cd5ffca93a15c6ec251ab52d0c6535bd7c03380e82e19655866c2360600b1a05,1d897eaf826a11f5794a3c03f1c47b267f19d451783a72d1acb1f2fb7a31ab00,22d73aa2b52213bc2f27dc2dee10015a390e8f117f0f240af0ed893c88408b03,24cff93a81f2bd12d4d306ae99a8c73e8143383131a49e52e29bb1e72a229ec5,f4762ab1bc7c9d6d17859d4e11854bb53b72b98769a98cb0cd7184c13b2e4c48,a7f056b557f2722b0cbb8a940c157a9948cf0c152d06f073c03515daab52320a,82d43c6e8f87aec8a9d83a5596907b2d357a5ab66661586af36b7ad319d21485,ad29d6705838126edd43b27dbb50d990fd5b0b28790e2dcd19ff5696b0591b25,2d747f1ee97ac7bfdc08d9c28e3c12b67d3958437bffb3baf19c0d3938ae46eb,bcc00e465f9eb446aed1e18357c15e80f01ae2c8ba55daa84c79aaed2f4d8cdc,134837bb37a7610844b2d7f675f00cd8e463f2dc76ae31fa52815bfaf5bb52ce,9cbe5d45b01436bb54cfcea845ac89f745f75cf1163334b4d938a2bdeace26cf,056d6a434611f113c4c8434e18e9255921e2dcf3db1f196abe257a56d5af5c63,3af892349d3d09d5007f03c8d2f56a111b69cd20c12cc79e528843b1a9c1f114
"能夠領取獎勵了！\n請檢查看看","20070004","54","2","0","-416.5","2","2030/01/01 14:59:59","2026/02/26 16:00:00","20070","0","4","花凜","190801"
"參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","20070005","57","1","0","-416.5","1","2030/01/01 14:59:59","2026/02/26 16:00:00","20070","0","5","花凜","190801"
"這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","20070006","55","2","0","-363","1","2030/01/01 14:59:59","2026/02/26 16:00:00","20070","5.506","1","花凜","190801"
"辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","20070007","55","1","0","-363","2","2030/01/01 14:59:59","2026/02/26 16:00:00","20070","1.216","2","花凜","190801"
"辛苦了\n別忘記使用討伐證\n來進行交換哦！","20070008","56","1","0","-363","2","2030/01/01 14:59:59","2026/02/26 16:00:00","20070","1.539","3","花凜","190801"
"結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","20070009","56","1","0","-363","2","2030/01/01 14:59:59","2026/02/26 16:00:00","20070","1.875","4","花凜","190801"
"","20070101","51","2","8","-285","1","2030/01/01 14:59:59","2026/02/26 16:00:00","20070","6.83","101","咲戀","102801"
"","20070102","52","5","8","-285","1","2030/01/01 14:59:59","2026/02/26 16:00:00","20070","12.87","104","咲戀","102801"
"","20070103","52","2","0","-285","6","2030/01/01 14:59:59","2026/02/26 16:00:00","20070","12.9","204","流夏","105601"
"","20070104","51","2","8","-285","1","2030/01/01 14:59:59","2026/02/26 16:00:00","20070","6.83","111","咲戀（薩拉薩利亞）","127501"
"","20070105","51","2","8","-285","4","2030/01/01 14:59:59","2026/02/26 16:00:00","20070","12.3","102","咲戀（薩拉薩利亞）","127501"
"","20070106","51","6","8","-285","1","2030/01/01 14:59:59","2026/02/26 16:00:00","20070","13.15","103","咲戀（薩拉薩利亞）","127501"
"","20070107","52","5","8","-285","1","2030/01/01 14:59:59","2026/02/26 16:00:00","20070","12.87","114","咲戀（薩拉薩利亞）","127501"
"","20070108","51","2","0","-285","1","2030/01/01 14:59:59","2026/02/26 16:00:00","20070","12.941","201","流夏","105601"
"","20070109","51","5","0","-285","2","2030/01/01 14:59:59","2026/02/26 16:00:00","20070","6.81","202","流夏（薩拉薩利亞）","127601"
"","20070110","51","2","0","-285","4","2030/01/01 14:59:59","2026/02/26 16:00:00","20070","14.42","203","流夏（薩拉薩利亞）","127601"
"","20070111","52","2","0","-285","6","2030/01/01 14:59:59","2026/02/26 16:00:00","20070","12.9","214","流夏（薩拉薩利亞）","127601"
"如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","20071001","53","2","0","-416.5","1","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","3.414","1","花凜","190801"
"將任務完成，\n並獲得獎勵吧！","20071002","53","2","0","-416.5","1","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","3.099","2","花凜","190801"
"似乎有能夠\n領取的獎勵了，\n請確認看看。","20071003","54","2","0","-416.5","1","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","2.801","3","花凜","190801"
"能夠領取獎勵了！\n請檢查看看","20071004","54","2","0","-416.5","2","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","0","4","花凜","190801"
"參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","20071005","57","1","0","-416.5","1","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","0","5","花凜","190801"
"這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","20071006","55","2","0","-363","1","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","5.506","1","花凜","190801"
"辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","20071007","55","1","0","-363","2","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","1.216","2","花凜","190801"
"辛苦了\n別忘記使用討伐證\n來進行交換哦！","20071008","56","1","0","-363","2","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","1.539","3","花凜","190801"
"結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","20071009","56","1","0","-363","2","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","1.875","4","花凜","190801"
"","20071101","51","1","8","-285","4","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","10.04","101","莉莉","125802"
"","20071102","51","1","8","-285","4","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","10.04","101","莉莉（墮落）","125801"
"","20071103","51","1","8","-285","4","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","10.04","101","莉莉","125802"
"","20071104","51","2","8","-285","2","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","0","201","可璃亞","126002"
"","20071105","51","2","8","-285","2","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","0","201","可璃亞（墮落）","126001"
"","20071106","51","2","8","-285","2","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","0","201","可璃亞","126002"
"","20071107","51","2","8","-285","2","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","0","301","普蕾西亞","126102"
"","20071110","51","2","8","-285","2","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","0","102","莉莉","125802"
"","20071111","51","2","8","-285","2","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","0","102","莉莉（墮落）","125801"
"","20071112","51","2","8","-285","2","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","0","102","莉莉","125802"
"","20071113","51","2","8","-285","2","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","0","202","可璃亞","126002"
"","20071114","51","2","8","-285","2","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","0","202","可璃亞（墮落）","126001"
"","20071115","51","2","8","-285","2","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","0","202","可璃亞","126002"
"","20071116","51","1","8","-285","1","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","0","302","普蕾西亞","126102"
"","20071117","51","1","8","-285","1","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","0","302","普蕾西亞（墮落）","126101"
"","20071118","51","1","8","-285","1","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","0","302","普蕾西亞","126102"
"","20071119","51","2","8","-285","4","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","13.15","103","莉莉","125802"
"","20071120","51","2","8","-285","4","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","13.15","103","莉莉（墮落）","125801"
"","20071121","51","2","8","-285","4","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","13.15","103","莉莉","125802"
"","20071122","51","4","8","-285","4","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","0","203","可璃亞","126002"
"","20071123","51","4","8","-285","4","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","0","203","可璃亞（墮落）","126001"
"","20071124","51","4","8","-285","4","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","0","203","可璃亞","126002"
"","20071125","51","4","8","-285","4","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","0","303","普蕾西亞","126102"
"","20071126","51","4","8","-285","4","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","0","303","普蕾西亞（墮落）","126101"
"","20071127","51","4","8","-285","4","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","0","303","普蕾西亞","126102"
"","20071128","52","2","8","-285","4","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","12.15","104","莉莉","125802"
"","20071129","52","2","8","-285","4","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","12.15","104","莉莉（墮落）","125801"
"","20071130","52","2","8","-285","4","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","12.15","104","莉莉","125802"
"","20071131","52","2","8","-285","4","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","6.08","204","可璃亞","126002"
"","20071132","52","2","8","-285","4","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","6.08","204","可璃亞（墮落）","126001"
"","20071133","52","2","8","-285","4","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","6.08","204","可璃亞","126002"
"","20071134","52","2","8","-285","1","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","6.37","304","普蕾西亞","126102"
"","20071135","52","2","8","-285","1","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","6.37","304","普蕾西亞（墮落）","126101"
"","20071136","52","2","8","-285","1","2030/01/01 14:59:59","2026/03/26 16:00:00","20071","6.37","304","普蕾西亞","126102"
"如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","20072001","53","2","0","-416.5","1","2030/01/01 14:59:59","2026/04/26 16:00:00","20072","3.414","1","花凜","190803"
"將任務完成，\n並獲得獎勵吧！","20072002","53","2","0","-416.5","1","2030/01/01 14:59:59","2026/04/26 16:00:00","20072","3.099","2","花凜","190803"
"似乎有能夠\n領取的獎勵了，\n請確認看看。","20072003","54","2","0","-416.5","1","2030/01/01 14:59:59","2026/04/26 16:00:00","20072","2.801","3","花凜","190803"
"能夠領取獎勵了！\n請檢查看看","20072004","54","2","0","-416.5","2","2030/01/01 14:59:59","2026/04/26 16:00:00","20072","0","4","花凜","190803"
"參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","20072005","57","1","0","-416.5","1","2030/01/01 14:59:59","2026/04/26 16:00:00","20072","0","5","花凜","190803"
"這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","20072006","55","2","0","-363","1","2030/01/01 14:59:59","2026/04/26 16:00:00","20072","5.506","1","花凜","190803"
"辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","20072007","55","1","0","-363","2","2030/01/01 14:59:59","2026/04/26 16:00:00","20072","1.216","2","花凜","190803"
"辛苦了\n別忘記使用討伐證\n來進行交換哦！","20072008","56","1","0","-363","2","2030/01/01 14:59:59","2026/04/26 16:00:00","20072","1.539","3","花凜","190803"
"結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","20072009","56","1","0","-363","2","2030/01/01 14:59:59","2026/04/26 16:00:00","20072","1.875","4","花凜","190803"
"","20072101","51","1","8","-285","2","2030/01/01 14:59:59","2026/04/26 16:00:00","20072","10.68","101","貪吃佩可（聖誕節）","127901"
"","20072102","51","5","0","-285","1","2030/01/01 14:59:59","2026/04/26 16:00:00","20072","13.63","201","克蕾琪塔（聖誕節）","128001"
"","20072103","51","4","8","-285","2","2030/01/01 14:59:59","2026/04/26 16:00:00","20072","9.08","102","貪吃佩可（聖誕節）","127901"
"","20072104","51","3","0","-285","3","2030/01/01 14:59:59","2026/04/26 16:00:00","20072","0","202","克蕾琪塔（聖誕節）","128001"
"","20072105","51","2","8","-285","1","2030/01/01 14:59:59","2026/04/26 16:00:00","20072","12.45","103","貪吃佩可（聖誕節）","127901"
"","20072106","51","6","0","-285","3","2030/01/01 14:59:59","2026/04/26 16:00:00","20072","7.18","203","克蕾琪塔（聖誕節）","128001"
"","20072107","52","2","8","-285","1","2030/01/01 14:59:59","2026/04/26 16:00:00","20072","5.43","104","貪吃佩可（聖誕節）","127901"
"","20072108","52","1","0","-285","4","2030/01/01 14:59:59","2026/04/26 16:00:00","20072","12.27","204","克蕾琪塔（聖誕節）","128001"
"如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","20073001","53","2","0","-416.5","1","2030/01/01 14:59:59","2026/05/26 16:00:00","20073","3.414","1","花凜","190804"
"將任務完成，\n並獲得獎勵吧！","20073002","53","2","0","-416.5","1","2030/01/01 14:59:59","2026/05/26 16:00:00","20073","3.099","2","花凜","190804"
"似乎有能夠\n領取的獎勵了，\n請確認看看。","20073003","54","2","0","-416.5","1","2030/01/01 14:59:59","2026/05/26 16:00:00","20073","2.801","3","花凜","190804"
"能夠領取獎勵了！\n請檢查看看","20073004","54","2","0","-416.5","2","2030/01/01 14:59:59","2026/05/26 16:00:00","20073","0","4","花凜","190804"
"參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","20073005","57","1","0","-416.5","1","2030/01/01 14:59:59","2026/05/26 16:00:00","20073","0","5","花凜","190804"
"這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","20073006","55","2","0","-363","1","2030/01/01 14:59:59","2026/05/26 16:00:00","20073","5.506","1","花凜","190804"
"辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","20073007","55","1","0","-363","2","2030/01/01 14:59:59","2026/05/26 16:00:00","20073","1.216","2","花凜","190804"
"辛苦了\n別忘記使用討伐證\n來進行交換哦！","20073008","56","1","0","-363","2","2030/01/01 14:59:59","2026/05/26 16:00:00","20073","1.539","3","花凜","190804"
"結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","20073009","56","1","0","-363","2","2030/01/01 14:59:59","2026/05/26 16:00:00","20073","1.875","4","花凜","190804"
"","20073101","51","2","0","-285","1","2030/01/01 14:59:59","2026/05/26 16:00:00","20073","3.6","101","祈梨（新年）","128301"
"","20073102","51","3","0","-285","4","2030/01/01 14:59:59","2026/05/26 16:00:00","20073","10.7","102","祈梨（新年）","128301"
"","20073103","51","2","0","-285","1","2030/01/01 14:59:59","2026/05/26 16:00:00","20073","3.7","103","祈梨（新年）","128301"
"","20073104","52","2","0","-285","5","2030/01/01 14:59:59","2026/05/26 16:00:00","20073","9","104","祈梨（新年）","128301"
"","20073105","51","2","0","-285","2","2030/01/01 14:59:59","2026/05/26 16:00:00","20073","0","201","初音（新年）","128401"
"","20073106","51","2","0","-285","1","2030/01/01 14:59:59","2026/05/26 16:00:00","20073","4.3","202","初音（新年）","128401"
"","20073107","51","2","0","-285","2","2030/01/01 14:59:59","2026/05/26 16:00:00","20073","0","203","初音（新年）","128401"
"","20073108","52","5","0","-285","1","2030/01/01 14:59:59","2026/05/26 16:00:00","20073","9.8","204","初音（新年）","128401"
"","20073109","51","1","0","-285","3","2030/01/01 14:59:59","2026/05/26 16:00:00","20073","10.4","301","霞（一般）","101401"
"","20073110","51","5","0","-285","2","2030/01/01 14:59:59","2026/05/26 16:00:00","20073","5.4","302","霞（新年）","128501"
"","20073111","51","1","0","-285","1","2030/01/01 14:59:59","2026/05/26 16:00:00","20073","0","303","霞（新年）","128501"
"","20073112","52","2","0","-285","3","2030/01/01 14:59:59","2026/05/26 16:00:00","20073","9.9","304","霞（一般）","101401"
"","20073113","52","2","0","-285","3","2030/01/01 14:59:59","2026/05/26 16:00:00","20073","9.9","314","霞（新年）","128501"
"","20073114","51","5","0","-285","2","2030/01/01 14:59:59","2026/05/26 16:00:00","20073","5.4","302","霞（新年）","128501"
"","20073115","52","2","0","-285","3","2030/01/01 14:59:59","2026/05/26 16:00:00","20073","9.9","314","霞（新年）","128501"
"如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","20074001","53","2","0","-416.5","1","2030/01/01 14:59:59","2026/06/26 16:00:00","20074","3.414","1","花凜","190801"
"將任務完成，\n並獲得獎勵吧！","20074002","53","2","0","-416.5","1","2030/01/01 14:59:59","2026/06/26 16:00:00","20074","3.099","2","花凜","190801"
"似乎有能夠\n領取的獎勵了，\n請確認看看。","20074003","54","2","0","-416.5","1","2030/01/01 14:59:59","2026/06/26 16:00:00","20074","2.801","3","花凜","190801"
"能夠領取獎勵了！\n請檢查看看","20074004","54","2","0","-416.5","2","2030/01/01 14:59:59","2026/06/26 16:00:00","20074","0","4","花凜","190801"
"參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","20074005","57","1","0","-416.5","1","2030/01/01 14:59:59","2026/06/26 16:00:00","20074","0","5","花凜","190801"
"這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","20074006","55","2","0","-363","1","2030/01/01 14:59:59","2026/06/26 16:00:00","20074","5.506","1","花凜","190801"
"辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","20074007","55","1","0","-363","2","2030/01/01 14:59:59","2026/06/26 16:00:00","20074","1.216","2","花凜","190801"
"辛苦了\n別忘記使用討伐證\n來進行交換哦！","20074008","56","1","0","-363","2","2030/01/01 14:59:59","2026/06/26 16:00:00","20074","1.539","3","花凜","190801"
"結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","20074009","56","1","0","-363","2","2030/01/01 14:59:59","2026/06/26 16:00:00","20074","1.875","4","花凜","190801"
"","20074101","51","2","8","-285","2","2030/01/01 14:59:59","2026/06/26 16:00:00","20074","0","101","優妮","111001"
"","20074102","51","3","8","-285","4","2030/01/01 14:59:59","2026/06/26 16:00:00","20074","8.956","201","克蘿依","110801"
"","20074103","51","2","8","-285","4","2030/01/01 14:59:59","2026/06/26 16:00:00","20074","7.104","301","琪愛兒","110901"
"","20074104","51","3","8","-285","1","2030/01/01 14:59:59","2026/06/26 16:00:00","20074","11.622","102","優妮（冬日）","129301"
"","20074105","51","7","8","-285","6","2030/01/01 14:59:59","2026/06/26 16:00:00","20074","15.259","202","克蘿依（冬日）","129401"
"","20074106","51","1","8","-285","7","2030/01/01 14:59:59","2026/06/26 16:00:00","20074","1.348","302","琪愛兒（冬日）","129501"
"","20074107","51","1","8","-285","1","2030/01/01 14:59:59","2026/06/26 16:00:00","20074","0","103","優妮（冬日）","129301"
"","20074108","51","4","8","-285","1","2030/01/01 14:59:59","2026/06/26 16:00:00","20074","9.59","203","克蘿依（冬日）","129401"
"","20074109","51","3","8","-285","0","2030/01/01 14:59:59","2026/06/26 16:00:00","20074","10.5","303","琪愛兒（冬日）","129501"
