cc16f76a4da2eeb98714bf7d5929e1b0d9dd9c0377165311e171d831b34ca924,a13b8f0baa47314ecd68e81d3fc4cfc0be62b778773bdb70984fc4dcaf09dfb2,9eea74f5e28ba76bf9c0e1b2edf305b2b88cc3b0feb5b09ccc19b54a9719b8a6,be4191f8e0722cfe7727f0829125d1813c1d73545e07141ad759b979504ad720,dedfdf4235d19a9ec63baeab3bc69727b8c5486eff88d6cc00d1bb9e31281435,535b6620ceb964968edddc515498e7a60e7e61e527b61d675f332cc15a497191,7552ac9ad0fe313de14c6dba753773e32d8076033e54ce3f27f296f5a1ad63cd,22ffc1788db675160dcd79b6742f73e59cc8067e8e34169fd7c055e406fdc51f,3336c5c3082b46fc88c88214429ece6ff6dabefcd1d81a4c87fbb86200bd97c6,fbefe347bb15138c03f6a0a6b12abfda9d37eb12790c429cd18eb8e080b4e402,95e1705bcd5aed8ef49617637d9f54b4200f421b16c72f7006bc7ef06cf5376b,4d1cb3f304c8ee87f4f812df11cb4ed5c99c6244018a15b53f1203bb793093ca,9b8e08390db333940df9a5671ce7e5e442d2b5ea8699742f70777019af6ed17b,3f605d27500ef27c3cadcf90f67d5d27e535652f3ee20a66d5a24e14ec67d28d
"110801","2021/11/25 16:00:00","2030/01/01 14:59:59","201","1","-285","51","5","克蘿依","20017","20017107","0","","10.38"
"110901","2021/11/25 16:00:00","2030/01/01 14:59:59","301","2","-285","51","1","琪愛兒","20017","20017108","0","","10.151"
"111001","2021/11/25 16:00:00","2030/01/01 14:59:59","401","1","-285","51","2","優妮","20017","20017109","0","","7.071"
"110701","2021/11/25 16:00:00","2030/01/01 14:59:59","102","2","-285","51","2","碧","20017","20017110","0","","0"
"110801","2021/11/25 16:00:00","2030/01/01 14:59:59","202","1","-285","51","2","克蘿依","20017","20017111","0","","3.264"
"110901","2021/11/25 16:00:00","2030/01/01 14:59:59","302","2","-285","51","2","琪愛兒","20017","20017112","0","","0"
"111001","2021/11/25 16:00:00","2030/01/01 14:59:59","402","3","-285","51","2","優妮","20017","20017113","0","","8.081"
"110701","2021/11/25 16:00:00","2030/01/01 14:59:59","103","1","-285","51","1","碧","20017","20017114","0","","0"
"110801","2021/11/25 16:00:00","2030/01/01 14:59:59","203","3","-285","51","1","克蘿依","20017","20017115","0","","2.853"
"110901","2021/11/25 16:00:00","2030/01/01 14:59:59","303","1","-285","51","2","琪愛兒","20017","20017116","0","","3.148"
"111001","2021/11/25 16:00:00","2030/01/01 14:59:59","403","1","-285","51","2","優妮","20017","20017117","0","","5.867"
"110701","2021/11/25 16:00:00","2030/01/01 14:59:59","104","4","-285","52","5","碧","20017","20017118","0","","4.129"
"110801","2021/11/25 16:00:00","2030/01/01 14:59:59","204","1","-285","52","2","克蘿依","20017","20017119","0","","10.583"
"110901","2021/11/25 16:00:00","2030/01/01 14:59:59","304","4","-285","52","2","琪愛兒","20017","20017120","0","","3.971"
"111001","2021/11/25 16:00:00","2030/01/01 14:59:59","404","2","-285","52","5","優妮","20017","20017121","0","","10.532"
"110701","2021/11/25 16:00:00","2030/01/01 14:59:59","105","2","-285","52","5","碧","20017","20017122","0","","7.248"
"110801","2021/11/25 16:00:00","2030/01/01 14:59:59","205","4","-285","52","6","克蘿依","20017","20017123","0","","6.184"
"110901","2021/11/25 16:00:00","2030/01/01 14:59:59","305","2","-285","52","2","琪愛兒","20017","20017124","0","","0"
"111001","2021/11/25 16:00:00","2030/01/01 14:59:59","405","1","-285","52","5","優妮","20017","20017125","0","","10.021"
"110701","2021/11/25 16:00:00","2030/01/01 14:59:59","106","2","-285","52","5","碧","20017","20017126","0","","4.473"
"110801","2021/11/25 16:00:00","2030/01/01 14:59:59","206","1","-285","52","5","克蘿依","20017","20017127","0","","7.12"
"110901","2021/11/25 16:00:00","2030/01/01 14:59:59","306","1","-285","52","2","琪愛兒","20017","20017128","0","","6.568"
"111001","2021/11/25 16:00:00","2030/01/01 14:59:59","406","3","-285","52","2","優妮","20017","20017129","0","","6.825"
"190802","2021/12/24 16:00:00","2030/01/01 14:59:59","1","1","-416.5","53","2","花凜","20018","20018101","0","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","3.414"
"190802","2021/12/24 16:00:00","2030/01/01 14:59:59","2","1","-416.5","53","2","花凜","20018","20018102","0","將任務完成，\n並獲得獎勵吧！","3.099"
"190802","2021/12/24 16:00:00","2030/01/01 14:59:59","3","1","-416.5","54","2","花凜","20018","20018103","0","似乎有能夠\n領取的獎勵了，\n請確認看看。","2.801"
"190802","2021/12/24 16:00:00","2030/01/01 14:59:59","4","2","-416.5","54","2","花凜","20018","20018104","0","能夠領取獎勵了！\n請檢查看看","0"
"190802","2021/12/24 16:00:00","2030/01/01 14:59:59","5","1","-416.5","57","1","花凜","20018","20018105","0","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","0"
"111301","2021/12/24 16:00:00","2030/01/01 14:59:59","101","3","-285","51","2","美美（萬聖節）","20018","20018106","8","","7.884"
"111101","2021/12/24 16:00:00","2030/01/01 14:59:59","201","2","-285","51","2","鏡華（萬聖節）","20018","20018107","8","","0"
"111201","2021/12/24 16:00:00","2030/01/01 14:59:59","301","2","-285","51","2","禊（萬聖節）","20018","20018108","8","","0"
"111301","2021/12/24 16:00:00","2030/01/01 14:59:59","102","2","-285","51","5","美美（萬聖節）","20018","20018109","8","","5.691"
"111101","2021/12/24 16:00:00","2030/01/01 14:59:59","202","3","-285","51","4","鏡華（萬聖節）","20018","20018110","8","","5.978"
"111201","2021/12/24 16:00:00","2030/01/01 14:59:59","302","2","-285","51","2","禊（萬聖節）","20018","20018111","8","","0"
"111301","2021/12/24 16:00:00","2030/01/01 14:59:59","103","6","-285","51","2","美美（萬聖節）","20018","20018112","8","","3.417"
"111101","2021/12/24 16:00:00","2030/01/01 14:59:59","203","4","-285","51","3","鏡華（萬聖節）","20018","20018113","8","","5.976"
"111201","2021/12/24 16:00:00","2030/01/01 14:59:59","303","1","-285","51","2","禊（萬聖節）","20018","20018114","8","","3.801"
"111301","2021/12/24 16:00:00","2030/01/01 14:59:59","104","4","-285","52","4","美美（萬聖節）","20018","20018115","8","","0"
"111101","2021/12/24 16:00:00","2030/01/01 14:59:59","204","4","-285","52","2","鏡華（萬聖節）","20018","20018116","8","","7.559"
"111201","2021/12/24 16:00:00","2030/01/01 14:59:59","304","4","-285","52","2","禊（萬聖節）","20018","20018117","8","","6.541"
"111301","2021/12/24 16:00:00","2030/01/01 14:59:59","105","2","-285","52","2","美美（萬聖節）","20018","20018118","8","","0"
"111101","2021/12/24 16:00:00","2030/01/01 14:59:59","205","1","-285","52","5","鏡華（萬聖節）","20018","20018119","8","","5.242"
"111201","2021/12/24 16:00:00","2030/01/01 14:59:59","305","2","-285","52","3","禊（萬聖節）","20018","20018120","8","","5.13"
"111301","2021/12/24 16:00:00","2030/01/01 14:59:59","106","1","-285","52","4","美美（萬聖節）","20018","20018121","8","","4.651"
"111101","2021/12/24 16:00:00","2030/01/01 14:59:59","206","1","-285","52","2","鏡華（萬聖節）","20018","20018122","8","","6.947"
"111201","2021/12/24 16:00:00","2030/01/01 14:59:59","306","1","-285","52","2","禊（萬聖節）","20018","20018123","8","","4.051"
"190801","2022/01/26 16:00:00","2030/01/01 14:59:59","1","1","-416.5","53","2","花凜","20019","20019101","0","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","3.414"
"190801","2022/01/26 16:00:00","2030/01/01 14:59:59","2","1","-416.5","53","2","花凜","20019","20019102","0","將任務完成，\n並獲得獎勵吧！","3.099"
"190801","2022/01/26 16:00:00","2030/01/01 14:59:59","3","1","-416.5","54","2","花凜","20019","20019103","0","似乎有能夠\n領取的獎勵了，\n請確認看看。","2.801"
"190801","2022/01/26 16:00:00","2030/01/01 14:59:59","4","2","-416.5","54","2","花凜","20019","20019104","0","能夠領取獎勵了！\n請檢查看看","0"
"190801","2022/01/26 16:00:00","2030/01/01 14:59:59","5","1","-416.5","57","1","花凜","20019","20019105","0","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","0"
"103701","2022/01/26 16:00:00","2030/01/01 14:59:59","201","1","-285","51","2","智","20019","20019106","0","","5.5"
"100501","2022/01/26 16:00:00","2030/01/01 14:59:59","301","1","-285","51","2","茉莉","20019","20019107","0","","3.3"
"106501","2022/01/26 16:00:00","2030/01/01 14:59:59","101","1","-285","51","1","嘉夜","20019","20019108","0","","0"
"106601","2022/01/26 16:00:00","2030/01/01 14:59:59","401","3","-285","51","2","祈梨","20019","20019109","0","","4.7"
"103701","2022/01/26 16:00:00","2030/01/01 14:59:59","202","1","-285","51","1","智","20019","20019110","0","","0"
"100501","2022/01/26 16:00:00","2030/01/01 14:59:59","302","1","-285","51","4","茉莉","20019","20019111","0","","7.1"
"106501","2022/01/26 16:00:00","2030/01/01 14:59:59","102","1","-285","51","2","嘉夜","20019","20019112","0","","6"
"106601","2022/01/26 16:00:00","2030/01/01 14:59:59","402","5","-285","51","3","祈梨","20019","20019113","0","","3.5"
"103701","2022/01/26 16:00:00","2030/01/01 14:59:59","203","2","-285","51","2","智","20019","20019114","0","","0"
"100501","2022/01/26 16:00:00","2030/01/01 14:59:59","303","2","-285","51","1","茉莉","20019","20019115","0","","5.2"
"106501","2022/01/26 16:00:00","2030/01/01 14:59:59","103","1","-285","51","4","嘉夜","20019","20019116","0","","4.8"
"103701","2022/01/26 16:00:00","2030/01/01 14:59:59","204","1","-285","52","1","智","20019","20019117","0","","0"
"100501","2022/01/26 16:00:00","2030/01/01 14:59:59","304","1","-285","52","4","茉莉","20019","20019118","0","","5.1"
"106501","2022/01/26 16:00:00","2030/01/01 14:59:59","104","1","-285","52","2","嘉夜","20019","20019119","0","","3.9"
"106601","2022/01/26 16:00:00","2030/01/01 14:59:59","404","2","-285","52","4","祈梨","20019","20019120","0","","5"
"103701","2022/01/26 16:00:00","2030/01/01 14:59:59","205","4","-285","52","2","智","20019","20019121","0","","6"
"100501","2022/01/26 16:00:00","2030/01/01 14:59:59","305","1","-285","52","3","茉莉","20019","20019122","0","","4.9"
"106501","2022/01/26 16:00:00","2030/01/01 14:59:59","105","1","-285","52","4","嘉夜","20019","20019123","0","","4.4"
"106601","2022/01/26 16:00:00","2030/01/01 14:59:59","405","4","-285","52","2","祈梨","20019","20019124","0","","5.7"
"103701","2022/01/26 16:00:00","2030/01/01 14:59:59","206","2","-285","52","1","智","20019","20019125","0","","8.5"
"100501","2022/01/26 16:00:00","2030/01/01 14:59:59","306","5","-285","52","5","茉莉","20019","20019126","0","","0"
"190803","2022/02/22 16:00:00","2030/01/01 14:59:59","1","1","-416.5","53","2","花凜","20020","20020101","0","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","3.414"
"190803","2022/02/22 16:00:00","2030/01/01 14:59:59","2","1","-416.5","53","2","花凜","20020","20020102","0","將任務完成，\n並獲得獎勵吧！","3.099"
"190803","2022/02/22 16:00:00","2030/01/01 14:59:59","3","1","-416.5","54","2","花凜","20020","20020103","0","似乎有能夠\n領取的獎勵了，\n請確認看看。","2.801"
"190803","2022/02/22 16:00:00","2030/01/01 14:59:59","4","2","-416.5","54","2","花凜","20020","20020104","0","能夠領取獎勵了！\n請檢查看看","0"
"190803","2022/02/22 16:00:00","2030/01/01 14:59:59","5","1","-416.5","57","1","花凜","20020","20020105","0","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","0"
"111601","2022/02/22 16:00:00","2030/01/01 14:59:59","101","1","-285","51","2","望（聖誕節）","20020","20020106","-8","","7.668"
"111501","2022/02/22 16:00:00","2030/01/01 14:59:59","201","1","-285","51","2","克莉絲提娜（聖誕節）","20020","20020107","-8","","10.836"
"111701","2022/02/22 16:00:00","2030/01/01 14:59:59","301","4","-285","51","1","伊莉亞（聖誕節）","20020","20020108","-8","","15.551"
"111601","2022/02/22 16:00:00","2030/01/01 14:59:59","102","1","-285","51","2","望（聖誕節）","20020","20020109","-8","","8.217"
"111501","2022/02/22 16:00:00","2030/01/01 14:59:59","202","1","-285","51","2","克莉絲提娜（聖誕節）","20020","20020110","-8","","11.234"
"111701","2022/02/22 16:00:00","2030/01/01 14:59:59","302","1","-285","51","1","伊莉亞（聖誕節）","20020","20020111","-8","","0"
"111601","2022/02/22 16:00:00","2030/01/01 14:59:59","103","1","-285","51","2","望（聖誕節）","20020","20020112","-8","","10.444"
"111501","2022/02/22 16:00:00","2030/01/01 14:59:59","203","1","-285","51","1","克莉絲提娜（聖誕節）","20020","20020113","-8","","0"
"111701","2022/02/22 16:00:00","2030/01/01 14:59:59","303","1","-285","51","5","伊莉亞（聖誕節）","20020","20020114","-8","","8.025"
"111601","2022/02/22 16:00:00","2030/01/01 14:59:59","104","1","-285","52","2","望（聖誕節）","20020","20020115","-8","","10.624"
"111501","2022/02/22 16:00:00","2030/01/01 14:59:59","204","1","-285","52","2","克莉絲提娜（聖誕節）","20020","20020116","-8","","13.079"
"111701","2022/02/22 16:00:00","2030/01/01 14:59:59","304","4","-285","52","1","伊莉亞（聖誕節）","20020","20020117","-8","","10.263"
"111601","2022/02/22 16:00:00","2030/01/01 14:59:59","105","1","-285","52","2","望（聖誕節）","20020","20020118","-8","","8.158"
"111501","2022/02/22 16:00:00","2030/01/01 14:59:59","205","1","-285","52","2","克莉絲提娜（聖誕節）","20020","20020119","-8","","9.843"
"111701","2022/02/22 16:00:00","2030/01/01 14:59:59","305","1","-285","52","1","伊莉亞（聖誕節）","20020","20020120","-8","","0"
"111601","2022/02/22 16:00:00","2030/01/01 14:59:59","106","1","-285","52","6","望（聖誕節）","20020","20020121","-8","","10.687"
"111501","2022/02/22 16:00:00","2030/01/01 14:59:59","206","1","-285","52","2","克莉絲提娜（聖誕節）","20020","20020122","-8","","11.208"
"111701","2022/02/22 16:00:00","2030/01/01 14:59:59","306","1","-285","52","5","伊莉亞（聖誕節）","20020","20020123","-8","","12.452"
"190804","2022/03/25 16:00:00","2030/01/01 14:59:59","1","1","-416.5","53","2","花凜","20021","20021101","0","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","3.414"
"190804","2022/03/25 16:00:00","2030/01/01 14:59:59","2","1","-416.5","53","2","花凜","20021","20021102","0","將任務完成，\n並獲得獎勵吧！","3.099"
"190804","2022/03/25 16:00:00","2030/01/01 14:59:59","3","1","-416.5","54","2","花凜","20021","20021103","0","似乎有能夠\n領取的獎勵了，\n請確認看看。","2.801"
"190804","2022/03/25 16:00:00","2030/01/01 14:59:59","4","2","-416.5","54","2","花凜","20021","20021104","0","能夠領取獎勵了！\n請檢查看看","0"
"190804","2022/03/25 16:00:00","2030/01/01 14:59:59","5","1","-416.5","57","1","花凜","20021","20021105","0","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","0"
"112001","2022/03/25 16:00:00","2030/01/01 14:59:59","101","2","-285","51","6","凱留（新年）","20021","20021106","8","","7.961"
"111801","2022/03/25 16:00:00","2030/01/01 14:59:59","201","2","-285","51","2","貪吃佩可（新年）","20021","20021107","8","","0"
"111901","2022/03/25 16:00:00","2030/01/01 14:59:59","401","2","-285","51","2","可可蘿（新年）","20021","20021108","8","","0"
"112101","2022/03/25 16:00:00","2030/01/01 14:59:59","301","5","-285","51","5","鈴莓（新年）","20021","20021109","8","","0"
"112001","2022/03/25 16:00:00","2030/01/01 14:59:59","102","4","-285","51","2","凱留（新年）","20021","20021110","8","","9.376"
"111801","2022/03/25 16:00:00","2030/01/01 14:59:59","202","1","-285","51","2","貪吃佩可（新年）","20021","20021111","8","","4.218"
"111901","2022/03/25 16:00:00","2030/01/01 14:59:59","402","2","-285","51","2","可可蘿（新年）","20021","20021112","8","","0"
"112101","2022/03/25 16:00:00","2030/01/01 14:59:59","302","5","-285","51","6","鈴莓（新年）","20021","20021113","8","","7.711"
"112001","2022/03/25 16:00:00","2030/01/01 14:59:59","103","5","-285","51","1","凱留（新年）","20021","20021114","8","","9.219"
"111801","2022/03/25 16:00:00","2030/01/01 14:59:59","203","1","-285","51","2","貪吃佩可（新年）","20021","20021115","8","","6.468"
"111901","2022/03/25 16:00:00","2030/01/01 14:59:59","403","2","-285","51","2","可可蘿（新年）","20021","20021116","8","","0"
"112101","2022/03/25 16:00:00","2030/01/01 14:59:59","303","2","-285","51","2","鈴莓（新年）","20021","20021117","8","","0"
"112001","2022/03/25 16:00:00","2030/01/01 14:59:59","104","5","-285","52","2","凱留（新年）","20021","20021118","8","","11.742"
"111801","2022/03/25 16:00:00","2030/01/01 14:59:59","204","1","-285","52","2","貪吃佩可（新年）","20021","20021119","8","","10.239"
"111901","2022/03/25 16:00:00","2030/01/01 14:59:59","404","6","-285","52","2","可可蘿（新年）","20021","20021120","8","","15.565"
"112101","2022/03/25 16:00:00","2030/01/01 14:59:59","304","6","-285","52","2","鈴莓（新年）","20021","20021121","8","","6.796"
"112001","2022/03/25 16:00:00","2030/01/01 14:59:59","105","6","-285","52","2","凱留（新年）","20021","20021122","8","","6.914"
"111801","2022/03/25 16:00:00","2030/01/01 14:59:59","205","2","-285","52","2","貪吃佩可（新年）","20021","20021123","8","","0"
"111901","2022/03/25 16:00:00","2030/01/01 14:59:59","405","2","-285","52","5","可可蘿（新年）","20021","20021124","8","","8.055"
"112101","2022/03/25 16:00:00","2030/01/01 14:59:59","305","5","-285","52","2","鈴莓（新年）","20021","20021125","8","","11.334"
"112001","2022/03/25 16:00:00","2030/01/01 14:59:59","106","2","-285","52","6","凱留（新年）","20021","20021126","8","","5.978"
"111801","2022/03/25 16:00:00","2030/01/01 14:59:59","206","2","-285","52","2","貪吃佩可（新年）","20021","20021127","8","","0"
"111901","2022/03/25 16:00:00","2030/01/01 14:59:59","406","1","-285","52","2","可可蘿（新年）","20021","20021128","8","","6.574"
"112101","2022/03/25 16:00:00","2030/01/01 14:59:59","306","5","-285","52","6","鈴莓（新年）","20021","20021129","8","","10.494"
"190801","2022/04/25 16:00:00","2030/01/01 14:59:59","1","1","-416.5","53","2","花凜","20022","20022001","0","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","3.414"
"190801","2022/04/25 16:00:00","2030/01/01 14:59:59","2","1","-416.5","53","2","花凜","20022","20022002","0","將任務完成，\n並獲得獎勵吧！","3.099"
"190801","2022/04/25 16:00:00","2030/01/01 14:59:59","3","1","-416.5","54","2","花凜","20022","20022003","0","似乎有能夠\n領取的獎勵了，\n請確認看看。","2.801"
"190801","2022/04/25 16:00:00","2030/01/01 14:59:59","4","2","-416.5","54","2","花凜","20022","20022004","0","能夠領取獎勵了！\n請檢查看看","0"
"190801","2022/04/25 16:00:00","2030/01/01 14:59:59","5","1","-416.5","57","1","花凜","20022","20022005","0","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","0"
