1b0ab9bd6c273c24afe0cee4be409839c133897a953342f2ce71d82b4242089e,4b1950d9867bd0d869cbc517ffa4d284ea37e5466a8407d99d141427eff9c1d6,327834a5262e5a72ad1a131a92ecd547cd874ba8e8061d6b4824adaec8a44690,2dc89b4d1cf11ca83ad438b192c0a7480ee717ecb397b538541ee2029043a317,2f7285b7a2df4cbe8760c79a4582a61735aaa06171b89fc9e60a4957ae2d2b44,825c57409f8e8321b0ca80b1e90249eb9cae1f42f28bf93e7287d81c9501688b,df2d4944cb7ac7ed8a437cfdd0bb8f3e707336deb31dcba2a8e3a20e648166fd,571c3b21f66fb160064a19fd99648c8eb70df4da07cb517479a28f9a7e4b1208,a034d1865d1b9ace56aa7246313494cf190f931456cd2a693f001e88fbda7ffc,ffcdfdf445149c884e3745ff61168b5102f11231a72dce48ab57dab04c191dc2,3eaaa3be3855ae99c765b264b3661d5a2ee31354788ae387ab6e73828a53c18b,7e9ecbf7ecdf3d419c2225f820f28504e93ba5686abae36141ad8d127b3a5cc7,389e9ef8bc15861e3c5f60a8a18b87d8e6dc27f548ea8f056599bf6b8d69798d,f43a2f58a55d549a834763f42b28cb88681e8b04fa285b62117f4eec886e7f35,6cc48a9fe7ff937069bff62352b0612b6442eee08f686e7d8568c54208161475,d117680f9cd1f1dc7e768341f64d5bf87df541a5204d1b4f31560d3758d163a0,ccf04b495879c8133d6694621a6f88cf8f0eadc9a51e2a9474f12e81764b93a0,2e63b1c492e30921dcfffdafa8192aaedcd79a34cf6eec4d2c33753174211c64,fb229c8b61e92d5a0809fd9dbe0dba4bf46c149fdf5a286ab2c5ed30ceb18d1f,d18a84499ce5c03bc81ed6618e3aea3c67293caedfc5e260c412a51727055db9,59fcb0fb6e1ddaeb4b64e1c4e9e515d194480fd105952f431824435eb7a3a39a
"0","1","3006","313602304","0","20.5","","2","0","","9","0","100","99","1","1","0","1","3000","3","3"
"0","1","100","313602401","0","18","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"18","1","1","313602402","0","1","","2","0","","10","21","0","0","2","0","0","1","0","1","7"
"18","1","1","313602403","0","1","","2","0","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","100","313602501","0","18","","0","0","","17","9","0","0","2","0","0","1","0","1","7"
"18","1","1","313602502","0","1","","2","0","","10","21","0","0","2","0","0","1","0","1","7"
"18","1","1","313602503","0","1","","2","0","","10","41","0","0","2","0","0","1","0","1","7"
"0","1","7","313700101","0","0","","1","0","","26","313700102","0","0","2","0","0","1","-1","3","7"
"0","1","70","313700102","0","0","","1","0","","46","1","0","0","1","0","0","99","3000","3","3"
"0","1","0","313700103","0","210700","","313700104","0","","28","720","0","0","2","0","0","99","-1","3","3"
"18","1","1","313700104","0","0","","1","5000","","10","10","0","0","2","0","0","1","-1","3","23"
"0","1","1.2","313700105","0","18","","0","0","","8","2","0","0","2","0","0","1","-1","3","23"
"0","1","0","313700201","0","210700","","313700202","0","","28","720","0","0","2","0","0","99","-1","3","3"
"0","1","2","313700202","0","0","","0","10","","4","1","0","0","2","0","0","1","-1","3","23"
"0","1","0","313700301","1","0","","802100201","0","","15","2","1","500","2","500","0","1","-1","1","7"
"0","1","500","313700302","0","300","","0","0","","3","3","0","1","1","0","0","99","1000","2","3"
"0","1","7","313700401","0","0","","1","7","","26","313700402","0","0","2","0","0","1","-1","3","7"
"0","1","1000","313700402","0","0","","0","0","","1","1","0","0","1","0","0","1","3000","3","3"
"0","1","7","313701101","0","0","","1","0","","26","313701103","0","0","2","0","0","1","-1","3","7"
"0","1","0.5","313701102","0","0","","0","0","","92","0","0","0","1","0","0","99","3000","3","3"
"0","1","40","313701103","0","0","","1","0","","46","1","0","0","1","0","0","99","3000","3","3"
"0","1","0","313701104","0","210700","","313701105","0","","28","720","0","0","2","0","0","99","-1","3","3"
"18","1","1","313701105","0","0","","1","5000","","10","10","0","0","2","0","0","1","-1","3","23"
"0","1","1.2","313701106","0","18","","0","0","","8","2","0","0","2","0","0","1","-1","3","23"
"0","1","0","313701201","0","210700","","313701202","0","","28","720","0","0","2","0","0","99","-1","3","3"
"0","1","2","313701202","0","0","","0","10","","4","1","0","0","2","0","0","1","-1","3","23"
"0","1","0","313701301","1","0","","802100202","0","","15","2","1","500","2","500","0","1","-1","1","7"
"0","1","500","313701302","0","300","","0","0","","3","3","0","1","1","0","0","99","1000","2","3"
"0","1","7","313701401","0","0","","1","7","","26","313701402","0","0","2","0","0","1","-1","3","7"
"0","1","1000","313701402","0","0","","0","0","","1","1","0","0","1","0","0","1","3000","3","3"
"0","1","10","313702101","0","0","","2","0.1","","46","1","0","0","1","0","0","99","3000","3","3"
"0","1","0","313702102","0","210700","","313702103","0","","28","720","0","0","2","0","0","99","3000","3","3"
"18","1","1","313702103","0","0","","1","5000","","10","10","0","0","2","0","0","1","3000","3","23"
"0","1","1.2","313702104","0","18","","0","0","","8","2","0","0","2","0","0","1","3000","3","23"
"0","1","0","313702201","0","210700","","313702202","0","","28","720","0","0","2","0","0","99","3000","3","3"
"0","1","2","313702202","0","0","","0","10","","4","2","0","0","2","0","0","1","3000","3","23"
"0","1","0","313702301","1","0","","802100201","0","","15","2","1","500","2","500","0","1","3000","1","7"
"0","1","500","313702302","0","300","","0","0","","3","3","0","0","1","0","0","99","1000","2","3"
"0.0004","1","20","313702401","0","3.5","","0","0.2","","1","2","0","0","1","0","0","1","3000","3","3"
"0.0004","1","20","313702402","0","3.5","","0","0.2","","1","2","0","0","1","0","1","1","3000","3","3"
"0.0004","1","20","313702403","0","3.5","","0","0.2","","1","2","0","0","1","0","2","1","3000","3","3"
"12","1","1","313702501","0","0.06","","1","0","","10","41","0","0","1","0","0","99","3000","3","3"
"0","1","0","313702502","0","14.5","","0","0.25","","9","2","0","0","1","0","0","99","3000","3","3"
"0","1","0","313702503","0","0","","313702504","0","","23","950","0","0","1","0","0","99","3000","3","3"
"0","1","8","313702504","0","100","","0","0","","11","1","0","0","1","0","0","99","3000","3","3"
"0","1","0.5","313705101","0","0","","0","0","","92","0","0","0","1","0","0","99","3000","3","3"
"0","1","40","313705102","0","0","","2","0","","46","1","0","0","1","0","0","99","3000","3","3"
"0","1","0","313705103","0","210700","","313705104","0","","28","720","0","0","2","0","0","99","3000","3","3"
"18","1","1","313705104","0","0","","1","5000","","10","10","0","0","2","0","0","1","3000","3","23"
"0","1","1.2","313705105","0","18","","0","0","","8","2","0","0","2","0","0","1","3000","3","23"
"0","1","0","313705201","0","210700","","313705202","0","","28","720","0","0","2","0","0","99","3000","3","3"
"0","1","2","313705202","0","0","","0","10","","4","2","0","0","2","0","0","1","3000","3","23"
"0","1","0","313705301","1","0","","610130501","0","","15","2","1","500","2","500","0","1","3000","1","7"
"0","1","500","313705302","0","300","","0","0","","3","3","0","0","1","0","0","99","1000","2","3"
"0","1","0.5","313705401","0","0","","0","0","","92","0","0","0","1","0","0","1","3000","3","3"
"0.0004","1","20","313705402","0","3.5","","0","0.2","","1","2","0","0","1","0","0","1","3000","3","3"
"0","1","0.5","313705403","0","0","","0","0","","92","0","0","0","1","0","1","1","3000","3","3"
"0.0004","1","20","313705404","0","3.5","","0","0.2","","1","2","0","0","1","0","1","1","3000","3","3"
"0","1","0.5","313705405","0","0","","0","0","","92","0","0","0","1","0","2","1","3000","3","3"
"0.0004","1","20","313705406","0","3.5","","0","0.2","","1","2","0","0","1","0","2","1","3000","3","3"
"90","1","1","313705501","0","0.06","","1","0","","10","41","0","0","1","0","0","99","3000","3","3"
"0","1","0","313705502","0","0","","0","0","","92","0","0","0","1","0","0","99","3000","3","3"
"0","1","500","313705503","0","14.5","","0","0.2","","9","2","0","0","1","0","0","99","3000","3","3"
"0","1","0","313705504","0","0","","313705505","0","","23","950","0","0","1","0","0","99","3000","3","3"
"0","1","8","313705505","0","100","","0","0","","11","1","0","0","1","0","0","99","3000","3","3"
"0","1","100","313705601","0","90","","0","0","","17","7","0","0","2","0","0","1","0","3","7"
"90","1","1","313705602","0","1","","0","0","","10","1020","0","1","2","0","0","1","0","3","7"
"90","1","1","313705603","0","1","","0","0","","10","1040","0","1","2","0","0","1","0","3","7"
"0.00006","1","2.22","313708101","0","1","","0","2.22","","1","1","80","0","1","0","0","1","3000","3","2"
"0.00006","1","2.22","313708102","0","1","","0","2.22","","1","1","80","0","1","0","0","1","3000","3","2"
"0.00006","1","2.22","313708103","0","1","","0","2.22","","1","1","80","0","1","0","0","1","3000","3","2"
"0.00006","1","2.22","313708104","0","1","","0","2.22","","1","1","80","0","1","0","0","1","3000","3","2"
"0.00006","1","2.22","313708105","0","1","","0","2.22","","1","1","80","0","1","0","0","1","3000","3","2"
"0.00006","1","2.22","313708106","0","1","","0","2.22","","1","1","80","0","1","0","0","1","3000","3","2"
"0.00006","1","2.22","313708107","0","1","","0","2.22","","1","1","80","0","1","0","0","1","3000","3","2"
"0","1","0","313708108","0","210701","","313708109","0","","28","720","0","0","2","0","0","99","3000","3","3"
"18","1","2","313708109","0","0","","1","100","","10","10","0","0","2","0","0","1","3000","3","23"
"0","1","2","313708110","0","18","","0","0","","8","2","0","0","2","0","0","1","3000","3","23"
"0","1","0","313708201","0","210701","","313708202","0","","28","720","0","0","2","0","0","99","3000","3","3"
"0","1","2","313708202","0","0","","0","10","","4","1","0","0","2","0","0","1","3000","3","23"
"0","1","0","313708301","1","0","","750001002","0","","15","2","1","500","2","500","0","1","-1","1","7"
"0","1","500","313708302","0","300","","0","0","","3","3","0","1","1","0","0","99","1000","2","3"
"0.00002","1","1.13","313708401","0","1","","0","1.13","","1","1","80","0","1","0","0","1","3000","3","2"
"0.00002","1","1.13","313708402","0","1","","0","1.13","","1","1","80","0","1","0","0","1","3000","3","2"
"0.00002","1","1.13","313708403","0","1","","0","1.13","","1","1","80","0","1","0","0","1","3000","3","2"
"0.00006","1","2.22","313709101","0","1","","0","2.22","","1","1","100","0","1","0","0","1","3000","3","2"
"0.00006","1","2.22","313709102","0","1","","0","2.22","","1","1","100","0","1","0","0","1","3000","3","2"
"0.00006","1","2.22","313709103","0","1","","0","2.22","","1","1","100","0","1","0","0","1","3000","3","2"
"0.00006","1","2.22","313709104","0","1","","0","2.22","","1","1","100","0","1","0","0","1","3000","3","2"
"0.00006","1","2.22","313709105","0","1","","0","2.22","","1","1","100","0","1","0","0","1","3000","3","2"
"0.00006","1","2.22","313709106","0","1","","0","2.22","","1","1","100","0","1","0","0","1","3000","3","2"
"0.00006","1","2.22","313709107","0","1","","0","2.22","","1","1","100","0","1","0","0","1","3000","3","2"
"0","1","0","313709108","0","210701","","313709109","0","","28","720","0","0","2","0","0","99","3000","3","3"
"18","1","2","313709109","0","0","","1","100","","10","10","0","0","2","0","0","1","3000","3","23"
"0","1","2","313709110","0","18","","0","0","","8","2","0","0","2","0","0","1","3000","3","23"
"0","1","0","313709201","0","210701","","313709202","0","","28","720","0","0","2","0","0","99","3000","3","3"
"0","1","2","313709202","0","0","","0","10","","4","1","0","0","2","0","0","1","3000","3","23"
"0","1","0","313709301","1","0","","770421402","0","","15","2","1","500","2","500","0","1","3000","1","7"
"0","1","500","313709302","0","300","","0","0","","3","3","0","1","1","0","0","99","1000","2","3"
"0.00006","1","2.22","313709401","0","1","","0","2.22","","1","1","100","0","1","0","0","1","3000","3","2"
"0.00006","1","2.22","313709402","0","1","","0","2.22","","1","1","100","0","1","0","0","1","3000","3","2"
"0.00006","1","2.22","313709403","0","1","","0","2.22","","1","1","100","0","1","0","0","1","3000","3","2"
"0","1","7","313800101","0","0","","1","0.0015","","26","313800102","0","0","2","0","0","1","-1","3","7"
"0","1","10","313800102","0","0","","1","0","","46","1","0","0","1","0","0","99","-1","3","3"
"90","1","1","313800103","0","0","","1","300","","10","21","0","0","2","0","0","1","-1","3","7"
"90","1","1","313800104","0","0","","1","300","","10","41","0","0","2","0","0","1","-1","3","7"
"0","1","200","313800201","0","500","","0","0","","3","3","0","0","1","0","0","99","2160","3","3"
"0","1","0","313800202","1","1","","802100221","1","","15","2","1","500","2","500","0","1","-1","1","7"
"0","1","0","313800203","1","2","","802100222","2","","15","2","1","600","2","600","0","1","-1","1","7"
"0","1","0","313800204","1","3","","802100223","3","","15","2","1","700","2","700","0","1","-1","1","7"
"0","1","200","313800301","0","500","","0","0","","3","3","0","0","1","0","0","99","2160","3","3"
"0","1","0","313800302","1","1","","802100224","1","","15","2","1","520","2","520","0","1","-1","1","7"
"0","1","0","313800303","1","2","","802100225","2","","15","2","1","620","2","620","0","1","-1","1","7"
"0","1","0","313800304","1","3","","802100226","3","","15","2","1","720","2","720","0","1","-1","1","7"
"0","1","200","313800401","0","500","","0","0","","3","3","0","0","1","0","0","99","2160","3","3"
"0","1","0","313800402","1","1","","802100227","1","","15","2","1","540","2","540","0","1","-1","1","7"
"0","1","0","313800403","1","2","","802100228","2","","15","2","1","640","2","640","0","1","-1","1","7"
"0","1","0","313800404","1","3","","802100229","3","","15","2","1","740","2","740","0","1","-1","1","7"
"0","1","0","313800501","1","1","","802100221","1","","15","2","1","560","2","560","0","1","-1","1","7"
"0","1","0","313800502","1","2","","802100222","2","","15","2","1","660","2","660","0","1","-1","1","7"
"0","1","0","313800503","1","3","","802100223","3","","15","2","1","760","2","760","0","1","-1","1","7"
"0","1","0","313800601","1","1","","802100224","1","","15","2","1","580","2","580","0","1","-1","1","7"
"0","1","0","313800602","1","2","","802100225","2","","15","2","1","680","2","680","0","1","-1","1","7"
"0","1","0","313800603","1","3","","802100226","3","","15","2","1","780","2","780","0","1","-1","1","7"
"0","1","7","313800701","0","0","","1","4","","26","313800702","0","0","2","0","0","1","-1","3","7"
"0","1","0","313800702","0","0","","0","0","","1","1","0","0","1","0","0","1","3000","3","3"
"0","1","7","313801101","0","0","","1","0.0007","","26","313801102","0","0","2","0","0","1","-1","3","7"
"0","1","10","313801102","0","0","","1","0","","46","1","0","0","1","0","0","99","-1","3","3"
"90","1","1","313801103","0","0","","1","300","","10","21","0","0","2","0","0","1","-1","3","7"
"90","1","1","313801104","0","0","","1","300","","10","41","0","0","2","0","0","1","-1","3","7"
"0","1","500","313801201","0","500","","0","0","","3","3","0","0","1","0","0","99","2160","3","3"
"0","1","0","313801202","1","1","","802100221","1","","15","2","1","800","2","800","0","1","-1","1","7"
"0","1","0","313801203","1","2","","802100222","2","","15","2","1","900","2","900","0","1","-1","1","7"
"0","1","0","313801204","1","3","","802100223","3","","15","2","1","1000","2","1000","0","1","-1","1","7"
"0","1","200","313801301","0","500","","0","0","","3","3","0","0","1","0","0","99","2160","3","3"
"0","1","0","313801302","1","1","","802100224","1","","15","2","1","820","2","820","0","1","-1","1","7"
"0","1","0","313801303","1","2","","802100225","2","","15","2","1","920","2","920","0","1","-1","1","7"
"0","1","0","313801304","1","3","","802100226","3","","15","2","1","1020","2","1020","0","1","-1","1","7"
"0","1","200","313801401","0","500","","0","0","","3","3","0","0","1","0","0","99","2160","3","3"
"0","1","0","313801402","1","1","","802100227","1","","15","2","1","840","2","840","0","1","-1","1","7"
"0","1","0","313801403","1","2","","802100228","2","","15","2","1","940","2","940","0","1","-1","1","7"
"0","1","0","313801404","1","3","","802100229","3","","15","2","1","1040","2","1040","0","1","-1","1","7"
"0","1","0","313801501","1","1","","802100221","1","","15","2","1","560","2","560","0","1","-1","1","7"
"0","1","0","313801502","1","2","","802100222","2","","15","2","1","660","2","660","0","1","-1","1","7"
"0","1","0","313801503","1","3","","802100223","3","","15","2","1","760","2","760","0","1","-1","1","7"
"0","1","0","313801601","1","1","","802100224","1","","15","2","1","580","2","580","0","1","-1","1","7"
"0","1","0","313801602","1","2","","802100225","2","","15","2","1","680","2","680","0","1","-1","1","7"
"0","1","0","313801603","1","3","","802100226","3","","15","2","1","780","2","780","0","1","-1","1","7"
"0","1","7","313801701","0","0","","1","4","","26","313801702","0","0","2","0","0","1","-1","3","7"
"0","1","0","313801702","0","0","","0","0","","1","1","0","0","1","0","0","1","3000","3","3"
"0","1","4","313802101","0","0.0005","","1","0","","26","313802102","0","0","2","0","0","99","3000","3","18"
"0","1","0","313802102","0","0","","1","0.0005","","46","1","80","0","1","0","0","99","-1","3","3"
"90","1","1","313802103","0","0","","1","500","","10","21","0","0","2","0","0","1","-1","3","7"
"90","1","1","313802104","0","0","","1","500","","10","41","0","0","2","0","0","1","-1","3","7"
"0","1","200","313802201","0","500","","0","0","","3","3","0","0","1","0","0","99","2160","3","3"
"0","1","0","313802202","1","1","","750001202","1","","15","2","1","500","2","500","0","1","-1","1","7"
"0","1","0","313802203","1","2","","750001203","2","","15","2","1","600","2","600","0","1","-1","1","7"
"0","1","0","313802204","1","3","","750001204","3","","15","2","1","700","2","700","0","1","-1","1","7"
"0","1","200","313802301","0","500","","0","0","","3","3","0","0","1","0","0","99","2160","3","3"
"0","1","0","313802302","1","1","","750001205","1","","15","2","1","520","2","520","0","1","-1","1","7"
"0","1","0","313802303","1","2","","750001206","2","","15","2","1","620","2","620","0","1","-1","1","7"
"0","1","0","313802304","1","3","","750001207","3","","15","2","1","720","2","720","0","1","-1","1","7"
"0","1","200","313802401","0","500","","0","0","","3","3","0","0","1","0","0","99","2160","3","3"
"0","1","0","313802402","1","1","","750001208","1","","15","2","1","540","2","540","0","1","-1","1","7"
"0","1","0","313802403","1","2","","750001209","2","","15","2","1","640","2","640","0","1","-1","1","7"
"0","1","0","313802404","1","3","","750001210","3","","15","2","1","740","2","740","0","1","-1","1","7"
"0.00046","1","12","313802701","0","1","","0","12","","1","1","80","0","1","0","0","1","3000","3","3"
"49","1","7","313900101","0","0","","1","0.002","","26","313900103","0","0","2","0","0","1","-1","3","7"
"0","1","0.2","313900102","0","0","","0","0","","92","0","0","0","1","0","0","99","3000","3","3"
"0","1","50","313900103","0","0","","1","0","","46","2","0","0","1","0","0","99","3000","3","3"
"0","1","7","313900201","0","0","","1","0.5","","26","313900202","0","0","2","0","0","1","-1","3","7"
