31c09434e6b00f24bff24a8b3068aa1f9a7661875ce88b72175a2ed96a6a592a,d72564814d4c1011c78488e042962326babe36d8e45c5e1a755659fb22f8dd45,19c7ce28b0852a548bdb991fe60529318790eb67364deef5fb1e65b032388510,83d828c4b26a815d8a69a8e16a89a0becae142930b1b5a712edced11c1f53eb7,a704927a3fdd514fe20ae9930d2f5f0c0e86776185c553965f2dc94210538ef0,e72087427c7553af332d1ab33f63db0cf72b3fb53fcbb00845a2ba5466de89b3,e89205182d603a05689233ee074a0d9606bb1a4c0c6a1bc705e63be8fc41cac4,f9b2ab28e0ee853f88ba4db67472b566aa6db9f0e7eee39049ea3197dbff4cfb,18821cbb01ca3d43a29130281ce4623d854da456dd3a00797847b1fe9be1517d,7c29dccd32cc0d1cb1eb2948a2542c7eb7b65c54ddea8b9c6e9fdd3bcf45d48a,2a46c911a78eae602e81c62ca6eb04f0e097ec1434e99cabeebcd1a313e3814f,f611bd543d167e5105bd971f9c982dc54dbc3f427875f5caedf599c9ca052c72,395cb5ab300e954ed7ac808caf5afee6f6c7fe876d6b1e388a33835d1dc8962f,1515e0bd4cb32a25d0c898f97672ffd74b4e741b63fdb7d5fcfdec8ef325f7c0,888878630af352040c55d758a138c16d23aadf14b73618fa1f06125ccb249df6,6287acf8c32ecc4312a29408c6937a3479948991cc8af7e765e05a572d4a7ef4,c817347a949ef0ab8c8def5747387670c5cfff5f923a1f97e1485c7022a4056c,9537b70bbf4b206eb8472f07dd4c3fdbb4a6cb7d34973bd21d2ea884e4f952d5,1b0f9266e1ad799121484867de8dc9f99cc95a49c1f2a53bb4105f070c2b6e79
"9","50","5","2215","0","1428","0","9","200","92","0","65","0","0","0","134501","52","40","2"
"14","70","25","2835","0","1740","0","10","300","112","0","65","0","0","0","134501","52","57","3"
"14","70","52","3475","0","2043","0","11","400","133","5","75","0","0","0","134501","52","75","4"
"17","90","81","4035","0","2323","0","12","500","157","10","85","0","0","0","134501","52","96","4"
"17","122","111","4475","0","2687","0","13","720","182","10","85","0","0","0","134501","52","118","4"
"19","144","175","4615","0","3179","0","14","840","199","10","85","0","0","0","134501","52","128","4"
"21","154","221","4705","0","3671","0","15","960","219","10","94","0","0","0","134501","52","144","4"
"23","174","280","4735","0","4239","0","16","960","236","10","94","0","0","0","134501","52","157","4"
"23","219","340","4735","0","4851","0","17","960","254","10","94","0","0","0","134501","52","169","4"
"23","244","429","4735","0","5517","0","18","960","273","10","94","0","0","0","134501","52","182","4"
"23","244","558","4735","0","6293","0","19","960","289","10","94","0","0","0","134501","52","193","4"
"23","244","708","4735","0","7184","0","20","960","299","10","94","0","0","0","134501","52","202","4"
"23","244","889","4735","0","8123","0","21","1060","310","10","94","0","0","0","134501","52","212","4"
"23","244","1081","4735","0","9206","0","22","1160","325","10","94","0","0","0","134501","52","223","4"
"23","244","1230","4735","0","10467","0","23","1160","348","10","94","0","0","0","134501","52","234","4"
"23","244","1346","4735","0","11859","0","24","1160","373","10","94","0","0","0","134501","52","246","4"
"23","244","1448","4735","0","13459","0","25","1160","391","10","94","0","0","0","134501","52","258","4"
"23","244","1507","4735","0","15268","0","26","1160","406","10","94","0","0","0","134501","52","269","4"
"23","244","1543","4735","0","17230","0","27","1160","418","10","94","0","0","0","134501","52","279","4"
"23","244","1579","4735","0","19315","0","28","1160","430","10","94","0","0","0","134501","52","290","4"
"23","244","1616","4735","0","21539","0","29","1160","444","10","94","0","0","0","134501","52","304","4"
"23","244","1654","4735","0","23887","0","30","1160","460","10","94","0","0","0","134501","52","320","4"
"23","244","1692","4735","0","26344","0","31","1160","476","10","94","0","0","0","134501","52","336","4"
"23","244","1730","4735","0","28911","0","32","1160","492","10","94","0","0","0","134501","52","352","4"
"23","244","1767","4735","0","31613","0","33","1160","509","10","94","0","0","0","134501","52","369","4"
"23","244","1798","5235","0","34468","0","34","1160","522","10","94","0","0","0","134501","52","382","4"
"23","244","1834","5235","0","37454","0","35","1160","540","10","94","0","0","0","134501","52","400","4"
"23","244","1870","5235","0","40540","0","36","1160","559","10","94","0","0","0","134501","52","419","4"
"23","244","1901","5735","0","43724","0","37","1160","574","10","94","0","0","0","134501","52","434","4"
"23","244","1932","6235","0","47011","0","38","1160","589","10","94","0","0","0","134501","52","449","4"
"23","244","1963","6235","0","50462","0","39","1160","603","10","94","0","0","0","134501","52","463","4"
"23","244","1994","6235","0","54056","0","40","1160","617","10","94","0","0","0","134501","52","477","4"
"0","10","0","65","0","0","0","2","75","0","0","0","0","0","1","134601","13","2","0"
"0","25","0","245","0","0","0","3","150","0","0","0","0","0","1","134601","65","5","0"
"0","55","0","480","0","0","0","4","315","3","0","0","0","0","3","134601","153","9","0"
"0","95","0","870","0","0","0","5","475","7","0","5","0","0","6","134601","281","15","0"
"0","110","0","1400","0","0","0","6","775","11","0","5","0","0","10","134601","467","23","3"
"0","135","0","2130","0","0","0","7","1590","14","0","5","0","0","10","134601","681","35","6"
"9","160","0","2830","0","0","10","8","1915","25","0","5","0","0","10","134601","955","51","6"
"23","160","0","3940","0","10","30","9","1915","39","5","20","0","0","15","134601","1174","68","6"
"37","160","0","4440","0","10","80","10","1915","50","10","20","0","0","15","134601","1586","82","6"
"37","160","0","5040","3","10","128","11","2165","58","10","30","0","0","15","134601","2025","92","6"
"37","160","0","5610","26","10","172","12","2415","60","10","30","0","0","15","134601","2477","103","6"
"37","160","0","6000","46","10","212","13","2415","80","10","32","0","0","17","134601","2825","128","6"
"37","185","0","6240","46","10","255","14","2415","105","12","32","0","0","19","134601","3197","158","6"
"37","197","0","6240","46","10","335","15","2515","133","12","32","0","0","19","134601","3647","183","6"
"37","197","0","6290","51","10","435","16","2515","154","12","32","0","0","19","134601","4150","208","6"
"37","197","0","6350","59","10","522","17","2665","175","12","32","0","0","22","134601","4665","234","6"
"37","197","0","6400","59","10","621","18","2815","205","12","32","0","0","24","134601","5207","266","6"
"37","197","0","6400","59","10","701","19","2910","236","12","32","0","0","26","134601","5862","300","6"
"37","197","0","6530","59","10","741","20","2910","265","12","32","0","0","26","134601","6618","340","6"
"37","197","0","6860","59","10","782","21","2910","307","12","32","0","0","26","134601","7363","384","6"
"37","197","0","7385","59","10","844","22","2910","359","12","32","0","0","26","134601","8171","435","6"
"37","197","0","7385","59","10","892","23","2910","409","12","32","0","0","26","134601","9196","491","6"
"37","197","0","7795","59","10","903","24","2910","456","12","32","0","0","26","134601","10356","540","6"
"37","197","0","8410","59","10","938","25","2910","506","12","32","0","0","26","134601","11647","585","6"
"37","197","0","10210","59","10","970","26","2910","566","12","32","0","0","26","134601","12866","637","6"
"37","197","0","13910","59","10","979","27","2910","629","12","32","0","0","26","134601","13968","691","6"
"37","197","0","18215","59","10","995","28","2910","688","12","32","0","0","26","134601","15141","746","6"
"37","197","0","21125","59","10","1018","29","2910","748","12","32","0","0","26","134601","16601","806","6"
"37","197","0","22500","59","10","1042","30","2910","809","12","32","0","0","26","134601","18370","867","6"
"37","197","0","24015","59","10","1066","31","2910","861","12","32","0","0","26","134601","20322","919","6"
"37","197","0","25870","59","10","1089","32","2910","899","12","32","0","0","26","134601","22486","957","6"
"37","197","0","28100","59","10","1111","33","2910","932","12","32","0","0","26","134601","24753","990","6"
"37","197","0","30405","59","10","1132","34","2910","981","12","32","0","0","26","134601","27015","1039","6"
"37","197","0","32880","59","10","1153","35","2910","1030","12","32","0","0","26","134601","29437","1088","6"
"37","197","0","35525","59","10","1174","36","2910","1080","12","32","0","0","26","134601","31939","1138","6"
"37","197","0","38080","59","10","1195","37","2910","1147","12","32","0","0","26","134601","34391","1205","6"
"37","197","0","40990","59","10","1216","38","2910","1198","12","32","0","0","26","134601","37057","1256","6"
"37","197","0","44255","59","10","1237","39","2910","1233","12","32","0","0","26","134601","39929","1291","6"
"37","197","0","47555","59","10","1258","40","2910","1275","12","32","0","0","26","134601","42860","1333","6"
"0","0","0","65","0","0","0","2","125","0","0","0","0","0","1","134701","17","2","0"
"0","5","0","160","0","0","0","3","200","0","0","0","0","0","3","134701","67","6","0"
"0","25","0","430","0","0","0","4","365","3","0","0","0","0","5","134701","158","10","0"
"0","35","0","975","0","0","0","5","525","8","0","5","0","0","11","134701","256","18","0"
"0","35","0","1570","0","0","0","6","825","12","0","5","0","0","15","134701","447","26","3"
"0","60","0","1890","0","0","0","7","1430","18","0","5","0","0","19","134701","692","35","6"
"0","85","0","2640","0","0","0","8","2290","25","0","5","0","0","19","134701","948","48","6"
"5","85","0","3235","0","10","0","9","2740","41","0","5","0","0","26","134701","1201","66","6"
"10","85","0","4015","5","10","20","10","3040","56","0","5","0","0","27","134701","1511","85","6"
"10","85","0","4635","10","10","60","11","3340","69","0","35","0","0","32","134701","1848","94","6"
"12","85","0","5195","20","10","108","12","3840","78","0","35","0","0","36","134701","2201","116","6"
"14","85","0","5605","40","10","154","13","3960","94","0","37","0","0","36","134701","2576","138","6"
"14","116","0","5935","40","10","213","14","4080","118","2","37","0","0","38","134701","2969","159","6"
"14","122","0","6045","40","10","299","15","4180","138","2","37","0","0","38","134701","3472","179","6"
"14","122","0","6095","45","10","373","16","4180","153","2","37","0","0","38","134701","4017","204","6"
"14","122","0","6155","57","10","446","17","4330","171","2","37","0","0","41","134701","4559","226","6"
"14","122","0","6205","61","10","559","18","4480","194","2","37","0","0","43","134701","5145","252","6"
"14","122","0","6455","61","10","676","19","4575","218","2","37","0","0","45","134701","5833","277","6"
"14","122","0","6835","61","10","753","20","4575","244","2","37","0","0","50","134701","6590","304","6"
"14","122","0","7110","61","10","856","21","4575","273","2","37","0","0","55","134701","7412","334","6"
"14","122","0","7580","61","10","991","22","4575","305","2","37","0","0","55","134701","8368","369","6"
"14","122","0","7580","61","10","1097","23","4575","344","2","37","0","0","55","134701","9509","407","6"
"14","122","0","8195","61","10","1173","24","4575","377","2","37","0","0","55","134701","10773","438","6"
"14","122","0","9015","61","10","1241","25","4575","412","2","37","0","0","55","134701","12163","470","6"
"14","122","0","9995","61","10","1281","26","4575","447","2","37","0","0","55","134701","13694","502","6"
"14","122","0","11385","61","10","1300","27","4575","481","2","37","0","0","55","134701","15306","534","6"
"14","122","0","12850","61","10","1319","28","4575","516","2","37","0","0","55","134701","17029","567","6"
"14","122","0","14410","61","10","1338","29","4575","561","2","37","0","0","55","134701","18794","612","6"
"14","122","0","15525","61","10","1358","30","4575","612","2","37","0","0","55","134701","20695","663","6"
"14","122","0","16780","61","10","1378","31","4575","654","2","37","0","0","55","134701","22779","705","6"
"14","122","0","18110","61","10","1398","32","4575","698","2","37","0","0","55","134701","24943","749","6"
"14","122","0","19660","61","10","1418","33","4575","743","2","37","0","0","55","134701","27218","794","6"
"14","122","0","21450","61","10","1437","34","4575","789","2","37","0","0","55","134701","29621","840","6"
"14","122","0","23410","61","10","1456","35","4575","835","2","37","0","0","55","134701","32134","886","6"
"14","122","0","25540","61","10","1475","36","4575","882","2","37","0","0","55","134701","34727","933","6"
"14","122","0","27795","61","10","1494","37","4575","931","2","37","0","0","55","134701","37395","982","6"
"14","122","0","30635","61","10","1513","38","4575","980","2","37","0","0","55","134701","40106","1031","6"
"14","122","0","33220","61","10","1532","39","4575","1030","2","37","0","0","55","134701","42943","1081","6"
"14","122","0","35550","61","10","1551","40","4575","1081","2","37","0","0","55","134701","45939","1132","6"
"0","10","0","65","0","0","0","2","50","0","0","0","0","0","1","134801","16","2","0"
"0","25","0","245","0","0","0","3","100","0","0","0","0","0","1","134801","71","5","0"
"0","60","0","425","0","0","0","4","270","2","0","0","0","0","3","134801","170","8","0"
"0","110","0","695","0","0","0","5","430","4","0","10","0","0","6","134801","318","13","0"
"0","125","0","1045","0","0","0","6","820","5","0","10","0","0","10","134801","537","21","3"
"0","150","0","1540","0","0","0","7","1660","7","0","10","0","0","10","134801","782","33","6"
"9","175","0","2240","0","0","10","8","1985","18","0","10","0","0","10","134801","1056","49","6"
"23","175","0","3220","0","0","40","9","1985","26","5","25","0","0","15","134801","1341","63","6"
"37","175","0","3420","0","0","100","10","1985","34","10","35","0","0","15","134801","1823","68","6"
"37","175","0","4020","3","0","148","11","2235","42","10","45","0","0","15","134801","2262","78","6"
"37","175","0","4590","26","0","192","12","2485","44","10","45","0","0","15","134801","2714","89","6"
"37","200","0","4920","46","0","245","13","2485","56","10","45","0","0","17","134801","3146","102","6"
"37","225","0","5160","46","0","312","14","2485","71","10","45","0","0","19","134801","3620","122","6"
"37","237","0","5160","46","0","420","15","2485","87","10","45","0","0","19","134801","4174","137","6"
"37","237","0","5160","54","0","549","16","2485","99","10","45","0","0","19","134801","4775","148","6"
"37","237","0","5210","62","0","665","17","2635","109","10","45","0","0","19","134801","5395","165","6"
"37","237","0","5260","62","0","802","18","2785","126","10","45","0","0","21","134801","6047","184","6"
"37","237","0","5355","62","0","922","19","2785","142","10","45","0","0","23","134801","6826","203","6"
"37","237","0","5550","62","0","1003","20","2785","155","10","45","0","0","23","134801","7719","226","6"
"37","237","0","5860","62","0","1088","21","2785","180","10","45","0","0","23","134801","8614","253","6"
"37","237","0","6070","62","0","1180","22","2785","213","10","45","0","0","23","134801","9632","285","6"
"37","237","0","6160","62","0","1239","23","2785","239","10","45","0","0","23","134801","10882","317","6"
"37","237","0","6570","62","0","1268","24","2785","261","10","45","0","0","23","134801","12289","340","6"
"37","237","0","6890","62","0","1318","25","2785","285","10","45","0","0","23","134801","13866","359","6"
"37","237","0","8235","62","0","1359","26","2785","319","10","45","0","0","23","134801","15393","385","6"
"37","237","0","11390","62","0","1377","27","2785","355","10","45","0","0","23","134801","16822","412","6"
"37","237","0","15695","62","0","1393","28","2785","414","10","45","0","0","23","134801","17995","467","6"
"37","237","0","18605","62","0","1416","29","2785","474","10","45","0","0","23","134801","19455","527","6"
"37","237","0","19980","62","0","1440","30","2785","535","10","45","0","0","23","134801","21224","588","6"
"37","237","0","21495","62","0","1464","31","2785","587","10","45","0","0","23","134801","23176","640","6"
"37","237","0","23350","62","0","1487","32","2785","625","10","45","0","0","23","134801","25340","678","6"
"37","237","0","25580","62","0","1509","33","2785","658","10","45","0","0","23","134801","27607","711","6"
"37","237","0","27885","62","0","1530","34","2785","707","10","45","0","0","23","134801","29869","760","6"
"37","237","0","30360","62","0","1551","35","2785","756","10","45","0","0","23","134801","32291","809","6"
"37","237","0","33005","62","0","1572","36","2785","806","10","45","0","0","23","134801","34793","859","6"
