0b987c0bb29ed22190e108e30bf719b532b7d69d47c7f011d43e67ab1e999155,3877f5fb12e5b102e2ca7d31a6320507e527ea58520262f6d2df108f80a7bfb0,3bb0beac2b3fa519edf329335c4f28469f2165e4b7e26ae140803f00ff87afde,b848cddd9b48b86b79556ae02966c27c00525240fdf9a275920334335b7ff1f0,40ea1a2683e81f57f9994e57533d59c62330d987202663d5e84d14255e48b4f8,a388d5d9efd008119c8a55543b31a0356e560784ae10584388ce4d2477ecfdf8,7fac91c6a2ff300b148417e57e5aaa6d3ec80faf0de912ba76477d65e0d7c3b1,77afcf33c3bbae93dff1c71ffa8adadaece0df0e6633c39e51c8a7dda1874e1c,b101e552f58c1a03d587c3ef31cc023c67656764ebdf855b4cbf7a4c33591e9c,826be9599fb924d111fc299fd102c67ed55df89002a13f694d8b6b130054286b,61befb1c5e957877d7be5f560ebaaecc31bd5676495b9ff249e1cca34ebcb823,cfaecafdb3fb73fc22ed188b5a3e466fce765a277696a0277bf2de4da75f66d7,96c8d84919505faeef2d439230d904fdfca315ffcf506a452b2bd4c773e97687,3bb366a2fc06c86fbeacdb5db9d5241ccd74539cad15e2d92c14452d4531009c,866f0e1f69cbbee11dcc8faf810c8a560e4ff33687312d31ed5ea1dbd8cd5eb5,63cb44be90359f02fb5882a4c82930dfdca3f67e64e984bc843f1453b4d1b478,1f267baddd0225c726a9d333f23f1094dc3066cab820d81852209848174921f8,44c26a02ece81b3d1020a07ec06a87933bc2c451262958feaf29a3b90f2fb029,243467e8c9e1c5960160da8baa51a5dd664dba33fc693bd0d067ff15bcbc8e03,d8e5a00122730ce40153e88b4dcbe203df32f9306517937ce1d1f159ac0931cf,18878ab35ff0e4422fd62c3cfacf911dedccdde28a2cbeeefb49a5be00b023b6
"0","0","1","0","","300","3","3","1","315800501","1","300","1","3000","0.01","0","1","0","0","0",""
"90","0","2","0","","100","7","1","17","315800601","9","0","1","0","0","0","1","0","0","0",""
"1","2","2","0","","1","7","1","10","315800602","21","0","1","0","0","0","1","0","0","0",""
"1","2","2","0","","1","7","1","10","315800603","41","0","1","0","0","0","1","0","0","0",""
"90","0","2","0","","100","7","1","17","315800701","9","0","1","0","0","0","1","0","0","0",""
"1","2","2","0","","1","7","1","10","315800702","21","0","1","0","0","0","1","0","0","0",""
"1","2","2","0","","1","7","1","10","315800703","41","0","1","0","0","0","1","0","0","0",""
"90","0","2","0","","100","7","1","17","315800801","9","0","1","0","0","0","1","0","0","0",""
"1","2","2","0","","1","7","1","10","315800802","21","0","1","0","0","0","1","0","0","0",""
"1","2","2","0","","1","7","1","10","315800803","41","0","1","0","0","0","1","0","0","0",""
"90","0","2","0","","100","7","3","17","315800901","7","0","1","0","0","0","1","0","0","0",""
"1","0","2","0","","1","7","3","10","315800902","1020","0","1","0","90","0","1","0","0","0",""
"1","0","2","0","","1","7","3","10","315800903","1040","0","1","0","90","0","1","0","0","0",""
"0","0","1","0","","0","3","3","92","315803101","0","0","1","3000","0","0","99","0","0","0",""
"3","0","1","0","","300","3","3","1","315803102","1","300","1","3000","0","0","99","0","0","0",""
"1","0","1","0","","100","3","3","1","315803201","1","100","1","3000","0","0","3","0","0","0",""
"0","1","2","0","","1","7","3","10","315803202","10","20000","1","3000","90","0","1","0","0","0",""
"0","1","1","0","","1","3","3","10","315803301","21","300","1","3000","12","0","99","0","0","0",""
"50","0","2","0","","100","7","3","17","315803401","3","0","1","3000","0","0","1","0","1","0",""
"0","1","2","0","","1","7","3","10","315803402","10","20000","1","3000","90","0","1","0","0","0",""
"90","0","2","0","","1.5","7","3","8","315803403","2","0","1","3000","0","0","1","0","0","0",""
"6","0","1","0","","600","3","3","1","315803501","1","600","1","3000","0","0","1","0","0","0",""
"90","0","2","0","","100","7","1","17","315803601","9","0","1","0","0","0","1","0","0","0",""
"0","2","2","0","","1","7","1","10","315803602","21","200","1","0","0","0","1","0","0","0",""
"0","2","2","0","","1","7","1","10","315803603","41","200","1","0","0","0","1","0","0","0",""
"90","0","2","0","","100","7","1","17","315803701","9","0","1","0","0","0","1","0","0","0",""
"0","2","2","0","","1","7","1","10","315803702","21","200","1","0","0","0","1","0","0","0",""
"0","2","2","0","","1","7","1","10","315803703","41","200","1","0","0","0","1","0","0","0",""
"90","0","2","0","","100","7","1","17","315803801","9","0","1","0","0","0","1","0","0","0",""
"0","2","2","0","","1","7","1","10","315803802","21","200","1","0","0","0","1","0","0","0",""
"0","2","2","0","","1","7","1","10","315803803","41","200","1","0","0","0","1","0","0","0",""
"90","0","2","0","","100","7","3","17","315803901","7","0","1","0","0","0","1","0","0","0",""
"0","0","2","1","","1","7","3","10","315803902","1020","100","1","0","90","0","1","0","0","0",""
"0","0","2","1","","1","7","3","10","315803903","1040","100","1","0","90","0","1","0","0","0",""
"0","0","1","0","","0","3","3","92","315900101","0","0","1","3000","0","0","99","0","0","0",""
"0","0","1","0","","100","3","3","1","315900102","2","100","1","3000","0.01","0","99","0","0","0",""
"0","0","1","0","","50","3","3","1","315900201","2","50","1","3000","0.0025","0","3","0","0","0",""
"50","1","2","0","","1","7","3","10","315900202","30","50","1","3000","90","0","1","0","0","0",""
"1","1","1","0","","1","3","3","10","315900301","41","1","1","3000","12","0","99","0","0","0",""
"50","0","2","0","","100","7","3","17","315900401","3","0","1","3000","0","0","1","0","1","0",""
"50","1","2","0","","1","7","3","10","315900402","30","50","1","3000","90","0","1","0","0","0",""
"90","0","2","0","","1.5","7","3","8","315900403","2","0","1","3000","0","0","1","0","0","0",""
"0","0","1","0","","300","3","3","1","315900501","2","300","1","3000","0.01","0","1","0","0","0",""
"90","0","2","0","","100","7","1","17","315900601","9","0","1","0","0","0","1","0","0","0",""
"1","2","2","0","","1","7","1","10","315900602","21","0","1","0","0","0","1","0","0","0",""
"1","2","2","0","","1","7","1","10","315900603","41","0","1","0","0","0","1","0","0","0",""
"90","0","2","0","","100","7","1","17","315900701","9","0","1","0","0","0","1","0","0","0",""
"1","2","2","0","","1","7","1","10","315900702","21","0","1","0","0","0","1","0","0","0",""
"1","2","2","0","","1","7","1","10","315900703","41","0","1","0","0","0","1","0","0","0",""
"90","0","2","0","","100","7","1","17","315900801","9","0","1","0","0","0","1","0","0","0",""
"1","2","2","0","","1","7","1","10","315900802","21","0","1","0","0","0","1","0","0","0",""
"1","2","2","0","","1","7","1","10","315900803","41","0","1","0","0","0","1","0","0","0",""
"90","0","2","0","","100","7","3","17","315900901","7","0","1","0","0","0","1","0","0","0",""
"1","0","2","1","","1","7","3","10","315900902","1020","0","1","0","90","0","1","0","0","0",""
"1","0","2","1","","1","7","3","10","315900903","1040","0","1","0","90","0","1","0","0","0",""
"0","0","1","0","","0","3","3","92","315903101","0","0","1","3000","0","0","99","0","0","0",""
"3","0","1","0","","300","3","3","1","315903102","2","300","1","3000","0","0","99","0","0","0",""
"1","0","1","0","","100","3","3","1","315903201","2","100","1","3000","0","0","3","0","0","0",""
"0","1","2","0","","1","7","3","10","315903202","30","20000","1","3000","90","0","1","0","0","0",""
"0","1","1","0","","1","3","3","10","315903301","41","300","1","3000","12","0","99","0","0","0",""
"50","0","2","0","","100","7","3","17","315903401","3","0","1","3000","0","0","1","0","1","0",""
"0","1","2","0","","1","7","3","10","315903402","30","20000","1","3000","90","0","1","0","0","0",""
"90","0","2","0","","1.5","7","3","8","315903403","2","0","1","3000","0","0","1","0","0","0",""
"6","0","1","0","","600","3","3","1","315903501","2","600","1","3000","0","0","1","0","0","0",""
"90","0","2","0","","100","7","1","17","315903601","9","0","1","0","0","0","1","0","0","0",""
"0","2","2","0","","1","7","1","10","315903602","21","200","1","0","0","0","1","0","0","0",""
"0","2","2","0","","1","7","1","10","315903603","41","200","1","0","0","0","1","0","0","0",""
"90","0","2","0","","100","7","1","17","315903701","9","0","1","0","0","0","1","0","0","0",""
"0","2","2","0","","1","7","1","10","315903702","21","200","1","0","0","0","1","0","0","0",""
"0","2","2","0","","1","7","1","10","315903703","41","200","1","0","0","0","1","0","0","0",""
"90","0","2","0","","100","7","1","17","315903801","9","0","1","0","0","0","1","0","0","0",""
"0","2","2","0","","1","7","1","10","315903802","21","200","1","0","0","0","1","0","0","0",""
"0","2","2","0","","1","7","1","10","315903803","41","200","1","0","0","0","1","0","0","0",""
"90","0","2","0","","100","7","3","17","315903901","7","0","1","0","0","0","1","0","0","0",""
"0","0","2","0","","1","7","3","10","315903902","1020","100","1","0","90","0","1","0","0","0",""
"0","0","2","0","","1","7","3","10","315903903","1040","100","1","0","90","0","1","0","0","0",""
"0","1","1","0","","40","3","3","46","316000101","1","0","1","3000","0","0","99","0","0","0",""
"0.1","1","1","0","","2","7","3","10","316000102","10","0","1","2160","90","0","99","0","0","0",""
"0","0","1","0","","0","3","1","7","316000201","4","0","1","3000","0","0","1","0","0","0",""
"7","0","1","0","","0","3","2","1","316000202","1","3","1","170","0","0","99","0","0","0",""
"0.18","1","1","0","","1","1","1","10","316000203","21","16","1","3000","20","0","99","0","0","0",""
"0","316000307","2","0","","1","7","3","28","316000301","599","2","1","-1","0","0","1","0","316000306","0",""
"0","1","2","0","","1","7","3","10","316000302","20","5000","1","3000","6","0","1","0","0","0",""
"0","1","2","0","","1","7","3","10","316000303","40","5000","1","3000","6","0","1","0","0","0",""
"0","1","2","0","","1","7","3","10","316000304","20","100","1","3000","3","0","1","0","0","0",""
"0","1","2","0","","1","7","3","10","316000305","40","100","1","3000","3","0","1","0","0","0",""
"0","0","2","1","","0","7","3","94","316000306","0","0","1","3000","0","0","1","0","0","0",""
"0","0","2","1","","0","7","3","94","316000307","0","0","1","3000","0","0","1","0","0","0",""
"40","0","2","0","","100","7","1","17","316000401","3","0","1","0","0","0","1","0","0","0",""
"0","1","2","0","","2","7","3","10","316000402","10","50","1","2160","90","0","1","0","0","0",""
"0","31600302","2","0","","120","7","3","22","316000403","1","0","1","3000","0","0","1","0","0","0",""
"0","1","1","0","","0","3","3","46","316000501","1","0.1","1","3000","0","0","99","0","0","0",""
"100","0","1","0","","7","3","3","13","316000502","1","0","1","3000","0","0","99","0","0","0",""
"3.75","0","1","0","","0","3","1","1","316000601","1","4","1","3000","0","0","1","0","0","0",""
"40","0","2","0","","100","7","1","17","316000701","3","0","1","0","0","0","1","0","0","0",""
"0","1","2","0","","2","7","3","10","316000702","10","50","1","2160","90","0","1","0","0","0",""
"0","31600102","2","0","","120","7","3","22","316000703","1","0","1","3000","0","0","1","0","0","0",""
"40","0","2","0","","100","7","1","17","316000801","3","0","1","0","0","0","1","0","0","0",""
"0","1","2","0","","2","7","3","10","316000802","10","50","1","2160","90","0","1","0","0","0",""
"0","31600202","2","0","","120","7","3","22","316000803","1","0","1","3000","0","0","1","0","0","0",""
"0","0","1","0","","0.5","3","3","92","316004101","0","0","1","3000","0","0","99","0","0","0",""
"0","1","1","0","","40","3","3","46","316004102","1","0","1","3000","0","0","99","0","0","0",""
"0.1","1","1","0","","2","7","3","10","316004103","10","0","1","2160","90","0","99","0","0","0",""
"0","0","1","0","","0","3","1","7","316004201","4","0","1","3000","0","0","1","0","0","0",""
"0","0","1","0","","0.5","3","2","92","316004202","0","0","1","170","0","0","99","0","0","0",""
"7","0","1","0","","0","3","2","1","316004203","1","3","1","170","0","0","99","0","0","0",""
"0","1","1","0","","1","1","1","10","316004204","21","450","1","3000","20","0","99","0","0","0",""
"0","316004307","2","0","","1","7","3","28","316004301","599","2","1","-1","0","0","1","0","316004306","0",""
"0","1","2","0","","1","7","3","10","316004302","20","5000","1","3000","6","0","1","0","0","0",""
"0","1","2","0","","1","7","3","10","316004303","40","5000","1","3000","6","0","1","0","0","0",""
"0","1","2","0","","1","7","3","10","316004304","20","100","1","3000","3","0","1","0","0","0",""
"0","1","2","0","","1","7","3","10","316004305","40","100","1","3000","3","0","1","0","0","0",""
"0","0","2","1","","0","7","3","94","316004306","0","0","1","3000","0","0","1","0","0","0",""
"0","0","2","1","","0","7","3","94","316004307","0","0","1","3000","0","0","1","0","0","0",""
"21","0","2","0","","100","7","1","17","316004401","3","0","1","0","0","0","1","0","0","0",""
"0","1","2","0","","2","7","3","10","316004402","10","50","1","2160","90","0","1","0","0","0",""
"0","31600602","2","0","","120","7","3","22","316004403","1","0","1","3000","0","0","1","0","0","0",""
"0","0","1","0","","0.5","3","3","92","316004501","0","0","1","3000","0","0","99","0","0","0",""
"0","1","1","0","","0","3","3","46","316004502","1","0.1","1","3000","0","0","99","0","0","0",""
"100","0","1","0","","7","3","3","13","316004503","1","0","1","3000","0","0","99","0","0","0",""
"0","0","1","0","","0.5","3","1","92","316004601","0","0","1","3000","0","0","1","0","0","0",""
"3.75","0","1","0","","0","3","1","1","316004602","1","4","1","3000","0","0","1","0","0","0",""
"0","0","1","0","","0.5","3","2","92","316004701","0","0","1","3000","0","0","3","0","0","0",""
"18","0","1","0","","10","3","2","1","316004702","1","20","1","3000","0","0","3","0","0","0",""
"0","1","2","0","","1","7","3","10","316004703","21","3000","1","3000","5","0","1","0","0","0",""
"0","1","2","0","","1","7","3","10","316004704","41","3000","1","3000","5","0","1","0","0","0",""
"16","0","2","0","","10","7","3","1","316004705","1","20","1","3000","0","0","1","0","0","0",""
"4","0","2","0","","0","7","1","8","316004706","10","0","1","0","0","0","99","0","0","0",""
"90","0","2","0","","100","7","3","17","316004801","7","0","1","0","0","0","1","0","0","0",""
"0","0","2","0","","1","7","3","10","316004802","1020","50","1","0","90","0","1","0","0","0",""
"0","0","2","0","","1","7","3","10","316004803","1040","50","1","0","90","0","1","0","0","0",""
"0","2","1","0","","40","3","2","46","316100101","1","0","1","2160","0","0","99","0","0","0","40％比例傷害"
"1200","0","1","0","","50","3","2","3","316100102","3","0","1","2160","0","0","99","0","0","0","小幅度擊飛"
"0","0","1","0","","0","3","2","7","316100103","4","0","1","2160","0","0","1","0","0","0","指定目標"
"0","2","1","0","","25","3","2","46","316100104","1","0","1","400","0","0","99","0","0","0","對目標前後 250 的敵人造成魔法傷害"
"2.5","0","1","0","","0","4","1","1","316100201","2","0","1","2160","0","0","1","0","0","0","對最遠的敵人造成魔法傷害"
"2000","0","1","0","","800","4","1","3","316100202","1","0","1","2160","1200","0","1","0","0","0","發射"
"1600","0","1","0","","-100","4","1","3","316100203","3","0","1","2160","0","0","1","0","0","0","中幅度擊飛"
"0","0","1","0","","0","3","1","7","316100301","4","0","1","2160","0","0","1","0","0","0","指定目標"
"1.2","0","1","0","","0","3","2","1","316100302","2","0","1","250","0","0","99","0","0","0","對目標前後 250 的敵人造成魔法傷害"
"2","0","1","0","","0","3","1","1","316100303","2","0","1","2160","0","0","1","0","0","0","對最接近的敵人造成魔法傷害"
"800","0","1","0","","200","3","2","3","316100304","3","0","1","250","0","0","99","0","0","0","中幅度擊飛"
"40","0","1","0","","100","0","1","17","316100401","3","0","1","0","0","0","0","0","0","0","行動模式變更"
"180","0","2","2","","1.32","7","3","8","316100402","2","0","1","-1","0","0","1","0","0","0",""
"0","1","2","2","","2","7","3","10","316100403","40","100","1","-1","180","0","1","0","0","0",""
"1","31610002","2","0","","180","7","1","22","316100404","1","-1","1","0","0","0","1","0","0","0",""
"0","610019501","2","-400","","0","7","1","15","316100501","2","0","1","0","0","0","1","1","1","-400",""
"0","0","2","0","","525","7","3","52","316100502","0","0","1","-1","0","0","1","0","0","0","給予自己距離的變更"
"0","0","2","0","","180","7","1","21","316100601","1","0","2","0","0","0","1","0","0","0","一段時間內成為無敵狀態"
"1","0","1","0","","100","3","3","1","316101101","2","10","1","3000","0.01","0","99","0","100","0",""
"0","316101103","1","0","","1","3","1","23","316101102","970","0","1","400","0","0","99","0","0","0",""
"1200","0","1","0","","400","3","1","3","316101103","3","0","1","400","0","0","99","0","0","0",""
"0","0","1","0","","0","3","1","93","316101104","316101105","0","1","3000","0","0","1","0","0","0",""
"0","0","1","0","","1500","3","1","7","316101105","2","0","1","3000","0","0","1","0","0","0",""
"0","316101107","1","0","","1","3","2","23","316101106","970","0","1","400","0","0","99","0","0","0",""
"1200","0","1","0","","-100","3","2","3","316101107","3","0","1","400","0","0","99","0","0","0",""
"0","0","1","0","","0","4","3","93","316101201","0","0","1","3000","0","0","1","0","0","0",""
"0","2","1","0","","70","4","3","46","316101202","1","0","1","3000","0","0","1","0","50","0",""
"1200","0","1","1","","600","4","3","3","316101203","1","0","1","3000","1000","0","1","0","0","0",""
"600","0","1","0","","-50","4","3","3","316101204","3","0","1","3000","0","0","1","0","0","0",""
"18","0","1","0","","0.5","4","3","8","316101205","1","0","1","3000","0","0","1","0","0","0",""
"0","0","1","0","","0","3","3","7","316101301","4","0","1","3000","0","0","1","0","0","0",""
"1","0","1","0","","100","3","2","1","316101302","2","10","1","200","0.01","0","99","0","90","0",""
"1","0","1","0","","4","3","6","1","316102101","2","4","1","3000","0.00004","0","99","0","100","0",""
"0","316102103","1","0","","1","3","4","23","316102102","970","0","1","400","0","0","99","0","0","0",""
"1200","0","1","0","","400","3","4","3","316102103","3","0","1","400","0","0","99","0","0","0",""
"0","0","1","0","","0","3","4","93","316102104","316102105","0","1","3000","0","0","1","0","0","0",""
"0","0","1","0","","1500","3","4","7","316102105","2","0","1","3000","0","0","1","0","0","0",""
"0","316102107","1","0","","1","3","5","23","316102106","970","0","1","400","0","0","99","0","0","0",""
"1200","0","1","0","","-200","3","5","3","316102107","3","0","1","400","0","0","99","0","0","0",""
"3","0","1","0","","0","3","6","8","316102108","7","0","1","3000","0","0","99","0","0","0",""
"0","0","1","0","","0","4","6","93","316102201","0","0","1","3000","0","0","1","0","0","0",""
