fa98616cf71b0f0680352ac6eb27f8fab6d6b8bdbe5880b5ad74da6bc7a5fb74,efa0048f251249567ce0a105b588f2c6db3d98da1ccda1db49879f492c272020,8936ed008de271a8bddb6bc6842b075f9a501ce1039e10071184d5fcabc782c7,6007fd3d9f30efd0bc3439329754e03636bc86d3c2f26b588b7b2dc0404e9fcb,2ccb0778ee7fa7561603f1bf3eb47c8464b1cd4e530d839567c428a05b1a8591,da78ff28fff3ab816cc8040f48e37557629ef8ba6b0faaa8c07049818dcde60e,b255b55d191023a6d75f15dca805d5dd753abe84d3406def49f6fdae7efddaf6,13a6e6e128fb9264ff5b0263a9d7b4f6b8d80c9d83596d75be60c789596b95af,4df3640d49fc2de996042e988c6abba215b4d9192d4def2cadfe7e1736baa1c8,6bb6a79cff394a492997ad67afcce0dae5250953d8e125426a7f545198edab35,bdf81f32215eb3a2e41147e76c48ec619708adbfb333aee28d4e8fd32fa651d2,d19dc3f71c73d8b0b361d0a7f49add5c87238b18dc1089f07356c5c498f1037c,79788a8d5a8bf4a9f661cc98de46915499973ad5d234d5757e968bc1dce2cd98,6f0a31d7e7785b6279c8852bb3b009c0619b0050ef5c53bb9521c1a075612aca,bbbc67763f08d8ee7afc9a09a76db988d8c7a894674e9b8be6ebc3fe4a6a07d1,e911cc62007b1912b9c5d68c462a7b786f518be2e5d7bc3d62872d70fe3e9e3f,fd931fc59ef93f444c8cbab8666a4649e825d1dab132eca924ab9fb17949df7e,dbeb982276d177916c1907af7bfc93d8444054d403e25673e5f6a60245ab66ef,1e710873f41e47b2abed5120fe3b999a9fadce9251237d84f450cec036a5b204,737e86bd60ee4b6c896b26619fc2d390311f5937ff3a18fcfda320a9346b3976,7a74b0584dc02a69d7d5dbaa979b12b3cc4b5b39dee58f9921d0063552f6afb2,faf380bce6623e47cb6f73fd7cd935e3ebce0220281b5b40ab455a0e5e4ff515,3c6bacb4c9bb354817207030f2a069cd746aac0b4ddb960dcab573074fb8ae87,cd02bb85027eed335cceb2ec365f28120f1e94fde2eafafd9a117dc951a3ca11
"1002","2","32130601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1002","321306"
"1003","4","32130701","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","2","0","0","1001","321307"
"1001","4","32130801","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1001","1","0","0","1002","321308"
"1007","6","32140001","1009","0","0","0","0","0","0","0","0","1010","0","0","0","1010","0","1009","2","0","0","1001","321400"
"1007","6","32140101","1009","0","0","0","0","0","0","0","0","1010","0","0","0","1010","0","1009","2","0","0","1001","321401"
"1007","6","32140201","1009","0","0","0","0","0","0","0","0","1010","0","0","0","1010","0","1009","2","0","0","1001","321402"
"1008","4","32140301","0","0","0","0","0","0","0","0","0","1010","0","0","0","0","0","1009","2","0","0","1001","321403"
"1002","4","32140401","0","0","0","0","0","0","0","0","0","1010","0","0","0","0","0","1009","2","0","0","1001","321404"
"1007","4","32140501","0","0","0","0","0","0","0","0","0","1010","0","0","0","0","0","1009","2","0","0","1001","321405"
"1008","4","32140601","0","0","0","0","0","0","0","0","0","1010","0","0","0","0","0","1009","2","0","0","1001","321406"
"1002","4","32140701","0","0","0","0","0","0","0","0","0","1010","0","0","0","0","0","1009","2","0","0","1001","321407"
"1007","4","32140801","0","0","0","0","0","0","0","0","0","1010","0","0","0","0","0","1009","2","0","0","1001","321408"
"1002","4","32150001","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1001","2","0","0","1003","321500"
"1001","4","32160001","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1002","1","0","0","1003","321600"
"1001","2","32160101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1001","321601"
"1003","4","32160201","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1003","1","0","0","1001","321602"
"1001","4","32160301","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1002","1","0","0","1003","321603"
"1003","4","32160401","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1003","1","0","0","1001","321604"
"1001","5","32170001","1002","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1002","321700"
"1001","5","32170101","1002","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1002","321701"
"1001","5","32170201","1002","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1002","321702"
"1001","3","32170301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","321703"
"1001","15","32170401","1001","0","1001","0","0","1001","1005","0","1001","1003","1001","1004","1001","1001","1001","1001","13","0","1001","1001","321704"
"1001","5","32170501","1002","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1002","321705"
"1001","3","32170601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","321706"
"1001","15","32170701","1001","0","1001","0","0","1001","1005","0","1001","1003","1001","1004","1001","1001","1001","1001","13","0","1001","1001","321707"
"1001","5","32170801","1002","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1002","321708"
"1002","6","32180001","1002","0","0","0","0","0","0","0","0","1002","0","0","0","1001","0","1002","1","0","0","1002","321800"
"1002","6","32180101","1002","0","0","0","0","0","0","0","0","1002","0","0","0","1001","0","1002","1","0","0","1002","321801"
"1002","5","32180201","1001","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1002","321802"
"1001","11","32180301","1001","0","0","0","0","1002","0","0","1002","1002","0","1001","1002","1002","1002","1002","5","0","0","1002","321803"
"1002","3","32180401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","1","0","0","1002","321804"
"1002","7","32180501","1002","0","0","0","0","0","0","0","1001","1001","0","0","0","1002","0","1002","1","0","0","1002","321805"
"1001","11","32180601","1001","0","0","0","0","1002","0","0","1002","1002","0","1001","1002","1002","1002","1002","5","0","0","1002","321806"
"1002","3","32180701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","1","0","0","1002","321807"
"1002","7","32180801","1002","0","0","0","0","0","0","0","1001","1001","0","0","0","1002","0","1002","1","0","0","1002","321808"
"1004","3","32190001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1004","2","0","0","1004","321900"
"1009","4","32190101","0","0","0","0","0","0","0","0","0","1006","0","0","0","0","0","1006","2","0","0","1006","321901"
"1001","6","32190201","1004","0","0","0","0","0","0","0","0","1002","0","0","0","1004","0","1004","1","0","0","1004","321902"
"1001","6","32190301","1003","0","0","0","0","0","0","0","0","1002","0","0","0","1003","0","1003","1","0","0","1003","321903"
"1003","6","32190401","1003","0","0","0","0","0","0","0","0","1002","0","0","0","1003","0","1003","1","0","0","1001","321904"
"1003","6","32190501","1003","0","0","0","0","0","0","0","0","1002","0","0","0","1003","0","1003","1","0","0","1001","321905"
"1001","6","32190601","1003","0","0","0","0","0","0","0","0","1002","0","0","0","1003","0","1003","1","0","0","1003","321906"
"1003","6","32200001","1003","0","0","0","0","0","0","0","0","1003","0","0","0","1001","0","1001","1","0","0","1003","322000"
"1003","3","32200101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1003","2","0","0","1003","322001"
"1003","5","32200201","1001","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1001","4","0","0","1003","322002"
"1001","7","32210001","1003","0","0","0","0","0","0","0","1002","1001","0","0","0","1003","0","1003","1","0","0","1003","322100"
"1001","7","32210101","1003","0","0","0","0","0","0","0","1002","1001","0","0","0","1003","0","1003","1","0","0","1003","322101"
"1001","7","32210201","1003","0","0","0","0","0","0","0","1002","1001","0","0","0","1003","0","1003","1","0","0","1003","322102"
"1003","3","32210301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1003","1","0","0","1003","322103"
"1005","3","32210401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","2","0","0","1002","322104"
"1001","7","32210501","1003","0","0","0","0","0","0","0","1002","1001","0","0","0","1003","0","1003","1","0","0","1003","322105"
"1003","3","32210601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1003","1","0","0","1003","322106"
"1005","3","32210701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","2","0","0","1002","322107"
"1001","7","32210801","1003","0","0","0","0","0","0","0","1002","1001","0","0","0","1003","0","1003","1","0","0","1003","322108"
"1002","5","32220001","1002","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1001","322200"
"1002","5","32220101","1002","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1001","322201"
"1002","5","32220201","1002","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1001","322202"
"1002","3","32220301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","1","0","0","1002","322203"
"1003","6","32220401","1002","0","0","0","0","0","0","0","0","1004","0","0","0","1002","0","1002","1","0","0","1002","322204"
"1002","5","32220501","1002","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1001","322205"
"1002","3","32220601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","1","0","0","1002","322206"
"1003","6","32220701","1002","0","0","0","0","0","0","0","0","1004","0","0","0","1002","0","1002","1","0","0","1002","322207"
"1002","5","32220801","1002","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1002","1","0","0","1001","322208"
"1002","7","32230001","1002","0","0","0","0","0","0","0","1001","1001","0","0","0","1002","0","1002","1","0","0","1002","322300"
"1001","8","32240001","1003","0","0","0","0","0","0","0","1002","1001","0","1003","0","1003","0","1003","4","0","0","1002","322400"
"1001","8","32240101","1003","0","0","0","0","0","0","0","1002","1001","0","1003","0","1003","0","1003","4","0","0","1002","322401"
"1001","8","32240201","1003","0","0","0","0","0","0","0","1002","1001","0","1003","0","1003","0","1003","4","0","0","1002","322402"
"1004","4","32240301","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","2","0","0","1003","322403"
"1002","8","32240401","1003","0","0","0","0","0","0","0","1003","1003","0","1003","0","1003","0","1003","1","0","0","1003","322404"
"1001","8","32240501","1003","0","0","0","0","0","0","0","1002","1001","0","1003","0","1003","0","1003","4","0","0","1002","322405"
"1005","4","32240601","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","2","0","0","1003","322406"
"1002","8","32240701","1003","0","0","0","0","0","0","0","1003","1003","0","1003","0","1003","0","1003","1","0","0","1003","322407"
"1001","8","32240801","1003","0","0","0","0","0","0","0","1002","1001","0","1003","0","1003","0","1003","4","0","0","1002","322408"
"1001","4","32250001","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1002","1","0","0","1001","322500"
"1004","4","32250101","0","0","0","0","0","0","0","0","0","1007","0","0","0","0","0","1006","1","0","0","1005","322501"
"1003","4","32250201","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1001","322502"
"1001","4","32250301","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1002","1","0","0","1001","322503"
"1004","4","32250401","0","0","0","0","0","0","0","0","0","1007","0","0","0","0","0","1006","1","0","0","1005","322504"
"1003","4","32250501","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1001","322505"
"1001","4","32250601","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1002","1","0","0","1001","322506"
"1001","11","32260001","1001","0","0","0","0","1001","0","0","1002","1003","0","1004","1002","1001","1001","1002","1","0","0","1001","322600"
"1001","3","32260101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","1","0","0","1001","322601"
"1001","6","32260201","1001","0","0","0","0","0","0","0","0","1001","0","0","0","1005","0","1002","1","0","0","1001","322602"
"1001","11","32260301","1001","0","0","0","0","1001","0","0","1002","1003","0","1004","1002","1001","1001","1002","1","0","0","1001","322603"
"1001","3","32260401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","1","0","0","1001","322604"
"1001","6","32260501","1001","0","0","0","0","0","0","0","0","1001","0","0","0","1005","0","1002","1","0","0","1001","322605"
"1001","11","32260601","1001","0","0","0","0","1001","0","0","1002","1003","0","1004","1002","1001","1001","1002","1","0","0","1001","322606"
"1001","3","32270001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","2","0","0","1002","322700"
"1001","3","32270101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","2","0","0","1002","322701"
"1001","3","32270201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","2","0","0","1002","322702"
"1005","9","32280001","1005","0","0","0","0","0","0","0","1005","1005","0","1007","0","1001","1005","1007","5","0","0","1001","322800"
"1005","4","32290001","0","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1005","1","0","0","1002","322900"
"1005","3","32290101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","1","0","0","1005","322901"
"1004","2","32290201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1002","322902"
"1005","4","32290301","0","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1005","1","0","0","1002","322903"
"1005","3","32290401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","1","0","0","1005","322904"
"1004","2","32290501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1002","322905"
"1005","4","32290601","0","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1005","1","0","0","1002","322906"
"1005","4","32290701","0","0","0","0","0","0","0","0","0","1005","0","0","0","0","0","1005","1","0","0","1002","322907"
"1003","4","32300001","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1001","2","0","0","1003","323000"
"1004","3","32300002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1004","2","0","0","1005","323000"
"1003","2","32300101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1003","323001"
"1006","5","32300201","1003","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1001","1","0","0","1003","323002"
"1003","4","32300301","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1001","2","0","0","1003","323003"
"1004","3","32300302","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1004","2","0","0","1005","323003"
"1003","2","32300401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1003","323004"
"1006","5","32300501","1003","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1001","1","0","0","1003","323005"
"1003","4","32300601","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1001","2","0","0","1003","323006"
"1003","5","32310001","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","1","0","0","1001","323100"
"1003","2","32310101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1003","323101"
"1002","3","32310201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1003","2","0","0","1003","323102"
"1003","4","32310301","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","1","0","0","1001","323103"
"1003","2","32310401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1003","323104"
"1002","3","32310501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1003","2","0","0","1003","323105"
"1003","4","32310601","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","1","0","0","1001","323106"
"1003","4","32310701","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","1","0","0","1001","323107"
"1001","7","32320001","1002","0","0","0","0","0","0","0","1002","1001","0","0","0","1001","0","1002","1","0","0","1002","323200"
"1001","7","32320101","1002","0","0","0","0","0","0","0","1002","1001","0","0","0","1001","0","1002","1","0","0","1002","323201"
"1003","4","32330001","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","1","0","0","1001","323300"
"1001","4","32330002","0","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1004","1","0","0","1004","323300"
"1003","2","32330101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1003","323301"
"1003","4","32330201","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","1","0","0","1001","323302"
"1003","4","32330301","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","1","0","0","1001","323303"
"1003","2","32330401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1003","323304"
"1003","4","32330501","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","1","0","0","1001","323305"
"1003","4","32330601","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","1","0","0","1001","323306"
"1001","5","32340001","1003","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1003","1","0","0","1003","323400"
"1001","3","32340101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","1","0","0","1002","323401"
"1004","4","32340201","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","2","0","0","1001","323402"
"1001","5","32340301","1003","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1003","1","0","0","1003","323403"
"1001","3","32340401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","1","0","0","1002","323404"
"1004","4","32340501","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","2","0","0","1001","323405"
"1001","5","32340601","1003","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","1003","1","0","0","1003","323406"
"1002","5","32350001","1002","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1002","1","0","0","1002","323500"
"1002","3","32350101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","1","0","0","1002","323501"
"1002","3","32350201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","2","0","0","1002","323502"
"1002","5","32350301","1002","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1002","1","0","0","1002","323503"
"1002","3","32350401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","1","0","0","1002","323504"
"1002","3","32350501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","2","0","0","1002","323505"
"1002","5","32350601","1002","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1002","1","0","0","1002","323506"
"1002","3","32360001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","1","0","0","1002","323600"
"1002","3","32360101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","1","0","0","1002","323601"
