a6b6735dab70f149d18e598ffaa1c8a5419a310d07cba1de5b5c7166c4d1af7c,8f0370373e13be4120e43453e2e1338f0f9f4e686932d3d79c2e797f99ad010d,de54e101f5413d7199e0ba13bb7a654167c2847d2a62c38afbf24aa6d1d9abba,2e8bf01696d2bfa2337bef989f637f034724c43dd50628cb8c8ed78a65538eb9,16272d7b19783af14ed890ccf3f7f8f4bd6a0ed87debe73d17408d07353f4ce3,eb2d9fa2f856298c6bf7f6307e7bd7335fa39c691148d6e84c09337542de9115,85e82dbfc782e3cafa0d3668ecebea97244998bcccb74dd3188a70670897cca9,371de9400d19ebb7d6c1a0ec88dff97675a7a2f6c97476d6f87596e22eb8e08c,6b4179e16d7c1a77af2734fa354d881fd508f598bc2decb85791805a0a5b027e,e872ad9b14f68f7b6e89ffebd7376e24b54e76838cbc2e979ea8008796a7e205,7827ba932b9a00d4ab35608e5221c859eeccabb1aa94b8f42adec6fcf38766b7,0262e8a5d25329f658ce181ce2b7ac818e8d348a896c68337855a786ced8ebe4,b22aa49bc70de352c666aee9cdd7e0ffc5cdb31ac4c0f3831e48b528ee323533,dd0d0661e78e03f9b9ef69981780a31542b196b6c56b2ce0ff863bce49df987b,60fcc345113a3cb85daabc3a607a5475833196a255a7921b3f9bfc55bfcc4a31,484c35a30c6cbf576dfb888beb40c106fbe4dc2b3cbc1cace0ca5791402b1c63,c9e615007d524eb87b26b850199d49d1f098e1326a1f585084983c2f23eff9d0,30d1fedd8498f74a0774edaf0dc2cec0f928080361f124b4d118db632cfb5196,1e995e54862e1f138272160149295dfe90d40e8defa394c972918aa81e1ba563,75d0437ef4dbd8a40cd92f2c3bde729ad39a349d19e68833d17539215ce4fd73,15754100ccd7d5e5b7b3c48d5727031dc17170bbdd1709c0b3f65dc5fc889abd,bea2dbd10bee3289171c930495e1637e89ff6105b5f06747ca9920a4234342f0,ea85c1538559a71b4984c0ef9b0a37626307f711b51d68e113664070ba292811,dac084875ea6a00b7a4ffb036bb528b46e80c7b806d190bbfe92d1b08121217e,6a1412a5fd953b1a3989d7ab7dd6eb4c8ff4ef5b785db1d0977de6e02ce5c2ac,1e148a6d3c19f7cbd3439933587d443a356998029cf9e5499e8dc107e5a12607,679390a72b36bc83040191f99fe3eb7eb83362a2b0f08199ad2113cd21d7476b,c044b42fdd764509f1a3c8101cdaf468076d8c4b7ea8b44f0fa9100880036e91,5305d4d555695c85c356cfb8c372f201628300ef28aab8e97edace24408101f8,2dfb216258b28b22aed7346b2594e54bdeab4a29c38249982fd694437681e7e4,c60917e2485ceb70e2d95e60583600ca40dd5f4d76e74e58ecc5f36af6b8ccbe,44519ad7e57e8b59a54c1ed14f7794c735c4d2a5450ce1defff6e2c8922f3f3e,030ceb12f333293f709adeaf657bd47a754fa955e09e7b1699ea067f0b6959cb,f64ff8f31c3bb38757cce1e3dfae30064c78b1178f25ea3e742e50337713b8e0,8166e59d9bd8fcf2d99c853dbe066cf7cc443ffff1216aeebe09553731a7830f,e61fc57776c13d243ba550eaada1b74cceaaa43397b6fa2fc71ca941be469e8e,33df5324638bf608725415aed7bf9ca1fb4f04c7f0402be4bdf7835f5efe2413,5b93a1280163bcc555b1900bf3b4bb7a30853ca8116a316fb3ea98a3241349a4,a3da3ab6af8264fa1f2f5d4c3940751b4d6ee106a80c11dc03a43655daa32f8b,3fd2bcf1444b6f735a40f81c8ebfdeb32d74c9494d382a3ddd5ebeb4b02a0c73
"0","0","48","53","53","203900","0","1","1356","53","1","0","53","14772","53","10","0","670390053","53","51","53","0","53","0","0","53","53","30","0","200000006","53","53","53","53","1","10","53","53","0","53"
"0","0","48","54","54","203900","0","1","1379","54","1","0","54","15554","54","10","0","670390054","54","51","54","0","54","0","0","54","54","30","0","200000006","54","54","54","54","1","10","54","54","0","54"
"0","0","49","55","55","203900","0","1","1402","55","1","0","55","16336","55","10","0","670390055","55","51","55","0","55","0","0","55","55","30","0","200000006","55","55","55","55","1","10","55","55","0","55"
"0","0","49","56","56","203900","0","1","1424","56","1","0","56","17117","56","10","0","670390056","56","51","56","0","56","0","0","56","56","30","0","200000006","56","56","56","56","1","10","56","56","0","56"
"0","0","49","57","57","203900","0","1","1447","57","1","0","57","17899","57","10","0","670390057","57","51","57","0","57","0","0","57","57","30","0","200000006","57","57","57","57","1","10","57","57","0","57"
"0","0","49","58","58","203900","0","1","1447","58","1","0","58","18232","58","10","0","670390058","58","52","58","0","58","0","0","58","58","30","0","200000006","58","58","58","58","1","10","58","58","0","58"
"0","0","50","59","59","203900","0","1","1447","59","1","0","59","18566","59","10","0","670390059","59","53","59","0","59","0","0","59","59","30","0","200000006","59","59","59","59","1","10","59","59","0","59"
"0","0","50","60","60","203900","0","1","1447","60","1","0","60","18899","60","10","0","670390060","60","54","60","0","60","0","0","60","60","30","0","200000006","60","60","60","60","1","10","60","60","0","60"
"0","0","50","61","61","203900","0","1","1447","61","1","0","61","19232","61","10","0","670390061","61","55","61","0","61","0","0","61","61","30","0","200000006","61","61","61","61","1","10","61","61","0","61"
"0","0","53","62","62","203900","0","1","1573","62","1","0","62","20019","62","10","0","670390062","62","58","62","0","62","0","0","62","62","30","0","200000006","62","62","62","62","1","10","62","62","0","62"
"0","0","57","63","63","203900","0","1","1700","63","1","0","63","20806","63","10","0","670390063","63","61","63","0","63","0","0","63","63","30","0","200000006","63","63","63","63","1","10","63","63","0","63"
"0","0","60","64","64","203900","0","1","1826","64","1","0","64","21593","64","10","0","670390064","64","64","64","0","64","0","0","64","64","30","0","200000006","64","64","64","64","1","10","64","64","0","64"
"0","0","64","65","65","203900","0","1","1952","65","1","0","65","22380","65","10","0","670390065","65","66","65","0","65","0","0","65","65","30","0","200000006","65","65","65","65","1","10","65","65","0","65"
"0","0","67","66","66","203900","0","1","2078","66","1","0","66","23167","66","10","0","670390066","66","69","66","0","66","0","0","66","66","30","0","200000006","66","66","66","66","1","10","66","66","0","66"
"0","0","70","67","67","203900","0","1","2205","67","1","0","67","23954","67","10","0","670390067","67","72","67","0","67","0","0","67","67","30","0","200000006","67","67","67","67","1","10","67","67","0","67"
"0","0","74","68","68","203900","0","1","2331","68","1","0","68","24741","68","10","0","670390068","68","75","68","0","68","0","0","68","68","30","0","200000006","68","68","68","68","1","10","68","68","0","68"
"0","0","77","69","69","203900","0","1","2457","69","1","0","69","25528","69","10","0","670390069","69","78","69","0","69","0","0","69","69","30","0","200000006","69","69","69","69","1","10","69","69","0","69"
"0","0","81","70","70","203900","0","1","2584","70","1","0","70","26316","70","10","0","670390070","70","81","70","0","70","0","0","70","70","30","0","200000006","70","70","70","70","1","10","70","70","0","70"
"0","0","84","71","71","203900","0","1","2710","71","1","0","71","27103","71","10","0","670390071","71","83","71","0","71","0","0","71","71","30","0","200000006","71","71","71","71","1","10","71","71","0","71"
"0","0","3","1","1","204000","0","1","38","1","1","0","1","355","1","10","0","670400001","1","2","1","0","1","0","0","1","1","30","0","200000001","1","1","1","1","1","10","1","1","0","1"
"0","0","10","2","2","204000","0","1","53","2","1","0","2","670","2","10","0","670400002","2","3","2","0","2","0","0","2","2","30","0","200000001","2","2","2","2","1","10","2","2","0","2"
"0","0","6","3","3","204000","0","1","79","3","1","0","3","566","3","10","0","670400003","3","4","3","0","3","0","0","3","3","30","0","200000001","3","3","3","3","1","10","3","3","0","3"
"0","0","8","4","4","204000","0","1","97","4","1","0","4","597","4","10","0","670400004","4","5","4","0","4","0","0","4","4","30","0","200000001","4","4","4","4","1","10","4","4","0","4"
"0","0","9","5","5","204000","0","1","114","5","1","0","5","627","5","10","0","670400005","5","6","5","0","5","0","0","5","5","30","0","200000001","5","5","5","5","1","10","5","5","0","5"
"0","0","9","6","6","204000","0","1","136","6","1","0","6","651","6","10","0","670400006","6","6","6","0","6","0","0","6","6","30","0","200000001","6","6","6","6","1","10","6","6","0","6"
"0","0","10","7","7","204000","0","1","161","7","1","0","7","855","7","10","0","670400007","7","7","7","0","7","0","0","7","7","30","0","200000001","7","7","7","7","1","10","7","7","0","7"
"0","0","10","8","8","204000","0","1","186","8","1","0","8","1059","8","10","0","670400008","8","7","8","0","8","0","0","8","8","30","0","200000001","8","8","8","8","1","10","8","8","0","8"
"0","0","11","9","9","204000","0","1","205","9","1","0","9","1091","9","10","0","670400009","9","7","9","0","9","0","0","9","9","30","0","200000001","9","9","9","9","1","10","9","9","0","9"
"0","0","11","10","10","204000","0","1","212","10","1","0","10","1121","10","10","0","670400010","10","8","10","0","10","0","0","10","10","30","0","200000001","10","10","10","10","1","10","10","10","0","10"
"0","0","11","11","11","204000","0","1","212","11","1","0","11","1121","11","10","0","670400011","11","8","11","0","11","0","0","11","11","30","0","200000001","11","11","11","11","1","10","11","11","0","11"
"0","0","12","12","12","204000","0","1","225","12","1","0","12","1180","12","10","0","670400012","12","8","12","0","12","0","0","12","12","30","0","200000001","12","12","12","12","1","10","12","12","0","12"
"0","0","12","13","13","204000","0","1","225","13","1","0","13","1180","13","10","0","670400013","13","9","13","0","13","0","0","13","13","30","0","200000001","13","13","13","13","1","10","13","13","0","13"
"0","0","12","14","14","204000","0","1","225","14","1","0","14","1180","14","10","0","670400014","14","9","14","0","14","0","0","14","14","30","0","200000001","14","14","14","14","1","10","14","14","0","14"
"0","0","18","15","15","204000","0","1","220","15","1","0","15","1184","15","10","0","670400015","15","12","15","0","15","0","0","15","15","30","0","200000001","15","15","15","15","1","10","15","15","0","15"
"0","0","18","16","16","204000","0","1","248","16","1","0","16","1305","16","10","0","670400016","16","12","16","0","16","0","0","16","16","30","0","200000001","16","16","16","16","1","10","16","16","0","16"
"0","0","18","17","17","204000","0","1","275","17","1","0","17","1426","17","10","0","670400017","17","12","17","0","17","0","0","17","17","30","0","200000001","17","17","17","17","1","10","17","17","0","17"
"0","0","18","18","18","204000","0","1","310","18","1","0","18","1734","18","10","0","670400018","18","12","18","0","18","0","0","18","18","30","0","200000001","18","18","18","18","1","10","18","18","0","18"
"0","0","19","19","19","204000","0","1","346","19","1","0","19","2043","19","10","0","670400019","19","13","19","0","19","0","0","19","19","30","0","200000001","19","19","19","19","1","10","19","19","0","19"
"0","0","19","20","20","204000","0","1","381","20","1","0","20","2351","20","10","0","670400020","20","13","20","0","20","0","0","20","20","30","0","200000001","20","20","20","20","1","10","20","20","0","20"
"0","0","19","21","21","204000","0","1","416","21","1","0","21","2659","21","10","0","670400021","21","13","21","0","21","0","0","21","21","30","0","200000001","21","21","21","21","1","10","21","21","0","21"
"0","0","24","22","22","204000","0","1","469","22","1","0","22","2724","22","10","0","670400022","22","17","22","0","22","0","0","22","22","30","0","200000001","22","22","22","22","1","10","22","22","0","22"
"0","0","28","23","23","204000","0","1","521","23","1","0","23","2788","23","10","0","670400023","23","21","23","0","23","0","0","23","23","30","0","200000001","23","23","23","23","1","10","23","23","0","23"
"0","0","28","24","24","204000","0","1","539","24","1","0","24","2985","24","10","0","670400024","24","21","24","0","24","0","0","24","24","30","0","200000001","24","24","24","24","1","10","24","24","0","24"
"0","0","29","25","25","204000","0","1","557","25","1","0","25","3182","25","10","0","670400025","25","22","25","0","25","0","0","25","25","30","0","200000001","25","25","25","25","1","10","25","25","0","25"
"0","0","29","26","26","204000","0","1","575","26","1","0","26","3379","26","10","0","670400026","26","22","26","0","26","0","0","26","26","30","0","200000001","26","26","26","26","1","10","26","26","0","26"
"0","0","29","27","27","204000","0","1","593","27","1","0","27","3576","27","10","0","670400027","27","22","27","0","27","0","0","27","27","30","0","200000001","27","27","27","27","1","10","27","27","0","27"
"0","0","30","28","28","204000","0","1","617","28","1","0","28","3808","28","10","0","670400028","28","22","28","0","28","0","0","28","28","30","0","200000001","28","28","28","28","1","10","28","28","0","28"
"0","0","31","29","29","204000","0","1","642","29","1","0","29","4040","29","10","0","670400029","29","22","29","0","29","0","0","29","29","30","0","200000001","29","29","29","29","1","10","29","29","0","29"
"0","0","32","30","30","204000","0","1","666","30","1","0","30","4272","30","10","0","670400030","30","22","30","0","30","0","0","30","30","30","0","200000001","30","30","30","30","1","10","30","30","0","30"
"0","0","32","31","31","204000","0","1","694","31","1","0","31","4685","31","10","0","670400031","31","22","31","0","31","0","0","31","31","30","0","200000001","31","31","31","31","1","10","31","31","0","31"
"0","0","32","32","32","204000","0","1","723","32","1","0","32","5099","32","10","0","670400032","32","23","32","0","32","0","0","32","32","30","0","200000001","32","32","32","32","1","10","32","32","0","32"
"0","0","32","33","33","204000","0","1","751","33","1","0","33","5512","33","10","0","670400033","33","23","33","0","33","0","0","33","33","30","0","200000001","33","33","33","33","1","10","33","33","0","33"
"0","0","32","34","34","204000","0","1","779","34","1","0","34","5925","34","10","0","670400034","34","23","34","0","34","0","0","34","34","30","0","200000001","34","34","34","34","1","10","34","34","0","34"
"0","0","37","35","35","204000","0","1","885","35","1","0","35","7661","35","10","0","670400035","35","27","35","0","35","0","0","35","35","30","0","200000001","35","35","35","35","1","10","35","35","0","35"
"0","0","42","36","36","204000","0","1","992","36","1","0","36","9398","36","10","0","670400036","36","31","36","0","36","0","0","36","36","30","0","200000001","36","36","36","36","1","10","36","36","0","36"
"0","0","47","37","37","204000","0","1","1098","37","1","0","37","11134","37","10","0","670400037","37","35","37","0","37","0","0","37","37","30","0","200000001","37","37","37","37","1","10","37","37","0","37"
"0","0","52","38","38","204000","0","1","1204","38","1","0","38","12871","38","10","0","670400038","38","38","38","0","38","0","0","38","38","30","0","200000001","38","38","38","38","1","10","38","38","0","38"
"0","0","57","39","39","204000","0","1","1311","39","1","0","39","14607","39","10","0","670400039","39","42","39","0","39","0","0","39","39","30","0","200000001","39","39","39","39","1","10","39","39","0","39"
"0","0","62","40","40","204000","0","1","1417","40","1","0","40","16344","40","10","0","670400040","40","46","40","0","40","0","0","40","40","30","0","200000001","40","40","40","40","1","10","40","40","0","40"
"0","0","66","41","41","204000","0","1","1523","41","1","0","41","18080","41","10","0","670400041","41","50","41","0","41","0","0","41","41","30","0","200000001","41","41","41","41","1","10","41","41","0","41"
"0","0","71","42","42","204000","0","1","1629","42","1","0","42","19817","42","10","0","670400042","42","54","42","0","42","0","0","42","42","30","0","200000001","42","42","42","42","1","10","42","42","0","42"
"0","0","76","43","43","204000","0","1","1736","43","1","0","43","21553","43","10","0","670400043","43","58","43","0","43","0","0","43","43","30","0","200000001","43","43","43","43","1","10","43","43","0","43"
"0","0","81","44","44","204000","0","1","1842","44","1","0","44","23290","44","10","0","670400044","44","64","44","0","44","0","0","44","44","30","0","200000001","44","44","44","44","1","10","44","44","0","44"
"0","0","86","45","45","204000","0","1","1948","45","1","0","45","25026","45","10","0","670400045","45","65","45","0","45","0","0","45","45","30","0","200000001","45","45","45","45","1","10","45","45","0","45"
"0","0","91","46","46","204000","0","1","2055","46","1","0","46","26763","46","10","0","670400046","46","69","46","0","46","0","0","46","46","30","0","200000001","46","46","46","46","1","10","46","46","0","46"
"0","0","96","47","47","204000","0","1","2161","47","1","0","47","28499","47","10","0","670400047","47","73","47","0","47","0","0","47","47","30","0","200000001","47","47","47","47","1","10","47","47","0","47"
"0","0","97","48","48","204000","0","1","2182","48","1","0","48","28950","48","10","0","670400048","48","74","48","0","48","0","0","48","48","30","0","200000001","48","48","48","48","1","10","48","48","0","48"
"0","0","98","49","49","204000","0","1","2203","49","1","0","49","29402","49","10","0","670400049","49","74","49","0","49","0","0","49","49","30","0","200000001","49","49","49","49","1","10","49","49","0","49"
"0","0","99","50","50","204000","0","1","2224","50","1","0","50","29853","50","10","0","670400050","50","75","50","0","50","0","0","50","50","30","0","200000001","50","50","50","50","1","10","50","50","0","50"
"0","0","100","51","51","204000","0","1","2245","51","1","0","51","30304","51","10","0","670400051","51","76","51","0","51","0","0","51","51","30","0","200000001","51","51","51","51","1","10","51","51","0","51"
"0","0","102","52","52","204000","0","1","2256","52","1","0","52","30687","52","10","0","670400052","52","76","52","0","52","0","0","52","52","30","0","200000001","52","52","52","52","1","10","52","52","0","52"
"0","0","102","53","53","204000","0","1","2268","53","1","0","53","31069","53","10","0","670400053","53","76","53","0","53","0","0","53","53","30","0","200000001","53","53","53","53","1","10","53","53","0","53"
"0","0","101","54","54","204000","0","1","2266","54","1","0","54","30756","54","10","0","670400054","54","77","54","0","54","0","0","54","54","30","0","200000001","54","54","54","54","1","10","54","54","0","54"
"0","0","101","55","55","204000","0","1","2287","55","1","0","55","31207","55","10","0","670400055","55","77","55","0","55","0","0","55","55","30","0","200000001","55","55","55","55","1","10","55","55","0","55"
"0","0","102","56","56","204000","0","1","2307","56","1","0","56","31658","56","10","0","670400056","56","78","56","0","56","0","0","56","56","30","0","200000001","56","56","56","56","1","10","56","56","0","56"
"0","0","103","57","57","204000","0","1","2328","57","1","0","57","32110","57","10","0","670400057","57","79","57","0","57","0","0","57","57","30","0","200000001","57","57","57","57","1","10","57","57","0","57"
"0","0","106","58","58","204000","0","1","2391","58","1","0","58","33464","58","10","0","670400058","58","81","58","0","58","0","0","58","58","30","0","200000001","58","58","58","58","1","10","58","58","0","58"
"0","0","107","59","59","204000","0","1","2412","59","1","0","59","33915","59","10","0","670400059","59","82","59","0","59","0","0","59","59","30","0","200000001","59","59","59","59","1","10","59","59","0","59"
"0","0","108","60","60","204000","0","1","2433","60","1","0","60","34366","60","10","0","670400060","60","83","60","0","60","0","0","60","60","30","0","200000001","60","60","60","60","1","10","60","60","0","60"
"0","0","109","61","61","204000","0","1","2454","61","1","0","61","34817","61","10","0","670400061","61","83","61","0","61","0","0","61","61","30","0","200000001","61","61","61","61","1","10","61","61","0","61"
