975149f63d21509dea4a705c76dbb4107b3977118721e05758f09a23633a0fc2,27fa61e64e16a69593f9dcf01060ab05b214500dea6e3eb2834feb8292ae5cd4,b65053c2544a3f084ceec927b29c5847881347438496058d589cb8248e5a7133,e7b28a2dc044107c9c7d44e925ce74fe4dac5ab6ad57bff262b05f3b3125ce82,355425205a84f6cb04d3a6dd61e94c0adc643c9567216481208b58e83575d97b,50a046a562adcdeb15ea4b8832fdbb6d2e0ed8666a09f4897511941dec46a021,b38391e0ff0121434f316a3c4d2fef388c2f63b7a49fbf5fa44e5c3a4f401eb2,3e486c96e4ea07b2e07ca7638a8b2587a988dc7ce602898426e01efdd859111d,059c9dfe002df648cebc2f3d7db185dae17c7487bd7c7e8bfcb5941d171275d8,9f354a82fab14dee01aac3287908295d35a214ffdffa9b03a9417ee670092910,f770981680695282839e43c70667e91299a8f13ce8dd21a4139c51b4e78272c9,b194e006dbc70f73992ced8c8252bc4538f33c1aa0216e13c0b4c1396a365443,a61a425dff1e4db89d86611e5eeecbf9c7f6fdf3f2302848a0cf4947014d12e4
"1","0","450","27","1","113101","1.3","流夏（夏日）的闇影","0","192","有著流夏（夏日）樣貌的特殊魔物","27","613101"
"2","0","450","28","1","113201","1.625","杏奈（夏日）的闇影","0","256","有著杏奈（夏日）樣貌的特殊魔物","5","613201"
"2","0","450","7","1","113301","2.07","七七香（夏日）的闇影","0","468","有著七七香（夏日）樣貌的特殊魔物","7","613301"
"2","0","450","29","1","113401","1.92","初音（夏日）的闇影","0","567","有著初音（夏日）樣貌的特殊魔物","7","613401"
"2","0","450","7","1","113501","2.07","美里（夏日）的闇影","0","697","有著美里（夏日）樣貌的特殊魔物","7","613501"
"1","0","450","5","1","113601","2","純（夏日）的闇影","0","182","有著純（夏日）樣貌的特殊魔物","5","613601"
"2","0","450","7","1","113701","1.92","茜里（天使）的闇影","0","530","有著茜里（天使）樣貌的特殊魔物","7","613701"
"2","0","450","6","1","113801","2.34","依里（天使）的闇影","0","531","有著依里（天使）樣貌的特殊魔物","6","613801"
"1","0","450","2","1","113901","2.375","紡希（萬聖節）的闇影","0","152","有著紡希（萬聖節）樣貌的特殊魔物","2","613901"
"1","0","450","4","1","114001","1.965","怜（萬聖節）的闇影","0","375","有著怜（萬聖節）樣貌的特殊魔物","4","614001"
"1","0","450","1","1","114101","2.295","茉莉（萬聖節）的闇影","0","186","有著茉莉（萬聖節）樣貌的特殊魔物","1","614101"
"1","0","450","4","1","114201","2.24","莫妮卡（魔法少女）的闇影","0","528","有著莫妮卡（魔法少女）樣貌的特殊魔物","4","614201"
"1","0","450","4","1","114301","2","智（魔法少女）的闇影","0","402","有著智（魔法少女）樣貌的特殊魔物","4","614301"
"1","0","450","5","1","114401","2","秋乃（聖誕節）的闇影","0","189","有著秋乃（聖誕節）樣貌的特殊魔物","5","614401"
"1","0","450","4","1","114501","2.09","咲戀（聖誕節）的闇影","0","150","有著咲戀（聖誕節）樣貌的特殊魔物","4","614501"
"1","0","450","5","1","114601","2.09","優花梨（聖誕節）的闇影","0","408","有著優花梨（聖誕節）樣貌的特殊魔物","5","614601"
"1","0","450","31","1","114701","2","矛依未（新年）的闇影","0","138","有著矛依未（新年）樣貌的特殊魔物","2","614701"
"2","0","450","21","1","115001","2.07","似似花（新年）的闇影","0","562","有著似似花（新年）樣貌的特殊魔物","7","615001"
"1","0","450","2","1","115501","2","可可蘿（祭服）的闇影","0","533","有著可可蘿（祭服）樣貌的特殊魔物","2","615501"
"2","0","450","7","1","115601","1.97","優衣（祭服）的闇影","0","578","有著優衣（祭服）樣貌的特殊魔物","7","615601"
"2","0","450","7","1","115701","2.27","霞（夏日）的闇影","0","738","有著霞（夏日）樣貌的特殊魔物","7","615701"
"1","0","450","4","1","115801","2.27","莉瑪（灰姑娘）的闇影","0","173","有著莉瑪（灰姑娘）樣貌的特殊魔物","4","615801"
"1","0","450","5","1","115901","2.27","真琴（灰姑娘）的闇影","0","166","有著真琴（灰姑娘）樣貌的特殊魔物","5","615901"
"2","0","450","7","1","116001","2.27","真步（灰姑娘）的闇影","0","645","有著真步（灰姑娘）樣貌的特殊魔物","7","616001"
"1","0","450","2","1","116201","2.125","克蘿依（聖學祭）的闇影","0","184","有著克蘿依（聖學祭）樣貌的特殊魔物","2","616201"
"1","0","450","32","1","116301","2.295","琪愛兒（聖學祭）的闇影","0","223","有著琪愛兒（聖學祭）樣貌的特殊魔物","1","616301"
"1","0","450","7","1","116401","2.27","優妮（聖學祭）的闇影","0","808","有著優妮（聖學祭）樣貌的特殊魔物","1","616401"
"1","0","450","3","1","116501","2.295","祈梨（時空旅行）的闇影","0","252","有著祈梨（時空旅行）樣貌的特殊魔物","3","616501"
"1","0","450","1","1","116601","2.295","嘉夜（時空旅行）的闇影","0","169","有著嘉夜（時空旅行）樣貌的特殊魔物","1","616601"
"1","0","450","33","1","116701","1.82","碧（工作服）的闇影","0","527","有著碧（工作服）樣貌的特殊魔物","33","616701"
"1","0","450","2","1","116801","2.295","珠希（工作服）的闇影","0","216","有著珠希（工作服）樣貌的特殊魔物","2","616801"
"1","0","450","6","1","116901","2.065","美冬（工作服）的闇影","0","275","有著美冬（工作服）樣貌的特殊魔物","6","616901"
"1","0","450","3","1","117001","1.55","惠理子（夏日）的闇影","0","407","有著惠理子（夏日）樣貌的特殊魔物","3","617001"
"1","0","450","5","1","117101","2","靜流（夏日）的闇影","0","163","有著靜流（夏日）樣貌的特殊魔物","5","617101"
"1","0","450","4","1","117201","2.09","望（夏日）的闇影","0","417","有著望（夏日）樣貌的特殊魔物","4","617201"
"2","0","450","7","1","117301","2.07","千歌（夏日）的闇影","0","520","有著千歌（夏日）樣貌的特殊魔物","7","617301"
"1","0","450","1","1","117401","2.42","紡希（夏日）的闇影","0","355","有著紡希（夏日）樣貌的特殊魔物","1","617401"
"1","0","450","5","1","117501","2.4","深月（大江戶）的闇影","0","552","有著深月（大江戶）樣貌的特殊魔物","5","617501"
"2","0","450","7","1","117601","2","雪（大江戶）的闇影","0","798","有著雪（大江戶）樣貌的特殊魔物","7","617601"
"1","0","450","1","1","117701","2.17","香織（萬聖節）的闇影","0","198","有著香織（萬聖節）樣貌的特殊魔物","1","617701"
"1","0","450","36","1","117801","2.25","妮諾（萬聖節）的闇影","0","518","有著妮諾（萬聖節）樣貌的特殊魔物","36","617801"
"1","0","450","8","1","117901","1.97","鈴奈（萬聖節）的闇影","0","761","有著鈴奈（萬聖節）樣貌的特殊魔物","8","617901"
"1","0","450","35","1","118001","1.97","克蕾琪塔的闇影","0","751","有著克蕾琪塔樣貌的特殊魔物","35","618001"
"2","0","450","21","1","118101","2.07","蘭法的闇影","0","782","有著蘭法樣貌的特殊魔物","7","618101"
"2","0","450","0","1","118201","1.7","美空的闇影","0","730","有著美空樣貌的特殊魔物\n\n‧特殊技能：對自身賦予【PSI★蓄力】狀態。\n　進入【PSI★蓄力】狀態時每秒恢復ＨＰ，\n　使用傷害技能時，小幅度降低\n　面前的１名敵人角色的魔法防禦力。","0","618201"
"2","0","450","37","1","118501","2","花凜的闇影","0","787","有著花凜樣貌的特殊魔物\n\n‧特殊技能：\n　中幅度提升我方全體的物理攻擊力、\n　魔法攻擊力、物理防禦力與魔法防禦力。","37","618501"
"2","0","450","0","1","118601","2","涅比亞的闇影","0","826","有著涅比亞樣貌的特殊魔物","0","618601"
"2","0","450","7","1","119001","2.27","伊緒（黑暗）的闇影","0","714","有著伊緒（黑暗）樣貌的特殊魔物","7","619001"
"2","0","450","26","1","119101","2.545","空花（黑暗）的闇影","0","143","有著空花（黑暗）樣貌的特殊魔物","7","619101"
"1","0","450","6","1","119201","2.19","真陽（聖誕節）的闇影","0","397","有著真陽（聖誕節）樣貌的特殊魔物","6","619201"
"1","0","450","8","1","119301","1.97","璃乃（聖誕節）的闇影","0","762","有著璃乃（聖誕節）樣貌的特殊魔物","8","619301"
"1","0","450","1","1","119901","2.17","宮子（聖誕節）的闇影","0","302","有著宮子（聖誕節）樣貌的特殊魔物","1","619901"
"1","0","450","5","1","120001","2.375","靜流（黑暗）的闇影","0","190","有著靜流（黑暗）樣貌的特殊魔物","5","620001"
"1","0","450","4","1","120701","1.84","雪菲（新年）的闇影","0","283","有著雪菲（新年）樣貌的特殊魔物","4","620701"
"1","0","450","4","1","120801","1.3","流夏（新年）的闇影","0","193","有著流夏（新年）樣貌的特殊魔物","4","620801"
"2","0","450","3","1","120901","1.425","伊莉亞（新年）的闇影","0","424","有著伊莉亞（新年）樣貌的特殊魔物","3","620901"
"1","0","450","5","1","121001","2.25","貪吃佩可（超載）的闇影","0","164","有著貪吃佩可（超載）樣貌的特殊魔物","5","621001"
"2","0","450","42","1","121101","2.07","凱留（超載）的闇影","0","588","有著凱留（超載）樣貌的特殊魔物","7","621101"
"1","0","450","4","1","121201","1.55","拉比林斯達（超載）的闇影","0","260","有著拉比林斯達（超載）樣貌的特殊魔物","4","621201"
"1","0","450","3","1","121301","1.9","胡桃（舞台）的闇影","0","731","有著胡桃（舞台）樣貌的特殊魔物","3","621301"
"2","0","450","7","1","121401","2.27","美咲（舞台）的闇影","0","745","有著美咲（舞台）樣貌的特殊魔物","7","621401"
"1","0","450","6","1","121501","2","步未（怪盜）的闇影","0","590","有著步未（怪盜）樣貌的特殊魔物","6","621501"
"1","0","450","3","1","121601","1.425","祈梨（怪盜）的闇影","0","292","有著祈梨（怪盜）樣貌的特殊魔物","3","621601"
"1","0","450","5","1","121901","2.125","杏奈（海盜）的闇影","0","293","有著杏奈（海盜）樣貌的特殊魔物","5","621901"
"1","0","450","3","1","122001","1.425","忍（海盜）的闇影","0","380","有著忍（海盜）樣貌的特殊魔物","3","622001"
"1","0","450","35","1","122101","1.97","碧（露營）的闇影","0","731","有著碧（露營）樣貌的特殊魔物","35","622101"
"1","0","450","4","1","122201","1.84","優花梨（露營）的闇影","0","403","有著優花梨（露營）樣貌的特殊魔物","4","622201"
"2","0","450","43","1","122301","1.425","班比的闇影","0","564","有著班比樣貌的特殊魔物\n\n‧共鬥中，能會對面前的1名敵人\n　造成特大幅度的魔法傷害，\n　同時大幅度降低其魔法防禦力。\n　對面前的1名敵人造成大幅度的魔法傷害，\n　同時大幅度提升自身的魔法攻擊力。","43","622301"
"2","0","450","43","1","122301","1.425","班比的闇影","0","564","有著班比樣貌的特殊魔物","43","622303"
"1","0","450","1","1","122401","2.42","日和（夏日）的闇影","0","264","有著日和（夏日）樣貌的特殊魔物","1","622401"
"1","0","450","4","1","122501","1.965","怜（夏日）的闇影","0","250","有著怜（夏日）樣貌的特殊魔物","4","622501"
"2","0","450","7","1","122601","2.27","優衣（夏日）的闇影","0","556","有著優衣（夏日）樣貌的特殊魔物","7","622601"
"2","0","450","7","1","122701","1.92","鏡華（夏日）的闇影","0","812","有著鏡華（夏日）姿態的特殊魔物。\n\n‧特殊技能：對自身大幅度提升\n　自身的魔法攻擊力，\n　變成可對敵人施加\n　【蝴蝶貼紙】的狀態。\n　每當攻擊擊中敵人時，\n　施加１個【蝴蝶貼紙】。\n　【蝴蝶貼紙】最多只能累積\n　30個。","7","622701"
"2","0","450","7","1","122701","1.92","鏡華（夏日）的闇影","0","812","有著鏡華（夏日）樣貌的特殊魔物","7","622702"
"1","0","450","1","1","122801","2.295","禊（夏日）的闇影","0","237","有著禊（夏日）樣貌的特殊魔物","1","622801"
"1","0","450","5","1","122901","2.25","美美（夏日）的闇影","0","361","有著美美（夏日）樣貌的特殊魔物","5","622901"
"2","0","450","44","1","123001","2.27","愛梅斯的闇影","0","746","有著愛梅斯樣貌的特殊魔物\n\n‧小幅度提升我方全體的物理防禦力與\n　魔法防禦力。","44","623001"
"2","0","450","7","1","123101","1.795","真步（探險家）的闇影","0","793","有著真步（探險家）樣貌的特殊魔物","7","623101"
"1","0","450","3","1","123201","1.425","綾音（探險家）的闇影","0","256","有著綾音（探險家）樣貌的特殊魔物","3","623201"
"1","0","450","0","1","123301","1.62","涅婭的闇影","0","350","有著涅婭樣貌的特殊魔物","1","623301"
"1","0","450","6","1","123501","2.34","鈴（萬聖節）的闇影","0","583","有著鈴（萬聖節）樣貌的特殊魔物","6","623501"
"1","0","450","4","1","123601","1.965","智（萬聖節）的闇影","0","262","有著智（萬聖節）樣貌的特殊魔物","4","623601"
"0","0","450","7","1","123701","2.07","七七香（萬聖節）的闇影","0","741","有著七七香（萬聖節）樣貌的特殊魔物","7","623701"
"1","0","450","1","1","123801","2.295","克莉絲提娜（狂野）的闇影","0","238","有著克莉絲提娜（狂野）樣貌的特殊魔物","1","623801"
"1","0","450","2","1","123901","2.125","茉莉（狂野）的闇影","0","183","有著茉莉（狂野）樣貌的特殊魔物","2","623901"
"2","0","450","7","1","124001","2.07","茜里（聖誕節）的闇影","0","438","有著茜里（聖誕節）樣貌的特殊魔物","7","624001"
"2","0","450","6","1","124101","1.965","依里（聖誕節）的闇影","0","433","有著依里（聖誕節）樣貌的特殊魔物","6","624101"
"1","0","450","5","1","124201","2.07","純（聖誕節）的闇影","0","144","有著純（聖誕節）樣貌的特殊魔物","5","624201"
"2","0","450","21","1","124501","2.07","帆稀（新年）的闇影","0","707","有著帆稀（新年）樣貌的特殊魔物","7","624501"
"2","0","450","21","1","124601","2.44","美里（新年）的闇影","0","698","有著美里（新年）樣貌的特殊魔物","7","624601"
"1","0","450","46","1","124701","2.24","深月（新年）的闇影","0","590","有著深月（新年）樣貌的特殊魔物","7","624701"
"1","0","450","0","1","124801","2.14","望（解放者）的闇影","0","423","有著望（解放者）樣貌的特殊魔物","4","624801"
"1","0","450","0","1","124901","1.965","嘉夜（解放者）的闇影","0","170","有著嘉夜（解放者）樣貌的特殊魔物","1","624901"
"1","0","450","0","1","125001","1.965","矛依未（解放者）的闇影","0","221","有著矛依未（解放者）樣貌的特殊魔物","5","625001"
"1","0","450","47","1","125101","2.24","珠希（咖啡廳）的闇影","0","825","有著珠希（咖啡廳）樣貌的特殊魔物","8","625101"
"1","0","450","4","1","125201","1.965","莫妮卡（咖啡廳）的闇影","0","463","有著莫妮卡（咖啡廳）樣貌的特殊魔物","4","625201"
"1","0","450","6","1","125301","2.07","可可蘿（遊俠）的闇影","0","752","有著可可蘿（遊俠）樣貌的特殊魔物","6","625301"
"1","0","450","8","1","125401","2.09","栞（遊俠）的闇影","0","710","有著栞（遊俠）樣貌的特殊魔物","8","625401"
"2","0","450","50","1","125501","1.92","吉塔（術士）的闇影","0","443","有著吉塔（術士）樣貌的特殊魔物","7","625501"
"1","0","450","0","1","125601","2.09","碧卡拉的闇影","0","267","有著碧卡拉樣貌的特殊魔物","0","625601"
"2","0","450","9","1","125701","2.24","花凜（鍊金術師）的闇影","0","579","有著花凜（鍊金術師）樣貌的特殊魔物","7","625701"
"1","0","450","0","1","125801","2.09","莉莉（墮落）的闇影","0","464","有著莉莉（墮落）樣貌的特殊魔物\n\n‧【飛行】使自身變成飛行狀態。","3","625801"
"1","0","450","0","1","126001","2.09","可璃亞（墮落）的闇影","0","406","有著可璃亞（墮落）樣貌的特殊魔物\n\n‧【飛行】使自身變成飛行狀態。","0","626001"
"2","0","450","53","1","126101","2.09","普蕾西亞（墮落）的闇影","0","480","有著普蕾西亞（墮落）樣貌的特殊魔物\n\n‧【飛行】使自身變成飛行狀態。","44","626101"
"2","0","450","3","1","126201","2.09","伊莉亞（祭服）的闇影","0","568","有著伊莉亞（祭服）樣貌的特殊魔物","3","626201"
"2","0","450","9","1","126301","2.07","雪（祭服）的闇影","0","456","有著雪（祭服）樣貌的特殊魔物","7","626301"
"1","0","450","1","1","126401","2.09","克蘿茜的闇影","0","373","有著克蘿茜樣貌的特殊魔物\n\n‧【蓄電滿載】中，會在使用必殺技之後，\n　在一定次數的行動後發動，對前方範圍內的\n　所有敵人造成大幅度的物理傷害，\n　並減少自身1000TP，解除【蓄電滿載】狀態。\n　同時陷入【系統癱瘓】狀態，\n　解除所有自身的能力提升效果，\n　特大幅度降低行動速度。（可與其他行動速度變化\n　技能疊加）消耗所有【電池】。\n　對最後方的1名敵人造成\n　大幅度的物理傷害，並小幅度提升受到暴擊時的傷害。\n　此技能必定會暴擊1次，發生暴擊時，\n傷害將從2倍變為3倍。消耗1個【電池】。\n　中幅度提升自身的物理攻擊力與物理暴擊率，\n　並對前方範圍內的所有敵人造成大幅度的\n　物理傷害。此技能必定會暴擊1次，\n　發生暴擊時，傷害將從2倍變為3倍。\n　消耗1個【電池】。","1","626401"
