35a8d3b0a5430ea9fe42a97b53b68b412704689868f8832936373faa961ab6d8,6186116d12eeb0bb5127350a99fe474364555102ca098646228ee4994b226b50,0fbe5142fbe01f336e685b28d63d78d3cdaa501340c2f157d7452d4d88f74c47,c3205e71cfcc24a45fa47b63b26758ef27e72464e4c054a8d9dd5d69b1d32f73,1165d6ed7b383496685c1d3898c5801e16b802a690ddf51ed6139cf0fd6c880b,0110a87d4904166a970b287da6b15a4f0fe691eeafd8192591b246c048a7fad3,9b19ef9b59f6018a9033e85e3c1157eb022366b9afe7373ee8455ea4c0ac4f56,e44af253208f3cf9c55244a4dbedf760c9278ffbad0d9de0be486b56c1ee6911,87a938cb822468b7ba38c7c268adbdd627e68b32bb0d5a45f3d9cd6bc95244c1,4363d43bf62387276642f07aa0e1130297d4c649d473d68a1d763b873dca7f11,1c72394a537480273a4c6d8d9d62b888466586fa6263ca2ce8a36c418829b5b1,7e3f756f0f16f69736ee339734306a33026a2403f6ba7ecfc30eca35ffa18277,2192c93fd1e43fe4e3efea1dc143003575f9af5b549ac9e62c830084a36563ca,a092e1dd7f5a8568b3ffc6a5f502e8e4ef56cd0a1d9794fbac7c610c12fef99b,a3af7e3b0a056f945b385d9b98e1fa0b0da9fc09ee952bd9c5f9fbf3c8f37e0c,32b67bc29e490d38a5ec0f8f45b820a0a1339fa56d2ee6ccc30c7244353a68eb,f9169454b0814c3f76317723554d580cc62f298508627ef246d7e40fc9a4f764,6115e491730b19533a480621ce485bbf9921e66ae5f174a3747a1db8b8614a08,96fce7708bd0ec422db2c5ed7c7a78c089b089e4df14a0fbe5653e3a9656eca0,0538981fc2f1aa003d2572e3a11902bea51d30ef5405a06941113a960b5d050f,8dbb805aafefd06d367cfcb5f705828ba14dfd7bbfd78a049403a3c258c6d3b2
"0","1","3000","1","1","0","0","3","322203202","2","90","7","0","0","","0","30","0","","10","2"
"322203205","0","0","1","1","0","0","3","322203203","2","0","7","322203204","0","","2","511","0","","23","1"
"0","0","0","1","1","0","0","3","322203204","2","0","7","0","0","","0","4","0","","16","200"
"0","0","0","1","1","0","0","3","322203205","2","0","7","0","0","","0","4","0","","16","500"
"80","1","3000","1","1","0","0","3","322203301","1","0.00016","3","0","0","","5.39","1","0","","1","5.39"
"80","1","3000","1","1","0","0","3","322203302","1","0.00015","3","0","0","","5.15","2","0","","1","5.15"
"80","1","3000","99","1","0","0","3","322203401","1","0.00014","3","0","0","","2.5","2","0","","1","2.5"
"0","1","3000","99","1","0","0","3","322203402","1","0","3","0","0","","0","10","0","","49","100"
"0","1","3000","99","1","0","0","3","322203403","1","0","3","0","0","","0","1","0","","49","100"
"80","1","3000","99","1","0","0","3","322203501","1","0.00008","3","0","0","","1.5","1","0","","1","1.5"
"0","0","3000","99","1","0","0","3","322203502","1","10","3","0","0","","50","11","0","","10","3"
"0","0","3000","99","1","0","0","3","322203503","1","10","3","0","0","","50","31","0","","10","3"
"0","0","3000","99","1","0","0","3","322203504","1","10","3","0","0","","50","21","0","","10","3"
"0","0","3000","99","1","0","0","3","322203505","1","10","3","0","0","","50","41","0","","10","3"
"80","1","3000","99","1","0","0","3","322203506","1","0.00008","3","0","0","","1.5","2","0","","1","1.5"
"0","10","3000","99","1","0","0","3","322203507","1","0","3","0","0","","0","1","0","","8","0.5"
"0","100","3000","99","1","0","0","3","322203508","1","0","3","0","0","","0","0","0","","13","5"
"0","0","3000","99","1","0","0","3","322203509","1","10","3","0","0","","40","1","0","","10","2"
"100","9.5","3000","99","1","0","0","3","322203510","1","0","3","0","0","","0","3","0","","9","10000"
"0","18","0","1","1","0","0","1","322203601","2","0","7","0","0","","0","9","0","","17","100"
"0","1","0","1","1","0","0","1","322203602","2","0","7","2","0","","0","11","0","","10","2"
"0","1","0","1","1","0","0","1","322203603","2","0","7","2","0","","0","31","0","","10","2"
"0","18","0","1","1","0","0","1","322203701","2","0","7","0","0","","0","9","0","","17","100"
"0","1","0","1","1","0","0","1","322203702","2","0","7","2","0","","0","11","0","","10","2"
"0","1","0","1","1","0","0","1","322203703","2","0","7","2","0","","0","31","0","","10","2"
"0","18","0","1","1","0","0","1","322203801","2","0","7","0","0","","0","9","0","","17","100"
"0","1","0","1","1","0","0","1","322203802","2","0","7","2","0","","0","11","0","","10","2"
"0","1","0","1","1","0","0","1","322203803","2","0","7","2","0","","0","31","0","","10","2"
"0","0","3000","99","1","0","0","3","322300101","1","0","3","2","0","","0","2","0","","46","60"
"0","0","3000","99","1","0","0","3","322300102","1","0","3","322300103","0","","0","950","0","","23","0"
"0","100","3000","99","1","0","0","3","322300103","1","0","3","0","0","","0","1","0","","11","8"
"0","8","3000","99","1","0","0","3","322300201","1","0","3","0","0","","0","3","0","","9","1000"
"0","0","3000","99","1","0","0","3","322300202","1","0","3","322300203","0","","0","950","0","","23","0"
"0","16","3000","99","1","0","0","3","322300203","1","0","3","0","0","","0","3","0","","9","1000"
"0","1","3000","1","1","0","0","3","322300301","1","0.01","3","0","0","","10","2","0","","1","100"
"0","0","3000","1","1","0","0","3","322300302","1","0","3","0","0","","0","2","0","","16","100"
"0","0","3000","1","1","0","0","3","322300303","2","0","7","0","0","","0","1","0","","16","100"
"100","0","2160","99","1","0","0","1","322800101","1","0","3","2","0","","0","1","0","","46","30"
"0","0","0","1","1","0","0","1","322800102","2","0","7","1","0","","1","322800101","0","","26","256"
"0","99","2160","1","1","0","0","3","322800103","2","10","7","0","0","","56","1","0","","35","99"
"2","0","2160","1","1","0","0","1","322800201","2","0","11","0","0","","0","3","0","","7","960"
"0","0","2160","99","1","0","0","1","322800202","1","0","3","0","0","","0","2","0","","16","10"
"0","0","0","1","1","0","0","1","322800203","2","0","7","1","0","","3","322800202","0","","26","256"
"0","20","2160","99","1","350","0","1","322800204","1","0","11","2","0","","0","81","0","","38","1"
"0","0","0","1","1","0","0","1","322800205","2","0","7","1","0","","1","322800204","0","","27","256"
"100","1","2160","99","1","0","0","1","322800206","1","0.00016","3","0","0","","3","2","0","","1","3"
"50","1","3000","1","1","0","0","1","322800601","1","0.0006","3","0","0","","8","1","0","","1","8"
"0","0","0","1","1","0","0","1","322800602","2","0","7","3","0","","0.05","322800601","0","","26","256"
"0","99","0","1","1","0","0","3","322800603","2","2","7","0","0","","56","1","0","","35","99"
"0","0","0","1","1","0","0","0","322800701","0","1","7","0","0","","0","5","0","","17","100"
"0","99","0","1","1","0","0","3","322800702","2","-1","7","0","0","","56","1","0","","35","99"
"1","1","-1","1","1","1","350","1","322800801","2","0","7","750000202","0","","1","2","300","","15","0"
"1","2","-1","1","1","1","500","1","322800802","2","0","7","750000203","0","","2","2","450","","15","0"
"1","3","-1","1","1","1","650","1","322800803","2","0","7","750000204","0","","3","2","600","","15","0"
"0","1000","2160","99","1","0","0","2","322800804","1","0","3","0","0","","0","3","0","","3","200"
"0","40","0","0","1","0","0","1","322801001","1","0","0","0","0","","0","7","0","","17","100"
"0","99","2160","1","1","0","0","3","322801002","2","20","7","0","0","","56","1","0","","35","99"
"0","0","-1","1","1","0","2","3","322801003","2","100","7","1","0","","50","30","0","","10","2"
"0","3","1500","99","1","0","0","1","390100201","1","0","3","0","0","","0","2","0","","1","0"
"0","9.5","0","0","1","0","0","1","390100301","2","0","1","0","0","","0","1","0","","19","0"
"0","6","0","1","2","0","0","1","390100401","1","0","9","0","2","","0","2","0","","1","0"
"0","5.7","0","1","2","0","0","1","390100501","1","0","9","0","1","","0","2","0","","1","0"
"0","0.2","200","99","1","0","0","2","400801201","1","0","3","0","0","","10","2","0","","1","10"
"0","0","0","1","1","0","0","1","400810101","2","0","7","100802","0","","0","5","0","","17","100"
"0","1","300","99","1","0","0","2","400810102","1","0","3","0","0","","10","2","0","","1","10"
"0","0","0","1","1","0","0","3","400810103","2","0","7","0","0","","0","0","0","","30","0"
"0","70","300","99","1","0","0","2","401201201","1","0","3","0","0","","0","3","0","","17","100"
"0","1","300","99","1","0","0","2","401201202","1","0","3","0","0","","15","2","0","","1","15"
"0","0","0","1","1","0","0","1","402501201","1","0","10","0","0","","0","1","0","","7","0"
"0","1","-1","1","1","0","0","1","402501202","1","0","1","0","0","","15","1","0","","1","15"
"0","3","0","99","1","0","0","1","404200102","2","0","1","0","0","","0","3","0","","8","0"
"0","1","-1","1","1","0","0","1","404200201","1","0","3","0","0","","20","2","0","","1","30"
"0","6","0","1","1","0","0","1","404200202","1","0","1","0","0","","0","1","0","","8","0.5"
"0","0","2160","1","1","0","0","3","404203201","2","0","10","0","0","","1","1","0","","16","50"
"0","12","2160","1","1","0","0","3","404204201","2","1","10","0","0","","12","2","0","","4","1"
"0","7.5","2160","1","1","0","0","2","408402201","2","1","5","0","0","回復我方單體{0}的HP","7.5","2","0","HP回復量+{0}","4","1"
"0","0","2160","99","1","0","0","3","408403201","2","18","3","1","0","回復我方全體{0}的TP","0","1","0","","16","50"
"0","0","0","0","1","0","0","0","410130101","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410130102","2","90","7","1","0","","3","10","0","","10","2"
"0","0","0","0","1","0","0","0","410130201","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410130202","2","24","7","1","0","","5","10","0","","10","2"
"0","0","0","0","1","0","0","0","410130301","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410130302","2","90","7","1","0","","3","10","0","","10","2"
"0","0","0","0","1","0","0","0","410140101","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410140102","2","90","7","1","0","","3","10","0","","10","2"
"0","0","0","0","1","0","0","0","410140201","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410140202","2","24","7","1","0","","5","20","0","","10","2"
"0","0","0","0","1","0","0","0","410140301","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410140302","2","24","7","1","0","","5","110","0","","10","2"
"1","45","0","0","1","0","0","0","410140401","0","0","0","0","0","","0","7","0","","902","100"
"1","0","0","1","1","0","2","2","410140402","2","45","7","1","0","","5","60","0","","10","2"
"0","0","0","0","1","0","0","0","410150101","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410150102","2","90","7","1","0","","3","10","0","","10","2"
"1","0","0","1","1","0","2","2","410150103","2","90","7","1","0","","3","60","0","","10","2"
"0","0","0","0","1","0","0","0","410150201","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410150202","2","90","7","1","0","","3","10","0","","10","2"
"1","0","0","1","1","0","2","2","410150203","2","90","7","1","0","","3","60","0","","10","2"
"0","0","0","0","1","0","0","0","410230101","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410230102","2","90","7","1","0","","3","10","0","","10","2"
"0","0","0","0","1","0","0","0","410230201","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410230202","2","24","7","1","0","","5","60","0","","10","2"
"0","0","0","0","1","0","0","0","410230301","0","0","0","0","0","","0","0","0","","901","0"
"0","24","0","1","1","0","0","2","410230302","2","0","7","0","0","","0","3","0","","72","5"
"0","0","0","0","1","0","0","0","410240101","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410240102","2","90","7","1","0","","3","10","0","","10","2"
"0","0","0","0","1","0","0","0","410240201","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","99","1","0","2","3","410240202","1","90","3","1","0","","5","21","0","","10","2"
"0","0","0","0","1","0","0","0","410250101","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410250102","2","90","7","1","0","","3","10","0","","10","2"
"1","0","0","1","1","0","2","2","410250103","2","90","7","1","0","","3","20","0","","10","2"
"0","0","0","0","1","0","0","0","410330101","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410330102","2","24","7","1","0","","5","110","0","","10","2"
"0","0","0","0","1","0","0","0","410330201","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410330202","2","24","7","1","0","","5","60","0","","10","2"
"0","0","0","0","1","0","0","0","410330301","0","0","0","0","0","","0","0","0","","901","0"
"0","24","0","1","1","0","0","2","410330302","2","0","7","0","0","","0","1","0","","72","8"
"0","0","0","0","1","0","0","0","410340101","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410340102","2","24","7","1","0","","5","110","0","","10","2"
"0","0","0","0","1","0","0","0","410350101","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410350102","2","90","7","1","0","","3","40","0","","10","2"
"0","90","0","1","1","0","0","2","410350103","2","0","7","0","0","","0","2","0","","72","3"
"0","0","0","0","1","0","0","0","410430101","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410430102","2","90","7","1","0","","3","10","0","","10","2"
"0","0","0","0","1","0","0","0","410430201","0","0","0","0","0","","0","0","0","","901","0"
"0","24","0","1","1","0","0","2","410430202","2","0","7","0","0","","0","1","0","","72","8"
"0","0","0","0","1","0","0","0","410430301","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410430302","2","90","7","1","0","","3","10","0","","10","2"
"0","0","0","0","1","0","0","0","410440101","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410440102","2","90","7","1","0","","3","10","0","","10","2"
"1","45","0","0","1","0","0","0","410440201","0","0","0","0","0","","0","7","0","","902","100"
"1","0","2160","99","1","0","2","3","410440202","2","45","3","1","0","","3","60","0","","10","2"
"1","0","2160","99","1","0","2","3","410440203","2","45","3","1","0","","3","110","0","","10","2"
"1","45","0","0","1","0","0","0","410450101","0","0","0","0","0","","0","7","0","","902","100"
"1","0","0","1","1","0","2","2","410450102","2","45","7","1","0","","20","60","0","","10","2"
"1","0","0","1","1","0","2","2","410450103","2","45","7","1","0","","20","110","0","","10","2"
"0","0","0","0","1","0","0","0","410530101","0","0","0","0","0","","0","0","0","","901","0"
"0","24","0","1","1","0","0","2","410530102","2","0","7","0","0","","0","3","0","","72","5"
"0","0","0","0","1","0","0","0","410530201","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410530202","2","90","7","1","0","","3","10","0","","10","2"
"0","0","0","0","1","0","0","0","410530301","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410530302","2","24","7","1","0","","5","10","0","","10","2"
"0","0","0","0","1","0","0","0","410540101","0","0","0","0","0","","0","0","0","","901","0"
"0","24","0","1","1","0","0","2","410540102","2","0","7","0","0","","0","3","0","","72","5"
"1","45","0","0","1","0","0","0","410540201","0","0","0","0","0","","0","7","0","","902","100"
"1","0","2160","99","1","0","2","3","410540202","2","45","3","1","0","","5","10","0","","10","2"
"0","0","0","0","1","0","0","0","410550101","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410550102","2","90","7","1","0","","3","10","0","","10","2"
"1","0","0","1","1","0","2","2","410550103","2","90","7","1","0","","3","110","0","","10","2"
"0","0","0","0","1","0","0","0","410630101","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410630102","2","90","7","1","0","","3","10","0","","10","2"
"0","0","0","0","1","0","0","0","410630201","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410630202","2","24","7","1","0","","5","10","0","","10","2"
"0","0","0","0","1","0","0","0","410630301","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410630302","2","24","7","1","0","","5","40","0","","10","2"
"0","0","0","0","1","0","0","0","410640101","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410640102","2","90","7","1","0","","3","10","0","","10","2"
"1","45","0","0","1","0","0","0","410640201","0","0","0","0","0","","0","7","0","","902","100"
"1","0","0","1","1","0","2","2","410640202","2","45","7","1","0","","20","10","0","","10","2"
"0","0","0","0","1","0","0","0","410650101","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410650102","2","24","7","1","0","","5","10","0","","10","2"
"1","0","0","1","1","0","2","2","410650103","2","24","7","1","0","","5","110","0","","10","2"
"0","0","0","0","1","0","0","0","410730101","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410730102","2","90","7","1","0","","3","10","0","","10","2"
"0","0","0","0","1","0","0","0","410730201","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410730202","2","24","7","1","0","","5","110","0","","10","2"
"0","0","0","0","1","0","0","0","410730301","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410730302","2","24","7","1","0","","5","20","0","","10","2"
"0","0","0","0","1","0","0","0","410740101","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410740102","2","90","7","1","0","","3","10","0","","10","2"
"0","0","0","0","1","0","0","0","410740201","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410740202","2","24","7","1","0","","5","10","0","","10","2"
"0","0","0","0","1","0","0","0","410750101","0","0","0","0","0","","0","0","0","","901","0"
"1","0","0","1","1","0","2","2","410750102","2","90","7","1","0","","3","60","0","","10","2"
"1","0","0","1","1","0","2","2","410750103","2","90","7","1","0","","3","110","0","","10","2"
"0","0","0","0","1","0","0","0","410830101","0","0","0","0","0","","0","0","0","","901","0"
"0","24","0","1","1","0","0","2","410830102","2","0","7","0","0","","0","3","0","","72","5"
"0","0","0","0","1","0","0","0","410830201","0","0","0","0","0","","0","0","0","","901","0"
"0","24","0","1","1","0","0","2","410830202","2","0","7","0","0","","0","1","0","","72","8"
"0","0","0","0","1","0","0","0","410830301","0","0","0","0","0","","0","0","0","","901","0"
"0","24","0","1","1","0","0","2","410830302","2","0","7","0","0","","0","2","0","","72","8"
"0","0","0","0","1","0","0","0","410840101","0","0","0","0","0","","0","0","0","","901","0"
"0","24","0","1","1","0","0","2","410840102","2","0","7","0","0","","0","3","0","","72","5"
