58edf864054a2f018ff5e4cbb7412b44b272f3e06089dc624e06a56f82af3cf6,1e6d7d63a4f8d30d2549ca5198c944781af5c9f3c9dc6bb2ce6b942499cf7578,00ac85a3e90400f0571c19b58b42f3f472ebde2c5779827e5cdc8653830465db,632eb6bd63aecd87c86477486325944e3551cef4723ae2acda845c54489fe138,1b6ff69102a5aeb3098bb5bed2adb60f15169f86055033dcaf71c23aee5dea81,c62a954773e3cd11ce8e1f49f51c28e42cd8fa835d8b8266df562ddd02b83a0a,2626eab18d5649c038150632c0bc82fc4fb63e533f799793b2a77a9c40d47c22,2436cbcb36b1dc708ad81d00b299aee436cd06d0d89ac41c73a2bf1c6d3a85d8,3f25076e5bd1dfd4bdf509d6f6bd78943bdd98412587aa8bf89cc30dad5b8104,414f090a02eb417df751f7fb7828a432822abd2ff38334c9632ad6ffa3e524de,9585939855de991a1b7d4bf344cdba4070ca9357a52d8248cdd5012c91a18c81,dc3f7546e42f157b3683050b9d02cd8140072c204d43bfa686f27b7a40bb407b,e8050f2de4ddb142ed56a1b5f97c3b334dbfe168941d13886e5c947cc642f4f4,63b7e22135ad7c165d290d1ec666931dbc0f090861edc02315b3d91319f978a8,4cf7a21f433ac958837a70be441ec62c1d9a0c220a2151b9b6936d4fe8bead77
"924123300","0","0","47","0","0","0","0","0","924123300","4","924123302","0","0","0"
"924123400","0","0","47","0","0","0","0","0","924123400","4","924123402","0","0","0"
"924140100","0","0","46","0","0","0","0","0","924140100","4","924080106","0","0","0"
"924140200","0","0","46","0","0","0","0","0","924140200","4","924080206","0","0","0"
"924140300","0","0","46","0","0","0","0","0","924140300","4","924080306","0","0","0"
"924141100","0","0","47","0","0","0","0","0","924141100","4","924141102","0","0","0"
"924141200","0","0","47","0","0","0","0","0","924141200","4","924141202","0","0","0"
"924141300","0","0","47","0","0","0","0","0","924141300","4","924141302","0","0","0"
"924141400","0","0","47","0","0","0","0","0","924141400","4","924141402","0","0","0"
"924142100","0","0","47","0","0","0","0","0","924142100","4","924142105","0","0","0"
"924142200","0","0","47","0","0","0","0","0","924142200","4","924142205","0","0","0"
"924142300","0","0","47","0","0","0","0","0","924142300","4","924142305","0","0","0"
"924142400","0","0","47","0","0","0","0","0","924142400","4","924142405","0","0","0"
"924143100","0","0","47","0","0","0","0","0","924143100","4","924143102","0","0","0"
"924143200","0","0","47","0","0","0","0","0","924143200","4","924143202","0","0","0"
"924143300","0","0","47","0","0","0","0","0","924143300","4","924143302","0","0","0"
"924143400","0","0","47","0","0","0","0","0","924143400","4","924143402","0","0","0"
"924150100","0","0","46","0","0","0","0","0","924150100","4","924080106","0","0","0"
"924150200","0","0","46","0","0","0","0","0","924150200","4","924080206","0","0","0"
"924150300","0","0","46","0","0","0","0","0","924150300","4","924080306","0","0","0"
"924151100","0","0","47","0","0","0","0","0","924151100","4","924151102","0","0","0"
"924151200","0","0","47","0","0","0","0","0","924151200","4","924151202","0","0","0"
"924151300","0","0","47","0","0","0","0","0","924151300","4","924151302","0","0","0"
"924151400","0","0","47","0","0","0","0","0","924151400","4","924151402","0","0","0"
"924152100","0","0","47","0","0","0","0","0","924152100","4","924152105","0","0","0"
"924152200","0","0","47","0","0","0","0","0","924152200","4","924152205","0","0","0"
"924152300","0","0","47","0","0","0","0","0","924152300","4","924152305","0","0","0"
"924152400","0","0","47","0","0","0","0","0","924152400","4","924152405","0","0","0"
"924153100","0","0","47","0","0","0","0","0","924153100","4","924153102","0","0","0"
"924153200","0","0","47","0","0","0","0","0","924153200","4","924153202","0","0","0"
"924153300","0","0","47","0","0","0","0","0","924153300","4","924153302","0","0","0"
"924153400","0","0","47","0","0","0","0","0","924153400","4","924153402","0","0","0"
"924160100","0","0","46","0","0","0","0","0","924160100","4","924080106","0","0","0"
"924160200","0","0","46","0","0","0","0","0","924160200","4","924080206","0","0","0"
"924160300","0","0","46","0","0","0","0","0","924160300","4","924080306","0","0","0"
"924161100","0","0","47","0","0","0","0","0","924161100","4","924161102","0","0","0"
"924161200","0","0","47","0","0","0","0","0","924161200","4","924161202","0","0","0"
"924161300","0","0","47","0","0","0","0","0","924161300","4","924161302","0","0","0"
"924161400","0","0","47","0","0","0","0","0","924161400","4","924161402","0","0","0"
"924162100","0","0","47","0","0","0","0","0","924162100","4","924162105","0","0","0"
"924162200","0","0","47","0","0","0","0","0","924162200","4","924162205","0","0","0"
"924162300","0","0","47","0","0","0","0","0","924162300","4","924162305","0","0","0"
"924162400","0","0","47","0","0","0","0","0","924162400","4","924162405","0","0","0"
"924163100","0","0","47","0","0","0","0","0","924163100","4","924163102","0","0","0"
"924163200","0","0","47","0","0","0","0","0","924163200","4","924163202","0","0","0"
"924163300","0","0","47","0","0","0","0","0","924163300","4","924163302","0","0","0"
"924163400","0","0","47","0","0","0","0","0","924163400","4","924163402","0","0","0"
"924170100","0","0","46","0","0","0","0","0","924170100","4","924080106","0","0","0"
"924170200","0","0","46","0","0","0","0","0","924170200","4","924080206","0","0","0"
"924170300","0","0","46","0","0","0","0","0","924170300","4","924080306","0","0","0"
"924171100","0","0","47","0","0","0","0","0","924171100","4","924171102","0","0","0"
"924171200","0","0","47","0","0","0","0","0","924171200","4","924171202","0","0","0"
"924171300","0","0","47","0","0","0","0","0","924171300","4","924171302","0","0","0"
"924171400","0","0","47","0","0","0","0","0","924171400","4","924171402","0","0","0"
"924172100","0","0","47","0","0","0","0","0","924172100","4","924172105","0","0","0"
"924172200","0","0","47","0","0","0","0","0","924172200","4","924172205","0","0","0"
"924172300","0","0","47","0","0","0","0","0","924172300","4","924172305","0","0","0"
"924172400","0","0","47","0","0","0","0","0","924172400","4","924172405","0","0","0"
"924173100","0","0","47","0","0","0","0","0","924173100","4","924173102","0","0","0"
"924173200","0","0","47","0","0","0","0","0","924173200","4","924173202","0","0","0"
"924173300","0","0","47","0","0","0","0","0","924173300","4","924173302","0","0","0"
"924173400","0","0","47","0","0","0","0","0","924173400","4","924173402","0","0","0"
"924180100","0","0","46","0","0","0","0","0","924180100","4","924080106","0","0","0"
"924180200","0","0","46","0","0","0","0","0","924180200","4","924080206","0","0","0"
"924180300","0","0","46","0","0","0","0","0","924180300","4","924080306","0","0","0"
"924181100","0","0","47","0","0","0","0","0","924181100","4","924181102","0","0","0"
"924181200","0","0","47","0","0","0","0","0","924181200","4","924181202","0","0","0"
"924181300","0","0","47","0","0","0","0","0","924181300","4","924181302","0","0","0"
"924181400","0","0","47","0","0","0","0","0","924181400","4","924181402","0","0","0"
"924182100","0","0","47","0","0","0","0","0","924182100","4","924182106","0","0","0"
"924182200","0","0","47","0","0","0","0","0","924182200","4","924182206","0","0","0"
"924182300","0","0","47","0","0","0","0","0","924182300","4","924182306","0","0","0"
"924182400","0","0","47","0","0","0","0","0","924182400","4","924182406","0","0","0"
"924183100","0","0","47","0","0","0","0","0","924183100","4","924183102","0","0","0"
"924183200","0","0","47","0","0","0","0","0","924183200","4","924183202","0","0","0"
"924183300","0","0","47","0","0","0","0","0","924183300","4","924183302","0","0","0"
"924183400","0","0","47","0","0","0","0","0","924183400","4","924183402","0","0","0"
"924190100","0","0","46","0","0","0","0","0","924190100","4","924080106","0","0","0"
"924190200","0","0","46","0","0","0","0","0","924190200","4","924080206","0","0","0"
"924190300","0","0","46","0","0","0","0","0","924190300","4","924080306","0","0","0"
"924191100","0","0","47","0","0","0","0","0","924191100","4","924191102","0","0","0"
"924191200","0","0","47","0","0","0","0","0","924191200","4","924191202","0","0","0"
"924191300","0","0","47","0","0","0","0","0","924191300","4","924191302","0","0","0"
"924191400","0","0","47","0","0","0","0","0","924191400","4","924191402","0","0","0"
"924192100","0","0","47","0","0","0","0","0","924192100","4","924192105","0","0","0"
"924192200","0","0","47","0","0","0","0","0","924192200","4","924192205","0","0","0"
"924192300","0","0","47","0","0","0","0","0","924192300","4","924192305","0","0","0"
"924192400","0","0","47","0","0","0","0","0","924192400","4","924192405","0","0","0"
"924193100","0","0","47","0","0","0","0","0","924193100","4","924193102","0","0","0"
"924193200","0","0","47","0","0","0","0","0","924193200","4","924193202","0","0","0"
"924193300","0","0","47","0","0","0","0","0","924193300","4","924193302","0","0","0"
"924193400","0","0","47","0","0","0","0","0","924193400","4","924193402","0","0","0"
"924200100","0","0","46","0","0","0","0","0","924200100","4","924080106","0","0","0"
"924200200","0","0","46","0","0","0","0","0","924200200","4","924080206","0","0","0"
"924200300","0","0","46","0","0","0","0","0","924200300","4","924080306","0","0","0"
"924201100","0","0","47","0","0","0","0","0","924201100","4","924201102","0","0","0"
"924201200","0","0","47","0","0","0","0","0","924201200","4","924201202","0","0","0"
"924201300","0","0","47","0","0","0","0","0","924201300","4","924201302","0","0","0"
"924201400","0","0","47","0","0","0","0","0","924201400","4","924201402","0","0","0"
"924202100","0","0","47","0","0","0","0","0","924202100","4","924202105","0","0","0"
"924202200","0","0","47","0","0","0","0","0","924202200","4","924202205","0","0","0"
"924202300","0","0","47","0","0","0","0","0","924202300","4","924202305","0","0","0"
"924202400","0","0","47","0","0","0","0","0","924202400","4","924202405","0","0","0"
"924203100","0","0","47","0","0","0","0","0","924203100","4","924203102","0","0","0"
"924203200","0","0","47","0","0","0","0","0","924203200","4","924203202","0","0","0"
"924203300","0","0","47","0","0","0","0","0","924203300","4","924203302","0","0","0"
"924203400","0","0","47","0","0","0","0","0","924203400","4","924203402","0","0","0"
"924210100","0","0","46","0","0","0","0","0","924010100","4","924080106","0","0","0"
"924210200","0","0","46","0","0","0","0","0","924010200","4","924080206","0","0","0"
"924210300","0","0","46","0","0","0","0","0","924010300","4","924080306","0","0","0"
"924211100","0","0","47","0","0","0","0","0","924211100","4","924211102","0","0","0"
"924211200","0","0","47","0","0","0","0","0","924211200","4","924211202","0","0","0"
"924211300","924211303","4","47","0","0","0","0","0","924211300","4","924211302","0","0","0"
"924211400","924211403","4","47","0","0","0","0","0","924211400","4","924211402","0","0","0"
"924212100","0","0","47","0","0","0","0","0","924212100","4","924212105","0","0","0"
"924212200","0","0","47","0","0","0","0","0","924212200","4","924212205","0","0","0"
"924212300","924212306","4","47","0","0","0","0","0","924212300","4","924212305","0","0","0"
"924212400","924212406","4","47","0","0","0","0","0","924212400","4","924212405","0","0","0"
"924213100","0","0","47","0","0","0","0","0","924213100","4","924213102","0","0","0"
"924213200","0","0","47","0","0","0","0","0","924213200","4","924213202","0","0","0"
"924213300","924213303","4","47","0","0","0","0","0","924213300","4","924213302","0","0","0"
"924213400","924213403","4","47","0","0","0","0","0","924213400","4","924213402","0","0","0"
"924220100","0","0","46","0","0","0","0","0","924020100","4","924080106","0","0","0"
"924220200","0","0","46","0","0","0","0","0","924020200","4","924080206","0","0","0"
"924220300","0","0","46","0","0","0","0","0","924020300","4","924080306","0","0","0"
"924221100","0","0","47","0","0","0","0","0","924221100","4","924221102","0","0","0"
"924221200","0","0","47","0","0","0","0","0","924221200","4","924221202","0","0","0"
"924221300","924221303","4","47","0","0","0","0","0","924221300","4","924221302","0","0","0"
"924221400","924221403","4","47","0","0","0","0","0","924221400","4","924221402","0","0","0"
"924222100","0","0","47","0","0","0","0","0","924222100","4","924222105","0","0","0"
"924222200","0","0","47","0","0","0","0","0","924222200","4","924222205","0","0","0"
"924222300","924222306","4","47","0","0","0","0","0","924222300","4","924222305","0","0","0"
"924222400","924222406","4","47","0","0","0","0","0","924222400","4","924222405","0","0","0"
"924223100","0","0","47","0","0","0","0","0","924223100","4","924223102","0","0","0"
"924223200","0","0","47","0","0","0","0","0","924223200","4","924223202","0","0","0"
"924223300","924223303","4","47","0","0","0","0","0","924223300","4","924223302","0","0","0"
"924223400","924223403","4","47","0","0","0","0","0","924223400","4","924223402","0","0","0"
"924230100","0","0","46","0","0","0","0","0","924040100","4","924080106","0","0","0"
"924230200","0","0","46","0","0","0","0","0","924040200","4","924080206","0","0","0"
"924230300","0","0","46","0","0","0","0","0","924040300","4","924080306","0","0","0"
"924231100","0","0","47","0","0","0","0","0","924231100","4","924231102","0","0","0"
"924231200","0","0","47","0","0","0","0","0","924231200","4","924231202","0","0","0"
"924231300","924231303","4","47","0","0","0","0","0","924231300","4","924231302","0","0","0"
"924231400","924231403","4","47","0","0","0","0","0","924231400","4","924231402","0","0","0"
"924232100","0","0","47","0","0","0","0","0","924232100","4","924232105","0","0","0"
"924232200","0","0","47","0","0","0","0","0","924232200","4","924232205","0","0","0"
"924232300","924232306","4","47","0","0","0","0","0","924232300","4","924232305","0","0","0"
"924232400","924232406","4","47","0","0","0","0","0","924232400","4","924232405","0","0","0"
"924233100","0","0","47","0","0","0","0","0","924233100","4","924233102","0","0","0"
"924233200","0","0","47","0","0","0","0","0","924233200","4","924233202","0","0","0"
"924233300","924233303","4","47","0","0","0","0","0","924233300","4","924233302","0","0","0"
"924233400","924233403","4","47","0","0","0","0","0","924233400","4","924233402","0","0","0"
"924240100","0","0","46","0","0","0","0","0","924010100","4","924080106","0","0","0"
"924240200","0","0","46","0","0","0","0","0","924010200","4","924080206","0","0","0"
"924240300","0","0","46","0","0","0","0","0","924010300","4","924080306","0","0","0"
"924241100","0","0","47","0","0","0","0","0","924241100","4","924241102","0","0","0"
"924241200","0","0","47","0","0","0","0","0","924241200","4","924241202","0","0","0"
"924241300","924241303","4","47","0","0","0","0","0","924241300","4","924241302","0","0","0"
"924241400","924241403","4","47","0","0","0","0","0","924241400","4","924241402","0","0","0"
"924242100","0","0","47","0","0","0","0","0","924242100","4","924242105","0","0","0"
"924242200","0","0","47","0","0","0","0","0","924242200","4","924242205","0","0","0"
"924242300","924242306","4","47","0","0","0","0","0","924242300","4","924242305","0","0","0"
"924242400","924242406","4","47","0","0","0","0","0","924242400","4","924242405","0","0","0"
"924243100","0","0","47","0","0","0","0","0","924243100","4","924243102","0","0","0"
"924243200","0","0","47","0","0","0","0","0","924243200","4","924243202","0","0","0"
"924243300","924243303","4","47","0","0","0","0","0","924243300","4","924243302","0","0","0"
"924243400","924243403","4","47","0","0","0","0","0","924243400","4","924243402","0","0","0"
"924250100","0","0","46","0","0","0","0","0","924030100","4","924080106","0","0","0"
"924250200","0","0","46","0","0","0","0","0","924030200","4","924080206","0","0","0"
"924250300","0","0","46","0","0","0","0","0","924030300","4","924080306","0","0","0"
"924251100","0","0","47","0","0","0","0","0","924251100","4","924251102","0","0","0"
"924251200","0","0","47","0","0","0","0","0","924251200","4","924251202","0","0","0"
"924251300","924251303","4","47","0","0","0","0","0","924251300","4","924251302","0","0","0"
"924251400","924251403","4","47","0","0","0","0","0","924251400","4","924251402","0","0","0"
"924252100","0","0","47","0","0","0","0","0","924252100","4","924252105","0","0","0"
"924252200","0","0","47","0","0","0","0","0","924252200","4","924252205","0","0","0"
"924252300","924252306","4","47","0","0","0","0","0","924252300","4","924252305","0","0","0"
"924252400","924252406","4","47","0","0","0","0","0","924252400","4","924252405","0","0","0"
