2d305a48e1c8a976a8164e2b69242111086fbbe6abb80f6149413b61ad30be1c,9e2261612651c06e6a54c7695a11e97db04bebe5edc3d4440fd38a988eb92ebd,07eff6db61c5815eac8e2e79ceb92bf677b43a1b20ff3acb765698fc1ccd125c,4d17d7a0b1db2481948f0e4c4a94c7f4578c34fe661857cc91467b72e8d0b3f1,d5c61537a58a7d182e6a38c2041649a0174c010ff9f4f6e39ac12b27cd67b602,16f11284cae1bf34262fda5ccafb663def013cf23b7b03a41e304e40440b8c3f,7b2ddc0e0a509813ab4e8c7b56f45348055567fd3f26a720ba85826be50ca2d5,85c37c2c6fe09a91e0753b280ab79c93415da16eebe5e7767a0305a7ba3973fb,c059dcb1e41e4b224a68c836f98fc2dfefe3dc48d4c051283704643c1551880f,809aa69a16564800348441dde83472a571d1b80549268adf7f582303345ef957,b0aa81ba4121258756ab0debd4b358984861a5cdca452ae75f1b92b5c142f1b3,6b44b5ed6a3dae649d051026f6fa2bf245ce722fd164900e0b1c196b2a635065,a34388e0cbb8dffd4149828bac38d66f580568a7b1dab98ffca028ab1716f0ee,1804b07c7f046acc2afa06087efee1a27a4d697567764c34d23a2833a7007fc1,3cda9d98ab3848bd20392cefe47a102760055a000db279d88fcb9543d16862d8,29037564582e69739de77f3524d71b81ac55eaf7d3d9aa897ea1b49e90cd3ef1,38dbc0d4e3a6aae66ebc80000259f9b83d7a13aad7fabbf729bc0e97e2ac3a59,1cd7bf342c0e4557620ea9331d0e3b0920117b4f77198729f540d4bb35b6c393,61b7d8349a19ab21c63dc619e4e0216718a9ed9abf1705f7fe0b912b81542e65,b9777c1d30d5f9a1adeefaf07a7783d7941ca64779201a0af745068a9af4a00f
"0","0","0","0","0","401001984","0","401607106","0","0","100","0","0","0","0","0","0","401059541","0","0"
"0","0","0","0","0","401001985","0","401607107","0","0","100","0","0","0","0","0","0","401059551","0","0"
"0","0","0","0","0","401001986","0","401607201","0","0","100","0","0","0","0","0","0","401059561","0","0"
"0","0","0","0","0","401001987","0","401607202","0","0","100","0","0","0","0","0","0","401059571","0","0"
"0","0","0","0","0","401001988","0","401607205","0","0","100","0","0","0","0","0","0","401059581","0","0"
"0","0","0","0","0","401001989","0","401607206","0","0","100","0","0","0","0","0","0","401059591","0","0"
"0","0","0","0","0","401001990","0","401607207","0","0","100","0","0","0","0","0","0","401059601","0","0"
"0","0","0","0","0","401001991","0","401607301","0","0","100","0","0","0","0","0","0","401059611","0","0"
"0","0","0","0","0","401001992","0","401607302","0","0","100","0","0","0","0","0","0","401059621","0","0"
"0","0","0","0","0","401001993","0","401607305","0","0","100","0","0","0","0","0","0","401059631","0","0"
"0","0","0","0","0","401001994","0","401607306","0","0","100","0","0","0","0","0","0","401059641","0","0"
"0","0","0","0","0","401001995","0","401607307","0","0","100","0","0","0","0","0","0","401059651","0","0"
"0","0","0","0","0","401001996","0","401607401","0","0","100","0","0","0","0","0","0","401059661","0","0"
"0","0","0","0","0","401001997","0","401607402","0","0","100","0","0","0","0","0","0","401059671","0","0"
"0","0","0","0","0","401001998","0","401607405","0","0","100","0","0","0","0","0","0","401059681","0","0"
"0","0","0","0","0","401001999","0","401607406","0","0","100","0","0","0","0","0","0","401059691","0","0"
"0","0","0","0","0","401002000","0","401607407","0","0","100","0","0","0","0","0","0","401059701","0","0"
"0","0","0","0","0","401002001","0","401607501","0","0","100","0","0","0","0","0","0","401059711","0","0"
"0","0","0","0","0","401002002","0","401607502","0","0","100","0","0","0","0","0","0","401059721","0","0"
"0","0","0","0","0","401002003","0","401607505","0","0","100","0","0","0","0","0","0","401059731","0","0"
"0","0","0","0","0","401002004","0","401607506","0","0","100","0","0","0","0","0","0","401059741","0","0"
"0","0","0","0","0","401002005","0","401607507","0","0","100","0","0","0","0","0","0","401059751","0","0"
"0","0","0","0","0","401002006","0","401607601","0","0","100","0","0","0","0","0","0","401059761","0","0"
"0","0","0","0","0","401002007","0","401607602","0","0","100","0","0","0","0","0","0","401059771","0","0"
"0","0","0","0","0","401002008","0","401607605","0","0","100","0","0","0","0","0","0","401059781","0","0"
"0","0","0","0","0","401002009","0","401607606","0","0","100","0","0","0","0","0","0","401059791","0","0"
"0","0","0","0","0","401002010","0","401607607","0","0","100","0","0","0","0","0","0","401059801","0","0"
"0","0","0","0","0","401002011","0","401607701","0","0","100","0","0","0","0","0","0","401059811","0","0"
"0","0","0","0","0","401002012","0","401607702","0","0","100","0","0","0","0","0","0","401059821","0","0"
"0","0","0","0","0","401002013","0","401607705","0","0","100","0","0","0","0","0","0","401059831","0","0"
"0","0","0","0","0","401002014","0","401607706","0","0","100","0","0","0","0","0","0","401059841","0","0"
"0","0","0","0","0","401002015","0","401607707","0","0","100","0","0","0","0","0","0","401059851","0","0"
"0","0","0","0","0","401002016","0","401608101","0","0","100","0","0","0","0","0","0","401059861","0","0"
"0","0","0","0","0","401002017","0","401608102","0","0","100","0","0","0","0","0","0","401059871","0","0"
"0","0","0","0","0","401002018","0","401608103","0","0","100","0","0","0","0","0","0","401059881","0","0"
"0","0","0","0","0","401002019","0","401608104","0","0","100","0","0","0","0","0","0","401059891","0","0"
"0","0","0","0","0","401002020","0","401608108","0","0","100","0","0","0","0","0","0","401059901","0","0"
"0","0","0","0","0","401002021","0","401608201","0","0","100","0","0","0","0","0","0","401059911","0","0"
"0","0","0","0","0","401002022","0","401608202","0","0","100","0","0","0","0","0","0","401059921","0","0"
"0","0","0","0","0","401002023","0","401608203","0","0","100","0","0","0","0","0","0","401059931","0","0"
"0","0","0","0","0","401002024","0","401608204","0","0","100","0","0","0","0","0","0","401059941","0","0"
"0","0","0","0","0","401002025","0","401608208","0","0","100","0","0","0","0","0","0","401059951","0","0"
"0","0","0","0","0","401002026","0","401608301","0","0","100","0","0","0","0","0","0","401059961","0","0"
"0","0","0","0","0","401002027","0","401608302","0","0","100","0","0","0","0","0","0","401059971","0","0"
"0","0","0","0","0","401002028","0","401608303","0","0","100","0","0","0","0","0","0","401059981","0","0"
"0","0","0","0","0","401002029","0","401608304","0","0","100","0","0","0","0","0","0","401059991","0","0"
"0","0","0","0","0","401002030","0","401608308","0","0","100","0","0","0","0","0","0","401060001","0","0"
"0","0","0","0","0","401002031","0","401608401","0","0","100","0","0","0","0","0","0","401060011","0","0"
"0","0","0","0","0","401002032","0","401608402","0","0","100","0","0","0","0","0","0","401060021","0","0"
"0","0","0","0","0","401002033","0","401608403","0","0","100","0","0","0","0","0","0","401060031","0","0"
"0","0","0","0","0","401002034","0","401608404","0","0","100","0","0","0","0","0","0","401060041","0","0"
"0","0","0","0","0","401002035","0","401608408","0","0","100","0","0","0","0","0","0","401060051","0","0"
"0","0","0","0","0","401002036","0","401608501","0","0","100","0","0","0","0","0","0","401060061","0","0"
"0","0","0","0","0","401002037","0","401608502","0","0","100","0","0","0","0","0","0","401060071","0","0"
"0","0","0","0","0","401002038","0","401608503","0","0","100","0","0","0","0","0","0","401060081","0","0"
"0","0","0","0","0","401002039","0","401608504","0","0","100","0","0","0","0","0","0","401060091","0","0"
"0","0","0","0","0","401002040","0","401608508","0","0","100","0","0","0","0","0","0","401060101","0","0"
"0","0","0","0","0","401002041","0","401608601","0","0","100","0","0","0","0","0","0","401060111","0","0"
"0","0","0","0","0","401002042","0","401608602","0","0","100","0","0","0","0","0","0","401060121","0","0"
"0","0","0","0","0","401002043","0","401608603","0","0","100","0","0","0","0","0","0","401060131","0","0"
"0","0","0","0","0","401002044","0","401608604","0","0","100","0","0","0","0","0","0","401060141","0","0"
"0","0","0","0","0","401002045","0","401608608","0","0","100","0","0","0","0","0","0","401060151","0","0"
"0","0","0","0","0","401002046","0","401608701","0","0","100","0","0","0","0","0","0","401060161","0","0"
"0","0","0","0","0","401002047","0","401608702","0","0","100","0","0","0","0","0","0","401060171","0","0"
"0","0","0","0","0","401002048","0","401608703","0","0","100","0","0","0","0","0","0","401060181","0","0"
"0","0","0","0","0","401002049","0","401608704","0","0","100","0","0","0","0","0","0","401060191","0","0"
"0","0","0","0","0","401002050","0","401608708","0","0","100","0","0","0","0","0","0","401060201","0","0"
"0","0","0","0","0","401002051","0","401609101","0","0","100","0","0","0","0","0","0","401060211","0","0"
"0","0","0","0","0","401002052","0","401609105","0","0","100","0","0","0","0","0","0","401060221","0","0"
"0","0","0","0","0","401002053","0","401609106","0","0","100","0","0","0","0","0","0","401060231","0","0"
"0","0","0","0","0","401002054","0","401609107","0","0","100","0","0","0","0","0","0","401060241","0","0"
"0","0","0","0","0","401002055","0","401609108","0","0","100","0","0","0","0","0","0","401060251","0","0"
"0","0","0","0","0","401002056","0","401609201","0","0","100","0","0","0","0","0","0","401060261","0","0"
"0","0","0","0","0","401002057","0","401609205","0","0","100","0","0","0","0","0","0","401060271","0","0"
"0","0","0","0","0","401002058","0","401609206","0","0","100","0","0","0","0","0","0","401060281","0","0"
"0","0","0","0","0","401002059","0","401609207","0","0","100","0","0","0","0","0","0","401060291","0","0"
"0","0","0","0","0","401002060","0","401609208","0","0","100","0","0","0","0","0","0","401060301","0","0"
"0","0","0","0","0","401002061","0","401609301","0","0","100","0","0","0","0","0","0","401060311","0","0"
"0","0","0","0","0","401002062","0","401609305","0","0","100","0","0","0","0","0","0","401060321","0","0"
"0","0","0","0","0","401002063","0","401609306","0","0","100","0","0","0","0","0","0","401060331","0","0"
"0","0","0","0","0","401002064","0","401609307","0","0","100","0","0","0","0","0","0","401060341","0","0"
"0","0","0","0","0","401002065","0","401609308","0","0","100","0","0","0","0","0","0","401060351","0","0"
"0","0","0","0","0","401002066","0","401609401","0","0","100","0","0","0","0","0","0","401060361","0","0"
"0","0","0","0","0","401002067","0","401609405","0","0","100","0","0","0","0","0","0","401060371","0","0"
"0","0","0","0","0","401002068","0","401609406","0","0","100","0","0","0","0","0","0","401060381","0","0"
"0","0","0","0","0","401002069","0","401609407","0","0","100","0","0","0","0","0","0","401060391","0","0"
"0","0","0","0","0","401002070","0","401609408","0","0","100","0","0","0","0","0","0","401060401","0","0"
"0","0","0","0","0","401002071","0","401609501","0","0","100","0","0","0","0","0","0","401060411","0","0"
"0","0","0","0","0","401002072","0","401609505","0","0","100","0","0","0","0","0","0","401060421","0","0"
"0","0","0","0","0","401002073","0","401609506","0","0","100","0","0","0","0","0","0","401060431","0","0"
"0","0","0","0","0","401002074","0","401609507","0","0","100","0","0","0","0","0","0","401060441","0","0"
"0","0","0","0","0","401002075","0","401609508","0","0","100","0","0","0","0","0","0","401060451","0","0"
"0","0","0","0","0","401002076","0","401609601","0","0","100","0","0","0","0","0","0","401060461","0","0"
"0","0","0","0","0","401002077","0","401609605","0","0","100","0","0","0","0","0","0","401060471","0","0"
"0","0","0","0","0","401002078","0","401609606","0","0","100","0","0","0","0","0","0","401060481","0","0"
"0","0","0","0","0","401002079","0","401609607","0","0","100","0","0","0","0","0","0","401060491","0","0"
"0","0","0","0","0","401002080","0","401609608","0","0","100","0","0","0","0","0","0","401060501","0","0"
"0","0","0","0","0","401002081","0","401609701","0","0","100","0","0","0","0","0","0","401060511","0","0"
"0","0","0","0","0","401002082","0","401609705","0","0","100","0","0","0","0","0","0","401060521","0","0"
"0","0","0","0","0","401002083","0","401609706","0","0","100","0","0","0","0","0","0","401060531","0","0"
"0","0","0","0","0","401002084","0","401609707","0","0","100","0","0","0","0","0","0","401060541","0","0"
"0","0","0","0","0","401002085","0","401609708","0","0","100","0","0","0","0","0","0","401060551","0","0"
"0","0","0","0","0","401002086","0","401610101","0","0","100","0","0","0","0","0","0","401060561","0","0"
"0","0","0","0","0","401002087","0","401610102","0","0","100","0","0","0","0","0","0","401060571","0","0"
"0","0","0","0","0","401002088","0","401610103","0","0","100","0","0","0","0","0","0","401060581","0","0"
"0","0","0","0","0","401002089","0","401610104","0","0","100","0","0","0","0","0","0","401060591","0","0"
"0","0","0","0","0","401002090","0","401610108","0","0","100","0","0","0","0","0","0","401060601","0","0"
"0","0","0","0","0","401002091","0","401610201","0","0","100","0","0","0","0","0","0","401060611","0","0"
"0","0","0","0","0","401002092","0","401610202","0","0","100","0","0","0","0","0","0","401060621","0","0"
"0","0","0","0","0","401002093","0","401610203","0","0","100","0","0","0","0","0","0","401060631","0","0"
"0","0","0","0","0","401002094","0","401610204","0","0","100","0","0","0","0","0","0","401060641","0","0"
"0","0","0","0","0","401002095","0","401610208","0","0","100","0","0","0","0","0","0","401060651","0","0"
"0","0","0","0","0","401002096","0","401610301","0","0","100","0","0","0","0","0","0","401060661","0","0"
"0","0","0","0","0","401002097","0","401610302","0","0","100","0","0","0","0","0","0","401060671","0","0"
"0","0","0","0","0","401002098","0","401610303","0","0","100","0","0","0","0","0","0","401060681","0","0"
"0","0","0","0","0","401002099","0","401610304","0","0","100","0","0","0","0","0","0","401060691","0","0"
"0","0","0","0","0","401002100","0","401610308","0","0","100","0","0","0","0","0","0","401060701","0","0"
"0","0","0","0","0","401002101","0","401610401","0","0","100","0","0","0","0","0","0","401060711","0","0"
"0","0","0","0","0","401002102","0","401610402","0","0","100","0","0","0","0","0","0","401060721","0","0"
"0","0","0","0","0","401002103","0","401610403","0","0","100","0","0","0","0","0","0","401060731","0","0"
"0","0","0","0","0","401002104","0","401610404","0","0","100","0","0","0","0","0","0","401060741","0","0"
"0","0","0","0","0","401002105","0","401610408","0","0","100","0","0","0","0","0","0","401060751","0","0"
"0","0","0","0","0","401002106","0","401610501","0","0","100","0","0","0","0","0","0","401060761","0","0"
"0","0","0","0","0","401002107","0","401610502","0","0","100","0","0","0","0","0","0","401060771","0","0"
"0","0","0","0","0","401002108","0","401610503","0","0","100","0","0","0","0","0","0","401060781","0","0"
"0","0","0","0","0","401002109","0","401610504","0","0","100","0","0","0","0","0","0","401060791","0","0"
"0","0","0","0","0","401002110","0","401610508","0","0","100","0","0","0","0","0","0","401060801","0","0"
"0","0","0","0","0","401002111","0","401610601","0","0","100","0","0","0","0","0","0","401060811","0","0"
"0","0","0","0","0","401002112","0","401610602","0","0","100","0","0","0","0","0","0","401060821","0","0"
"0","0","0","0","0","401002113","0","401610603","0","0","100","0","0","0","0","0","0","401060831","0","0"
"0","0","0","0","0","401002114","0","401610604","0","0","100","0","0","0","0","0","0","401060841","0","0"
"0","0","0","0","0","401002115","0","401610608","0","0","100","0","0","0","0","0","0","401060851","0","0"
"0","0","0","0","0","401002116","0","401610701","0","0","100","0","0","0","0","0","0","401060861","0","0"
"0","0","0","0","0","401002117","0","401610702","0","0","100","0","0","0","0","0","0","401060871","0","0"
"0","0","0","0","0","401002118","0","401610703","0","0","100","0","0","0","0","0","0","401060881","0","0"
"0","0","0","0","0","401002119","0","401610704","0","0","100","0","0","0","0","0","0","401060891","0","0"
"0","0","0","0","0","401002120","0","401610708","0","0","100","0","0","0","0","0","0","401060901","0","0"
"0","0","0","0","0","401002121","0","401611101","0","0","100","0","0","0","0","0","0","401060911","0","0"
"0","0","0","0","0","401002122","0","401611102","0","0","100","0","0","0","0","0","0","401060921","0","0"
"0","0","0","0","0","401002123","0","401611103","0","0","100","0","0","0","0","0","0","401060931","0","0"
"0","0","0","0","0","401002124","0","401611104","0","0","100","0","0","0","0","0","0","401060941","0","0"
"0","0","0","0","0","401002125","0","401611108","0","0","100","0","0","0","0","0","0","401060951","0","0"
"0","0","0","0","0","401002126","0","401611201","0","0","100","0","0","0","0","0","0","401060961","0","0"
"0","0","0","0","0","401002127","0","401611202","0","0","100","0","0","0","0","0","0","401060971","0","0"
"0","0","0","0","0","401002128","0","401611203","0","0","100","0","0","0","0","0","0","401060981","0","0"
"0","0","0","0","0","401002129","0","401611204","0","0","100","0","0","0","0","0","0","401060991","0","0"
"0","0","0","0","0","401002130","0","401611208","0","0","100","0","0","0","0","0","0","401061001","0","0"
"0","0","0","0","0","401002131","0","401611301","0","0","100","0","0","0","0","0","0","401061011","0","0"
"0","0","0","0","0","401002132","0","401611302","0","0","100","0","0","0","0","0","0","401061021","0","0"
"0","0","0","0","0","401002133","0","401611303","0","0","100","0","0","0","0","0","0","401061031","0","0"
"0","0","0","0","0","401002134","0","401611304","0","0","100","0","0","0","0","0","0","401061041","0","0"
"0","0","0","0","0","401002135","0","401611308","0","0","100","0","0","0","0","0","0","401061051","0","0"
