fa4fa81043c312dc659cf173f18e2ada199eadf1f6ae888d2a52b40c11a5d07e,0be138d1ff32ac0147aacab4e38343e41c0fff0efd4da76a8707a52c011528f6,18e5f67483ad90c2993f02a6f8d6442855d8294c6a143260b1bd73b037c7ea11,8de20e57b4348c9862dbbae853939ec55ca9841ec08e2286152c8c5c46e25dc9,031a7d539196105b829a3c82de7b06147d9df7903306debae732e6e94ab84794,5a86e7954521357c041f76842478562ac9181633ec3251535b38990d244647b6,155a6440e94b25bca5215243629e54c4f27154c78cfcff1bee9e8a97a6bcc6be,f0b8e7467c78cb558858de198f040ae526856a5ee0b279e53c10cd1df1cab8c5,5b41a74d05a5d3fe7baf540ee61cf426bb7fa6d5db3e3e8da657b29c0b1bbe52,27d8fefdfd0c7bf8d67ab44fbb2fc1cb99b4bd17e39348fbe9e31c210acbef3a,ab9e6956addeeb1dcd2ae9a50bf14d90a000fe836425047ac9070ef5ca87a12e,2f923c96208e0f944a205897286be61944c661804cd7cf01e3f828e159bd8f08,80f67e84814097d6f91957cefa7940fd998deb6e5554e706581123a67a61105a,04ad9d33b8800322917ced69c251cdaab34728e5d6a5212873597675c09c124a,4eea330d8eaeba18c7e10cdda249efa561c0bba2a5106e782b04cc3cc7804679
"81142003","0","9016","1","0","2024/08/01 16:00:00","81142003","601","3","10142","2024/08/17 15:59:59","6011","討伐SPECIAL的Boss","10142103","0"
"81142004","0","9015","1","0","2024/08/01 16:00:00","81142004","601","5","10142","2024/08/17 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10142104","0"
"81142011","0","9023","1","0","2024/08/01 16:00:00","81142011","601","1","10142","2024/08/17 15:59:59","6013","通過EXHIBITION＋的MODE1","10142111","0"
"81142012","0","9023","1","0","2024/08/01 16:00:00","81142012","601","2","10142","2024/08/17 15:59:59","6013","通過EXHIBITION＋的MODE2","10142112","0"
"81142013","0","9022","1","0","2024/08/01 16:00:00","81142013","601","5","10142","2024/08/17 15:59:59","6013","在5次以內討伐EXHIBITION＋的Boss","10142113","0"
"81143001","0","9016","1","0","2024/08/18 16:00:00","81143001","601","1","10143","2024/08/28 15:59:59","6011","通過SPECIAL的MODE1","10143101","0"
"81143002","0","9016","1","0","2024/08/18 16:00:00","81143002","601","2","10143","2024/08/28 15:59:59","6011","通過SPECIAL的MODE2","10143102","0"
"81143003","0","9016","1","0","2024/08/18 16:00:00","81143003","601","3","10143","2024/08/28 15:59:59","6011","討伐SPECIAL的Boss","10143103","0"
"81143004","0","9015","1","0","2024/08/18 16:00:00","81143004","601","5","10143","2024/08/28 15:59:59","6011","在SPECIAL或EXHIBITION的戰鬥中，於5次內討伐Boss","10143104","0"
"81144001","0","9016","1","0","2024/09/01 16:00:00","81144001","601","1","10144","2024/09/19 15:59:59","6011","通過SPECIAL的MODE1","10144101","0"
"81144002","0","9016","1","0","2024/09/01 16:00:00","81144002","601","2","10144","2024/09/19 15:59:59","6011","通過SPECIAL的MODE2","10144102","0"
"81144003","0","9016","1","0","2024/09/01 16:00:00","81144003","601","3","10144","2024/09/19 15:59:59","6011","討伐SPECIAL的Boss","10144103","0"
"81144004","0","9015","1","0","2024/09/01 16:00:00","81144004","601","5","10144","2024/09/19 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10144104","0"
"81144011","0","9023","1","0","2024/09/01 16:00:00","81144011","601","1","10144","2024/09/19 15:59:59","6013","通過EXHIBITION＋的MODE1","10144111","0"
"81144012","0","9023","1","0","2024/09/01 16:00:00","81144012","601","2","10144","2024/09/19 15:59:59","6013","通過EXHIBITION＋的MODE2","10144112","0"
"81144013","0","9022","1","0","2024/09/01 16:00:00","81144013","601","5","10144","2024/09/19 15:59:59","6013","在5次以內討伐EXHIBITION＋的Boss","10144113","0"
"81145001","0","9016","1","0","2024/09/18 16:00:00","81145001","601","1","10145","2024/09/28 15:59:59","6011","通過SPECIAL的MODE1","10145101","0"
"81145002","0","9016","1","0","2024/09/18 16:00:00","81145002","601","2","10145","2024/09/28 15:59:59","6011","通過SPECIAL的MODE2","10145102","0"
"81145003","0","9016","1","0","2024/09/18 16:00:00","81145003","601","3","10145","2024/09/28 15:59:59","6011","討伐SPECIAL的Boss","10145103","0"
"81145004","0","9015","1","0","2024/09/18 16:00:00","81145004","601","5","10145","2024/09/28 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10145104","0"
"81146001","0","9016","1","0","2024/10/01 16:00:00","81146001","601","1","10146","2024/10/19 15:59:59","6011","通過SPECIAL的MODE1","10146101","0"
"81146002","0","9016","1","0","2024/10/01 16:00:00","81146002","601","2","10146","2024/10/19 15:59:59","6011","通過SPECIAL的MODE2","10146102","0"
"81146003","0","9016","1","0","2024/10/01 16:00:00","81146003","601","3","10146","2024/10/19 15:59:59","6011","討伐SPECIAL的Boss","10146103","0"
"81146004","0","9015","1","0","2024/10/01 16:00:00","81146004","601","5","10146","2024/10/19 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10146104","0"
"81146011","0","9023","1","0","2024/10/01 16:00:00","81146011","601","1","10146","2024/10/19 15:59:59","6013","通過EXHIBITION＋的MODE1","10146111","0"
"81146012","0","9023","1","0","2024/10/01 16:00:00","81146012","601","2","10146","2024/10/19 15:59:59","6013","通過EXHIBITION＋的MODE2","10146112","0"
"81146013","0","9022","1","0","2024/10/01 16:00:00","81146013","601","5","10146","2024/10/19 15:59:59","6013","在5次以內討伐EXHIBITION＋的Boss","10146113","0"
"81147001","0","9016","1","0","2024/10/18 16:00:00","81147001","601","1","10147","2024/10/28 15:59:59","6011","通過SPECIAL的MODE1","10147101","0"
"81147002","0","9016","1","0","2024/10/18 16:00:00","81147002","601","2","10147","2024/10/28 15:59:59","6011","通過SPECIAL的MODE2","10147102","0"
"81147003","0","9016","1","0","2024/10/18 16:00:00","81147003","601","3","10147","2024/10/28 15:59:59","6011","討伐SPECIAL的Boss","10147103","0"
"81147004","0","9015","1","0","2024/10/18 16:00:00","81147004","601","5","10147","2024/10/28 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10147104","0"
"81148001","0","9016","1","0","2024/11/01 16:00:00","81148001","601","1","10148","2024/11/19 15:59:59","6011","通過SPECIAL的MODE1","10148101","0"
"81148002","0","9016","1","0","2024/11/01 16:00:00","81148002","601","2","10148","2024/11/19 15:59:59","6011","通過SPECIAL的MODE2","10148102","0"
"81148003","0","9016","1","0","2024/11/01 16:00:00","81148003","601","3","10148","2024/11/19 15:59:59","6011","討伐SPECIAL的Boss","10148103","0"
"81148004","0","9015","1","0","2024/11/01 16:00:00","81148004","601","5","10148","2024/11/19 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10148104","0"
"81148011","0","9023","1","0","2024/11/01 16:00:00","81148005","601","1","10148","2024/11/19 15:59:59","6013","通過EXHIBITION＋的MODE1","10148111","0"
"81148012","0","9023","1","0","2024/11/01 16:00:00","81148006","601","2","10148","2024/11/19 15:59:59","6013","通過EXHIBITION＋的MODE2","10148112","0"
"81148013","0","9022","1","0","2024/11/01 16:00:00","81148007","601","5","10148","2024/11/19 15:59:59","6013","在5次以內討伐EXHIBITION＋的Boss","10148113","0"
"81149001","0","9016","1","0","2024/11/18 16:00:00","81149001","601","1","10149","2024/11/28 15:59:59","6011","通過SPECIAL的MODE1","10149101","0"
"81149002","0","9016","1","0","2024/11/18 16:00:00","81149002","601","2","10149","2024/11/28 15:59:59","6011","通過SPECIAL的MODE2","10149102","0"
"81149003","0","9016","1","0","2024/11/18 16:00:00","81149003","601","3","10149","2024/11/28 15:59:59","6011","討伐SPECIAL的Boss","10149103","0"
"81149004","0","9015","1","0","2024/11/18 16:00:00","81149004","601","5","10149","2024/11/28 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10149104","0"
"81150001","0","9016","1","0","2024/12/01 16:00:00","81150001","601","1","10150","2024/12/19 15:59:59","6011","通過SPECIAL的MODE1","10150101","0"
"81150002","0","9016","1","0","2024/12/01 16:00:00","81150002","601","2","10150","2024/12/19 15:59:59","6011","通過SPECIAL的MODE2","10150102","0"
"81150003","0","9016","1","0","2024/12/01 16:00:00","81150003","601","3","10150","2024/12/19 15:59:59","6011","討伐SPECIAL的Boss","10150103","0"
"81150004","0","9015","1","0","2024/12/01 16:00:00","81150004","601","5","10150","2024/12/19 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10150104","0"
"81150011","0","9023","1","0","2024/12/01 16:00:00","81150011","601","1","10150","2024/12/19 15:59:59","6013","通過EXHIBITION＋的MODE1","10150111","0"
"81150012","0","9023","1","0","2024/12/01 16:00:00","81150012","601","2","10150","2024/12/19 15:59:59","6013","通過EXHIBITION＋的MODE2","10150112","0"
"81150013","0","9022","1","0","2024/12/01 16:00:00","81150013","601","5","10150","2024/12/19 15:59:59","6013","在5次以內討伐EXHIBITION＋的Boss","10150113","0"
"81151001","0","9016","1","0","2024/12/18 16:00:00","81151001","601","1","10151","2024/12/28 15:59:59","6011","通過SPECIAL的MODE1","10151101","0"
"81151002","0","9016","1","0","2024/12/18 16:00:00","81151002","601","2","10151","2024/12/28 15:59:59","6011","通過SPECIAL的MODE2","10151102","0"
"81151003","0","9016","1","0","2024/12/18 16:00:00","81151003","601","3","10151","2024/12/28 15:59:59","6011","討伐SPECIAL的Boss","10151103","0"
"81151004","0","9015","1","0","2024/12/18 16:00:00","81151004","601","5","10151","2024/12/28 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10151104","0"
"81152001","0","9016","1","0","2025/01/01 16:00:00","81152001","601","1","10152","2025/01/26 15:59:59","6011","通過SPECIAL的MODE1","10152101","0"
"81152002","0","9016","1","0","2025/01/01 16:00:00","81152002","601","2","10152","2025/01/26 15:59:59","6011","通過SPECIAL的MODE2","10152102","0"
"81152003","0","9016","1","0","2025/01/01 16:00:00","81152003","601","3","10152","2025/01/26 15:59:59","6011","討伐SPECIAL的Boss","10152103","0"
"81152004","0","9015","1","0","2025/01/01 16:00:00","81152004","601","5","10152","2025/01/26 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10152104","0"
"81152011","0","9023","1","0","2025/01/01 16:00:00","81152011","601","1","10152","2025/01/26 15:59:59","6013","通過EXHIBITION＋的MODE1","10152111","0"
"81152012","0","9023","1","0","2025/01/01 16:00:00","81152012","601","2","10152","2025/01/26 15:59:59","6013","通過EXHIBITION＋的MODE2","10152112","0"
"81152013","0","9022","1","0","2025/01/01 16:00:00","81152013","601","5","10152","2025/01/26 15:59:59","6013","在5次以內討伐EXHIBITION＋的Boss","10152113","0"
"81153001","0","9016","1","0","2025/01/16 16:00:00","81153001","601","1","10153","2025/01/26 15:59:59","6011","通過SPECIAL的MODE1","10153101","0"
"81153002","0","9016","1","0","2025/01/16 16:00:00","81153002","601","2","10153","2025/01/26 15:59:59","6011","通過SPECIAL的MODE2","10153102","0"
"81153003","0","9016","1","0","2025/01/16 16:00:00","81153003","601","3","10153","2025/01/26 15:59:59","6011","討伐SPECIAL的Boss","10153103","0"
"81153004","0","9015","1","0","2025/01/16 16:00:00","81153008","601","5","10153","2025/01/26 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10153104","0"
"81154001","0","9016","1","0","2025/02/01 16:00:00","81154001","601","1","10154","2025/02/19 15:59:59","6011","通過SPECIAL的MODE1","10154101","0"
"81154002","0","9016","1","0","2025/02/01 16:00:00","81154002","601","2","10154","2025/02/19 15:59:59","6011","通過SPECIAL的MODE2","10154102","0"
"81154003","0","9016","1","0","2025/02/01 16:00:00","81154003","601","3","10154","2025/02/19 15:59:59","6011","討伐SPECIAL的Boss","10154103","0"
"81154004","0","9015","1","0","2025/02/01 16:00:00","81154004","601","5","10154","2025/02/19 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10154104","0"
"81154011","0","9023","1","0","2025/02/01 16:00:00","81154011","601","1","10154","2025/02/19 15:59:59","6013","通過EXHIBITION＋的MODE1","10154111","0"
"81154012","0","9023","1","0","2025/02/01 16:00:00","81154012","601","2","10154","2025/02/19 15:59:59","6013","通過EXHIBITION＋的MODE2","10154112","0"
"81154013","0","9022","1","0","2025/02/01 16:00:00","81154013","601","5","10154","2025/02/19 15:59:59","6013","在5次以內討伐EXHIBITION＋的Boss","10154113","0"
"81155001","0","9016","1","0","2025/02/18 16:00:00","81155001","601","1","10155","2025/02/27 15:59:59","6011","通過SPECIAL的MODE1","10155101","0"
"81155002","0","9016","1","0","2025/02/18 16:00:00","81155002","601","2","10155","2025/02/27 15:59:59","6011","通過SPECIAL的MODE2","10155102","0"
"81155003","0","9016","1","0","2025/02/18 16:00:00","81155003","601","3","10155","2025/02/27 15:59:59","6011","討伐SPECIAL的Boss","10155103","0"
"81155004","0","9015","1","0","2025/02/18 16:00:00","81155004","601","5","10155","2025/02/27 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10155104","0"
"81156001","0","9016","1","0","2025/03/01 16:00:00","81156001","601","1","10156","2025/03/19 15:59:59","6011","通過SPECIAL的MODE1","10156101","0"
"81156002","0","9016","1","0","2025/03/01 16:00:00","81156002","601","2","10156","2025/03/19 15:59:59","6011","通過SPECIAL的MODE2","10156102","0"
"81156003","0","9016","1","0","2025/03/01 16:00:00","81156003","601","3","10156","2025/03/19 15:59:59","6011","討伐SPECIAL的Boss","10156103","0"
"81156004","0","9015","1","0","2025/03/01 16:00:00","81156004","601","5","10156","2025/03/19 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10156104","0"
"81156011","0","9023","1","0","2025/03/01 16:00:00","81156011","601","1","10156","2025/03/19 15:59:59","6013","通過EXHIBITION＋的MODE1","10156111","0"
"81156012","0","9023","1","0","2025/03/01 16:00:00","81156012","601","2","10156","2025/03/19 15:59:59","6013","通過EXHIBITION＋的MODE2","10156112","0"
"81156013","0","9022","1","0","2025/03/01 16:00:00","81156013","601","5","10156","2025/03/19 15:59:59","6013","在5次以內討伐EXHIBITION＋的Boss","10156113","0"
"81157001","0","9016","1","0","2025/03/18 16:00:00","81157001","601","1","10157","2025/03/27 15:59:59","6011","通過SPECIAL的MODE1","10157101","0"
"81157002","0","9016","1","0","2025/03/18 16:00:00","81157002","601","2","10157","2025/03/27 15:59:59","6011","通過SPECIAL的MODE2","10157102","0"
"81157003","0","9016","1","0","2025/03/18 16:00:00","81157003","601","3","10157","2025/03/27 15:59:59","6011","討伐SPECIAL的Boss","10157103","0"
"81157004","0","9015","1","0","2025/03/18 16:00:00","81157004","601","5","10157","2025/03/27 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10157104","0"
"81158001","0","9016","1","0","2025/04/01 16:00:00","81158001","601","1","10158","2025/04/19 15:59:59","6011","通過SPECIAL的MODE1","10158101","0"
"81158002","0","9016","1","0","2025/04/01 16:00:00","81158002","601","2","10158","2025/04/19 15:59:59","6011","通過SPECIAL的MODE2","10158102","0"
"81158003","0","9016","1","0","2025/04/01 16:00:00","81158003","601","3","10158","2025/04/19 15:59:59","6011","討伐SPECIAL的Boss","10158103","0"
"81158004","0","9015","1","0","2025/04/01 16:00:00","81158004","601","5","10158","2025/04/19 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10158104","0"
"81158011","0","9023","1","0","2025/04/01 16:00:00","81158011","601","1","10158","2025/04/19 15:59:59","6013","通過EXHIBITION＋的MODE1","10158111","0"
"81158012","0","9023","1","0","2025/04/01 16:00:00","81158012","601","2","10158","2025/04/19 15:59:59","6013","通過EXHIBITION＋的MODE2","10158112","0"
"81158013","0","9022","1","0","2025/04/01 16:00:00","81158013","601","5","10158","2025/04/19 15:59:59","6013","在5次以內討伐EXHIBITION＋的Boss","10158113","0"
"81159001","0","9016","1","0","2025/04/18 16:00:00","81159001","601","1","10159","2025/04/27 15:59:59","6011","通過SPECIAL的MODE1","10159101","0"
"81159002","0","9016","1","0","2025/04/18 16:00:00","81159002","601","2","10159","2025/04/27 15:59:59","6011","通過SPECIAL的MODE2","10159102","0"
"81159003","0","9016","1","0","2025/04/18 16:00:00","81159003","601","3","10159","2025/04/27 15:59:59","6011","討伐SPECIAL的Boss","10159103","0"
"81159004","0","9015","1","0","2025/04/18 16:00:00","81159004","601","5","10159","2025/04/27 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10159104","0"
"81160001","0","9016","1","0","2025/05/01 16:00:00","81160001","601","1","10160","2025/05/19 15:59:59","6011","通過SPECIAL的MODE1","10160101","0"
"81160002","0","9016","1","0","2025/05/01 16:00:00","81160002","601","2","10160","2025/05/19 15:59:59","6011","通過SPECIAL的MODE2","10160102","0"
"81160003","0","9016","1","0","2025/05/01 16:00:00","81160003","601","3","10160","2025/05/19 15:59:59","6011","討伐SPECIAL的Boss","10160103","0"
"81160004","0","9015","1","0","2025/05/01 16:00:00","81160004","601","5","10160","2025/05/19 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10160104","0"
"81160011","0","9023","1","0","2025/05/01 16:00:00","81160011","601","1","10160","2025/05/19 15:59:59","6013","通過EXHIBITION＋的MODE1","10160111","0"
"81160012","0","9023","1","0","2025/05/01 16:00:00","81160012","601","2","10160","2025/05/19 15:59:59","6013","通過EXHIBITION＋的MODE2","10160112","0"
"81160013","0","9022","1","0","2025/05/01 16:00:00","81160013","601","5","10160","2025/05/19 15:59:59","6013","在5次以內討伐EXHIBITION＋的Boss","10160113","0"
"81161001","0","9016","1","0","2025/05/18 16:00:00","81161001","601","1","10161","2025/05/27 15:59:59","6011","通過SPECIAL的MODE1","10161103","0"
"81161002","0","9016","1","0","2025/05/18 16:00:00","81161002","601","2","10161","2025/05/27 15:59:59","6011","通過SPECIAL的MODE2","10161104","0"
"81161003","0","9016","1","0","2025/05/18 16:00:00","81161003","601","3","10161","2025/05/27 15:59:59","6011","討伐SPECIAL的Boss","10161105","0"
"81161004","0","9015","1","0","2025/05/18 16:00:00","81161004","601","5","10161","2025/05/27 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10161106","0"
"81163001","0","9016","1","0","2025/06/18 16:00:00","81163001","601","1","10163","2025/06/27 15:59:59","6011","通過SPECIAL的MODE1","10163103","0"
"81163002","0","9016","1","0","2025/06/18 16:00:00","81163002","601","2","10163","2025/06/27 15:59:59","6011","通過SPECIAL的MODE2","10163104","0"
"81163003","0","9016","1","0","2025/06/18 16:00:00","81163003","601","3","10163","2025/06/27 15:59:59","6011","討伐SPECIAL的Boss","10163105","0"
"81163004","0","9015","1","0","2025/06/18 16:00:00","81163004","601","5","10163","2025/06/27 15:59:59","6011","在5次以內討伐SPECIAL或EXHIBITION的Boss","10163106","0"
"81181001","1","9018","10000000","0","2023/09/01 16:00:00","81181001","601","1","10118","2023/09/18 15:59:59","6011","將特別戰鬥的Boss的HP降低至86500000","10118103","0"
"81181002","1","9018","20000000","0","2023/09/01 16:00:00","81181002","601","1","10118","2023/09/18 15:59:59","6011","將特別戰鬥的Boss的HP降低至76500000","10118104","0"
"81181003","0","9016","1","0","2023/09/01 16:00:00","81181003","601","1","10118","2023/09/18 15:59:59","6011","完成特別戰鬥的模式1","10118105","0"
