1316259a0edf40e93ec18c1fc0eec1bb3bcf5c8f1ff5dce15401ff8f8c7baac9,99aa2394a01fe099aaa5e2f45a14a4f5a5cf79f1d95291ce4e3a684964a6ffe1,2cdbd7fcd053d34c0bfb2ae3aad73814ce4fcfa74b05168241ea595cac11ae55,6c933113ebd9cf433ff7229704a3e9fcb2bc700548f04831ee83b6ca009a9c7a,ca7613efd7de87eff6b7ca7d30d78f4d60ef4c65cec72088e055a65e8f2ecf9b,6e6c713bb8a9dffc79c8710add81c67e46e97b8ebf1195ff991bd1bda8471eda,f2a36f6f790b5c7a760daad5da914f8c0fd7d562a450ecbb5daa546294843581,b4dcc10fa3a11da57d93695e464180269d962f5ae0137e23eaec842bed607694,19fb38c54f2618acb9afa91378f5aa58a80f25ff2a104f0d6f55d936a4676df7,99f0f1be09416c5bd488c520e4ad782e6fd3e74ffedc37706ef99d64dc886148,a00bfd2237453bba7a36372f303b601e21cf7e3894d491bbe26cd71035c9a59f,804073ffd27c3b16bfbd8aa6e512375875157083fc2c6d12483722c1910da0aa,97f02824cac22533a6c8e02cf70f1bedd4ced50c7de01abfa0925cd6ed2df3e6,d2173c25ce09f20e16e8a6bcf1836f6bb1ef3fd4bb801c4b2a7728ac489d6089
"72069018","9003","601","20069","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20069103","72069018","20069203","2018/01/01 12:00:00","1"
"72069019","9003","601","20069","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20069103","72069019","20069204","2018/01/01 12:00:00","1"
"72069020","9003","601","20069","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20069103","72069020","20069205","2018/01/01 12:00:00","1"
"72069021","9019","601","20069","2030/12/31 14:59:59","8006","0","打倒1隻被解放的暴魔‧阿爾杰什（NORMAL限定）","0","20069104","72069021","2006901","2018/01/01 12:00:00","1"
"72069022","9019","601","20069","2030/12/31 14:59:59","8006","0","打倒1隻被解放的暴魔‧阿爾杰什（NORMAL限定）","0","20069105","72069022","2006901","2018/01/01 12:00:00","1"
"72069023","9019","601","20069","2030/12/31 14:59:59","8006","0","打倒1隻被解放的暴魔‧阿爾杰什（NORMAL限定）","0","20069106","72069023","2006901","2018/01/01 12:00:00","1"
"72069024","9019","601","20069","2030/12/31 14:59:59","8007","0","打倒1隻被解放的暴魔‧阿爾杰什（HARD限定）","0","20069104","72069024","2006902","2018/01/01 12:00:00","1"
"72069025","9019","601","20069","2030/12/31 14:59:59","8010","0","打倒1隻被解放的暴魔‧阿爾杰什（VERY HARD限定）","0","20069104","72069025","2006903","2018/01/01 12:00:00","1"
"72070001","9003","601","20070","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20070102","72070001","20070101","2018/01/01 12:00:00","1"
"72070002","9003","601","20070","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20070102","72070002","20070102","2018/01/01 12:00:00","1"
"72070003","9003","601","20070","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20070102","72070003","20070103","2018/01/01 12:00:00","1"
"72070004","9003","601","20070","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20070102","72070004","20070104","2018/01/01 12:00:00","1"
"72070005","9003","601","20070","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20070102","72070005","20070105","2018/01/01 12:00:00","1"
"72070006","9003","601","20070","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20070102","72070006","20070106","2018/01/01 12:00:00","1"
"72070007","9003","601","20070","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20070102","72070007","20070107","2018/01/01 12:00:00","1"
"72070008","9003","601","20070","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20070102","72070008","20070108","2018/01/01 12:00:00","1"
"72070009","9003","601","20070","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20070102","72070009","20070109","2018/01/01 12:00:00","1"
"72070010","9003","601","20070","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20070102","72070010","20070110","2018/01/01 12:00:00","1"
"72070011","9003","601","20070","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20070102","72070011","20070111","2018/01/01 12:00:00","1"
"72070012","9003","601","20070","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20070102","72070012","20070112","2018/01/01 12:00:00","1"
"72070013","9003","601","20070","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20070102","72070013","20070113","2018/01/01 12:00:00","1"
"72070014","9003","601","20070","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20070102","72070014","20070114","2018/01/01 12:00:00","1"
"72070015","9003","601","20070","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20070102","72070015","20070115","2018/01/01 12:00:00","1"
"72070016","9003","601","20070","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20070103","72070016","20070201","2018/01/01 12:00:00","1"
"72070017","9003","601","20070","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20070103","72070017","20070202","2018/01/01 12:00:00","1"
"72070018","9003","601","20070","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20070103","72070018","20070203","2018/01/01 12:00:00","1"
"72070019","9003","601","20070","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20070103","72070019","20070204","2018/01/01 12:00:00","1"
"72070020","9003","601","20070","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20070103","72070020","20070205","2018/01/01 12:00:00","1"
"72070021","9019","601","20070","2030/12/31 14:59:59","8006","0","打倒1隻哈立德（NORMAL限定）","0","20070104","72070021","2007001","2018/01/01 12:00:00","1"
"72070022","9019","601","20070","2030/12/31 14:59:59","8006","0","打倒1隻哈立德（NORMAL限定）","0","20070105","72070022","2007001","2018/01/01 12:00:00","1"
"72070023","9019","601","20070","2030/12/31 14:59:59","8006","0","打倒1隻哈立德（NORMAL限定）","0","20070106","72070023","2007001","2018/01/01 12:00:00","1"
"72070024","9019","601","20070","2030/12/31 14:59:59","8007","0","打倒1隻哈立德（HARD限定）","0","20070104","72070024","2007002","2018/01/01 12:00:00","1"
"72070025","9019","601","20070","2030/12/31 14:59:59","8010","0","打倒1隻哈立德（VERY HARD限定）","0","20070104","72070025","2007003","2018/01/01 12:00:00","1"
"72071001","9003","601","20071","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20071102","72071001","20071101","2018/01/01 12:00:00","1"
"72071002","9003","601","20071","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20071102","72071002","20071102","2018/01/01 12:00:00","1"
"72071003","9003","601","20071","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20071102","72071003","20071103","2018/01/01 12:00:00","1"
"72071004","9003","601","20071","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20071102","72071004","20071104","2018/01/01 12:00:00","1"
"72071005","9003","601","20071","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20071102","72071005","20071105","2018/01/01 12:00:00","1"
"72071006","9003","601","20071","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20071102","72071006","20071106","2018/01/01 12:00:00","1"
"72071007","9003","601","20071","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20071102","72071007","20071107","2018/01/01 12:00:00","1"
"72071008","9003","601","20071","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20071102","72071008","20071108","2018/01/01 12:00:00","1"
"72071009","9003","601","20071","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20071102","72071009","20071109","2018/01/01 12:00:00","1"
"72071010","9003","601","20071","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20071102","72071010","20071110","2018/01/01 12:00:00","1"
"72071011","9003","601","20071","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20071102","72071011","20071111","2018/01/01 12:00:00","1"
"72071012","9003","601","20071","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20071102","72071012","20071112","2018/01/01 12:00:00","1"
"72071013","9003","601","20071","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20071102","72071013","20071113","2018/01/01 12:00:00","1"
"72071014","9003","601","20071","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20071102","72071014","20071114","2018/01/01 12:00:00","1"
"72071015","9003","601","20071","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20071102","72071015","20071115","2018/01/01 12:00:00","1"
"72071016","9003","601","20071","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20071103","72071016","20071201","2018/01/01 12:00:00","1"
"72071017","9003","601","20071","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20071103","72071017","20071202","2018/01/01 12:00:00","1"
"72071018","9003","601","20071","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20071103","72071018","20071203","2018/01/01 12:00:00","1"
"72071019","9003","601","20071","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20071103","72071019","20071204","2018/01/01 12:00:00","1"
"72071020","9003","601","20071","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20071103","72071020","20071205","2018/01/01 12:00:00","1"
"72071021","9019","601","20071","2030/12/31 14:59:59","8006","0","打倒1隻美空（NORMAL限定）","0","20071104","72071021","2007101","2018/01/01 12:00:00","1"
"72071022","9019","601","20071","2030/12/31 14:59:59","8006","0","打倒1隻美空（NORMAL限定）","0","20071105","72071022","2007101","2018/01/01 12:00:00","1"
"72071023","9019","601","20071","2030/12/31 14:59:59","8006","0","打倒1隻美空（NORMAL限定）","0","20071106","72071023","2007101","2018/01/01 12:00:00","1"
"72071024","9019","601","20071","2030/12/31 14:59:59","8007","0","打倒1隻美空（HARD限定）","0","20071104","72071024","2007102","2018/01/01 12:00:00","1"
"72071025","9019","601","20071","2030/12/31 14:59:59","8010","0","打倒1隻美空（VERY HARD限定）","0","20071104","72071025","2007103","2018/01/01 12:00:00","1"
"72072001","9003","601","20072","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20072102","72072001","20072101","2018/01/01 12:00:00","1"
"72072002","9003","601","20072","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20072102","72072002","20072102","2018/01/01 12:00:00","1"
"72072003","9003","601","20072","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20072102","72072003","20072103","2018/01/01 12:00:00","1"
"72072004","9003","601","20072","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20072102","72072004","20072104","2018/01/01 12:00:00","1"
"72072005","9003","601","20072","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20072102","72072005","20072105","2018/01/01 12:00:00","1"
"72072006","9003","601","20072","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20072102","72072006","20072106","2018/01/01 12:00:00","1"
"72072007","9003","601","20072","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20072102","72072007","20072107","2018/01/01 12:00:00","1"
"72072008","9003","601","20072","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20072102","72072008","20072108","2018/01/01 12:00:00","1"
"72072009","9003","601","20072","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20072102","72072009","20072109","2018/01/01 12:00:00","1"
"72072010","9003","601","20072","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20072102","72072010","20072110","2018/01/01 12:00:00","1"
"72072011","9003","601","20072","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20072103","72072011","20072201","2018/01/01 12:00:00","1"
"72072012","9003","601","20072","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20072103","72072012","20072202","2018/01/01 12:00:00","1"
"72072013","9003","601","20072","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20072103","72072013","20072203","2018/01/01 12:00:00","1"
"72072014","9003","601","20072","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20072103","72072014","20072204","2018/01/01 12:00:00","1"
"72072015","9003","601","20072","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20072103","72072015","20072205","2018/01/01 12:00:00","1"
"72072016","9019","601","20072","2030/12/31 14:59:59","8006","0","打倒1隻巴西利斯克‧阿洛斯（NORMAL限定）","0","20072104","72072016","2007201","2018/01/01 12:00:00","1"
"72072017","9019","601","20072","2030/12/31 14:59:59","8006","0","打倒1隻巴西利斯克‧阿洛斯（NORMAL限定）","0","20072105","72072017","2007201","2018/01/01 12:00:00","1"
"72072018","9019","601","20072","2030/12/31 14:59:59","8006","0","打倒1隻巴西利斯克‧阿洛斯（NORMAL限定）","0","20072106","72072018","2007201","2018/01/01 12:00:00","1"
"72072019","9019","601","20072","2030/12/31 14:59:59","8007","0","打倒1隻巴西利斯克‧阿洛斯（HARD限定）","0","20072104","72072019","2007202","2018/01/01 12:00:00","1"
"72072020","9019","601","20072","2030/12/31 14:59:59","8010","0","打倒1隻巴西利斯克‧阿洛斯（VERY HARD限定）","0","20072104","72072020","2007203","2018/01/01 12:00:00","1"
"72073001","9003","601","20073","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20073102","72073001","20073101","2018/01/01 12:00:00","1"
"72073002","9003","601","20073","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20073102","72073002","20073102","2018/01/01 12:00:00","1"
"72073003","9003","601","20073","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20073102","72073003","20073103","2018/01/01 12:00:00","1"
"72073004","9003","601","20073","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20073102","72073004","20073104","2018/01/01 12:00:00","1"
"72073005","9003","601","20073","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20073102","72073005","20073105","2018/01/01 12:00:00","1"
"72073006","9003","601","20073","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20073102","72073006","20073106","2018/01/01 12:00:00","1"
"72073007","9003","601","20073","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20073102","72073007","20073107","2018/01/01 12:00:00","1"
"72073008","9003","601","20073","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20073102","72073008","20073108","2018/01/01 12:00:00","1"
"72073009","9003","601","20073","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20073102","72073009","20073109","2018/01/01 12:00:00","1"
"72073010","9003","601","20073","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20073102","72073010","20073110","2018/01/01 12:00:00","1"
"72073011","9003","601","20073","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20073103","72073011","20073201","2018/01/01 12:00:00","1"
"72073012","9003","601","20073","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20073103","72073012","20073202","2018/01/01 12:00:00","1"
"72073013","9003","601","20073","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20073103","72073013","20073203","2018/01/01 12:00:00","1"
"72073014","9003","601","20073","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20073103","72073014","20073204","2018/01/01 12:00:00","1"
"72073015","9003","601","20073","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20073103","72073015","20073205","2018/01/01 12:00:00","1"
"72073016","9019","601","20073","2030/12/31 14:59:59","8006","0","打倒1隻夢中隕石（NORMAL限定）","0","20073104","72073016","2007301","2018/01/01 12:00:00","1"
"72073017","9019","601","20073","2030/12/31 14:59:59","8006","0","打倒1隻夢中隕石（NORMAL限定）","0","20073105","72073017","2007301","2018/01/01 12:00:00","1"
"72073018","9019","601","20073","2030/12/31 14:59:59","8007","0","打倒1隻夢中隕石（HARD限定）","0","20073104","72073018","2007302","2018/01/01 12:00:00","1"
"72073019","9019","601","20073","2030/12/31 14:59:59","8010","0","打倒1隻夢中隕石（VERY HARD限定）","0","20073104","72073019","2007303","2018/01/01 12:00:00","1"
"72074001","9003","601","20074","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20074102","72074001","20074101","2018/01/01 12:00:00","1"
"72074002","9003","601","20074","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20074102","72074002","20074102","2018/01/01 12:00:00","1"
"72074003","9003","601","20074","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20074102","72074003","20074103","2018/01/01 12:00:00","1"
"72074004","9003","601","20074","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20074102","72074004","20074104","2018/01/01 12:00:00","1"
"72074005","9003","601","20074","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20074102","72074005","20074105","2018/01/01 12:00:00","1"
"72074006","9003","601","20074","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20074102","72074006","20074106","2018/01/01 12:00:00","1"
"72074007","9003","601","20074","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20074102","72074007","20074107","2018/01/01 12:00:00","1"
"72074008","9003","601","20074","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20074102","72074008","20074108","2018/01/01 12:00:00","1"
"72074009","9003","601","20074","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20074102","72074009","20074109","2018/01/01 12:00:00","1"
"72074010","9003","601","20074","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20074102","72074010","20074110","2018/01/01 12:00:00","1"
"72074011","9003","601","20074","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20074103","72074011","20074201","2018/01/01 12:00:00","1"
