3eb10acd6ab38d2cff37584ac40561acf42741d8d294d37369218b01392b6e0a,bbb9d4fa6f9d3c2ca7c12f9ddd23048acc23e06c9a689ef12590be463f5ed70e,c2d93f90c60db2006db056ce714a83afc801d53f8c9b2a8d08226613e4fbd337,be813e299c5e7234a4fd10e83d188a0e38f41c5e24d4194289dce6c706da8796,a144e0cfff01bde5faafc9e13521a276d95009910a82fc08740d37fb787f3a1d,67f126f2186742ce19148bd85c5487679f0e609d9bad07260d5bc6c7b5ce98d3,27c1bdf64657b2af7befacaf820485ea9554228e4ffd8d02db8f5f8fee4a35be,39730bfbaf9e25b5d005908083fb13d9006827cecf52121b8f3f426f80da334a,cb5dc614f5f5b1f10c99918b01286b0389339d5d23e2087c325ac66bed992061,776eeff8678d601d2e2872d083d46f620124095db5f8a205ee92828349975e8b,58e45defb974d4d47b45480f4685289be94a757e4606428eb1d00a2a98bce292,03f21aa11891737fd569dd175f3707f0df90afea78c0f77122f7399a882d21eb,94d913ae9ea5d71cfa56d14af16bd4f35401bd303aee4d0b37b8656caaafe0bc,61402762262ef82ff8a3174ed8538a3dd6f11971b87ac455acec592f2f840910,c9bf1e6afc9722d8880fff8ca533c6ccd36f2ef9568c5c2ba444aecf89e39890,f03b7b25dd94eec5019fe914932188f872126fa6bd4be9d54fba8ebd23b7391d,1e5f4b77d4d4b29b9c8757789a9a0af0f89ee1c9f6d64dbf4611d99aea21ffaf,0cb6ab7a0996af1364346fc433f7b662f652982779958d11a473e05b3bbb4998,4344f86558ef93faf29f9b05e206527459cc74d77bc678ee933c19778357005f,c1479815eab5c4ce39a5a933aea9ff983197a8ae80e2428b53722dd8c98fbce6,3ae0c7afdae6ab0349630e3f6598a3cceb8b354fa5cb42bd864f16cd124e0054,68128332a4bb0d3e29e535b5aafa31682854cb0e36cf3dfb51d622ab37752486,3d291a334ad31f044a4bfe68fc297656d6ed8cd3eb6b721c9cb744e042827420,953ddae4b401f377cfcc5b80e3ea9dd8784a3492e14539c819407fb1843726e3,8655e78c5d431268c9c8a76e8341c94b264bb695dbbc58fa213172c3e09c1ae4,25b35652433377a0b5f2674d6629fdb846a279e6564fbfab2208600342229c32,792725401c1897a6cee70e859ba6cceb612dce0ab3bc61062f46bf9bc6a9c67f,288131180aba5702519d5327d5d3fea2e2066a2fb176f1c21b05515e451f8b5d,49c8f923b384c1932142d6fb4b3ba9f058de6d900813c1fdd130a98dc684f20d,2e1dfcbd8e3dfe337f76ee045acfee20fb2afe69952d1e7f253513a6e3c88506,38ee5252d70547ea3fe1bfd4fd2eb979d785d6e91217851d940fff38226194b8,3b15eb642fcb69a71d709d62b9808f160fa66edcbf351533f70e1eb16979bd99,e42dc979c21b372117e8f8ea4f503671c3a0bd25e9f9e82f362a4cc314452653,9e3273da6acb29017cb3e11fb4dd9789d8278f11c4e8c44e23e270aa20969476,837440d4e4308fcc933cb90bc834dedb1c9a7bdd43a6371c3f94c50d8ef0f908,d62144b60cae4960999b6cd0c410e37287f3bc3091b70a39b92844e84a076753,f137e346dfc048aec81364ef473a5b77d47fe645409ee18af044afde5223fef8,43705239f3efe03282267b17c36e41c16973b8626116242e1949be2474198394,20312f5e18763f0a9023c75350f606bfc8b108d9d2d3e2f66d9e71fdcc468884,7ee5063cb82afb24e9a0aad07ecafee24c867a8d99504c1be016b4c5365a07ab,216984845a138d68b003ccdb342ff2d66ba2a767ff8594059e74769febb8430e,2c8ab849a0a53cd18b0d23f8929459cce4f7a66a99836f37fbaf77408cdca90e,ba96115ea724c32c5a693deedc8d402b82560ac4b35d36d553bc2c9ad43a497d,fbb512c2451cec9646bf687cd2b71a8544d91fde3cb448beab48d2de77bf2785
"10","0","20065111","20065102","10","bgm_M41","20065","夏日的大間 1-11","0","0","0","150","650065111","10","650065112","103291","0","90","0","bgm_M41","0","650065111","11","103291","0","-360","65","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103292","0","103293","0","0","100190","0","650065113","1","650065124","0"
"10","0","20065112","20065102","10","bgm_M41","20065","夏日的大間 1-12","0","0","0","150","650065121","10","650065122","103291","0","90","0","bgm_M41","0","650065112","12","103291","0","-450","-170","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103292","0","103293","0","0","100200","0","650065123","1","650065125","0"
"10","0","20065113","20065102","10","bgm_M41","20065","夏日的大間 1-13","0","0","0","150","650065131","10","650065132","103291","0","90","0","bgm_M41","0","650065113","13","103291","0","-135","-190","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103292","0","103293","0","0","100200","0","650065133","1","650065126","0"
"10","0","20065114","20065102","10","bgm_M41","20065","夏日的大間 1-14","0","0","0","150","650065141","10","650065142","103291","0","90","0","bgm_M41","0","650065114","14","103291","0","-175","50","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103292","0","103293","0","0","100190","0","650065143","1","650065127","0"
"10","0","20065115","20065102","10","bgm_M41","20065","夏日的大間 1-15","0","0","0","150","650065151","10","650065152","103291","0","90","0","bgm_M41","0","650065115","15","103291","0","40","50","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103292","0","103293","0","0","100190","0","650065153","1","650065123","0"
"16","54","20065201","20065201","10","bgm_M41","20065","夏日的大間 1-1","0","0","5","240","650065161","16","650065162","103301","0","90","2","bgm_M41","0","650065116","16","103301","0","-1150","55","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","103302","31267","103303","0","0","100190","0","650065163","1","650065121","0"
"16","54","20065202","20065201","10","bgm_M41","20065","夏日的大間 1-2","0","0","5","240","650065171","16","650065172","103301","0","90","2","bgm_M41","0","650065117","17","103301","0","-1100","-190","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","103302","31048","103303","0","0","100190","0","650065173","1","650065121","0"
"18","54","20065203","20065201","10","bgm_M41","20065","夏日的大間 1-3","0","0","5","270","650065181","18","650065182","103301","0","90","2","bgm_M41","0","650065118","18","103301","0","-855","45","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","103302","31267","103303","0","0","100200","0","650065183","1","650065121","0"
"18","54","20065204","20065201","10","bgm_M41","20065","夏日的大間 1-4","0","0","5","270","650065191","18","650065192","103301","0","90","2","bgm_M41","0","650065119","19","103301","0","-720","-205","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","103302","31048","103303","0","0","100190","0","650065193","1","650065121","0"
"20","54","20065205","20065201","10","bgm_M41","20065","夏日的大間 1-5","0","0","5","300","650065201","20","650065202","103301","0","90","2","bgm_M41","0","650065120","20","103301","0","-630","30","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","103302","31267","103303","0","0","100200","0","650065203","1","650065121","0"
"8","0","20066101","20066101","8","bgm_M41","20066","薇‧蘭德索爾 1-1","0","0","0","120","650066011","8","650066012","100581","0","90","0","bgm_M41","0","650066101","1","100581","0","-497","-94","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100582","0","100583","0","0","100180","0","650066013","1","650066124","0"
"8","0","20066102","20066101","8","bgm_M41","20066","薇‧蘭德索爾 1-2","0","0","0","120","650066021","8","650066022","100201","0","90","0","bgm_M41","0","650066102","2","100201","0","-392","93","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100202","0","100203","0","0","100110","0","650066023","1","650066125","0"
"8","0","20066103","20066101","8","bgm_M41","20066","薇‧蘭德索爾 1-3","0","0","0","120","650066031","8","650066032","102591","0","90","0","bgm_M41","0","650066103","3","102591","0","-213","-10","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102592","0","102593","0","0","110391","0","650066033","1","650066126","0"
"8","0","20066104","20066101","8","bgm_M41","20066","薇‧蘭德索爾 1-4","0","0","0","120","650066041","8","650066042","100581","0","90","0","bgm_M41","0","650066104","4","100581","0","-311","-176","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100582","0","100583","0","0","100180","0","650066043","1","650066127","0"
"8","0","20066105","20066101","8","bgm_M41","20066","薇‧蘭德索爾 1-5","0","0","0","120","650066051","8","650066052","100201","0","90","0","bgm_M41","0","650066105","5","100201","0","-86","-162","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100202","0","100203","0","0","100110","0","650066053","1","650066123","0"
"9","0","20066106","20066101","9","bgm_M41","20066","薇‧蘭德索爾 1-6","0","0","0","135","650066061","9","650066062","102591","0","90","0","bgm_M41","0","650066106","6","102591","0","80","-98","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102592","0","102593","0","0","110391","0","650066063","1","650066124","0"
"9","0","20066107","20066101","9","bgm_M41","20066","薇‧蘭德索爾 1-7","0","0","0","135","650066071","9","650066072","102591","0","90","0","bgm_M41","0","650066107","7","102591","0","175","40","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102592","0","102593","0","0","110391","0","650066073","1","650066125","0"
"9","0","20066108","20066101","9","bgm_M41","20066","薇‧蘭德索爾 1-8","0","0","0","135","650066081","9","650066082","100201","0","90","0","bgm_M41","0","650066108","8","100201","0","308","-38","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100202","0","100203","0","0","100110","0","650066083","1","650066126","0"
"9","0","20066109","20066101","9","bgm_M41","20066","薇‧蘭德索爾 1-9","0","0","0","135","650066091","9","650066092","100931","0","90","0","bgm_M41","0","650066109","9","100931","0","442","28","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100932","0","100933","0","0","100080","0","650066093","1","650066127","0"
"9","0","20066110","20066102","9","bgm_M41","20066","薇‧蘭德索爾 1-10","0","0","0","135","650066101","9","650066102","100471","0","90","0","bgm_M41","0","650066110","10","100471","0","-418","75","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100472","0","100473","0","0","100110","0","650066103","1","650066122","0"
"10","0","20066111","20066102","10","bgm_M41","20066","薇‧蘭德索爾 1-11","0","0","0","150","650066111","10","650066112","103051","0","90","0","bgm_M41","0","650066111","11","103051","0","-212","-18","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103052","0","103053","0","0","110391","0","650066113","1","650066124","0"
"10","0","20066112","20066102","10","bgm_M41","20066","薇‧蘭德索爾 1-12","0","0","0","150","650066121","10","650066122","100471","0","90","0","bgm_M41","0","650066112","12","100471","0","-314","-165","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100472","0","100473","0","0","100110","0","650066123","1","650066125","0"
"10","0","20066113","20066102","10","bgm_M41","20066","薇‧蘭德索爾 1-13","0","0","0","150","650066131","10","650066132","100471","0","90","0","bgm_M41","0","650066113","13","100471","0","-69","-123","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100472","0","100473","0","0","100110","0","650066133","1","650066126","0"
"10","0","20066114","20066102","10","bgm_M41","20066","薇‧蘭德索爾 1-14","0","0","0","150","650066141","10","650066142","103051","0","90","0","bgm_M41","0","650066114","14","103051","0","36","45","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103052","0","103053","0","0","110391","0","650066143","1","650066127","0"
"10","0","20066115","20066102","10","bgm_M41","20066","薇‧蘭德索爾 1-15","0","0","0","150","650066151","10","650066152","103051","0","90","0","bgm_M41","0","650066115","15","103051","0","200","-27","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103052","0","103053","0","0","110391","0","650066153","1","650066123","0"
"16","54","20066201","20066201","10","bgm_M41","20066","薇‧蘭德索爾 1-1","0","0","5","240","650066161","16","650066162","102601","0","90","2","bgm_M41","0","650066116","16","102601","0","-485","-97","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102602","31270","102603","0","0","100110","0","650066163","1","650066121","0"
"16","54","20066202","20066201","10","bgm_M41","20066","薇‧蘭德索爾 1-2","0","0","5","240","650066171","16","650066172","102601","0","90","2","bgm_M41","0","650066117","17","102601","0","-327","100","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102602","31031","102603","0","0","100110","0","650066173","1","650066121","0"
"18","54","20066203","20066201","10","bgm_M41","20066","薇‧蘭德索爾 1-3","0","0","5","270","650066181","18","650066182","102601","0","90","2","bgm_M41","0","650066118","18","102601","0","-65","37","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102602","31270","102603","0","0","110391","0","650066183","1","650066121","0"
"18","54","20066204","20066201","10","bgm_M41","20066","薇‧蘭德索爾 1-4","0","0","5","270","650066191","18","650066192","102601","0","90","2","bgm_M41","0","650066119","19","102601","0","88","-62","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102602","31031","102603","0","0","100110","0","650066193","1","650066121","0"
"20","54","20066205","20066201","10","bgm_M41","20066","薇‧蘭德索爾 1-5","0","0","5","300","650066201","20","650066202","102601","0","90","2","bgm_M41","0","650066120","20","102601","0","270","54","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102602","31270","102603","0","0","110391","0","650066203","1","650066121","0"
"8","0","20067101","20067101","8","bgm_M41","20067","被染紅的蘭德索爾 1-1","0","0","0","120","650067011","8","650067012","103381","0","90","0","bgm_M41","0","650067101","1","103381","0","-760","90","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103382","0","103383","0","0","100822","0","650067013","1","650067124","0"
"8","0","20067102","20067101","8","bgm_M41","20067","被染紅的蘭德索爾 1-2","0","0","0","120","650067021","8","650067022","103381","0","90","0","bgm_M41","0","650067102","2","103381","0","-617","-150","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103382","0","103383","0","0","100822","0","650067023","1","650067125","0"
"8","0","20067103","20067101","8","bgm_M41","20067","被染紅的蘭德索爾 1-3","0","0","0","120","650067031","8","650067032","103381","0","90","0","bgm_M41","0","650067103","3","103381","0","-450","6","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103382","0","103383","0","0","100823","0","650067033","1","650067123","0"
"9","0","20067104","20067101","9","bgm_M41","20067","被染紅的蘭德索爾 1-4","0","0","0","135","650067061","9","650067062","103381","0","90","0","bgm_M41","0","650067104","4","103381","0","-218","102","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103382","0","103383","0","0","100823","0","650067063","1","650067126","0"
"9","0","20067105","20067101","9","bgm_M41","20067","被染紅的蘭德索爾 1-5","0","0","0","135","650067071","9","650067072","103391","0","90","0","bgm_M41","0","650067105","5","103391","0","-221","-132","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103392","0","103393","0","0","100820","0","650067073","1","650067127","0"
"9","0","20067106","20067101","9","bgm_M41","20067","被染紅的蘭德索爾 1-6","0","0","0","135","650067081","9","650067082","103391","0","90","0","bgm_M41","0","650067106","6","103391","0","10","-71","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103392","0","103393","0","0","100820","0","650067083","1","650067122","0"
"9","0","20067107","20067101","9","bgm_M41","20067","被染紅的蘭德索爾 1-7","0","0","0","135","650067101","9","650067102","103391","0","90","0","bgm_M41","0","650067107","7","103391","0","101","126","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103392","0","103393","0","0","100820","0","650067103","1","650067125","0"
"10","0","20067108","20067101","10","bgm_M41","20067","被染紅的蘭德索爾 1-8","0","0","0","150","650067111","10","650067112","103391","0","90","0","bgm_M41","0","650067108","8","103391","0","253","-30","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103392","0","103393","0","0","100820","0","650067113","1","650067126","0"
"10","0","20067109","20067101","10","bgm_M41","20067","被染紅的蘭德索爾 1-9","0","0","0","150","650067121","10","650067122","103411","0","90","0","bgm_M41","0","650067109","9","103411","0","482","-95","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103412","0","103413","0","0","100821","0","650067123","1","650067127","0"
"10","0","20067110","20067101","10","bgm_M41","20067","被染紅的蘭德索爾 1-10","0","0","0","150","650067131","10","650067132","103411","0","90","0","bgm_M41","0","650067110","10","103411","0","605","95","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103412","0","103413","0","0","100821","0","650067133","1","650067123","0"
"16","54","20067201","20067201","10","bgm_M41","20067","被染紅的蘭德索爾 1-1","0","0","5","240","650067161","16","650067162","103401","0","90","2","bgm_M41","0","650067116","11","103401","0","-500","88","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","103402","31288","103403","0","0","100820","0","650067163","1","650067121","0"
"16","54","20067202","20067201","10","bgm_M41","20067","被染紅的蘭德索爾 1-2","0","0","5","240","650067171","16","650067172","103401","0","90","2","bgm_M41","0","650067117","12","103401","0","-325","-33","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","103402","31002","103403","0","0","100820","0","650067173","1","650067121","0"
"18","54","20067203","20067201","10","bgm_M41","20067","被染紅的蘭德索爾 1-3","0","0","5","270","650067181","18","650067182","103401","0","90","2","bgm_M41","0","650067118","13","103401","0","-110","41","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","103402","31288","103403","0","0","100820","0","650067183","1","650067121","0"
"18","54","20067204","20067201","10","bgm_M41","20067","被染紅的蘭德索爾 1-4","0","0","5","270","650067191","18","650067192","103421","0","90","2","bgm_M41","0","650067119","14","103421","0","123","-92","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","103422","31002","103423","0","0","100821","0","650067193","1","650067121","0"
"20","54","20067205","20067201","10","bgm_M41","20067","被染紅的蘭德索爾 1-5","0","0","5","300","650067201","20","650067202","103421","0","90","2","bgm_M41","0","650067120","15","103421","0","314","39","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","103422","31288","103423","0","0","100821","0","650067203","1","650067121","0"
"8","0","20068101","20068101","8","bgm_M41","20068","前往漆黑薔薇綻放之處 1-1","0","0","0","120","650068011","8","650068012","100421","0","90","0","bgm_M41","0","650068101","1","100421","0","-895","-159","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100422","0","100423","0","0","100050","0","650068013","1","650068124","0"
"8","0","20068102","20068101","8","bgm_M41","20068","前往漆黑薔薇綻放之處 1-2","0","0","0","120","650068021","8","650068022","100421","0","90","0","bgm_M41","0","650068102","2","100421","0","-593","-122","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100422","0","100423","0","0","100050","0","650068023","1","650068125","0"
"8","0","20068103","20068101","8","bgm_M41","20068","前往漆黑薔薇綻放之處 1-3","0","0","0","120","650068031","8","650068032","100351","0","90","0","bgm_M41","0","650068103","3","100351","0","-741","95","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100352","0","100353","0","0","100020","0","650068033","1","650068123","0"
"9","0","20068104","20068101","9","bgm_M41","20068","前往漆黑薔薇綻放之處 1-4","0","0","0","135","650068061","9","650068062","100351","0","90","0","bgm_M41","0","650068104","4","100351","0","-446","37","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100352","0","100353","0","0","100020","0","650068063","1","650068126","0"
"9","0","20068105","20068101","9","bgm_M41","20068","前往漆黑薔薇綻放之處 1-5","0","0","0","135","650068071","9","650068072","100421","0","90","0","bgm_M41","0","650068105","5","100421","0","-264","-115","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100422","0","100423","0","0","100050","0","650068073","1","650068127","0"
"9","0","20068106","20068101","9","bgm_M41","20068","前往漆黑薔薇綻放之處 1-6","0","0","0","135","650068081","9","650068082","100351","0","90","0","bgm_M41","0","650068106","6","100351","0","-83","62","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100352","0","100353","0","0","100020","0","650068083","1","650068122","0"
"9","0","20068107","20068101","9","bgm_M41","20068","前往漆黑薔薇綻放之處 1-7","0","0","0","135","650068101","9","650068102","103431","0","90","0","bgm_M41","0","650068107","7","103431","0","200","71","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103432","0","103433","0","0","100450","0","650068103","1","650068125","0"
"10","0","20068108","20068101","10","bgm_M41","20068","前往漆黑薔薇綻放之處 1-8","0","0","0","150","650068111","10","650068112","100421","0","90","0","bgm_M41","0","650068108","8","100421","0","54","-110","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100422","0","100423","0","0","100050","0","650068113","1","650068126","0"
"10","0","20068109","20068101","10","bgm_M41","20068","前往漆黑薔薇綻放之處 1-9","0","0","0","150","650068121","10","650068122","103431","0","90","0","bgm_M41","0","650068109","9","103431","0","371","-60","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103432","0","103433","0","0","100450","0","650068123","1","650068127","0"
"10","0","20068110","20068101","10","bgm_M41","20068","前往漆黑薔薇綻放之處 1-10","0","0","0","150","650068131","10","650068132","103431","0","90","0","bgm_M41","0","650068110","10","103431","0","582","16","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","103432","0","103433","0","0","100450","0","650068133","1","650068123","0"
"16","54","20068201","20068201","10","bgm_M41","20068","前往漆黑薔薇綻放之處 1-1","0","0","5","240","650068161","16","650068162","103401","0","90","2","bgm_M41","0","650068116","11","103401","0","-515","-117","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","103402","31288","103403","0","0","100820","0","650068163","1","650068121","0"
"16","54","20068202","20068201","10","bgm_M41","20068","前往漆黑薔薇綻放之處 1-2","0","0","5","240","650068171","16","650068172","103421","0","90","2","bgm_M41","0","650068117","12","103421","0","-333","28","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","103422","31001","103423","0","0","100821","0","650068173","1","650068121","0"
"18","54","20068203","20068201","10","bgm_M41","20068","前往漆黑薔薇綻放之處 1-3","0","0","5","270","650068181","18","650068182","103401","0","90","2","bgm_M41","0","650068118","13","103401","0","-240","-173","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","103402","31288","103403","0","0","100820","0","650068183","1","650068121","0"
