fb7f555749f309adca27f9e5e1f0878ceb34d779c9cbcc68a5a0eb89e3847e5b,44d1d1bd5c16e9acc7a98e635d8bb1d9a5dbed1a75b2355a4f5854a6e956424f,5518e3a948849edb84edf731af0f3daeaaa469313f058ccdc3966ef9a44a23a6,d0a165b0759cbe13887a4ba43f2945b63623c1ba3ead69cd95572fde8dc1571b,2087e69f0202129b1195fcb83522e920e05cf07b9b3aa132d5e12596ad496c47,598a8ff95fc6950ab2375eea8bc3fd477c68e61438ee8e67165f507bcde9e095,8798d9f9c7c71b12485500d49122496938d3cfdafd3c66badba097a95d201c81,e616db79f5fed840861e95d1a42bf3a9e90860a79ae635de796a04b383a56184,3ea7ccbf8a7623943cc10a9fa710a20a5eaa51e6fe8c330a11c925aa35e632e3,27edfd7b78b62a6adf6cdfab2253de6b0befbd39e492e8a915ed86e96b353cd9,1dda364a6fe1eeeba4dc2e366bc3dca9b2260a2ca5d68be9edf81167c46987c8,56f24cb5f572d8ab0e69b791233a23d4e0f91f258a7604cf5b31a0be9b264ad1,ab68c6f90d74f6025401ef450626f1027a7b05495a5fc5f69eb89517ace543ba,ceb5d281989f1f3af91cd54fd8f228d153d6b9560fefcf8946fba77b53121a91,85be70f07f54d54898424ae9b8c7be389320f4b9a88f21c1ad74e31b8da7d2ba,01a221f734139c07b592a5cdb038f60252363152c67a5bf51703a9df1c0371f3,9c87cd4aafe5cfa9f2bf9e92c179515fb905109f11a1a0a8f14b01da9bc983a8,46f76f59c907f1945f90005a4da87e2b0a8208c11d20f9f7ba291eb0be9b10dd,c31ed9a6968897367e0cf0cf213294f3cfe7a85793588aae9c6da1d2984eb8bc
"0","30","1495","0","872","125601","112","0","6","0","4215","0","22","4","10813","44","21","135","72"
"0","30","1495","0","946","125601","118","0","6","0","4560","0","22","4","12151","44","22","144","78"
"0","30","1495","0","1034","125601","129","0","6","0","5145","0","22","4","13558","44","23","144","87"
"0","30","1495","0","1110","125601","139","0","6","0","5800","0","22","4","15064","44","24","144","100"
"0","30","1495","0","1185","125601","150","0","6","0","6180","0","22","4","16749","44","25","144","114"
"0","30","1495","0","1218","125601","158","0","6","0","6420","0","22","4","18639","44","26","144","127"
"0","30","1495","0","1245","125601","165","0","6","0","6690","0","22","4","20665","44","27","144","136"
"0","30","1495","0","1266","125601","170","0","6","0","6990","0","22","4","22850","44","28","144","141"
"0","30","1495","0","1300","125601","180","0","6","0","7290","0","22","4","25145","44","29","144","151"
"0","30","1495","0","1329","125601","185","0","6","0","7590","0","22","4","27642","44","30","144","156"
"0","30","1495","0","1367","125601","195","0","6","0","7890","0","22","4","30194","44","31","144","166"
"0","30","1495","0","1405","125601","205","0","6","0","8290","0","22","4","32846","44","32","144","176"
"0","30","1495","0","1433","125601","211","0","6","0","9160","0","22","4","35636","44","33","144","182"
"0","30","1495","0","1460","125601","217","0","6","0","9760","0","22","4","38606","44","34","144","188"
"0","0","75","0","0","125701","1","0","0","0","55","23","0","0","0","0","2","0","2"
"0","0","125","0","0","125701","1","0","0","0","150","81","0","0","0","0","3","0","8"
"0","10","175","0","0","125701","4","0","0","0","325","172","0","0","0","0","4","5","17"
"0","10","175","0","0","125701","4","0","0","0","505","349","0","0","0","0","5","15","33"
"0","25","175","0","0","125701","12","0","0","0","1035","522","0","0","0","0","6","15","52"
"0","30","175","0","0","125701","14","0","0","0","1395","790","0","0","0","0","7","85","66"
"0","75","175","0","0","125701","19","0","0","0","1675","1089","4","0","0","0","8","85","88"
"6","110","175","5","0","125701","25","0","0","0","2130","1389","9","0","0","0","9","100","109"
"30","115","395","10","0","125701","28","0","0","0","2490","1758","14","0","0","0","10","135","126"
"53","129","735","10","0","125701","35","0","0","0","2910","2159","14","0","0","0","11","151","145"
"70","135","955","14","0","125701","52","0","0","0","3270","2496","17","0","0","0","12","177","170"
"86","137","1075","19","0","125701","78","0","0","0","3430","2836","17","0","0","0","13","199","200"
"96","141","1195","21","0","125701","106","0","0","0","3690","3176","17","0","0","0","14","211","237"
"110","150","1415","21","0","125701","133","0","0","0","3890","3572","17","0","0","0","15","211","271"
"139","156","1415","21","0","125701","161","0","0","0","4050","4038","17","0","0","0","16","211","299"
"187","157","1415","21","0","125701","184","0","0","0","4110","4525","17","3","0","0","17","211","334"
"217","157","1415","21","0","125701","217","0","0","0","4455","4989","17","3","0","0","18","221","379"
"242","157","1510","21","0","125701","258","0","0","0","5100","5460","17","3","0","0","19","221","431"
"278","157","1510","21","0","125701","300","0","0","0","5685","6049","17","3","0","0","20","221","478"
"313","157","1510","21","0","125701","349","0","0","0","6270","6625","17","3","0","0","21","221","540"
"349","157","1610","21","0","125701","401","0","0","0","7475","7289","17","3","0","0","22","221","602"
"379","157","1610","21","0","125701","460","0","0","0","8935","8049","17","3","0","0","23","221","668"
"379","157","1610","21","0","125701","521","0","0","0","10460","8890","17","3","0","0","24","221","743"
"416","157","1610","21","0","125701","549","0","0","0","11460","10277","17","3","0","0","25","221","778"
"450","157","1610","21","0","125701","566","0","0","0","12000","11979","17","3","0","0","26","221","801"
"474","157","1610","21","0","125701","580","0","0","0","12570","13843","17","3","0","0","27","221","818"
"498","157","1610","21","0","125701","595","0","0","0","13170","15832","17","3","0","0","28","221","834"
"523","157","1610","21","0","125701","613","0","0","0","13770","17960","17","3","0","0","29","221","852"
"549","157","1610","21","0","125701","633","0","0","0","14370","20213","17","3","0","0","30","221","872"
"575","157","1610","21","0","125701","653","0","0","0","14970","22575","17","3","0","0","31","221","892"
"601","157","1610","21","0","125701","673","0","0","0","15570","25046","17","3","0","0","32","221","912"
"626","157","1610","21","0","125701","694","0","0","0","16170","27652","17","3","0","0","33","221","933"
"650","157","1610","21","0","125701","716","0","0","0","16770","30412","17","3","0","0","34","221","955"
"0","0","50","0","0","125801","3","0","0","0","15","0","0","0","32","0","2","0","0"
"0","0","100","0","0","125801","5","0","0","0","105","0","0","0","109","0","3","0","0"
"0","0","160","0","0","125801","6","0","0","0","255","0","0","0","256","0","4","10","1"
"0","10","160","0","0","125801","9","0","0","0","500","0","0","0","473","0","5","30","2"
"0","10","340","0","0","125801","17","0","0","0","825","0","0","0","763","0","6","30","4"
"0","10","810","0","0","125801","23","0","0","0","1205","0","0","0","1102","0","7","30","6"
"0","10","1045","0","0","125801","31","0","0","0","1725","0","0","0","1485","0","8","30","8"
"0","10","1045","0","10","125801","40","0","0","0","2045","0","5","0","1932","0","9","55","10"
"0","20","1045","0","50","125801","47","0","0","0","2195","0","10","0","2434","0","10","55","16"
"0","30","1045","0","88","125801","51","0","2","0","2355","0","10","2","2956","11","11","55","21"
"0","30","1045","0","130","125801","57","0","4","0","2725","0","16","2","3486","22","12","55","25"
"0","30","1045","0","185","125801","65","0","6","0","2915","0","19","2","4034","33","13","80","31"
"0","30","1145","0","266","125801","70","0","6","0","2975","0","22","2","4675","33","14","105","35"
"0","30","1245","0","342","125801","76","0","6","0","3035","0","22","2","5350","33","15","117","42"
"0","30","1345","0","411","125801","82","0","6","0","3035","0","22","2","6081","41","16","117","45"
"0","30","1495","0","489","125801","89","0","6","0","3285","0","22","2","6817","44","17","117","51"
"0","30","1495","0","588","125801","95","0","6","0","3535","0","22","4","7639","44","18","117","56"
"0","30","1495","0","696","125801","99","0","6","0","3830","0","22","4","8590","44","19","117","60"
"0","30","1495","0","777","125801","105","0","6","0","4025","0","22","4","9657","44","20","126","66"
"0","30","1495","0","872","125801","112","0","6","0","4215","0","22","4","10813","44","21","135","72"
"0","30","1495","0","946","125801","118","0","6","0","4560","0","22","4","12151","44","22","144","78"
"0","30","1495","0","1034","125801","129","0","6","0","5145","0","22","4","13558","44","23","144","87"
"0","30","1495","0","1110","125801","139","0","6","0","5800","0","22","4","15064","44","24","144","100"
"0","30","1495","0","1185","125801","150","0","6","0","6180","0","22","4","16749","44","25","144","114"
"0","30","1495","0","1218","125801","158","0","6","0","6420","0","22","4","18639","44","26","144","127"
"0","30","1495","0","1245","125801","165","0","6","0","6690","0","22","4","20665","44","27","144","136"
"0","30","1495","0","1266","125801","170","0","6","0","6990","0","22","4","22850","44","28","144","141"
"0","30","1495","0","1300","125801","180","0","6","0","7290","0","22","4","25145","44","29","144","151"
"0","30","1495","0","1329","125801","185","0","6","0","7590","0","22","4","27642","44","30","144","156"
"0","30","1495","0","1367","125801","195","0","6","0","7890","0","22","4","30194","44","31","144","166"
"0","30","1495","0","1396","125801","201","0","6","0","8290","0","22","4","32891","44","32","144","172"
"0","30","1495","0","1432","125801","212","0","6","0","8790","0","22","4","35669","44","33","144","183"
"0","30","1495","0","1467","125801","223","0","6","0","9390","0","22","4","38584","44","34","144","194"
"0","0","50","0","0","126001","2","0","0","0","95","0","0","0","25","0","2","0","0"
"0","0","100","0","0","126001","5","0","0","0","370","0","0","0","74","0","3","0","1"
"0","0","130","0","0","126001","10","0","0","0","835","0","0","0","172","0","4","10","2"
"0","5","130","0","0","126001","16","0","0","0","1495","0","0","3","301","0","5","20","6"
"0","5","310","0","0","126001","30","0","0","0","2360","0","0","3","504","0","6","20","8"
"0","5","780","0","0","126001","42","0","0","0","3330","0","0","3","751","0","7","20","10"
"0","5","780","0","0","126001","60","0","0","0","4545","0","0","3","990","0","8","35","18"
"0","5","780","0","20","126001","73","0","4","0","5100","0","9","3","1328","0","9","75","24"
"0","30","780","0","50","126001","82","0","9","0","5460","0","18","8","1704","0","10","75","33"
"0","50","780","0","92","126001","87","0","11","0","6070","0","18","13","2121","3","11","75","42"
"0","50","780","0","134","126001","96","0","11","0","6740","0","18","15","2577","19","12","75","48"
"0","50","780","0","157","126001","108","0","11","0","7330","0","21","17","2992","32","13","108","62"
"0","50","780","0","198","126001","121","0","11","0","7790","0","21","17","3516","32","14","141","73"
"0","50","780","0","264","126001","134","0","11","0","8090","0","21","17","4091","32","15","153","84"
"0","50","780","0","345","126001","149","0","11","0","8310","0","21","17","4639","35","16","165","104"
"0","50","780","0","433","126001","164","0","11","0","8680","0","21","17","5162","38","17","165","136"
"0","50","780","0","537","126001","179","0","11","0","9165","0","21","17","5735","38","18","165","171"
"0","50","780","0","656","126001","197","0","11","0","9610","0","21","17","6454","38","19","165","195"
"0","50","780","0","775","126001","217","0","11","0","9935","0","21","17","7268","38","20","165","220"
"0","50","780","0","906","126001","235","0","11","0","10220","0","21","17","8192","38","21","165","244"
"0","50","780","0","1024","126001","251","0","11","0","10435","0","21","17","9375","38","22","165","257"
"0","50","780","0","1095","126001","275","0","11","0","10780","0","21","17","10665","38","23","165","276"
"0","50","780","0","1178","126001","300","0","11","0","11140","0","21","17","12026","38","24","165","301"
"0","50","780","0","1263","126001","316","0","11","0","11340","0","21","17","13624","38","25","165","323"
"0","50","780","0","1302","126001","337","0","11","0","12985","0","21","17","15168","38","26","165","352"
"0","50","780","0","1326","126001","364","0","11","0","16540","0","21","17","16549","38","27","165","388"
"0","50","780","0","1350","126001","391","0","11","0","20625","0","21","17","18023","38","28","165","419"
"0","50","780","0","1375","126001","421","0","11","0","23160","0","21","17","19826","38","29","165","449"
"0","50","780","0","1401","126001","451","0","11","0","24080","0","21","17","21955","38","30","165","479"
"0","50","780","0","1427","126001","471","0","11","0","25060","0","21","17","24286","38","31","165","499"
"0","50","780","0","1453","126001","476","0","11","0","26405","0","21","17","26837","38","32","165","504"
"0","50","780","0","1478","126001","476","0","11","0","28055","0","21","17","29498","38","33","165","504"
"0","50","780","0","1502","126001","491","0","11","0","29540","0","21","17","32191","38","34","165","519"
"0","0","50","0","0","126101","0","0","0","0","55","26","0","0","0","0","2","0","3"
"0","0","100","0","0","126101","0","0","0","0","150","94","0","0","0","0","3","0","7"
"0","0","100","0","0","126101","1","0","0","0","270","241","0","0","0","0","4","0","11"
"0","0","100","0","0","126101","1","0","0","0","270","462","0","0","0","0","5","25","20"
"0","0","100","0","0","126101","3","0","0","0","620","691","0","0","0","0","6","75","33"
"0","5","100","0","0","126101","5","0","0","0","865","1004","0","0","0","0","7","145","40"
"0","35","100","0","0","126101","7","0","1","0","1030","1365","4","0","0","0","8","180","50"
"16","50","100","0","0","126101","7","0","2","0","1170","1789","9","0","0","0","9","215","57"
"40","50","520","0","0","126101","8","0","4","0","1440","2224","14","0","0","0","10","230","69"
"85","50","740","5","0","126101","8","0","5","0","1600","2736","14","0","0","0","11","246","74"
"138","50","840","11","0","126101","11","0","6","0","1700","3260","14","0","0","0","12","282","79"
"200","50","840","17","0","126101","16","0","6","0","1840","3793","16","0","0","0","13","302","86"
"276","50","960","17","0","126101","20","0","6","0","1980","4373","18","0","0","0","14","332","93"
"346","50","1080","17","0","126101","28","0","6","0","2010","4978","22","0","0","0","15","342","102"
"408","50","1080","17","0","126101","35","0","6","0","2110","5631","22","0","0","0","16","372","113"
"465","50","1080","17","0","126101","42","0","6","0","2110","6343","22","0","0","0","17","417","123"
"554","50","1080","17","0","126101","48","0","6","0","2110","7127","22","0","0","0","18","447","132"
"687","50","1080","17","0","126101","53","0","6","0","2110","8015","22","0","0","0","19","447","139"
"856","50","1080","17","0","126101","57","0","6","0","2110","9009","22","0","0","0","20","447","142"
"1048","50","1180","17","0","126101","66","0","6","0","2285","9978","22","0","0","0","21","447","155"
"1249","50","1280","17","0","126101","78","0","6","0","2630","11088","22","0","0","0","22","447","168"
"1413","50","1280","17","0","126101","91","0","6","0","3005","12324","22","0","0","0","23","447","190"
"1538","50","1280","17","0","126101","104","0","6","0","3465","13700","22","0","0","0","24","447","213"
"1657","50","1280","17","0","126101","110","0","6","0","3465","15395","22","0","0","0","25","447","222"
"1734","50","1280","17","0","126101","115","0","6","0","3465","17302","22","0","0","0","26","447","228"
"1784","50","1280","17","0","126101","120","0","6","0","3465","19347","22","0","0","0","27","447","234"
"1821","50","1280","17","0","126101","126","0","6","0","3465","21530","22","0","0","0","28","447","240"
"1859","50","1280","17","0","126101","134","0","6","0","3465","23858","22","0","0","0","29","447","248"
"1898","50","1280","17","0","126101","142","0","6","0","3465","26334","22","0","0","0","30","447","256"
"1937","50","1280","17","0","126101","150","0","6","0","3465","28920","22","0","0","0","31","447","264"
"1976","50","1280","17","0","126101","158","0","6","0","3465","31617","22","0","0","0","32","447","272"
"2014","50","1280","17","0","126101","167","0","6","0","3465","34451","22","0","0","0","33","447","281"
"2051","50","1280","17","0","126101","176","0","6","0","3465","37434","22","0","0","0","34","447","290"
"0","0","50","0","0","126201","0","0","0","0","55","26","0","0","0","0","2","0","3"
"0","0","100","0","0","126201","0","0","0","0","150","94","0","0","0","0","3","0","7"
"0","10","100","0","0","126201","2","0","0","0","270","214","0","0","0","0","4","0","14"
"0","10","100","0","0","126201","2","0","0","0","360","405","0","0","0","0","5","25","27"
"0","10","100","0","0","126201","4","0","0","0","710","634","0","0","0","0","6","75","40"
