9769b61b8c30c5e83b4b705e5260d017cf27ce40c7ded6bad77bb127a3b509e5,9bc424b0f18e272ce1828d8923286e0827458712d1f56e3ec7150f2acb588768,748f4a3a664666b0b71ab052c800e08f5ca572cf9f91634f5e37dd56b99436ef,b9411a77ec4e1363d32e0e421647ad935b506a9b1b5c39ba674eedf67fb4c7bd,c7782c9d2f5bb581e43a1edf121470d9be31fe847957e532c6100d17b3bea18f,e2ae1392da5d33c64f9c7d6dbf9b795141f504da82b918155c0953025bd2f2d8,c5f979390217045dadc12b315e63f0af1f79e322384908c744642443ad0fb21d,17b095e2c880e6ecf42cc92640c9b35185d0135bf008be72976ae594f04e4f75,e665918e8d7b1a17832e9bfcab035fec0cc14eb5ebc44ef227192f13c9589528,333a8355565f50c87cf22c120ead40d183bc76253d8d47e6423167578dc6c0e5,29a5bbd9fa22be1053a9eba2c1076a386881e99c6601021f417cc3780aaef811,046585a8c1506cfe3b39f15bcb71c5fdbe7acef8dd1994c7e40c23b88d5031ab,31fcac7a3d631293fa0e8ae43a843c3462c4f55738b89021b26d6940be433b14,06616de07663ad97ed1a8c6710b777253bc46399d900fc8d26ca99966363b904,3d23d500e88809243e443aca9b90e12eaa51babba9dc473f7cf74823d4c9e723,8a664464bba1786671f5ceef46adcef11ee32949cc6fb448b8454eefc69121ce,b9366be5188ed8fbdd3a84001d99ed5649c8e2cd5ee96491d03ef559af8ea3c1,eb083307e407503adb1f23418fdb231d631ebea39ae2287a836a2ac30035594c,9ef295072ebce4a17df483c4cf35513d6880ab5e017c40802f543c38f865e16a,c13d280a1b37f5f10920e0a51a539c29e8ad5b132c576777281c50746401a681,43c3224e66fd6fee0a16c95847be084fbec89836b3296e9b967a31f2557eb313,1347a5fdcc2aa66ed8eabaa8a9f91f142172dd4e810d8c9672fdf142103ba4a2,88eb6836292526a7fad252f0b44f08356222a9544c3a36955d86f98812cb3aaf,b14f5832fa53d403ea6c7882e350e635f484fe54fdd66506296b12400ab054cf,af95a321a4bbc52474560ef7d8d2503e27c688791f95c07f53d36f27c186a622,55f4e69fc28c4e0e9243fd82f02fe60b71cdadf2ac7e34c38c7d051adc59bc04,42ca211697580b1a6f4f170a8ad8b1592b22fde966f4f549765dec75a8a50808,d9737498b56a928d6907c3364f9814cabf9b6e5766a7b0e25729d070e72904e5,f23ae120310742b7c8bd4905fdea0af5d057abfedaf5cf185598e7538ab16464,ee179e6db44cb65ed9e5de8c5643fb806693eb622741e74fdeed0059ae73726a,84d877816bd772c0879d85a339364f153968bda2c76473ae6a5d4c8ee817578c,a62ac56491a3622a262d86906d2029f88c664254756afad3e18e55c8085ed8b7,c32053824de888df80f257f8a768b283521df2f63f7e921f48c1e51b8d96a515,c682246b97286cf0721d76082641ae1efe55f8b562e9f574114cc8c2626b2b5a,b20fdd08a2e4c3bbaa91f5c4d6c9f77630d0ca114bcca78966a5ad45dd58c5cc,12693a33f5a8bd3e0b285ecd5220720203ae523c8802f3e349427636948657f3,e338248983ac4a6e0531d1de7c0c8b85b195213a626d322f23d56aea01a7c7f6,c1a818e85535582762efede4bbcf16a16b2ee021aca4b68469afa31c217b9dc8,9352aafb1e4e30977490eb4219ea5b45862f4979b6ceff6f9c43c0a804bf78e1,abea3f2fadded5929eae0c8ccf9e64d46c2d81f1a91e88bde606c7cee6628ac9
"1","22","0","22","22","1","22","30","22","0","0","22","20","22","22","22","22","1","200000001","22","22","22","0","0","4036","22","0","0","203800","0","22","10","0","670380022","10","14","22","482","0","22"
"1","23","0","23","23","1","23","30","23","0","0","23","20","23","23","23","23","1","200000001","23","23","23","0","0","4236","23","0","0","203800","0","23","10","0","670380023","10","14","23","482","0","23"
"1","24","0","24","24","1","24","30","24","0","0","24","28","24","24","24","24","1","200000001","24","24","24","0","0","4597","24","0","0","203800","0","24","10","0","670380024","10","20","24","633","0","24"
"1","25","0","25","25","1","25","30","25","0","0","25","29","25","25","25","25","1","200000001","25","25","25","0","0","4957","25","0","0","203800","0","25","10","0","670380025","10","21","25","639","0","25"
"1","26","0","26","26","1","26","30","26","0","0","26","29","26","26","26","26","1","200000001","26","26","26","0","0","5057","26","0","0","203800","0","26","10","0","670380026","10","21","26","639","0","26"
"1","27","0","27","27","1","27","30","27","0","0","27","29","27","27","27","27","1","200000001","27","27","27","0","0","5177","27","0","0","203800","0","27","10","0","670380027","10","22","27","646","0","27"
"1","28","0","28","28","1","28","30","28","0","0","28","31","28","28","28","28","1","200000001","28","28","28","0","0","5828","28","0","0","203800","0","28","10","0","670380028","10","23","28","687","0","28"
"1","29","0","29","29","1","29","30","29","0","0","29","31","29","29","29","29","1","200000001","29","29","29","0","0","6987","29","0","0","203800","0","29","10","0","670380029","10","23","29","734","0","29"
"1","30","0","30","30","1","30","30","30","0","0","30","32","30","30","30","30","1","200000001","30","30","30","0","0","7048","30","0","0","203800","0","30","10","0","670380030","10","23","30","785","0","30"
"1","31","0","31","31","1","31","30","31","0","0","31","32","31","31","31","31","1","200000001","31","31","31","0","0","7065","31","0","0","203800","0","31","10","0","670380031","10","23","31","787","0","31"
"1","58","0","58","58","1","58","30","58","0","0","58","32","58","58","58","58","1","200000001","58","58","58","0","0","7083","58","0","0","203800","0","32","10","0","670380032","10","23","58","790","0","58"
"1","59","0","59","59","1","59","30","59","0","0","59","32","59","59","59","59","1","200000001","59","59","59","0","0","7100","59","0","0","203800","0","33","10","0","670380033","10","23","59","792","0","59"
"1","60","0","60","60","1","60","30","60","0","0","60","32","60","60","60","60","1","200000001","60","60","60","0","0","8247","60","0","0","203800","0","34","10","0","670380034","10","23","60","794","0","60"
"1","61","0","61","61","1","61","30","61","0","0","61","33","61","61","61","61","1","200000001","61","61","61","0","0","8333","61","0","0","203800","0","35","10","0","670380035","10","23","61","800","0","61"
"1","62","0","62","62","1","62","30","62","0","0","62","33","62","62","62","62","1","200000001","62","62","62","0","0","9048","62","0","0","203800","0","36","10","0","670380036","10","23","62","845","0","62"
"1","63","0","63","63","1","63","30","63","0","0","63","36","63","63","63","63","1","200000001","63","63","63","0","0","10059","63","0","0","203800","0","37","10","0","670380037","10","25","63","936","0","63"
"1","64","0","64","64","1","64","30","64","0","0","64","48","64","64","64","64","1","200000001","64","64","64","0","0","11070","64","0","0","203800","0","38","10","0","670380038","10","35","64","1026","0","64"
"1","65","0","65","65","1","65","30","65","0","0","65","48","65","65","65","65","1","200000001","65","65","65","0","0","12186","65","0","0","203800","0","39","10","0","670380039","10","35","65","1143","0","65"
"1","66","0","66","66","1","66","30","66","0","0","66","48","66","66","66","66","1","200000001","66","66","66","0","0","13301","66","0","0","203800","0","40","10","0","670380040","10","35","66","1260","0","66"
"1","67","0","67","67","1","67","30","67","0","0","67","49","67","67","67","67","1","200000001","67","67","67","0","0","16708","67","0","0","203800","0","41","10","0","670380041","10","36","67","1371","0","67"
"1","42","0","42","42","1","42","30","42","0","0","42","50","42","42","42","42","1","200000001","42","42","42","0","0","20115","42","0","0","203800","0","42","10","0","670380042","10","36","42","1481","0","42"
"1","43","0","43","43","1","43","30","43","0","0","43","51","43","43","43","43","1","200000001","43","43","43","0","0","20209","43","0","0","203800","0","43","10","0","670380043","10","37","43","1484","0","43"
"1","44","0","44","44","1","44","30","44","0","0","44","52","44","44","44","44","1","200000001","44","44","44","0","0","20302","44","0","0","203800","0","44","10","0","670380044","10","37","44","1488","0","44"
"1","45","0","45","45","1","45","30","45","0","0","45","53","45","45","45","45","1","200000001","45","45","45","0","0","20396","45","0","0","203800","0","45","10","0","670380045","10","38","45","1491","0","45"
"1","46","0","46","46","1","46","30","46","0","0","46","56","46","46","46","46","1","200000001","46","46","46","0","0","21500","46","0","0","203800","0","46","10","0","670380046","10","40","46","1536","0","46"
"1","47","0","47","47","1","47","30","47","0","0","47","58","47","47","47","47","1","200000001","47","47","47","0","0","22604","47","0","0","203800","0","47","10","0","670380047","10","42","47","1581","0","47"
"1","48","0","48","48","1","48","30","48","0","0","48","60","48","48","48","48","1","200000001","48","48","48","0","0","22604","48","0","0","203800","0","48","10","0","670380048","10","45","48","1623","0","48"
"1","49","0","49","49","1","49","30","49","0","0","49","63","49","49","49","49","1","200000001","49","49","49","0","0","22604","49","0","0","203800","0","49","10","0","670380049","10","47","49","1664","0","49"
"1","50","0","50","50","1","50","30","50","0","0","50","65","50","50","50","50","1","200000001","50","50","50","0","0","22604","50","0","0","203800","0","50","10","0","670380050","10","50","50","1698","0","50"
"1","51","0","51","51","1","51","30","51","0","0","51","66","51","51","51","51","1","200000001","51","51","51","0","0","22604","51","0","0","203800","0","51","10","0","670380051","10","51","51","1732","0","51"
"1","52","0","52","52","1","52","30","52","0","0","52","66","52","52","52","52","1","200000001","52","52","52","0","0","22604","52","0","0","203800","0","52","10","0","670380052","10","51","52","1766","0","52"
"1","53","0","53","53","1","53","30","53","0","0","53","66","53","53","53","53","1","200000001","53","53","53","0","0","23104","53","0","0","203800","0","53","10","0","670380053","10","51","53","1800","0","53"
"1","54","0","54","54","1","54","30","54","0","0","54","67","54","54","54","54","1","200000001","54","54","54","0","0","23604","54","0","0","203800","0","54","10","0","670380054","10","51","54","1834","0","54"
"1","55","0","55","55","1","55","30","55","0","0","55","67","55","55","55","55","1","200000001","55","55","55","0","0","24104","55","0","0","203800","0","55","10","0","670380055","10","51","55","1868","0","55"
"1","56","0","56","56","1","56","30","56","0","0","56","67","56","56","56","56","1","200000001","56","56","56","0","0","24604","56","0","0","203800","0","56","10","0","670380056","10","51","56","1902","0","56"
"1","57","0","57","57","1","57","30","57","0","0","57","67","57","57","57","57","1","200000001","57","57","57","0","0","24604","57","0","0","203800","0","57","10","0","670380057","10","51","57","1952","0","57"
"1","58","0","58","58","1","58","30","58","0","0","58","94","58","58","58","58","1","200000001","58","58","58","0","0","30804","58","0","0","203800","0","58","10","0","670380058","10","72","58","2544","0","58"
"1","59","0","59","59","1","59","30","59","0","0","59","107","59","59","59","59","1","200000001","59","59","59","0","0","34604","59","0","0","203800","0","59","10","0","670380059","10","84","59","2924","0","59"
"1","60","0","60","60","1","60","30","60","0","0","60","107","60","60","60","60","1","200000001","60","60","60","0","0","35104","60","0","0","203800","0","60","10","0","670380060","10","84","60","3024","0","60"
"1","61","0","61","61","1","61","30","61","0","0","61","108","61","61","61","61","1","200000001","61","61","61","0","0","35604","61","0","0","203800","0","61","10","0","670380061","10","84","61","3124","0","61"
"1","62","0","62","62","1","62","30","62","0","0","62","108","62","62","62","62","1","200000001","62","62","62","0","0","35909","62","0","0","203800","0","62","10","0","670380062","10","84","62","3187","0","62"
"1","63","0","63","63","1","63","30","63","0","0","63","109","63","63","63","63","1","200000001","63","63","63","0","0","36215","63","0","0","203800","0","63","10","0","670380063","10","85","63","3249","0","63"
"1","64","0","64","64","1","64","30","64","0","0","64","109","64","64","64","64","1","200000001","64","64","64","0","0","36520","64","0","0","203800","0","64","10","0","670380064","10","85","64","3312","0","64"
"1","65","0","65","65","1","65","30","65","0","0","65","109","65","65","65","65","1","200000001","65","65","65","0","0","36826","65","0","0","203800","0","65","10","0","670380065","10","85","65","3374","0","65"
"1","66","0","66","66","1","66","30","66","0","0","66","109","66","66","66","66","1","200000001","66","66","66","0","0","37131","66","0","0","203800","0","66","10","0","670380066","10","85","66","3437","0","66"
"1","67","0","67","67","1","67","30","67","0","0","67","110","67","67","67","67","1","200000001","67","67","67","0","0","37437","67","0","0","203800","0","67","10","0","670380067","10","86","67","3500","0","67"
"1","68","0","68","68","1","68","30","68","0","0","68","110","68","68","68","68","1","200000001","68","68","68","0","0","37742","68","0","0","203800","0","68","10","0","670380068","10","86","68","3562","0","68"
"1","69","0","69","69","1","69","30","69","0","0","69","110","69","69","69","69","1","200000001","69","69","69","0","0","38047","69","0","0","203800","0","69","10","0","670380069","10","86","69","3625","0","69"
"1","70","0","70","70","1","70","30","70","0","0","70","111","70","70","70","70","1","200000001","70","70","70","0","0","38353","70","0","0","203800","0","70","10","0","670380070","10","86","70","3688","0","70"
"1","71","0","71","71","1","71","30","71","0","0","71","111","71","71","71","71","1","200000001","71","71","71","0","0","38658","71","0","0","203800","0","71","10","0","670380071","10","87","71","3750","0","71"
"1","1","0","1","1","1","1","30","1","0","0","1","4","1","1","1","1","1","200000001","1","1","1","0","0","411","1","0","0","203801","0","1","10","0","670380101","10","2","1","40","0","1"
"1","2","0","2","2","1","2","30","2","0","0","2","5","2","2","2","2","1","200000001","2","2","2","0","0","539","2","0","0","203801","0","2","10","0","670380102","10","3","2","44","0","2"
"1","3","0","3","3","1","3","30","3","0","0","3","6","3","3","3","3","1","200000001","3","3","3","0","0","899","3","0","0","203801","0","3","10","0","670380103","10","4","3","48","0","3"
"1","4","0","4","4","1","4","30","4","0","0","4","6","4","4","4","4","1","200000001","4","4","4","0","0","793","4","0","0","203801","0","4","10","0","670380104","10","4","4","70","0","4"
"1","5","0","5","5","1","5","30","5","0","0","5","8","5","5","5","5","1","200000001","5","5","5","0","0","881","5","0","0","203801","0","5","10","0","670380105","10","4","5","104","0","5"
"1","6","0","6","6","1","6","30","6","0","0","6","9","6","6","6","6","1","200000001","6","6","6","0","0","966","6","0","0","203801","0","6","10","0","670380106","10","5","6","137","0","6"
"1","7","0","7","7","1","7","30","7","0","0","7","10","7","7","7","7","1","200000001","7","7","7","0","0","1190","7","0","0","203801","0","7","10","0","670380107","10","6","7","170","0","7"
"1","8","0","8","8","1","8","30","8","0","0","8","11","8","8","8","8","1","200000001","8","8","8","0","0","1412","8","0","0","203801","0","8","10","0","670380108","10","7","8","202","0","8"
"1","9","0","9","9","1","9","30","9","0","0","9","11","9","9","9","9","1","200000001","9","9","9","0","0","1452","9","0","0","203801","0","9","10","0","670380109","10","7","9","218","0","9"
"1","10","0","10","10","1","10","30","10","0","0","10","13","10","10","10","10","1","200000001","10","10","10","0","0","1494","10","0","0","203801","0","10","10","0","670380110","10","8","10","232","0","10"
"1","11","0","11","11","1","11","30","11","0","0","11","13","11","11","11","11","1","200000001","11","11","11","0","0","1534","11","0","0","203801","0","11","10","0","670380111","10","8","11","248","0","11"
"1","12","0","12","12","1","12","30","12","0","0","12","13","12","12","12","12","1","200000001","12","12","12","0","0","1574","12","0","0","203801","0","12","10","0","670380112","10","8","12","262","0","12"
"1","13","0","13","13","1","13","30","13","0","0","13","14","13","13","13","13","1","200000001","13","13","13","0","0","1865","13","0","0","203801","0","13","10","0","670380113","10","9","13","289","0","13"
"1","14","0","14","14","1","14","30","14","0","0","14","15","14","14","14","14","1","200000001","14","14","14","0","0","2156","14","0","0","203801","0","14","10","0","670380114","10","10","14","316","0","14"
"1","15","0","15","15","1","15","30","15","0","0","15","15","15","15","15","15","1","200000001","15","15","15","0","0","2447","15","0","0","203801","0","15","10","0","670380115","10","10","15","344","0","15"
"1","16","0","16","16","1","16","30","16","0","0","16","15","16","16","16","16","1","200000001","16","16","16","0","0","2738","16","0","0","203801","0","16","10","0","670380116","10","11","16","371","0","16"
"1","17","0","17","17","1","17","30","17","0","0","17","18","17","17","17","17","1","200000001","17","17","17","0","0","3029","17","0","0","203801","0","17","10","0","670380117","10","12","17","396","0","17"
"1","18","0","18","18","1","18","30","18","0","0","18","19","18","18","18","18","1","200000001","18","18","18","0","0","3320","18","0","0","203801","0","18","10","0","670380118","10","13","18","423","0","18"
"1","19","0","19","19","1","19","30","19","0","0","19","19","19","19","19","19","1","200000001","19","19","19","0","0","3610","19","0","0","203801","0","19","10","0","670380119","10","13","19","450","0","19"
"1","20","0","20","20","1","20","30","20","0","0","20","20","20","20","20","20","1","200000001","20","20","20","0","0","3901","20","0","0","203801","0","20","10","0","670380120","10","13","20","478","0","20"
"1","21","0","21","21","1","21","30","21","0","0","21","20","21","21","21","21","1","200000001","21","21","21","0","0","4115","21","0","0","203801","0","21","10","0","670380121","10","13","21","492","0","21"
"1","22","0","22","22","1","22","30","22","0","0","22","20","22","22","22","22","1","200000001","22","22","22","0","0","4328","22","0","0","203801","0","22","10","0","670380122","10","13","22","508","0","22"
"1","23","0","23","23","1","23","30","23","0","0","23","20","23","23","23","23","1","200000001","23","23","23","0","0","4542","23","0","0","203801","0","23","10","0","670380123","10","13","23","522","0","23"
"1","24","0","24","24","1","24","30","24","0","0","24","30","24","24","24","24","1","200000001","24","24","24","0","0","4512","24","0","0","203801","0","24","10","0","670380124","10","22","24","604","0","24"
"1","25","0","25","25","1","25","30","25","0","0","25","30","25","25","25","25","1","200000001","25","25","25","0","0","4897","25","0","0","203801","0","25","10","0","670380125","10","22","25","636","0","25"
"1","26","0","26","26","1","26","30","26","0","0","26","31","26","26","26","26","1","200000001","26","26","26","0","0","5278","26","0","0","203801","0","26","10","0","670380126","10","22","26","666","0","26"
"1","27","0","27","27","1","27","30","27","0","0","27","31","27","27","27","27","1","200000001","27","27","27","0","0","5663","27","0","0","203801","0","27","10","0","670380127","10","22","27","697","0","27"
"1","28","0","28","28","1","28","30","28","0","0","28","31","28","28","28","28","1","200000001","28","28","28","0","0","6047","28","0","0","203801","0","28","10","0","670380128","10","22","28","727","0","28"
"1","29","0","29","29","1","29","30","29","0","0","29","33","29","29","29","29","1","200000001","29","29","29","0","0","6428","29","0","0","203801","0","29","10","0","670380129","10","22","29","758","0","29"
