a66d85fba0f1c5305e35aeb0e5dfeb378b3b6c61f2155a3939664df749fd1288,6b724acfc586b1060748e55bb6c780dad24f391dcace009b0fb427a6f6aa77f9,4c180c21328757e878e0108a650ace6674227c95f76fe22033996fee5b536cf8,ea5031c185de9be4d66313d8ccb826d37bfd9e2fd30b42001ec0411d57d135c6,e75bb297894efee0eae807b97d8534bd86e5f7b1f7fc57c18f5f550202d79e9c,8c74c9bfa7ecf59435ba92cc029b167ad4cf13818f45a96e08cbbd49ed9f8235,94b19e212c39d5647d792161c6215b8667c7689ac53cc1076b1d06fa9603dae6,7220b8c90b738f305c8b8df8c72e932c69bf6cb22fae9c0e593a884736a2e648,839147a730728b7ef3478e8572e8863a0175ff7056e6150aa474a068d29abc9c,3941d4a7ce6e362f028d30085d5524982cc49816b14f2a600e0bc892e58c0a31,9e16799bba8904135a5f930ecabca83f2cbd1b3dfb75cb3a92590c20dd8fcf99,b7265ea9264c626b0b8e6440c5b1ab06f18cd2a16953590c698dbaea2d05fafb,0e95614df67032b9e2d797b95820c6b738fd9ca72c9d2c5d9777252d5455b7b4,bcaec3b33190aadcf7f7413b87b22e30ce4a9a1ea90e1a4c5d37af40bb893ccc,5a438fd5a1ad146653d79bc31b0906e5e6fc7617e465ddb012eab68c8829db2c,a05675dec0010b7fc8f999084459a0dc0d113d3bcbd0d36f261723e7c30ec821,3a03fe32b37d3423759bdda5dbe186adda1787c2dda16a5a425fb98ab6c30d6c,d25e0abe32bcb22aad9be07ae198b4ef4e472d16bf9eeaeb3ddfb67cdc67f459,10409f01f350b31c8dedf7f778adf641fe8ccd4f2d0a806ea7d50122565f0646,3e443e5444c95f604396ae7d8e544a70fd89aa35f5fe2b152c215ec9dbf1dabd,99d2e53e5b22c15306d659ffef1491700f79ec072289b7d4ecf1cdf4e90fce4d,714d1e6ecee3feae83a608043df753aa8b9a3d6ee15637462611c7995eb84dba,34672bd023b38bae7565f199937d9edab0c6e5581a71b04f4effeab029f6775a,b08501834ba2876178bc5055ad97f3a9df3e5c6f358047a7a7acc4a178a5aeea,988a4dca816237eccc06e1813db5e7bdba98fd186d5f62ba3b3ce5351a458bee,9f65b726a03fe72b04bfef798583b663b4a7ea738e102cfec0000b0c90774628,64852516faf41bbef56c0ea077ff20294a0acc97d82035ef9ab416a10f173ba6,ccb56c2a3bc7526e6b8774fee7b7d13f10ffa74508658be3fe6eade1c18242ba,98e1aacdbaa9088039f1b7d6f4c0f8586abdeb2ad7388edbadadff151b62937b,18890436bcbae6f4ed01a193fc41b18f1981f49acb101da6f79d8f8b808cdfcc,9d08a7ea79dc9cce88e4a46e92d32cf4eaec3b0efa38c8af0f5c8cfb7d733ad7,b2eb241290a0dfb8f767f265b8803d3d86c51729ce1a4e980608157f7998a65b,511e49fd013e8c3a830f34a35416f1d81c7ec6d37b335a00559592bb926d4544,81d14151a6926098bf7e94bd7ee5cb584ea9f0722d771f1c56fabad18f96445d,204d4974525fc004aa00e48a71443d38b2b8568454473c9ca9d27caf530317a5,63d4bf80c06a09183da8db09d10cc2b44ddff1573da51842cb1a98aeeb218982,5fab9ecf7a7e598157a70b72230b4bf443bf2370ef211f1e796f6ce54e2e56cb,274bae94c04e204572ab9a0554b3ded51afc28baf17bcace380eba83a4a0851d,3fbba688a201c7d332733c8795abbf1c4452a94ad217d63386d8c1a30446a4a8,4d2757b67e93cb3e852df70804363533e2e39f3f76eab44368b440c467d3bb00,b339dba1f64b4d8c2fd948b2f2b799dd0bcd4cc5600bed4faa45cfbdffbe4678,4e9419d8b6b86d0acb02408b3401ddc409f5c1d7580f9b9af73dba91771ce946,95fa3f16c24f09bd95cd21d25ac637805113b8877b17a74502c5e6151bc7e9cd,35b38829bdb05fa7035df0903d03330b18d8af1cf7a05c0d8173959de8828507,69621bf3cc588a811d660ce32159c9291763705de218315c9f2446387330dcc6,c1b3450c0432677eed35ec041e321ae6d109b91fd40c73d7167cf3e10934c24d,7a8bc09d9a81f968d8d9511e2ebb93af354eab260664b06f8853ec2c54ea41ea,91f186e712b63d671fd46e7fe935cdc3472597965cf4eb1aaa279c523d39eb6c,4572dc16a1e469b9d8de0de0f3b1607ddf3dbc1a6c53a00a850c4f0d73ed01fc,8050128616d3d2852345eaedb3e266c0f21e2ec8ac6762073daa9423b7b610df
"2100742","1","0","91002","-1","60","4","44","101311","0","0.7","0","1","166","3","-100","140001","0","50","0","714406421","333","600","0","3","118101","-335","94002","0","bgm_M127","0","50","0.7","-168","642","0.7","1","0","90","40004","0","0","800000","0.7","0.7","0","128131","0","3","71440642"
"2100743","1","0","91002","-1","60","2","44","101311","0","0.7","0","1","166","2","-100","140001","0","50","0","714406431","333","600","0","3","128041","-335","94002","0","bgm_M127","0","50","0.7","-168","643","0.7","1","0","90","40004","0","0","800000","0.7","0.7","0","118581","0","3","71440643"
"2100744","1","0","91002","-1","60","1","44","101311","0","0.7","0","1","166","3","-100","140001","0","50","0","714406441","333","600","0","3","128131","-335","94002","0","bgm_M127","0","50","0.7","-168","644","0.7","1","0","90","40004","0","0","800000","0.7","0.7","0","128161","0","3","71440644"
"2100745","1","0","91002","-1","60","3","44","101311","0","0.7","0","1","166","2","-100","140001","0","50","0","714406451","333","600","0","3","118581","-335","94002","0","bgm_M127","0","50","0.7","-168","645","0.7","1","0","90","40004","0","0","800000","0.7","0.7","0","118071","0","3","71440645"
"2100746","1","0","91002","-1","60","4","44","101311","0","0.7","0","1","166","3","-100","140001","0","50","0","714406461","333","600","0","3","128161","-335","94002","0","bgm_M127","0","50","0.7","-168","646","0.7","1","0","90","40004","0","0","800000","0.7","0.7","0","118611","0","3","71440646"
"2100747","1","0","91002","-1","60","2","44","101311","0","0.7","0","1","166","2","-100","140001","0","50","0","714406471","333","600","0","3","118071","-335","94002","0","bgm_M127","0","50","0.7","-168","647","0.7","1","0","90","40004","0","0","800000","0.7","0.7","0","118551","0","3","71440647"
"2100748","1","0","91002","-1","60","1","44","101311","0","0.7","0","1","166","3","-100","140001","0","50","0","714406481","333","600","0","3","118611","-335","94002","0","bgm_M127","0","50","0.7","-168","648","0.7","1","0","90","40004","0","0","800000","0.7","0.7","0","118221","0","3","71440648"
"2100749","1","0","91002","-1","60","3","44","101311","0","0.7","0","1","166","2","-100","140001","0","50","0","714406491","333","600","0","3","118551","-335","94002","0","bgm_M127","0","50","0.7","-168","649","0.7","1","0","90","40004","0","0","800000","0.7","0.7","0","118101","0","3","71440649"
"2100750","1","0","140000","99","2","4","44","101313","0","0","0","1","299","200","-100","91002","0","50","0","714406501","0","600","0","6","31057","-301","94002","72440650","bgm_M126","0","50","0.7","-101","650","0.7","-1","0","90","40004","0","0","1600000","0.7","0.7","1","140001","0","2","71440650"
"2100751","1","0","91002","-1","60","3","45","102141","0","0.7","0","1","166","2","-100","140001","0","50","0","714506511","333","600","0","3","118252","-335","94002","0","bgm_M127","0","50","0.7","-168","651","0.7","-1","0","90","40004","0","0","800000","0.7","0.7","0","118192","0","3","71450651"
"2100752","1","0","91002","-1","60","4","45","102141","0","0.7","0","1","166","3","-100","140001","0","50","0","714506521","333","600","0","3","118102","-335","94002","0","bgm_M127","0","50","0.7","-168","652","0.7","-1","0","90","40004","0","0","800000","0.7","0.7","0","128132","0","3","71450652"
"2100753","1","0","91002","-1","60","2","45","102141","0","0.7","0","1","166","2","-100","140001","0","50","0","714506531","333","600","0","3","118192","-335","94002","0","bgm_M127","0","50","0.7","-168","653","0.7","-1","0","90","40004","0","0","800000","0.7","0.7","0","128042","0","3","71450653"
"2100754","1","0","91002","-1","60","1","45","102141","0","0.7","0","1","166","3","-100","140001","0","50","0","714506541","333","600","0","3","128132","-335","94002","0","bgm_M127","0","50","0.7","-168","654","0.7","-1","0","90","40004","0","0","800000","0.7","0.7","0","118072","0","3","71450654"
"2100755","1","0","91002","-1","60","3","45","102141","0","0.7","0","1","166","2","-100","140001","0","50","0","714506551","333","600","0","3","128042","-335","94002","0","bgm_M127","0","50","0.7","-168","655","0.7","-1","0","90","40004","0","0","800000","0.7","0.7","0","118012","0","3","71450655"
"2100756","1","0","91002","-1","60","4","45","102141","0","0.7","0","1","166","3","-100","140001","0","50","0","714506561","333","600","0","3","118072","-335","94002","0","bgm_M127","0","50","0.7","-168","656","0.7","-1","0","90","40004","0","0","800000","0.7","0.7","0","128162","0","3","71450656"
"2100757","1","0","91002","-1","60","2","45","102141","0","0.7","0","1","166","2","-100","140001","0","50","0","714506571","333","600","0","3","118012","-335","94002","0","bgm_M127","0","50","0.7","-168","657","0.7","-1","0","90","40004","0","0","800000","0.7","0.7","0","118222","0","3","71450657"
"2100758","1","0","91002","-1","60","1","45","102141","0","0.7","0","1","166","3","-100","140001","0","50","0","714506581","333","600","0","3","128162","-335","94002","0","bgm_M127","0","50","0.7","-168","658","0.7","-1","0","90","40004","0","0","800000","0.7","0.7","0","118252","0","3","71450658"
"2100759","1","0","91002","-1","60","3","45","102141","0","0.7","0","1","166","2","-100","140001","0","50","0","714506591","333","600","0","3","118222","-335","94002","0","bgm_M127","0","50","0.7","-168","659","0.7","-1","0","90","40004","0","0","800000","0.7","0.7","0","118102","0","3","71450659"
"2100760","1","0","21951","99","1","4","45","102143","0","0","0","1","299","2","-100","140000","0","50","0","714506601","0","600","0","2","140001","-301","31042","72450660","bgm_M126","0","50","0.7","-101","660","0.7","-1","0","90","40004","0","0","6","0.7","0.7","1","91002","0","200","71450660"
"2100761","1","0","91002","-1","60","3","46","102141","0","0.7","0","1","166","2","-100","140001","0","50","0","714606611","333","600","0","3","118072","-335","94002","0","bgm_M127","0","50","0.7","-168","661","0.7","-1","0","90","40004","0","0","840000","0.7","0.7","0","128312","0","3","71460661"
"2100762","1","0","91002","-1","60","4","46","102141","0","0.7","0","1","166","3","-100","140001","0","50","0","714606621","333","600","0","3","118192","-335","94002","0","bgm_M127","0","50","0.7","-168","662","0.7","-1","0","90","40004","0","0","840000","0.7","0.7","0","118492","0","3","71460662"
"2100763","1","0","91002","-1","60","2","46","102141","0","0.7","0","1","166","2","-100","140001","0","50","0","714606631","333","600","0","3","128312","-335","94002","0","bgm_M127","0","50","0.7","-168","663","0.7","-1","0","90","40004","0","0","840000","0.7","0.7","0","128282","0","3","71460663"
"2100764","1","0","91002","-1","60","1","46","102141","0","0.7","0","1","166","3","-100","140001","0","50","0","714606641","333","600","0","3","118492","-335","94002","0","bgm_M127","0","50","0.7","-168","664","0.7","-1","0","90","40004","0","0","840000","0.7","0.7","0","118462","0","3","71460664"
"2100765","1","0","91002","-1","60","3","46","102141","0","0.7","0","1","166","2","-100","140001","0","50","0","714606651","333","600","0","3","128282","-335","94002","0","bgm_M127","0","50","0.7","-168","665","0.7","-1","0","90","40004","0","0","840000","0.7","0.7","0","128372","0","3","71460665"
"2100766","1","0","91002","-1","60","4","46","102141","0","0.7","0","1","166","3","-100","140001","0","50","0","714606661","333","600","0","3","118462","-335","94002","0","bgm_M127","0","50","0.7","-168","666","0.7","-1","0","90","40004","0","0","840000","0.7","0.7","0","118342","0","3","71460666"
"2100767","1","0","91002","-1","60","2","46","102141","0","0.7","0","1","166","2","-100","140001","0","50","0","714606671","333","600","0","3","128372","-335","94002","0","bgm_M127","0","50","0.7","-168","667","0.7","-1","0","90","40004","0","0","840000","0.7","0.7","0","128132","0","3","71460667"
"2100768","1","0","91002","-1","60","1","46","102141","0","0.7","0","1","166","3","-100","140001","0","50","0","714606681","333","600","0","3","118342","-335","94002","0","bgm_M127","0","50","0.7","-168","668","0.7","-1","0","90","40004","0","0","840000","0.7","0.7","0","118072","0","3","71460668"
"2100769","1","0","91002","-1","60","3","46","102141","0","0.7","0","1","166","2","-100","140001","0","50","0","714606691","333","600","0","3","128132","-335","94002","0","bgm_M127","0","50","0.7","-168","669","0.7","-1","0","90","40004","0","0","840000","0.7","0.7","0","118192","0","3","71460669"
"2100770","1","0","21951","99","1","4","46","102143","0","0","0","1","299","2","-100","140000","0","50","0","714606701","0","600","0","2","140001","-301","31045","72460670","bgm_M126","0","50","0.7","-101","670","0.7","-1","0","90","40004","0","0","6","0.7","0.7","1","91002","0","200","71460670"
"2100771","1","0","91002","-1","60","3","47","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","714706711","333","600","0","3","118193","-335","94002","0","bgm_M127","0","50","0.7","-168","671","0.7","-1","0","90","40004","0","0","840000","0.7","0.7","0","118163","0","3","71470671"
"2100772","1","0","91002","-1","60","4","47","102511","0","0.7","0","1","166","3","-100","140001","0","50","0","714706721","333","600","0","3","118013","-335","94002","0","bgm_M127","0","50","0.7","-168","672","0.7","-1","0","90","40004","0","0","840000","0.7","0.7","0","128073","0","3","71470672"
"2100773","1","0","91002","-1","60","2","47","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","714706731","333","600","0","3","118163","-335","94002","0","bgm_M127","0","50","0.7","-168","673","0.7","-1","0","90","40004","0","0","840000","0.7","0.7","0","118613","0","3","71470673"
"2100774","1","0","91002","-1","60","1","47","102511","0","0.7","0","1","166","3","-100","140001","0","50","0","714706741","333","600","0","3","128073","-335","94002","0","bgm_M127","0","50","0.7","-168","674","0.7","-1","0","90","40004","0","0","840000","0.7","0.7","0","128133","0","3","71470674"
"2100775","1","0","91002","-1","60","3","47","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","714706751","333","600","0","3","118613","-335","94002","0","bgm_M127","0","50","0.7","-168","675","0.7","-1","0","90","40004","0","0","840000","0.7","0.7","0","118553","0","3","71470675"
"2100776","1","0","91002","-1","60","4","47","102511","0","0.7","0","1","166","3","-100","140001","0","50","0","714706761","333","600","0","3","128133","-335","94002","0","bgm_M127","0","50","0.7","-168","676","0.7","-1","0","90","40004","0","0","840000","0.7","0.7","0","128043","0","3","71470676"
"2100777","1","0","91002","-1","60","2","47","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","714706771","333","600","0","3","118553","-335","94002","0","bgm_M127","0","50","0.7","-168","677","0.7","-1","0","90","40004","0","0","840000","0.7","0.7","0","118223","0","3","71470677"
"2100778","1","0","91002","-1","60","1","47","102511","0","0.7","0","1","166","3","-100","140001","0","50","0","714706781","333","600","0","3","128043","-335","94002","0","bgm_M127","0","50","0.7","-168","678","0.7","-1","0","90","40004","0","0","840000","0.7","0.7","0","118193","0","3","71470678"
"2100779","1","0","91002","-1","60","3","47","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","714706791","333","600","0","3","118223","-335","94002","0","bgm_M127","0","50","0.7","-168","679","0.7","-1","0","90","40004","0","0","840000","0.7","0.7","0","118013","0","3","71470679"
"2100780","1","0","21951","99","1","4","47","102513","0","0","0","1","299","2","-100","140000","0","50","0","714706801","0","600","0","2","140001","-301","31029","72470680","bgm_M126","0","50","0.7","-101","680","0.7","-1","0","90","40004","0","0","6","0.7","0.9","1","91002","0","200","71470680"
"2100781","1","0","91002","-1","60","3","48","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","714806811","333","600","0","3","118104","-335","94002","0","bgm_M127","0","50","0.7","-168","681","0.7","-1","0","90","40004","0","0","880000","0.7","0.7","0","128134","0","3","71480681"
"2100782","1","0","91002","-1","60","4","48","102511","0","0.7","0","1","166","3","-100","140001","0","50","0","714806821","333","600","0","3","118254","-335","94002","0","bgm_M127","0","50","0.7","-168","682","0.7","-1","0","90","40004","0","0","880000","0.7","0.7","0","128044","0","3","71480682"
"2100783","1","0","91002","-1","60","2","48","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","714806831","333","600","0","3","128134","-335","94002","0","bgm_M127","0","50","0.7","-168","683","0.7","-1","0","90","40004","0","0","880000","0.7","0.7","0","128194","0","3","71480683"
"2100784","1","0","91002","-1","60","1","48","102511","0","0.7","0","1","166","3","-100","140001","0","50","0","714806841","333","600","0","3","128044","-335","94002","0","bgm_M127","0","50","0.7","-168","684","0.7","-1","0","90","40004","0","0","880000","0.7","0.7","0","118224","0","3","71480684"
"2100785","1","0","91002","-1","60","3","48","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","714806851","333","600","0","3","128194","-335","94002","0","bgm_M127","0","50","0.7","-168","685","0.7","-1","0","90","40004","0","0","880000","0.7","0.7","0","118014","0","3","71480685"
"2100786","1","0","91002","-1","60","4","48","102511","0","0.7","0","1","166","3","-100","140001","0","50","0","714806861","333","600","0","3","118224","-335","94002","0","bgm_M127","0","50","0.7","-168","686","0.7","-1","0","90","40004","0","0","880000","0.7","0.7","0","118074","0","3","71480686"
"2100787","1","0","91002","-1","60","2","48","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","714806871","333","600","0","3","118014","-335","94002","0","bgm_M127","0","50","0.7","-168","687","0.7","-1","0","90","40004","0","0","880000","0.7","0.7","0","118164","0","3","71480687"
"2100788","1","0","91002","-1","60","1","48","102511","0","0.7","0","1","166","3","-100","140001","0","50","0","714806881","333","600","0","3","118074","-335","94002","0","bgm_M127","0","50","0.7","-168","688","0.7","-1","0","90","40004","0","0","880000","0.7","0.7","0","118104","0","3","71480688"
"2100789","1","0","91002","-1","60","3","48","102511","0","0.7","0","1","166","2","-100","140001","0","50","0","714806891","333","600","0","3","118164","-335","94002","0","bgm_M127","0","50","0.7","-168","689","0.7","-1","0","90","40004","0","0","880000","0.7","0.7","0","118254","0","3","71480689"
"2100790","1","0","21951","99","1","4","48","102513","0","0","0","1","299","2","-100","140000","0","50","0","714806901","0","600","0","2","140001","-301","31056","72480690","bgm_M126","0","50","0.7","-101","690","0.7","-1","0","90","40004","0","0","6","0.7","0.9","1","91002","0","200","71480690"
"2100791","1","0","91002","-1","60","3","49","101511","0","0.7","0","1","166","2","-100","140001","0","50","0","714906911","333","600","0","3","119251","-335","94002","0","bgm_M127","0","50","0.7","-168","691","0.7","-1","0","90","40004","0","0","880000","0.7","0.7","0","129191","0","3","71490691"
"2100792","1","0","91002","-1","60","4","49","101511","0","0.7","0","1","166","3","-100","140001","0","50","0","714906921","333","600","0","3","119101","-335","94002","0","bgm_M127","0","50","0.7","-168","692","0.7","-1","0","90","40004","0","0","880000","0.7","0.7","0","129131","0","3","71490692"
"2100793","1","0","91002","-1","60","2","49","101511","0","0.7","0","1","166","2","-100","140001","0","50","0","714906931","333","600","0","3","129191","-335","94002","0","bgm_M127","0","50","0.7","-168","693","0.7","-1","0","90","40004","0","0","880000","0.7","0.7","0","129041","0","3","71490693"
"2100794","1","0","91002","-1","60","1","49","101511","0","0.7","0","1","166","3","-100","140001","0","50","0","714906941","333","600","0","3","129131","-335","94002","0","bgm_M127","0","50","0.7","-168","694","0.7","-1","0","90","40004","0","0","880000","0.7","0.7","0","119221","0","3","71490694"
"2100795","1","0","91002","-1","60","3","49","101511","0","0.7","0","1","166","2","-100","140001","0","50","0","714906951","333","600","0","3","129041","-335","94002","0","bgm_M127","0","50","0.7","-168","695","0.7","-1","0","90","40004","0","0","880000","0.7","0.7","0","119071","0","3","71490695"
"2100796","1","0","91002","-1","60","4","49","101511","0","0.7","0","1","166","3","-100","140001","0","50","0","714906961","333","600","0","3","119221","-335","94002","0","bgm_M127","0","50","0.7","-168","696","0.7","-1","0","90","40004","0","0","880000","0.7","0.7","0","119011","0","3","71490696"
"2100797","1","0","91002","-1","60","2","49","101511","0","0.7","0","1","166","2","-100","140001","0","50","0","714906971","333","600","0","3","119071","-335","94002","0","bgm_M127","0","50","0.7","-168","697","0.7","-1","0","90","40004","0","0","880000","0.7","0.7","0","119161","0","3","71490697"
"2100798","1","0","91002","-1","60","1","49","101511","0","0.7","0","1","166","3","-100","140001","0","50","0","714906981","333","600","0","3","119011","-335","94002","0","bgm_M127","0","50","0.7","-168","698","0.7","-1","0","90","40004","0","0","880000","0.7","0.7","0","119251","0","3","71490698"
"2100799","1","0","91002","-1","60","3","49","101511","0","0.7","0","1","166","2","-100","140001","0","50","0","714906991","333","600","0","3","119161","-335","94002","0","bgm_M127","0","50","0.7","-168","699","0.7","-1","0","90","40004","0","0","880000","0.7","0.7","0","119101","0","3","71490699"
"2100800","1","0","21951","99","1","4","49","101513","0","0","0","1","299","2","-100","140000","0","50","0","714907001","0","600","0","2","140001","-301","31037","72490700","bgm_M126","0","50","0.7","-101","700","0.7","-1","0","90","40004","0","0","6","0.7","0.9","1","91002","0","200","71490700"
"2100801","1","0","91002","-1","10","3","50","101511","0","0.7","0","1","166","5","-100","140001","0","50","0","715007011","333","600","0","3","129042","-335","94002","0","bgm_M127","0","50","0.7","-168","701","0.7","-1","0","90","40004","0","0","920000","0.7","0.7","0","90005","0","5","71500701"
"2100802","1","0","91002","-1","20","4","50","101511","0","0.7","0","1","166","5","-100","140001","0","50","0","715007021","333","600","0","3","129162","-335","94002","0","bgm_M127","0","50","0.7","-168","702","0.7","-1","0","90","40004","0","0","920000","0.7","0.7","0","90005","0","5","71500702"
"2100803","1","0","91002","-1","30","2","50","101511","0","0.7","0","1","166","5","-100","140001","0","50","0","715007031","333","600","0","3","119072","-335","94002","0","bgm_M127","0","50","0.7","-168","703","0.7","-1","0","90","40004","0","0","920000","0.7","0.7","0","90005","0","5","71500703"
"2100804","1","0","91002","-1","40","1","50","101511","0","0.7","0","1","166","10","-100","140001","0","50","0","715007041","333","600","0","3","129132","-335","94002","0","bgm_M127","0","50","0.7","-168","704","0.7","-1","0","90","40004","0","0","920000","0.7","0.7","0","90005","0","5","71500704"
"2100805","1","0","91002","-1","50","3","50","101511","0","0.7","0","1","166","10","-100","140001","0","50","0","715007051","333","600","0","3","119192","-335","94002","0","bgm_M127","0","50","0.7","-168","705","0.7","-1","0","90","40004","0","0","920000","0.7","0.7","0","90005","0","5","71500705"
