6400313a195bdc309ee482a2eef7669f66ace23219359952b3ecbb00267ff05a,7f73182533da179f95f76db9517e8350e8d31474548f55b2fd07a0ff7b9d0d23,1c51cc747f35d23ac3b056f688ecc9a057a02e4cb60f113b401138ae6b6e86fe,4f713657241eb44874601ac842e2785dd1b558d4296f8a41b4e7b71dea24e3fe,fd0b16a71c4de722af546bcddec2dbb0f76b347c8acfdeee58f738f848121ef7,714e5e3659bff0f0dc4d083ac298eebf4836c09655096123de47cec0db648bf8,1eccd0d5e61d4f0b51f2754a00131ded608472f39f454f4b0aeb2a9db8005d02,0145e11e12164a9af2400ed5fe3c5fd63eb1fb201334b5b5eff2ff43a4c34930,6deebc94776d55d03c0a2e59a6410282304f143b59fde999a9c6b48aa9e57819,d2c2b121b9088bdf6461ff5971b17c6e5b75fbd71e3cc95a155c4ce6a876e1d1,c31518bfc984a31093d731efbc3f6c704f1f0e2b6b55a9da287f42686fd8b623,c3208cdf33650cf9213e1c951e1a5e999e5662fc970aecbe4c1f1a84ec97e42c,cdce7dfe70510e3cc85458de2b7333896fed2bf10e5fc35da6e6243563b00992,5e57a628b7907b48d40e67119392b06b181368a3937e5ae7e5f8c56d6f39f0e0,abbc7b07023b5683278ffe4adac98166bfcadd5a5fd62fdd7fa8bd5a5d11c2cd,261e4a85d3a89a0aca13d9d20b9c4414c7ae0532bfd14d7150350bf968ec2a04,61f4049de02df5721f741b4a2fbc2d5cc8a26784063253bb78318f5b622a9c95,5c316c364c4bf30926ed79b4b457b752618bd12945f9ab1920ed466e80868851,9efa43d94f3e284a6ece43d4d20d3d1c0615fd63d78e0cf1f4834cefd46139b0
"0","0","31","0","0","181101","0","0","5","2645","250","6","0","10","393","0","0","0","29"
"0","0","45","0","0","181101","0","0","5","3310","620","7","0","10","609","0","0","0","45"
"0","0","61","0","0","181101","0","0","5","4180","975","8","4","10","810","0","6","0","61"
"0","0","79","0","0","181101","0","0","5","5030","975","9","14","50","990","20","6","15","86"
"0","5","101","0","0","181101","0","0","5","6060","1435","10","23","50","1165","30","6","25","115"
"0","5","129","2","0","181101","0","0","15","7160","1435","11","25","50","1404","30","6","39","138"
"0","8","161","4","0","181101","0","0","35","8000","1535","12","25","50","1619","30","6","56","168"
"0","14","200","4","0","181101","0","0","37","8480","1735","13","28","50","1892","30","6","71","196"
"0","14","232","4","0","181101","0","0","39","8760","1835","14","28","58","2290","30","6","95","221"
"0","14","264","4","0","181101","0","0","39","9070","1935","15","28","58","2705","30","6","123","249"
"0","14","309","4","0","181101","0","0","39","9430","2085","16","28","58","3003","30","6","147","293"
"0","14","347","4","0","181101","0","0","39","9880","2135","17","28","58","3323","30","9","177","344"
"0","14","391","4","0","181101","0","0","39","10230","2135","18","28","58","3749","30","14","226","382"
"0","14","434","4","0","181101","0","0","39","10460","2230","19","28","58","4285","30","14","287","427"
"0","14","486","4","0","181101","0","0","39","10625","2325","20","28","58","4838","30","14","325","483"
"0","14","540","4","0","181101","0","0","39","10865","2325","21","28","58","5530","30","14","371","527"
"0","14","601","4","0","181101","0","0","39","11630","2325","22","28","78","6243","30","14","405","582"
"0","14","679","4","0","181101","0","0","39","12540","2325","23","28","98","6934","30","14","435","655"
"0","14","777","4","0","181101","0","0","39","13640","2325","24","28","98","7550","30","14","467","744"
"0","14","856","4","0","181101","0","0","39","14920","2325","25","28","98","8518","30","14","511","816"
"0","14","923","4","0","181101","0","0","39","17415","2325","26","28","98","9564","30","14","544","888"
"0","14","988","4","0","181101","0","0","39","20725","2325","27","28","98","10662","30","14","562","957"
"0","14","1058","4","0","181101","0","0","39","24365","2325","28","28","98","11828","30","14","571","1027"
"0","14","1074","4","0","181101","0","0","39","27055","2325","29","28","98","13797","30","14","599","1043"
"0","14","1152","4","0","181101","0","0","39","31440","2325","30","28","98","15113","30","14","608","1121"
"0","14","1233","4","0","181101","0","0","39","36050","2325","31","28","98","16485","30","14","617","1202"
"0","14","1316","4","0","181101","0","0","39","41065","2325","32","28","98","17902","30","14","626","1285"
"0","14","1401","4","0","181101","0","0","39","46645","2325","33","28","98","19383","30","14","635","1370"
"0","14","1487","4","0","181101","0","0","39","52885","2325","34","28","98","20928","30","14","644","1456"
"0","14","1574","4","0","181101","0","0","39","59685","2325","35","28","98","22548","30","14","653","1543"
"0","14","1662","4","0","181101","0","0","39","66895","2325","36","28","98","24224","30","14","662","1631"
"0","14","1751","4","0","181101","0","0","39","74500","2325","37","28","98","25956","30","14","671","1720"
"0","14","1841","4","0","181101","0","0","39","82445","2325","38","28","98","27744","30","14","680","1810"
"0","14","1931","4","0","181101","0","0","39","90825","2325","39","28","98","29589","30","14","689","1900"
"0","0","2","0","0","181201","0","0","0","110","25","2","0","0","25","0","0","0","0"
"0","0","5","0","0","181201","0","0","0","380","75","3","0","0","76","0","0","0","1"
"0","0","9","0","0","181201","0","0","0","845","105","4","0","5","181","0","0","0","2"
"0","0","14","0","0","181201","0","0","10","1385","105","5","0","25","330","0","3","0","4"
"0","0","25","0","0","181201","0","0","10","2250","195","6","0","40","540","0","3","0","6"
"0","0","37","0","0","181201","0","0","10","3220","665","7","0","40","787","0","3","0","8"
"0","0","45","0","0","181201","0","0","10","4110","900","8","0","55","1119","0","3","0","10"
"0","0","54","0","0","181201","0","0","10","4665","900","9","9","95","1512","0","3","20","12"
"0","0","60","5","0","181201","0","0","20","4875","900","10","18","110","1968","0","3","50","18"
"0","13","64","7","0","181201","0","0","30","5295","900","11","22","110","2431","0","5","98","23"
"0","29","70","9","0","181201","0","0","30","6045","900","12","25","110","2916","0","5","130","27"
"0","45","76","9","0","181201","0","0","30","6575","900","13","25","143","3446","0","5","163","33"
"0","48","81","9","0","181201","0","0","30","6995","900","14","25","176","4064","0","5","214","37"
"0","48","87","9","0","181201","0","0","30","7355","900","15","25","196","4715","0","5","280","43"
"0","51","95","9","0","181201","0","0","30","7655","900","16","25","196","5417","0","5","374","45"
"0","54","101","9","0","181201","0","0","30","7905","900","17","25","196","6166","0","5","472","49"
"0","54","104","9","0","181201","0","0","30","8250","900","18","25","196","6984","0","5","610","54"
"0","54","113","9","0","181201","0","0","30","8635","900","19","25","196","7870","0","5","745","61"
"0","54","126","9","0","181201","0","0","30","9115","900","20","25","196","8852","0","5","885","66"
"0","54","132","9","0","181201","0","0","30","9475","900","21","25","196","9978","0","5","1036","71"
"0","54","143","9","0","181201","0","0","30","9745","900","22","25","196","11262","0","5","1180","79"
"0","54","148","9","0","181201","0","0","30","10130","900","23","25","196","12726","0","5","1269","87"
"0","54","148","9","0","181201","0","0","30","11100","900","24","25","196","14310","0","5","1346","87"
"0","54","154","9","0","181201","0","0","30","11470","900","25","25","196","16045","0","5","1423","96"
"0","54","154","9","0","181201","0","0","30","12395","900","26","25","196","17952","0","5","1480","96"
"0","54","159","9","0","181201","0","0","30","13215","900","27","25","196","19933","0","5","1516","103"
"0","54","159","9","0","181201","0","0","30","14340","900","28","25","196","22073","0","5","1543","103"
"0","54","164","9","0","181201","0","0","30","15260","900","29","25","196","24351","0","5","1571","108"
"0","54","169","9","0","181201","0","0","30","15860","900","30","25","196","26814","0","5","1600","113"
"0","54","169","9","0","181201","0","0","30","16985","900","31","25","196","29378","0","5","1629","113"
"0","54","175","9","0","181201","0","0","30","17685","900","32","25","196","32041","0","5","1658","119"
"0","54","181","9","0","181201","0","0","30","18855","900","33","25","196","34798","0","5","1686","125"
"0","54","187","9","0","181201","0","0","30","19755","900","34","25","196","37735","0","5","1713","131"
"0","54","193","9","0","181201","0","0","30","21025","900","35","25","196","40778","0","5","1740","137"
"0","54","200","9","0","181201","0","0","30","21925","900","36","25","196","43964","0","5","1767","144"
"0","54","207","9","0","181201","0","0","30","23245","900","37","25","196","47214","0","5","1794","151"
"0","54","214","9","0","181201","0","0","30","24565","900","38","25","196","50574","0","5","1821","158"
"0","54","222","9","0","181201","0","0","30","25465","900","39","25","196","54082","0","5","1848","166"
"0","0","0","0","0","400401","0","0","0","0","0","2","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","3","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","4","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","5","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","6","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","7","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","8","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","9","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","10","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","11","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","12","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","13","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","14","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","15","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","16","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","17","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","18","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","19","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","20","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","21","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","22","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","23","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","24","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","25","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","26","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","27","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","28","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","29","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","30","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","31","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","32","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","33","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","34","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","35","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","36","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","37","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","38","0","0","0","0","0","0","0"
"0","0","0","0","0","400401","0","0","0","0","0","39","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","2","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","3","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","4","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","5","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","6","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","7","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","8","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","9","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","10","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","11","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","12","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","13","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","14","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","15","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","16","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","17","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","18","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","19","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","20","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","21","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","22","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","23","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","24","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","25","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","26","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","27","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","28","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","29","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","30","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","31","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","32","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","33","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","34","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","35","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","36","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","37","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","38","0","0","0","0","0","0","0"
"0","0","0","0","0","403101","0","0","0","0","0","39","0","0","0","0","0","0","0"
"0","0","0","0","0","403102","0","0","0","0","0","2","0","0","0","0","0","0","0"
"0","0","0","0","0","403102","0","0","0","0","0","3","0","0","0","0","0","0","0"
"0","0","0","0","0","403102","0","0","0","0","0","4","0","0","0","0","0","0","0"
"0","0","0","0","0","403102","0","0","0","0","0","5","0","0","0","0","0","0","0"
"0","0","0","0","0","403102","0","0","0","0","0","6","0","0","0","0","0","0","0"
"0","0","0","0","0","403102","0","0","0","0","0","7","0","0","0","0","0","0","0"
"0","0","0","0","0","403102","0","0","0","0","0","8","0","0","0","0","0","0","0"
"0","0","0","0","0","403102","0","0","0","0","0","9","0","0","0","0","0","0","0"
"0","0","0","0","0","403102","0","0","0","0","0","10","0","0","0","0","0","0","0"
"0","0","0","0","0","403102","0","0","0","0","0","11","0","0","0","0","0","0","0"
"0","0","0","0","0","403102","0","0","0","0","0","12","0","0","0","0","0","0","0"
"0","0","0","0","0","403102","0","0","0","0","0","13","0","0","0","0","0","0","0"
"0","0","0","0","0","403102","0","0","0","0","0","14","0","0","0","0","0","0","0"
"0","0","0","0","0","403102","0","0","0","0","0","15","0","0","0","0","0","0","0"
"0","0","0","0","0","403102","0","0","0","0","0","16","0","0","0","0","0","0","0"
