b75a3a704e5c05c8223f4a3bedd940768e8999dc62127fb6dbc5bcb05b1c7a9f,c55e2ab0503dde72ce039614292b3970e69b82216caf671286910527c0947079,76c45f1af41752f4044f0a21001eb18520f302fdb18cea63e6519dc3a2290783,0b1a06c48b79179965dcad37d51b051249143b65053c2ea107c4da8aab2f9816,a9d175c553289a3f98d96ebd7952a97ad5b7ce647b7e5e9f7522c7a30330aa73,30f6ff162261a6b678a181589effc1327cd72e608ae9f2a0556e4467e28543cb,97a029d5ed4013ac8ef6dab9b2a95e6201d7f2ca36e59ec9142f837d7e781694,3cd16cc2837a185938e31c921f1e76bfe06f3f6e75f521225a2d530544dca9be,bf37f34d91f3c153ed8c4dcaf88fb8995b5d1815046323041417a4e8709ffb27,c564785200bff6d6e7d4e2cbf7831a6b759dfe8253e193216259fc232c523a6c,bc737560baaa966944c5930d3c24a7795ac6e2033cb9414213900d07c5439cae,1c6af9fd7124072aa9a9bc6ef72d1ae0bc5687da2d8f9ed1ae2eaf9a5291bb91,df73557e4183545d5547564e104a4b9c01e99e335338fede16a5bc9d7bc44d9d,88c5bef26f4ff6e51f788a8423c2bb5bfd50e6cf499611cb57e3341f757f44a6
"71136002","10136","10136102","6004","0","10136102","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-2（NORMAL）前篇","2024/06/01 16:00:00","71136002"
"71136003","10136","10136102","6004","0","10136103","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-3（NORMAL）前篇","2024/06/01 16:00:00","71136003"
"71136004","10136","10136102","6004","0","10136104","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-4（NORMAL）前篇","2024/06/01 16:00:00","71136004"
"71136005","10136","10136102","6004","0","10136105","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-5（NORMAL）前篇","2024/06/01 16:00:00","71136005"
"71136006","10136","10136102","6004","0","10136106","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-6（NORMAL）前篇","2024/06/01 16:00:00","71136006"
"71136007","10136","10136102","6004","0","10136107","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-7（NORMAL）前篇","2024/06/01 16:00:00","71136007"
"71136008","10136","10136102","6004","0","10136108","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-8（NORMAL）前篇","2024/06/01 16:00:00","71136008"
"71136009","10136","10136102","6004","0","10136109","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-9（NORMAL）前篇","2024/06/01 16:00:00","71136009"
"71136010","10136","10136102","6004","0","10136110","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-10（NORMAL）前篇","2024/06/01 16:00:00","71136010"
"71136016","10136","10136103","6005","0","10136201","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-1（HARD）前篇","2024/06/01 16:00:00","71136016"
"71136017","10136","10136103","6005","0","10136202","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-2（HARD）前篇","2024/06/01 16:00:00","71136017"
"71136018","10136","10136103","6005","0","10136203","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-3（HARD）前篇","2024/06/01 16:00:00","71136018"
"71136019","10136","10136103","6005","0","10136204","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-4（HARD）前篇","2024/06/01 16:00:00","71136019"
"71136020","10136","10136103","6005","0","10136205","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-5（HARD）前篇","2024/06/01 16:00:00","71136020"
"71136021","10136","10136104","6002","0","0","0","9006","1","601","2024/06/29 15:59:59","將討伐證交換前篇的獎勵清單重置1次","2024/06/01 16:00:00","71136021"
"71136022","10136","10136104","6002","0","0","0","9006","2","601","2024/06/29 15:59:59","將討伐證交換前篇的獎勵清單重置2次","2024/06/01 16:00:00","71136022"
"71136023","10136","10136104","6002","0","0","0","9006","3","601","2024/06/29 15:59:59","將討伐證交換前篇的獎勵清單重置3次","2024/06/01 16:00:00","71136023"
"71136024","10136","10136104","6002","0","0","0","9006","4","601","2024/06/29 15:59:59","將討伐證交換前篇的獎勵清單重置4次","2024/06/01 16:00:00","71136024"
"71136025","10136","10136104","6002","0","0","0","9006","5","601","2024/06/29 15:59:59","將討伐證交換前篇的獎勵清單重置5次","2024/06/01 16:00:00","71136025"
"71136026","10136","10136105","6008","0","0","0","9011","5","601","2024/06/29 15:59:59","打倒5隻紅霧精靈（全難易度皆可）","2024/06/01 16:00:00","71136026"
"71136027","10136","10136105","6008","0","0","0","9011","10","601","2024/06/29 15:59:59","打倒10隻紅霧精靈（全難易度皆可）","2024/06/01 16:00:00","71136027"
"71136028","10136","10136105","6008","0","0","0","9011","15","601","2024/06/29 15:59:59","打倒15隻紅霧精靈（全難易度皆可）","2024/06/01 16:00:00","71136028"
"71136029","10136","10136105","6008","0","0","0","9011","20","601","2024/06/29 15:59:59","打倒20隻紅霧精靈（全難易度皆可）","2024/06/01 16:00:00","71136029"
"71136030","10136","10136105","6008","0","0","0","9011","25","601","2024/06/29 15:59:59","打倒25隻紅霧精靈（全難易度皆可）","2024/06/01 16:00:00","71136030"
"71136031","10136","10136105","6008","0","0","0","9011","30","601","2024/06/29 15:59:59","打倒30隻紅霧精靈（全難易度皆可）","2024/06/01 16:00:00","71136031"
"71136032","10136","10136106","6006","0","1013601","0","9019","1","601","2024/06/29 15:59:59","打倒1隻紅霧精靈（NORMAL限定）","2024/06/01 16:00:00","71136032"
"71136033","10136","10136107","6010","0","1013603","0","9019","1","601","2024/06/29 15:59:59","打倒1隻紅霧精靈（VERY HARD限定）","2024/06/01 16:00:00","71136033"
"71137001","10137","10137102","6004","0","10137101","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-1（NORMAL）後篇","2024/06/08 16:00:00","71137001"
"71137002","10137","10137102","6004","0","10137102","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-2（NORMAL）後篇","2024/06/08 16:00:00","71137002"
"71137003","10137","10137102","6004","0","10137103","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-3（NORMAL）後篇","2024/06/08 16:00:00","71137003"
"71137004","10137","10137102","6004","0","10137104","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-4（NORMAL）後篇","2024/06/08 16:00:00","71137004"
"71137005","10137","10137102","6004","0","10137105","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-5（NORMAL）後篇","2024/06/08 16:00:00","71137005"
"71137006","10137","10137102","6004","0","10137106","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-6（NORMAL）後篇","2024/06/08 16:00:00","71137006"
"71137007","10137","10137102","6004","0","10137107","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-7（NORMAL）後篇","2024/06/08 16:00:00","71137007"
"71137008","10137","10137102","6004","0","10137108","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-8（NORMAL）後篇","2024/06/08 16:00:00","71137008"
"71137009","10137","10137102","6004","0","10137109","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-9（NORMAL）後篇","2024/06/08 16:00:00","71137009"
"71137010","10137","10137102","6004","0","10137110","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-10（NORMAL）後篇","2024/06/08 16:00:00","71137010"
"71137016","10137","10137103","6005","0","10137201","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-1（HARD）後篇","2024/06/08 16:00:00","71137016"
"71137017","10137","10137103","6005","0","10137202","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-2（HARD）後篇","2024/06/08 16:00:00","71137017"
"71137018","10137","10137103","6005","0","10137203","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-3（HARD）後篇","2024/06/08 16:00:00","71137018"
"71137019","10137","10137103","6005","0","10137204","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-4（HARD）後篇","2024/06/08 16:00:00","71137019"
"71137020","10137","10137103","6005","0","10137205","0","9003","1","601","2024/06/29 15:59:59","完成活動冒險1-5（HARD）後篇","2024/06/08 16:00:00","71137020"
"71137021","10137","10137104","6002","0","0","0","9006","1","601","2024/06/29 15:59:59","將討伐證交換後篇的獎勵清單重置1次","2024/06/08 16:00:00","71137021"
"71137022","10137","10137104","6002","0","0","0","9006","2","601","2024/06/29 15:59:59","將討伐證交換後篇的獎勵清單重置2次","2024/06/08 16:00:00","71137022"
"71137023","10137","10137104","6002","0","0","0","9006","3","601","2024/06/29 15:59:59","將討伐證交換後篇的獎勵清單重置3次","2024/06/08 16:00:00","71137023"
"71137024","10137","10137104","6002","0","0","0","9006","4","601","2024/06/29 15:59:59","將討伐證交換後篇的獎勵清單重置4次","2024/06/08 16:00:00","71137024"
"71137025","10137","10137104","6002","0","0","0","9006","5","601","2024/06/29 15:59:59","將討伐證交換後篇的獎勵清單重置5次","2024/06/08 16:00:00","71137025"
"71137026","10137","10137105","6008","0","0","0","9011","5","601","2024/06/29 15:59:59","打倒5隻顯露苦衷 埃拉＆志那都（全難易度皆可）","2024/06/08 16:00:00","71137026"
"71137027","10137","10137105","6008","0","0","0","9011","10","601","2024/06/29 15:59:59","打倒10隻顯露苦衷 埃拉＆志那都（全難易度皆可）","2024/06/08 16:00:00","71137027"
"71137028","10137","10137105","6008","0","0","0","9011","15","601","2024/06/29 15:59:59","打倒15隻顯露苦衷 埃拉＆志那都（全難易度皆可）","2024/06/08 16:00:00","71137028"
"71137029","10137","10137105","6008","0","0","0","9011","20","601","2024/06/29 15:59:59","打倒20隻顯露苦衷 埃拉＆志那都（全難易度皆可）","2024/06/08 16:00:00","71137029"
"71137030","10137","10137105","6008","0","0","0","9011","25","601","2024/06/29 15:59:59","打倒25隻顯露苦衷 埃拉＆志那都（全難易度皆可）","2024/06/08 16:00:00","71137030"
"71137031","10137","10137105","6008","0","0","0","9011","30","601","2024/06/29 15:59:59","打倒30隻顯露苦衷 埃拉＆志那都（全難易度皆可）","2024/06/08 16:00:00","71137031"
"71137032","10137","10137106","6010","0","1013703","0","9019","1","601","2024/06/29 15:59:59","打倒1隻顯露苦衷 埃拉＆志那都（VERY HARD限定）","2024/06/08 16:00:00","71137032"
"71138001","10138","10138102","6004","0","10138101","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-1 (NORMAL)前篇","2024/06/10 16:00:00","71138001"
"71138002","10138","10138102","6004","0","10138102","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-2 (NORMAL)前篇","2024/06/10 16:00:00","71138002"
"71138003","10138","10138102","6004","0","10138103","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-3 (NORMAL)前篇","2024/06/10 16:00:00","71138003"
"71138004","10138","10138102","6004","0","10138104","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-4 (NORMAL)前篇","2024/06/10 16:00:00","71138004"
"71138005","10138","10138102","6004","0","10138105","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-5 (NORMAL)前篇","2024/06/10 16:00:00","71138005"
"71138006","10138","10138102","6004","0","10138106","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-6 (NORMAL)前篇","2024/06/10 16:00:00","71138006"
"71138007","10138","10138102","6004","0","10138107","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-7 (NORMAL)前篇","2024/06/10 16:00:00","71138007"
"71138008","10138","10138102","6004","0","10138108","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-8 (NORMAL)前篇","2024/06/10 16:00:00","71138008"
"71138009","10138","10138102","6004","0","10138109","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-9 (NORMAL)前篇","2024/06/10 16:00:00","71138009"
"71138010","10138","10138102","6004","0","10138110","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-10 (NORMAL)前篇","2024/06/10 16:00:00","71138010"
"71138011","10138","10138102","6004","0","10138111","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-11 (NORMAL)前篇","2024/06/10 16:00:00","71138011"
"71138012","10138","10138102","6004","0","10138112","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-12 (NORMAL)前篇","2024/06/10 16:00:00","71138012"
"71138013","10138","10138102","6004","0","10138113","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-13 (NORMAL)前篇","2024/06/10 16:00:00","71138013"
"71138014","10138","10138102","6004","0","10138114","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-14 (NORMAL)前篇","2024/06/10 16:00:00","71138014"
"71138015","10138","10138102","6004","0","10138115","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-15 (NORMAL)前篇","2024/06/10 16:00:00","71138015"
"71138016","10138","10138103","6005","0","10138201","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-1 (HARD)前篇","2024/06/10 16:00:00","71138016"
"71138017","10138","10138103","6005","0","10138202","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-2 (HARD)前篇","2024/06/10 16:00:00","71138017"
"71138018","10138","10138103","6005","0","10138203","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-3 (HARD)前篇","2024/06/10 16:00:00","71138018"
"71138019","10138","10138103","6005","0","10138204","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-4 (HARD)前篇","2024/06/10 16:00:00","71138019"
"71138020","10138","10138103","6005","0","10138205","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-5 (HARD)前篇","2024/06/10 16:00:00","71138020"
"71138021","10138","10138104","6002","0","0","0","9006","1","601","2024/06/27 15:59:59","將討伐證交換前篇的獎勵清單重置1次","2024/06/10 16:00:00","71138021"
"71138022","10138","10138104","6002","0","0","0","9006","2","601","2024/06/27 15:59:59","將討伐證交換前篇的獎勵清單重置2次","2024/06/10 16:00:00","71138022"
"71138023","10138","10138104","6002","0","0","0","9006","3","601","2024/06/27 15:59:59","將討伐證交換前篇的獎勵清單重置3次","2024/06/10 16:00:00","71138023"
"71138024","10138","10138104","6002","0","0","0","9006","4","601","2024/06/27 15:59:59","將討伐證交換前篇的獎勵清單重置4次","2024/06/10 16:00:00","71138024"
"71138025","10138","10138104","6002","0","0","0","9006","5","601","2024/06/27 15:59:59","將討伐證交換前篇的獎勵清單重置5次","2024/06/10 16:00:00","71138025"
"71138026","10138","10138105","6008","0","0","0","9011","5","601","2024/06/27 15:59:59","打倒5隻樂園守護者（全難易度皆可）","2024/06/10 16:00:00","71138026"
"71138027","10138","10138105","6008","0","0","0","9011","10","601","2024/06/27 15:59:59","打倒10隻樂園守護者（全難易度皆可）","2024/06/10 16:00:00","71138027"
"71138028","10138","10138105","6008","0","0","0","9011","15","601","2024/06/27 15:59:59","打倒15隻樂園守護者（全難易度皆可）","2024/06/10 16:00:00","71138028"
"71138029","10138","10138105","6008","0","0","0","9011","20","601","2024/06/27 15:59:59","打倒20隻樂園守護者（全難易度皆可）","2024/06/10 16:00:00","71138029"
"71138030","10138","10138105","6008","0","0","0","9011","25","601","2024/06/27 15:59:59","打倒25隻樂園守護者（全難易度皆可）","2024/06/10 16:00:00","71138030"
"71138031","10138","10138105","6008","0","0","0","9011","30","601","2024/06/27 15:59:59","打倒30隻樂園守護者（全難易度皆可）","2024/06/10 16:00:00","71138031"
"71138032","10138","10138106","6006","0","1013801","0","9019","1","601","2024/06/27 15:59:59","打倒1隻樂園守護者（NORMAL限定）","2024/06/10 16:00:00","71138032"
"71138033","10138","10138107","6010","0","1013803","0","9019","1","601","2024/06/27 15:59:59","打倒1隻樂園守護者（VERY HARD限定）","2024/06/10 16:00:00","71138033"
"71139001","10139","10139102","6004","0","10139101","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-1 (NORMAL)後篇","2024/06/15 16:00:00","71139001"
"71139002","10139","10139102","6004","0","10139102","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-2 (NORMAL)後篇","2024/06/15 16:00:00","71139002"
"71139003","10139","10139102","6004","0","10139103","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-3 (NORMAL)後篇","2024/06/15 16:00:00","71139003"
"71139004","10139","10139102","6004","0","10139104","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-4 (NORMAL)後篇","2024/06/15 16:00:00","71139004"
"71139005","10139","10139102","6004","0","10139105","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-5 (NORMAL)後篇","2024/06/15 16:00:00","71139005"
"71139006","10139","10139102","6004","0","10139106","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-6 (NORMAL)後篇","2024/06/15 16:00:00","71139006"
"71139007","10139","10139102","6004","0","10139107","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-7 (NORMAL)後篇","2024/06/15 16:00:00","71139007"
"71139008","10139","10139102","6004","0","10139108","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-8 (NORMAL)後篇","2024/06/15 16:00:00","71139008"
"71139009","10139","10139102","6004","0","10139109","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-9 (NORMAL)後篇","2024/06/15 16:00:00","71139009"
"71139010","10139","10139102","6004","0","10139110","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-10 (NORMAL)後篇","2024/06/15 16:00:00","71139010"
"71139011","10139","10139102","6004","0","10139111","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-11 (NORMAL)後篇","2024/06/15 16:00:00","71139011"
"71139012","10139","10139102","6004","0","10139112","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-12 (NORMAL)後篇","2024/06/15 16:00:00","71139012"
"71139013","10139","10139102","6004","0","10139113","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-13 (NORMAL)後篇","2024/06/15 16:00:00","71139013"
"71139014","10139","10139102","6004","0","10139114","0","9003","1","601","2024/06/27 15:59:59","完成活動冒險1-14 (NORMAL)後篇","2024/06/15 16:00:00","71139014"
