4456e830b0c58cde62ffb767182db74e4a744674662c51a981e2227bcd03d13c,fb8cf4b99a4437c1811a598c3ca6c6bcc337617056773d872479be3f67e17122,5c186887550ab265fdeea062c2fe701dac2955ff6a46f42738a84ad1433ff1e3,0b83a10c74c514f0ff25f3d97d3147293fafa6ee17c12c6db54a310fc1bb89d0,77c8be58c1d5ad367edb8092e49520de255eb8b842a5cd700f32ca521f4b1de3,62c61b73528e670f4ecb40c2b13308a36d0d77df1439a4f6d44704015d735c75,38a33c1566486c92bd9e9ba8ac9e0201cf09cc21744c62879a21ff51da36b516,99f862e19d69b72f61a6f1ad7fbd42bf0d154a057d10e943f6ac32bf8ad9c208,5e86f9f058a5678d0200f7fc8714720e5d437b244039383ac39bb5a7a6904e9a,96b30a6ee18f60785fbba84ce9aaffa8f80da9fc59a6c06d5d8fc27bd0ef9c1f,9199165a1eaa178a5e23a04ee6049a0a7175412e4f593d3fa17c64b56d90dfe7,2a9b0252eec6cc1aa353f8bcda5cf9a2eb9e0b317a5ddf319f55d50d4e4b279b,185bdde52c81a5e3f117af1bc89b40f737613496b5ef4cc7caa2f8e70bc370de,ea7c2e567ff6b262693641dd393610f7e9d1e114f941a84fda9570fb97192416,a25ff8456cf226813704018ece86bf2d519f9ca77a05aa0a5818d41ff6d05c7f,b99b4f8a28e045fd429fdbdddfdc2f87a5591703ba8de1f2e2a56eb82364c2dd,82111863198c82343fc32b0e4685fa5719172bfdd704f8d04bd352310b69d06d,6c76eb2ef9ae4872d52205b504a76c4b871db9b58cbf073c4aa0fbe595cc7696,72f97441f0eb1e77972163c32f9cd6c355175aa91b124579d49ac0bb9ff6cb73,6e0d3a03af957d92c3d1467664d9ecb5fe5f4611b2f1e4f7998084b6112fb673,fe6cbfb87725a218f51518be722e171ad68adf4fd95889e428eb8b0e78ff8cf3,1ed059e2fc69ae2e185a2b3ee8009e5a4dd49c7883b30c3245ce6e07bd677e33,a410896785b93273898b25ea7d530bca3867052ecde4b4aaa02e9985f43594f5,ff11938a25b9a4d630600a0b9dc65ca5aeb25f3661b5389f22830b6ab42a4549,8db3ae5e5e04fc7479d39beb31fab746f26fc1ccb0290eab8ef88e0a24facaa2,cbbe8df0282fefdf35a6e4ca8525cc463ae7662597850f0490701b3821d0fbd4,18fc2973ed5e0871c5940908bad1af10ac95ae2d1b31e0f318541a46d7b6d9a9,0da18e02f444a33855315ae420ecb52649a44a0b22387c6d68a552f82e24732e,0e595654ae2d33d9ebe0752b4dd3d6c3698ee5aec5adec3f441dcac3dc58115c,1dce6129536ef490db5cac9e9e7ab4754f6a08b2903e67b06c42b0fa375092c3,8ca18b64f802dee2cf1b608767cea13749d45d1bbee7fb114345bc9ee3f00084,3737391ed076e0dbcb3c26fa75d8d3027c16c3bea56e97fa8bd8c14864dcda18,42e78bc46bcbe8af4bdd8eb75828bd5b41f89c82cf6cbf8f6d7ec0a9173cb38d,ed5a9be6b659ced729108eb9fd3073f21c067735e25ec7e8eeb74bb3e347e1c1,8241b4e340ae0dc86c2705ddddbd669a05db187383f3e6f65f8896ddbcbbdd67,e97d70d5e81bf0e84c2ed04160112057294e6a09e4f6b1dca9ee05459dff7961,6fc367d79fb6380c9da1dc84c2ef628a25df42b536db29a497205da64c908843,02ddc2fed45d4d0a7b5d795075de1d30a7a25f99fe82ff6671698a6400b665bf,764d9063008b50d907df3bf4e150bfa7c526cf96f241c514d680732b1083b72f,1e27ebed93d4cc806d08173c20b28505b46575b4907acc5dbfca2b87ddacabea,6dcfca4aad8d5ebb244a22c6249431be3950e00d6b82214c74886ebba0d61058,33996f2f6e94102b0dd761f15c404ad93b9bbee89ecee301fc4b3edfdd570d1b,de473ee983ae5f3ab9025a6b419d741bf903da5a1ce146a56ac13a9cf4db9f75,3d9b97c6a1260f71b65a081f2b8e4969ba421e2f0fde5ebc2127a0e66036347f
"0","0","3320","3320","0","16590211","0","狼人","0","0","0","0","3320","0","41","0","0","1499","0","0","0","0","3320","0","850106704","0","0","1","0","0","3320","0","0","0","3320","999","0","47529","332","254000","0","0","200000001","0"
"34","0","332","332","0","11649736","0","普蕾西亞（墮落）的闇影","0","0","0","500","332","0","44","0","5","690","0","0","0","0","332","17","850106705","0","2401","35","0","0","332","0","122590","0","332","543","0","0","332","626101","0","0","200000001","0"
"0","0","3330","3330","0","18187180","0","叢林護衛","0","0","0","0","3330","0","41","0","0","2505","0","0","0","0","3330","0","850106801","0","0","1","0","0","3330","0","0","0","3330","1002","0","22135","333","251300","0","0","200000001","0"
"0","0","3330","3330","0","17821035","0","棘刺蟹","0","0","0","0","3330","0","41","0","0","2004","0","0","0","0","3330","0","850106802","0","0","1","0","0","3330","0","0","0","3330","1336","0","21737","333","250100","0","0","200000001","0"
"47","0","333","333","0","15091694","0","望的闇影","0","659","0","49","333","0","45","0","6","2898","0","1","0","0","333","4","850106803","0","0","35","0","0","333","29","0","0","333","4102","0","66123","333","602901","0","0","200000001","0"
"0","0","3330","3330","0","16492888","0","洞窟蝙蝠","0","0","0","0","3330","0","41","0","0","1253","0","0","0","0","3330","0","850106804","0","0","1","0","0","3330","0","78327","0","3330","835","0","0","333","254900","0","0","200000001","0"
"39","0","333","333","0","13233115","0","茜里的闇影","0","0","0","153","333","0","41","0","6","2194","0","1","0","0","333","36","850106805","0","672","35","0","0","333","3","109376","0","333","1866","0","0","333","600601","0","0","200000001","0"
"0","0","3340","3340","0","17980855","0","樹精","0","0","0","0","3340","0","41","0","0","2010","0","0","0","0","3340","0","850106901","0","0","1","0","0","3340","0","0","0","3340","1340","0","21603","334","251800","0","0","200000001","0"
"0","0","3340","3340","0","17543175","0","寄居蟹騎士","0","0","0","0","3340","0","41","0","0","1508","0","0","0","0","3340","0","850106902","0","0","1","0","0","3340","0","0","0","3340","2345","0","23221","334","254100","0","0","200000001","0"
"38","0","334","334","0","14743339","0","胡桃的闇影","0","456","0","59","334","0","41","0","6","2889","0","1","0","0","334","4","850106903","0","0","35","0","0","334","36","0","0","334","2995","0","80837","334","602101","0","0","200000001","0"
"42","0","334","334","0","13944687","0","望（聖誕節）的闇影","0","793","0","120","334","0","41","0","5","2420","0","1","0","0","334","4","850106904","0","0","35","0","0","334","28","0","0","334","3876","0","69214","334","611602","0","0","200000001","0"
"0","0","3340","3340","0","15716721","0","魔法鰩魚","0","0","0","0","3340","0","41","0","0","503","0","0","0","0","3340","0","850106905","0","0","1","0","0","3340","0","34047","0","3340","335","0","0","334","259500","0","0","200000001","0"
"130","0","50000","0","0","250000000","0","憤怒之顎","0","0","0","0","50000","0","30","0","1","1800","0","0","0","0","0","0","850107001","0","0","1","0","0","50000","0","0","0","0","1200","0","150000","344","311408","0","0","300000008","0"
"0","0","0","100","0","1000000000","0","爆裂敵人","0","0","0","0","0","150","100","0","1","0","0","0","0","0","0","0","850107002","0","0","1","0","0","500","0","0","9000","500","0","0","0","344","217300","0","0","300000008","0"
"0","0","250","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","0","0","0","850107003","0","0","1","0","0","0","0","0","100","0","0","0","0","344","217301","0","0","300000008","0"
"38","0","336","336","0","38729371","0","胡桃的闇影","0","555","0","59","336","0","41","0","6","3550","0","1","0","0","336","4","850107101","0","0","35","0","0","336","36","0","0","336","3624","0","90335","336","602101","0","0","200000001","0"
"0","0","3360","3360","0","39725386","0","岩石蜥蜴","0","0","0","0","3360","0","41","0","0","2528","0","0","0","0","3360","0","850107102","0","0","1","0","0","3360","0","0","0","3360","2528","0","122756","336","252300","0","0","200000001","0"
"0","0","3360","3360","0","39630103","0","毒牙蜥蜴","0","0","0","0","3360","0","41","0","0","2528","0","0","0","0","3360","0","850107103","0","0","1","0","0","3360","0","0","0","3360","2528","0","124184","336","252200","0","0","200000001","0"
"0","0","3360","3360","0","39202367","0","沙蟲","0","0","0","0","3360","0","41","0","0","2528","0","0","0","0","3360","0","850107104","0","0","1","0","0","3360","0","0","0","3360","2528","0","43442","336","250500","0","0","200000001","0"
"29","0","336","336","0","34926656","0","優衣（祭服）的闇影","0","0","0","2960","336","0","41","0","5","3398","0","1","0","0","336","21","850107105","0","712","35","0","0","336","3","109168","0","336","2129","0","0","336","615601","0","0","200000001","0"
"0","0","3380","3380","0","38668575","0","守門者","0","0","0","0","3380","0","41","0","0","4238","0","0","0","0","3380","0","850107201","0","0","1","0","0","3380","0","86915","0","3380","4238","0","0","338","251500","0","0","200000001","0"
"0","0","3380","3380","0","42262282","0","樹精","0","0","0","0","3380","0","41","0","0","3390","0","0","0","0","3380","0","850107202","0","0","1","0","0","3380","0","0","0","3380","3390","0","37965","338","251800","0","0","200000001","0"
"0","0","3380","3380","0","41097642","0","生者劍士像","0","0","0","0","3380","0","41","0","0","5085","0","0","0","0","3380","0","850107203","0","0","1","0","0","3380","0","0","0","3380","3390","0","40330","338","251000","0","0","200000001","0"
"35","0","338","338","0","40038581","0","望的闇影","0","740","0","49","338","0","45","0","6","3592","0","1","0","0","338","4","850107204","0","0","35","0","0","338","29","0","0","338","4817","0","74662","338","602901","0","0","200000001","0"
"44","0","338","338","0","33795880","0","班比的闇影","0","0","0","45","338","0","41","0","6","955","0","1","0","0","338","17","850107205","0","3664","35","0","0","338","0","168915","0","338","727","0","0","338","622303","0","0","200000001","0"
"0","0","3410","3410","0","55233940","0","小小哥布林","0","0","0","0","3410","0","41","0","0","2565","0","0","0","0","3410","0","850107301","0","0","1","0","0","3410","200","0","0","3410","855","0","53811","341","250300","0","0","200000001","0"
"0","0","3410","3410","0","48728484","0","棘刺蟹","0","0","0","0","3410","0","41","0","0","3420","0","0","0","0","3410","0","850107302","0","0","1","0","0","3410","0","0","0","3410","3420","0","50986","341","250100","0","0","200000001","0"
"63","0","341","341","0","46386834","0","流夏的闇影","0","1284","0","61","341","0","41","0","6","4957","0","1","0","0","341","4","850107303","0","0","36","0","0","341","42","0","0","341","4101","0","93095","341","605601","0","0","200000001","0"
"38","0","341","341","0","44730735","0","胡桃的闇影","0","584","0","59","341","0","41","0","6","3696","0","1","0","0","341","4","850107304","0","0","36","0","0","341","36","0","0","341","3770","0","119688","341","602101","0","0","200000001","0"
"43","0","341","341","0","35614066","0","鈴奈（萬聖節）的闇影","0","3003","0","30","341","0","68","0","5","1040","0","1","0","0","341","0","850107305","0","0","36","0","0","341","3","0","0","341","842","0","206781","341","617901","0","0","200000001","0"
"0","0","3430","3430","0","41554864","0","生者劍士像","0","0","0","0","3430","0","41","0","0","5160","0","0","0","0","3430","0","850107401","0","0","1","0","0","3430","0","0","0","3430","3440","0","43687","343","251000","0","0","200000001","0"
"34","0","343","343","0","31559222","0","安＆古蕾婭的闇影","0","0","0","45","343","0","41","0","5","705","0","0","0","0","343","17","850107402","0","2583","36","0","0","343","0","158110","0","343","561","0","0","343","681001","0","0","200000001","0"
"0","0","3430","3430","0","40936179","0","搗蛋惡魔","0","0","0","0","3430","0","41","0","0","1290","0","0","0","0","3430","0","850107403","0","0","1","0","0","3430","0","169813","0","3430","1290","0","0","343","256300","0","0","200000001","0"
"29","0","343","343","0","33532568","0","雪（大江戶）的闇影","0","0","0","1510","343","0","41","0","5","2625","0","1","0","0","343","22","850107404","0","1206","36","0","0","343","0","131975","0","343","1348","0","0","343","617601","0","0","200000001","0"
"0","0","3430","3430","0","37672449","0","火焰咒士","0","0","0","0","3430","0","41","0","0","860","0","0","0","0","3430","0","850107405","0","0","1","0","0","3430","0","80761","0","3430","860","0","0","343","259300","0","0","200000001","0"
"0","0","3450","3450","0","42984516","0","多倫多獸","0","0","0","0","3450","0","41","0","0","3460","0","0","0","0","3450","0","850107501","0","0","1","0","0","3450","0","0","0","3450","3460","0","40585","345","252000","0","0","200000001","0"
"25","0","345","345","0","39779438","0","空花（黑暗）的闇影","0","0","0","86","345","0","41","0","5","3715","0","1","0","0","345","20","850107502","0","167","36","0","0","345","12","75027","0","345","4521","0","0","345","619101","0","0","200000001","0"
"36","0","345","345","0","40174358","0","靜流（夏日）的闇影","0","681","0","159","345","0","41","0","5","3299","0","1","0","0","345","5","850107503","0","0","36","0","0","345","21","0","0","345","4955","0","71748","345","617101","0","0","200000001","0"
"0","0","3450","3450","0","41114009","0","毒蟾蜍","0","0","0","0","3450","0","41","0","0","2163","0","0","0","0","3450","0","850107504","0","0","1","0","0","3450","0","0","0","3450","2163","0","143366","345","254800","0","0","200000001","0"
"0","0","3450","3450","0","41335261","0","流浪之鴉","0","0","0","0","3450","0","41","0","0","1298","0","0","0","0","3450","0","850107505","0","0","1","0","0","3450","0","0","0","3450","1298","0","175964","345","256100","0","0","200000001","0"
"0","0","3480","3480","0","55801958","0","魔像","0","0","0","0","3480","0","41","0","0","1745","0","0","0","0","3480","0","850107601","0","0","1","0","0","3480","0","0","0","3480","6980","0","44189","348","250700","0","0","200000001","0"
"33","0","348","348","0","50975738","0","空花的闇影","0","1165","0","283","348","0","41","0","6","5215","0","1","0","0","348","6","850107602","0","77","36","0","0","348","22","0","0","348","3742","0","88229","348","604503","0","0","200000001","0"
"30","0","348","348","0","50651731","0","涅婭（夏日）的闇影","0","1265","0","39","348","0","41","0","5","3560","0","1","0","0","348","5","850107603","0","0","36","0","0","348","33","0","0","348","3731","0","97761","348","631101","0","0","200000001","0"
"40","0","348","348","0","51134020","0","靜流的闇影","0","714","0","176","348","0","41","0","6","3964","0","2","0","0","348","5","850107604","0","0","36","0","0","348","30","0","0","348","5659","0","99275","348","604903","0","0","200000001","0"
"0","0","3480","3480","0","48438917","0","雷雲長老","0","0","0","0","3480","0","41","0","0","873","0","0","0","0","3480","0","850107605","0","0","1","0","0","3480","0","110857","0","3480","873","0","0","348","259000","0","0","200000001","0"
"0","0","1","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","0","0","0","850107606","0","0","1","0","0","0","0","0","0","0","0","0","0","450","217305","0","0","300000008","0"
"0","0","100000","0","0","1000000000","5000","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","5000","0","0","850107607","0","0","1","0","0","0","0","0","0","0","0","0","0","450","217302","0","0","300000008","0"
"0","0","3500","3500","0","43423710","0","樹精","0","0","0","0","3500","0","41","0","0","3510","0","0","0","0","3500","0","850107701","0","0","1","0","0","3500","0","0","0","3500","3510","0","42333","350","251800","0","0","200000001","0"
"0","0","3500","3500","0","43783014","0","哥布林護衛","0","0","0","0","3500","0","41","0","0","2633","0","0","0","0","3500","0","850107702","0","0","1","0","0","3500","0","0","0","3500","4388","0","42871","350","251200","0","0","200000001","0"
"35","0","350","350","0","41028112","0","望的闇影","0","747","0","49","350","0","45","0","6","3871","0","1","0","0","350","4","850107703","0","0","37","0","0","350","29","0","0","350","5145","0","78292","350","602901","0","0","200000001","0"
"0","0","3500","3500","0","41662981","0","憤怒烏賊","0","0","0","0","3500","0","41","0","0","2194","0","0","0","0","3500","0","850107704","0","0","1","0","0","3500","0","141301","0","3500","2194","0","0","350","253300","0","0","200000001","0"
"34","0","350","350","0","33087752","0","吉塔（術士）的闇影","0","0","0","45","350","0","41","0","5","821","0","1","0","0","350","17","850107705","0","2850","37","0","0","350","0","170609","0","350","615","0","0","350","625501","0","0","200000001","0"
"0","0","3520","3520","0","42534295","0","岩龜暴君","0","0","0","0","3520","0","41","0","0","4413","0","0","0","0","3520","0","850107801","0","0","1","0","0","3520","0","0","0","3520","4413","0","34784","352","251100","0","0","200000001","0"
"0","0","3520","3520","0","45107369","0","青藍魔像","0","0","0","0","3520","0","41","0","0","7060","0","0","0","0","3520","0","850107802","0","0","1","0","0","3520","0","0","0","3520","1765","0","36397","352","250800","0","0","200000001","0"
"36","0","352","352","0","42394817","0","貪吃佩可的闇影","0","656","0","152","352","0","41","0","6","4333","0","2","0","0","352","5","850107803","0","0","37","0","0","352","21","0","0","352","4865","0","85613","352","605802","0","0","200000001","0"
"36","0","352","352","0","40606507","0","優花梨（夏日）的闇影","0","687","0","44","352","0","41","0","5","3971","0","1","0","0","352","5","850107804","0","0","37","0","0","352","13","0","0","352","3821","0","84485","352","626801","0","0","200000001","0"
"0","0","3520","3520","0","40743730","0","岩浣熊","0","0","0","0","3520","0","41","0","0","2207","0","0","0","0","3520","0","850107805","0","0","1","0","0","3520","0","0","0","3520","2207","0","109240","352","255600","0","0","200000001","0"
"0","0","3550","3550","0","44219243","0","叢林護衛","0","0","0","0","3550","0","41","0","0","4450","0","0","0","0","3550","0","850107901","0","0","1","0","0","3550","0","0","0","3550","2670","0","43454","355","251300","0","0","200000001","0"
"0","0","3550","3550","0","43754399","0","棘刺蟹","0","0","0","0","3550","0","41","0","0","3560","0","0","0","0","3550","0","850107902","0","0","1","0","0","3550","0","0","0","3550","3560","0","42068","355","250100","0","0","200000001","0"
"63","0","355","355","0","41716717","0","流夏的闇影","0","1284","0","61","355","0","41","0","6","5130","0","1","0","0","355","4","850107903","0","0","37","0","0","355","42","0","0","355","4242","0","75077","355","605601","0","0","200000001","0"
"41","0","355","355","0","35139893","0","惠理子的闇影","0","2441","0","30","355","0","41","0","6","749","0","1","0","0","355","0","850107904","0","0","37","0","0","355","2","0","0","355","836","0","177131","355","602701","0","0","200000001","0"
"0","0","3550","3550","0","41701001","0","鑽頭鼴鼠","0","0","0","0","3550","0","41","0","0","1335","0","0","0","0","3550","0","850107905","0","0","1","0","0","3550","0","0","0","3550","1335","0","94069","355","257000","0","0","200000001","0"
"130","0","50000","0","0","320000000","0","巴西利斯克‧阿洛斯","0","0","0","0","50000","0","60","0","1","1700","0","0","0","0","0","0","850108001","0","0","1","0","0","50000","0","150000","0","50000","2300","0","0","367","321906","0","0","300000008","0"
"0","0","0","100","0","1000000000","0","爆裂敵人","0","0","0","0","0","150","100","0","1","0","0","0","0","0","0","0","850108002","0","0","1","0","0","500","0","0","9000","500","0","0","0","367","217300","0","0","300000008","0"
"0","0","250","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","10","50","0","0","850108003","0","0","1","0","0","0","0","0","0","0","0","0","0","367","217301","0","0","300000008","0"
"0","0","0","0","0","1000000000","5000","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","5000","0","0","850108004","0","0","1","0","0","0","0","0","0","0","0","0","0","367","217302","0","0","300000008","0"
"38","0","356","356","0","38397827","0","流夏（薩拉薩利亞）的闇影","0","1280","0","51","356","0","41","0","5","3697","0","1","0","0","356","5","850108101","0","0","37","0","0","356","23","0","0","356","5468","0","78921","356","627601","0","0","200000001","0"
"49","0","356","356","0","32575912","0","克莉絲提娜（聖誕節）的闇影","0","2922","0","30","356","0","44","0","5","704","0","2","0","0","356","1","850108102","0","0","37","0","0","356","3","0","0","356","823","0","210556","356","611502","0","0","200000001","0"
"0","0","3560","3560","0","39002587","0","歡呼半獸人","0","0","0","0","3560","0","41","0","0","2678","0","0","0","0","3560","0","850108103","0","0","1","0","0","3560","0","0","0","3560","2678","0","166729","356","254400","0","0","200000001","0"
"0","0","3560","3560","0","39167336","0","氣球鳥","0","0","0","1068","3560","0","41","0","0","2678","0","0","0","0","3560","0","850108104","0","0","1","0","0","3560","0","0","0","3560","2678","0","10323","356","257600","0","0","200000001","0"
"0","0","3560","3560","0","37089614","0","烏帕魯帕","0","0","0","0","3560","0","41","0","0","893","0","0","0","0","3560","0","850108105","0","0","1","0","0","3560","0","0","0","3560","893","0","162974","356","259100","0","0","200000001","0"
"0","0","3570","3570","0","41940713","0","樹精","0","0","0","0","3570","0","41","0","0","3580","0","0","0","0","3570","0","850108201","0","0","1","0","0","3570","0","0","0","3570","3580","0","48489","357","251800","0","0","200000001","0"
"0","0","3570","3570","0","40774925","0","生者劍士像","0","0","0","0","3570","0","41","0","0","5370","0","0","0","0","3570","0","850108202","0","0","1","0","0","3570","0","0","0","3570","3580","0","51581","357","251000","0","0","200000001","0"
