53d0047bbbc823c8b2b3b0b328cc1585953f6db85d26deaff66bccdcf9dedd8e,8b0f77709de99c6e436b627b2cb13cc0dc1144a0ea76d5823fe368535c82a627,8ff20647bbd6077e8aaec2f9a785d6b982fe8f6ee644506fa5ef42dbee4a191a,baef204573aef306dcccff3b712d62a23be1f5a5ea652065a91032cf04001498,1956d0bb02751e2e98c875636eb60fd6283ccea0e7c3cfd9cb80bd81b6fc53ee,f106f510962afac9f8639d22bdb94822ea44fa6af45eb8ca1d3cb5e2edeaff55,0f6b1d40c1a01a0eda9f888bd3da8201f209773283adce59fb8f8b4267cd87ad,ffd2395beab82c254d63e8839e2c4c10dbae99f9cfe6960d129dc41b895f3ae1,12d148e7ee364a6aa9117aa1084adf4bdd99c4a2b9934b6c65ef3493f9a83671,59f1202dfecd23b8282472e9f811a4117146d6c60448effcf5ffea51a43b26b8,28ea98eab99a4fd89bb8518f63610616db69b1b9b3943d39701573708db49508,b7927658bd0c806a1d7f358216b267110f181280fccec8da91e3efb85bebff2a,f4752a3e9b934b53b6885c39c79f4460df9df711c5a559038ff203e576626a16,3a5742e636e73729bfc15145533d51214cc3a031e1b08d96306bf921a74ef0d9,c4ab2823bc8fc813998b9ee3c345707583be3e6823caaf210c91c3e5c772fe01,88e506567a4503b85a53284f6eec2ecd8e5ed4a72f8f30906885cc93d0b0d313,e5bbc874ad71543174f7afe1d14f2854096dfb15b1aec1a36a80cdff3c0bed3f,df5d406ed9a1cb0ee8e3d2c82cbfdf9f75cb6fbfce4f989ba30087c802af7d8a,4cc46d34d6944c6daeb1d99ce6cfac79f6ee9f14145d4c8e6213cc79e1223afe,d7ac5bdfb6d5b6d595991168120ede25a3ebabdc25c6932c367720ca110288ea,6e378924e584e5ed50ff6565b8d9ed6a5b41909d343c96711f56c4f08794d637,48bffa927f0e24fe51226fe81dc928f5e79c1ea1328341dfe6bc2a12983b5c98,7f79c94e52e06621de6d22bb596efafadaeda887cc70a77fa629de11d2d7657f,1c37681f8586594ca7c7ddc4bc96b30c0c405b287c597bf5891acf9f311729c7,2427cd0521317e64445f15bffd4e8083b671125228b4e7724c47c39b6640cda7,84fd1b83704ce902d6e23fc1106bded941b16d19230d14267e538d09b66299fc,02490c02e4dd5756f4277498de541ffc359d1267b00d2bc50b174de5e38c9544,c596e2a2ab91687050a1f1b9a01151e27d26c5c2493ce8e01ce6ff9cd2221382,f68639c2ecd080fdb6c13122e33d669991c9d7eefd0ef9f5e9853da3dac20ca0,830e6e21f5c1618e73133bce22ea3df9acc99a4e809e8bcf06aaca763c13a6a9,6e34fb97082a5dcc1201b30b411cf83d572947b2c8ed549b7cb194642d7ce087,62115491bc830c03b24a9aad798c1e65359675b52ba20ec4a7e7b5987756c845,979c060559e05d0c66849ce1bacc70c1f07c8555972d563227f947ef80e3d6d7,331cb3395525fbfae87b4562cdfb9c032dea3fd9c05369ffa7a2918dbbbcd120,803bedb1cd7b90ee7da61cb144c992e99c535deabc44678ce8c3977d8cae9fab,d688940821af208a8f7deab2fe284ea39a2c4a08edb3a726cc7d625233f967ae,b1cf0c44a5116071380ab5ce7344a95e9293c14d522aa6a0aa74e278e64d7c2c,ae18c8f3ed2131ff11c4e34573f9c5bb491d5ca417e3053d661c9b0daf0f70f8,0a882e03bc5a950e16bf73c9746cf2a4c599ee6a15b75236cff289a16257e8bd,a8b6a17a53eb566107ee99b0a836aa6db7e5ecd59c65d490dd8f5943ea4db556
"9","7","9","9","205","9","1","0","9","1091","9","9","30","0","10","0","9","0","0","0","9","0","204000","9","11","1","0","0","670400009","9","1","9","0","9","9","200000001","9","9","10","9"
"10","8","10","10","212","10","1","0","10","1121","10","10","30","0","10","0","10","0","0","0","10","0","204000","10","11","1","0","0","670400010","10","1","10","0","10","10","200000001","10","10","10","10"
"11","8","11","11","212","11","1","0","11","1121","11","11","30","0","10","0","11","0","0","0","11","0","204000","11","11","1","0","0","670400011","11","1","11","0","11","11","200000001","11","11","10","11"
"12","8","12","12","225","12","1","0","12","1180","12","12","30","0","10","0","12","0","0","0","12","0","204000","12","12","1","0","0","670400012","12","1","12","0","12","12","200000001","12","12","10","12"
"13","9","13","13","225","13","1","0","13","1180","13","13","30","0","10","0","13","0","0","0","13","0","204000","13","12","1","0","0","670400013","13","1","13","0","13","13","200000001","13","13","10","13"
"14","9","14","14","225","14","1","0","14","1180","14","14","30","0","10","0","14","0","0","0","14","0","204000","14","12","1","0","0","670400014","14","1","14","0","14","14","200000001","14","14","10","14"
"15","12","15","15","220","15","1","0","15","1184","15","15","30","0","10","0","15","0","0","0","15","0","204000","15","18","1","0","0","670400015","15","1","15","0","15","15","200000001","15","15","10","15"
"16","12","16","16","248","16","1","0","16","1305","16","16","30","0","10","0","16","0","0","0","16","0","204000","16","18","1","0","0","670400016","16","1","16","0","16","16","200000001","16","16","10","16"
"17","12","17","17","275","17","1","0","17","1426","17","17","30","0","10","0","17","0","0","0","17","0","204000","17","18","1","0","0","670400017","17","1","17","0","17","17","200000001","17","17","10","17"
"18","12","18","18","310","18","1","0","18","1734","18","18","30","0","10","0","18","0","0","0","18","0","204000","18","18","1","0","0","670400018","18","1","18","0","18","18","200000001","18","18","10","18"
"19","13","19","19","346","19","1","0","19","2043","19","19","30","0","10","0","19","0","0","0","19","0","204000","19","19","1","0","0","670400019","19","1","19","0","19","19","200000001","19","19","10","19"
"20","13","20","20","381","20","1","0","20","2351","20","20","30","0","10","0","20","0","0","0","20","0","204000","20","19","1","0","0","670400020","20","1","20","0","20","20","200000001","20","20","10","20"
"21","13","21","21","416","21","1","0","21","2659","21","21","30","0","10","0","21","0","0","0","21","0","204000","21","19","1","0","0","670400021","21","1","21","0","21","21","200000001","21","21","10","21"
"22","17","22","22","469","22","1","0","22","2724","22","22","30","0","10","0","22","0","0","0","22","0","204000","22","24","1","0","0","670400022","22","1","22","0","22","22","200000001","22","22","10","22"
"23","21","23","23","521","23","1","0","23","2788","23","23","30","0","10","0","23","0","0","0","23","0","204000","23","28","1","0","0","670400023","23","1","23","0","23","23","200000001","23","23","10","23"
"24","21","24","24","539","24","1","0","24","2985","24","24","30","0","10","0","24","0","0","0","24","0","204000","24","28","1","0","0","670400024","24","1","24","0","24","24","200000001","24","24","10","24"
"25","22","25","25","557","25","1","0","25","3182","25","25","30","0","10","0","25","0","0","0","25","0","204000","25","29","1","0","0","670400025","25","1","25","0","25","25","200000001","25","25","10","25"
"26","22","26","26","575","26","1","0","26","3379","26","26","30","0","10","0","26","0","0","0","26","0","204000","26","29","1","0","0","670400026","26","1","26","0","26","26","200000001","26","26","10","26"
"27","22","27","27","593","27","1","0","27","3576","27","27","30","0","10","0","27","0","0","0","27","0","204000","27","29","1","0","0","670400027","27","1","27","0","27","27","200000001","27","27","10","27"
"28","22","28","28","617","28","1","0","28","3808","28","28","30","0","10","0","28","0","0","0","28","0","204000","28","30","1","0","0","670400028","28","1","28","0","28","28","200000001","28","28","10","28"
"29","22","29","29","642","29","1","0","29","4040","29","29","30","0","10","0","29","0","0","0","29","0","204000","29","31","1","0","0","670400029","29","1","29","0","29","29","200000001","29","29","10","29"
"30","22","30","30","666","30","1","0","30","4272","30","30","30","0","10","0","30","0","0","0","30","0","204000","30","32","1","0","0","670400030","30","1","30","0","30","30","200000001","30","30","10","30"
"31","22","31","31","694","31","1","0","31","4685","31","31","30","0","10","0","31","0","0","0","31","0","204000","31","32","1","0","0","670400031","31","1","31","0","31","31","200000001","31","31","10","31"
"32","23","32","32","723","32","1","0","32","5099","32","32","30","0","10","0","32","0","0","0","32","0","204000","32","32","1","0","0","670400032","32","1","32","0","32","32","200000001","32","32","10","32"
"33","23","33","33","751","33","1","0","33","5512","33","33","30","0","10","0","33","0","0","0","33","0","204000","33","32","1","0","0","670400033","33","1","33","0","33","33","200000001","33","33","10","33"
"34","23","34","34","779","34","1","0","34","5925","34","34","30","0","10","0","34","0","0","0","34","0","204000","34","32","1","0","0","670400034","34","1","34","0","34","34","200000001","34","34","10","34"
"35","27","35","35","885","35","1","0","35","7661","35","35","30","0","10","0","35","0","0","0","35","0","204000","35","37","1","0","0","670400035","35","1","35","0","35","35","200000001","35","35","10","35"
"36","31","36","36","992","36","1","0","36","9398","36","36","30","0","10","0","36","0","0","0","36","0","204000","36","42","1","0","0","670400036","36","1","36","0","36","36","200000001","36","36","10","36"
"37","35","37","37","1098","37","1","0","37","11134","37","37","30","0","10","0","37","0","0","0","37","0","204000","37","47","1","0","0","670400037","37","1","37","0","37","37","200000001","37","37","10","37"
"38","38","38","38","1204","38","1","0","38","12871","38","38","30","0","10","0","38","0","0","0","38","0","204000","38","52","1","0","0","670400038","38","1","38","0","38","38","200000001","38","38","10","38"
"39","42","39","39","1311","39","1","0","39","14607","39","39","30","0","10","0","39","0","0","0","39","0","204000","39","57","1","0","0","670400039","39","1","39","0","39","39","200000001","39","39","10","39"
"40","46","40","40","1417","40","1","0","40","16344","40","40","30","0","10","0","40","0","0","0","40","0","204000","40","62","1","0","0","670400040","40","1","40","0","40","40","200000001","40","40","10","40"
"41","50","41","41","1523","41","1","0","41","18080","41","41","30","0","10","0","41","0","0","0","41","0","204000","41","66","1","0","0","670400041","41","1","41","0","41","41","200000001","41","41","10","41"
"42","54","42","42","1629","42","1","0","42","19817","42","42","30","0","10","0","42","0","0","0","42","0","204000","42","71","1","0","0","670400042","42","1","42","0","42","42","200000001","42","42","10","42"
"43","58","43","43","1736","43","1","0","43","21553","43","43","30","0","10","0","43","0","0","0","43","0","204000","43","76","1","0","0","670400043","43","1","43","0","43","43","200000001","43","43","10","43"
"44","64","44","44","1842","44","1","0","44","23290","44","44","30","0","10","0","44","0","0","0","44","0","204000","44","81","1","0","0","670400044","44","1","44","0","44","44","200000001","44","44","10","44"
"45","65","45","45","1948","45","1","0","45","25026","45","45","30","0","10","0","45","0","0","0","45","0","204000","45","86","1","0","0","670400045","45","1","45","0","45","45","200000001","45","45","10","45"
"46","69","46","46","2055","46","1","0","46","26763","46","46","30","0","10","0","46","0","0","0","46","0","204000","46","91","1","0","0","670400046","46","1","46","0","46","46","200000001","46","46","10","46"
"47","73","47","47","2161","47","1","0","47","28499","47","47","30","0","10","0","47","0","0","0","47","0","204000","47","96","1","0","0","670400047","47","1","47","0","47","47","200000001","47","47","10","47"
"48","74","48","48","2182","48","1","0","48","28950","48","48","30","0","10","0","48","0","0","0","48","0","204000","48","97","1","0","0","670400048","48","1","48","0","48","48","200000001","48","48","10","48"
"49","74","49","49","2203","49","1","0","49","29402","49","49","30","0","10","0","49","0","0","0","49","0","204000","49","98","1","0","0","670400049","49","1","49","0","49","49","200000001","49","49","10","49"
"50","75","50","50","2224","50","1","0","50","29853","50","50","30","0","10","0","50","0","0","0","50","0","204000","50","99","1","0","0","670400050","50","1","50","0","50","50","200000001","50","50","10","50"
"51","76","51","51","2245","51","1","0","51","30304","51","51","30","0","10","0","51","0","0","0","51","0","204000","51","100","1","0","0","670400051","51","1","51","0","51","51","200000001","51","51","10","51"
"52","76","52","52","2256","52","1","0","52","30687","52","52","30","0","10","0","52","0","0","0","52","0","204000","52","102","1","0","0","670400052","52","1","52","0","52","52","200000001","52","52","10","52"
"53","76","53","53","2268","53","1","0","53","31069","53","53","30","0","10","0","53","0","0","0","53","0","204000","53","102","1","0","0","670400053","53","1","53","0","53","53","200000001","53","53","10","53"
"54","77","54","54","2266","54","1","0","54","30756","54","54","30","0","10","0","54","0","0","0","54","0","204000","54","101","1","0","0","670400054","54","1","54","0","54","54","200000001","54","54","10","54"
"55","77","55","55","2287","55","1","0","55","31207","55","55","30","0","10","0","55","0","0","0","55","0","204000","55","101","1","0","0","670400055","55","1","55","0","55","55","200000001","55","55","10","55"
"56","78","56","56","2307","56","1","0","56","31658","56","56","30","0","10","0","56","0","0","0","56","0","204000","56","102","1","0","0","670400056","56","1","56","0","56","56","200000001","56","56","10","56"
"57","79","57","57","2328","57","1","0","57","32110","57","57","30","0","10","0","57","0","0","0","57","0","204000","57","103","1","0","0","670400057","57","1","57","0","57","57","200000001","57","57","10","57"
"58","81","58","58","2391","58","1","0","58","33464","58","58","30","0","10","0","58","0","0","0","58","0","204000","58","106","1","0","0","670400058","58","1","58","0","58","58","200000001","58","58","10","58"
"59","82","59","59","2412","59","1","0","59","33915","59","59","30","0","10","0","59","0","0","0","59","0","204000","59","107","1","0","0","670400059","59","1","59","0","59","59","200000001","59","59","10","59"
"60","83","60","60","2433","60","1","0","60","34366","60","60","30","0","10","0","60","0","0","0","60","0","204000","60","108","1","0","0","670400060","60","1","60","0","60","60","200000001","60","60","10","60"
"61","83","61","61","2454","61","1","0","61","34817","61","61","30","0","10","0","61","0","0","0","61","0","204000","61","109","1","0","0","670400061","61","1","61","0","61","61","200000001","61","61","10","61"
"62","84","62","62","2509","62","1","0","62","34942","62","62","30","0","10","0","62","0","0","0","62","0","204000","62","110","1","0","0","670400062","62","1","62","0","62","62","200000001","62","62","10","62"
"63","85","63","63","2564","63","1","0","63","35068","63","63","30","0","10","0","63","0","0","0","63","0","204000","63","110","1","0","0","670400063","63","1","63","0","63","63","200000001","63","63","10","63"
"64","86","64","64","2619","64","1","0","64","35193","64","64","30","0","10","0","64","0","0","0","64","0","204000","64","111","1","0","0","670400064","64","1","64","0","64","64","200000001","64","64","10","64"
"65","87","65","65","2674","65","1","0","65","35318","65","65","30","0","10","0","65","0","0","0","65","0","204000","65","111","1","0","0","670400065","65","1","65","0","65","65","200000001","65","65","10","65"
"66","88","66","66","2729","66","1","0","66","35443","66","66","30","0","10","0","66","0","0","0","66","0","204000","66","112","1","0","0","670400066","66","1","66","0","66","66","200000001","66","66","10","66"
"67","89","67","67","2784","67","1","0","67","35569","67","67","30","0","10","0","67","0","0","0","67","0","204000","67","113","1","0","0","670400067","67","1","67","0","67","67","200000001","67","67","10","67"
"68","91","68","68","2838","68","1","0","68","35694","68","68","30","0","10","0","68","0","0","0","68","0","204000","68","113","1","0","0","670400068","68","1","68","0","68","68","200000001","68","68","10","68"
"69","92","69","69","2893","69","1","0","69","35819","69","69","30","0","10","0","69","0","0","0","69","0","204000","69","114","1","0","0","670400069","69","1","69","0","69","69","200000001","69","69","10","69"
"70","93","70","70","2948","70","1","0","70","35944","70","70","30","0","10","0","70","0","0","0","70","0","204000","70","115","1","0","0","670400070","70","1","70","0","70","70","200000001","70","70","10","70"
"71","94","71","71","3003","71","1","0","71","36070","71","71","30","0","10","0","71","0","0","0","71","0","204000","71","115","1","0","0","670400071","71","1","71","0","71","71","200000001","71","71","10","71"
"1","2","1","1","0","1","1","0","1","368","1","1","30","17","10","0","1","0","0","0","1","0","204200","1","3","1","0","0","670420001","1","1","1","0","1","1","200000001","1","1","10","1"
"2","3","2","2","0","2","1","0","2","376","2","2","30","17","10","0","2","0","0","0","2","0","204200","2","7","1","0","0","670420002","2","1","2","0","2","2","200000001","2","2","10","2"
"3","5","3","3","0","3","1","0","3","383","3","3","30","19","10","0","3","0","0","0","3","0","204200","3","4","1","0","0","670420003","3","1","3","0","3","3","200000001","3","3","10","3"
"4","5","4","4","0","4","1","0","4","420","4","4","30","22","10","0","4","0","0","0","4","0","204200","4","4","1","0","0","670420004","4","1","4","0","4","4","200000001","4","4","10","4"
"5","7","5","5","0","5","1","0","5","534","5","5","30","27","10","0","5","0","0","0","5","0","204200","5","6","1","0","0","670420005","5","1","5","0","5","5","200000001","5","5","10","5"
"6","8","6","6","0","6","1","0","6","643","6","6","30","60","10","0","6","0","0","0","6","0","204200","6","6","1","0","0","670420006","6","1","6","0","6","6","200000001","6","6","10","6"
"7","9","7","7","0","7","1","0","7","692","7","7","30","76","10","0","7","0","0","0","7","0","204200","7","6","1","0","0","670420007","7","1","7","0","7","7","200000001","7","7","10","7"
"8","9","8","8","0","8","1","0","8","740","8","8","30","91","10","0","8","0","0","0","8","0","204200","8","7","1","0","0","670420008","8","1","8","0","8","8","200000001","8","8","10","8"
"9","9","9","9","0","9","1","0","9","788","9","9","30","107","10","0","9","0","0","0","9","0","204200","9","7","1","0","0","670420009","9","1","9","0","9","9","200000001","9","9","10","9"
"10","9","10","10","0","10","1","0","10","836","10","10","30","123","10","0","10","0","0","0","10","0","204200","10","7","1","0","0","670420010","10","1","10","0","10","10","200000001","10","10","10","10"
"11","9","11","11","0","11","1","0","11","981","11","11","30","138","10","0","11","0","0","0","11","0","204200","11","7","1","0","0","670420011","11","1","11","0","11","11","200000001","11","11","10","11"
"12","10","12","12","0","12","1","0","12","1125","12","12","30","152","10","0","12","0","0","0","12","0","204200","12","8","1","0","0","670420012","12","1","12","0","12","12","200000001","12","12","10","12"
"13","15","13","13","0","13","1","0","13","1269","13","13","30","175","10","0","13","0","0","0","13","0","204200","13","11","1","0","0","670420013","13","1","13","0","13","13","200000001","13","13","10","13"
"14","15","14","14","0","14","1","0","14","1367","14","14","30","186","10","0","14","0","0","0","14","0","204200","14","11","1","0","0","670420014","14","1","14","0","14","14","200000001","14","14","10","14"
"15","15","15","15","0","15","1","0","15","1465","15","15","30","196","10","0","15","0","0","0","15","0","204200","15","11","1","0","0","670420015","15","1","15","0","15","15","200000001","15","15","10","15"
"16","16","16","16","0","16","1","0","16","1562","16","16","30","206","10","0","16","0","0","0","16","0","204200","16","11","1","0","0","670420016","16","1","16","0","16","16","200000001","16","16","10","16"
"17","16","17","17","0","17","1","0","17","1660","17","17","30","216","10","0","17","0","0","0","17","0","204200","17","11","1","0","0","670420017","17","1","17","0","17","17","200000001","17","17","10","17"
