5e8227a47248267e8ce3b388e8627efa6ec23a5ff565f1e29fbda3db9a93f5f7,72381e593ecefa652b52f940cfa5bff3167030e1d064402a94862257d634981a,3fc4c16fad4522633536a484a35c7a47d686d1d60edf911d8487bd1d69833abd,a55e6a3ca274a6b2265f1e47c6082558b71742bcabfdc3aeb798a0c20eb95d82,5ca26a3d4ad0c3dd67e728d0045001dd83018d1ab0de96e49d3bc9c5ff9602d1,d4e8d6b63c8ef3b58c61190e8a57ac9467135a0b33b53bd45e2b6e9053cf4b88,275bcc8914300ef4089a091c0042fb00044c72fd68027a314eed1fb9a76af199,1aab8396ea7526a1de8807cdad34d9c86391b0baae47f224d9b13a91c250144d,8fa0bc89b854fb5438f9c9c20894a0b22b1b9a7b2891712ff64e92091de07c0a,17d17fc9267d63592cca275c43545f98d29aefc302b8964fef8d2937f59f14e6,42440df21faeceee439a1bce46e5ed777c68db93365bfe8988d2a6c810f00635,a2a79ac923383b343bb6fbaac2f6ac12feeb2c58d3771961b58fa323154ac035,80113def1c93947fc1424a7e558c39ce3fb7c29bda7adb15db9e6da1a2891c14,bf22a1352b3227a819b0769995345d34e40354ffeac1dfd6b5624d064e3b50c6
"打倒1隻象徵久遠庭園之人（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72060023","9019","2006002","2018/01/01 12:00:00","20060104","72060023","20060"
"打倒1隻象徵久遠庭園之人（VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72060024","9019","2006003","2018/01/01 12:00:00","20060104","72060024","20060"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72061001","9003","20061101","2018/01/01 12:00:00","20061102","72061001","20061"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72061002","9003","20061102","2018/01/01 12:00:00","20061102","72061002","20061"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72061003","9003","20061103","2018/01/01 12:00:00","20061102","72061003","20061"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72061004","9003","20061104","2018/01/01 12:00:00","20061102","72061004","20061"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72061005","9003","20061105","2018/01/01 12:00:00","20061102","72061005","20061"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72061006","9003","20061106","2018/01/01 12:00:00","20061102","72061006","20061"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72061007","9003","20061107","2018/01/01 12:00:00","20061102","72061007","20061"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72061008","9003","20061108","2018/01/01 12:00:00","20061102","72061008","20061"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72061009","9003","20061109","2018/01/01 12:00:00","20061102","72061009","20061"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72061010","9003","20061110","2018/01/01 12:00:00","20061102","72061010","20061"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72061011","9003","20061111","2018/01/01 12:00:00","20061102","72061011","20061"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72061012","9003","20061112","2018/01/01 12:00:00","20061102","72061012","20061"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72061013","9003","20061113","2018/01/01 12:00:00","20061102","72061013","20061"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72061014","9003","20061114","2018/01/01 12:00:00","20061102","72061014","20061"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72061015","9003","20061115","2018/01/01 12:00:00","20061102","72061015","20061"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72061016","9003","20061201","2018/01/01 12:00:00","20061103","72061016","20061"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72061017","9003","20061202","2018/01/01 12:00:00","20061103","72061017","20061"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72061018","9003","20061203","2018/01/01 12:00:00","20061103","72061018","20061"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72061019","9003","20061204","2018/01/01 12:00:00","20061103","72061019","20061"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72061020","9003","20061205","2018/01/01 12:00:00","20061103","72061020","20061"
"打倒1隻祈福託災的招財貓（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72061021","9019","2006101","2018/01/01 12:00:00","20061104","72061021","20061"
"打倒1隻祈福託災的招財貓（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72061022","9019","2006101","2018/01/01 12:00:00","20061105","72061022","20061"
"打倒1隻祈福託災的招財貓（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72061023","9019","2006101","2018/01/01 12:00:00","20061106","72061023","20061"
"打倒1隻祈福託災的招財貓（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72061024","9019","2006102","2018/01/01 12:00:00","20061104","72061024","20061"
"打倒1隻祈福託災的招財貓（VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72061025","9019","2006103","2018/01/01 12:00:00","20061104","72061025","20061"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72062001","9003","20062101","2018/01/01 12:00:00","20062102","72062001","20062"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72062002","9003","20062102","2018/01/01 12:00:00","20062102","72062002","20062"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72062003","9003","20062103","2018/01/01 12:00:00","20062102","72062003","20062"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72062004","9003","20062104","2018/01/01 12:00:00","20062102","72062004","20062"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72062005","9003","20062105","2018/01/01 12:00:00","20062102","72062005","20062"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72062006","9003","20062106","2018/01/01 12:00:00","20062102","72062006","20062"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72062007","9003","20062107","2018/01/01 12:00:00","20062102","72062007","20062"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72062008","9003","20062108","2018/01/01 12:00:00","20062102","72062008","20062"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72062009","9003","20062109","2018/01/01 12:00:00","20062102","72062009","20062"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72062010","9003","20062110","2018/01/01 12:00:00","20062102","72062010","20062"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72062011","9003","20062111","2018/01/01 12:00:00","20062102","72062011","20062"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72062012","9003","20062112","2018/01/01 12:00:00","20062102","72062012","20062"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72062013","9003","20062113","2018/01/01 12:00:00","20062102","72062013","20062"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72062014","9003","20062114","2018/01/01 12:00:00","20062102","72062014","20062"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72062015","9003","20062115","2018/01/01 12:00:00","20062102","72062015","20062"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72062016","9003","20062201","2018/01/01 12:00:00","20062103","72062016","20062"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72062017","9003","20062202","2018/01/01 12:00:00","20062103","72062017","20062"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72062018","9003","20062203","2018/01/01 12:00:00","20062103","72062018","20062"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72062019","9003","20062204","2018/01/01 12:00:00","20062103","72062019","20062"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72062020","9003","20062205","2018/01/01 12:00:00","20062103","72062020","20062"
"打倒1隻大王猩猩（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72062021","9019","2006201","2018/01/01 12:00:00","20062104","72062021","20062"
"打倒1隻大王猩猩（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72062022","9019","2006201","2018/01/01 12:00:00","20062105","72062022","20062"
"打倒1隻大王猩猩（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72062023","9019","2006201","2018/01/01 12:00:00","20062106","72062023","20062"
"打倒1隻大王猩猩（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72062024","9019","2006202","2018/01/01 12:00:00","20062104","72062024","20062"
"打倒1隻大王猩猩（VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72062025","9019","2006203","2018/01/01 12:00:00","20062104","72062025","20062"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72063001","9003","20063101","2018/01/01 12:00:00","20063102","72063001","20063"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72063002","9003","20063102","2018/01/01 12:00:00","20063102","72063002","20063"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72063003","9003","20063103","2018/01/01 12:00:00","20063102","72063003","20063"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72063004","9003","20063104","2018/01/01 12:00:00","20063102","72063004","20063"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72063005","9003","20063105","2018/01/01 12:00:00","20063102","72063005","20063"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72063006","9003","20063106","2018/01/01 12:00:00","20063102","72063006","20063"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72063007","9003","20063107","2018/01/01 12:00:00","20063102","72063007","20063"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72063008","9003","20063108","2018/01/01 12:00:00","20063102","72063008","20063"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72063009","9003","20063109","2018/01/01 12:00:00","20063102","72063009","20063"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72063010","9003","20063110","2018/01/01 12:00:00","20063102","72063010","20063"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72063011","9003","20063111","2018/01/01 12:00:00","20063102","72063011","20063"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72063012","9003","20063112","2018/01/01 12:00:00","20063102","72063012","20063"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72063013","9003","20063113","2018/01/01 12:00:00","20063102","72063013","20063"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72063014","9003","20063114","2018/01/01 12:00:00","20063102","72063014","20063"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72063015","9003","20063115","2018/01/01 12:00:00","20063102","72063015","20063"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72063016","9003","20063201","2018/01/01 12:00:00","20063103","72063016","20063"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72063017","9003","20063202","2018/01/01 12:00:00","20063103","72063017","20063"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72063018","9003","20063203","2018/01/01 12:00:00","20063103","72063018","20063"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72063019","9003","20063204","2018/01/01 12:00:00","20063103","72063019","20063"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72063020","9003","20063205","2018/01/01 12:00:00","20063103","72063020","20063"
"打倒1隻智慧的鍊金術師‧莫夫（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72063021","9019","2006301","2018/01/01 12:00:00","20063104","72063021","20063"
"打倒1隻智慧的鍊金術師‧莫夫（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72063022","9019","2006301","2018/01/01 12:00:00","20063105","72063022","20063"
"打倒1隻智慧的鍊金術師‧莫夫（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72063023","9019","2006302","2018/01/01 12:00:00","20063104","72063023","20063"
"打倒1隻智慧的鍊金術師‧莫夫（VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72063024","9019","2006303","2018/01/01 12:00:00","20063104","72063024","20063"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72064001","9003","20064101","2018/01/01 12:00:00","20064102","72064001","20064"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72064002","9003","20064102","2018/01/01 12:00:00","20064102","72064002","20064"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72064003","9003","20064103","2018/01/01 12:00:00","20064102","72064003","20064"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72064004","9003","20064104","2018/01/01 12:00:00","20064102","72064004","20064"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72064005","9003","20064105","2018/01/01 12:00:00","20064102","72064005","20064"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72064006","9003","20064106","2018/01/01 12:00:00","20064102","72064006","20064"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72064007","9003","20064107","2018/01/01 12:00:00","20064102","72064007","20064"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72064008","9003","20064108","2018/01/01 12:00:00","20064102","72064008","20064"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72064009","9003","20064109","2018/01/01 12:00:00","20064102","72064009","20064"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72064010","9003","20064110","2018/01/01 12:00:00","20064102","72064010","20064"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72064011","9003","20064111","2018/01/01 12:00:00","20064102","72064011","20064"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72064012","9003","20064112","2018/01/01 12:00:00","20064102","72064012","20064"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72064013","9003","20064113","2018/01/01 12:00:00","20064102","72064013","20064"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72064014","9003","20064114","2018/01/01 12:00:00","20064102","72064014","20064"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72064015","9003","20064115","2018/01/01 12:00:00","20064102","72064015","20064"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72064016","9003","20064201","2018/01/01 12:00:00","20064103","72064016","20064"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72064017","9003","20064202","2018/01/01 12:00:00","20064103","72064017","20064"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72064018","9003","20064203","2018/01/01 12:00:00","20064103","72064018","20064"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72064019","9003","20064204","2018/01/01 12:00:00","20064103","72064019","20064"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72064020","9003","20064205","2018/01/01 12:00:00","20064103","72064020","20064"
"打倒1隻變貌的從者‧布拉德（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72064021","9019","2006401","2018/01/01 12:00:00","20064104","72064021","20064"
"打倒1隻變貌的從者‧布拉德（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72064022","9019","2006401","2018/01/01 12:00:00","20064105","72064022","20064"
"打倒1隻變貌的從者‧布拉德（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72064023","9019","2006401","2018/01/01 12:00:00","20064106","72064023","20064"
"打倒1隻變貌的從者‧布拉德（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72064024","9019","2006402","2018/01/01 12:00:00","20064104","72064024","20064"
"打倒1隻變貌的從者‧布拉德（VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72064025","9019","2006403","2018/01/01 12:00:00","20064104","72064025","20064"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72065001","9003","20065101","2018/01/01 12:00:00","20065102","72065001","20065"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72065002","9003","20065102","2018/01/01 12:00:00","20065102","72065002","20065"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72065003","9003","20065103","2018/01/01 12:00:00","20065102","72065003","20065"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72065004","9003","20065104","2018/01/01 12:00:00","20065102","72065004","20065"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72065005","9003","20065105","2018/01/01 12:00:00","20065102","72065005","20065"
