d6b5b2774e7222b2afdd25e4f7956d8b029a151cf58de96e295940c37df931a1,5ed586892e37274de3adb960aed460fa712f7c67306bd0cb7a2aeac33af14ec5,7a18bb6c01a0bdc3188c04a9b8c1eec54dcda822a08b6f2cc345c0f8cbffe498,c213c24b98526fe61d3f502d97b0a714edc17415a01ea3578f37f8cacaae2f3c,a98d7b7340d9452d63f4ce3ee83af8ae125094b500a3ba15d7c05bbd05f36645,cc421b0ce27179728e29f654f604dd55d7c55bf2d8fe25c35884ce9b30bbfb02,f85aa855b1abe5e0fa10046a4866187bdc099129eebd14375f6be36bff0ec05d,28e1f97bf363a9f0fb491970dcd96cd953264ec605b7475fcadede4e272d2277,484fa687107180ec861f7e5d15a054a938eb2808f180f87c71191955da684fff,ceb156b33ef097297740a9e49f8b2013da27993debff53d9a30818cf117b364a,d1d852f0a9a14b708fddb44bc85b3a122e231fdfb3271dbe961b9299b6c617e3,b59de837ff2795248c13b38737d60f49b05ade1b3ed13f018888e8badb21891c,b6af98746d749360f88f0008682279023333db09f28e800bfa5594f1e9f692a7,26c7baf55224f5e19ad90e0177f8ccda721281b10fa4060de0b1bfe9d65a41fa,d0c6e3b8589e263233fecd17791faaad470c9c3a1eeea78311d4b9ed630bcea4,7294ec5b7f39add7c3224f6cff8f4c19ac1c010ca5e7dc5f41c904483ddaba29,9c4fcaeadead9a51bc74e4d944a082e0361810a0791c8bdc9903227094f61943,abf10052288929694da1614d5a19bc63a5e43e5bc00880338f4280aa25d9f7ef,66d46e95cb3b84a7b333a25aacaeaaa845a43b8353515d42b883481e25c4397c,07ef1359add5170994538f04f667bbdb7013aabe8479bcc047ec26484610e988,1ced40f2d2564cc646e76faf292672a1357fbcce7b8ba69ae9fe3aace7b6687c,f76b0ebe6225a1c5169714c48f2e38090ea4bcad76cf32b2f8f861ec8df97b6b,8abb35a8eb8cf13c6a5191426bcd3b13942ebff9fc79c3e5ea3eb9f05cf262ca,ac548d3ae7e9c609b356f144994e9a3bd48963f8ec0b2a0a19d959df333ab144,ed236b1a43bba180a82f0d7eb3610b55756952cea3ccee768302f259053f8527,274dec9575e220b5bbb496367d3c3a2f1aa971e5ccf8499ba71773d4a3717b14,4ed765dfb75a94e4fb5660594f5b9b6e26ba904c2e1980254b0878881ead78ee,e58d0b53b368e398c83251a59b9d91057405e295ddc701802076facd4170537c,e20013123918d51900df2726b6b8f44829a8196201b350b27d13ba477ffbd0ac,99e80cce0cc5647f93b26c39bb8e45454927fca76484aa42362e2429c5a6a732,f86be41a6f253aeb0e76f09b2062c2b0da46575b5ff169abef8cb71cb9d0c542,a7be5c9dc48bd30518c9dabae729e353a921270679fe5717cd814948c9700679,8c9b57c62ee8ac202452cf18eeb26a65b483a3f58112d6a3b2189c79f18b5bf4,855405033089e12a841c5592a22346280ea92114fae83c38956efb2c1d3b9b60,af1a1162fb1dddd94cfcd3ea0f6c467fdfd585e28371ec8a84eda1b442d4f8fd,ba894f56f1d29560ff39c4ee3800324e2e7a020193d429a9f062b693ae473852,8be3e72d1a57b7c73d35d3e356ecb3581488c4a5e6a91d907c7f2c41445531be,cbd3ecdacf3e8608e5cc907fae0ecfda09c706547e03ecdf44e1935491b55f8f,f99ec7dd622a9882c4261445c9055de3df95f471bb008d8afa4cc048d5abd76f
"0","0","0","0","0","13.06","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","94.05","0","31008","0","0","0","30","0","0","0","404205","208.9","29.01","20000"
"0","0","0","0","0","17.42","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","109.8","0","31008","0","0","0","100","0","0","0","404205","243.8","38.68","30000"
"0","0","0","0","0","21.77","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","125.4","0","31008","0","0","0","120","0","0","0","404205","278.6","48.35","40000"
"0","0","0","0","0","26.13","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","141.1","0","31008","0","0","0","150","0","0","0","404205","313.4","58.02","50000"
"0","0","0","30","0","69.68","0","0","0","2.5","5","0","6","0","0","0","0","0","10","0","0","0","30","0","0","789.2","0","31008","0","2.5","0","0","0","0","0","404205","731.1","154.8","0"
"0","0","0","2.28","0","6.01","0","0","0","0.25","0","0","1","0","0","0","0","0","0","0","0","0","2.16","0","0","54.11","0","34070","0","0.24","0","15","0","0","0","407001","323.8","35.97","10000"
"0","0","0","2.74","0","9.02","0","0","0","0.38","0","0","2","0","0","0","0","0","0","0","0","0","2.59","0","0","64.93","0","34070","0","0.36","0","30","0","0","0","407001","388.6","53.96","20000"
"0","0","0","3.19","0","12.02","0","0","0","0.5","0","0","3","0","0","0","0","0","0","0","0","0","3.02","0","0","75.75","0","34070","0","0.48","0","100","0","0","0","407001","453.3","71.94","30000"
"0","0","0","3.65","0","15.03","0","0","0","0.63","0","0","4","0","0","0","0","0","0","0","0","0","3.46","0","0","86.58","0","34070","0","0.6","0","120","0","0","0","407001","518.1","89.93","40000"
"0","0","0","4.1","0","18.03","0","0","0","0.75","0","0","5","0","0","0","0","0","0","0","0","0","3.89","0","0","97.4","0","34070","0","0.72","0","150","0","0","0","407001","582.8","108","50000"
"48.99","0","0","5.7","0","0","0","0","0","0.63","0","5.44","1","0","0","0","0","0","0","0","0","0","3.19","0","0","0","0","31008","0","0.35","0","15","0","0","0","407701","174.1","19.34","10000"
"58.78","0","0","6.84","0","0","0","0","0","0.94","0","8.16","2","0","0","0","0","0","0","0","0","0","3.82","0","0","0","0","31008","0","0.52","0","30","0","0","0","407701","208.9","29.01","20000"
"68.58","0","0","7.98","0","0","0","0","0","1.26","0","10.88","3","0","0","0","0","0","0","0","0","0","4.46","0","0","0","0","31008","0","0.7","0","100","0","0","0","407701","243.8","38.68","30000"
"78.38","0","0","9.12","0","0","0","0","0","1.57","0","13.6","4","0","0","0","0","0","0","0","0","0","5.1","0","0","0","0","31008","0","0.87","0","120","0","0","0","407701","278.6","48.35","40000"
"88.18","0","0","10.26","0","0","0","0","0","1.89","0","16.32","5","0","0","0","0","0","0","0","0","0","5.74","0","0","0","0","31008","0","1.05","0","150","0","0","0","407701","313.4","58.02","50000"
"0","0","0","3.19","0","17.42","0","0","0","0.35","0","0","1","0","0","0","0","0","0","0","0","0","3.19","0","0","156.8","0","31008","0","0.35","0","15","0","0","0","408401","174.1","19.34","10000"
"0","0","0","3.82","0","26.12","0","0","0","0.52","0","0","2","0","0","0","0","0","0","0","0","0","3.82","0","0","188.1","0","31008","0","0.52","0","30","0","0","0","408401","208.9","29","20000"
"0","0","0","4.46","0","34.84","0","0","0","0.7","0","0","3","0","0","0","0","0","0","0","0","0","4.46","0","0","219.5","0","31008","0","0.7","0","100","0","0","0","408401","243.7","38.68","30000"
"0","0","0","5.1","0","43.54","0","0","0","0.87","0","0","4","0","0","0","0","0","0","0","0","0","5.1","0","0","250.8","0","31008","0","0.87","0","120","0","0","0","408401","278.6","48.34","40000"
"0","0","0","5.74","0","52.26","0","0","0","1.05","0","0","5","0","0","0","0","0","0","0","0","0","5.74","0","0","282.2","0","31008","0","1.05","0","150","0","0","0","408401","313.4","58.02","50000"
"0","0","0","3.19","0","17.42","0","0","0","0.35","0","0","1","0","0","0","0","0","0","0","0","0","3.19","0","0","156.8","0","31008","0","0.35","0","15","0","0","0","408402","174.1","19.34","10000"
"0","0","0","3.82","0","26.12","0","0","0","0.52","0","0","2","0","0","0","0","0","0","0","0","0","3.82","0","0","188.1","0","31008","0","0.52","0","30","0","0","0","408402","208.9","29","20000"
"0","0","0","4.46","0","34.84","0","0","0","0.7","0","0","3","0","0","0","0","0","0","0","0","0","4.46","0","0","219.5","0","31008","0","0.7","0","100","0","0","0","408402","243.7","38.68","30000"
"0","0","0","5.1","0","43.54","0","0","0","0.87","0","0","4","0","0","0","0","0","0","0","0","0","5.1","0","0","250.8","0","31008","0","0.87","0","120","0","0","0","408402","278.6","48.34","40000"
"0","0","0","5.74","0","52.26","0","0","0","1.05","0","0","5","0","0","0","0","0","0","0","0","0","5.74","0","0","282.2","0","31008","0","1.05","0","150","0","0","0","408402","313.4","58.02","50000"
"0","0","0","3.19","0","17.42","0","0","0","0.35","0","0","1","0","0","0","0","0","0","0","0","0","3.19","0","0","156.8","0","31008","0","0.35","0","15","0","0","0","408403","174.1","19.34","10000"
"0","0","0","3.82","0","26.12","0","0","0","0.52","0","0","2","0","0","0","0","0","0","0","0","0","3.82","0","0","188.1","0","31008","0","0.52","0","30","0","0","0","408403","208.9","29","20000"
"0","0","0","4.46","0","34.84","0","0","0","0.7","0","0","3","0","0","0","0","0","0","0","0","0","4.46","0","0","219.5","0","31008","0","0.7","0","100","0","0","0","408403","243.7","38.68","30000"
"0","0","0","5.1","0","43.54","0","0","0","0.87","0","0","4","0","0","0","0","0","0","0","0","0","5.1","0","0","250.8","0","31008","0","0.87","0","120","0","0","0","408403","278.6","48.34","40000"
"0","0","0","5.74","0","52.26","0","0","0","1.05","0","0","5","0","0","0","0","0","0","0","0","0","5.74","0","0","282.2","0","31008","0","1.05","0","150","0","0","0","408403","313.4","58.02","50000"
"0","0","0","2.85","0","7.37","0","0","0","0.32","0","0","1","0","0","0","0","0","0","0","0","0","2.96","0","0","66.3","0","31008","0","0.33","0","15","0","0","0","418101","255.1","28.34","10000"
"0","0","0","3.42","0","11.06","0","0","0","0.48","0","0","2","0","0","0","0","0","0","0","0","0","3.55","0","0","79.56","0","31008","0","0.5","0","30","0","0","0","418101","306.1","42.51","20000"
"0","0","0","3.99","0","14.74","0","0","0","0.64","0","0","3","0","0","0","0","0","0","0","0","0","4.14","0","0","92.82","0","31008","0","0.66","0","100","0","0","0","418101","357.1","56.68","30000"
"0","0","0","4.56","0","18.43","0","0","0","0.8","0","0","4","0","0","0","0","0","0","0","0","0","4.74","0","0","106.1","0","31008","0","0.83","0","120","0","0","0","418101","408.2","70.85","40000"
"0","0","0","5.13","0","22.11","0","0","0","0.96","0","0","5","0","0","0","0","0","0","0","0","0","5.33","0","0","119.4","0","31008","0","0.99","0","150","0","0","0","418101","459.2","85.02","50000"
"52.97","0","0","2.05","0","0","0","0","0","0.23","0","5.89","1","0","0","0","0","0","0","0","0","0","1.94","0","0","0","0","34258","0","0.22","0","15","0","0","0","425801","353.2","39.24","10000"
"63.56","0","0","2.46","0","0","0","0","0","0.35","0","8.84","2","0","0","0","0","0","0","0","0","0","2.33","0","0","0","0","34258","0","0.33","0","30","0","0","0","425801","423.8","58.86","20000"
"74.16","0","0","2.87","0","0","0","0","0","0.46","0","11.78","3","0","0","0","0","0","0","0","0","0","2.72","0","0","0","0","34258","0","0.44","0","100","0","0","0","425801","494.5","78.48","30000"
"84.75","0","0","3.28","0","0","0","0","0","0.58","0","14.73","4","0","0","0","0","0","0","0","0","0","3.1","0","0","0","0","34258","0","0.55","0","120","0","0","0","425801","565.1","98.1","40000"
"95.35","0","0","3.69","0","0","0","0","0","0.69","0","17.67","5","0","0","0","0","0","0","0","0","0","3.49","0","0","0","0","34258","0","0.66","0","150","0","0","0","425801","635.8","117.8","50000"
"52.97","0","0","2.05","0","0","0","0","0","0.23","0","5.89","1","0","0","0","0","0","0","0","0","0","1.94","0","0","0","0","34258","0","0.22","0","15","0","0","0","425802","353.2","39.24","10000"
"63.56","0","0","2.46","0","0","0","0","0","0.35","0","8.84","2","0","0","0","0","0","0","0","0","0","2.33","0","0","0","0","34258","0","0.33","0","30","0","0","0","425802","423.8","58.86","20000"
"74.16","0","0","2.87","0","0","0","0","0","0.46","0","11.78","3","0","0","0","0","0","0","0","0","0","2.72","0","0","0","0","34258","0","0.44","0","100","0","0","0","425802","494.5","78.48","30000"
"84.75","0","0","3.28","0","0","0","0","0","0.58","0","14.73","4","0","0","0","0","0","0","0","0","0","3.1","0","0","0","0","34258","0","0.55","0","120","0","0","0","425802","565.1","98.1","40000"
"95.35","0","0","3.69","0","0","0","0","0","0.69","0","17.67","5","0","0","0","0","0","0","0","0","0","3.49","0","0","0","0","34258","0","0.66","0","150","0","0","0","425802","635.8","117.8","50000"
"0","0","0","2.28","0","5.41","0","0","0","0.25","0","0","1","0","0","0","0","0","0","0","0","0","2.16","0","0","48.65","0","34262","0","0.24","0","15","0","0","0","426201","372.9","41.43","10000"
"0","0","0","2.74","0","8.12","0","0","0","0.38","0","0","2","0","0","0","0","0","0","0","0","0","2.59","0","0","58.38","0","34262","0","0.36","0","30","0","0","0","426201","447.5","62.15","20000"
"0","0","0","3.19","0","10.82","0","0","0","0.5","0","0","3","0","0","0","0","0","0","0","0","0","3.02","0","0","68.11","0","34262","0","0.48","0","100","0","0","0","426201","522.1","82.86","30000"
"0","0","0","3.65","0","13.53","0","0","0","0.63","0","0","4","0","0","0","0","0","0","0","0","0","3.46","0","0","77.84","0","34262","0","0.6","0","120","0","0","0","426201","596.6","103.6","40000"
"0","0","0","4.1","0","16.23","0","0","0","0.75","0","0","5","0","0","0","0","0","0","0","0","0","3.89","0","0","87.57","0","34262","0","0.72","0","150","0","0","0","426201","671.2","124.3","50000"
"0","0","0","2.28","0","5.41","0","0","0","0.25","0","0","1","0","0","0","0","0","0","0","0","0","2.16","0","0","48.65","0","34262","0","0.24","0","15","0","0","0","426202","372.9","41.43","10000"
"0","0","0","2.74","0","8.12","0","0","0","0.38","0","0","2","0","0","0","0","0","0","0","0","0","2.59","0","0","58.38","0","34262","0","0.36","0","30","0","0","0","426202","447.5","62.15","20000"
"0","0","0","3.19","0","10.82","0","0","0","0.5","0","0","3","0","0","0","0","0","0","0","0","0","3.02","0","0","68.11","0","34262","0","0.48","0","100","0","0","0","426202","522.1","82.86","30000"
"0","0","0","3.65","0","13.53","0","0","0","0.63","0","0","4","0","0","0","0","0","0","0","0","0","3.46","0","0","77.84","0","34262","0","0.6","0","120","0","0","0","426202","596.6","103.6","40000"
"0","0","0","4.1","0","16.23","0","0","0","0.75","0","0","5","0","0","0","0","0","0","0","0","0","3.89","0","0","87.57","0","34262","0","0.72","0","150","0","0","0","426202","671.2","124.3","50000"
"35.32","15","0","3.19","0","0","0","0","0","0.35","0","3.92","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34271","0","0","0","15","0","0","0","427101","407.3","45.25","10000"
"42.38","15","0","3.83","0","0","0","0","0","0.53","0","5.88","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34271","0","0","0","30","0","0","0","427101","488.8","67.88","20000"
"49.45","15","0","4.47","0","0","0","0","0","0.7","0","7.84","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34271","0","0","0","100","0","0","0","427101","570.2","90.5","30000"
"56.51","15","0","5.1","0","0","0","0","0","0.88","0","9.8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34271","0","0","0","120","0","0","0","427101","651.7","113.2","40000"
"63.58","15","0","5.74","0","0","0","0","0","1.05","0","11.76","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34271","0","0","0","150","0","0","0","427101","733.1","135.8","50000"
"37.59","15","0","3.3","0","0","0","0","0","0.37","0","4.18","1","0","0","0","0","0","0","0","0","0","3.08","0","0","0","0","34301","0","0.34","0","15","0","0","0","430101","459.6","51.06","10000"
"45.11","15","0","3.96","0","0","0","0","0","0.56","0","6.27","2","0","0","0","0","0","0","0","0","0","3.7","0","0","0","0","34301","0","0.51","0","30","0","0","0","430101","551.5","76.59","20000"
"52.63","15","0","4.62","0","0","0","0","0","0.74","0","8.36","3","0","0","0","0","0","0","0","0","0","4.31","0","0","0","0","34301","0","0.68","0","100","0","0","0","430101","643.4","102.2","30000"
"60.14","15","0","5.28","0","0","0","0","0","0.93","0","10.45","4","0","0","0","0","0","0","0","0","0","4.93","0","0","0","0","34301","0","0.85","0","120","0","0","0","430101","735.4","127.7","40000"
"67.66","15","0","5.94","0","0","0","0","0","1.11","0","12.54","5","0","0","0","0","0","0","0","0","0","5.54","0","0","0","0","34301","0","1.02","0","150","0","0","0","430101","827.3","153.2","50000"
"35.32","15","0","3.19","0","0","0","0","0","0.35","0","3.92","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34319","0","0","0","15","0","0","0","431901","407.3","45.25","10000"
"42.38","15","0","3.83","0","0","0","0","0","0.53","0","5.88","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34319","0","0","0","30","0","0","0","431901","488.8","67.88","20000"
"49.45","15","0","4.47","0","0","0","0","0","0.7","0","7.84","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34319","0","0","0","100","0","0","0","431901","570.2","90.5","30000"
"56.51","15","0","5.1","0","0","0","0","0","0.88","0","9.8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34319","0","0","0","120","0","0","0","431901","651.7","113.2","40000"
"63.58","15","0","5.74","0","0","0","0","0","1.05","0","11.76","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34319","0","0","0","150","0","0","0","431901","733.1","135.8","50000"
"0","0","0","2.16","0","4.59","0","0","0","0.24","0","0","1","0","0","0","0","0","20","0","0","0","2.05","0","0","41.35","0","34338","0","0.23","0","15","0","0","0","433801","324.7","36.08","10000"
"0","0","0","2.59","0","6.89","0","0","0","0.36","0","0","2","0","0","0","0","0","20","0","0","0","2.46","0","0","49.62","0","34338","0","0.35","0","30","0","0","0","433801","389.6","54.12","20000"
"0","0","0","3.02","0","9.18","0","0","0","0.48","0","0","3","0","0","0","0","0","20","0","0","0","2.87","0","0","57.89","0","34338","0","0.46","0","100","0","0","0","433801","454.6","72.16","30000"
"0","0","0","3.46","0","11.48","0","0","0","0.6","0","0","4","0","0","0","0","0","20","0","0","0","3.28","0","0","66.16","0","34338","0","0.58","0","120","0","0","0","433801","519.5","90.2","40000"
"0","0","0","3.89","0","13.77","0","0","0","0.72","0","0","5","0","0","0","0","0","20","0","0","0","3.69","0","0","74.43","0","34338","0","0.69","0","150","0","0","0","433801","584.5","108.3","50000"
"54.11","20","0","2.51","0","0","0","0","0","0.28","0","6.01","1","0","0","0","0","0","0","0","0","0","2.51","0","0","0","0","34356","0","0.28","0","15","0","0","0","435601","417.8","46.42","10000"
"64.93","20","0","3.01","0","0","0","0","0","0.42","0","9.02","2","0","0","0","0","0","0","0","0","0","3.01","0","0","0","0","34356","0","0.42","0","30","0","0","0","435601","501.4","69.63","20000"
"75.75","20","0","3.51","0","0","0","0","0","0.56","0","12.02","3","0","0","0","0","0","0","0","0","0","3.51","0","0","0","0","34356","0","0.56","0","100","0","0","0","435601","584.9","92.84","30000"
"86.58","20","0","4.02","0","0","0","0","0","0.7","0","15.03","4","0","0","0","0","0","0","0","0","0","4.02","0","0","0","0","34356","0","0.7","0","120","0","0","0","435601","668.5","116.1","40000"
"97.4","20","0","4.52","0","0","0","0","0","0.84","0","18.03","5","0","0","0","0","0","0","0","0","0","4.52","0","0","0","0","34356","0","0.84","0","150","0","0","0","435601","752","139.3","50000"
"22","22","0","16","0","3","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","15","0","0","18","1","31027","0","1","0","15","0","0","0","501200","343","58","10000"
"22","22","0","16","0","5","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","0","15","0","0","20","2","31027","0","1","0","30","0","0","0","501200","371","86","20000"
"23","23","0","16","0","6","0","0","0","1","0","2","3","0","0","0","0","0","0","0","0","0","15","0","0","22","2","31027","0","1","0","100","0","0","0","501200","400","115","30000"
"23","23","0","16","0","8","0","0","0","1","0","3","4","0","0","0","0","0","0","0","0","0","15","0","0","23","3","31027","0","1","0","120","0","0","0","501200","429","144","40000"
"23","23","0","17","0","10","0","0","0","1","0","3","5","0","0","0","0","0","0","0","0","0","15","0","0","25","3","31027","0","1","0","150","0","0","0","501200","458","173","50000"
"22","22","0","15","0","5","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","15","0","0","20","1","31001","0","1","0","15","0","0","0","900001","319","34","10000"
"23","23","0","16","0","7","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","0","15","0","0","23","2","31001","0","1","0","30","0","0","0","900001","336","51","20000"
"23","23","0","16","0","10","0","0","0","1","0","3","3","0","0","0","0","0","0","0","0","0","15","0","0","25","3","31001","0","1","0","100","0","0","0","900001","353","68","30000"
"24","24","0","16","0","12","0","0","0","1","0","3","4","0","0","0","0","0","0","0","0","0","16","0","0","28","3","31001","0","1","0","120","0","0","0","900001","371","86","40000"
"24","24","0","16","0","14","0","0","0","1","0","4","5","0","0","0","0","0","0","0","0","0","16","0","0","30","4","31001","0","1","0","150","0","0","0","900001","388","103","50000"
"22","22","0","15","0","5","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","15","0","0","20","1","31001","0","1","0","15","0","0","0","900002","319","34","10000"
"23","23","0","16","0","7","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","0","15","0","0","23","2","31001","0","1","0","30","0","0","0","900002","336","51","20000"
"23","23","0","16","0","10","0","0","0","1","0","3","3","0","0","0","0","0","0","0","0","0","15","0","0","25","3","31001","0","1","0","100","0","0","0","900002","353","68","30000"
"24","24","0","16","0","12","0","0","0","1","0","3","4","0","0","0","0","0","0","0","0","0","16","0","0","28","3","31001","0","1","0","120","0","0","0","900002","371","86","40000"
"24","24","0","16","0","14","0","0","0","1","0","4","5","0","0","0","0","0","0","0","0","0","16","0","0","30","4","31001","0","1","0","150","0","0","0","900002","388","103","50000"
"22","22","0","15","0","5","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","15","0","0","20","1","31001","0","1","0","15","0","0","0","900102","319","34","10000"
"23","23","0","16","0","7","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","0","15","0","0","23","2","31001","0","1","0","30","0","0","0","900102","336","51","20000"
"23","23","0","16","0","10","0","0","0","1","0","3","3","0","0","0","0","0","0","0","0","0","15","0","0","25","3","31001","0","1","0","100","0","0","0","900102","353","68","30000"
"24","24","0","16","0","12","0","0","0","1","0","3","4","0","0","0","0","0","0","0","0","0","16","0","0","28","3","31001","0","1","0","120","0","0","0","900102","371","86","40000"
"24","24","0","16","0","14","0","0","0","1","0","4","5","0","0","0","0","0","0","0","0","0","16","0","0","30","4","31001","0","1","0","150","0","0","0","900102","388","103","50000"
"22","22","0","15","0","5","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","15","0","0","20","1","31001","0","1","0","15","0","0","0","900201","319","34","10000"
"23","23","0","16","0","7","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","0","15","0","0","23","2","31001","0","1","0","30","0","0","0","900201","336","51","20000"
"23","23","0","16","0","10","0","0","0","1","0","3","3","0","0","0","0","0","0","0","0","0","15","0","0","25","3","31001","0","1","0","100","0","0","0","900201","353","68","30000"
"24","24","0","16","0","12","0","0","0","1","0","3","4","0","0","0","0","0","0","0","0","0","16","0","0","28","3","31001","0","1","0","120","0","0","0","900201","371","86","40000"
"24","24","0","16","0","14","0","0","0","1","0","4","5","0","0","0","0","0","0","0","0","0","16","0","0","30","4","31001","0","1","0","150","0","0","0","900201","388","103","50000"
"22","22","0","15","0","5","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","15","0","0","20","1","31001","0","1","0","15","0","0","0","900202","319","34","10000"
