0350f9bb311b80f41dea328eb2d19a4075919a12b6c2d0a62f65e7596e5411d7,856df8fdbb268160b165495fc35ca5b886264f06c504b6b34a4d148c1116f5d3,102c14977476e7965604eb529e2acac69f4a615c393df629407db9c58bf44836,8e66b0f59cb055ec1dec56a3770c0c81fa6436207106951c6ab6ba6cb94cb2c5,dc978bb71a4a0240f06b0b13089d93918662f18deddead475c579832ba2bd1ae,cbcde45db05d22aea11af99e4aec725a6be506ae1ac062cf483e8038296c0104,1e7097b84e4c4ddbceabd3af12f42060ecc96c83a32d3d2bc58046f1c3d07955
"1","3","0","3310013","請從下列選項中，選出所有彩虹七色中包含的顏色","3","2"
"1","3","0","3310014","請從下列選項中選出所有四捨五入後會被進位的數字","3","2"
"1","3","0","3310015","請從下列選項中選出所有和「5:3」相同比例的數字","3","2"
"1","3","0","3311001","請選出所有不存在於吉歐‧提格尼亞的選項。","3","1"
"1","3","0","3311002","請選出所有不存在於阿斯特賴亞大陸的選項。","3","1"
"2","3","0","3320001","請從下列選項中，選出所有屬於雲的種類的詞彙","3","2"
"2","3","0","3320002","請從下列選項中，選出所有屬於「夏季大三角」的星星","3","2"
"2","3","0","3320003","請從下列選項中選出「槓桿原理」中提到的三個點","3","2"
"2","3","0","3320004","請從下列選項中，選出所有熱的傳播方式","3","2"
"2","3","0","3320005","請從下列選項中選出所有3的倍數","3","2"
"2","3","0","3320007","請選出所有「光的三原色」","3","2"
"2","3","0","3320008","請從下列選項中選出所有「行星」","3","2"
"2","3","0","3320010","請從下列選項中選出夏天可以看見的星座。","3","2"
"2","3","0","3320011","請從下列選項中選出所有可使藍色石蕊試紙變色的液體","3","2"
"2","3","0","3320014","請從下列選項中選出所有帶有顏色的氣體","3","2"
"2","3","0","3320015","請從下列選項中，選出所有對氫的性質正確的描述","3","2"
"2","3","0","3320016","請從下列選項中選出所有質數","3","2"
"2","3","0","3321001","鯛魚燒一個賣150盧幣，手上有500盧幣。請選出該金額能夠給所有公會成員一人一個鯛魚燒的公會。","3","1"
"2","3","0","3321002","請選出陽卵旅館「涼爽溫泉」的所有療效。","3","1"
"3","3","0","3330001","請從下列選項中選出所有實際存在於88星座中的星座","3","2"
"3","3","0","3330002","請選出夜空中閃耀的獵戶座當中所有的一等星","3","2"
"3","3","0","3330003","請選出將火山岩分成三大類時所包含的選項","3","2"
"3","3","0","3330004","請從下列選項中選出主要決定水的硬度的物質","3","2"
"3","3","0","3330007","請從下列選項中選出所有組成二氧化碳的原子","3","2"
"3","3","0","3330010","請從下列選項中，選出所有會成為相同數字的組合","3","2"
"3","3","0","3330011","請從下列選項中選出所有答案為15的算式","3","2"
"3","3","0","3330012","請從下列選項中選出所有構成「葡萄糖」的元素","3","2"
"3","3","0","3330013","請從下列選項中選出所有製造「王水」時所混入的成分","3","2"
"3","3","0","3330014","請選出物理學中四大基本交互作用力。","3","2"
"3","3","0","3330015","請從下列選項中選出所有鹵素","3","2"
"3","3","0","3330016","請從下列選項中選出所有碳的同素異形體","3","2"
"3","3","0","3331001","請選出所有位於艾爾皮斯島的地名。","3","1"
"3","3","0","3331002","請從下列探險地點中，選出涵蓋於朱比特樹海的地點。","3","1"
"1","4","0","3410001","請從下列選項中，選出所有符合「用水區域」的空間。","3","2"
"1","4","0","3410002","請從下列選項中，選出台灣的中央二級機關。","3","2"
"1","4","0","3410003","請從下列選項中，選出所有符合「資源回收」的物品。","3","2"
"1","4","0","3410004","下列何著為多益證書顏色？","3","2"
"1","4","0","3410005","以下哪些運河是跨海運河？","3","2"
"1","4","0","3410006","請選出所有交通號誌燈的顏色。","3","2"
"1","4","0","3410007","請選出所有含括在垃圾減量的「3R」之內的原則。","3","2"
"1","4","0","3410008","請從下列選項中，選出所有親屬。","3","2"
"1","4","0","3410010","請從下列選項中，選出所有蔬菜的切法。","3","2"
"1","4","0","3410011","請從下列選項中，選出所有原料組合相同的物品。","3","2"
"1","4","0","3410013","請從下列選項中，選出所有胡椒的種類。","3","2"
"1","4","0","3410015","請從下列選項中，選出所有茶品的名稱。","3","2"
"1","4","0","3411001","請選出隸屬於【破曉之星】的所有角色。","3","1"
"1","4","0","3411002","請選出隸屬於【小小甜心】的所有角色。","3","1"
"2","4","0","3420001","請從下列選項中，選出所有屬於化石燃料的種類。","3","2"
"2","4","0","3420002","請選出所有「三權分立」中的「三權」。","3","2"
"2","4","0","3420003","請從下列選項中，選出所有屬於「公用事業費」的種類。","3","2"
"2","4","0","3420004","請從下列選項中，選出所有適合用來寫賀年卡的祝福語。","3","2"
"2","4","0","3420005","請從下列選項中，選出所有天氣預報所用的表現。","3","2"
"2","4","0","3420007","請從下列選項中，選出所有乾電池的規格。","3","2"
"2","4","0","3420009","請從下列選項中，選出所有螺絲起子的種類。","3","2"
"2","4","0","3420010","請從下列選項中，選出所有豆腐的種類。","3","2"
"2","4","0","3420011","請從下列選項中，選出所有乳製品。","3","2"
"2","4","0","3420012","請從下列選項中，選出所有蛋料理。","3","2"
"2","4","0","3420014","請從下列選項中，選出所有米的種類。","3","2"
"2","4","0","3420015","請從下列選項中，選出所有小麥製品。","3","2"
"2","4","0","3421001","請從下列選項中，選出年齡加起來為27歲的角色。","3","1"
"2","4","0","3421002","請選出存在巡遊「轉蛋格」中的所有轉蛋。","3","1"
"3","4","0","3430001","請選出「專屬經濟區」的英文縮寫中有使用的所有字母。","3","2"
"3","4","0","3430002","我們在溝通時常用的「OK」手勢，在哪些國家具有負面意義？","3","2"
"3","4","0","3430004","請問一般常說的「三高」是哪三高？","3","2"
"3","4","0","3430005","請從下列選項中，選出所有七福神。","3","2"
"3","4","0","3430007","請從下列選項中，選出所有符合「公害」的危害。","3","2"
"3","4","0","3430008","請從下列選項中，選出所有「輔助用具」的種類。","3","2"
"3","4","0","3430009","請從下列選項中，選出所有符合「嬰幼兒」的事物。","3","2"
"3","4","0","3430010","請選出美乃滋的所有主要材料。","3","2"
"3","4","0","3430011","請選出原料中有使用到小麥的所有酒類。","3","2"
"3","4","0","3430012","請選出「色盲」的英文縮寫。","3","2"
"3","4","0","3430013","請從下列選項中，選出所有屬於農業七草的植物。","3","2"
"3","4","0","3430015","請選出早餐經典品項「穀麥片」的所有產品。","3","2"
"3","4","0","3431001","請選出可於小遊戲「飛奔吧常夏！　極限沙灘搶旗」中取得的所有稱號。","3","1"
"3","4","0","3431002","請選出可於小遊戲「猛訓打擊道！　美里的全壘打訓練場」中取得的所有稱號。","3","1"
"1","5","0","3510001","請從下列選項中，選出所有黑白對戰的遊戲。","3","2"
"1","5","0","3510002","請從下列選項中，選出所有管樂器。","3","2"
"1","5","0","3510003","請從下列選項中，選出所有樂器。","3","2"
"1","5","0","3510004","請從下列選項中，選出西洋棋中會用到的所有棋子。","3","2"
"1","5","0","3510005","請從下列選項中，選出象棋中存在的所有棋子。","3","2"
"1","5","0","3510006","請從下列選項中，選出所有非卡片遊戲。","3","2"
"1","5","0","3510007","請從下列選項中，選出所有在普通骰子中位於「５」隔壁的數字。","3","2"
"1","5","0","3510008","請從下列選項中，選出所有日本麻將中存在的「鳴牌」方式。","3","2"
"1","5","0","3510009","請從下列選項中，選出在鋼琴中所有和「Sol」相鄰的音。","3","2"
"1","5","0","3510013","請從下列選項中，選出所有弦樂器。","3","2"
"1","5","0","3510014","請從下列選項中，選出所有打擊樂器。","3","2"
"1","5","0","3510015","請從下列選項中，選出所有木管樂器。","3","2"
"1","5","0","3511001","請從下列選項中，選出所有能提升角色羈絆Rank的道具。","3","1"
"1","5","0","3511002","請從下列選項中，選出所有能讓角色★6才能開花的所需道具。","3","1"
"2","5","0","3520001","請從下列選項中，選出所有西洋棋相關用語。","3","2"
"2","5","0","3520002","請從下列選項中，選出所有使用普通骰子遊玩的遊戲。","3","2"
"2","5","0","3520003","請從下列選項中，選出所有使用番茄汁的雞尾酒。","3","2"
"2","5","0","3520004","請從下列選項中，選出一般的弦樂三重奏會使用到的樂器。","3","2"
"2","5","0","3520005","請從下列選項中，選出所有使用筷子的禁忌。","3","2"
"2","5","0","3520006","請從下列選項中，選出日本的傳統藝能。","3","2"
"2","5","0","3520009","請從下列選項中，選出世界五大農作物。","3","2"
"2","5","0","3520010","請從下列選項中，選出所有對鋼琴的種類正確的描述。","3","2"
"2","5","0","3520011","請從下列選項中，選出所有在花牌中登場的花。","3","2"
"2","5","0","3520012","請選出表示「反始」的音樂記號中，所有使用到的英文字母。","3","2"
"2","5","0","3520015","請從下列選項中，選出所有符合時尚設計中「無彩色」的顏色。","3","2"
"2","5","0","3520016","請選出略稱「運動型多用途車」時，所有使用到的英文字母。","3","2"
"2","5","0","3521001","請選出所有雪菲在公會小屋製作的冰淇淋口味。","3","1"
"2","5","0","3521002","請從下列選項中，選出所有在「爭奪哥哥！　誰做的巧克力比較好吃呢」中登場的水果。","3","1"
"3","5","0","3530001","請從下列選項中，選出賭場的輪盤中所有的下注選項。","3","2"
"3","5","0","3530002","下列哪些是嬰兒一歲前不能吃的食物？","3","2"
"3","5","0","3530003","請從下列選項中，選出通常情況下琴弦數量相同的組合。","3","2"
"3","5","0","3530005","請從下列選項中，選出撲克牌「皇家同花順」中使用到的所有卡牌。","3","2"
"3","5","0","3530006","將電子郵件寄給原本的收件人以外時會使用「CC」功能。請選出所有C的正確涵義。","3","2"
"3","5","0","3530007","請從下列選項中，選出所有歌仔戲的角色行當。","3","2"
"3","5","0","3530008","請從下列選項中，選出所有鑑定鑽石價值的「4C」所包含的項目。","3","2"
"3","5","0","3530010","請從下列選項中，選出所有日本麻將中存在的「點棒」。","3","2"
"3","5","0","3530011","請從下列選項中，選出所有橫向擺放並演奏的樂器。","3","2"
"3","5","0","3530012","請從下列選項中，選出所有撲克遊戲中的牌型。","3","2"
"3","5","0","3530013","請從下列選項中，選出所有使用撲克牌的遊戲。","3","2"
"3","5","0","3530016","請從下列選項中，選出所有和花牌有關的生物。","3","2"
"3","5","0","3531001","請選出興趣為讀書的角色。","3","1"
"3","5","0","3531002","下列選項中，哪一種鯛魚燒是珠希受咖啡廳「Naschkatze」中璃乃製作的可麗餅啟發而製成的？","3","1"
"1","6","0","3610003","請從下列選項中，選出所有體操競技的項目。","3","2"
"1","6","0","3610004","請從下列選項中，選出所有在棒球中不會使用的東西。","3","2"
"1","6","0","3610005","請從下列選項中，選出所有分為硬式和軟式的東西。","3","2"
"1","6","0","3610006","請從下列選項中，選出所有用弓射箭的競技。","3","2"
"1","6","0","3610007","請從下列選項中，選出所有會戴護目鏡的運動。","3","2"
"1","6","0","3610008","請從下列選項中，選出所有與對手之間有「網子」的運動。","3","2"
"1","6","0","3610010","請從下列選項中，選出所有包含在「冬季運動」中的運動。","3","2"
"1","6","0","3610011","請選出在足球運動中，1支隊伍同時有2人以上上場的所有位置。","3","2"
"1","6","0","3610012","請從下列選項中，選出所有以球門為目標的運動。","3","2"
"1","6","0","3610013","請從下列選項中，選出所有使用劍的運動。","3","2"
"1","6","0","3610014","請從下列選項中，選出所有屬於「格鬥技」的運動。","3","2"
"1","6","0","3610015","請從下列選項中，選出所有水上運動。","3","2"
"1","6","0","3611001","請從下列選項中，選出所有有複數目標的敵人。","3","1"
"1","6","0","3611002","請選出至2023年12月止，擁有會挑釁敵人的UB或技能的所有角色。","3","1"
"2","6","0","3620001","請選出所有競泳中會使用到的泳池長度。","3","2"
"2","6","0","3620002","請從下列選項中，選出所有在劍道比賽中不會違規的狀況。","3","2"
"2","6","0","3620003","請選出所有劍道中「打突」所包含的選項。","3","2"
"2","6","0","3620006","請選出跳高運動中的所有跳法。","3","2"
"2","6","0","3620007","請從下列選項中，選出所有常見的射飛鏢遊戲名稱。","3","2"
"2","6","0","3620008","請選出所有從以前使用至今的黑白足球組成形狀。","3","2"
"2","6","0","3620009","請選出劍道裁判所持旗子的所有顏色。","3","2"
"2","6","0","3620010","請從下列選項中，選出所有「鐵人三項」的競技。","3","2"
"2","6","0","3620013","請從下列選項中，選出所有撞球運動的一般規則。","3","2"
"2","6","0","3620014","請從下列選項中，選出所有健力運動的項目。","3","2"
"2","6","0","3620015","請從下列選項中，選出所有棒球內野手。","3","2"
"2","6","0","3620016","請選出摔角的所有風格。","3","2"
"2","6","0","3621001","請從下列選項中，選出所有魔法屬性的敵人。","3","1"
