e1541ca86a77508452882e556e4e7db56a8783d6ed63171087bc9e8069661b0c,dcef78fa1bf4556472c7c8bdf458708d994b2ed5b573ea0e879c4cfa0e9d638c,261662590851092ebd76ebc4d1444ef48da4239e8efe4318870d4f770e51c0ad,e812a8166fb9080096a01b1f50a07ab57afd14495255aa7642f392033361ba90,4bbdb7ff55ab2069e2852e8c3b36e96b686018f6e6a4661f89171f769ce7c9e1,502fd7a587017359137464f43a38f567e3ce4ed8ee822976d018b679ab6596f0,e66fdd876ff892702b213f6387b81de292433459b921510c3f984fda3869fbdf,bc9825847d6d2aff15fde9046ff2bd2a8ebec8801006f295fcc8979e3c87de0b,558a3924cbb0dd5cb01b161b2545c851c2d9aea707a6ea5a908d3e4e8cdc8543,da143926f46101ba3b3d213cf8dcdeb24a3066410f6f76a49fdf279b76cf9dc1,447b673186e20f50e1f12cd2c91b4d018d68d21cbd60d7a490cb5df7e110daf4,1ca259791b5342ec17f8c4360a23273c93b810f0b6980cd8374bc41a59306632,1d8b79cb8f403843d0cc4f6f91ec6b3edc59ae89261243004a30ba80b4a26c52
"10120156","12","0","0","0","10120113","58","0","7","0","10120112","10001","0"
"10120112","12","0","0","0","10120114","57","0","2","0","10120113","1","0"
"10120113","12","0","0","0","10120477","56","0","11","0","10120114","10001","0"
"10120477","12","0","0","0","10120117","54","0","14","0","10120116","3","0"
"10120116","12","0","0","0","10120118","53","0","2","0","10120117","1","0"
"10120117","12","0","0","0","10120119","52","0","4","0","10120118","0","0"
"10120118","12","0","0","0","10120120","51","10120121","6","0","10120119","0","0"
"10120119","12","0","0","0","10120123","50","0","3","0","10120120","3","0"
"10120119","12","0","0","0","10120122","50","0","2","0","10120121","1","0"
"10120121","12","0","0","0","10120125","49","0","7","0","10120122","10003","0"
"10120120","12","0","0","0","10120124","49","0","2","0","10120123","3","0"
"10120123","12","0","0","0","10120126","48","0","2","0","10120124","2","0"
"10120122","12","0","0","0","10120127","48","0","14","0","10120125","5","0"
"10120124","12","0","0","0","10120129","47","0","3","0","10120126","3","0"
"10120125","12","0","0","0","10120128","47","0","6","0","10120127","0","0"
"10120127","12","0","0","0","10120130","46","0","7","0","10120128","10002","0"
"10120126","12","0","0","0","10120131","46","0","14","0","10120129","4","0"
"10120128","12","0","0","0","10120133","45","0","7","0","10120130","10003","0"
"10120129","12","0","0","0","10120132","45","0","7","0","10120131","10001","0"
"10120131","12","0","0","0","10120134","44","0","2","0","10120132","3","0"
"10120130","12","0","0","0","10120134","44","0","5","0","10120133","0","0"
"10120132","12","0","0","10120133","10120135","43","0","4","0","10120134","0","0"
"10120134","12","0","0","0","10120478","42","0","3","0","10120135","1","0"
"10120478","12","0","0","0","10120138","40","0","12","0","10120137","0","0"
"10120137","12","0","0","0","10120139","39","0","3","0","10120138","2","0"
"10120138","12","0","0","0","10120140","38","0","2","0","10120139","2","0"
"10120139","12","0","0","0","10120141","37","0","7","0","10120140","10001","0"
"10120140","12","0","0","0","10120142","36","0","12","0","10120141","0","0"
"10120141","12","0","0","0","10120143","35","0","2","0","10120142","1","0"
"10120142","12","0","0","0","10120144","34","0","6","0","10120143","0","0"
"10120143","12","0","0","0","10120145","33","0","4","0","10120144","0","0"
"10120144","12","0","0","0","10120146","32","0","2","0","10120145","1","0"
"10120145","12","0","0","0","10120479","31","0","14","0","10120146","3","0"
"10120479","12","0","0","0","10120149","29","0","2","0","10120148","1","0"
"10120148","12","0","0","0","10120150","28","0","11","0","10120149","10001","0"
"10120149","12","0","0","0","10120399","27","0","7","0","10120150","10002","0"
"10120398","12","0","0","0","10120480","24","0","2","0","10120153","2","0"
"10120110","12","0","0","0","10120112","59","0","4","0","10120156","0","0"
"10120492","12","0","0","0","10120162","10","0","6","0","10120161","0","0"
"10120161","12","0","0","0","10120163","9","0","12","0","10120162","0","0"
"10120162","12","0","0","0","10120164","8","0","7","0","10120163","10002","0"
"10120163","12","0","0","0","10120165","7","0","15","0","10120164","2","0"
"10120164","12","0","0","0","10120167","6","10120166","4","0","10120165","0","0"
"10120165","12","0","0","0","10120169","9","0","7","0","10120166","10003","0"
"10120165","12","0","0","0","10120168","5","0","2","0","10120167","1","0"
"10120167","12","0","0","10120172","10120173","4","0","11","0","10120168","10001","0"
"10120166","12","0","0","0","10120170","8","0","2","0","10120169","3","0"
"10120169","12","0","0","0","10120171","7","0","14","0","10120170","6","0"
"10120170","12","0","0","0","10120172","6","0","6","0","10120171","0","0"
"10120171","12","0","0","0","10120168","5","0","3","0","10120172","3","0"
"10120168","12","0","0","0","10120174","3","0","3","0","10120173","2","0"
"10120173","12","0","0","0","10120175","2","0","7","0","10120174","10002","0"
"10120174","12","0","0","0","10120493","1","0","7","0","10120175","10003","0"
"10120493","12","0","0","0","10120178","74","0","6","0","10120177","0","0"
"10120177","12","0","0","0","10120179","73","0","12","0","10120178","0","0"
"10120178","12","0","0","0","10120494","72","0","2","0","10120179","1","0"
"10120498","12","0","0","0","10120184","66","0","2","0","10120183","1","0"
"10120183","12","0","0","0","10120185","65","0","11","0","10120184","10001","0"
"10120184","12","0","0","0","10120186","64","0","6","0","10120185","0","0"
"10120185","12","0","0","0","10120188","63","0","2","0","10120186","1","0"
"10120188","12","0","0","0","10120189","61","0","2","0","10120187","1","0"
"10120186","12","0","0","0","10120187","62","0","3","0","10120188","2","0"
"10120187","12","0","0","0","10120190","60","10120191","7","0","10120189","10001","0"
"10120189","12","0","0","0","10120193","59","0","4","0","10120190","0","0"
"10120189","12","0","0","0","10120192","59","0","14","0","10120191","3","0"
"10120191","12","0","0","0","10120195","58","0","2","0","10120192","3","0"
"10120190","12","0","0","0","10120499","58","0","14","0","10120193","2","0"
"10120192","12","0","0","0","10120500","57","0","3","0","10120195","3","0"
"10120500","12","0","0","0","10120198","55","0","6","0","10120197","0","0"
"10120197","12","0","0","0","10120199","54","0","3","0","10120198","1","0"
"10120198","12","0","0","0","10120200","53","0","4","0","10120199","0","0"
"10120199","12","0","0","0","10120201","52","0","2","0","10120200","1","0"
"10120200","12","0","0","0","10120202","51","0","11","0","10120201","10001","0"
"10120201","12","0","0","0","10120203","50","10120204","7","0","10120202","10001","0"
"10120202","12","0","0","0","10120206","49","0","14","0","10120203","3","0"
"10120202","12","0","0","0","10120205","49","0","12","0","10120204","0","0"
"10120204","12","0","0","0","10120208","48","0","14","0","10120205","4","0"
"10120203","12","0","0","0","10120207","48","0","7","0","10120206","10003","0"
"10120206","12","0","0","0","10120209","47","0","4","0","10120207","0","0"
"10120205","12","0","0","0","10120209","47","0","2","0","10120208","1","0"
"10120207","12","0","0","10120208","10120210","46","0","6","0","10120209","0","0"
"10120209","12","0","0","0","10120211","45","0","12","0","10120210","0","0"
"10120210","12","0","0","0","10120212","44","0","3","0","10120211","2","0"
"10120211","12","0","0","0","10120501","43","0","4","0","10120212","0","0"
"10120543","12","0","0","0","10120387","19","0","3","0","10120242","3","0"
"10120387","12","0","0","0","10120245","17","0","14","0","10120244","2","0"
"10120244","12","0","0","0","10120246","16","0","2","0","10120245","1","0"
"10120245","12","0","0","0","10120247","15","0","7","0","10120246","10003","0"
"10120246","12","0","0","0","10120401","14","0","6","0","10120247","0","0"
"10120252","12","0","0","0","10120544","10","0","11","0","10120251","10001","0"
"10120400","12","0","0","0","10120251","11","0","7","0","10120252","10002","0"
"10120589","12","0","0","0","10120295","48","0","7","0","10120294","10001","0"
"10120294","12","0","0","0","10120296","47","0","2","0","10120295","2","0"
"10120295","12","0","0","0","10120297","46","0","11","0","10120296","10001","0"
"10120296","12","0","0","0","10120298","45","0","14","0","10120297","3","0"
"10120297","12","0","0","0","10120299","44","0","5","0","10120298","0","0"
"10120298","12","0","0","0","10120300","43","10120301","4","0","10120299","0","0"
"10120299","12","0","0","0","10120303","42","0","3","0","10120300","1","0"
"10120299","12","0","0","0","10120302","42","0","7","0","10120301","10001","0"
"10120301","12","0","0","0","10120305","41","0","14","0","10120302","2","0"
"10120300","12","0","0","0","10120304","41","0","6","0","10120303","0","0"
"10120303","12","0","0","0","10120306","40","0","2","0","10120304","3","0"
"10120302","12","0","0","0","10120308","40","0","4","0","10120305","0","0"
"10120304","12","0","0","0","10120307","39","0","14","0","10120306","2","0"
"10120306","12","0","0","0","10120310","38","0","2","0","10120307","3","0"
"10120305","12","0","0","0","10120309","39","0","7","0","10120308","10003","0"
"10120308","12","0","0","0","10120310","38","0","7","0","10120309","10002","0"
"10120307","12","0","0","10120309","10120311","37","0","6","0","10120310","0","0"
"10120310","12","0","0","0","10120312","36","0","11","0","10120311","10001","0"
"10120311","12","0","0","0","10120313","35","0","14","0","10120312","4","0"
"10120312","12","0","0","0","10120314","34","0","12","0","10120313","0","0"
"10120313","12","0","0","0","10120315","33","0","7","0","10120314","10001","0"
"10120314","12","0","0","0","10120385","32","0","2","0","10120315","2","0"
"10120385","12","0","0","0","10120391","30","0","15","0","10120317","1","0"
"10120390","12","0","0","0","10120324","27","10120321","2","0","10120320","1","0"
"10120320","12","0","0","0","10120322","28","0","3","0","10120321","3","0"
"10120321","12","0","0","0","10120323","27","0","14","0","10120322","3","0"
"10120322","12","0","0","0","10120325","26","0","7","0","10120323","10003","0"
"10120320","12","0","0","0","10120325","26","0","3","0","10120324","1","0"
"10120323","12","0","0","10120324","10120591","25","0","7","0","10120325","10001","0"
"10120624","12","0","0","0","10120367","74","0","4","0","10120366","0","0"
"10120366","12","0","0","0","10120368","73","0","6","0","10120367","0","0"
"10120367","12","0","0","0","10120369","72","0","3","0","10120368","2","0"
"10120368","12","0","0","0","10120002","71","0","2","0","10120369","2","0"
"10120021","12","0","0","10120024","10120027","58","0","7","0","10120380","10001","0"
"10120315","12","0","0","0","10120317","31","0","7","0","10120385","10001","0"
"10120242","12","0","0","0","10120244","18","0","7","0","10120387","10001","0"
"10120391","12","0","0","0","10120320","28","0","11","0","10120390","10001","0"
"10120317","12","0","0","0","10120390","29","0","14","0","10120391","3","0"
"10120399","12","0","0","0","10120153","25","0","4","0","10120398","0","0"
"10120150","12","0","0","0","10120398","26","0","14","0","10120399","3","0"
"10120401","12","0","0","0","10120252","12","0","14","0","10120400","3","0"
"10120247","12","0","0","0","10120400","13","0","3","0","10120401","1","0"
"10120049","12","0","0","0","10120403","41","0","16","0","10120402","10120402","0"
"10120402","12","0","0","0","10120404","40","0","2","0","10120403","2","0"
"10120403","12","0","0","0","10120405","39","0","14","0","10120404","3","0"
"10120404","12","0","0","0","10120406","38","0","12","0","10120405","0","0"
"10120405","12","0","0","0","10120407","37","0","4","0","10120406","0","0"
"10120406","12","0","0","0","10120408","36","0","6","0","10120407","0","0"
"10120407","12","0","0","0","10120409","35","0","15","0","10120408","0","0"
"10120408","12","0","0","0","10120410","34","0","3","0","10120409","1","0"
"10120409","12","0","0","0","10120411","33","0","11","0","10120410","10001","0"
"10120410","12","0","0","0","10120412","32","0","14","0","10120411","2","0"
"10120411","12","0","0","0","10120413","31","0","7","0","10120412","10002","0"
"10120412","12","0","0","0","10120414","30","0","4","0","10120413","0","0"
"10120413","12","0","0","0","10120415","29","0","3","0","10120414","1","0"
"10120414","12","0","0","0","10120416","28","0","5","0","10120415","0","0"
"10120415","12","0","0","0","10120417","27","0","4","0","10120416","0","0"
"10120416","12","0","0","0","10120418","26","10120446","2","0","10120417","1","10120449"
"10120417","12","0","0","0","10120419","25","0","7","0","10120418","10001","0"
"10120418","12","0","0","0","10120420","24","0","3","0","10120419","1","0"
"10120419","12","10120450","0","10120447","10120454","23","0","2","0","10120420","1","0"
"10120417","12","0","0","0","10120452","27","0","14","0","10120446","4","0"
"10120453","12","0","0","0","10120420","24","0","14","0","10120447","4","0"
"10120451","12","0","0","0","10120450","25","0","14","0","10120448","6","0"
"10120417","12","0","0","0","10120451","27","0","7","0","10120449","10003","0"
"10120448","12","0","0","0","10120420","24","0","7","0","10120450","10003","0"
"10120449","12","0","0","0","10120448","26","0","6","0","10120451","0","0"
"10120446","12","0","0","0","10120453","26","0","2","0","10120452","3","0"
"10120452","12","0","0","0","10120447","25","0","3","0","10120453","3","0"
"10120420","12","0","0","0","10120455","22","0","6","0","10120454","0","0"
"10120454","12","0","0","0","10120456","21","0","7","0","10120455","10001","0"
"10120455","12","0","0","0","10120457","20","0","11","0","10120456","10001","0"
"10120456","12","0","0","0","10120458","19","0","2","0","10120457","2","0"
"10120457","12","0","0","0","10120459","18","0","7","0","10120458","10001","0"
"10120458","12","0","0","0","10120460","17","0","14","0","10120459","3","0"
"10120459","12","0","0","0","10120461","16","0","4","0","10120460","0","0"
"10120460","12","0","0","0","10120462","15","0","15","0","10120461","0","0"
"10120461","12","0","0","0","10120463","14","0","6","0","10120462","0","0"
"10120462","12","0","0","0","10120464","13","0","3","0","10120463","1","0"
"10120463","12","0","0","0","10120465","12","0","7","0","10120464","10002","0"
"10120464","12","0","0","0","10120466","11","0","14","0","10120465","4","0"
"10120465","12","0","0","0","10120467","10","0","2","0","10120466","1","0"
"10120466","12","0","0","0","10120468","9","0","3","0","10120467","2","0"
"10120467","12","0","0","0","10120469","8","0","6","0","10120468","0","0"
"10120468","12","0","0","0","10120470","7","0","2","0","10120469","1","0"
"10120469","12","0","0","0","10120471","6","0","4","0","10120470","0","0"
"10120470","12","0","0","0","10120472","5","0","7","0","10120471","10001","0"
"10120471","12","0","0","0","10120473","4","0","14","0","10120472","3","0"
"10120472","12","0","0","0","10120474","3","0","2","0","10120473","1","0"
"10120473","12","0","0","0","10120475","2","0","7","0","10120474","10002","0"
"10120474","12","0","0","0","10120476","1","0","2","0","10120475","1","0"
"10120475","12","0","0","0","10120092","0","0","13","0","10120476","0","0"
"10120114","12","0","0","0","10120116","55","0","15","0","10120477","0","0"
"10120135","12","0","0","0","10120137","41","0","14","0","10120478","3","0"
"10120146","12","0","0","0","10120148","30","0","15","0","10120479","0","0"
"10120153","12","0","0","0","10120481","23","0","16","0","10120480","10120480","0"
"10120480","12","0","0","0","10120482","22","0","7","0","10120481","10002","0"
"10120481","12","0","0","0","10120483","21","0","14","0","10120482","3","0"
"10120482","12","0","0","0","10120484","20","0","6","0","10120483","0","0"
"10120483","12","0","0","0","10120485","19","0","3","0","10120484","1","0"
"10120484","12","0","0","0","10120486","18","0","7","0","10120485","10001","0"
"10120485","12","0","0","0","10120487","17","0","4","0","10120486","0","0"
"10120486","12","0","0","0","10120488","16","0","14","0","10120487","4","0"
"10120487","12","0","0","0","10120489","15","0","11","0","10120488","10001","0"
"10120488","12","0","0","0","10120490","14","0","3","0","10120489","2","0"
"10120489","12","0","0","0","10120491","13","0","2","0","10120490","2","0"
