bedd33d020edc6a938c5e43b6840f97942a26b853953815216fc071c9368cf49,27432d89eacaca3c07e0e11c825d4d593c3a09c511ad318eeb21686c18001a65,7ddd771660ef17a0ae5a3c53185e162564b16649db4ae913b0f66294c34fe46e,2e13fc2f2512a755af4520311eee48536b499d6718eb2cd6fc61d9317cbc638b,ad0c034582e4f40e9b2872f8da778c4a94ecba5de12589561928a625ae696a1d,d576ec07713796225a8fbf433848132fce20b2772625889260e0fea9dd343688,5d06469494fec4e3a48b14faa5b920aad508b56f1c136316f1ece290db874e9d,931ed35b0c730009b18729195933af4d46a905c30fa8de11e9eabe0da3d2a72d,e4e07e99ec8a67207329a3d58b6b5fbf77160305445e17cfe8359cf8502bb0bb,5d2dca8b5436f43c046e863d75e6909911120b50b63d8475960660446d7f04e0,1b569d71002f679d858a09d1640cdd7a1f7fc5b230297620175e5c4218b05861,167b1b915610b91ec5aa9601d660ee37552a296f076fe686021c9af5c820b13a,8cf64cf5ca60823da43428994a880384d7a66a4f0ecc424df4bfcfe52db907fc,79cded6f4d3f74fdc70700a101646658c0e0e69047c6eb3cce28541d5f6af098
"10174105","6008","0","2026/04/23 15:59:59","71174022","2026/04/11 16:00:00","0","9011","0","25","71174022","601","10174","打倒25隻喧囂獨角兔（EX除外）"
"10174105","6008","0","2026/04/23 15:59:59","71174023","2026/04/11 16:00:00","0","9011","0","30","71174023","601","10174","打倒30隻喧囂獨角兔（EX除外）"
"10174106","6006","0","2026/04/23 15:59:59","71174024","2026/04/11 16:00:00","0","9001","610062101","1","71174024","601","10174","打倒 1 隻喧囂獨角兔（NORMAL限定）"
"10174107","6010","0","2026/04/23 15:59:59","71174025","2026/04/11 16:00:00","0","9001","610062301","1","71174025","601","10174","打倒 1 隻喧囂獨角兔（VERY HARD限定）"
"10175102","6004","0","2026/04/23 15:59:59","71175001","2026/04/11 16:00:00","0","9003","10175101","1","71175001","601","10175","完成活動冒險1-1 (NORMAL)後篇"
"10175102","6004","0","2026/04/23 15:59:59","71175002","2026/04/11 16:00:00","0","9003","10175102","1","71175002","601","10175","完成活動冒險1-2 (NORMAL)後篇"
"10175102","6004","0","2026/04/23 15:59:59","71175003","2026/04/11 16:00:00","0","9003","10175103","1","71175003","601","10175","完成活動冒險1-3 (NORMAL)後篇"
"10175102","6004","0","2026/04/23 15:59:59","71175004","2026/04/11 16:00:00","0","9003","10175104","1","71175004","601","10175","完成活動冒險1-4 (NORMAL)後篇"
"10175102","6004","0","2026/04/23 15:59:59","71175005","2026/04/11 16:00:00","0","9003","10175105","1","71175005","601","10175","完成活動冒險1-5 (NORMAL)後篇"
"10175102","6004","0","2026/04/23 15:59:59","71175006","2026/04/11 16:00:00","0","9003","10175106","1","71175006","601","10175","完成活動冒險1-6 (NORMAL)後篇"
"10175102","6004","0","2026/04/23 15:59:59","71175007","2026/04/11 16:00:00","0","9003","10175107","1","71175007","601","10175","完成活動冒險1-7 (NORMAL)後篇"
"10175103","6005","0","2026/04/23 15:59:59","71175008","2026/04/11 16:00:00","0","9003","10175201","1","71175008","601","10175","完成活動冒險1-1 (HARD)後篇"
"10175103","6005","0","2026/04/23 15:59:59","71175009","2026/04/11 16:00:00","0","9003","10175202","1","71175009","601","10175","完成活動冒險1-2 (HARD)後篇"
"10175103","6005","0","2026/04/23 15:59:59","71175010","2026/04/11 16:00:00","0","9003","10175203","1","71175010","601","10175","完成活動冒險1-3 (HARD)後篇"
"10175103","6005","0","2026/04/23 15:59:59","71175011","2026/04/11 16:00:00","0","9003","10175204","1","71175011","601","10175","完成活動冒險1-4 (HARD)後篇"
"10175103","6005","0","2026/04/23 15:59:59","71175012","2026/04/11 16:00:00","0","9003","10175205","1","71175012","601","10175","完成活動冒險1-5 (HARD)後篇"
"10175105","6008","0","2026/04/23 15:59:59","71175018","2026/04/11 16:00:00","0","9011","0","5","71175018","601","10175","打倒5隻糾結的盆栽小花（EX除外）"
"10175105","6008","0","2026/04/23 15:59:59","71175019","2026/04/11 16:00:00","0","9011","0","10","71175019","601","10175","打倒10隻糾結的盆栽小花（EX除外）"
"10175105","6008","0","2026/04/23 15:59:59","71175020","2026/04/11 16:00:00","0","9011","0","15","71175020","601","10175","打倒15隻糾結的盆栽小花（EX除外）"
"10175105","6008","0","2026/04/23 15:59:59","71175021","2026/04/11 16:00:00","0","9011","0","20","71175021","601","10175","打倒20隻糾結的盆栽小花（EX除外）"
"10175105","6008","0","2026/04/23 15:59:59","71175022","2026/04/11 16:00:00","0","9011","0","25","71175022","601","10175","打倒25隻糾結的盆栽小花（EX除外）"
"10175105","6008","0","2026/04/23 15:59:59","71175023","2026/04/11 16:00:00","0","9011","0","30","71175023","601","10175","打倒30隻糾結的盆栽小花（EX除外）"
"10175107","6010","0","2026/04/23 15:59:59","71175024","2026/04/11 16:00:00","0","9001","610063301","1","71175024","601","10175","打倒 1 隻糾結的盆栽小花（VERY HARD限定）"
"10176102","6004","0","2026/05/27 15:59:59","71176001","2026/05/18 16:00:00","0","9003","10176101","1","71176001","601","10176","完成活動冒險1-1（NORMAL）"
"10176102","6004","0","2026/05/27 15:59:59","71176002","2026/05/18 16:00:00","0","9003","10176102","1","71176002","601","10176","完成活動冒險1-2（NORMAL）"
"10176102","6004","0","2026/05/27 15:59:59","71176003","2026/05/18 16:00:00","0","9003","10176103","1","71176003","601","10176","完成活動冒險1-3（NORMAL）"
"10176102","6004","0","2026/05/27 15:59:59","71176004","2026/05/18 16:00:00","0","9003","10176104","1","71176004","601","10176","完成活動冒險1-4（NORMAL）"
"10176102","6004","0","2026/05/27 15:59:59","71176005","2026/05/18 16:00:00","0","9003","10176105","1","71176005","601","10176","完成活動冒險1-5（NORMAL）"
"10176102","6004","0","2026/05/27 15:59:59","71176006","2026/05/18 16:00:00","0","9003","10176106","1","71176006","601","10176","完成活動冒險1-6（NORMAL）"
"10176102","6004","0","2026/05/27 15:59:59","71176007","2026/05/18 16:00:00","0","9003","10176107","1","71176007","601","10176","完成活動冒險1-7（NORMAL）"
"10176102","6004","0","2026/05/27 15:59:59","71176008","2026/05/18 16:00:00","0","9003","10176108","1","71176008","601","10176","完成活動冒險1-8（NORMAL）"
"10176102","6004","0","2026/05/27 15:59:59","71176009","2026/05/18 16:00:00","0","9003","10176109","1","71176009","601","10176","完成活動冒險1-9（NORMAL）"
"10176102","6004","0","2026/05/27 15:59:59","71176010","2026/05/18 16:00:00","0","9003","10176110","1","71176010","601","10176","完成活動冒險1-10（NORMAL）"
"10176103","6005","0","2026/05/27 15:59:59","71176016","2026/05/18 16:00:00","0","9003","10176201","1","71176016","601","10176","完成活動冒險1-1（HARD）"
"10176103","6005","0","2026/05/27 15:59:59","71176017","2026/05/18 16:00:00","0","9003","10176202","1","71176017","601","10176","完成活動冒險1-2（HARD）"
"10176103","6005","0","2026/05/27 15:59:59","71176018","2026/05/18 16:00:00","0","9003","10176203","1","71176018","601","10176","完成活動冒險1-3（HARD）"
"10176103","6005","0","2026/05/27 15:59:59","71176019","2026/05/18 16:00:00","0","9003","10176204","1","71176019","601","10176","完成活動冒險1-4（HARD）"
"10176103","6005","0","2026/05/27 15:59:59","71176020","2026/05/18 16:00:00","0","9003","10176205","1","71176020","601","10176","完成活動冒險1-5（HARD）"
"10176104","6002","0","2026/05/27 15:59:59","71176021","2026/05/18 16:00:00","0","9006","0","1","71176021","601","10176","將討伐證交換的獎賞一覽重置1次"
"10176104","6002","0","2026/05/27 15:59:59","71176022","2026/05/18 16:00:00","0","9006","0","2","71176022","601","10176","將討伐證交換的獎賞一覽重置2次"
"10176104","6002","0","2026/05/27 15:59:59","71176023","2026/05/18 16:00:00","0","9006","0","3","71176023","601","10176","將討伐證交換的獎賞一覽重置3次"
"10176104","6002","0","2026/05/27 15:59:59","71176024","2026/05/18 16:00:00","0","9006","0","4","71176024","601","10176","將討伐證交換的獎賞一覽重置4次"
"10176104","6002","0","2026/05/27 15:59:59","71176025","2026/05/18 16:00:00","0","9006","0","5","71176025","601","10176","將討伐證交換的獎勵清單重置5次"
"10176105","6008","0","2026/05/27 15:59:59","71176026","2026/05/18 16:00:00","0","9011","0","5","71176026","601","10176","打倒5隻超級 衝刺喬（EX除外）"
"10176105","6008","0","2026/05/27 15:59:59","71176027","2026/05/18 16:00:00","0","9011","0","10","71176027","601","10176","打倒10隻超級 衝刺喬（EX除外）"
"10176105","6008","0","2026/05/27 15:59:59","71176028","2026/05/18 16:00:00","0","9011","0","15","71176028","601","10176","打倒15隻超級 衝刺喬（EX除外）"
"10176105","6008","0","2026/05/27 15:59:59","71176029","2026/05/18 16:00:00","0","9011","0","20","71176029","601","10176","打倒20隻超級 衝刺喬（EX除外）"
"10176105","6008","0","2026/05/27 15:59:59","71176030","2026/05/18 16:00:00","0","9011","0","25","71176030","601","10176","打倒25隻超級 衝刺喬（EX除外）"
"10176105","6008","0","2026/05/27 15:59:59","71176031","2026/05/18 16:00:00","0","9011","0","30","71176031","601","10176","打倒30隻超級 衝刺喬（EX除外）"
"10176106","6010","0","2026/05/27 15:59:59","71176032","2026/05/18 16:00:00","0","9019","1017603","1","71176032","601","10176","打倒1隻超級 衝刺喬（VERY HARD限定）"
"10177102","6004","0","2026/06/27 15:59:59","71177001","2026/06/18 16:00:00","0","9003","10177101","1","71177001","601","10177","完成活動任務1-1 (NORMAL)"
"10177102","6004","0","2026/06/27 15:59:59","71177002","2026/06/18 16:00:00","0","9003","10177102","1","71177002","601","10177","完成活動任務1-2 (NORMAL)"
"10177102","6004","0","2026/06/27 15:59:59","71177003","2026/06/18 16:00:00","0","9003","10177103","1","71177003","601","10177","完成活動任務1-3 (NORMAL)"
"10177102","6004","0","2026/06/27 15:59:59","71177004","2026/06/18 16:00:00","0","9003","10177104","1","71177004","601","10177","完成活動任務1-4 (NORMAL)"
"10177102","6004","0","2026/06/27 15:59:59","71177005","2026/06/18 16:00:00","0","9003","10177105","1","71177005","601","10177","完成活動任務1-5 (NORMAL)"
"10177102","6004","0","2026/06/27 15:59:59","71177006","2026/06/18 16:00:00","0","9003","10177106","1","71177006","601","10177","完成活動任務1-6 (NORMAL)"
"10177102","6004","0","2026/06/27 15:59:59","71177007","2026/06/18 16:00:00","0","9003","10177107","1","71177007","601","10177","完成活動任務1-7 (NORMAL)"
"10177102","6004","0","2026/06/27 15:59:59","71177008","2026/06/18 16:00:00","0","9003","10177108","1","71177008","601","10177","完成活動任務1-8 (NORMAL)"
"10177102","6004","0","2026/06/27 15:59:59","71177009","2026/06/18 16:00:00","0","9003","10177109","1","71177009","601","10177","完成活動任務1-9 (NORMAL)"
"10177102","6004","0","2026/06/27 15:59:59","71177010","2026/06/18 16:00:00","0","9003","10177110","1","71177010","601","10177","完成活動任務1-10 (NORMAL)"
"10177103","6005","0","2026/06/27 15:59:59","71177016","2026/06/18 16:00:00","0","9003","10177201","1","71177016","601","10177","完成活動任務1-1 (HARD)"
"10177103","6005","0","2026/06/27 15:59:59","71177017","2026/06/18 16:00:00","0","9003","10177202","1","71177017","601","10177","完成活動任務1-2 (HARD)"
"10177103","6005","0","2026/06/27 15:59:59","71177018","2026/06/18 16:00:00","0","9003","10177203","1","71177018","601","10177","完成活動任務1-3 (HARD)"
"10177103","6005","0","2026/06/27 15:59:59","71177019","2026/06/18 16:00:00","0","9003","10177204","1","71177019","601","10177","完成活動任務1-4 (HARD)"
"10177103","6005","0","2026/06/27 15:59:59","71177020","2026/06/18 16:00:00","0","9003","10177205","1","71177020","601","10177","完成活動任務1-5 (HARD)"
"10177104","6002","0","2026/06/27 15:59:59","71177021","2026/06/18 16:00:00","0","9006","0","1","71177021","601","10177","將討伐證交換的獎賞一覽重置1次"
"10177104","6002","0","2026/06/27 15:59:59","71177022","2026/06/18 16:00:00","0","9006","0","2","71177022","601","10177","將討伐證交換的獎賞一覽重置2次"
"10177104","6002","0","2026/06/27 15:59:59","71177023","2026/06/18 16:00:00","0","9006","0","3","71177023","601","10177","將討伐證交換的獎賞一覽重置3次"
"10177104","6002","0","2026/06/27 15:59:59","71177024","2026/06/18 16:00:00","0","9006","0","4","71177024","601","10177","將討伐證交換的獎賞一覽重置4次"
"10177104","6002","0","2026/06/27 15:59:59","71177025","2026/06/18 16:00:00","0","9006","0","5","71177025","601","10177","將討伐證交換的獎勵清單重置5次"
"10177105","6008","0","2026/06/27 15:59:59","71177026","2026/06/18 16:00:00","0","9011","0","5","71177026","601","10177","打倒5隻年幼鬼魂‧吐舌鬼（EX除外）"
"10177105","6008","0","2026/06/27 15:59:59","71177027","2026/06/18 16:00:00","0","9011","0","10","71177027","601","10177","打倒10隻年幼鬼魂‧吐舌鬼（EX除外）"
"10177105","6008","0","2026/06/27 15:59:59","71177028","2026/06/18 16:00:00","0","9011","0","15","71177028","601","10177","打倒15隻年幼鬼魂‧吐舌鬼（EX除外）"
"10177105","6008","0","2026/06/27 15:59:59","71177029","2026/06/18 16:00:00","0","9011","0","20","71177029","601","10177","打倒20隻年幼鬼魂‧吐舌鬼（EX除外）"
"10177105","6008","0","2026/06/27 15:59:59","71177030","2026/06/18 16:00:00","0","9011","0","25","71177030","601","10177","打倒25隻年幼鬼魂‧吐舌鬼（EX除外）"
"10177105","6008","0","2026/06/27 15:59:59","71177031","2026/06/18 16:00:00","0","9011","0","30","71177031","601","10177","打倒30隻年幼鬼魂‧吐舌鬼（EX除外）"
"10177106","6010","0","2026/06/27 15:59:59","71177032","2026/06/18 16:00:00","0","9019","1017703","1","71177032","601","10177","打倒1隻年幼鬼魂‧吐舌鬼（VERY HARD限定）"
"10178102","6004","0","2026/07/27 15:59:59","71178001","2026/07/18 16:00:00","0","9003","10178101","1","71178001","601","10178","完成活動冒險1-1（NORMAL）"
"10178102","6004","0","2026/07/27 15:59:59","71178002","2026/07/18 16:00:00","0","9003","10178102","1","71178002","601","10178","完成活動冒險1-2（NORMAL）"
"10178102","6004","0","2026/07/27 15:59:59","71178003","2026/07/18 16:00:00","0","9003","10178103","1","71178003","601","10178","完成活動冒險1-3（NORMAL）"
"10178102","6004","0","2026/07/27 15:59:59","71178004","2026/07/18 16:00:00","0","9003","10178104","1","71178004","601","10178","完成活動冒險1-4（NORMAL）"
"10178102","6004","0","2026/07/27 15:59:59","71178005","2026/07/18 16:00:00","0","9003","10178105","1","71178005","601","10178","完成活動冒險1-5（NORMAL）"
"10178102","6004","0","2026/07/27 15:59:59","71178006","2026/07/18 16:00:00","0","9003","10178106","1","71178006","601","10178","完成活動冒險1-6（NORMAL）"
"10178102","6004","0","2026/07/27 15:59:59","71178007","2026/07/18 16:00:00","0","9003","10178107","1","71178007","601","10178","完成活動冒險1-7（NORMAL）"
"10178102","6004","0","2026/07/27 15:59:59","71178008","2026/07/18 16:00:00","0","9003","10178108","1","71178008","601","10178","完成活動冒險1-8（NORMAL）"
"10178102","6004","0","2026/07/27 15:59:59","71178009","2026/07/18 16:00:00","0","9003","10178109","1","71178009","601","10178","完成活動冒險1-9（NORMAL）"
"10178102","6004","0","2026/07/27 15:59:59","71178010","2026/07/18 16:00:00","0","9003","10178110","1","71178010","601","10178","完成活動冒險1-10（NORMAL）"
"10178103","6005","0","2026/07/27 15:59:59","71178016","2026/07/18 16:00:00","0","9003","10178201","1","71178016","601","10178","完成活動冒險1-1（HARD）"
"10178103","6005","0","2026/07/27 15:59:59","71178017","2026/07/18 16:00:00","0","9003","10178202","1","71178017","601","10178","完成活動冒險1-2（HARD）"
"10178103","6005","0","2026/07/27 15:59:59","71178018","2026/07/18 16:00:00","0","9003","10178203","1","71178018","601","10178","完成活動冒險1-3（HARD）"
"10178103","6005","0","2026/07/27 15:59:59","71178019","2026/07/18 16:00:00","0","9003","10178204","1","71178019","601","10178","完成活動冒險1-4（HARD）"
"10178103","6005","0","2026/07/27 15:59:59","71178020","2026/07/18 16:00:00","0","9003","10178205","1","71178020","601","10178","完成活動冒險1-5（HARD）"
"10178104","6002","0","2026/07/27 15:59:59","71178021","2026/07/18 16:00:00","0","9006","0","1","71178021","601","10178","將討伐證交換的獎賞一覽重置1次"
"10178104","6002","0","2026/07/27 15:59:59","71178022","2026/07/18 16:00:00","0","9006","0","2","71178022","601","10178","將討伐證交換的獎賞一覽重置2次"
"10178104","6002","0","2026/07/27 15:59:59","71178023","2026/07/18 16:00:00","0","9006","0","3","71178023","601","10178","將討伐證交換的獎賞一覽重置3次"
"10178104","6002","0","2026/07/27 15:59:59","71178024","2026/07/18 16:00:00","0","9006","0","4","71178024","601","10178","將討伐證交換的獎賞一覽重置4次"
"10178104","6002","0","2026/07/27 15:59:59","71178025","2026/07/18 16:00:00","0","9006","0","5","71178025","601","10178","將討伐證交換的獎勵清單重置5次"
"10178105","6008","0","2026/07/27 15:59:59","71178026","2026/07/18 16:00:00","0","9011","0","5","71178026","601","10178","打倒5隻咒縛的大蛇‧梅杜希亞娜（EX除外）"
"10178105","6008","0","2026/07/27 15:59:59","71178027","2026/07/18 16:00:00","0","9011","0","10","71178027","601","10178","打倒10隻咒縛的大蛇‧梅杜希亞娜（EX除外）"
"10178105","6008","0","2026/07/27 15:59:59","71178028","2026/07/18 16:00:00","0","9011","0","15","71178028","601","10178","打倒15隻咒縛的大蛇‧梅杜希亞娜（EX除外）"
"10178105","6008","0","2026/07/27 15:59:59","71178029","2026/07/18 16:00:00","0","9011","0","20","71178029","601","10178","打倒20隻咒縛的大蛇‧梅杜希亞娜（EX除外）"
"10178105","6008","0","2026/07/27 15:59:59","71178030","2026/07/18 16:00:00","0","9011","0","25","71178030","601","10178","打倒25隻咒縛的大蛇‧梅杜希亞娜（EX除外）"
"10178105","6008","0","2026/07/27 15:59:59","71178031","2026/07/18 16:00:00","0","9011","0","30","71178031","601","10178","打倒30隻咒縛的大蛇‧梅杜希亞娜（EX除外）"
