2ce23c2f17caf0b7235e9ebd1e01d183d30507519e81bf04a53ebcbde2e09186,e9e0243b23d811a66530371dbd74cc948e16f7febc9f093c585e614328b5afd0,8ded5a9a6ebe61f4bff68c5bdbed69d6980fafbcf146f4e5933f2bcb53e678a3,c2877da28679461eebdbafc2cab11690b45d85e35cdeb6f01e6cd53fbe6354d3,1bd8abb8a9058ad209dd601d049a38d487675d766a87792c30fee5dfa246c5b9,178b293f44f642d63794356859a073e691c7fa7be6f0541527fd570c0946c359,fce3cfb5c72d3aa44d3f15b80f6a1204db98308efde3c075773b6aa2cde329ce,bae3f1e7238f36133a5646f8b7ada138655f27d2dfed004b5ace51d2b14d21fa,20061f7caad2d2c9c07884a6e28d6aef8738b8bc7256a145fed06cf5175db51a,9b24a5918a3f6fb2b534b42939daad8bd49887276647abaf7c42cd671c2afea5,d64a445678b2024399e6f5e3e037ce9e3f2aba3ec2722a4cfb9cf5b95ee31582,70d44fb183b2a628355cbf3decc119ac7904517d1a21a0de92e80b914929fe5b
"20038021","7","116701","0","5068431","2023/07/26 16:00:00","20038","1003","5068001","0","2030/01/01 14:59:59","1"
"20039001","2003903","104901","0","5070402","2023/08/25 16:00:00","20039","1002","0","1","2030/01/01 14:59:59","0"
"20039002","2003903","117101","0","5070422","2023/08/25 16:00:00","20039","1002","5070001","1","2030/01/01 14:59:59","1"
"20039003","2003903","117101","0","5070442","2023/08/25 16:00:00","20039","1002","5070004","1","2030/01/01 14:59:59","1"
"20039004","2003903","117101","0","5070422","2023/08/25 16:00:00","20039","1002","5070005","1","2030/01/01 14:59:59","1"
"20039017","2","104901","0","5070406","2023/08/25 16:00:00","20039","1003","0","0","2030/01/01 14:59:59","0"
"20039018","2","117101","0","5070426","2023/08/25 16:00:00","20039","1003","5070001","0","2030/01/01 14:59:59","1"
"20039019","2","117101","0","5070446","2023/08/25 16:00:00","20039","1003","5070004","0","2030/01/01 14:59:59","1"
"20039020","2","117101","0","5070426","2023/08/25 16:00:00","20039","1003","5070005","0","2030/01/01 14:59:59","1"
"20039021","3","102701","0","5070407","2023/08/25 16:00:00","20039","1003","0","0","2030/01/01 14:59:59","0"
"20039022","3","117001","0","5070427","2023/08/25 16:00:00","20039","1003","5070001","0","2030/01/01 14:59:59","1"
"20039023","3","117001","0","5070447","2023/08/25 16:00:00","20039","1003","5070004","0","2030/01/01 14:59:59","1"
"20039024","3","117001","0","5070427","2023/08/25 16:00:00","20039","1003","5070005","0","2030/01/01 14:59:59","1"
"20039025","4","104901","0","5070408","2023/08/25 16:00:00","20039","1003","0","0","2030/01/01 14:59:59","0"
"20039026","4","117101","0","5070428","2023/08/25 16:00:00","20039","1003","5070001","0","2030/01/01 14:59:59","1"
"20039027","4","117101","0","5070448","2023/08/25 16:00:00","20039","1003","5070004","0","2030/01/01 14:59:59","1"
"20039028","4","117101","0","5070428","2023/08/25 16:00:00","20039","1003","5070005","0","2030/01/01 14:59:59","1"
"20039029","5","102701","0","5070409","2023/08/25 16:00:00","20039","1003","0","0","2030/01/01 14:59:59","0"
"20039030","5","117001","0","5070429","2023/08/25 16:00:00","20039","1003","5070001","0","2030/01/01 14:59:59","1"
"20039031","5","117001","0","5070449","2023/08/25 16:00:00","20039","1003","5070004","0","2030/01/01 14:59:59","1"
"20039032","5","117001","0","5070429","2023/08/25 16:00:00","20039","1003","5070005","0","2030/01/01 14:59:59","1"
"20039033","6","102701","0","5070410","2023/08/25 16:00:00","20039","1003","0","0","2030/01/01 14:59:59","0"
"20039034","6","117001","0","5070430","2023/08/25 16:00:00","20039","1003","5070001","0","2030/01/01 14:59:59","1"
"20039035","6","117001","0","5070450","2023/08/25 16:00:00","20039","1003","5070004","0","2030/01/01 14:59:59","1"
"20039036","6","117001","0","5070430","2023/08/25 16:00:00","20039","1003","5070005","0","2030/01/01 14:59:59","1"
"20039037","7","102701","0","5070411","2023/08/25 16:00:00","20039","1003","0","0","2030/01/01 14:59:59","0"
"20039038","7","117001","0","5070431","2023/08/25 16:00:00","20039","1003","5070001","0","2030/01/01 14:59:59","1"
"20039039","7","117001","0","5070451","2023/08/25 16:00:00","20039","1003","5070004","0","2030/01/01 14:59:59","1"
"20039040","7","117001","0","5070431","2023/08/25 16:00:00","20039","1003","5070005","0","2030/01/01 14:59:59","1"
"20040001","117401","117401","0","5072401","2023/09/25 16:00:00","20040","1004","0","0","2030/01/01 14:59:59","0"
"20040002","2004003","117201","0","5072402","2023/09/25 16:00:00","20040","1002","0","1","2030/01/01 14:59:59","0"
"20040006","2","117201","0","5072406","2023/09/25 16:00:00","20040","1003","0","0","2030/01/01 14:59:59","0"
"20040007","3","117301","0","5072407","2023/09/25 16:00:00","20040","1003","0","0","2030/01/01 14:59:59","0"
"20040008","4","117401","0","5072408","2023/09/25 16:00:00","20040","1003","0","0","2030/01/01 14:59:59","0"
"20040009","5","117301","0","5072409","2023/09/25 16:00:00","20040","1003","0","0","2030/01/01 14:59:59","0"
"20040010","6","117201","0","5072410","2023/09/25 16:00:00","20040","1003","0","0","2030/01/01 14:59:59","0"
"20040011","7","117201","0","5072411","2023/09/25 16:00:00","20040","1003","0","0","2030/01/01 14:59:59","0"
"20040013","2004003","117201","0","5072422","2023/09/25 16:00:00","20040","1002","5072004","1","2030/01/01 14:59:59","1"
"20040017","2","117201","0","5072426","2023/09/25 16:00:00","20040","1003","5072004","0","2030/01/01 14:59:59","1"
"20040018","3","117301","0","5072427","2023/09/25 16:00:00","20040","1003","5072004","0","2030/01/01 14:59:59","1"
"20040019","4","117401","0","5072428","2023/09/25 16:00:00","20040","1003","5072004","0","2030/01/01 14:59:59","1"
"20040020","5","117301","0","5072429","2023/09/25 16:00:00","20040","1003","5072004","0","2030/01/01 14:59:59","1"
"20040021","6","117201","0","5072430","2023/09/25 16:00:00","20040","1003","5072004","0","2030/01/01 14:59:59","1"
"20040022","7","117201","0","5072431","2023/09/25 16:00:00","20040","1003","5072004","0","2030/01/01 14:59:59","1"
"20040023","2004003","117201","0","5072442","2023/09/25 16:00:00","20040","1002","5072006","1","2030/01/01 14:59:59","1"
"20040027","2","117201","0","5072446","2023/09/25 16:00:00","20040","1003","5072006","0","2030/01/01 14:59:59","1"
"20040028","3","117301","0","5072447","2023/09/25 16:00:00","20040","1003","5072006","0","2030/01/01 14:59:59","1"
"20040029","4","117401","0","5072448","2023/09/25 16:00:00","20040","1003","5072006","0","2030/01/01 14:59:59","1"
"20040030","5","117301","0","5072449","2023/09/25 16:00:00","20040","1003","5072006","0","2030/01/01 14:59:59","1"
"20040031","6","117201","0","5072450","2023/09/25 16:00:00","20040","1003","5072006","0","2030/01/01 14:59:59","1"
"20040032","7","117201","0","5072451","2023/09/25 16:00:00","20040","1003","5072006","0","2030/01/01 14:59:59","1"
"20041001","2004103","105101","0","5074402","2023/10/25 16:00:00","20041","1002","0","1","2030/01/01 14:59:59","0"
"20041005","2","105101","0","5074406","2023/10/25 16:00:00","20041","1003","0","0","2030/01/01 14:59:59","0"
"20041007","4","105101","0","5074408","2023/10/25 16:00:00","20041","1003","0","0","2030/01/01 14:59:59","0"
"20041009","6","105101","0","5074410","2023/10/25 16:00:00","20041","1003","0","0","2030/01/01 14:59:59","0"
"20041010","7","105101","0","5074411","2023/10/25 16:00:00","20041","1003","0","0","2030/01/01 14:59:59","0"
"20041011","2004103","117501","0","5074422","2023/10/25 16:00:00","20041","1002","5074001","1","2030/01/01 14:59:59","1"
"20041015","2","117501","0","5074426","2023/10/25 16:00:00","20041","1003","5074001","0","2030/01/01 14:59:59","1"
"20041016","3","100801","0","5074427","2023/10/25 16:00:00","20041","1003","5074002","0","2030/01/01 14:59:59","1"
"20041017","4","117501","0","5074428","2023/10/25 16:00:00","20041","1003","5074001","0","2030/01/01 14:59:59","1"
"20041018","5","100801","0","5074429","2023/10/25 16:00:00","20041","1003","5074002","0","2030/01/01 14:59:59","1"
"20041019","6","117501","0","5074430","2023/10/25 16:00:00","20041","1003","5074001","0","2030/01/01 14:59:59","1"
"20041020","7","117501","0","5074431","2023/10/25 16:00:00","20041","1003","5074001","0","2030/01/01 14:59:59","1"
"20041021","2004103","117501","0","5074442","2023/10/25 16:00:00","20041","1002","5074003","1","2030/01/01 14:59:59","1"
"20041023","3","117601","0","5074447","2023/10/25 16:00:00","20041","1003","5074003","0","2030/01/01 14:59:59","1"
"20041024","5","117601","0","5074449","2023/10/25 16:00:00","20041","1003","5074003","0","2030/01/01 14:59:59","1"
"20041025","7","117501","0","5074451","2023/10/25 16:00:00","20041","1003","5074003","0","2030/01/01 14:59:59","1"
"20042001","117801","117801","0","5076401","2023/11/24 16:00:00","20042","1004","0","0","2030/01/01 14:59:59","0"
"20042002","2004203","101701","0","5076402","2023/11/24 16:00:00","20042","1002","0","1","2030/01/01 14:59:59","0"
"20042006","2","101701","0","5076406","2023/11/24 16:00:00","20042","1003","0","0","2030/01/01 14:59:59","0"
"20042007","3","103001","0","5076407","2023/11/24 16:00:00","20042","1003","0","0","2030/01/01 14:59:59","0"
"20042008","4","101701","0","5076408","2023/11/24 16:00:00","20042","1003","0","0","2030/01/01 14:59:59","0"
"20042010","6","101701","0","5076410","2023/11/24 16:00:00","20042","1003","0","0","2030/01/01 14:59:59","0"
"20042011","7","101701","0","5076411","2023/11/24 16:00:00","20042","1003","0","0","2030/01/01 14:59:59","0"
"20042012","2004203","117701","0","5076422","2023/11/24 16:00:00","20042","1002","5076002","1","2030/01/01 14:59:59","1"
"20042016","2","117701","0","5076426","2023/11/24 16:00:00","20042","1003","5076002","0","2030/01/01 14:59:59","1"
"20042017","3","117801","0","5076427","2023/11/24 16:00:00","20042","1003","5076002","0","2030/01/01 14:59:59","1"
"20042018","4","117701","0","5076428","2023/11/24 16:00:00","20042","1003","5076002","0","2030/01/01 14:59:59","1"
"20042019","5","117901","0","5076429","2023/11/24 16:00:00","20042","1003","5076002","0","2030/01/01 14:59:59","1"
"20042020","6","117701","0","5076430","2023/11/24 16:00:00","20042","1003","5076002","0","2030/01/01 14:59:59","1"
"20042021","7","117701","0","5076431","2023/11/24 16:00:00","20042","1003","5076002","0","2030/01/01 14:59:59","1"
"20042022","2004203","117701","0","5076442","2023/11/24 16:00:00","20042","1002","5076005","1","2030/01/01 14:59:59","1"
"20042026","2","117701","0","5076446","2023/11/24 16:00:00","20042","1003","5076005","0","2030/01/01 14:59:59","1"
"20042027","3","117801","0","5076447","2023/11/24 16:00:00","20042","1003","5076005","0","2030/01/01 14:59:59","1"
"20042028","4","117701","0","5076448","2023/11/24 16:00:00","20042","1003","5076005","0","2030/01/01 14:59:59","1"
"20042029","5","117901","0","5076449","2023/11/24 16:00:00","20042","1003","5076005","0","2030/01/01 14:59:59","1"
"20042030","6","117701","0","5076450","2023/11/24 16:00:00","20042","1003","5076005","0","2030/01/01 14:59:59","1"
"20042031","7","117701","0","5076451","2023/11/24 16:00:00","20042","1003","5076005","0","2030/01/01 14:59:59","1"
"20043004","2","120101","0","5078406","2023/12/26 16:00:00","20043","1003","0","0","2030/01/01 14:59:59","0"
"20043005","3","120201","0","5078407","2023/12/26 16:00:00","20043","1003","5078002","0","2030/01/01 14:59:59","1"
"20043009","2","120101","0","5078426","2023/12/26 16:00:00","20043","1003","5078004","0","2030/01/01 14:59:59","1"
"20043010","3","120201","0","5078427","2023/12/26 16:00:00","20043","1003","5078004","0","2030/01/01 14:59:59","1"
"20043011","4","120301","0","5078428","2023/12/26 16:00:00","20043","1003","5078004","0","2030/01/01 14:59:59","1"
"20043012","2004303","119001","0","5078442","2023/12/26 16:00:00","20043","1002","0","1","2030/01/01 14:59:59","0"
"20043016","2","119001","0","5078446","2023/12/26 16:00:00","20043","1003","5078006","0","2030/01/01 14:59:59","1"
"20043017","3","119101","0","5078447","2023/12/26 16:00:00","20043","1003","5078006","0","2030/01/01 14:59:59","1"
"20043018","4","120001","0","5078448","2023/12/26 16:00:00","20043","1003","5078006","0","2030/01/01 14:59:59","1"
"20043019","5","119001","0","5078449","2023/12/26 16:00:00","20043","1003","5078006","0","2030/01/01 14:59:59","1"
"20043020","6","119101","0","5078450","2023/12/26 16:00:00","20043","1003","5078006","0","2030/01/01 14:59:59","1"
"20043021","7","119001","0","5078451","2023/12/26 16:00:00","20043","1003","5078006","0","2030/01/01 14:59:59","1"
"20044001","119201","119201","0","5080401","2024/01/26 16:00:00","20044","1004","0","0","2030/01/01 14:59:59","0"
"20044002","2004403","103301","0","5080402","2024/01/26 16:00:00","20044","1002","0","1","2030/01/01 14:59:59","0"
"20044006","2","100701","0","5080406","2024/01/26 16:00:00","20044","1003","0","0","2030/01/01 14:59:59","0"
"20044007","4","103301","0","5080408","2024/01/26 16:00:00","20044","1003","0","0","2030/01/01 14:59:59","0"
"20044008","6","100701","0","5080410","2024/01/26 16:00:00","20044","1003","0","0","2030/01/01 14:59:59","0"
"20044009","7","100701","0","5080411","2024/01/26 16:00:00","20044","1003","0","0","2030/01/01 14:59:59","0"
"20044010","3","101101","0","5080407","2024/01/26 16:00:00","20044","1003","5080001","0","2030/01/01 14:59:59","1"
"20044011","5","101101","0","5080409","2024/01/26 16:00:00","20044","1003","5080001","0","2030/01/01 14:59:59","1"
"20044012","2004403","119201","0","5080422","2024/01/26 16:00:00","20044","1002","5080002","1","2030/01/01 14:59:59","1"
"20044016","2","119901","0","5080426","2024/01/26 16:00:00","20044","1003","5080002","0","2030/01/01 14:59:59","1"
"20044017","3","119301","0","5080427","2024/01/26 16:00:00","20044","1003","5080002","0","2030/01/01 14:59:59","1"
"20044018","4","119201","0","5080428","2024/01/26 16:00:00","20044","1003","5080002","0","2030/01/01 14:59:59","1"
"20044019","5","119301","0","5080429","2024/01/26 16:00:00","20044","1003","5080002","0","2030/01/01 14:59:59","1"
"20044020","6","119901","0","5080430","2024/01/26 16:00:00","20044","1003","5080002","0","2030/01/01 14:59:59","1"
"20044021","7","119901","0","5080431","2024/01/26 16:00:00","20044","1003","5080002","0","2030/01/01 14:59:59","1"
"20044022","119201","119201","0","5080421","2024/01/26 16:00:00","20044","1004","5080005","0","2030/01/01 14:59:59","1"
"20044023","2004403","119201","0","5080442","2024/01/26 16:00:00","20044","1002","5080005","1","2030/01/01 14:59:59","1"
"20044027","2","119901","0","5080446","2024/01/26 16:00:00","20044","1003","5080005","0","2030/01/01 14:59:59","1"
"20044028","3","119301","0","5080447","2024/01/26 16:00:00","20044","1003","5080005","0","2030/01/01 14:59:59","1"
"20044029","4","119201","0","5080448","2024/01/26 16:00:00","20044","1003","5080005","0","2030/01/01 14:59:59","1"
"20044030","5","119301","0","5080449","2024/01/26 16:00:00","20044","1003","5080005","0","2030/01/01 14:59:59","1"
"20044031","6","119901","0","5080450","2024/01/26 16:00:00","20044","1003","5080005","0","2030/01/01 14:59:59","1"
"20044032","7","119901","0","5080451","2024/01/26 16:00:00","20044","1003","5080005","0","2030/01/01 14:59:59","1"
"20045001","120801","120801","0","5082401","2024/02/23 16:00:00","20045","1004","0","0","2030/01/01 14:59:59","0"
"20045002","2004503","120701","0","5082402","2024/02/23 16:00:00","20045","1002","0","1","2030/01/01 14:59:59","0"
"20045003","2004503","120701","0","5082422","2024/02/23 16:00:00","20045","1002","5082002","1","2030/01/01 14:59:59","1"
"20045004","2004503","120701","0","5082442","2024/02/23 16:00:00","20045","1002","5082004","1","2030/01/01 14:59:59","1"
"20045005","2004503","120701","0","5082402","2024/02/23 16:00:00","20045","1002","5082005","1","2030/01/01 14:59:59","1"
"20045018","2","120701","0","5082406","2024/02/23 16:00:00","20045","1003","0","0","2030/01/01 14:59:59","0"
"20045019","2","120701","0","5082426","2024/02/23 16:00:00","20045","1003","5082002","0","2030/01/01 14:59:59","1"
"20045020","2","120701","0","5082446","2024/02/23 16:00:00","20045","1003","5082004","0","2030/01/01 14:59:59","1"
"20045021","2","120701","0","5082406","2024/02/23 16:00:00","20045","1003","5082005","0","2030/01/01 14:59:59","1"
"20045022","3","120801","0","5082407","2024/02/23 16:00:00","20045","1003","0","0","2030/01/01 14:59:59","0"
"20045023","3","120801","0","5082427","2024/02/23 16:00:00","20045","1003","5082002","0","2030/01/01 14:59:59","1"
"20045024","3","120801","0","5082447","2024/02/23 16:00:00","20045","1003","5082004","0","2030/01/01 14:59:59","1"
"20045025","3","120801","0","5082407","2024/02/23 16:00:00","20045","1003","5082005","0","2030/01/01 14:59:59","1"
"20045026","4","120902","0","5082408","2024/02/23 16:00:00","20045","1003","0","0","2030/01/01 14:59:59","0"
"20045027","4","120902","0","5082428","2024/02/23 16:00:00","20045","1003","5082002","0","2030/01/01 14:59:59","1"
"20045028","4","120902","0","5082448","2024/02/23 16:00:00","20045","1003","5082004","0","2030/01/01 14:59:59","1"
"20045029","4","120902","0","5082408","2024/02/23 16:00:00","20045","1003","5082005","0","2030/01/01 14:59:59","1"
"20045030","5","120701","0","5082409","2024/02/23 16:00:00","20045","1003","0","0","2030/01/01 14:59:59","0"
"20045031","5","120701","0","5082429","2024/02/23 16:00:00","20045","1003","5082002","0","2030/01/01 14:59:59","1"
"20045032","5","120701","0","5082449","2024/02/23 16:00:00","20045","1003","5082004","0","2030/01/01 14:59:59","1"
"20045033","5","120701","0","5082409","2024/02/23 16:00:00","20045","1003","5082005","0","2030/01/01 14:59:59","1"
"20045034","6","120801","0","5082410","2024/02/23 16:00:00","20045","1003","0","0","2030/01/01 14:59:59","0"
"20045035","6","120801","0","5082430","2024/02/23 16:00:00","20045","1003","5082002","0","2030/01/01 14:59:59","1"
"20045036","6","120801","0","5082450","2024/02/23 16:00:00","20045","1003","5082004","0","2030/01/01 14:59:59","1"
"20045037","6","120801","0","5082410","2024/02/23 16:00:00","20045","1003","5082005","0","2030/01/01 14:59:59","1"
"20045038","7","120801","0","5082411","2024/02/23 16:00:00","20045","1003","0","0","2030/01/01 14:59:59","0"
"20045039","7","120801","0","5082431","2024/02/23 16:00:00","20045","1003","5082002","0","2030/01/01 14:59:59","1"
"20045040","7","120801","0","5082451","2024/02/23 16:00:00","20045","1003","5082004","0","2030/01/01 14:59:59","1"
"20045041","7","120801","0","5082411","2024/02/23 16:00:00","20045","1003","5082005","0","2030/01/01 14:59:59","1"
"20046001","2004603","106401","0","5084402","2024/03/26 16:00:00","20046","1002","0","1","2030/01/01 14:59:59","0"
"20046005","2","106001","0","5084406","2024/03/26 16:00:00","20046","1003","5084003","0","2030/01/01 14:59:59","1"
"20046006","3","105901","0","5084407","2024/03/26 16:00:00","20046","1003","5084003","0","2030/01/01 14:59:59","1"
"20046007","4","106401","0","5084408","2024/03/26 16:00:00","20046","1003","5084003","0","2030/01/01 14:59:59","1"
"20046008","2004603","106401","0","5084422","2024/03/26 16:00:00","20046","1002","5084003","1","2030/01/01 14:59:59","1"
"20047001","121201","121201","0","5085401","2024/03/26 16:00:00","20047","1004","0","0","2030/01/01 14:59:59","0"
"20047002","2004703","121201","0","5085402","2024/03/26 16:00:00","20047","1002","0","1","2030/01/01 14:59:59","0"
