11cd63179a49520273fa92284bc3990a953963c64e7191a4fec93c99034888a9,2914f6a7b89ba0f9ba39f7321c859f26939f4769581a14e626ce501fc55ba020,302648be5e8b2bfc48080444a7f73bee8da31b778d811a2d08aae4a2b8e86e6f,3920b188a3836013be266c079045b1a9af832eedc13cb122a01f5be0e1afead0,faf7dd24b6c0436fceec8438ceeabb1fbbf0699bac5ea674b6e6868ea673be14,aea0f923f0d570e3f4432d4654080c58a913e44ab51b76760c111f1afb47ad8e,10d47f3c646c3877170da270a56b9fc477d15fa6b15b0f1b8c1536a95e3b1c67,375afff618574fc3993735733cc61d919cc30b239eff86512f3dfac97fa86008,20ec0905fc8f289e993d69d227bea37ca27fc4f145025059a128fdc9e292abb6,1829a9d12e615366b53a42f49215905c59f32866b5bbc5de2f96e30287e802cb,129ac0b266e1de40d35d8f6bcaf34b58c34b17a3daa2238459b3b46c789c401e,29ce7d74c49008e8347b9873605b7d0a649f38adc21ce3b2dfb35e0cb6f30494,edfcefa27c310648d849e6ef9862055e21502992e3f9950d4609b4590a3d9193,ce2db825027be7d228a92d8b899ded28b7804522b181e109077de38c8cc1b35e,be4e678d1ae68470772950ebe962498063f4e0cb0d0a0434184353880837aba6,9f932bcdd9382c931051831aab01af8ef3e7bc1e3d3b69a824122d42636dd158,257e38831d1a047753f0880d4b3b44e32dca95aeb0e6d1cc838aa47c2e478158,60c7054de819385d78c40323c71492248429b097387413fe12f59e686c2b38f5,a6a8bd47e257ba7fbb47974a769d7a0bb1998811ebf5574a634e6ee2e19a646b,897e7f3ce48cfe5d6a8f03b8ab53c0452c9f96969b92b5eb01d34759d9751c6d,545d1388568754a73a8dcf29ade533dec1b7f19121b92bca69ba9a4ef7001ddc,32f3b2fd499a20c473838e796bd6a34831fac97b7d5679eb785fcc9b82cf51f3,0063e7324f256685fbe4158a39fc73a3b008fb5a44ef181dc4b97f7300846cc3,ceb8bb5e8f28e48c5a14c6c7898ba8276e44758d1fd142de393015d50333c10d,80abf6315653a63933f64fc88bb6c06e7089931df3eb983b946214eb00c431bd,10cd4573fd08bf3c3544c0c0c1f78fc8327869a3b6f69848b1503a6f4b393d01,37f9ca568923e0f1cb9a6ffc4466bd81778688a43f93e541dedf9e47738f80db,660065e23c733cacc4433c83ff684e3b4e2626db811dcf24402b3536c2e9bebc,6bfed4b5158ac1ec73dee32fead36d88d59d7ab1558a1d8945d79df9384f8bd8,c5aa5099990c3a1222c6766f61a1162860afe8fe18a5e2975b1579f78a052d95,5876c7410ab176f774f63804f37f87f2a0da804c34ceb1925f57444303d14d34,81e656256f39e47018accc144b1464790c6d6686eb838c36fb9ff2b7908f375c,b8bb265875041c2805da78942a7008e50ef7d38a47e61f5923f0d05d63f990c9,722a4e6201dbae90fe39ebe2a4de9d94052bb59438346064e2bb85946a85ddaf,b3793f28ed9e7467488b103d6387a04844264b7ea116b50910fbaadd2b9bbeb8,0bea78a277b7080b0624c2808d689634aa600d4c01e51ab44004c4d13c9144c3,f383fedbcd07590771fa99b3ebcf9b8bc74a2a624335b870dcacfbb83b0d5b0b,8414444b15484dd11c0d7df16283b3a5bdbbe5f46d8a7a3913c9ccddc199a2dd,415dbcad0e2379132063eb44c1d20ff7fd2c4d61c99fffa65760931ef3e3f52e,f4b6463d81eabcb6f654bb26dff998d906efbda9f773781580a8e7979f77f85d,dec337f13e925cb18a6d3be1a813431b38771332702ca6b70b7ad55828c7b48d
"25003","1","1","100","0","3","0","0","101011","25003","10011001","1","620130122","1","600110253","620290222","0","0","620250022","600003747","1","0","0","0","2","0","73001002","36","12","502","0","24","620330020","0","0","10011002","0","61382","10011003","4","0"
"26003","1","1","100","0","3","0","0","101011","26003","10011001","1","620130123","1","600110263","620290223","0","0","620250023","600003748","1","0","0","0","2","0","73001002","36","12","507","0","24","620330021","0","0","10011002","0","61382","10011003","4","0"
"27003","1","1","100","0","3","0","0","101011","27003","10011001","1","620130124","1","600110273","620290224","0","0","620250024","600003749","1","0","0","0","2","0","73001002","36","12","515","0","24","620330022","0","0","10011003","0","61382","10011004","4","0"
"28003","1","1","100","0","3","0","0","101011","28003","10011001","1","620130125","1","600110283","620290225","0","0","620250025","600003750","1","0","0","0","2","0","73001002","36","12","522","0","24","620330023","0","0","10011003","0","61382","10011004","4","0"
"29003","1","1","100","0","3","0","0","101011","29003","10011001","1","620130126","1","600110293","620290226","0","0","620250026","600003751","1","0","0","0","2","0","73001002","36","12","528","0","24","620330024","0","0","10011003","0","61382","10011004","4","0"
"30003","1","1","100","0","3","0","0","101011","30003","10011001","1","620130127","1","600110303","620290227","0","0","620250027","600003752","1","0","0","0","2","0","73001002","36","12","534","0","24","620330025","0","0","10011003","0","61382","10011004","4","0"
"31003","1","1","100","0","3","0","0","101011","31003","10011001","1","620130128","1","600110313","620290228","0","0","620250028","600003753","1","0","0","0","2","0","73001002","36","12","542","0","24","620330026","0","0","10011003","0","61382","10011004","4","0"
"32003","1","1","100","0","3","0","0","101011","32003","10011001","1","620130129","1","600110323","620290229","0","0","620250029","600003754","1","0","0","0","2","0","73001002","36","12","553","0","24","620330027","0","0","10011003","0","61382","10011004","4","0"
"33003","1","1","100","0","3","0","0","101011","33003","10011001","1","620130130","1","600110333","620290230","0","0","620250030","600003755","1","0","0","0","2","0","73001002","36","12","569","0","24","620330028","0","0","10011003","0","61382","10011004","4","0"
"34003","1","1","100","0","3","0","0","101011","34003","10011001","1","620130131","1","600110343","620290231","0","0","620250031","600003756","1","0","0","0","2","0","73001002","36","12","576","0","24","620330029","0","0","10011003","0","61382","10011004","4","0"
"35003","1","1","100","0","3","0","0","101011","35003","10011002","1","620130132","1","600110353","620290232","0","0","620250032","600003757","1","0","0","0","2","0","73001002","36","12","580","0","24","620330030","0","0","10011004","0","61382","10011005","4","0"
"36003","1","1","100","0","3","0","0","101011","36003","10011002","1","620130133","1","600110363","620290233","0","0","620250033","600003758","1","0","0","0","2","0","73001002","36","12","595","0","24","620330031","0","0","10011004","0","61382","10011005","4","0"
"37003","1","1","100","0","3","0","0","101011","37003","10011002","1","620130134","1","600110373","620290234","0","0","620250034","600003759","1","0","0","0","2","0","73001002","36","12","603","0","24","620330032","0","0","10011004","0","61382","10011005","4","0"
"38003","1","1","100","0","3","0","0","101011","38003","10011002","1","620130135","1","600110383","620290235","0","0","620250035","600003760","1","0","0","0","2","0","73001002","36","12","615","0","24","620330033","0","0","10011004","0","61382","10011005","4","0"
"39003","1","1","100","0","3","0","0","101011","39003","10011002","1","620130136","1","600110393","620290236","0","0","620250036","600003761","1","0","0","0","2","0","73001002","36","12","625","0","24","620330034","0","0","10011004","0","61382","10011005","4","0"
"40003","1","1","100","0","3","0","0","101011","40003","10011002","1","620130137","1","600110403","620290237","0","0","620250037","600003762","1","0","0","0","2","0","73001002","36","12","643","0","24","620330035","0","0","10011004","0","61382","10011005","4","0"
"41003","1","1","100","0","3","0","0","101011","41003","10011002","1","620130138","1","600110413","620290238","0","0","620250038","600003763","1","0","0","0","2","0","73001002","36","12","647","0","24","620330036","0","0","10011004","0","61382","10011005","4","0"
"42003","1","1","100","0","3","0","0","101011","42003","10011003","1","620130139","1","600110423","620290239","0","0","620250039","600003764","1","0","0","0","2","0","73001002","36","12","654","0","24","620330037","0","0","10011005","0","61382","10011006","4","0"
"43003","1","1","100","0","3","0","0","101011","43003","10011003","1","620130140","1","600110433","620290240","0","0","620250040","600003765","1","0","0","0","2","0","73001002","36","12","673","0","24","620330038","0","0","10011005","0","61382","10011006","4","0"
"44003","1","1","100","0","3","0","0","101011","44003","10011003","1","620130141","1","600110443","620290241","0","0","620250041","600003766","1","0","0","0","2","0","73001002","36","12","689","0","24","620330039","0","0","10011005","0","61382","10011006","4","0"
"45003","1","1","100","0","3","0","0","101011","45003","10011003","1","620130142","1","600110453","620290242","0","0","620250042","600003767","1","0","0","0","2","0","73001002","36","12","706","0","24","620330040","0","0","10011005","0","61382","10011006","4","0"
"46003","1","1","100","0","3","0","0","101011","46003","10011003","1","620130143","1","600110463","620290243","0","0","620250043","600003768","1","0","0","0","2","0","73001002","36","12","717","0","24","620330041","0","0","10011005","0","61382","10011006","4","0"
"47003","1","1","100","0","3","0","0","101011","47003","10011003","1","620130144","1","600110473","620290244","0","0","620250044","600003769","1","0","0","0","2","0","73001002","36","12","722","0","24","620330042","0","0","10011005","0","61382","10011006","4","0"
"48003","1","1","100","0","3","0","0","101011","48003","10011003","1","620130145","1","600110483","620290245","0","0","620250045","600003770","1","0","0","0","2","0","73001002","36","12","733","0","24","620330043","0","0","10011005","0","61382","10011006","4","0"
"49003","1","1","100","0","3","0","0","101011","49003","10011004","1","620130146","1","600110493","620290246","0","0","620250046","600003771","1","0","0","0","2","0","73001002","36","12","748","0","24","620330044","0","0","10011006","0","61382","10011007","4","0"
"50003","1","1","100","0","3","0","0","101011","50003","10011004","1","620130147","1","600110503","620290247","0","0","620250047","600003772","1","0","0","0","2","0","73001002","36","12","768","0","24","620330045","0","0","10011006","0","61382","10011007","4","0"
"51003","1","1","100","0","3","0","0","101011","51003","10011004","1","620130148","1","600110513","620290248","0","0","620250048","600003773","1","0","0","0","2","0","73001002","36","12","777","0","24","620330046","0","0","10011006","0","61382","10011007","4","0"
"52003","1","1","100","0","3","0","0","101011","52003","10011004","1","620130149","1","600110523","620290249","0","0","620250049","600003774","1","0","0","0","2","0","73001002","36","12","786","0","24","620330047","0","0","10011006","0","61382","10011007","4","0"
"53003","1","1","100","0","3","0","0","101011","53003","10011004","1","620130150","1","600110533","620290250","0","0","620250050","600003775","1","0","0","0","2","0","73001002","36","12","800","0","24","620330048","0","0","10011006","0","61382","10011007","4","0"
"54003","1","1","100","0","3","0","0","101011","54003","10011004","1","620130151","1","600110543","620290251","0","0","620250051","600003776","1","0","0","0","2","0","73001002","36","12","809","0","24","620330049","0","0","10011006","0","61382","10011007","4","0"
"55003","1","1","100","0","3","0","0","101011","55003","10011004","1","620130152","1","600110553","620290252","0","0","620250052","600003777","1","0","0","0","2","0","73001002","36","12","816","0","24","620330050","0","0","10011006","0","61382","10011007","4","0"
"56003","1","1","100","0","3","0","0","101011","56003","10011004","1","620130153","1","600110563","620290253","0","0","620250053","600003778","1","0","0","0","2","0","73001002","36","12","824","0","24","620330051","0","0","10011006","0","61382","10011007","4","0"
"57003","1","1","100","0","3","0","0","101011","57003","10011004","1","620130154","1","600110573","620290254","0","0","620250054","600003779","1","0","0","0","2","0","73001002","36","12","827","0","24","620330052","0","0","10011006","0","61382","10011007","4","0"
"58003","1","1","100","0","3","0","0","101011","58003","10011004","1","620130155","1","600110583","620290255","0","0","620250055","600003780","1","0","0","0","2","0","73001002","36","12","834","0","24","620330053","0","0","10011006","0","61382","10011007","4","0"
"59003","1","1","100","0","3","0","0","101011","59003","10011004","1","620130156","1","600110593","620290256","0","0","620250056","600003781","1","0","0","0","2","0","73001002","36","12","849","0","24","620330054","0","0","10011006","0","61382","10011007","4","0"
"60003","1","1","100","0","3","0","0","101011","60003","10011004","1","620130157","1","600110603","620290257","0","0","620250057","600003782","1","0","0","0","2","0","73001002","36","12","855","0","24","620330055","0","0","10011006","0","61382","10011007","4","0"
"61003","1","1","100","0","3","0","0","101011","61003","10011004","1","620130158","1","600110613","620290258","0","0","620250058","600003783","1","0","0","0","2","0","73001002","36","12","865","0","24","620330056","0","0","10011006","0","61382","10011007","4","0"
"62003","1","1","100","0","3","0","0","101011","62003","10011006","1","620130159","1","600110623","620290259","0","0","620250059","600003784","1","0","0","0","2","0","73001002","5","12","874","0","70","620330057","0","0","10011007","0","61382","10011008","4","0"
"63003","1","1","100","0","3","0","0","101011","63003","10011006","1","620130160","1","600110633","620290260","0","0","620250060","600003785","1","0","0","0","2","0","73001002","5","12","888","0","70","620330058","0","0","10011007","0","61382","10011008","4","0"
"64003","1","1","100","0","3","0","0","101011","64003","10011006","1","620130161","1","600110643","620290261","0","0","620250061","600003786","1","0","0","0","2","0","73001002","5","12","899","0","70","620330059","0","0","10011007","0","61382","10011008","4","0"
"65003","1","1","100","0","3","0","0","101011","65003","10011006","1","620130162","1","600110653","620290262","0","0","620250062","600003787","1","0","0","0","2","0","73001002","5","12","907","0","70","620330060","0","0","10011007","0","61382","10011008","4","0"
"66003","1","1","100","0","3","0","0","101011","66003","10011006","1","620130163","1","600110663","620290263","0","0","620250063","600003788","1","0","0","0","2","0","73001002","5","12","918","0","70","620330061","0","0","10011007","0","61382","10011008","4","0"
"67003","1","1","100","0","3","0","0","101011","67003","10011006","1","620130164","1","600110673","620290264","0","0","620250064","600003789","1","0","0","0","2","0","73001002","5","12","926","0","70","620330062","0","0","10011007","0","61382","10011008","4","0"
"68003","1","1","100","0","3","0","0","101011","68003","10011006","1","620130165","1","600110683","620290265","0","0","620250065","600003790","1","0","0","0","2","0","73001002","5","12","938","0","70","620330063","0","0","10011007","0","61382","10011008","4","0"
"69003","1","1","100","0","3","0","0","101011","69003","10011006","1","620130166","1","600110693","620290266","0","0","620250066","600003791","1","0","0","0","2","0","73001002","5","12","954","0","70","620330064","0","0","10011007","0","61382","10011008","4","0"
"70003","1","1","100","0","3","0","0","101011","70003","10011006","1","620130167","1","600110703","620290267","0","0","620250067","600003792","1","0","0","0","2","0","73001002","5","12","964","0","70","620330065","0","0","10011007","0","61382","10011008","4","0"
"71003","1","1","100","0","3","0","0","101011","71003","10011006","1","620130168","1","600110713","620290268","0","0","620250068","600003793","1","0","0","0","2","0","73001002","5","12","981","0","70","620330066","0","0","10011007","0","61382","10011008","4","0"
"1003","1","1","100","0","3","0","0","101011","1003","10011001","1","620210101","1","600110013","620030001","0","0","620100001","600003794","1","0","0","0","2","0","73001002","36","12","323","0","24","620040001","0","0","10011001","0","61382","10011001","4","0"
"2003","1","1","100","0","3","0","0","101011","2003","10011001","1","620210101","1","600110023","620030001","0","0","620100001","600003795","1","0","0","0","2","0","73001002","36","12","323","0","24","620040001","0","0","10011001","0","61382","10011001","4","0"
"3003","1","1","100","0","3","0","0","101011","3003","10011001","1","620210101","1","600110033","620030001","0","0","620100001","600003796","1","0","0","0","2","0","73001002","36","12","323","0","24","620040001","0","0","10011001","0","61382","10011001","4","0"
"4003","1","1","100","0","3","0","0","101011","4003","10011001","1","620210101","1","600110043","620030001","0","0","620100001","600003797","1","0","0","0","2","0","73001002","36","12","323","0","24","620040001","0","0","10011001","0","61382","10011001","4","0"
"5003","1","1","100","0","3","0","0","101011","5003","10011001","1","620210102","1","600110053","620030002","0","0","620100002","600003798","1","0","0","0","2","0","73001002","36","12","336","0","24","620040001","0","0","10011001","0","61382","10011001","4","0"
"6003","1","1","100","0","3","0","0","101011","6003","10011001","1","620210103","1","600110063","620030003","0","0","620100003","600003799","1","0","0","0","2","0","73001002","36","12","342","0","24","620040002","0","0","10011001","0","61382","10011001","4","0"
"7003","1","1","100","0","3","0","0","101011","7003","10011001","1","620210104","1","600110073","620030004","0","0","620100004","600003800","1","0","0","0","2","0","73001002","36","12","352","0","24","620040003","0","0","10011001","0","61382","10011001","4","0"
"8003","1","1","100","0","3","0","0","101011","8003","10011001","1","620210105","1","600110083","620030005","0","0","620100005","600003801","1","0","0","0","2","0","73001002","36","12","360","0","24","620040004","0","0","10011001","0","61382","10011001","4","0"
"9003","1","1","100","0","3","0","0","101011","9003","10011001","1","620210106","1","600110093","620030006","0","0","620100006","600003802","1","0","0","0","2","0","73001002","36","12","373","0","24","620040005","0","0","10011001","0","61382","10011002","4","0"
"10003","1","1","100","0","3","0","0","101011","10003","10011001","1","620210107","1","600110103","620030007","0","0","620100007","600003803","1","0","0","0","2","0","73001002","36","12","386","0","24","620040006","0","0","10011001","0","61382","10011002","4","0"
"11003","1","1","100","0","3","0","0","101011","11003","10011001","1","620210108","1","600110113","620030008","0","0","620100008","600003804","1","0","0","0","2","0","73001002","36","12","392","0","24","620040007","0","0","10011001","0","61382","10011002","4","0"
"12003","1","1","100","0","3","0","0","101011","12003","10011001","1","620210109","1","600110123","620030009","0","0","620100009","600003805","1","0","0","0","2","0","73001002","36","12","402","0","24","620040008","0","0","10011001","0","61382","10011002","4","0"
"13003","1","1","100","0","3","0","0","101011","13003","10011001","1","620210110","1","600110133","620030010","0","0","620100010","600003806","1","0","0","0","2","0","73001002","36","12","408","0","24","620040009","0","0","10011001","0","61382","10011002","4","0"
"14003","1","1","100","0","3","0","0","101011","14003","10011001","1","620210111","1","600110143","620030011","0","0","620100011","600003807","1","0","0","0","2","0","73001002","36","12","420","0","24","620040010","0","0","10011001","0","61382","10011002","4","0"
"15003","1","1","100","0","3","0","0","101011","15003","10011001","1","620210112","1","600110153","620030012","0","0","620100012","600003808","1","0","0","0","2","0","73001002","36","12","427","0","24","620040011","0","0","10011001","0","61382","10011002","4","0"
