00637310c10fedb2e59bf1b6ff58d41b619dc594b25dbd2e7e14d7bc0995478f,9a4db82a1a1cc1bd5d46e32d9b11131623a403aa92cf96003ce016d159bd4df0,93456fa9b77731d7c263bd23d30ff2031833e378e8939b6db874e0e9638b830b,e09abb2ac85d2b71708e269d48f7102b0b0e7a746e0e75ad359d7dbecefb001f,857ed8b6e4dd3e76c463bc8b18be06512cac24d8deca24365b28a366b54ada72
"85001020","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500102002","深域怪物"
"85001020","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500102003","賦予TP上升上限"
"85001020","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500102004","提升物理防禦力（不可降低）"
"85001020","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500102005","提升魔法防禦力（不可降低）"
"85001020","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500102006","降低HP吸收"
"85001020","boss_tp_down_cut","戰鬥開始時，所有怪物的TP下降為\n減少100％的狀態。","500102007","減少TP下降"
"85001020","max_hp_down","戰鬥開始時，讓全體角色最大 HP 減少 30％。","500102008","減少最大HP"
"85001021","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500102101","闇屬性獎勵特大幅度提升"
"85001021","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500102102","深域怪物"
"85001021","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500102103","賦予TP上升上限"
"85001021","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500102104","提升物理防禦力（不可降低）"
"85001021","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500102105","提升魔法防禦力（不可降低）"
"85001021","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500102106","降低HP吸收"
"85001022","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500102201","闇屬性獎勵特大幅度提升"
"85001022","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500102202","深域怪物"
"85001022","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500102203","賦予TP上升上限"
"85001022","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500102204","提升物理防禦力（不可降低）"
"85001022","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500102205","提升魔法防禦力（不可降低）"
"85001022","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500102206","降低HP吸收"
"85001023","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500102301","闇屬性獎勵特大幅度提升"
"85001023","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500102302","深域怪物"
"85001023","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500102303","賦予TP上升上限"
"85001023","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500102304","提升物理防禦力（不可降低）"
"85001023","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500102305","提升魔法防禦力（不可降低）"
"85001023","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500102306","降低HP吸收"
"85001024","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500102401","闇屬性獎勵特大幅度提升"
"85001024","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500102402","深域怪物"
"85001024","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500102403","賦予TP上升上限"
"85001024","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500102404","提升物理防禦力（不可降低）"
"85001024","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500102405","提升魔法防禦力（不可降低）"
"85001024","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500102406","降低HP吸收"
"85001025","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500102501","闇屬性獎勵特大幅度提升"
"85001025","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500102502","深域怪物"
"85001025","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500102503","賦予TP上升上限"
"85001025","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500102504","提升物理防禦力（不可降低）"
"85001025","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500102505","提升魔法防禦力（不可降低）"
"85001025","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500102506","降低HP吸收"
"85001026","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500102601","闇屬性獎勵特大幅度提升"
"85001026","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500102602","深域怪物"
"85001026","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500102603","賦予TP上升上限"
"85001026","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500102604","提升物理防禦力（不可降低）"
"85001026","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500102605","提升魔法防禦力（不可降低）"
"85001026","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500102606","降低HP吸收"
"85001027","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500102701","闇屬性獎勵特大幅度提升"
"85001027","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500102702","深域怪物"
"85001027","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500102703","賦予TP上升上限"
"85001027","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500102704","提升物理防禦力（不可降低）"
"85001027","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500102705","提升魔法防禦力（不可降低）"
"85001027","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500102706","降低HP吸收"
"85001028","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500102801","闇屬性獎勵特大幅度提升"
"85001028","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500102802","深域怪物"
"85001028","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500102803","賦予TP上升上限"
"85001028","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500102804","提升物理防禦力（不可降低）"
"85001028","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500102805","提升魔法防禦力（不可降低）"
"85001028","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500102806","降低HP吸收"
"85001029","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500102901","闇屬性獎勵特大幅度提升"
"85001029","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500102902","深域怪物"
"85001029","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500102903","賦予TP上升上限"
"85001029","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500102904","提升物理防禦力（不可降低）"
"85001029","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500102905","提升魔法防禦力（不可降低）"
"85001029","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500102906","降低HP吸收"
"85001030","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500103001","闇屬性獎勵特大幅度提升"
"85001030","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500103002","深域怪物"
"85001030","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500103003","賦予TP上升上限"
"85001030","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","500103004","提升物理防禦力（不可降低）"
"85001030","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","500103005","提升魔法防禦力（不可降低）"
"85001030","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","500103006","降低HP吸收"
"85001030","boss_tp_down_cut","戰鬥開始時，所有怪物的TP下降為\n減少100％的狀態。","500103007","減少TP下降"
"85001030","10","戰鬥開始時，使全體角色中毒。","500103008","賦予毒"
"85001031","16","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","500103101","闇屬性獎勵特大幅度提升"
"85001031","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","500103102","深域怪物"
"85001031","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","500103103","賦予TP上升上限"
