9cc7ef385e40838320faea298ec6c817f32cc66742f889d55a307ec2997e526a,7d9881936b80720fb5eeada78ac42991727a1f23adf6776adcde556c5232fe62,d873d975df1350cb973b47dc91cc10038922bb5b998a9c439cf8954fbfe77088,5ff68a7c0bcaed01bfcfbd443b2f56b9b991bddc3cbba6631ee7ae06f608a788,9ce05cb4b26db43e11c3cb90301dc5797a21abe3479268a34abfc1c533f61045,ff1c15353f7f93d69c04fb6250d0b08505cac6137bfa8dec27ffad05b352c8d7,fdd45d81d0b993a9e853013a954f6a2d6931927f2f546dbe76ab209baadba937,23a88ffd41ccf1b3cbadff0b6d42d9071cf88784c7d6bf0e3653a41fa99e9910,d8e64386f49893b446e8fe7b6ebaf15b4feab3337e0027a0dd43fb4ec320af20,9437b32f3f94be1a196bb89e30b46e609b03058978d3c31efbe90743492a7844,85a5079c733faa6fecffe17e429cb9b072f4bb2373d734e7cbaaab123f5b3495,790ee5a42bcf888c0688c0afe7dd7ddcd57c0183300e75ffe229f6e687792e4c,82e888c7808a8d77ccdc7f6cc7921eda0ed80811934a9c41dc62859e4e5b4ba8,f7c7c56f338241cfce246df0c36c23fe28e5077d204e15f4d32c16c9b11b89cd,fa3e19d86990ff837365d4e926076be0227bdc275604ad0daa03c885f1b7ece3,f1e7b8a799549e3f7cb7bd09fd51228e3a8848876e09e05668adf33eb868f2e3,9a572cbd7645120670f1773943fc94227ea690f2b3128b9a2303adf579aadbc9,9948046511e679bc307135b633bb50badbc3630545192b56fe6f4c091d3b513e,71b2ee757d8a320abcc4ad0a6c8da3f71a3d6b9e211b3b782e61cb8cbc892505,ce68b87599ce0a92d89319ce2ba3b1b33996e0c884cf7acef5158a52d34c15d2,5c79d53c28929edd9d99c87d5c81cfa67d6039064e65ec58edb1e1b928045f76,29dc03e21c08cb1bbf97a1b1f11c4a2422c3e4c631c56872385eabb4574014e1,887b33176d2154c32b520c1a8599a535e9ff7efe469e1a97a6da2680bb4de92b,0e19bc2949ff73cfdea1bdb4f24deea865c7326def72223b8af59509563eb51c,87448965f3884ccf798f93ebc4360866844b9a3d8b8a2678bfd4bcb88d59ec08,e8b99d7fc224791115d625ad7eac5fcd1e08bf70161cc79512673f7d8e90c942,bbeba8ee37c608bf4b730ff30d4312b2101b3565c110ffdb44e67896112812ef,cb20e4458bd00d1d61ffb961a689b5080721d5bf4492f543ba7044c441709a83,53274c79477efb26abc58ea75e0414c17850b94fba76cf8a1adbafb9718708b0,b8b91413a6490a7d40fbb8ee5610a6049991a1243ea5c2d7652721f8e1c17b40,d27542ae1f39ec5d82353ba8beb38193e7c889567f66536dd0deb755f9969b3c,fabccb0f000fc15afef418fcb9191fb09dcf144182604400531ead616ef7aff8,60330afa2df1ba1dd43ef518aab63a6c66a9847d52365080b19f2193776fcbbf,cc3e748c0c731c2320ade2b4ed71955770772c1b58a759725ab05319cc1eb873,77155041f9592118d411b511e3ff0dcdf96cdc12fcb45b289dc1ff64d9e58911,66a25e5ac481e4031d8530416636651c246cd203d09acae9fb513feea6634c81,ca9bc02553fa3ea22487baee020255896d6b83e0d1cd453df659073b04e22b55,1f266c2ac5ed3319ec6b3629d01d5c0f45c8f3dd9705e5f0cfd336d0e787cfd9,c1e3b4139084aede18c15b22a2079f2e931f58aa1f602179833b98f001b9c48a,4b39f26781467abc8d2396ca9cb00a84bce9c22dad76cfc980068c3c227a28d5,32484094d0640cfef9acd6464d73ffe3ce03342d79252108131d9e429a94077e
"600110622","1","71001012","0","61401","0","0","0","620080059","10","0","600003642","0","620210159","1","0","0","0","0","0","0","0","4","0","10011008","1","874","0","100","0","0","0","101011","620330057","2","0","62003","0","62003","0","2"
"600110632","1","71001012","0","61401","0","0","0","620080060","10","0","600003643","0","620210160","1","0","0","0","0","0","0","0","4","0","10011008","1","888","0","100","0","0","0","101011","620330058","2","0","63003","0","63003","0","2"
"600110642","1","71001012","0","61401","0","0","0","620080061","10","0","600003644","0","620210161","1","0","0","0","0","0","0","0","4","0","10011008","1","899","0","100","0","0","0","101011","620330059","2","0","64003","0","64003","0","2"
"600110652","1","71001012","0","61401","0","0","0","620080062","10","0","600003645","0","620210162","1","0","0","0","0","0","0","0","4","0","10011008","1","907","0","100","0","0","0","101011","620330060","2","0","65003","0","65003","0","2"
"600110662","1","71001012","0","61401","0","0","0","620080063","10","0","600003646","0","620210163","1","0","0","0","0","0","0","0","4","0","10011008","1","918","0","100","0","0","0","101011","620330061","2","0","66003","0","66003","0","2"
"600110672","1","71001012","0","61401","0","0","0","620080064","10","0","600003647","0","620210164","1","0","0","0","0","0","0","0","4","0","10011008","1","926","0","100","0","0","0","101011","620330062","2","0","67003","0","67003","0","2"
"600110682","1","71001012","0","61401","0","0","0","620080065","10","0","600003648","0","620210165","1","0","0","0","0","0","0","0","4","0","10011008","1","938","0","100","0","0","0","101011","620330063","2","0","68003","0","68003","0","2"
"600110692","1","71001012","0","61401","0","0","0","620080066","10","0","600003649","0","620210166","1","0","0","0","0","0","0","0","4","0","10011008","1","954","0","100","0","0","0","101011","620330064","2","0","69003","0","69003","0","2"
"600110702","1","71001012","0","61401","0","0","0","620080067","10","0","600003650","0","620210167","1","0","0","0","0","0","0","0","4","0","10011008","1","964","0","100","0","0","0","101011","620330065","2","0","70003","0","70003","0","2"
"600110712","1","71001012","0","61401","0","0","0","620080068","10","0","600003651","0","620210168","1","0","0","0","0","0","0","0","4","0","10011008","1","981","0","100","0","0","0","101011","620330066","2","0","71003","0","71003","0","2"
"600110012","1","71001012","0","61401","0","0","0","620140001","36","0","600003652","0","620300001","1","0","0","0","0","0","0","0","4","0","10011001","1","323","0","100","0","0","0","101011","620050001","2","0","1003","0","1003","0","2"
"600110022","1","71001012","0","61401","0","0","0","620140001","36","0","600003653","0","620300001","1","0","0","0","0","0","0","0","4","0","10011001","1","323","0","100","0","0","0","101011","620050001","2","0","2003","0","2003","0","2"
"600110032","1","71001012","0","61401","0","0","0","620140001","36","0","600003654","0","620300001","1","0","0","0","0","0","0","0","4","0","10011001","1","323","0","100","0","0","0","101011","620050001","2","0","3003","0","3003","0","2"
"600110042","1","71001012","0","61401","0","0","0","620140001","36","0","600003655","0","620300001","1","0","0","0","0","0","0","0","4","0","10011001","1","323","0","100","0","0","0","101011","620050001","2","0","4003","0","4003","0","2"
"600110052","1","71001012","0","61401","0","0","0","620140002","36","0","600003656","0","620300002","1","0","0","0","0","0","0","0","4","0","10011001","1","336","0","100","0","0","0","101011","620050001","2","0","5003","0","5003","0","2"
"600110062","1","71001012","0","61401","0","0","0","620140003","36","0","600003657","0","620300003","1","0","0","0","0","0","0","0","4","0","10011001","1","342","0","100","0","0","0","101011","620050002","2","0","6003","0","6003","0","2"
"600110072","1","71001012","0","61401","0","0","0","620140004","36","0","600003658","0","620300004","1","0","0","0","0","0","0","0","4","0","10011001","1","352","0","100","0","0","0","101011","620050003","2","0","7003","0","7003","0","2"
"600110082","1","71001012","0","61401","0","0","0","620140005","36","0","600003659","0","620300005","1","0","0","0","0","0","0","0","4","0","10011001","1","360","0","100","0","0","0","101011","620050004","2","0","8003","0","8003","0","2"
"600110092","1","71001012","0","61401","0","0","0","620140006","36","0","600003660","0","620300006","1","0","0","0","0","0","0","0","4","0","10011002","1","373","0","100","0","0","0","101011","620050005","2","0","9003","0","9003","0","2"
"600110102","1","71001012","0","61401","0","0","0","620140007","36","0","600003661","0","620300007","1","0","0","0","0","0","0","0","4","0","10011002","1","386","0","100","0","0","0","101011","620050006","2","0","10003","0","10003","0","2"
"600110112","1","71001012","0","61401","0","0","0","620140008","36","0","600003662","0","620300008","1","0","0","0","0","0","0","0","4","0","10011002","1","392","0","100","0","0","0","101011","620050007","2","0","11003","0","11003","0","2"
"600110122","1","71001012","0","61401","0","0","0","620140009","36","0","600003663","0","620300009","1","0","0","0","0","0","0","0","4","0","10011002","1","402","0","100","0","0","0","101011","620050008","2","0","12003","0","12003","0","2"
"600110132","1","71001012","0","61401","0","0","0","620140010","36","0","600003664","0","620300010","1","0","0","0","0","0","0","0","4","0","10011002","1","408","0","100","0","0","0","101011","620050009","2","0","13003","0","13003","0","2"
"600110142","1","71001012","0","61401","0","0","0","620140011","36","0","600003665","0","620300011","1","0","0","0","0","0","0","0","4","0","10011002","1","420","0","100","0","0","0","101011","620050010","2","0","14003","0","14003","0","2"
"600110152","1","71001012","0","61401","0","0","0","620140012","36","0","600003666","0","620300012","1","0","0","0","0","0","0","0","4","0","10011002","1","427","0","100","0","0","0","101011","620050011","2","0","15003","0","15003","0","2"
"600110162","1","71001012","0","61401","0","0","0","620140013","36","0","600003667","0","620300013","1","0","0","0","0","0","0","0","4","0","10011002","1","439","0","100","0","0","0","101011","620050012","2","0","16003","0","16003","0","2"
"600110172","1","71001012","0","61401","0","0","0","620140014","36","0","600003668","0","620300014","1","0","0","0","0","0","0","0","4","0","10011002","1","445","0","100","0","0","0","101011","620050013","2","0","17003","0","17003","0","2"
"600110182","1","71001012","0","61401","0","0","0","620140015","36","0","600003669","0","620300015","1","0","0","0","0","0","0","0","4","0","10011003","1","458","0","100","0","0","0","101011","620050014","2","0","18003","0","18003","0","2"
"600110192","1","71001012","0","61401","0","0","0","620140016","36","0","600003670","0","620300016","1","0","0","0","0","0","0","0","4","0","10011003","1","465","0","100","0","0","0","101011","620050015","2","0","19003","0","19003","0","2"
"600110202","1","71001012","0","61401","0","0","0","620140017","36","0","600003671","0","620300017","1","0","0","0","0","0","0","0","4","0","10011003","1","469","0","100","0","0","0","101011","620050016","2","0","20003","0","20003","0","2"
"600110212","1","71001012","0","61401","0","0","0","620140018","36","0","600003672","0","620300018","1","0","0","0","0","0","0","0","4","0","10011003","1","477","0","100","0","0","0","101011","620050017","2","0","21003","0","21003","0","2"
"600110222","1","71001012","0","61401","0","0","0","620140019","36","0","600003673","0","620300019","1","0","0","0","0","0","0","0","4","0","10011003","1","483","0","100","0","0","0","101011","620050018","2","0","22003","0","22003","0","2"
"600110232","1","71001012","0","61401","0","0","0","620140020","36","0","600003674","0","620300020","1","0","0","0","0","0","0","0","4","0","10011003","1","488","0","100","0","0","0","101011","620050019","2","0","23003","0","23003","0","2"
"600110242","1","71001012","0","61401","0","0","0","620140021","36","0","600003675","0","620300021","1","0","0","0","0","0","0","0","4","0","10011003","1","496","0","100","0","0","0","101011","620050020","2","0","24003","0","24003","0","2"
"600110252","1","71001012","0","61401","0","0","0","620140022","36","0","600003676","0","620300022","1","0","0","0","0","0","0","0","4","0","10011003","1","502","0","100","0","0","0","101011","620050021","2","0","25003","0","25003","0","2"
"600110262","1","71001012","0","61401","0","0","0","620140023","36","0","600003677","0","620300023","1","0","0","0","0","0","0","0","4","0","10011003","1","507","0","100","0","0","0","101011","620050022","2","0","26003","0","26003","0","2"
"600110272","1","71001012","0","61401","0","0","0","620140024","36","0","600003678","0","620300024","1","0","0","0","0","0","0","0","4","0","10011004","1","515","0","100","0","0","0","101011","620050023","2","0","27003","0","27003","0","2"
"600110282","1","71001012","0","61401","0","0","0","620140025","36","0","600003679","0","620300025","1","0","0","0","0","0","0","0","4","0","10011004","1","522","0","100","0","0","0","101011","620050024","2","0","28003","0","28003","0","2"
"600110292","1","71001012","0","61401","0","0","0","620140026","36","0","600003680","0","620300026","1","0","0","0","0","0","0","0","4","0","10011004","1","528","0","100","0","0","0","101011","620050025","2","0","29003","0","29003","0","2"
"600110302","1","71001012","0","61401","0","0","0","620140027","36","0","600003681","0","620300027","1","0","0","0","0","0","0","0","4","0","10011004","1","534","0","100","0","0","0","101011","620050026","2","0","30003","0","30003","0","2"
"600110312","1","71001012","0","61401","0","0","0","620140028","36","0","600003682","0","620300028","1","0","0","0","0","0","0","0","4","0","10011004","1","542","0","100","0","0","0","101011","620050027","2","0","31003","0","31003","0","2"
"600110322","1","71001012","0","61401","0","0","0","620140029","36","0","600003683","0","620300029","1","0","0","0","0","0","0","0","4","0","10011004","1","553","0","100","0","0","0","101011","620050028","2","0","32003","0","32003","0","2"
"600110332","1","71001012","0","61401","0","0","0","620140030","36","0","600003684","0","620300030","1","0","0","0","0","0","0","0","4","0","10011004","1","569","0","100","0","0","0","101011","620050029","2","0","33003","0","33003","0","2"
"600110342","1","71001012","0","61401","0","0","0","620140031","36","0","600003685","0","620300031","1","0","0","0","0","0","0","0","4","0","10011004","1","576","0","100","0","0","0","101011","620050030","2","0","34003","0","34003","0","2"
"600110352","1","71001012","0","61401","0","0","0","620140032","36","0","600003686","0","620300032","1","0","0","0","0","0","0","0","4","0","10011005","1","580","0","100","0","0","0","101011","620050031","2","0","35003","0","35003","0","2"
"600110362","1","71001012","0","61401","0","0","0","620140033","36","0","600003687","0","620300033","1","0","0","0","0","0","0","0","4","0","10011005","1","595","0","100","0","0","0","101011","620050032","2","0","36003","0","36003","0","2"
"600110372","1","71001012","0","61401","0","0","0","620140034","36","0","600003688","0","620300034","1","0","0","0","0","0","0","0","4","0","10011005","1","603","0","100","0","0","0","101011","620050033","2","0","37003","0","37003","0","2"
"600110382","1","71001012","0","61401","0","0","0","620140035","36","0","600003689","0","620300035","1","0","0","0","0","0","0","0","4","0","10011005","1","615","0","100","0","0","0","101011","620050034","2","0","38003","0","38003","0","2"
"600110392","1","71001012","0","61401","0","0","0","620140036","36","0","600003690","0","620300036","1","0","0","0","0","0","0","0","4","0","10011005","1","625","0","100","0","0","0","101011","620050035","2","0","39003","0","39003","0","2"
"600110402","1","71001012","0","61401","0","0","0","620140037","36","0","600003691","0","620300037","1","0","0","0","0","0","0","0","4","0","10011005","1","643","0","100","0","0","0","101011","620050036","2","0","40003","0","40003","0","2"
"600110412","1","71001012","0","61401","0","0","0","620140038","36","0","600003692","0","620300038","1","0","0","0","0","0","0","0","4","0","10011005","1","647","0","100","0","0","0","101011","620050037","2","0","41003","0","41003","0","2"
"600110422","1","71001012","0","61401","0","0","0","620140039","36","0","600003693","0","620300039","1","0","0","0","0","0","0","0","4","0","10011006","1","654","0","100","0","0","0","101011","620050038","2","0","42003","0","42003","0","2"
"600110432","1","71001012","0","61401","0","0","0","620140040","36","0","600003694","0","620300040","1","0","0","0","0","0","0","0","4","0","10011006","1","673","0","100","0","0","0","101011","620050039","2","0","43003","0","43003","0","2"
"600110442","1","71001012","0","61401","0","0","0","620140041","36","0","600003695","0","620300041","1","0","0","0","0","0","0","0","4","0","10011006","1","689","0","100","0","0","0","101011","620050040","2","0","44003","0","44003","0","2"
"600110452","1","71001012","0","61401","0","0","0","620140042","36","0","600003696","0","620300042","1","0","0","0","0","0","0","0","4","0","10011006","1","706","0","100","0","0","0","101011","620050041","2","0","45003","0","45003","0","2"
"600110462","1","71001012","0","61401","0","0","0","620140043","36","0","600003697","0","620300043","1","0","0","0","0","0","0","0","4","0","10011006","1","717","0","100","0","0","0","101011","620050042","2","0","46003","0","46003","0","2"
"600110472","1","71001012","0","61401","0","0","0","620140044","36","0","600003698","0","620300044","1","0","0","0","0","0","0","0","4","0","10011006","1","722","0","100","0","0","0","101011","620050043","2","0","47003","0","47003","0","2"
"600110482","1","71001012","0","61401","0","0","0","620140045","36","0","600003699","0","620300045","1","0","0","0","0","0","0","0","4","0","10011006","1","733","0","100","0","0","0","101011","620050044","2","0","48003","0","48003","0","2"
"600110492","1","71001012","0","61401","0","0","0","620140046","36","0","600003700","0","620300046","1","0","0","0","0","0","0","0","4","0","10011007","1","748","0","100","0","0","0","101011","620050045","2","0","49003","0","49003","0","2"
"600110502","1","71001012","0","61401","0","0","0","620140047","36","0","600003701","0","620300047","1","0","0","0","0","0","0","0","4","0","10011007","1","768","0","100","0","0","0","101011","620050046","2","0","50003","0","50003","0","2"
"600110512","1","71001012","0","61401","0","0","0","620140048","36","0","600003702","0","620300048","1","0","0","0","0","0","0","0","4","0","10011007","1","777","0","100","0","0","0","101011","620050047","2","0","51003","0","51003","0","2"
"600110522","1","71001012","0","61401","0","0","0","620140049","36","0","600003703","0","620300049","1","0","0","0","0","0","0","0","4","0","10011007","1","786","0","100","0","0","0","101011","620050048","2","0","52003","0","52003","0","2"
"600110532","1","71001012","0","61401","0","0","0","620140050","36","0","600003704","0","620300050","1","0","0","0","0","0","0","0","4","0","10011007","1","800","0","100","0","0","0","101011","620050049","2","0","53003","0","53003","0","2"
"600110542","1","71001012","0","61401","0","0","0","620140051","36","0","600003705","0","620300051","1","0","0","0","0","0","0","0","4","0","10011007","1","809","0","100","0","0","0","101011","620050050","2","0","54003","0","54003","0","2"
"600110552","1","71001012","0","61401","0","0","0","620140052","36","0","600003706","0","620300052","1","0","0","0","0","0","0","0","4","0","10011007","1","816","0","100","0","0","0","101011","620050051","2","0","55003","0","55003","0","2"
"600110562","1","71001012","0","61401","0","0","0","620140053","36","0","600003707","0","620300053","1","0","0","0","0","0","0","0","4","0","10011007","1","824","0","100","0","0","0","101011","620050052","2","0","56003","0","56003","0","2"
"600110572","1","71001012","0","61401","0","0","0","620140054","36","0","600003708","0","620300054","1","0","0","0","0","0","0","0","4","0","10011007","1","827","0","100","0","0","0","101011","620050053","2","0","57003","0","57003","0","2"
"600110582","1","71001012","0","61401","0","0","0","620140055","36","0","600003709","0","620300055","1","0","0","0","0","0","0","0","4","0","10011007","1","834","0","100","0","0","0","101011","620050054","2","0","58003","0","58003","0","2"
