592b6396fc1d24e127b4c5b96682c1233e44d511662a3f55eab472ce206a549b,8b27624189dedbb4737518e400747d3a0859daa755e250dcf6a1d2904c57e320,1281de4c9eed8a908e762dc87fae41de9e5365ef2caaf40ed5370435f3d85fb9,f7cd8737f6a8f0c54d969adacb8d13fd7fce73498fe8ea6a108aa3a4ea5a14ef,2f103e0985e1a5263a8c28dc7efd206fd23cc85a51022d53d463da314adfde6a,11f69c1ea028c737426c0ea971da9c6672c819a3129eb95d9bf34fe53cb982ed,e1ea5dcbe5402abfc96ac756dd0d4dc66e7b2d1cb9d2efcae995b08d0e0ee3da,28a07b7dd2ea40907f59c463da08ea5039210bfc2b1aabe95e94529a5e5c910a,0f47c302f29736cb4c714de6c604e6c87aa0b07de1fae0869cb778cb11d83a39,8b0adea92dd091565e026a454e941ce44da02f66759df218541bbf07073039e8,3aa34f293d8061700bf78cd43967fbeccb366114c76b2648f950cc69ca81d729
"se_common","35814","0","","35814056","23","","se_sys_login_birthday_calendar_applause","","",""
"103711","35814","0","wac_birthday_idle_doya","35814057","3","","wac_birthday_clap","1","0.2","0.2"
"0.1","35814","","","35814058","93","","","","",""
"100511","35814","0","wac_birthday_idle_normal","35814059","3","","wac_birthday_clap","1","0.2","0.2"
"0.1","35814","","","35814060","93","","","","",""
"104711","35814","0","wac_birthday_idle_normal","35814061","3","","wac_birthday_clap","1","0.2","0.2"
"2","35814","","","35814062","93","","","","",""
"1","35814","","","35814063","131","","","","",""
"vo_wac_35814","35814","0","0","35814064","21","","vo_wac_35814_000","","",""
"107111","35814","10","1","35814065","11","0.5","……雖然很感謝你們的心意，\n但幫我慶生沒問題嗎？\n我對外的形象，可是在問題嚴重的情形下\n逃離公會的女人耶。","1","0","0"
"0","35814","","","35814066","91","","","","",""
"107111","35814","1","","35814067","3","","wac_birthday_idle_normal","","0.2",""
"103711","35814","1","","35814068","3","","wac_birthday_talk_normal","","0.2",""
"vo_wac_35814","35814","0","0","35814069","21","","vo_wac_35814_001","","",""
"103711","35814","10","1","35814070","11","0.5","呃，至今為止，我們生日的時候\n妳不都會現身嗎?\n每次都興致勃勃地做準備，\n還以為妳老早就直接將錯就錯了。","1","0","0"
"0","35814","","","35814071","91","","","","",""
"103711","35814","1","","35814072","3","","wac_birthday_idle_normal","","0.2",""
"100511","35814","1","","35814073","3","","wac_birthday_talk_smile","","0.2",""
"vo_wac_35814","35814","0","0","35814074","21","","vo_wac_35814_002","","",""
"100511","35814","10","1","35814075","11","0.5","再說克莉絲提娜阿姨\n從一開始就一堆問題了，\n那種事大家都不在意了啦！","1","0","0"
"0","35814","","","35814076","91","","","","",""
"100511","35814","1","","35814077","3","","wac_birthday_idle_smile","","0.2",""
"107111","35814","1","","35814078","3","","wac_birthday_talk_doya","","0.2",""
"vo_wac_35814","35814","0","0","35814079","21","","vo_wac_35814_003","","",""
"107111","35814","10","1","35814080","11","0.5","原來如此，我了解了。\n這麼看來妳們沒打算要認真祝賀我吧？\n妳們兩個都給我站到那邊，我就在蛋糕前面\n把妳們那無禮的舌頭從前端切開吧☆","1","0","0"
"0","35814","","","35814081","91","","","","",""
"107111","35814","1","","35814082","3","","wac_birthday_idle_doya","","0.2",""
"104711","35814","1","","35814083","3","","wac_birthday_talk_smile","","0.2",""
"vo_wac_35814","35814","0","0","35814084","21","","vo_wac_35814_004","","",""
"104711","35814","10","1","35814085","11","0.5","……少年，你看。\n小克莉絲嘴上雖然這麼說，\n看起來卻很開心呢。\n因為她的嘴角一直都上揚著啊。","1","0","0"
"0","35814","","","35814086","91","","","","",""
"0","35814","","","35814087","22","","","","",""
"bgm_M321","36914","","","36914001","25","","bgm_M321_2C","","",""
"1","36914","250","-1000","36914002","1","wac_birthday_idle_normal","123011","-70","2","0"
"1","36914","256","200","36914003","1","wac_birthday_idle_smile","100211","-270","2","1"
"1","36914","258","320","36914004","1","wac_birthday_idle_doya","100111","-310","2","1"
"1","36914","257","440","36914005","1","wac_birthday_idle_normal","100311","-290","2","1"
"123011","36914","","","36914006","13","","300","","",""
"100211","36914","","","36914007","13","","300","","",""
"100111","36914","","","36914008","13","","300","","",""
"100311","36914","","","36914009","13","","300","","",""
"502","36914","0","0","36914010","31","","502","1","0",""
"600","36914","0","0","36914011","31","","600","1","1",""
"602","36914","0","0","36914012","31","","602","1","0",""
"603","36914","0","0","36914013","31","","603","1","0",""
"604","36914","30","60","36914014","31","","604","1","1",""
"615","36914","0","0","36914015","31","","615","1","1",""
"700","36914","0","0","36914016","31","","700","1","0",""
"701","36914","0","0","36914017","31","","701","1","0",""
"702","36914","0","0","36914018","31","","702","1","0",""
"800","36914","0","0","36914019","31","","800","1","0",""
"963","36914","30","60","36914020","31","","963","1","1",""
"1","36914","","","36914021","93","","","","",""
"100111","36914","0","wac_birthday_reaction_03","36914022","3","","wac_birthday_reaction_01","1","0.2","0.2"
"0.1","36914","","","36914023","93","","","","",""
"100211","36914","0","wac_birthday_reaction_03","36914024","3","","wac_birthday_reaction_05","1","0.2","0.2"
"100311","36914","0","wac_birthday_reaction_04","36914025","3","","wac_birthday_reaction_02","1","0.2","0.2"
"0.3","36914","","","36914026","93","","","","",""
"123011","36914","1","","36914027","3","","wac_birthday_ames_run_01","","0.2",""
"123011","36914","-70","3","36914028","2","","0","","",""
"2.5","36914","","","36914029","93","","","","",""
"602","36914","","","36914030","32","","1","","",""
"0.6","36914","","","36914031","93","","","","",""
"502","36914","","","36914032","32","","1","","",""
"600","36914","","","36914033","32","","0","","",""
"615","36914","","","36914034","32","","0","","",""
"604","36914","","","36914035","32","","0","","",""
"701","36914","","","36914036","32","","1","","",""
"963","36914","0","0.01","36914037","33","","0","","",""
"123011","36914","0","wac_birthday_ames_talk_yareyare","36914038","3","","wac_birthday_ames_blowout","1","0.1","0.2"
"123011","36914","-330","0.01","36914039","2","","-200","","",""
"100211","36914","1","","36914040","3","","wac_birthday_idle_smile","","0.2",""
"100211","36914","-320","0.01","36914041","2","","180","","",""
"100111","36914","1","","36914042","3","","wac_birthday_idle_doya","","0.2",""
"100111","36914","-360","0.01","36914043","2","","290","","",""
"100311","36914","1","","36914044","3","","wac_birthday_idle_normal","","0.2",""
"100311","36914","-340","0.01","36914045","2","","420","","",""
"0","36914","","","36914046","93","","","","",""
"800","36914","","","36914047","32","","1","","",""
"0.7","36914","","","36914048","93","","","","",""
"702","36914","","","36914049","32","","1","","",""
"0.5","36914","","","36914050","93","","","","",""
"se_common","36914","0","","36914051","23","","se_sys_login_birthday_blow_candle","","",""
"701","36914","","","36914052","32","","0","","",""
"0.4","36914","","","36914053","93","","","","",""
"se_common","36914","0","","36914054","23","","se_sys_login_birthday_cracker","","",""
"700","36914","","","36914055","32","","1","","",""
"se_common","36914","0","","36914056","23","","se_sys_login_birthday_calendar_applause","","",""
"100211","36914","0","wac_birthday_idle_smile","36914057","3","","wac_birthday_clap","1","0.2","0.2"
"0.1","36914","","","36914058","93","","","","",""
"100111","36914","0","wac_birthday_idle_doya","36914059","3","","wac_birthday_clap","1","0.2","0.2"
"0.1","36914","","","36914060","93","","","","",""
"100311","36914","0","wac_birthday_idle_normal","36914061","3","","wac_birthday_clap","1","0.2","0.2"
"2","36914","","","36914062","93","","","","",""
"1","36914","","","36914063","131","","","","",""
"vo_wac_36914","36914","0","0","36914064","21","","vo_wac_36914_000","","",""
"123011","36914","10","1","36914065","11","0.5","……我該從哪裡吐槽起才好呢？\n我雖然照你們說的把蠟燭吹熄了，\n但今天不是我的生日喔？\n說起來我根本就沒有生日。","1","0","0"
"0","36914","","","36914066","91","","","","",""
"123011","36914","1","","36914067","3","","wac_birthday_ames_idle_normal","","0.2",""
"100211","36914","1","","36914068","3","","wac_birthday_talk_normal","","0.2",""
"vo_wac_36914","36914","0","0","36914069","21","","vo_wac_36914_001","","",""
"100211","36914","10","1","36914070","11","0.5","這是騎士先生的主意。\n因為平時受到妳諸多照顧，\n只有妳一個人沒機會慶生，\n感覺很寂寞……","1","0","0"
"0","36914","","","36914071","91","","","","",""
"100211","36914","1","","36914072","3","","wac_birthday_idle_normal","","0.2",""
"100111","36914","1","","36914073","3","","wac_birthday_talk_smile","","0.2",""
"vo_wac_36914","36914","0","0","36914074","21","","vo_wac_36914_002","","",""
"100111","36914","10","1","36914075","11","0.5","於是打鐵趁熱，\n就試著以蛋糕來表達\n我們的謝意啦～♪\n所以小細節就別在意了！","1","0","0"
"0","36914","","","36914076","91","","","","",""
"100111","36914","1","","36914077","3","","wac_birthday_idle_smile","","0.2",""
"123011","36914","1","","36914078","3","","wac_birthday_ames_talk_smile","","0.2",""
"vo_wac_36914","36914","0","0","36914079","21","","vo_wac_36914_003","","",""
"123011","36914","10","1","36914080","11","0.5","啊～原來如此啊～\n這點我倒也沒有特別在意，\n你們還挺周到的嘛♪\n而且「今天」這日期也還不錯。","1","0","0"
"0","36914","","","36914081","91","","","","",""
"123011","36914","1","","36914082","3","","wac_birthday_ames_idle_smile","","0.2",""
"100311","36914","1","","36914083","3","","wac_birthday_talk_sad","","0.2",""
"vo_wac_36914","36914","0","0","36914084","21","","vo_wac_36914_004","","",""
"100311","36914","10","1","36914085","11","0.5","嗯？今天是什麼特別的日子嗎？\n我記得說要把日期訂在今天的人……\n是你吧？","1","0","0"
"0","36914","","","36914086","91","","","","",""
"100311","36914","1","","36914087","3","","wac_birthday_idle_normal","","0.2",""
"123011","36914","1","","36914088","3","","wac_birthday_ames_talk_wish","","0.2",""
"vo_wac_36914","36914","0","0","36914089","21","","vo_wac_36914_005","","",""
"123011","36914","10","1","36914090","11","0.5","雖然你可能不記得了，但今天，\n是你和我初次相遇的日子喔。\n我們故事開始的紀念日……","1","0","0"
"0","36914","","","36914091","91","","","","",""
"123011","36914","1","","36914092","3","","wac_birthday_ames_talk_doya","","0.2",""
"vo_wac_36914","36914","0","0","36914093","21","","vo_wac_36914_006","","",""
"123011","36914","10","1","36914094","11","0.5","即使名字或模樣變了，\n我還是你們的嚮導。\n為了不讓你們誤入歧途，\n今後我也會繼續給你們建議的♪","1","0","0"
"0","36914","","","36914095","91","","","","",""
"0","36914","","","36914096","22","","","","",""
"bgm_M321","37914","","","37914001","25","","bgm_M321_2C","","",""
"1","37914","250","-1000","37914002","1","wac_birthday_idle_normal","111011","-70","2","0"
"1","37914","256","230","37914003","1","wac_birthday_idle_smile","110811","-270","2","1"
"1","37914","257","410","37914004","1","wac_birthday_idle_doya","110911","-310","2","1"
"111011","37914","","","37914005","13","","300","","",""
"110811","37914","","","37914006","13","","300","","",""
"110911","37914","","","37914007","13","","300","","",""
"502","37914","0","0","37914008","31","","502","1","0",""
"600","37914","0","0","37914009","31","","600","1","1",""
"602","37914","0","0","37914010","31","","602","1","0",""
"603","37914","0","0","37914011","31","","603","1","0",""
"604","37914","30","60","37914012","31","","604","1","1",""
"615","37914","0","0","37914013","31","","615","1","1",""
"700","37914","0","0","37914014","31","","700","1","0",""
"701","37914","0","0","37914015","31","","701","1","0",""
"702","37914","0","0","37914016","31","","702","1","0",""
"800","37914","0","0","37914017","31","","800","1","0",""
"964","37914","30","60","37914018","31","","964","1","1",""
"1","37914","","","37914019","93","","","","",""
"110911","37914","0","wac_birthday_reaction_03","37914020","3","","wac_birthday_reaction_02","1","0.2","0.2"
"0.1","37914","","","37914021","93","","","","",""
"110811","37914","0","wac_birthday_reaction_03","37914022","3","","wac_birthday_reaction_01","1","0.2","0.2"
"0.3","37914","","","37914023","93","","","","",""
"111011","37914","1","","37914024","3","","wac_birthday_run_01","","0.2",""
"111011","37914","-70","3","37914025","2","","0","","",""
"2.5","37914","","","37914026","93","","","","",""
"602","37914","","","37914027","32","","1","","",""
"0.6","37914","","","37914028","93","","","","",""
"502","37914","","","37914029","32","","1","","",""
"600","37914","","","37914030","32","","0","","",""
"615","37914","","","37914031","32","","0","","",""
"604","37914","","","37914032","32","","0","","",""
"701","37914","","","37914033","32","","1","","",""
"964","37914","0","0.01","37914034","33","","0","","",""
"111011","37914","0","wac_birthday_wish_04","37914035","3","","wac_birthday_blowout_01","1","0.2","0.2"
"111011","37914","-330","0.01","37914036","2","","-200","","",""
"110811","37914","1","","37914037","3","","wac_birthday_idle_smile","","0.2",""
"110811","37914","-320","0.01","37914038","2","","180","","",""
"110911","37914","1","","37914039","3","","wac_birthday_idle_doya","","0.2",""
"110911","37914","-340","0.01","37914040","2","","320","","",""
"0","37914","","","37914041","93","","","","",""
"800","37914","","","37914042","32","","1","","",""
"0.7","37914","","","37914043","93","","","","",""
"702","37914","","","37914044","32","","1","","",""
"0.5","37914","","","37914045","93","","","","",""
"se_common","37914","0","","37914046","23","","se_sys_login_birthday_blow_candle","","",""
"701","37914","","","37914047","32","","0","","",""
"0.4","37914","","","37914048","93","","","","",""
"se_common","37914","0","","37914049","23","","se_sys_login_birthday_cracker","","",""
"700","37914","","","37914050","32","","1","","",""
"se_common","37914","0","","37914051","23","","se_sys_login_birthday_calendar_applause","","",""
"110811","37914","0","wac_birthday_idle_smile","37914052","3","","wac_birthday_clap","1","0.2","0.2"
"0.1","37914","","","37914053","93","","","","",""
"110911","37914","0","wac_birthday_idle_doya","37914054","3","","wac_birthday_clap","1","0.2","0.2"
"2","37914","","","37914055","93","","","","",""
"1","37914","","","37914056","131","","","","",""
"vo_wac_37914","37914","0","0","37914057","21","","vo_wac_37914_000","","",""
"111011","37914","10","1","37914058","11","0.5","喔喔，這蠟燭是為我準備的？\n多麼細膩的複雜香氣。\n下面的基底也很驚人……\n這就是所謂的生日蛋糕基底啊！","1","0","0"
"0","37914","","","37914059","91","","","","",""
"111011","37914","1","","37914060","3","","wac_birthday_idle_wish","","0.2",""
"110811","37914","1","","37914061","3","","wac_birthday_talk_normal","","0.2",""
"vo_wac_37914","37914","0","0","37914062","21","","vo_wac_37914_001","","",""
"110811","37914","10","1","37914063","11","0.5","基本上是我們親手做的，\n不過反正學姊對蛋糕沒興趣吧。\n等等我們會隨意收拾掉的，\n所以妳可以回去囉。辛苦了～","1","0","0"
