5cdd864dafd54e7ee886ebae3ef1f3c30e9692d737c398b9e920b487209ef8ee,e4639da514bb9174af89e85ab66cef38b0c76c56d76c41d86f0952e40a63116d,418b4db12b59e719631952055cfc980fd70d7559c0c5b437089fd46bb72efc33,0776ff711607f988282fd6946129079afa8750a5cca0ef4dc1055edf9ce0658d,7d3a7453769c8ad25fcd5b570d5c2d1494b5705ccf4d9b2a38f8e4dd7960831e,18d39722ed5b288912b8d793bed6f33fb1c53b181ce4717d755054969aa5e673,668b8664a6df9b754f3659d35851c8bba4e9e9e49983f58003adfd743a55af90,e7694cbdab76ec36b5d2e7707d8fa8b98dae236dea8439c0921e9fbb95e31860,7f1c5c7cebe7228d833d0830389723a8ab39acb3e776732266dfd8f07459ef10,c1fad82bb4ee159b39e544f0ce88dfc122fc2e50ffdaa526f7f11930149ffc23,7955bab090f520f857ec61fb6981e465358dabb31f90bcf71d823ebe8915efb2,b78a76634d6c87999b97ad9ffffc745ead499e5c4735fbbb31a4c1fd299fa901,dfe8b2e7491d5b89b3a629230cf714a04427ed190a5f6c5c56b2d4dcf3582b4b,2ca9e99b8fe6f66db4937a613bc8b436b4d8e15a7fa2c508f5c70b5c7e15bc60,e63015b7f7eb8b16112395d185f32106f0de7df24541cbea4de2c4de20d54491,87de074287bca4aa7f3f45ae25a24439e5f60be6206fa1267e5ba04ec7e1a298,e934c1ee9fa4cfab106da2f887f947d9e825fa6ab8a685c5b6288cb287d84a3a,2998a8f1ba7d709caeec9960f86a3b79009c3cf85cbf4a310a3a00e7cccb6251,834a666bc6a422afb1c0a9b5631aed7fca55f263a034b9abca3f5626a62a2b83,ccfc718678328939b80c77988336d12cf6a84d751583789f1474628559b424a8,4b61fbe802079fdd4758795e9b410ecf8370369ab95f2dc103fea3f4e31f316c,814dfdef90a285988fb9ced0446b28c840fc047432a7a4a6911b4278c00865b2,014ec5b955ecde7218b1553a0e2b651b3fcf706fa9152162d8832df824136172,d8062d23e9515f398a983ea235bffa0cc17a8c32e6d705768b9b32c6d76b0ec9,64d0e8708e214b68f45b2fb0a2f61ccb1110d811aaa285a6d09d60b9740795e0,ca8da64d24f05820bc28b3e82699aed6e9a1d9b5d422054fbb70c0be175ae19d,14c9eb571b12127467e8624aa6f87ac08dc4a9c5dd0f15320a83421b462b3d63,003dd2f2bc4341f9d928f6a7c7f2719dd970ebb1010900ff6db8898f389b53f0,551973ae5a73cd6c6336d4101b5b6c9d016d9a8eae5e724c0633a1982d2be75d,19f5d632a65dcb4b487f40cc037c36597a6306a8212be382b63838a130e98a66,d971f9d7d2e324baa4ebf008d3458ece98022f98615e95f636671a85ceb28feb,d43b9e6d0d351158a634ea3c8868fc931342f47aad8567a20b08617c2d81b0d1,c06084079231292052456ecd91be80fef12176c3aa6dc2b7466de5216d1435c1,3aa22535e8532b2cd25cc44f05e7e0329be987e74e0822cf8b6fd9b190110fb2,c02252203faa392ba61962ffe4cd39079e3ff7a0974c35cc08e5c8f1fffde2bd,ac7140f1bf29c1eb39542b41c57913a944fba2ae852fe28184b748d55d8a15cb,ef1846abd6900a57a175568dc1f74952720e7ddc3ab8d759731b8f019620f971,6ba2ec3fac6c4c469a3f8400df574480883acd89cf4f4619ce877681f460b720,7516e57d9841664b0628461a5d38dee434739042d29db95e352417e3e50edcad,eb63b8e78a7c576f9dd35ecc109440fb20d0840660ab74e04154f0fa5c4a28af,07694ce197afa51486339b15bb4302e37de648ac2c75291446200006446f22b8
"48003","1","0","2","2","72","0","0","0","620280044","0","0","620010043","10011006","1","0","0","0","0","0","0","2","620270045","0","0","60021","0","1466","62001012","0","48003","0","100","4","0","0","0","0","600004250","101011","600120482"
"49003","1","0","2","2","72","0","0","0","620280045","0","0","620010044","10011007","1","0","0","0","0","0","0","2","620270046","0","0","60021","0","1496","62001012","0","49003","0","100","4","0","0","0","0","600004251","101011","600120492"
"50003","1","0","2","2","72","0","0","0","620280046","0","0","620010045","10011007","1","0","0","0","0","0","0","2","620270047","0","0","60021","0","1536","62001012","0","50003","0","100","4","0","0","0","0","600004252","101011","600120502"
"51003","1","0","2","2","72","0","0","0","620280047","0","0","620010046","10011007","1","0","0","0","0","0","0","2","620270048","0","0","60021","0","1554","62001012","0","51003","0","100","4","0","0","0","0","600004253","101011","600120512"
"52003","1","0","2","2","72","0","0","0","620280048","0","0","620010047","10011007","1","0","0","0","0","0","0","2","620270049","0","0","60021","0","1572","62001012","0","52003","0","100","4","0","0","0","0","600004254","101011","600120522"
"53003","1","0","2","2","72","0","0","0","620280049","0","0","620010048","10011007","1","0","0","0","0","0","0","2","620270050","0","0","60021","0","1600","62001012","0","53003","0","100","4","0","0","0","0","600004255","101011","600120532"
"54003","1","0","2","2","72","0","0","0","620280050","0","0","620010049","10011007","1","0","0","0","0","0","0","2","620270051","0","0","60021","0","1618","62001012","0","54003","0","100","4","0","0","0","0","600004256","101011","600120542"
"55003","1","0","2","2","72","0","0","0","620280051","0","0","620010050","10011007","1","0","0","0","0","0","0","2","620270052","0","0","60021","0","1632","62001012","0","55003","0","100","4","0","0","0","0","600004257","101011","600120552"
"56003","1","0","2","2","72","0","0","0","620280052","0","0","620010051","10011007","1","0","0","0","0","0","0","2","620270053","0","0","60021","0","1648","62001012","0","56003","0","100","4","0","0","0","0","600004258","101011","600120562"
"57003","1","0","2","2","72","0","0","0","620280053","0","0","620010052","10011007","1","0","0","0","0","0","0","2","620270054","0","0","60021","0","1654","62001012","0","57003","0","100","4","0","0","0","0","600004259","101011","600120572"
"58003","1","0","2","2","72","0","0","0","620280054","0","0","620010053","10011007","1","0","0","0","0","0","0","2","620270055","0","0","60021","0","1668","62001012","0","58003","0","100","4","0","0","0","0","600004260","101011","600120582"
"59003","1","0","2","2","72","0","0","0","620280055","0","0","620010054","10011007","1","0","0","0","0","0","0","2","620270056","0","0","60021","0","1698","62001012","0","59003","0","100","4","0","0","0","0","600004261","101011","600120592"
"60003","1","0","2","2","72","0","0","0","620280056","0","0","620010055","10011007","1","0","0","0","0","0","0","2","620270057","0","0","60021","0","1710","62001012","0","60003","0","100","4","0","0","0","0","600004262","101011","600120602"
"61003","1","0","2","2","72","0","0","0","620280057","0","0","620010056","10011007","1","0","0","0","0","0","0","2","620270058","0","0","60021","0","1730","62001012","0","61003","0","100","4","0","0","0","0","600004263","101011","600120612"
"62003","1","0","2","2","15","0","0","1","620280058","0","4","620010057","10011008","1","0","10011006","0","0","0","0","2","620270059","0","0","60021","0","1745","62001012","60","62003","101011","100","4","0","0","0","0","600004264","101011","600120622"
"63003","1","0","2","2","15","0","0","1","620280059","0","4","620010058","10011008","1","0","10011006","0","0","0","0","2","620270060","0","0","60021","0","1759","62001012","60","63003","101011","100","4","0","0","0","0","600004265","101011","600120632"
"64003","1","0","2","2","15","0","0","1","620280060","0","4","620010059","10011008","1","0","10011006","0","0","0","0","2","620270061","0","0","60021","0","1778","62001012","60","64003","101011","100","4","0","0","0","0","600004266","101011","600120642"
"65003","1","0","2","2","15","0","0","1","620280061","0","4","620010060","10011008","1","0","10011006","0","0","0","0","2","620270062","0","0","60021","0","1792","62001012","60","65003","101011","100","4","0","0","0","0","600004267","101011","600120652"
"66003","1","0","2","2","15","0","0","1","620280062","0","4","620010061","10011008","1","0","10011006","0","0","0","0","2","620270063","0","0","60021","0","1805","62001012","60","66003","101011","100","4","0","0","0","0","600004268","101011","600120662"
"67003","1","0","2","2","15","0","0","1","620280063","0","4","620010062","10011008","1","0","10011006","0","0","0","0","2","620270064","0","0","60021","0","1821","62001012","60","67003","101011","100","4","0","0","0","0","600004269","101011","600120672"
"68003","1","0","2","2","15","0","0","1","620280064","0","4","620010063","10011008","1","0","10011006","0","0","0","0","2","620270065","0","0","60021","0","1838","62001012","60","68003","101011","100","4","0","0","0","0","600004270","101011","600120682"
"69003","1","0","2","2","15","0","0","1","620280065","0","4","620010064","10011009","1","0","10011007","0","0","0","0","2","620270066","0","0","60021","0","1851","62001012","60","69003","101011","100","4","0","0","0","0","600004271","101011","600120692"
"23003","1","0","2","2","72","0","0","0","620060020","0","0","620300120","10011003","1","0","0","0","0","0","0","2","620230018","0","0","60021","0","976","62001012","0","23003","0","100","4","0","0","0","0","600004274","101011","600120232"
"24003","1","0","2","2","72","0","0","0","620060021","0","0","620300121","10011003","1","0","0","0","0","0","0","2","620230019","0","0","60021","0","992","62001012","0","24003","0","100","4","0","0","0","0","600004275","101011","600120242"
"25003","1","0","2","2","72","0","0","0","620060022","0","0","620300122","10011003","1","0","0","0","0","0","0","2","620230020","0","0","60021","0","1004","62001012","0","25003","0","100","4","0","0","0","0","600004276","101011","600120252"
"26003","1","0","2","2","72","0","0","0","620060023","0","0","620300123","10011003","1","0","0","0","0","0","0","2","620230021","0","0","60021","0","1014","62001012","0","26003","0","100","4","0","0","0","0","600004277","101011","600120262"
"27003","1","0","2","2","72","0","0","0","620060024","0","0","620300124","10011004","1","0","0","0","0","0","0","2","620230022","0","0","60021","0","1030","62001012","0","27003","0","100","4","0","0","0","0","600004278","101011","600120272"
"28003","1","0","2","2","72","0","0","0","620060025","0","0","620300125","10011004","1","0","0","0","0","0","0","2","620230023","0","0","60021","0","1044","62001012","0","28003","0","100","4","0","0","0","0","600004279","101011","600120282"
"29003","1","0","2","2","72","0","0","0","620060026","0","0","620300126","10011004","1","0","0","0","0","0","0","2","620230024","0","0","60021","0","1056","62001012","0","29003","0","100","4","0","0","0","0","600004280","101011","600120292"
"30003","1","0","2","2","72","0","0","0","620060027","0","0","620300127","10011004","1","0","0","0","0","0","0","2","620230025","0","0","60021","0","1068","62001012","0","30003","0","100","4","0","0","0","0","600004281","101011","600120302"
"31003","1","0","2","2","72","0","0","0","620060028","0","0","620300128","10011004","1","0","0","0","0","0","0","2","620230026","0","0","60021","0","1084","62001012","0","31003","0","100","4","0","0","0","0","600004282","101011","600120312"
"32003","1","0","2","2","72","0","0","0","620060029","0","0","620300129","10011004","1","0","0","0","0","0","0","2","620230027","0","0","60021","0","1106","62001012","0","32003","0","100","4","0","0","0","0","600004283","101011","600120322"
"33003","1","0","2","2","72","0","0","0","620060030","0","0","620300130","10011004","1","0","0","0","0","0","0","2","620230028","0","0","60021","0","1138","62001012","0","33003","0","100","4","0","0","0","0","600004284","101011","600120332"
"34003","1","0","2","2","72","0","0","0","620060031","0","0","620300131","10011004","1","0","0","0","0","0","0","2","620230029","0","0","60021","0","1152","62001012","0","34003","0","100","4","0","0","0","0","600004285","101011","600120342"
"35003","1","0","2","2","72","0","0","0","620060032","0","0","620300132","10011005","1","0","0","0","0","0","0","2","620230030","0","0","60021","0","1160","62001012","0","35003","0","100","4","0","0","0","0","600004286","101011","600120352"
"36003","1","0","2","2","72","0","0","0","620060033","0","0","620300133","10011005","1","0","0","0","0","0","0","2","620230031","0","0","60021","0","1190","62001012","0","36003","0","100","4","0","0","0","0","600004287","101011","600120362"
"37003","1","0","2","2","72","0","0","0","620060034","0","0","620300134","10011005","1","0","0","0","0","0","0","2","620230032","0","0","60021","0","1206","62001012","0","37003","0","100","4","0","0","0","0","600004288","101011","600120372"
"38003","1","0","2","2","72","0","0","0","620060035","0","0","620300135","10011005","1","0","0","0","0","0","0","2","620230033","0","0","60021","0","1230","62001012","0","38003","0","100","4","0","0","0","0","600004289","101011","600120382"
"39003","1","0","2","2","72","0","0","0","620060036","0","0","620300136","10011005","1","0","0","0","0","0","0","2","620230034","0","0","60021","0","1250","62001012","0","39003","0","100","4","0","0","0","0","600004290","101011","600120392"
"40003","1","0","2","2","72","0","0","0","620060037","0","0","620300137","10011005","1","0","0","0","0","0","0","2","620230035","0","0","60021","0","1286","62001012","0","40003","0","100","4","0","0","0","0","600004291","101011","600120402"
"41003","1","0","2","2","72","0","0","0","620060038","0","0","620300138","10011005","1","0","0","0","0","0","0","2","620230036","0","0","60021","0","1294","62001012","0","41003","0","100","4","0","0","0","0","600004292","101011","600120412"
"42003","1","0","2","2","72","0","0","0","620060039","0","0","620300139","10011006","1","0","0","0","0","0","0","2","620230037","0","0","60021","0","1308","62001012","0","42003","0","100","4","0","0","0","0","600004293","101011","600120422"
"43003","1","0","2","2","72","0","0","0","620060040","0","0","620300140","10011006","1","0","0","0","0","0","0","2","620230038","0","0","60021","0","1346","62001012","0","43003","0","100","4","0","0","0","0","600004294","101011","600120432"
"44003","1","0","2","2","72","0","0","0","620060041","0","0","620300141","10011006","1","0","0","0","0","0","0","2","620230039","0","0","60021","0","1378","62001012","0","44003","0","100","4","0","0","0","0","600004295","101011","600120442"
"45003","1","0","2","2","72","0","0","0","620060042","0","0","620300142","10011006","1","0","0","0","0","0","0","2","620230040","0","0","60021","0","1412","62001012","0","45003","0","100","4","0","0","0","0","600004296","101011","600120452"
"46003","1","0","2","2","72","0","0","0","620060043","0","0","620300143","10011006","1","0","0","0","0","0","0","2","620230041","0","0","60021","0","1434","62001012","0","46003","0","100","4","0","0","0","0","600004297","101011","600120462"
"47003","1","0","2","2","72","0","0","0","620060044","0","0","620300144","10011006","1","0","0","0","0","0","0","2","620230042","0","0","60021","0","1444","62001012","0","47003","0","100","4","0","0","0","0","600004298","101011","600120472"
"48003","1","0","2","2","72","0","0","0","620060045","0","0","620300145","10011006","1","0","0","0","0","0","0","2","620230043","0","0","60021","0","1466","62001012","0","48003","0","100","4","0","0","0","0","600004299","101011","600120482"
"49003","1","0","2","2","72","0","0","0","620060046","0","0","620300146","10011007","1","0","0","0","0","0","0","2","620230044","0","0","60021","0","1496","62001012","0","49003","0","100","4","0","0","0","0","600004300","101011","600120492"
"50003","1","0","2","2","72","0","0","0","620060047","0","0","620300147","10011007","1","0","0","0","0","0","0","2","620230045","0","0","60021","0","1536","62001012","0","50003","0","100","4","0","0","0","0","600004301","101011","600120502"
"51003","1","0","2","2","72","0","0","0","620060048","0","0","620300148","10011007","1","0","0","0","0","0","0","2","620230046","0","0","60021","0","1554","62001012","0","51003","0","100","4","0","0","0","0","600004302","101011","600120512"
"52003","1","0","2","2","72","0","0","0","620060049","0","0","620300149","10011007","1","0","0","0","0","0","0","2","620230047","0","0","60021","0","1572","62001012","0","52003","0","100","4","0","0","0","0","600004303","101011","600120522"
"53003","1","0","2","2","72","0","0","0","620060050","0","0","620300150","10011007","1","0","0","0","0","0","0","2","620230048","0","0","60021","0","1600","62001012","0","53003","0","100","4","0","0","0","0","600004304","101011","600120532"
"54003","1","0","2","2","72","0","0","0","620060051","0","0","620300151","10011007","1","0","0","0","0","0","0","2","620230049","0","0","60021","0","1618","62001012","0","54003","0","100","4","0","0","0","0","600004305","101011","600120542"
"55003","1","0","2","2","72","0","0","0","620060052","0","0","620300152","10011007","1","0","0","0","0","0","0","2","620230050","0","0","60021","0","1632","62001012","0","55003","0","100","4","0","0","0","0","600004306","101011","600120552"
"56003","1","0","2","2","72","0","0","0","620060053","0","0","620300153","10011007","1","0","0","0","0","0","0","2","620230051","0","0","60021","0","1648","62001012","0","56003","0","100","4","0","0","0","0","600004307","101011","600120562"
"57003","1","0","2","2","72","0","0","0","620060054","0","0","620300154","10011007","1","0","0","0","0","0","0","2","620230052","0","0","60021","0","1654","62001012","0","57003","0","100","4","0","0","0","0","600004308","101011","600120572"
"58003","1","0","2","2","72","0","0","0","620060055","0","0","620300155","10011007","1","0","0","0","0","0","0","2","620230053","0","0","60021","0","1668","62001012","0","58003","0","100","4","0","0","0","0","600004309","101011","600120582"
"59003","1","0","2","2","72","0","0","0","620060056","0","0","620300156","10011007","1","0","0","0","0","0","0","2","620230054","0","0","60021","0","1698","62001012","0","59003","0","100","4","0","0","0","0","600004310","101011","600120592"
"60003","1","0","2","2","72","0","0","0","620060057","0","0","620300157","10011007","1","0","0","0","0","0","0","2","620230055","0","0","60021","0","1710","62001012","0","60003","0","100","4","0","0","0","0","600004311","101011","600120602"
"61003","1","0","2","2","72","0","0","0","620060058","0","0","620300158","10011007","1","0","0","0","0","0","0","2","620230056","0","0","60021","0","1730","62001012","0","61003","0","100","4","0","0","0","0","600004312","101011","600120612"
"62003","1","0","2","2","15","0","0","1","620060059","0","4","620300159","10011008","1","0","10011006","0","0","0","0","2","620230057","0","0","60021","0","1745","62001012","60","62003","101011","100","4","0","0","0","0","600004313","101011","600120622"
"63003","1","0","2","2","15","0","0","1","620060060","0","4","620300160","10011008","1","0","10011006","0","0","0","0","2","620230058","0","0","60021","0","1759","62001012","60","63003","101011","100","4","0","0","0","0","600004314","101011","600120632"
"64003","1","0","2","2","15","0","0","1","620060061","0","4","620300161","10011008","1","0","10011006","0","0","0","0","2","620230059","0","0","60021","0","1778","62001012","60","64003","101011","100","4","0","0","0","0","600004315","101011","600120642"
"65003","1","0","2","2","15","0","0","1","620060062","0","4","620300162","10011008","1","0","10011006","0","0","0","0","2","620230060","0","0","60021","0","1792","62001012","60","65003","101011","100","4","0","0","0","0","600004316","101011","600120652"
"66003","1","0","2","2","15","0","0","1","620060063","0","4","620300163","10011008","1","0","10011006","0","0","0","0","2","620230061","0","0","60021","0","1805","62001012","60","66003","101011","100","4","0","0","0","0","600004317","101011","600120662"
"67003","1","0","2","2","15","0","0","1","620060064","0","4","620300164","10011008","1","0","10011006","0","0","0","0","2","620230062","0","0","60021","0","1821","62001012","60","67003","101011","100","4","0","0","0","0","600004318","101011","600120672"
"68003","1","0","2","2","15","0","0","1","620060065","0","4","620300165","10011008","1","0","10011006","0","0","0","0","2","620230063","0","0","60021","0","1838","62001012","60","68003","101011","100","4","0","0","0","0","600004319","101011","600120682"
