0f0db590e48073179d0b9a894274e3f25cf6c65dfa0ddb83e22f7c7ab50f59d2,7faa3e0a19334e1b0d16422a3bf59d64980d16bef28a311785a412c15a379f1d,336f79ef7201f1e1ad4d2a501647bd7b471212401557c90f3de5e1f2dd528537,6831250654718fdf3ceee4e633b0eb4201f4f13eb5b917e8cc37405a15eb7df2,ae935cb83bc709675d4c01164646adbb6e48ec010c4b17614dddb130088c4839,cebb7312776aab28324e446b19d3d1a7c23a0e3a188b356c1b078091803f6b9b,f4ecfc2410d971b56ca8aeb639397274de6d9f88d1b37df5c929c419c081632e,89104b609d7c27e155a285e709e7c6b4b88bd1dfe0b0c1ffc5d57389989c7da0,9e09a7d048c668ee98b186cfa036d711fed4b6ca8f6201ff9a25263515d2e83f,458c6c6eb6500be6e852d93a7d60619c7f086cd9e0a63e2c4619dc4153c47b97,23b8be48a81f4fdce41a2a5908e91b5aae5fd393eb27bbda7daa2430c64ec42a,b8cc64fa2c49df9037fed3dacb9305adfc6682ebce905a2d68c98472922b04f1,fe8ea953781d4e7d5985b0d7fd16e4473cd9c6adf8d9909b4e81b9ea5a9af679,88d380fff3f79f264fbc0e145fdb7750730e5e2c640873481dfa8ebb4fbcb98d
"20051102","20051105","2030/12/31 14:59:59","8004","9003","72051005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72051005","20051","0"
"20051102","20051106","2030/12/31 14:59:59","8004","9003","72051006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72051006","20051","0"
"20051102","20051107","2030/12/31 14:59:59","8004","9003","72051007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72051007","20051","0"
"20051102","20051108","2030/12/31 14:59:59","8004","9003","72051008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72051008","20051","0"
"20051102","20051109","2030/12/31 14:59:59","8004","9003","72051009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72051009","20051","0"
"20051102","20051110","2030/12/31 14:59:59","8004","9003","72051010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72051010","20051","0"
"20051102","20051111","2030/12/31 14:59:59","8004","9003","72051011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72051011","20051","0"
"20051102","20051112","2030/12/31 14:59:59","8004","9003","72051012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72051012","20051","0"
"20051102","20051113","2030/12/31 14:59:59","8004","9003","72051013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72051013","20051","0"
"20051102","20051114","2030/12/31 14:59:59","8004","9003","72051014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72051014","20051","0"
"20051102","20051115","2030/12/31 14:59:59","8004","9003","72051015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72051015","20051","0"
"20051103","20051201","2030/12/31 14:59:59","8005","9003","72051016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72051016","20051","0"
"20051103","20051202","2030/12/31 14:59:59","8005","9003","72051017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72051017","20051","0"
"20051103","20051203","2030/12/31 14:59:59","8005","9003","72051018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72051018","20051","0"
"20051103","20051204","2030/12/31 14:59:59","8005","9003","72051019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72051019","20051","0"
"20051103","20051205","2030/12/31 14:59:59","8005","9003","72051020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72051020","20051","0"
"20051104","2005101","2030/12/31 14:59:59","8006","9019","72051021","打倒1隻阿斯特賴亞牛肝菌（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72051021","20051","0"
"20051105","2005101","2030/12/31 14:59:59","8006","9019","72051022","打倒1隻阿斯特賴亞牛肝菌（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72051022","20051","0"
"20051106","2005102","2030/12/31 14:59:59","8007","9019","72051023","打倒1隻阿斯特賴亞牛肝菌（HARD限定）","2018/01/01 12:00:00","1","601","0","72051023","20051","0"
"20051107","2005102","2030/12/31 14:59:59","8007","9019","72051024","打倒1隻阿斯特賴亞牛肝菌（HARD限定）","2018/01/01 12:00:00","1","601","0","72051024","20051","0"
"20051108","2005103","2030/12/31 14:59:59","8010","9019","72051025","打倒1隻阿斯特賴亞牛肝菌（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72051025","20051","0"
"20052102","20052101","2030/12/31 14:59:59","8004","9003","72052001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72052001","20052","0"
"20052102","20052102","2030/12/31 14:59:59","8004","9003","72052002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72052002","20052","0"
"20052102","20052103","2030/12/31 14:59:59","8004","9003","72052003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72052003","20052","0"
"20052102","20052104","2030/12/31 14:59:59","8004","9003","72052004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72052004","20052","0"
"20052102","20052105","2030/12/31 14:59:59","8004","9003","72052005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72052005","20052","0"
"20052102","20052106","2030/12/31 14:59:59","8004","9003","72052006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72052006","20052","0"
"20052102","20052107","2030/12/31 14:59:59","8004","9003","72052007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72052007","20052","0"
"20052102","20052108","2030/12/31 14:59:59","8004","9003","72052008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72052008","20052","0"
"20052102","20052109","2030/12/31 14:59:59","8004","9003","72052009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72052009","20052","0"
"20052102","20052110","2030/12/31 14:59:59","8004","9003","72052010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72052010","20052","0"
"20052102","20052111","2030/12/31 14:59:59","8004","9003","72052011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72052011","20052","0"
"20052102","20052112","2030/12/31 14:59:59","8004","9003","72052012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72052012","20052","0"
"20052102","20052113","2030/12/31 14:59:59","8004","9003","72052013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72052013","20052","0"
"20052102","20052114","2030/12/31 14:59:59","8004","9003","72052014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72052014","20052","0"
"20052102","20052115","2030/12/31 14:59:59","8004","9003","72052015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72052015","20052","0"
"20052103","20052201","2030/12/31 14:59:59","8005","9003","72052016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72052016","20052","0"
"20052103","20052202","2030/12/31 14:59:59","8005","9003","72052017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72052017","20052","0"
"20052103","20052203","2030/12/31 14:59:59","8005","9003","72052018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72052018","20052","0"
"20052103","20052204","2030/12/31 14:59:59","8005","9003","72052019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72052019","20052","0"
"20052103","20052205","2030/12/31 14:59:59","8005","9003","72052020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72052020","20052","0"
"20052104","2005201","2030/12/31 14:59:59","8006","9019","72052021","打倒1隻海將海馬指揮官（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72052021","20052","0"
"20052105","2005201","2030/12/31 14:59:59","8006","9019","72052022","打倒1隻海將海馬指揮官（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72052022","20052","0"
"20052106","2005202","2030/12/31 14:59:59","8007","9019","72052023","打倒1隻海將海馬指揮官（HARD限定）","2018/01/01 12:00:00","1","601","0","72052023","20052","0"
"20052107","2005202","2030/12/31 14:59:59","8007","9019","72052024","打倒1隻海將海馬指揮官（HARD限定）","2018/01/01 12:00:00","1","601","0","72052024","20052","0"
"20052108","2005203","2030/12/31 14:59:59","8010","9019","72052025","打倒1隻海將海馬指揮官（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72052025","20052","0"
"20053102","20053101","2030/12/31 14:59:59","8004","9003","72053001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72053001","20053","0"
"20053102","20053102","2030/12/31 14:59:59","8004","9003","72053002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72053002","20053","0"
"20053102","20053103","2030/12/31 14:59:59","8004","9003","72053003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72053003","20053","0"
"20053102","20053104","2030/12/31 14:59:59","8004","9003","72053004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72053004","20053","0"
"20053102","20053105","2030/12/31 14:59:59","8004","9003","72053005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72053005","20053","0"
"20053102","20053106","2030/12/31 14:59:59","8004","9003","72053006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72053006","20053","0"
"20053102","20053107","2030/12/31 14:59:59","8004","9003","72053007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72053007","20053","0"
"20053102","20053108","2030/12/31 14:59:59","8004","9003","72053008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72053008","20053","0"
"20053102","20053109","2030/12/31 14:59:59","8004","9003","72053009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72053009","20053","0"
"20053102","20053110","2030/12/31 14:59:59","8004","9003","72053010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72053010","20053","0"
"20053102","20053111","2030/12/31 14:59:59","8004","9003","72053011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72053011","20053","0"
"20053102","20053112","2030/12/31 14:59:59","8004","9003","72053012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72053012","20053","0"
"20053102","20053113","2030/12/31 14:59:59","8004","9003","72053013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72053013","20053","0"
"20053102","20053114","2030/12/31 14:59:59","8004","9003","72053014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72053014","20053","0"
"20053102","20053115","2030/12/31 14:59:59","8004","9003","72053015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72053015","20053","0"
"20053103","20053201","2030/12/31 14:59:59","8005","9003","72053016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72053016","20053","0"
"20053103","20053202","2030/12/31 14:59:59","8005","9003","72053017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72053017","20053","0"
"20053103","20053203","2030/12/31 14:59:59","8005","9003","72053018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72053018","20053","0"
"20053103","20053204","2030/12/31 14:59:59","8005","9003","72053019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72053019","20053","0"
"20053103","20053205","2030/12/31 14:59:59","8005","9003","72053020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72053020","20053","0"
"20053104","2005301","2030/12/31 14:59:59","8006","9019","72053021","打倒1隻月光之門（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72053021","20053","0"
"20053105","2005301","2030/12/31 14:59:59","8006","9019","72053022","打倒1隻月光之門（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72053022","20053","0"
"20053106","2005302","2030/12/31 14:59:59","8007","9019","72053023","打倒1隻月光之門（HARD限定）","2018/01/01 12:00:00","1","601","0","72053023","20053","0"
"20053107","2005302","2030/12/31 14:59:59","8007","9019","72053024","打倒1隻月光之門（HARD限定）","2018/01/01 12:00:00","1","601","0","72053024","20053","0"
"20053108","2005303","2030/12/31 14:59:59","8010","9019","72053025","打倒1隻月光之門（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72053025","20053","0"
"20054102","20054101","2030/12/31 14:59:59","8004","9003","72054001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72054001","20054","0"
"20054102","20054102","2030/12/31 14:59:59","8004","9003","72054002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72054002","20054","0"
"20054102","20054103","2030/12/31 14:59:59","8004","9003","72054003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72054003","20054","0"
"20054102","20054104","2030/12/31 14:59:59","8004","9003","72054004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72054004","20054","0"
"20054102","20054105","2030/12/31 14:59:59","8004","9003","72054005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72054005","20054","0"
"20054102","20054106","2030/12/31 14:59:59","8004","9003","72054006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72054006","20054","0"
"20054102","20054107","2030/12/31 14:59:59","8004","9003","72054007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72054007","20054","0"
"20054102","20054108","2030/12/31 14:59:59","8004","9003","72054008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72054008","20054","0"
"20054102","20054109","2030/12/31 14:59:59","8004","9003","72054009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72054009","20054","0"
"20054102","20054110","2030/12/31 14:59:59","8004","9003","72054010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72054010","20054","0"
"20054102","20054111","2030/12/31 14:59:59","8004","9003","72054011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72054011","20054","0"
"20054102","20054112","2030/12/31 14:59:59","8004","9003","72054012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72054012","20054","0"
"20054102","20054113","2030/12/31 14:59:59","8004","9003","72054013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72054013","20054","0"
"20054102","20054114","2030/12/31 14:59:59","8004","9003","72054014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72054014","20054","0"
"20054102","20054115","2030/12/31 14:59:59","8004","9003","72054015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72054015","20054","0"
"20054103","20054201","2030/12/31 14:59:59","8005","9003","72054016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72054016","20054","0"
"20054103","20054202","2030/12/31 14:59:59","8005","9003","72054017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72054017","20054","0"
"20054103","20054203","2030/12/31 14:59:59","8005","9003","72054018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72054018","20054","0"
"20054103","20054204","2030/12/31 14:59:59","8005","9003","72054019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72054019","20054","0"
"20054103","20054205","2030/12/31 14:59:59","8005","9003","72054020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72054020","20054","0"
"20054104","2005401","2030/12/31 14:59:59","8006","9019","72054021","打倒1隻哀執的植物羊（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72054021","20054","0"
"20054105","2005401","2030/12/31 14:59:59","8006","9019","72054022","打倒1隻哀執的植物羊（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72054022","20054","0"
"20054106","2005401","2030/12/31 14:59:59","8006","9019","72054023","打倒1隻哀執的植物羊（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72054023","20054","0"
"20054104","2005402","2030/12/31 14:59:59","8007","9019","72054024","打倒1隻哀執的植物羊（HARD限定）","2018/01/01 12:00:00","1","601","0","72054024","20054","0"
"20054107","2005402","2030/12/31 14:59:59","8007","9019","72054025","打倒1隻哀執的植物羊（HARD限定）","2018/01/01 12:00:00","1","601","0","72054025","20054","0"
"20054104","2005403","2030/12/31 14:59:59","8010","9019","72054026","打倒 1 隻哀執的植物羊（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72054026","20054","0"
"20055102","20055101","2030/12/31 14:59:59","8004","9003","72055001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72055001","20055","0"
"20055102","20055102","2030/12/31 14:59:59","8004","9003","72055002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72055002","20055","0"
"20055102","20055103","2030/12/31 14:59:59","8004","9003","72055003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72055003","20055","0"
"20055102","20055104","2030/12/31 14:59:59","8004","9003","72055004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72055004","20055","0"
"20055102","20055105","2030/12/31 14:59:59","8004","9003","72055005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72055005","20055","0"
"20055102","20055106","2030/12/31 14:59:59","8004","9003","72055006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72055006","20055","0"
"20055102","20055107","2030/12/31 14:59:59","8004","9003","72055007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72055007","20055","0"
"20055102","20055108","2030/12/31 14:59:59","8004","9003","72055008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72055008","20055","0"
"20055102","20055109","2030/12/31 14:59:59","8004","9003","72055009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72055009","20055","0"
"20055102","20055110","2030/12/31 14:59:59","8004","9003","72055010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72055010","20055","0"
