03df36b5a2a390e51fb447999af119b0ec5d89784f249754f25dc2c33d5a4fdf,1410a49752252b69e2f237b3f87d132b8498ecaad8326581e9de4e8b6281d309,6b0c22caad1d79960809e3b90b6c426274077c7a135d0f7b7dc82703e81b43e0,9c1786adff56cd72a6f7ba60faa5bbdce2504b2c1f734fa0a0790f029614cf6f,47e4d32a0a9ef1525c72f0d967f403106c1a3ac026f4c779ebc6ab73f4eb39fd,6a6f096bcc3012289a3b5d18ff73682f9896f8229988329bc17f40a6c83b06df,b3a58ba168a4c76c652c97f0e951d89506826a3d74df3ea6ef428356e9a6f02d,421f547679489c54671c8e0f60d77da23b822767ef1eadc67165d4bebd145c8d,65e773e1f675ad9afce7ec0d57ff412f5ee02d0883f44490704582fe957bf285,6f1febd313c092992569a2021d4399ae9146c32c95bc908087e67874407b5aba,7e4f639f1786a8bda3bcc4678301cbae47d607f4dc228006dea9e3b8b827f036,54469ac725d468c4ff22964f8498f3f18c9e0af187c006ff753baeeec499bd2a,5976b70d4acd742cc6aefe25d0b12d1ec18d3c91a003f843f143aa93779322a7,94d282e5add1191c24054a04a08fe2ce9f01834a52321cca1a6387b5c7e57505,3059d93a13f86e9e6a4c725af663c8333ec5fda28ee408785c3d40d52510bb57,ac6ce1128e796c5f21079b46b44f89268390a9d7b25b83b76c2ba8d07cecdb92,613fefe9ab6c15772a2b03f0f9b954c0565333c793df71f45e1a4b5f3df1910b,ed4cd90e09c9ec0f96fc13389560bacdf1d0223a582167e1e8841927ffc3ac02,55de24a099fe022a41f48264ab139a034b39bffcc9c0c5dfb8454a08757760e1,b3ee54354c453eb930c617f69d2505db254ed3cf0c66f48baaf99d120e3565a0,dcb2eda3e2203c6c50a9745cdb5970a66e040ff464b42e3c89efcd5a8bfd4991,e0fd01dbf725ec817742c5ad66a094dd07d7d8ca26f26b1cac08882aaa119159,1140b2d067e7eca377698e055e66c27b04f05f5efcb18421573d8c5f62942589,e1e2d71cbd9a8309d3212edebf2e6389e3533ad7a598f6ee82a65376f485b6fa
"1003","0","32330501","1003","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1003","323305"
"1003","0","32330601","1003","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1003","323306"
"1003","0","32340001","1001","0","1003","1003","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","323400"
"1001","0","32340101","1001","0","0","1002","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","323401"
"1003","0","32340201","1004","0","0","1001","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1003","323402"
"1003","0","32340301","1001","0","1003","1003","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","323403"
"1001","0","32340401","1001","0","0","1002","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","323404"
"1003","0","32340501","1004","0","0","1001","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1003","323405"
"1003","0","32340601","1001","0","1003","1003","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","323406"
"1002","0","32350001","1002","0","1002","1002","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1001","323500"
"1002","0","32350101","1002","0","0","1002","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","323501"
"1002","0","32350201","1002","0","0","1002","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","323502"
"1002","0","32350301","1002","0","1002","1002","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1001","323503"
"1002","0","32350401","1002","0","0","1002","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","323504"
"1002","0","32350501","1002","0","0","1002","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","323505"
"1002","0","32350601","1002","0","1002","1002","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1001","323506"
"1001","0","32360001","1002","0","0","1002","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","323600"
"1001","0","32360101","1002","0","0","1002","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","323601"
"1001","0","32360201","1002","0","0","1002","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","323602"
"1003","0","32370001","1002","0","1003","1001","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","1003","323700"
"1002","0","32380001","1002","0","0","1002","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","323800"
"1002","0","32380101","1002","0","0","1002","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","323801"
"1001","0","32380201","1002","0","1001","1002","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","323802"
"1002","0","32380301","1002","0","0","1002","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","323803"
"1002","0","32380401","1002","0","0","1002","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","323804"
"1001","0","32380501","1002","0","1001","1002","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","323805"
"1002","0","32380601","1002","0","0","1002","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","323806"
"1001","0","32390001","1004","0","0","1004","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1003","323900"
"1004","0","32390101","1004","0","0","1004","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","323901"
"1004","0","32390201","1002","0","1004","1004","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","323902"
"1001","0","32390301","1004","0","0","1004","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1003","323903"
"1004","0","32390401","1004","0","0","1004","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","323904"
"1004","0","32390501","1002","0","1004","1004","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","323905"
"1001","0","32390601","1004","0","0","1004","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1003","323906"
"1001","0","32400001","1001","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1003","324000"
"1001","0","32400002","1001","0","0","1003","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1003","324000"
"1001","0","32400101","1001","0","0","1001","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","324001"
"1001","0","32400201","1001","0","0","1002","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","324002"
"1001","0","32400301","1001","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1003","324003"
"1001","0","32400401","1001","0","0","1001","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","324004"
"1001","0","32400501","1001","0","0","1002","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","324005"
"1001","0","32400601","1001","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1003","324006"
"1001","0","32440001","1001","0","0","1002","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","324400"
"1001","0","32440201","1001","0","1004","1001","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1003","324402"
"0","0","32440301","1001","0","0","1001","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","324403"
"1001","0","32440401","1002","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","324404"
"1001","0","32440501","1001","0","1004","1001","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1003","324405"
"0","0","32440601","1001","0","0","1001","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","324406"
"1001","0","32440701","1002","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","324407"
"1001","0","32440801","1001","0","1004","1001","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1003","324408"
"1003","0","32450001","1002","0","1002","1002","0","0","0","0","0","1","6","0","0","0","0","0","0","1003","0","1002","324500"
"1002","0","32450101","1002","0","0","1002","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","324501"
"1001","0","32450201","1002","0","0","1001","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1001","324502"
"1003","0","32450301","1002","0","1002","1002","0","0","0","0","0","1","6","0","0","0","0","0","0","1003","0","1002","324503"
"1002","0","32450401","1002","0","0","1002","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","324504"
"1001","0","32450501","1002","0","0","1001","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1001","324505"
"1003","0","32450601","1002","0","1002","1002","0","0","0","0","0","1","6","0","0","0","0","0","0","1003","0","1002","324506"
"1002","0","32460001","1002","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","324600"
"1001","0","32460101","1001","0","0","1001","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","324601"
"1001","0","32460201","1004","0","0","1001","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1001","324602"
"1002","0","32460301","1002","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","324603"
"1001","0","32460401","1001","0","0","1001","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","324604"
"1001","0","32460501","1005","0","0","1001","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1001","324605"
"1002","0","32460601","1002","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","324606"
"1001","0","32470001","1004","0","1001","1002","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","1001","324700"
"1001","0","32470101","1004","0","0","1001","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1001","324701"
"1001","0","32470201","1004","0","0","1003","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","1001","324702"
"1001","0","32470301","1004","0","1001","1002","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","1001","324703"
"1001","0","32470401","1004","0","0","1001","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1001","324704"
"1001","0","32470501","1004","0","0","1003","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","1001","324705"
"1001","0","32470601","1004","0","1001","1002","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","1001","324706"
"1002","0","32510001","1002","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1003","325100"
"1002","0","32510101","1002","0","0","1002","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","325101"
"1002","0","32510201","1002","0","0","1002","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","325102"
"1002","0","32510301","1002","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1004","325103"
"1002","0","32510401","1002","0","0","1002","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","325104"
"1002","0","32510501","1002","0","0","1002","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","325105"
"1002","0","32510601","1002","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1004","325106"
"1","1","39010001","1","1","1","1","1","1","1","1","1","3","3","1","1","1","1","1","1","1","1","1","390100"
"0","0","40310101","1","0","0","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","403101"
"0","0","40310201","1","0","0","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","403102"
"0","0","40310301","1","0","0","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","403103"
"0","0","40420101","1","0","0","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","404201"
"0","0","40420501","1","0","0","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","404205"
"1","0","40700101","1002","1001","1","1001","1002","0","1","1","1001","3","13","0","0","1","0","0","1001","1002","0","1001","407001"
"0","0","40770101","1","0","0","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","407701"
"0","0","40770201","1","0","0","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","407702"
"0","0","40840101","1","0","0","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","408401"
"1001","0","40840201","1001","1001","1","1","0","0","0","0","0","2","7","0","0","0","0","0","0","1001","0","1001","408402"
"1001","0","40840301","1001","0","0","1","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1001","408403"
"1","0","41810101","1001","0","1","1002","0","0","0","0","0","4","6","0","0","0","0","0","0","1002","0","1001","418101"
"1","0","42330101","1","0","0","1001","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","423301"
"1","0","42330201","1","0","0","1001","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","423302"
"1001","0","42580101","2001","1002","1002","1002","0","0","1","1001","0","5","9","0","0","0","0","0","0","1","0","1","425801"
"1","0","42580102","1002","1001","1","1001","0","0","0","1","0","4","8","0","0","0","0","0","0","1002","0","1002","425801"
"1","0","42580103","1002","1001","1","1001","0","0","0","1","0","4","8","0","0","0","0","0","0","1002","0","1002","425801"
"1001","0","42580201","2001","1002","1002","1002","0","0","1","1001","0","5","9","0","0","0","0","0","0","1","0","1","425802"
"1","0","42580202","1002","1001","1","1001","0","0","0","1","0","4","8","0","0","0","0","0","0","1002","0","1002","425802"
"1","0","42580203","1002","1001","1","1001","0","0","0","1","0","4","8","0","0","0","0","0","0","1002","0","1002","425802"
"1","0","42620101","1","0","0","1001","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","426201"
"1","0","42620201","1","0","0","1001","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","426202"
"1","0","42710101","1001","1","1","1002","0","0","0","0","0","2","7","0","0","0","0","0","0","1001","0","1002","427101"
"2001","0","43010101","2001","0","0","1","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1","430101"
"2001","0","43190101","1001","0","0","2001","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","431901"
"1002","0","43380101","1002","0","1002","1","0","0","0","0","0","2","6","0","0","0","0","0","0","1001","0","1","433801"
"1","0","43560101","1002","1001","1002","1001","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","435601"
"0","0","50120001","1","0","0","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","501200"
"1","0","60010101","1002","1001","1002","1001","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","600101"
"1","0","60010201","1001","1002","1001","1002","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","600102"
"1","0","60020101","1002","1001","1002","1001","0","0","1","1","0","3","10","0","0","0","0","0","1001","1","0","1","600201"
"1","0","60020201","1001","1002","1001","1002","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","600202"
"1002","0","60030101","1","1","1","1001","0","0","0","1002","0","4","8","0","0","0","0","0","0","1001","0","1","600301"
"1001","0","60030201","1002","1","1","1","0","0","0","1001","0","4","8","0","0","0","0","0","0","1001","0","1","600302"
"1","0","60040101","1002","1001","1001","1001","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","600401"
"1","0","60040201","1002","1","1001","1001","0","0","0","1002","0","3","8","0","0","0","0","0","0","1","0","1","600402"
"1","0","60050101","1002","1001","1002","1001","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","600501"
"1","0","60060101","1002","1001","1002","1001","0","0","1001","1","0","3","9","0","0","0","0","0","0","1","0","1","600601"
"1","0","60060102","1001","1002","1001","1002","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","600601"
"0","0","60060201","2001","0","0","2002","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","600602"
"1001","0","60070101","1","1","1002","1","0","0","1002","1001","0","6","9","0","0","0","0","0","0","1","0","1","600701"
"1","0","60070201","1","1001","1002","1001","0","0","1002","1","0","6","9","0","0","0","0","0","0","1","0","1001","600702"
"1","0","60080101","1001","1002","1001","1002","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","600801"
"1","0","60080201","1001","1","1","1002","0","0","1","1001","0","3","10","0","0","0","0","0","1002","1002","0","1001","600802"
"1","0","60090101","1001","1001","1001","1","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","600901"
"1","0","60090201","1001","1001","1001","1","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","600902"
"1002","0","60100101","1001","1","1002","1","0","0","1","1001","0","3","10","0","0","0","0","0","1002","1","0","1","601001"
"1","0","60100201","1002","1001","1","1001","0","0","1002","1","0","3","10","0","0","0","0","0","1","1","0","1002","601002"
"1","0","60110101","1001","1002","1001","1002","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","601101"
"1","0","60110201","1001","1002","1001","1002","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","601102"
"1","0","60120101","1002","1001","1002","1001","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","601201"
"1","0","60120201","1002","1001","1002","1001","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","601202"
"1","0","60130101","1001","1","1","1002","0","0","0","0","0","3","7","0","0","0","0","0","0","1002","0","1001","601301"
"1","0","60140101","1001","1002","1001","1002","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","601401"
"1","0","60150101","1001","1002","1001","1002","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","601501"
"1","0","60160101","1002","1001","1002","1001","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","601601"
"1001","0","60160201","1001","1","1","1","0","0","0","1001","0","4","8","0","0","0","0","0","0","1002","0","1","601602"
"1","0","60170101","1002","1001","1","1001","0","0","1001","1","0","5","9","0","0","0","0","0","0","1","0","1001","601701"
"1","0","60170201","1002","1001","1002","1001","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","601702"
"1002","0","60180101","1","1002","1","1","0","0","1001","1","0","5","9","0","0","0","0","0","0","1","0","1001","601801"
"1","0","60180201","1001","1002","1001","1002","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","601802"
"1","0","60200101","1002","1001","1002","1001","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","602001"
"1","0","60200201","1001","1002","1001","1002","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","602002"
"1","0","60210101","1002","1001","1002","1001","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","602101"
"1","0","60210201","1002","1001","1002","1001","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","602102"
"1","0","60220101","1001","1002","1001","1002","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","602201"
"1","0","60220201","1002","1001","1002","1001","0","0","1001","1","0","3","9","0","0","0","0","0","0","1","0","1","602202"
"1","0","60230101","1002","1001","1002","1001","0","0","1001","1","0","3","9","0","0","0","0","0","0","1","0","1","602301"
"1","0","60230201","1002","1001","1002","1001","0","0","0","0","0","3","7","0","0","0","0","0","0","1","0","1","602302"
