3fa69621f327c66a8b52caf665bbc60ac270efb3198c7d8ff1e2dfe6563f1f91,a2ee80a324c90cba5c3754f14447544256a2ef70f969ff2b13709aeb15a54ec5,7ae617f99f647b24f92b594a85e690015bead6c17d9450eb28004721ef41b0da,5c64b3dc415b927ca41c23c057a69805d6443e109dd1c396c6594006d8d9a45e,263d7715f83e1deb48baba233c7e62e87be5076c0e9c04946dfc2af81fdffdf7,55ecee53195ce25b0bf2d3ae7fa725c79cd42e923975f8ecde5483788a340977,a7b21b27fe56f6040ec4fe28a3737d121fba435c3196c9469d98b706644b26eb,9e4da6e0b0a800b923b239ad09bc4399e660b6d3d5297f99437fb2fb9d74262f,8258ae46d00a87076262ddac6a7c08c3bce64d60f4f5eaf302c0b1d14ed394c1,dd86fbf1e6e8ba7e14aa02dfff5cbb54be4b58c1f77bcff8ec2b3a87dbf3686c,e7d1bca39ca8f9fb6b5ea1b72be9d2b125d4da4302fb98b144dec6815b913182,97042e75eb67bf788d78b95958f0ba0cdfed60ae889683fa99a1cb93224016da,caaf804265409e236942622f7e4951a186cc4e2e5b6643d5eab430e073fa156e,5224665e8c76675e96a7f165e3a176a1d77ce5465581555f3c867e6855d0ccdf
"20060113","215","4","","124801","望（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","5","11.07","-285","20060","52"
"20060114","216","1","","124801","望（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","7","9.4","-285","20060","52"
"20060115","217","1","","124801","望（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","11.15","-285","20060","52"
"20060116","313","1","","124901","嘉夜（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","7.95","-285","20060","51"
"20060117","314","6","","124901","嘉夜（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","4","8.27","-285","20060","51"
"20060118","315","1","","124901","嘉夜（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","20.2","-285","20060","52"
"20060119","316","3","","124901","嘉夜（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","1","12.47","-285","20060","52"
"20060120","317","6","","124901","嘉夜（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","5","13.55","-285","20060","52"
"20060121","133","6","","125001","矛依未（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","7.32","-285","20060","51"
"20060122","134","1","","125001","矛依未（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","5","8.87","-285","20060","51"
"20060123","135","1","","125001","矛依未（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","11.25","-285","20060","52"
"20060124","136","2","","125001","矛依未（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","0","-285","20060","52"
"20060125","137","2","","125001","矛依未（解放者）","8","2030/01/01 14:59:59","2025/05/26 16:00:00","2","0","-285","20060","52"
"20061001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190801","花凜","0","2030/01/01 14:59:59","2025/06/26 16:00:00","2","3.414","-416.5","20061","53"
"20061002","2","1","將任務完成，\n並獲得獎勵吧！","190801","花凜","0","2030/01/01 14:59:59","2025/06/26 16:00:00","2","3.099","-416.5","20061","53"
"20061003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190801","花凜","0","2030/01/01 14:59:59","2025/06/26 16:00:00","2","2.801","-416.5","20061","54"
"20061004","4","2","能夠領取獎勵了！\n請檢查看看","190801","花凜","0","2030/01/01 14:59:59","2025/06/26 16:00:00","2","0","-416.5","20061","54"
"20061005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190801","花凜","0","2030/01/01 14:59:59","2025/06/26 16:00:00","1","0","-416.5","20061","57"
"20061006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190801","花凜","0","2030/01/01 14:59:59","2025/06/26 16:00:00","2","5.506","-363","20061","55"
"20061007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190801","花凜","0","2030/01/01 14:59:59","2025/06/26 16:00:00","1","1.216","-363","20061","55"
"20061008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190801","花凜","0","2030/01/01 14:59:59","2025/06/26 16:00:00","1","1.539","-363","20061","56"
"20061009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190801","花凜","0","2030/01/01 14:59:59","2025/06/26 16:00:00","1","1.875","-363","20061","56"
"20061101","101","2","","105301","莫妮卡","8","2030/01/01 14:59:59","2025/06/26 16:00:00","1","2.38","-285","20061","51"
"20061102","101","2","","125201","莫妮卡（咖啡廳）","8","2030/01/01 14:59:59","2025/06/26 16:00:00","1","2.38","-285","20061","51"
"20061103","102","2","","125201","莫妮卡（咖啡廳）","8","2030/01/01 14:59:59","2025/06/26 16:00:00","1","3.22","-285","20061","51"
"20061104","103","1","","125201","莫妮卡（咖啡廳）","8","2030/01/01 14:59:59","2025/06/26 16:00:00","2","11.25","-285","20061","51"
"20061105","104","1","","105301","莫妮卡","8","2030/01/01 14:59:59","2025/06/26 16:00:00","2","11.88","-285","20061","52"
"20061106","104","1","","125201","莫妮卡（咖啡廳）","8","2030/01/01 14:59:59","2025/06/26 16:00:00","2","11.88","-285","20061","52"
"20061107","201","4","","104601","珠希","8","2030/01/01 14:59:59","2025/06/26 16:00:00","4","0","-285","20061","51"
"20061108","201","4","","125101","珠希（咖啡廳）","8","2030/01/01 14:59:59","2025/06/26 16:00:00","4","0","-285","20061","51"
"20061109","202","1","","125101","珠希（咖啡廳）","8","2030/01/01 14:59:59","2025/06/26 16:00:00","2","10.57","-285","20061","51"
"20061110","203","6","","125101","珠希（咖啡廳）","-12","2030/01/01 14:59:59","2025/06/26 16:00:00","1","10.38","-285","20061","51"
"20061111","204","4","","104601","珠希","8","2030/01/01 14:59:59","2025/06/26 16:00:00","2","12.28","-285","20061","52"
"20061112","204","4","","125101","珠希（咖啡廳）","8","2030/01/01 14:59:59","2025/06/26 16:00:00","2","12.28","-285","20061","52"
"20062001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190801","花凜","0","2030/01/01 14:59:59","2025/07/26 16:00:00","2","3.414","-416.5","20062","53"
"20062002","2","1","將任務完成，\n並獲得獎勵吧！","190801","花凜","0","2030/01/01 14:59:59","2025/07/26 16:00:00","2","3.099","-416.5","20062","53"
"20062003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190801","花凜","0","2030/01/01 14:59:59","2025/07/26 16:00:00","2","2.801","-416.5","20062","54"
"20062004","4","2","能夠領取獎勵了！\n請檢查看看","190801","花凜","0","2030/01/01 14:59:59","2025/07/26 16:00:00","2","0","-416.5","20062","54"
"20062005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190801","花凜","0","2030/01/01 14:59:59","2025/07/26 16:00:00","1","0","-416.5","20062","57"
"20062006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190801","花凜","0","2030/01/01 14:59:59","2025/07/26 16:00:00","2","5.506","-363","20062","55"
"20062007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190801","花凜","0","2030/01/01 14:59:59","2025/07/26 16:00:00","1","1.216","-363","20062","55"
"20062008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190801","花凜","0","2030/01/01 14:59:59","2025/07/26 16:00:00","1","1.539","-363","20062","56"
"20062009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190801","花凜","0","2030/01/01 14:59:59","2025/07/26 16:00:00","1","1.875","-363","20062","56"
"20062101","101","1","","105901","可可蘿","8","2030/01/01 14:59:59","2025/07/26 16:00:00","2","5.65","-285","20062","51"
"20062102","104","1","","105901","可可蘿","8","2030/01/01 14:59:59","2025/07/26 16:00:00","2","13.6","-285","20062","52"
"20062103","201","2","","103801","栞","8","2030/01/01 14:59:59","2025/07/26 16:00:00","2","0","-285","20062","51"
"20062104","204","2","","103801","栞","8","2030/01/01 14:59:59","2025/07/26 16:00:00","2","0","-285","20062","52"
"20062105","111","1","","125302","可可蘿（遊俠）","8","2030/01/01 14:59:59","2025/07/26 16:00:00","2","5.65","-285","20062","51"
"20062106","112","4","","125302","可可蘿（遊俠）","8","2030/01/01 14:59:59","2025/07/26 16:00:00","2","9.57","-285","20062","51"
"20062107","113","1","","125302","可可蘿（遊俠）","8","2030/01/01 14:59:59","2025/07/26 16:00:00","2","4.43","-285","20062","51"
"20062108","114","1","","125302","可可蘿（遊俠）","8","2030/01/01 14:59:59","2025/07/26 16:00:00","2","13.6","-285","20062","52"
"20062109","211","2","","125402","栞（遊俠）","8","2030/01/01 14:59:59","2025/07/26 16:00:00","2","0","-285","20062","51"
"20062110","212","2","","125402","栞（遊俠）","8","2030/01/01 14:59:59","2025/07/26 16:00:00","5","8.44","-285","20062","51"
"20062111","213","1","","125402","栞（遊俠）","8","2030/01/01 14:59:59","2025/07/26 16:00:00","2","8.55","-285","20062","51"
"20062112","214","2","","125402","栞（遊俠）","8","2030/01/01 14:59:59","2025/07/26 16:00:00","2","0","-285","20062","52"
"20063001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190801","花凜","0","2030/01/01 14:59:59","2025/08/26 16:00:00","2","3.414","-416.5","20063","53"
"20063002","2","1","將任務完成，\n並獲得獎勵吧！","190801","花凜","0","2030/01/01 14:59:59","2025/08/26 16:00:00","2","3.099","-416.5","20063","53"
"20063003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190801","花凜","0","2030/01/01 14:59:59","2025/08/26 16:00:00","2","2.801","-416.5","20063","54"
"20063004","4","2","能夠領取獎勵了！\n請檢查看看","190801","花凜","0","2030/01/01 14:59:59","2025/08/26 16:00:00","2","0","-416.5","20063","54"
"20063005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190801","花凜","0","2030/01/01 14:59:59","2025/08/26 16:00:00","1","0","-416.5","20063","57"
"20063006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190801","花凜","0","2030/01/01 14:59:59","2025/08/26 16:00:00","2","5.506","-363","20063","55"
"20063007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190801","花凜","0","2030/01/01 14:59:59","2025/08/26 16:00:00","1","1.216","-363","20063","55"
"20063008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190801","花凜","0","2030/01/01 14:59:59","2025/08/26 16:00:00","1","1.539","-363","20063","56"
"20063009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190801","花凜","0","2030/01/01 14:59:59","2025/08/26 16:00:00","1","1.875","-363","20063","56"
"20063101","101","2","","105701","吉塔","8","2030/01/01 14:59:59","2025/08/26 16:00:00","1","3.36","-285","20063","51"
"20063102","102","2","","105701","吉塔","8","2030/01/01 14:59:59","2025/08/26 16:00:00","1","2.12","-285","20063","51"
"20063103","103","1","","105701","吉塔","8","2030/01/01 14:59:59","2025/08/26 16:00:00","2","8.78","-285","20063","51"
"20063104","123","1","","125501","吉塔（術士）","8","2030/01/01 14:59:59","2025/08/26 16:00:00","2","8.78","-285","20063","51"
"20063105","104","4","","125501","吉塔（術士）","8","2030/01/01 14:59:59","2025/08/26 16:00:00","1","4.82","-285","20063","51"
"20063106","201","1","","125601","碧卡拉（陽）","8","2030/01/01 14:59:59","2025/08/26 16:00:00","2","6.84","-285","20063","51"
"20063107","202","1","","125601","碧卡拉（陽）","8","2030/01/01 14:59:59","2025/08/26 16:00:00","3","6.24","-285","20063","51"
"20063108","203","2","","125601","碧卡拉（陽）","8","2030/01/01 14:59:59","2025/08/26 16:00:00","1","4.32","-285","20063","51"
"20063109","203","2","","125601","碧卡拉（陽）","8","2030/01/01 14:59:59","2025/08/26 16:00:00","1","4.32","-285","20063","51"
"20063110","204","1","","125601","碧卡拉（陽）","8","2030/01/01 14:59:59","2025/08/26 16:00:00","2","11.02","-285","20063","51"
"20063111","207","4","","125602","碧卡拉（陰）","8","2030/01/01 14:59:59","2025/08/26 16:00:00","1","9.52","-285","20063","51"
"20063112","208","2","","125602","碧卡拉（陰）","8","2030/01/01 14:59:59","2025/08/26 16:00:00","1","5.78","-285","20063","51"
"20063113","209","1","","125602","碧卡拉（陰）","8","2030/01/01 14:59:59","2025/08/26 16:00:00","5","11.8","-285","20063","51"
"20063114","210","1","","125602","碧卡拉（陰）","8","2030/01/01 14:59:59","2025/08/26 16:00:00","4","12.3","-285","20063","51"
"20063115","301","1","","190801","花凜","8","2030/01/01 14:59:59","2025/08/26 16:00:00","2","4.75","-285","20063","51"
"20063116","302","1","","125701","花凜（鍊金術師）","8","2030/01/01 14:59:59","2025/08/26 16:00:00","2","10.4","-285","20063","51"
"20063117","303","1","","125701","花凜（鍊金術師）","8","2030/01/01 14:59:59","2025/08/26 16:00:00","2","16.2","-285","20063","51"
"20063118","304","4","","125701","花凜（鍊金術師）","8","2030/01/01 14:59:59","2025/08/26 16:00:00","1","5.43","-285","20063","51"
"20063119","105","1","","105701","吉塔","8","2030/01/01 14:59:59","2025/08/26 16:00:00","2","9.18","-285","20063","52"
"20063120","125","1","","125501","吉塔（術士）","8","2030/01/01 14:59:59","2025/08/26 16:00:00","2","9.18","-285","20063","52"
"20063121","205","1","","125601","碧卡拉（陽）","8","2030/01/01 14:59:59","2025/08/26 16:00:00","2","7.52","-285","20063","52"
"20063122","205","1","","125601","碧卡拉（陽）","8","2030/01/01 14:59:59","2025/08/26 16:00:00","2","7.52","-285","20063","52"
"20063123","211","1","","125602","碧卡拉（陰）","8","2030/01/01 14:59:59","2025/08/26 16:00:00","2","9.58","-285","20063","52"
"20063124","305","1","","190801","花凜","8","2030/01/01 14:59:59","2025/08/26 16:00:00","2","5.82","-285","20063","52"
"20063125","325","1","","125701","花凜（鍊金術師）","8","2030/01/01 14:59:59","2025/08/26 16:00:00","2","5.82","-285","20063","52"
"20064001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190801","花凜","0","2030/01/01 14:59:59","2025/09/26 16:00:00","2","3.414","-416.5","20064","53"
"20064002","2","1","將任務完成，\n並獲得獎勵吧！","190801","花凜","0","2030/01/01 14:59:59","2025/09/26 16:00:00","2","3.099","-416.5","20064","53"
"20064003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190801","花凜","0","2030/01/01 14:59:59","2025/09/26 16:00:00","2","2.801","-416.5","20064","54"
"20064004","4","2","能夠領取獎勵了！\n請檢查看看","190801","花凜","0","2030/01/01 14:59:59","2025/09/26 16:00:00","2","0","-416.5","20064","54"
"20064005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190801","花凜","0","2030/01/01 14:59:59","2025/09/26 16:00:00","1","0","-416.5","20064","57"
"20064006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190801","花凜","0","2030/01/01 14:59:59","2025/09/26 16:00:00","2","5.506","-363","20064","55"
"20064007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190801","花凜","0","2030/01/01 14:59:59","2025/09/26 16:00:00","1","1.216","-363","20064","55"
"20064008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190801","花凜","0","2030/01/01 14:59:59","2025/09/26 16:00:00","1","1.539","-363","20064","56"
"20064009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190801","花凜","0","2030/01/01 14:59:59","2025/09/26 16:00:00","1","1.875","-363","20064","56"
"20064102","101","1","","126201","伊莉亞（祭服）","0","2030/01/01 14:59:59","2025/09/26 16:00:00","2","12.33","-285","20064","51"
"20064103","102","1","","126201","伊莉亞（祭服）","0","2030/01/01 14:59:59","2025/09/26 16:00:00","2","20.23","-285","20064","51"
"20064104","103","4","","126201","伊莉亞（祭服）","0","2030/01/01 14:59:59","2025/09/26 16:00:00","6","13.05","-285","20064","51"
"20064106","104","2","","126202","伊莉亞（祭服）","8","2030/01/01 14:59:59","2025/09/26 16:00:00","2","0","-285","20064","52"
"20064108","201","2","","126301","雪（祭服）","8","2030/01/01 14:59:59","2025/09/26 16:00:00","1","12.37","-285","20064","51"
"20064109","202","1","","126301","雪（祭服）","8","2030/01/01 14:59:59","2025/09/26 16:00:00","1","0","-285","20064","51"
"20064110","203","1","","126301","雪（祭服）","8","2030/01/01 14:59:59","2025/09/26 16:00:00","5","5.58","-285","20064","51"
"20064112","204","1","","126301","雪（祭服）","8","2030/01/01 14:59:59","2025/09/26 16:00:00","2","13.28","-285","20064","52"
"20065001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190801","花凜","0","2030/01/01 14:59:59","2025/10/26 16:00:00","2","3.414","-416.5","20065","53"
"20065002","2","1","將任務完成，\n並獲得獎勵吧！","190801","花凜","0","2030/01/01 14:59:59","2025/10/26 16:00:00","2","3.099","-416.5","20065","53"
"20065003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190801","花凜","0","2030/01/01 14:59:59","2025/10/26 16:00:00","2","2.801","-416.5","20065","54"
"20065004","4","2","能夠領取獎勵了！\n請檢查看看","190801","花凜","0","2030/01/01 14:59:59","2025/10/26 16:00:00","2","0","-416.5","20065","54"
"20065005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190801","花凜","0","2030/01/01 14:59:59","2025/10/26 16:00:00","1","0","-416.5","20065","57"
"20065006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190801","花凜","0","2030/01/01 14:59:59","2025/10/26 16:00:00","2","5.506","-363","20065","55"
"20065007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190801","花凜","0","2030/01/01 14:59:59","2025/10/26 16:00:00","1","1.216","-363","20065","55"
"20065008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190801","花凜","0","2030/01/01 14:59:59","2025/10/26 16:00:00","1","1.539","-363","20065","56"
"20065009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190801","花凜","0","2030/01/01 14:59:59","2025/10/26 16:00:00","1","1.875","-363","20065","56"
"20065101","101","2","","126601","似似花（夏日）","8","2030/01/01 14:59:59","2025/10/26 16:00:00","1","13.78","-285","20065","51"
