5c9f5a9afbfc5c281bd443ec24921c19a0cfa33fd09a253f5645ff1cfe16eb9f,c2c340a8b9c2a59305eb8160d4368919256f674310d65430974d7d7737f41d5e,236dcd63c0c8e12504df44ac376ea5cd0d02b0a591676ee535aa0c70b1450744,47a26fc318557f31549972e26123f89d5cc29921fa5e4129b4065eeb56bd503b,a53306212cb7a175a2eb2131232bd4d0140a5d802559c487ca2aa3905536a15e,26cbfcaaaeba891829af3b4d9fb5fdcc023bd3b0358498d60e7e1b2e627d3ba9,8f5c62470017b08f1a2253bfbf7aa8e2ee956a716c885c9420b2e52fb3f6c0c5,e0c6671f765325036bf3bdb744b7e78ed85ec00181d14dfd7c6080e01bedac0c,b5853f0ebc69fe83402975c9d2ebf8144c27327fea524d7dde4ecc619f02eaf8,6705b850ea799a2cf1192a25abd673da886091cc09df88c04e2e27636f78f037,61da5ab63fb41b6fdfae79aab606d1952323f3d6dc8d57952b881f471fe8dff8
"36913008","","","","wac_no_items","3","1","115","36913","0.2",""
"36913009","","","","-335","2","-360","100311","36913","","0"
"36913010","","","","-190","2","-335","100111","36913","","0"
"36913011","","","","190","2","-335","123011","36913","","0"
"36913012","","","","350","2","-360","100211","36913","","0"
"36913013","","","","-335","2","-360","111","36913","","0"
"36913014","","","","-190","2","-335","113","36913","","0"
"36913015","","","","190","2","-335","114","36913","","0"
"36913016","","","","350","2","-360","115","36913","","0"
"36913017","","","","0","32","","59","36913","",""
"36913018","","","","1","32","","63","36913","",""
"36913019","","","","0","32","","17","36913","",""
"36913020","","","","","91","","0","36913","",""
"37011001","0","wac_default_21","-100","102011","1","202","1","37011","2","-108"
"37011002","0","wac_default_21","-100","111","5","201","1","37011","2","-108"
"37011003","","","1","53","31","0","53","37011","1","0"
"37011004","","","1","57","31","0","57","37011","0","0"
"37011005","","","1","20","31","0","20","37011","0","0"
"37011006","","","1","502","31","0","502","37011","1","0"
"37011007","","","0","wac_paint_21","3","0","102011","37011","0.2",""
"37011008","","","0","wac_paint_21","3","0","111","37011","0.2",""
"37011009","","","","0","93","","0","37011","",""
"37011010","","","","1","32","","20","37011","",""
"37011011","","","","se_sys_login_birthday_calendar_brush","23","0","se_common","37011","",""
"37011012","","","","300","13","","102011","37011","",""
"37011013","","","","","131","","1","37011","",""
"37012001","","","1","wac_talk_wish_in","3","0","102011","37012","0.2","wac_talk_wish_loop"
"37012002","","","","wac_no_items","3","1","111","37012","0.2",""
"37012003","","","","200","2","-340","102011","37012","","0"
"37012004","","","","200","2","-340","111","37012","","0"
"37012005","","","","0","32","","53","37012","",""
"37012006","","","","1","32","","57","37012","",""
"37012007","","","","0","32","","20","37012","",""
"37012008","","","","vo_wac_230219_000","21","0","vo_wac_230219","37012","","0"
"37012009","0","0.5","1","完成了～♪\n因為我們很努力地畫圖，\n牆壁上也多了很多圖畫呢～♪\n……但是，好像有點寂寞呢。","11","10","102011","37012","0","1"
"37012010","","","","","91","","0","37012","",""
"37012011","","","","wac_talk_sad_loop","3","1","102011","37012","0.2",""
"37012012","","","","vo_wac_230219_001","21","0","vo_wac_230219","37012","","0"
"37012013","0","0.5","1","因為大家一起畫圖這件事\n就快要結束了啊……\n哥哥，之後能再跟美美\n一起畫畫玩耍嗎……？","11","10","102011","37012","0","1"
"37012014","","","","","91","","0","37012","",""
"37012015","","","","0","22","","0","37012","",""
"37013001","","","","wac_idle_sad","3","1","102011","37013","0.2",""
"37013002","","","","wac_no_items","3","1","111","37013","0.2",""
"37013003","","","","200","2","-340","102011","37013","","0"
"37013004","","","","200","2","-340","111","37013","","0"
"37013005","","","","0","32","","53","37013","",""
"37013006","","","","1","32","","57","37013","",""
"37013007","","","","0","32","","20","37013","",""
"37013008","","","","","91","","0","37013","",""
"37111001","0","wac_default_01","-213","105911","1","202","1","37111","2","-108"
"37111002","0","wac_default_01","-213","111","5","201","1","37111","2","-108"
"37111003","","","1","43","31","0","43","37111","1","0"
"37111004","","","1","57","31","0","57","37111","0","0"
"37111005","","","1","11","31","0","11","37111","0","0"
"37111006","","","1","502","31","0","502","37111","1","0"
"37111007","","","0","wac_paint_01","3","0","105911","37111","0.2",""
"37111008","","","0","wac_paint_01","3","0","111","37111","0.2",""
"37111009","","","","0","93","","0","37111","",""
"37111010","","","","1","32","","11","37111","",""
"37111011","","","","se_10035700_brush","23","0","se_10035700","37111","",""
"37111012","","","","300","13","","105911","37111","",""
"37111013","","","","","131","","1","37111","",""
"37112001","","","1","wac_talk_wish_in","3","0","105911","37112","0.2","wac_talk_wish_loop"
"37112002","","","","wac_no_items","3","1","111","37112","0.2",""
"37112003","","","","200","2","-340","105911","37112","","0"
"37112004","","","","200","2","-340","111","37112","","0"
"37112005","","","","0","32","","43","37112","",""
"37112006","","","","1","32","","57","37112","",""
"37112007","","","","0","32","","11","37112","",""
"37112008","","","","vo_wac_230220_000","21","0","vo_wac_230220","37112","","0"
"37112009","0","0.5","1","雖然這只是我的感覺，\n但大家明明都是遵照\n指導書來畫圖，\n卻能感受到大家各自的個性呢。","11","10","105911","37112","0","1"
"37112010","","","","","91","","0","37112","",""
"37112011","","","","vo_wac_230220_001","21","0","vo_wac_230220","37112","","0"
"37112012","0","0.5","1","這區應該是貪吃佩可小姐畫的，\n那區是凱留小姐，而那邊則是主人，\n這一部分是雪菲小姐畫的吧。\n大家都畫得非常好呢。","11","10","105911","37112","0","1"
"37112013","","","","","91","","0","37112","",""
"37112014","","","","0","22","","0","37112","",""
"37113001","","","","wac_idle_wish","3","1","105911","37113","0.2",""
"37113002","","","","wac_no_items","3","1","111","37113","0.2",""
"37113003","","","","200","2","-340","105911","37113","","0"
"37113004","","","","200","2","-340","111","37113","","0"
"37113005","","","","0","32","","43","37113","",""
"37113006","","","","1","32","","57","37113","",""
"37113007","","","","0","32","","11","37113","",""
"37113008","","","","","91","","0","37113","",""
"37211001","0","wac_default_11","-213","100311","1","202","1","37211","2","-108"
"37211002","0","wac_default_13","-213","111","5","201","1","37211","2","-108"
"37211003","","","1","43","31","0","43","37211","1","0"
"37211004","","","1","57","31","0","57","37211","0","0"
"37211005","","","1","11","31","0","11","37211","0","0"
"37211006","","","1","502","31","0","502","37211","1","0"
"37211007","","","0","wac_paint_11","3","0","100311","37211","0.2",""
"37211008","","","0","wac_paint_13","3","0","111","37211","0.2",""
"37211009","","","","0","93","","0.3","37211","",""
"37211010","","","","1","32","","11","37211","",""
"37211011","","","","se_10035700_roller","23","0","se_10035700","37211","",""
"37211012","","","","300","13","","100311","37211","",""
"37211013","","","","","131","","1","37211","",""
"37212001","","","1","wac_talk_doya_in","3","0","100311","37212","0.2","wac_talk_doya_loop"
"37212002","","","","wac_no_items","3","1","111","37212","0.2",""
"37212003","","","","200","2","-340","100311","37212","","0"
"37212004","","","","200","2","-340","111","37212","","0"
"37212005","","","","0","32","","43","37212","",""
"37212006","","","","1","32","","57","37212","",""
"37212007","","","","0","32","","11","37212","",""
"37212008","","","","vo_wac_230221_000","21","0","vo_wac_230221","37212","","0"
"37212009","0","0.5","1","好了，這樣就行了吧。\n……對了，如果可以，\n今天要不要試著\n繞著牆走回去？","11","10","100311","37212","0","1"
"37212010","","","","","91","","0","37212","",""
"37212011","","","","vo_wac_230221_001","21","0","vo_wac_230221","37212","","0"
"37212012","0","0.5","1","圖也增加了很多對吧？\n在全部完成之前，\n我想再回顧一下呢。","11","10","100311","37212","0","1"
"37212013","","","","","91","","0","37212","",""
"37212014","","","","0","22","","0","37212","",""
"37213001","","","","wac_idle_doya","3","1","100311","37213","0.2",""
"37213002","","","","wac_no_items","3","1","111","37213","0.2",""
"37213003","","","","200","2","-340","100311","37213","","0"
"37213004","","","","200","2","-340","111","37213","","0"
"37213005","","","","0","32","","43","37213","",""
"37213006","","","","1","32","","57","37213","",""
"37213007","","","","0","32","","11","37213","",""
"37213008","","","","","91","","0","37213","",""
"37311001","0","wac_default_01","-213","103711","1","202","1","37311","2","-108"
"37311002","0","wac_default_03","-213","111","5","201","1","37311","2","-108"
"37311003","","","1","43","31","0","43","37311","1","0"
"37311004","","","1","57","31","0","57","37311","0","0"
"37311005","","","1","11","31","0","11","37311","0","0"
"37311006","","","1","502","31","0","502","37311","1","0"
"37311007","","","0","wac_paint_01","3","0","103711","37311","0.2",""
"37311008","","","0","wac_paint_03","3","0","111","37311","0.2",""
"37311009","","","","0","93","","0","37311","",""
"37311010","","","","1","32","","11","37311","",""
"37311011","","","","se_10035700_brush","23","0","se_10035700","37311","",""
"37311012","","","","300","13","","103711","37311","",""
"37311013","","","","","131","","1","37311","",""
"37312001","","","1","wac_talk_doya_in","3","0","103711","37312","0.2","wac_talk_doya_loop"
"37312002","","","","wac_no_items","3","1","111","37312","0.2",""
"37312003","","","","200","2","-340","103711","37312","","0"
"37312004","","","","200","2","-340","111","37312","","0"
"37312005","","","","0","32","","43","37312","",""
"37312006","","","","1","32","","57","37312","",""
"37312007","","","","0","32","","11","37312","",""
"37312008","","","","vo_wac_230222_000","21","0","vo_wac_230222","37312","","0"
"37312009","0","0.5","1","呼～這次就畫到這裡。\n這道牆的空白處也\n已經被填滿不少了呢。","11","10","103711","37312","0","1"
"37312010","","","","","91","","0","37312","",""
"37312011","","","","vo_wac_230222_001","21","0","vo_wac_230222","37312","","0"
"37312012","0","0.5","1","剛開始幫忙的時候\n還想說真不像是\n【王宮騎士團】會做的工作。\n但現在……卻成了很美好的回憶呢。","11","10","103711","37312","0","1"
"37312013","","","","","91","","0","37312","",""
"37312014","","","","0","22","","0","37312","",""
"37313001","","","","wac_idle_doya","3","1","103711","37313","0.2",""
"37313002","","","","wac_no_items","3","1","111","37313","0.2",""
"37313003","","","","200","2","-340","103711","37313","","0"
"37313004","","","","200","2","-340","111","37313","","0"
"37313005","","","","0","32","","43","37313","",""
"37313006","","","","1","32","","57","37313","",""
"37313007","","","","0","32","","11","37313","",""
"37313008","","","","","91","","0","37313","",""
"37411001","0","wac_default_21","-100","100511","1","202","1","37411","2","-108"
"37411002","0","wac_default_24","-100","111","5","201","1","37411","2","-108"
"37411003","","","1","53","31","0","53","37411","1","0"
"37411004","","","1","57","31","0","57","37411","0","0"
"37411005","","","1","20","31","0","20","37411","0","0"
"37411006","","","1","502","31","0","502","37411","1","0"
"37411007","","","0","wac_paint_21","3","0","100511","37411","0.2",""
"37411008","","","0","wac_paint_24","3","0","111","37411","0.2",""
"37411009","","","","0","93","","0","37411","",""
"37411010","","","","1","32","","20","37411","",""
"37411011","","","","se_sys_login_birthday_calendar_brush","23","0","se_common","37411","",""
"37411012","","","","300","13","","100511","37411","",""
"37411013","","","","","131","","1","37411","",""
"37412001","","","1","wac_talk_wish_in","3","0","100511","37412","0.2","wac_talk_wish_loop"
"37412002","","","","wac_no_items","3","1","111","37412","0.2",""
"37412003","","","","200","2","-340","100511","37412","","0"
"37412004","","","","200","2","-340","111","37412","","0"
"37412005","","","","0","32","","53","37412","",""
"37412006","","","","1","32","","57","37412","",""
"37412007","","","","0","32","","20","37412","",""
"37412008","","","","vo_wac_230223_000","21","0","vo_wac_230223","37412","","0"
"37412009","0","0.5","1","雖然我畫了很多圖，\n但老實說，我原本不覺得\n自己可以在這個工作撐這麼久。","11","10","100511","37412","0","1"
"37412010","","","","","91","","0","37412","",""
"37412011","","","","vo_wac_230223_001","21","0","vo_wac_230223","37412","","0"
"37412012","0","0.5","1","那個……因為我認為\n自己不適合做這種事。\n我想我一定是因為跟很多人一起做，\n才能努力到現在♪","11","10","100511","37412","0","1"
"37412013","","","","","91","","0","37412","",""
"37412014","","","","0","22","","0","37412","",""
"37413001","","","","wac_idle_wish","3","1","100511","37413","0.2",""
"37413002","","","","wac_no_items","3","1","111","37413","0.2",""
"37413003","","","","200","2","-340","100511","37413","","0"
"37413004","","","","200","2","-340","111","37413","","0"
"37413005","","","","0","32","","53","37413","",""
"37413006","","","","1","32","","57","37413","",""
"37413007","","","","0","32","","20","37413","",""
"37413008","","","","","91","","0","37413","",""
"37511001","0","wac_default_21","-100","104711","1","202","1","37511","2","-108"
"37511002","0","wac_default_24","-100","111","5","201","1","37511","2","-108"
"37511003","","","1","53","31","0","53","37511","1","0"
"37511004","","","1","57","31","0","57","37511","0","0"
"37511005","","","1","20","31","0","20","37511","0","0"
"37511006","","","1","502","31","0","502","37511","1","0"
"37511007","","","0","wac_paint_21","3","0","104711","37511","0.2",""
"37511008","","","0","wac_paint_24","3","0","111","37511","0.2",""
"37511009","","","","0","93","","0","37511","",""
"37511010","","","","1","32","","20","37511","",""
"37511011","","","","se_sys_login_birthday_calendar_brush","23","0","se_common","37511","",""
"37511012","","","","300","13","","104711","37511","",""
"37511013","","","","","131","","1","37511","",""
"37512001","","","1","wac_talk_doya_in","3","0","104711","37512","0.2","wac_talk_doya_loop"
"37512002","","","","wac_no_items","3","1","111","37512","0.2",""
"37512003","","","","200","2","-340","104711","37512","","0"
"37512004","","","","200","2","-340","111","37512","","0"
"37512005","","","","0","32","","53","37512","",""
"37512006","","","","1","32","","57","37512","",""
"37512007","","","","0","32","","20","37512","",""
"37512008","","","","vo_wac_230224_000","21","0","vo_wac_230224","37512","","0"
"37512009","0","0.5","1","好了，差不多該結束了吧。\n……嗯，這道牆集結了許多畫作，\n變得非常漂亮。\n我是打從心底這麼想的。","11","10","104711","37512","0","1"
"37512010","","","","","91","","0","37512","",""
