e5fab68258878820593087b5c513aae6889814e750d97d17c2d3b9ce665e7e9a,b1c47c26b780bd01819306c3343fc0e87d71200355cf9014caaaade8fd5dbd39,90d9f84dbfbeda046c428319fe3442a03b13c5feab29b4836889bdb1280bd7ff,0f82f7758d07af8f185244d3509a3b2798579b4fb5ea8db4d6be83429f0adf10,ca9208bf2a6259a6228df4fed2c8f0cf042c3b69f8baeeddc1e45be734ea8e4b,125121bcbf516b1d5f15ffe40b708bd2baf5eb70bdbb49a1956c13c9cba2aa94,d9c2791b9dab3ab21614673230e8d2f5b6a0278276bdf8f1819e1f14f20057f5,d0305b71ab290185e06cfd000731eb9e58c71d09e04b64101c2860f83fecd8bc,78c7bf73fe0e2ad8d7c343cf2e5a19005bf06df22b03be03063772d47f249ff4,91d7831d8f59455a632b00a574ef54d954ee8e049925783b8fefac562d8a5943,823999135f6f16aa63d5e6c92d05de8d630682110cd6b5e60fbe7afab89eaea0,0c365f936b71e11aa55b87a2875b6ef78c2d9ac518ddafc6142c770f89c3d983,a95945218456438e84fc8bf546f7169c8a931fac9a03da83a97eef868cdb577a,4db8df36c805179cb8798088d601f6e70f1bac2e8e03b2935ac59abf96908643,fec265bf65f4e41990cb3224bcd5dc0a466443e5730f3351c43875bacfb5bc12,6c571a85f1b59970aeaf2393ef99f9d64529329553ecc1480cc6a9a5f2de65b0,4274a908edda8f44a55a24bf5c782ec97d177dd07ed0101b85499fdf552636d2,49081523b231a74bd0ebf4d39cf43a2375962573ca746e8e373e546b62c10477,8c71cd4d36fa211b6c6efaf5568855bde379c118d317ad94c7d91243700cb0ab,68c7e8f25bb210855297c4c0bf14f0991301d2842f42681c7055e0ec434ab59f,f6c00046acd8d6c082d0072561d3f95f07c39335da64abbf9d14576a8e5c1442,813235bc7b4008dbe88fb12405e998d2f2d81f1740017a03509b31b2c8f642ff,58950e6d4d9fd3dea86aa2c89e6f022e837ee6dc05f9a7867f092139d50f5409,9400c68846169e26ff7b6ed749562c289d55de584d81ab5808a177508bf43c7c,4aa9eb97b10357ba8357355b6059d138ffa59e7a8eb99173a1b0b00842bd674a,1482964f9aebf4e2216e6d2b09364a31a9a3601115d83127ec4a1106dc07ca8a,164505d93ab684cbd1ce3c85f163785927d2e1621c02d0ecc7a260215899f6bc,82d36aace32cbe7aeaf3cd2dd5c93d6449049d3b6b3952539c9151dd34a8780e,97d420ae5808682e980e399586261cdb169b52059f55166a6b687cb2ab68f940,08b0a8003ff2549a0dfaaa69f9249a55e63952be5f5a6536f1da104d86c72ccd,bd6752a33b9d808577d17bdd008c1d006256a802951aad0a6a24d36eaad2fa04,c15496de9d3438bb257bcb368f62fc2e68c43b808edd17f90301f48a16197a44,4ac52106264bf390be8a7f01681b4b032c65c189ded40c926781607343926f77,04482d2d02cb0bc00a45263fb0faa72be43080c4039698a44cff2164a9875be8,ac4a9f6d31d97350cb076eaa8f5fb7640e015c1dc45a2a2dcd7b1518209946f6,433f878a88ca3ece36d0fc468e093ff44292e91ce83a6b2f4f8a65404d38b5f6,6b9676b419b5303835281cb3bb4564fcc43471f3efc35adfec74093ac7130166,cf9f81d46f86b9c79f94426da649ef3934ad974d23d4d9f73bc92f3da07a2e10,8c67177cd62764d2d853a40c36740b385f5278e396b36cb6547b8610684141c2,285d96a807a15057bd958811e35757a86d90615977b7f75854aab9c6d71f218e,ab59beffd9355861ce2baa153182ddefb95e0716d7c016f66cb1ce54b24458a3,fe28801b9e504bd498c61ef026be087f2271aced52407fb70d62f22762f9edeb,201a72fe74932fcb066fc7c9f8a8bb77027eb7fde80f040c76abd2d891afa416,2abc6e620674cf10cd86bfcb6c575b6fa8257f46823ab56d68b08e122196feae,0a640af1150ddfaa0667362de395ab6ff469325841eaa7aa90e6a7d54437ff0f,12ba17e287f00b3e8655ebe7f8984036760b7faa2a05eb9a182acde817d14acb,6cebf289f13500a2a41ff687db33b223f2b00f0168539176de570bda89a54f7a,1f450b739234a6f04879736fba1bb4ff0bc27ec5f1cec25d30fef14635baca4e,c685f456dc9b88d68630f7b778bd385d48a968d9a715711522aa8e27a31ad133,9ff002622ceae9478b47ee50ed0c78578fd88736bcb5f213f1c3e0829691f505,999d80db16e1e834f17a4aee0158b1243c60c2e5c4b00ba3c8ff8d8fcb24e750,8c52a008b6df19e206e51244f78a0b437bcde4ea3e7892c3a017b6286d8c29d5,4406790b925387f81cc40b0709c8ba8f69dd8ecc6f8ef7eb653aa3e69e858f15
"雷蒂烏斯群峰‧西麓 24-2","101692","20","bgm_M169","125462","0","0","20","115553","0","2019/10/15 16:00:00","0","102240202","0","0","0","102240209","102240201","90","100460","125343","2030/12/31 14:59:59","12024","-50","0","bgm_M169","101691","102240206","0","31027","101692","20","0","102240205","bgm_M169","211001000","bgm_M169","-120","430","120240021","0","0","0","120240022","bgm_M169","12024002","120240023","120240021","0","3","bgm_M169","101693","0"
"雷蒂烏斯群峰‧西麓 24-3","101802","20","bgm_M170","125491","0","0","20","115583","0","2019/10/15 16:00:00","0","0","0","0","0","102240308","102240311","90","100450","125313","2030/12/31 14:59:59","12024","-50","0","bgm_M170","101801","0","0","31056","101802","20","0","102240309","bgm_M170","211001000","bgm_M170","10","430","120240031","0","0","380","120240032","bgm_M170","12024003","120240033","120240031","0","3","bgm_M170","101803","0"
"雷蒂烏斯群峰‧東麓 25-1","101642","20","bgm_M169","125014","0","0","20","115613","0","2019/11/15 16:00:00","0","102250101","0","0","0","102250109","102250107","90","100450","125283","2030/12/31 14:59:59","12025","-50","0","bgm_M169","101641","102250105","0","31058","101642","20","0","102250104","bgm_M169","211001000","bgm_M169","-40","430","120250011","0","0","-350","120250012","bgm_M169","12025001","120250013","120250011","0","3","bgm_M169","101643","0"
"雷蒂烏斯群峰‧東麓 25-2","101692","20","bgm_M169","125224","0","0","20","115553","0","2019/11/15 16:00:00","0","102250208","0","0","0","102250209","102250206","90","100460","125373","2030/12/31 14:59:59","12025","-50","0","bgm_M169","101691","102250204","0","31038","101692","20","0","102250202","bgm_M169","211001000","bgm_M169","-120","430","120250021","0","0","0","120250022","bgm_M169","12025002","120250023","120250021","0","3","bgm_M169","101693","0"
"雷蒂烏斯群峰‧東麓 25-3","101802","20","bgm_M170","115254","0","0","20","115583","0","2019/11/15 16:00:00","0","0","0","0","0","102250308","102250304","90","100450","125343","2030/12/31 14:59:59","12025","-50","0","bgm_M170","101801","0","0","31014","101802","20","0","102250309","bgm_M170","211001000","bgm_M170","10","430","120250031","0","0","380","120250032","bgm_M170","12025003","120250033","120250031","0","3","bgm_M170","101803","0"
"佩特羅大森林‧西部 26-1","101642","20","bgm_M169","115614","0","0","20","125491","0","2019/12/13 16:00:00","0","102260101","0","0","0","102260109","102260107","90","100450","115254","2030/12/31 14:59:59","12026","-50","0","bgm_M169","101641","102260105","0","31003","101642","20","0","102260108","bgm_M169","211001000","bgm_M169","-50","430","120260011","0","0","-350","120260012","bgm_M169","12026001","120260013","120260011","0","3","bgm_M169","101643","0"
"佩特羅大森林‧西部 26-2","101692","20","bgm_M169","115584","0","0","20","125283","0","2019/12/13 16:00:00","0","102260208","0","0","0","102260209","102260206","90","100460","125224","2030/12/31 14:59:59","12026","-50","0","bgm_M169","101691","102260204","0","31033","101692","20","0","102260201","bgm_M169","211001000","bgm_M169","25","430","120260021","0","0","0","120260022","bgm_M169","12026002","120260023","120260021","0","3","bgm_M169","101693","0"
"佩特羅大森林‧西部 26-3","101842","20","bgm_M170","115554","0","0","20","125343","0","2019/12/13 16:00:00","0","0","0","0","0","102260308","102260307","90","100500","125014","2030/12/31 14:59:59","12026","-50","0","bgm_M170","101841","0","0","31092","101842","20","0","102260309","bgm_M170","211001000","bgm_M170","-110","430","120260031","0","0","380","120260032","bgm_M170","12026003","120260033","120260031","0","3","bgm_M170","101843","0"
"佩特羅大森林‧東部 27-1","100692","20","bgm_M169","125523","0","0","20","125044","0","2020/01/10 16:00:00","0","102270101","0","0","0","102270109","102270106","90","100020","115614","2030/12/31 14:59:59","12027","-50","0","bgm_M169","100691","102270105","0","31052","100692","20","0","102270107","bgm_M169","211001000","bgm_M169","-30","430","120270011","0","0","-350","120270012","bgm_M169","12027001","120270013","120270011","0","3","bgm_M169","100693","0"
"佩特羅大森林‧東部 27-2","101692","20","bgm_M169","115284","0","0","20","115104","0","2020/01/10 16:00:00","0","102270203","0","0","0","102270209","102270208","90","100460","115584","2030/12/31 14:59:59","12027","-50","0","bgm_M169","101691","102270207","0","31031","101692","20","0","102270206","bgm_M169","211001000","bgm_M169","-130","430","120270021","0","0","0","120270022","bgm_M169","12027002","120270023","120270021","0","3","bgm_M169","101693","0"
"佩特羅大森林‧東部 27-3","101842","20","bgm_M170","115344","0","0","20","115254","0","2020/01/10 16:00:00","0","0","0","0","0","102270308","102270301","90","100500","115554","2030/12/31 14:59:59","12027","-50","0","bgm_M170","101841","0","0","31094","101842","20","0","102270309","bgm_M170","211001000","bgm_M170","-40","430","120270031","0","0","380","120270032","bgm_M170","12027003","120270033","120270031","0","3","bgm_M170","101843","0"
"迪茲塔爾河蝕岸‧北部 28-1","100692","20","bgm_M169","125015","0","0","20","115614","0","2020/01/14 16:00:00","0","102280105","0","0","0","102280109","102280101","90","100020","115344","2030/12/31 14:59:59","12028","-50","0","bgm_M169","100691","102280103","0","31050","100692","20","0","102280108","bgm_M169","211001000","bgm_M169","40","430","120280011","0","0","-310","120280012","bgm_M169","12028001","120280013","120280011","0","3","bgm_M169","100693","0"
"迪茲塔爾河蝕岸‧北部 28-2","101642","20","bgm_M169","115165","0","0","20","115584","0","2020/01/14 16:00:00","0","102280203","0","0","0","102280209","102280206","90","100450","125523","2030/12/31 14:59:59","12028","-50","0","bgm_M169","101641","102280205","0","31008","101642","20","0","102280201","bgm_M169","211001000","bgm_M169","-110","430","120280021","0","0","20","120280022","bgm_M169","12028002","120280023","120280021","0","3","bgm_M169","101643","0"
"迪茲塔爾河蝕岸‧北部 28-3","102042","20","bgm_M170","115225","0","0","20","115554","0","2020/01/14 16:00:00","0","0","0","0","0","102280308","102280304","90","100560","115284","2030/12/31 14:59:59","12028","-50","0","bgm_M170","102041","0","0","31095","102042","20","0","102280309","bgm_M170","211001000","bgm_M170","-20","430","120280031","0","0","400","120280032","bgm_M170","12028003","120280033","120280031","0","3","bgm_M170","102043","0"
"迪茲塔爾河蝕岸‧南部 29-1","100692","20","bgm_M169","115615","0","0","20","125523","0","2020/03/13 16:00:00","0","102290103","0","0","0","102290109","102290102","90","100020","115165","2030/12/31 14:59:59","12029","-50","0","bgm_M169","100691","102290105","0","31059","100692","20","0","102290106","bgm_M169","211001000","bgm_M169","-110","430","120290011","0","0","-400","120290012","bgm_M169","12029001","120290013","120290011","0","3","bgm_M169","100693","0"
"迪茲塔爾河蝕岸‧南部 29-2","101642","20","bgm_M169","115585","0","0","20","115344","0","2020/03/13 16:00:00","0","102290203","0","0","0","102290209","102290204","90","100450","125015","2030/12/31 14:59:59","12029","-50","0","bgm_M169","101641","102290207","0","31048","101642","20","0","102290202","bgm_M169","211001000","bgm_M169","60","430","120290021","0","0","-40","120290022","bgm_M169","12029002","120290023","120290021","0","3","bgm_M169","101643","0"
"迪茲塔爾河蝕岸‧南部 29-3","102042","20","bgm_M170","115555","0","0","20","115284","0","2020/03/13 16:00:00","0","0","0","0","0","102290308","102290306","90","100560","115225","2030/12/31 14:59:59","12029","-50","0","bgm_M170","102041","0","0","31096","102042","20","0","102290309","bgm_M170","211001000","bgm_M170","-100","430","120290031","0","0","400","120290032","bgm_M170","12029003","120290033","120290031","0","3","bgm_M170","102043","0"
"弗泰拉斷崖‧北部 30-1","101642","20","bgm_M169","125345","0","0","20","115165","0","2020/04/14 16:00:00","0","102300105","0","0","0","102300109","102300104","90","100560","115615","2030/12/31 14:59:59","12030","-50","0","bgm_M169","101641","102300103","0","31002","101642","20","0","102300108","bgm_M169","211001000","bgm_M169","0","430","120300011","0","0","-400","120300012","bgm_M169","12030001","120300013","120300011","0","3","bgm_M169","101643","0"
"弗泰拉斷崖‧北部 30-2","100932","20","bgm_M169","125285","0","0","20","125015","0","2020/04/14 16:00:00","0","102300204","0","0","0","102300209","102300208","90","100080","115585","2030/12/31 14:59:59","12030","-50","0","bgm_M169","100931","102300203","0","31027","100932","20","0","102300207","bgm_M169","211001000","bgm_M169","30","430","120300021","0","0","0","120300022","bgm_M169","12030002","120300023","120300021","0","3","bgm_M169","100933","0"
"弗泰拉斷崖‧北部 30-3","102202","20","bgm_M170","115375","0","0","20","115225","0","2020/04/14 16:00:00","0","0","0","0","0","102300308","102300302","90","100110","115555","2030/12/31 14:59:59","12030","-50","0","bgm_M170","102201","0","0","31063","102202","20","0","102300309","bgm_M170","211001000","bgm_M170","-100","430","120300031","0","0","400","120300032","bgm_M170","12030003","120300033","120300031","0","3","bgm_M170","102203","0"
"弗泰拉斷崖‧南部 31-1","101692","20","bgm_M169","125076","0","0","20","115615","0","2020/05/15 16:00:00","0","102310107","0","0","0","102310109","102310102","90","100560","125345","2030/12/31 14:59:59","12031","-50","0","bgm_M169","101691","102310104","0","31021","101692","20","0","102310101","bgm_M169","211001000","bgm_M169","45","430","120310011","0","0","-400","120310012","bgm_M169","12031001","120310013","120310011","0","3","bgm_M169","101693","0"
"弗泰拉斷崖‧南部 31-2","101642","20","bgm_M169","125046","0","0","20","115585","0","2020/05/15 16:00:00","0","102310207","0","0","0","102310209","102310208","90","100450","115375","2030/12/31 14:59:59","12031","-50","0","bgm_M169","101641","102310205","0","31020","101642","20","0","102310202","bgm_M169","211001000","bgm_M169","-105","430","120310021","0","0","10","120310022","bgm_M169","12031002","120310023","120310021","0","3","bgm_M169","101643","0"
"弗泰拉斷崖‧南部 31-3","102202","20","bgm_M170","125016","0","0","20","115555","0","2020/05/15 16:00:00","0","0","0","0","0","102310308","102310302","90","100110","125285","2030/12/31 14:59:59","12031","-50","0","bgm_M170","102201","0","0","31044","102202","20","0","102310309","bgm_M170","211001000","bgm_M170","-95","430","120310031","0","0","400","120310032","bgm_M170","12031003","120310033","120310031","0","3","bgm_M170","102203","0"
"法斯奇亞森林‧南部 32-1","102042","20","bgm_M169","115616","0","0","20","115315","0","2020/06/15 16:00:00","0","102320103","0","0","0","102320109","102320101","90","100560","125256","2030/12/31 14:59:59","12032","-50","0","bgm_M169","102041","102320106","0","31058","102042","20","0","102320104","bgm_M169","211001000","bgm_M169","-105","430","120320011","0","0","-400","120320012","bgm_M169","12032001","120320013","120320011","0","3","bgm_M169","102043","0"
"法斯奇亞森林‧南部 32-2","101842","20","bgm_M169","115586","0","0","20","115375","0","2020/06/15 16:00:00","0","102320202","0","0","0","102320209","102320204","90","100500","125016","2030/12/31 14:59:59","12032","-50","0","bgm_M169","101841","102320203","0","31038","101842","20","0","102320201","bgm_M169","211001000","bgm_M169","30","430","120320021","0","0","10","120320022","bgm_M169","12032002","120320023","120320021","0","3","bgm_M169","101843","0"
"法斯奇亞森林‧南部 32-3","102112","20","bgm_M170","115556","0","0","20","115402","0","2020/06/15 16:00:00","0","0","0","0","0","102320308","102320301","90","100020","125226","2030/12/31 14:59:59","12032","-50","0","bgm_M170","102111","0","0","31107","102112","20","0","102320309","bgm_M170","211001000","bgm_M170","-95","430","120320031","0","0","400","120320032","bgm_M170","12032003","120320033","120320031","0","3","bgm_M170","102113","0"
"法斯奇亞森林‧東部 33-1","101842","20","bgm_M169","125286","0","0","20","115166","0","2020/07/13 16:00:00","0","102330104","0","0","0","102330107","102330103","90","100500","115616","2030/12/31 14:59:59","12033","-50","0","bgm_M169","101841","102330102","0","31040","101842","20","0","102330101","bgm_M169","211001000","bgm_M169","50","430","120330011","0","0","-400","120330012","bgm_M169","12033001","120330013","120330011","0","3","bgm_M169","101843","0"
"法斯奇亞森林‧東部 33-2","100932","20","bgm_M169","125376","0","0","20","125016","0","2020/07/13 16:00:00","0","102330202","0","0","0","102330207","102330202","90","100080","115586","2030/12/31 14:59:59","12033","-50","0","bgm_M169","100931","102330203","0","31033","100932","20","0","102330201","bgm_M169","211001000","bgm_M169","-135","430","120330021","0","0","10","120330022","bgm_M169","12033002","120330023","120330021","0","3","bgm_M169","100933","0"
"法斯奇亞森林‧東部 33-3","102112","20","bgm_M170","115346","0","0","20","125226","0","2020/07/13 16:00:00","0","0","0","0","0","102330306","102330305","90","100020","115556","2030/12/31 14:59:59","12033","-50","0","bgm_M170","102111","0","0","31108","102112","20","0","102330307","bgm_M170","211001000","bgm_M170","10","430","120330031","0","0","400","120330032","bgm_M170","12033003","120330033","120330031","0","3","bgm_M170","102113","0"
"迪克斯提亞岩崖‧西壁 34-1","101642","20","bgm_M169","125257","0","0","20","115616","0","2020/08/17 16:00:00","0","102340102","0","0","0","102340108","102340107","90","100450","115433","2030/12/31 14:59:59","12034","-50","0","bgm_M169","101641","102340105","0","31003","101642","20","0","102340104","bgm_M169","211001000","bgm_M169","-135","430","120340011","0","0","-400","120340012","bgm_M169","12034001","120340013","120340011","0","3","bgm_M169","101643","0"
"迪克斯提亞岩崖‧西壁 34-2","101642","20","bgm_M169","125017","0","0","20","115556","0","2020/08/17 16:00:00","0","102340208","0","0","0","102340209","102340205","90","100450","115316","2030/12/31 14:59:59","12034","-50","0","bgm_M169","101641","102340206","0","31031","101642","20","0","102340207","bgm_M169","211001000","bgm_M169","15","430","120340021","0","0","10","120340022","bgm_M169","12034002","120340023","120340021","0","3","bgm_M169","101643","0"
"迪克斯提亞岩崖‧西壁 34-3","100362","20","bgm_M170","125227","0","0","20","115616","0","2020/08/17 16:00:00","0","0","0","0","0","102340306","102340302","90","100020","125524","2030/12/31 14:59:59","12034","-50","0","bgm_M170","100361","0","0","31113","100362","20","0","102340307","bgm_M170","211001000","bgm_M170","-65","430","120340031","0","0","400","120340032","bgm_M170","12034003","120340033","120340031","0","3","bgm_M170","100363","0"
"迪克斯提亞岩崖‧東壁 35-1","101642","20","bgm_M169","115587","0","0","20","115433","0","2015/12/17 15:00:00","0","102350102","0","0","0","102350108","102350107","90","100450","125107","2030/12/31 14:59:59","12035","-50","0","bgm_M169","101641","102350103","0","31052","101642","20","0","102350106","bgm_M169","211001000","bgm_M169","35","430","120350011","0","0","-375","120350012","bgm_M169","12035001","120350013","120350011","0","3","bgm_M169","101643","0"
"迪克斯提亞岩崖‧東壁 35-2","101842","20","bgm_M169","115617","0","0","20","115346","0","2015/12/17 15:00:00","0","102350202","0","0","0","102350210","102350202","90","100500","125257","2030/12/31 14:59:59","12035","-50","0","bgm_M169","101841","102350209","0","31008","101842","20","0","102350204","bgm_M169","211001000","bgm_M169","-75","430","120350021","0","0","-15","120350022","bgm_M169","12035002","120350023","120350021","0","3","bgm_M169","101843","0"
"迪克斯提亞岩崖‧東壁 35-3","100362","20","bgm_M170","115557","0","0","20","125524","0","2015/12/17 15:00:00","0","0","0","0","0","102350307","102350306","90","100020","125227","2030/12/31 14:59:59","12035","-50","0","bgm_M170","100361","0","0","31114","100362","20","0","102350308","bgm_M170","211001000","bgm_M170","-100","430","120350031","0","0","365","120350032","bgm_M170","12035003","120350033","120350031","0","3","bgm_M170","100363","0"
"維娜湖畔道‧南部 36-1","101642","20","bgm_M169","125347","0","0","20","125257","0","2020/11/13 16:00:00","0","102360108","0","0","0","102360110","102360106","90","100450","115587","2030/12/31 14:59:59","12036","-50","0","bgm_M169","101641","102360103","0","31050","101642","20","0","102360101","bgm_M169","211001000","bgm_M169","-50","430","120360011","0","0","-375","120360012","bgm_M169","12036001","120360013","120360011","0","3","bgm_M169","101643","0"
"維娜湖畔道‧南部 36-2","101842","20","bgm_M169","125377","0","0","20","125227","0","2020/11/13 16:00:00","0","102360205","0","0","0","102360210","102360207","90","100500","115617","2030/12/31 14:59:59","12036","-50","0","bgm_M169","101841","102360208","0","31048","101842","20","0","102360206","bgm_M169","211001000","bgm_M169","-80","430","120360021","0","0","40","120360022","bgm_M169","12036002","120360023","120360021","0","3","bgm_M169","101843","0"
"維娜湖畔道‧南部 36-3","101842","20","bgm_M170","125287","0","0","20","125017","0","2020/11/13 16:00:00","0","0","0","0","0","102360307","102360302","90","100500","115557","2030/12/31 14:59:59","12036","-50","0","bgm_M170","101841","0","0","31065","101842","20","0","102360308","bgm_M170","211001000","bgm_M170","30","430","120360031","0","0","430","120360032","bgm_M170","12036003","120360033","120360031","0","3","bgm_M170","101843","0"
"維娜湖畔道‧北部 37-1","100692","20","bgm_M169","126251","0","0","20","115617","0","2020/12/14 16:00:00","1","102370108","0","0","0","102370110","102370103","90","100020","125377","2030/12/31 14:59:59","12037","-50","0","bgm_M169","100691","102370109","0","31059","100692","20","0","102370102","bgm_M169","211001000","bgm_M169","55","430","120370011","0","0","-345","120370012","bgm_M169","12037001","120370013","120370011","0","3","bgm_M169","100693","0"
"維娜湖畔道‧北部 37-2","100932","20","bgm_M169","126011","0","0","20","115587","0","2020/12/14 16:00:00","1","102370204","0","0","0","102370210","102370202","90","100080","125287","2030/12/31 14:59:59","12037","-50","0","bgm_M169","100931","102370208","0","31027","100932","20","0","102370203","bgm_M169","211001000","bgm_M169","35","430","120370021","0","0","40","120370022","bgm_M169","12037002","120370023","120370021","0","3","bgm_M169","100933","0"
"維娜湖畔道‧北部 37-3","101842","20","bgm_M170","126221","0","0","20","115557","0","2020/12/14 16:00:00","1","0","0","0","0","102370310","102370301","90","100500","115464","2030/12/31 14:59:59","12037","-50","0","bgm_M170","101841","0","0","31117","101842","20","0","102370309","bgm_M170","211001000","bgm_M170","-125","430","120370031","0","0","370","120370032","bgm_M170","12037003","120370033","120370031","0","3","bgm_M170","101843","0"
"拉圖斯斷崖‧南部 38-1","102112","20","bgm_M169","116581","0","0","20","115317","0","2021/01/15 16:00:00","1","102380105","0","0","0","102380110","102380103","90","100020","126251","2030/12/31 14:59:59","12038","-50","0","bgm_M169","102111","102380109","0","31021","102112","20","0","102380101","bgm_M169","211001000","bgm_M169","-35","430","120380011","0","0","-370","120380012","bgm_M169","12038001","120380013","120380011","0","3","bgm_M169","102113","0"
"拉圖斯斷崖‧南部 38-2","101692","20","bgm_M169","116611","0","0","20","115403","0","2021/01/15 16:00:00","1","102380210","0","0","0","102380208","102380206","90","100460","126221","2030/12/31 14:59:59","12038","-50","0","bgm_M169","101691","102380209","0","31033","101692","20","0","102380206","bgm_M169","211001000","bgm_M169","-135","430","120380021","0","0","10","120380022","bgm_M169","12038002","120380023","120380021","0","3","bgm_M169","101693","0"
