c4e703a2149c15a2b9c39368c79255d0d6fd800633c62de95011401c420b5f98,e258e7c437604a286176964679f4eda3b373b1cd1f15fbeaf4f7c1dc4c422816,7b6691ce1d3655969d3b5254533b43ae8c2c7e6959cd9f709c4e3a51940ed151,1df26c44fecb596cfba4dcaa7d4feb259b0eb0fe1113dd560cf03c54cccac756,94a170e78dfcf41f2805f85f8c6f59371d49ecf0a0cfd1b493a92a2fa3815a3a,8740d864cd65419008fd4917f3ed7e194848786ec34dbea5a60b1dc0e21879f7,ea0056defb1e108450f505c947616a30589a016f0bf1a5a0a855a10b67ff4750,33ec6089d546538cddaf6b03d403fc64846589006c921c4cd6b09cf102427ca7,bd0abcd070cb91d241827b198e38972c7ceedb9ea599ce765e0d101d41df7758,43efa983a194b493de3c922c60ba61d79479f2340ca3a7123e2d98c9e6b3ac9d,231d7d28126bc7947c723ca33cb645fe24073c5f6111df4c20aa9b8201dd0664,809adb5af2721a7802ca6a175635a925d84ceba75fc44d1b174af4b680d4c0f8,9cef0ccb3e8a8587512152a4516a960b9208853cc50ea26696cec9685b48beb8,7026573fec1900f9c67427cda6b18badc7ca26a7f9906943632a4cf3b6d09fd0,69bac58802444b4ca8317eb42b7c35224fda7b4edd4ee52b59d32b99aa113f27,ea3dcc526241954a3e3191cd4f4194f236667b5b7b5f979fe8577065cbfb1d51,2feb4d234dbad5755789cbab3810b11eee6e42706638fabdaf797cc4a88214b4,3cb452088b545286e5579ece4462ccb6f91f2e4586907a3d72af6eb640abc369,5e2783d6d009f843ba931d158afb2fc17cf594808da9f1c8b02ef5bb671d690e
"0","0","0","0","0","403103","0","0","0","0","0","0","0","0","0","25","0","0","0"
"0","0","0","0","0","403103","0","0","0","0","0","0","0","0","0","26","0","0","0"
"0","0","0","0","0","403103","0","0","0","0","0","0","0","0","0","27","0","0","0"
"0","0","0","0","0","403103","0","0","0","0","0","0","0","0","0","28","0","0","0"
"0","0","0","0","0","403103","0","0","0","0","0","0","0","0","0","29","0","0","0"
"0","0","0","0","0","403103","0","0","0","0","0","0","0","0","0","30","0","0","0"
"0","0","0","0","0","403103","0","0","0","0","0","0","0","0","0","31","0","0","0"
"0","0","0","0","0","403103","0","0","0","0","0","0","0","0","0","32","0","0","0"
"0","0","0","0","0","403103","0","0","0","0","0","0","0","0","0","33","0","0","0"
"0","0","0","0","0","403103","0","0","0","0","0","0","0","0","0","34","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","2","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","3","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","4","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","5","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","6","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","7","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","8","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","9","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","10","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","11","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","12","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","13","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","14","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","15","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","16","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","17","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","18","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","19","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","20","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","21","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","22","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","23","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","24","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","25","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","26","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","27","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","28","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","29","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","30","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","31","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","32","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","33","0","0","0"
"0","0","0","0","0","404201","0","0","0","0","0","0","0","0","0","34","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","2","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","3","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","4","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","5","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","6","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","7","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","8","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","9","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","10","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","11","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","12","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","13","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","14","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","15","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","16","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","17","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","18","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","19","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","20","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","21","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","22","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","23","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","24","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","25","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","26","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","27","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","28","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","29","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","30","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","31","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","32","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","33","0","0","0"
"0","0","0","0","0","404205","0","0","0","0","0","0","0","0","0","34","0","0","0"
"55","0","0","3","0","407001","0","0","0","0","50","0","0","26","0","2","0","0","0"
"150","0","0","7","0","407001","0","0","0","0","100","0","0","94","0","3","0","0","0"
"270","0","0","14","0","407001","0","0","0","0","100","0","0","214","10","4","0","2","0"
"450","0","0","29","0","407001","0","0","0","0","100","0","0","405","10","5","0","2","0"
"800","0","0","42","0","407001","0","50","0","0","100","0","0","634","10","6","0","4","0"
"1395","0","0","56","0","407001","0","85","0","0","100","0","0","894","15","7","0","8","0"
"1560","0","4","63","0","407001","0","120","0","1","100","0","0","1286","30","8","0","10","0"
"1700","0","9","70","0","407001","16","155","0","2","100","0","0","1710","45","9","0","10","0"
"1970","0","14","82","0","407001","40","170","0","4","520","0","0","2145","45","10","0","11","0"
"2130","0","14","87","0","407001","85","186","0","5","740","0","0","2657","45","11","0","11","5"
"2230","0","14","92","0","407001","138","222","0","6","840","0","0","3181","45","12","0","14","11"
"2370","0","16","99","0","407001","200","242","0","6","840","0","0","3714","45","13","0","19","17"
"2510","0","18","106","0","407001","276","272","0","6","960","0","0","4294","45","14","0","23","17"
"2540","0","22","115","0","407001","346","282","0","6","1080","0","0","4899","45","15","0","31","17"
"2570","0","22","123","0","407001","421","312","0","6","1080","0","0","5572","45","16","0","36","17"
"2570","0","22","132","0","407001","493","342","0","6","1080","0","0","6300","45","17","0","40","17"
"2570","0","22","141","0","407001","582","372","0","6","1080","0","0","7084","45","18","0","46","17"
"2570","0","22","148","0","407001","715","372","0","6","1080","0","0","7972","45","19","0","51","17"
"2570","0","22","162","0","407001","872","372","0","6","1080","0","0","8893","45","20","0","61","17"
"2570","0","22","170","0","407001","1074","372","0","6","1180","0","0","9912","45","21","0","67","17"
"2570","0","22","177","0","407001","1292","372","0","6","1280","0","0","11109","45","22","0","72","17"
"2570","0","22","193","0","407001","1476","372","0","6","1280","0","0","12432","45","23","0","78","17"
"2570","0","22","210","0","407001","1619","372","0","6","1280","0","0","13907","45","24","0","84","17"
"2570","0","22","218","0","407001","1728","372","0","6","1280","0","0","15617","45","25","0","90","17"
"3030","0","22","227","0","407001","1800","372","0","6","1280","0","0","17457","45","26","0","96","17"
"3030","0","22","235","0","407001","1845","372","0","6","1280","0","0","19492","45","27","0","102","17"
"3030","0","22","240","0","407001","1877","372","0","6","1280","0","0","21690","45","28","0","107","17"
"3490","0","22","244","0","407001","1910","372","0","6","1280","0","0","24012","45","29","0","111","17"
"3490","0","22","248","0","407001","1944","372","0","6","1280","0","0","26533","45","30","0","115","17"
"3950","0","22","252","0","407001","1978","372","0","6","1280","0","0","29112","45","31","0","119","17"
"3950","0","22","256","0","407001","2012","372","0","6","1280","0","0","31854","45","32","0","123","17"
"4450","0","22","260","0","407001","2045","372","0","6","1280","0","0","34687","45","33","0","127","17"
"4950","0","22","264","0","407001","2077","372","0","6","1280","0","0","37669","45","34","0","131","17"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","2","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","3","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","4","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","5","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","6","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","7","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","8","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","9","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","10","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","11","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","12","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","13","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","14","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","15","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","16","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","17","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","18","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","19","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","20","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","21","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","22","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","23","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","24","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","25","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","26","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","27","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","28","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","29","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","30","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","31","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","32","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","33","0","0","0"
"0","0","0","0","0","407701","0","0","0","0","0","0","0","0","0","34","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","2","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","3","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","4","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","5","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","6","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","7","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","8","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","9","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","10","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","11","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","12","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","13","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","14","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","15","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","16","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","17","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","18","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","19","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","20","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","21","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","22","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","23","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","24","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","25","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","26","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","27","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","28","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","29","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","30","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","31","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","32","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","33","0","0","0"
"0","0","0","0","0","408401","0","0","0","0","0","0","0","0","0","34","0","0","0"
"0","0","0","0","0","408402","0","0","0","0","0","0","0","0","0","2","0","0","0"
"0","0","0","0","0","408402","0","0","0","0","0","0","0","0","0","3","0","0","0"
"0","0","0","0","0","408402","0","0","0","0","0","0","0","0","0","4","0","0","0"
"0","0","0","0","0","408402","0","0","0","0","0","0","0","0","0","5","0","0","0"
"0","0","0","0","0","408402","0","0","0","0","0","0","0","0","0","6","0","0","0"
"0","0","0","0","0","408402","0","0","0","0","0","0","0","0","0","7","0","0","0"
"0","0","0","0","0","408402","0","0","0","0","0","0","0","0","0","8","0","0","0"
"0","0","0","0","0","408402","0","0","0","0","0","0","0","0","0","9","0","0","0"
"0","0","0","0","0","408402","0","0","0","0","0","0","0","0","0","10","0","0","0"
"0","0","0","0","0","408402","0","0","0","0","0","0","0","0","0","11","0","0","0"
"0","0","0","0","0","408402","0","0","0","0","0","0","0","0","0","12","0","0","0"
"0","0","0","0","0","408402","0","0","0","0","0","0","0","0","0","13","0","0","0"
"0","0","0","0","0","408402","0","0","0","0","0","0","0","0","0","14","0","0","0"
"0","0","0","0","0","408402","0","0","0","0","0","0","0","0","0","15","0","0","0"
"0","0","0","0","0","408402","0","0","0","0","0","0","0","0","0","16","0","0","0"
"0","0","0","0","0","408402","0","0","0","0","0","0","0","0","0","17","0","0","0"
"0","0","0","0","0","408402","0","0","0","0","0","0","0","0","0","18","0","0","0"
"0","0","0","0","0","408402","0","0","0","0","0","0","0","0","0","19","0","0","0"
