75a248fb8d4e13db845f432318fed353275f69ea373d0b18cd90cab548120f80,4bf07342da246ebe98a176f66bbf52e48da732bff43e3956d76f4ec18c95f7b4,db90e33b660c3e2c1d841f3894c00da86e047333d7515343d8c6a4ff17635855,14e9c632f676231d311c780405688493aa6cc67c39669d60e7ff80c2caa3388d,6f1ad0beb2aa9434327f1291faa528e1629bdb3f52effbbc31534508e0e10a1b,a9a307a151b1e75d3115ebdcddde43fa69749f341e8a673c813399d4815ac2fc
"105202","vo_btl_105202_skill_000_002","vo_btl_105202","10520214","必殺技2",""
"105202","vo_btl_105202_skill_000_003","vo_btl_105202","10520215","必殺技3",""
"105202","vo_btl_105202_wavestart","vo_btl_105202","10520216","戰鬥開始",""
"105202","vo_btl_105202_nextwave","vo_btl_105202","10520217","到下一波",""
"105202","vo_btl_105202_lastwave","vo_btl_105202","10520218","到最後一波",""
"105202","vo_cmn_105202_battlestart_001","vo_cmn_105202","10520219","讀取戰鬥前",""
"105202","vo_cmn_105202_battleresult_001","vo_cmn_105202","10520220","戰鬥結果1",""
"105202","vo_cmn_105202_battleresult_002","vo_cmn_105202","10520221","戰鬥結果2",""
"105202","vo_cmn_105202_mypage_001","vo_cmn_105202","10520222","主頁1",""
"105202","vo_cmn_105202_mypage_002","vo_cmn_105202","10520223","主頁2",""
"105202","vo_cmn_105202_mypage_003","vo_cmn_105202","10520224","主頁3",""
"105202","vo_cmn_105202_mypage_004","vo_cmn_105202","10520225","主頁4",""
"105202","vo_cmn_105202_mypage_005","vo_cmn_105202","10520226","主頁5",""
"105202","vo_cmn_105202_gacha_001","vo_cmn_105202","10520227","轉蛋登場台詞",""
"105202","vo_cmn_105202_profile_001","vo_cmn_105202","10520228","自我介紹",""
"105202","vo_room_105202_auto_001","vo_room_105202","10520229","公會小屋1",""
"105202","vo_room_105202_auto_002","vo_room_105202","10520230","公會小屋2",""
"105202","vo_room_105202_auto_003","vo_room_105202","10520231","公會小屋3",""
"105202","vo_room_105202_auto_004","vo_room_105202","10520232","公會小屋4",""
"105202","vo_room_105202_auto_005","vo_room_105202","10520233","公會小屋5",""
"105202","vo_room_105202_tap_001","vo_room_105202","10520234","點選公會小屋1",""
"105202","vo_room_105202_tap_002","vo_room_105202","10520235","點選公會小屋2",""
"105202","vo_room_105202_tap_003","vo_room_105202","10520236","點選公會小屋3",""
"105202","vo_room_105202_tap_004","vo_room_105202","10520237","點選公會小屋4",""
"105301","vo_btl_105301_win_001","vo_btl_105301","10530101","勝利1",""
"105301","vo_btl_105301_win_002","vo_btl_105301","10530102","勝利2",""
"105301","vo_btl_105301_win_003","vo_btl_105301","10530103","勝利3",""
"105301","vo_btl_105301_lose_001","vo_btl_105301","10530104","失敗1",""
"105301","vo_btl_105301_lose_002","vo_btl_105301","10530105","失敗2",""
"105301","vo_btl_105301_lose_003","vo_btl_105301","10530106","失敗3",""
"105301","vo_btl_105301_retire_001","vo_btl_105301","10530107","暈眩1",""
"105301","vo_btl_105301_retire_002","vo_btl_105301","10530108","暈眩2",""
"105301","vo_btl_105301_retire_003","vo_btl_105301","10530109","暈眩3",""
"105301","vo_btl_105301_cutin_001","vo_btl_105301","10530110","技能切入1",""
"105301","vo_btl_105301_cutin_002","vo_btl_105301","10530111","技能切入2",""
"105301","vo_btl_105301_cutin_003","vo_btl_105301","10530112","技能切入3",""
"105301","vo_btl_105301_skill_000_001","vo_btl_105301","10530113","必殺技1",""
"105301","vo_btl_105301_skill_000_002","vo_btl_105301","10530114","必殺技2",""
"105301","vo_btl_105301_skill_000_003","vo_btl_105301","10530115","必殺技3",""
"105301","vo_btl_105301_wavestart","vo_btl_105301","10530116","戰鬥開始",""
"105301","vo_btl_105301_nextwave","vo_btl_105301","10530117","到下一波",""
"105301","vo_btl_105301_lastwave","vo_btl_105301","10530118","到最後一波",""
"105301","vo_cmn_105301_battlestart_001","vo_cmn_105301","10530119","讀取戰鬥前",""
"105301","vo_cmn_105301_battleresult_001","vo_cmn_105301","10530120","戰鬥結果1",""
"105301","vo_cmn_105301_battleresult_002","vo_cmn_105301","10530121","戰鬥結果2",""
"105301","vo_cmn_105301_mypage_001","vo_cmn_105301","10530122","主頁1",""
"105301","vo_cmn_105301_mypage_002","vo_cmn_105301","10530123","主頁2",""
"105301","vo_cmn_105301_mypage_003","vo_cmn_105301","10530124","主頁3",""
"105301","vo_cmn_105301_mypage_004","vo_cmn_105301","10530125","主頁4",""
"105301","vo_cmn_105301_mypage_005","vo_cmn_105301","10530126","主頁5",""
"105301","vo_cmn_105301_gacha_001","vo_cmn_105301","10530127","轉蛋登場台詞",""
"105301","vo_cmn_105301_profile_001","vo_cmn_105301","10530128","自我介紹",""
"105301","vo_room_105301_auto_001","vo_room_105301","10530129","公會小屋1",""
"105301","vo_room_105301_auto_002","vo_room_105301","10530130","公會小屋2",""
"105301","vo_room_105301_auto_003","vo_room_105301","10530131","公會小屋3",""
"105301","vo_room_105301_auto_004","vo_room_105301","10530132","公會小屋4",""
"105301","vo_room_105301_auto_005","vo_room_105301","10530133","公會小屋5",""
"105301","vo_room_105301_tap_001","vo_room_105301","10530134","點選公會小屋1",""
"105301","vo_room_105301_tap_002","vo_room_105301","10530135","點選公會小屋2",""
"105301","vo_room_105301_tap_003","vo_room_105301","10530136","點選公會小屋3",""
"105301","vo_room_105301_tap_004","vo_room_105301","10530137","點選公會小屋4",""
"105302","vo_btl_105302_win_001","vo_btl_105302","10530201","勝利1",""
"105302","vo_btl_105302_win_002","vo_btl_105302","10530202","勝利2",""
"105302","vo_btl_105302_win_003","vo_btl_105302","10530203","勝利3",""
"105302","vo_btl_105302_lose_001","vo_btl_105302","10530204","失敗1",""
"105302","vo_btl_105302_lose_002","vo_btl_105302","10530205","失敗2",""
"105302","vo_btl_105302_lose_003","vo_btl_105302","10530206","失敗3",""
"105302","vo_btl_105302_retire_001","vo_btl_105302","10530207","暈眩1",""
"105302","vo_btl_105302_retire_002","vo_btl_105302","10530208","暈眩2",""
"105302","vo_btl_105302_retire_003","vo_btl_105302","10530209","暈眩3",""
"105302","vo_btl_105302_cutin_001","vo_btl_105302","10530210","技能切入1",""
"105302","vo_btl_105302_cutin_002","vo_btl_105302","10530211","技能切入2",""
"105302","vo_btl_105302_cutin_003","vo_btl_105302","10530212","技能切入3",""
"105302","vo_btl_105302_skill_000_001","vo_btl_105302","10530213","必殺技1",""
"105302","vo_btl_105302_skill_000_002","vo_btl_105302","10530214","必殺技2",""
"105302","vo_btl_105302_skill_000_003","vo_btl_105302","10530215","必殺技3",""
"105302","vo_btl_105302_wavestart","vo_btl_105302","10530216","戰鬥開始",""
"105302","vo_btl_105302_nextwave","vo_btl_105302","10530217","到下一波",""
"105302","vo_btl_105302_lastwave","vo_btl_105302","10530218","到最後一波",""
"105302","vo_cmn_105302_battlestart_001","vo_cmn_105302","10530219","讀取戰鬥前",""
"105302","vo_cmn_105302_battleresult_001","vo_cmn_105302","10530220","戰鬥結果1",""
"105302","vo_cmn_105302_battleresult_002","vo_cmn_105302","10530221","戰鬥結果2",""
"105302","vo_cmn_105302_mypage_001","vo_cmn_105302","10530222","主頁1",""
"105302","vo_cmn_105302_mypage_002","vo_cmn_105302","10530223","主頁2",""
"105302","vo_cmn_105302_mypage_003","vo_cmn_105302","10530224","主頁3",""
"105302","vo_cmn_105302_mypage_004","vo_cmn_105302","10530225","主頁4",""
"105302","vo_cmn_105302_mypage_005","vo_cmn_105302","10530226","主頁5",""
"105302","vo_cmn_105302_gacha_001","vo_cmn_105302","10530227","轉蛋登場台詞",""
"105302","vo_cmn_105302_profile_001","vo_cmn_105302","10530228","自我介紹",""
"105302","vo_room_105302_auto_001","vo_room_105302","10530229","公會小屋1",""
"105302","vo_room_105302_auto_002","vo_room_105302","10530230","公會小屋2",""
"105302","vo_room_105302_auto_003","vo_room_105302","10530231","公會小屋3",""
"105302","vo_room_105302_auto_004","vo_room_105302","10530232","公會小屋4",""
"105302","vo_room_105302_auto_005","vo_room_105302","10530233","公會小屋5",""
"105302","vo_room_105302_tap_001","vo_room_105302","10530234","點選公會小屋1",""
"105302","vo_room_105302_tap_002","vo_room_105302","10530235","點選公會小屋2",""
"105302","vo_room_105302_tap_003","vo_room_105302","10530236","點選公會小屋3",""
"105302","vo_room_105302_tap_004","vo_room_105302","10530237","點選公會小屋4",""
"105701","vo_btl_105701_win_001","vo_btl_105701","10570101","勝利1",""
"105701","vo_btl_105701_win_002","vo_btl_105701","10570102","勝利2",""
"105701","vo_btl_105701_win_003","vo_btl_105701","10570103","勝利3",""
"105701","vo_btl_105701_lose_001","vo_btl_105701","10570104","失敗1",""
"105701","vo_btl_105701_lose_002","vo_btl_105701","10570105","失敗2",""
"105701","vo_btl_105701_lose_003","vo_btl_105701","10570106","失敗3",""
"105701","vo_btl_105701_retire_001","vo_btl_105701","10570107","暈眩1",""
"105701","vo_btl_105701_retire_002","vo_btl_105701","10570108","暈眩2",""
"105701","vo_btl_105701_retire_003","vo_btl_105701","10570109","暈眩3",""
"105701","vo_btl_105701_cutin_001","vo_btl_105701","10570110","技能切入1",""
"105701","vo_btl_105701_cutin_002","vo_btl_105701","10570111","技能切入2",""
"105701","vo_btl_105701_cutin_003","vo_btl_105701","10570112","技能切入3",""
"105701","vo_btl_105701_skill_000_001","vo_btl_105701","10570113","必殺技1",""
"105701","vo_btl_105701_skill_000_002","vo_btl_105701","10570114","必殺技2",""
"105701","vo_btl_105701_skill_000_003","vo_btl_105701","10570115","必殺技3",""
"105701","vo_btl_105701_wavestart","vo_btl_105701","10570116","戰鬥開始",""
"105701","vo_btl_105701_nextwave","vo_btl_105701","10570117","到下一波",""
"105701","vo_btl_105701_lastwave","vo_btl_105701","10570118","到最後一波",""
"105701","vo_cmn_105701_battlestart_001","vo_cmn_105701","10570119","讀取戰鬥前",""
"105701","vo_cmn_105701_battleresult_001","vo_cmn_105701","10570120","戰鬥結果1",""
"105701","vo_cmn_105701_battleresult_002","vo_cmn_105701","10570121","戰鬥結果2",""
"105701","vo_cmn_105701_mypage_001","vo_cmn_105701","10570122","主頁1",""
"105701","vo_cmn_105701_mypage_002","vo_cmn_105701","10570123","主頁2",""
"105701","vo_cmn_105701_mypage_003","vo_cmn_105701","10570124","主頁3",""
"105701","vo_cmn_105701_mypage_004","vo_cmn_105701","10570125","主頁4",""
"105701","vo_cmn_105701_mypage_005","vo_cmn_105701","10570126","主頁5",""
"105701","vo_cmn_105701_gacha_001","vo_cmn_105701","10570127","轉蛋登場台詞",""
"105701","vo_cmn_105701_profile_001","vo_cmn_105701","10570128","自我介紹",""
"105701","vo_room_105701_auto_001","vo_room_105701","10570129","公會小屋1",""
"105701","vo_room_105701_auto_002","vo_room_105701","10570130","公會小屋2",""
"105701","vo_room_105701_auto_003","vo_room_105701","10570131","公會小屋3",""
"105701","vo_room_105701_auto_004","vo_room_105701","10570132","公會小屋4",""
"105701","vo_room_105701_auto_005","vo_room_105701","10570133","公會小屋5",""
"105701","vo_room_105701_tap_001","vo_room_105701","10570134","點選公會小屋1",""
"105701","vo_room_105701_tap_002","vo_room_105701","10570135","點選公會小屋2",""
"105701","vo_room_105701_tap_003","vo_room_105701","10570136","點選公會小屋3",""
"105701","vo_room_105701_tap_004","vo_room_105701","10570137","點選公會小屋4",""
"105702","vo_btl_105702_win_001","vo_btl_105702","10570201","勝利1",""
"105702","vo_btl_105702_win_002","vo_btl_105702","10570202","勝利2",""
"105702","vo_btl_105702_win_003","vo_btl_105702","10570203","勝利3",""
"105702","vo_btl_105702_lose_001","vo_btl_105702","10570204","失敗1",""
"105702","vo_btl_105702_lose_002","vo_btl_105702","10570205","失敗2",""
"105702","vo_btl_105702_lose_003","vo_btl_105702","10570206","失敗3",""
"105702","vo_btl_105702_retire_001","vo_btl_105702","10570207","暈眩1",""
"105702","vo_btl_105702_retire_002","vo_btl_105702","10570208","暈眩2",""
"105702","vo_btl_105702_retire_003","vo_btl_105702","10570209","暈眩3",""
"105702","vo_btl_105702_cutin_001","vo_btl_105702","10570210","技能切入1",""
"105702","vo_btl_105702_cutin_002","vo_btl_105702","10570211","技能切入2",""
"105702","vo_btl_105702_cutin_003","vo_btl_105702","10570212","技能切入3",""
"105702","vo_btl_105702_skill_000_001","vo_btl_105702","10570213","必殺技1",""
"105702","vo_btl_105702_skill_000_002","vo_btl_105702","10570214","必殺技2",""
"105702","vo_btl_105702_skill_000_003","vo_btl_105702","10570215","必殺技3",""
"105702","vo_btl_105702_wavestart","vo_btl_105702","10570216","戰鬥開始",""
"105702","vo_btl_105702_nextwave","vo_btl_105702","10570217","到下一波",""
"105702","vo_btl_105702_lastwave","vo_btl_105702","10570218","到最後一波",""
"105702","vo_cmn_105702_battlestart_001","vo_cmn_105702","10570219","讀取戰鬥前",""
"105702","vo_cmn_105702_battleresult_001","vo_cmn_105702","10570220","戰鬥結果1",""
"105702","vo_cmn_105702_battleresult_002","vo_cmn_105702","10570221","戰鬥結果2",""
"105702","vo_cmn_105702_mypage_001","vo_cmn_105702","10570222","主頁1",""
"105702","vo_cmn_105702_mypage_002","vo_cmn_105702","10570223","主頁2",""
"105702","vo_cmn_105702_mypage_003","vo_cmn_105702","10570224","主頁3",""
"105702","vo_cmn_105702_mypage_004","vo_cmn_105702","10570225","主頁4",""
"105702","vo_cmn_105702_mypage_005","vo_cmn_105702","10570226","主頁5",""
"105702","vo_cmn_105702_gacha_001","vo_cmn_105702","10570227","轉蛋登場台詞",""
"105702","vo_cmn_105702_profile_001","vo_cmn_105702","10570228","自我介紹",""
"105702","vo_room_105702_auto_001","vo_room_105702","10570229","公會小屋1",""
"105702","vo_room_105702_auto_002","vo_room_105702","10570230","公會小屋2",""
"105702","vo_room_105702_auto_003","vo_room_105702","10570231","公會小屋3",""
"105702","vo_room_105702_auto_004","vo_room_105702","10570232","公會小屋4",""
"105702","vo_room_105702_auto_005","vo_room_105702","10570233","公會小屋5",""
"105702","vo_room_105702_tap_001","vo_room_105702","10570234","點選公會小屋1",""
"105702","vo_room_105702_tap_002","vo_room_105702","10570235","點選公會小屋2",""
"105702","vo_room_105702_tap_003","vo_room_105702","10570236","點選公會小屋3",""
"105702","vo_room_105702_tap_004","vo_room_105702","10570237","點選公會小屋4",""
"105801","vo_btl_105801_win_001","vo_btl_105801","10580101","勝利1",""
"105801","vo_btl_105801_win_002","vo_btl_105801","10580102","勝利2",""
"105801","vo_btl_105801_win_003","vo_btl_105801","10580103","勝利3",""
"105801","vo_btl_105801_lose_001","vo_btl_105801","10580104","失敗1",""
"105801","vo_btl_105801_lose_002","vo_btl_105801","10580105","失敗2",""
"105801","vo_btl_105801_lose_003","vo_btl_105801","10580106","失敗3",""
"105801","vo_btl_105801_retire_001","vo_btl_105801","10580107","暈眩1",""
"105801","vo_btl_105801_retire_002","vo_btl_105801","10580108","暈眩2",""
"105801","vo_btl_105801_retire_003","vo_btl_105801","10580109","暈眩3",""
"105801","vo_btl_105801_cutin_001","vo_btl_105801","10580110","技能切入1",""
"105801","vo_btl_105801_cutin_002","vo_btl_105801","10580111","技能切入2",""
"105801","vo_btl_105801_cutin_003","vo_btl_105801","10580112","技能切入3",""
"105801","vo_btl_105801_skill_000_001","vo_btl_105801","10580113","必殺技1",""
"105801","vo_btl_105801_skill_000_002","vo_btl_105801","10580114","必殺技2",""
"105801","vo_btl_105801_skill_000_003","vo_btl_105801","10580115","必殺技3",""
"105801","vo_btl_105801_wavestart","vo_btl_105801","10580116","戰鬥開始",""
"105801","vo_btl_105801_nextwave","vo_btl_105801","10580117","到下一波",""
"105801","vo_btl_105801_lastwave","vo_btl_105801","10580118","到最後一波",""
"105801","vo_cmn_105801_battlestart_001","vo_cmn_105801","10580119","讀取戰鬥前",""
"105801","vo_cmn_105801_battleresult_001","vo_cmn_105801","10580120","戰鬥結果1",""
"105801","vo_cmn_105801_battleresult_002","vo_cmn_105801","10580121","戰鬥結果2",""
"105801","vo_cmn_105801_mypage_001","vo_cmn_105801","10580122","主頁1",""
"105801","vo_cmn_105801_mypage_002","vo_cmn_105801","10580123","主頁2",""
"105801","vo_cmn_105801_mypage_003","vo_cmn_105801","10580124","主頁3",""
"105801","vo_cmn_105801_mypage_004","vo_cmn_105801","10580125","主頁4",""
"105801","vo_cmn_105801_mypage_005","vo_cmn_105801","10580126","主頁5",""
"105801","vo_cmn_105801_gacha_001","vo_cmn_105801","10580127","轉蛋登場台詞",""
"105801","vo_cmn_105801_profile_001","vo_cmn_105801","10580128","自我介紹",""
"105801","vo_room_105801_auto_001","vo_room_105801","10580129","公會小屋1",""
"105801","vo_room_105801_auto_002","vo_room_105801","10580130","公會小屋2",""
"105801","vo_room_105801_auto_003","vo_room_105801","10580131","公會小屋3",""
"105801","vo_room_105801_auto_004","vo_room_105801","10580132","公會小屋4",""
"105801","vo_room_105801_auto_005","vo_room_105801","10580133","公會小屋5",""
"105801","vo_room_105801_tap_001","vo_room_105801","10580134","點選公會小屋1",""
"105801","vo_room_105801_tap_002","vo_room_105801","10580135","點選公會小屋2",""
"105801","vo_room_105801_tap_003","vo_room_105801","10580136","點選公會小屋3",""
"105801","vo_room_105801_tap_004","vo_room_105801","10580137","點選公會小屋4",""
"105802","vo_btl_105802_win_001","vo_btl_105802","10580201","勝利1",""
"105802","vo_btl_105802_win_002","vo_btl_105802","10580202","勝利2",""
"105802","vo_btl_105802_win_003","vo_btl_105802","10580203","勝利3",""
"105802","vo_btl_105802_lose_001","vo_btl_105802","10580204","失敗1",""
"105802","vo_btl_105802_lose_002","vo_btl_105802","10580205","失敗2",""
"105802","vo_btl_105802_lose_003","vo_btl_105802","10580206","失敗3",""
"105802","vo_btl_105802_retire_001","vo_btl_105802","10580207","暈眩1",""
"105802","vo_btl_105802_retire_002","vo_btl_105802","10580208","暈眩2",""
"105802","vo_btl_105802_retire_003","vo_btl_105802","10580209","暈眩3",""
"105802","vo_btl_105802_cutin_001","vo_btl_105802","10580210","技能切入1",""
