d262deeedd0212199f17d02b6b6ad375515fbe11d8bb519cf04f4d8bbbed2cf1,bd5e2b1d8ee4b08c1013533cdc82de7ae5eb395eede953d541c681dff227f9fa,0f0bfe9aaf5ea8466cd46734e386d15337473bb2e78877c21373de90c278ece4,f81ca7f4e1a0f3fc31c93c4f8f1daa48438ac089408094078d0d34dc810227a3,ff295ff6d5c069e18acc73db694e78eedb658472f0b8525ef9a8b317bb08fc38,59f3981e2a5c3ae7c622b09a896c59e53f9c5745dd869f1a9e38bf1b83f8e6da,f8ca247f2d77d967a0dae74d6fdbe9be4f4e17357edee53c9ea88d5911ac1796,9696baace2b72591ddd9c4b79731cf7bbb9def794f7d21bd36cfb708f6b1d244,793295e2b04c0261bb69277db6347d64368b55981fa72a674d21afa86f2f64f8,0308316a389030afe95b9c46ab024ccbf263b5df4c256289dff6aa5563e36b1d,5ad429950ee62b4e14347881044135a59124dd1711a14c3ebe4a998622e93367,39b8969bb8028bab59d0bbccb27efd6bb4b8d92e9de8d40c1709b94a4661a130,fb6f969df83315c57808440b04ca90f3d61d39da98b37ffff474d23ef75c5b5d,7259058b051e16907b25893f724ac9ba06b0d7d470bf13cfef32e2b326149725,9f0c0a388719fdb784adea1c89c33944c699270ba3e8c7da6393ddaf430be971,166c8797e731047ca0914afcbb78cde6f49674ac25c03dea13e05935ded2f315,d1e0eb2e2c3bc60bfc257cdb5fabdfa970f226298f9190dd19f839f6549efb8f,5d0847841c06e4fa15417b8c03a8455c3fd6af5b84ed55e44bc6da808c11d189,f944a6f9b74f22d5fa99b81a0b77e94f56df1bb3a0a08e92b9b16e8edfcbaf78,69c645bbbc1938b5279a2aac3f81709f12c309dff870f6a51c21c0f6818eb628,ec7651dbf81806d2596bc16956be5f4ee2279474ce56b21d0c27efc991d38daa,d249a82c35c7f499a71091935992b761586bc27c74661017df745e870b01f334,ad6ca6c21193c66a722dc7a122232568efc0ae7a6eb94bf3954f633ed3206b15,0edc56199b4ef1e929955cce31cd2ff6d4ddf9123faeb6d2f6764f83321b7077
"1002","1002","0","1","1002","32180801","321808","0","0","0","0","0","7","0","1001","0","0","1001","1002","0","0","0","0","1002"
"0","1004","0","2","1004","32190001","321900","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1004"
"0","1006","0","2","1006","32190101","321901","0","0","0","0","0","4","0","1006","0","0","0","0","0","0","0","0","1009"
"1004","1004","0","1","1004","32190201","321902","0","0","0","0","0","6","0","1002","0","0","0","1004","0","0","0","0","1001"
"1003","1003","0","1","1003","32190301","321903","0","0","0","0","0","6","0","1002","0","0","0","1003","0","0","0","0","1001"
"1003","1003","0","1","1003","32190401","321904","0","0","0","0","0","6","0","1002","0","0","0","1003","0","0","0","0","1001"
"1003","1003","0","1","1003","32190501","321905","0","0","0","0","0","6","0","1002","0","0","0","1003","0","0","0","0","1001"
"1003","1003","0","1","1003","32190601","321906","0","0","0","0","0","6","0","1002","0","0","0","1003","0","0","0","0","1001"
"1003","1001","0","1","1003","32200001","322000","0","0","0","0","0","6","0","1003","0","0","0","1001","0","0","0","0","1003"
"0","1003","0","2","1003","32200101","322001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1003"
"1001","1001","0","4","1003","32200201","322002","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1003"
"1003","1003","0","1","1003","32210001","322100","0","0","0","0","0","7","0","1001","0","0","1002","1003","0","0","0","0","1001"
"1003","1003","0","1","1003","32210101","322101","0","0","0","0","0","7","0","1001","0","0","1002","1003","0","0","0","0","1001"
"1003","1003","0","1","1003","32210201","322102","0","0","0","0","0","7","0","1001","0","0","1002","1003","0","0","0","0","1001"
"0","1003","0","1","1003","32210301","322103","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1003"
"0","1002","0","2","1002","32210401","322104","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1005"
"1003","1003","0","1","1003","32210501","322105","0","0","0","0","0","7","0","1001","0","0","1002","1003","0","0","0","0","1001"
"0","1003","0","1","1003","32210601","322106","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1003"
"0","1002","0","2","1002","32210701","322107","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1005"
"1003","1003","0","1","1003","32210801","322108","0","0","0","0","0","7","0","1001","0","0","1002","1003","0","0","0","0","1001"
"1002","1002","0","1","1001","32220001","322200","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1002"
"1002","1002","0","1","1001","32220101","322201","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1002"
"1002","1002","0","1","1001","32220201","322202","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1002"
"0","1002","0","1","1002","32220301","322203","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"1002","1002","0","1","1002","32220401","322204","0","0","0","0","0","6","0","1004","0","0","0","1002","0","0","0","0","1003"
"1002","1002","0","1","1001","32220501","322205","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1002"
"0","1002","0","1","1002","32220601","322206","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"1002","1002","0","1","1002","32220701","322207","0","0","0","0","0","6","0","1004","0","0","0","1002","0","0","0","0","1003"
"1002","1002","0","1","1001","32220801","322208","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1002"
"1002","1002","0","1","1002","32230001","322300","0","0","0","0","0","7","0","1001","0","0","1001","1002","0","0","0","0","1002"
"1003","1003","0","4","1002","32240001","322400","0","0","0","0","0","8","0","1001","0","0","1002","1003","0","0","1003","0","1001"
"1003","1003","0","4","1002","32240101","322401","0","0","0","0","0","8","0","1001","0","0","1002","1003","0","0","1003","0","1001"
"1003","1003","0","4","1002","32240201","322402","0","0","0","0","0","8","0","1001","0","0","1002","1003","0","0","1003","0","1001"
"0","1003","0","2","1003","32240301","322403","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1004"
"1003","1003","0","1","1003","32240401","322404","0","0","0","0","0","8","0","1003","0","0","1003","1003","0","0","1003","0","1002"
"1003","1003","0","4","1002","32240501","322405","0","0","0","0","0","8","0","1001","0","0","1002","1003","0","0","1003","0","1001"
"0","1003","0","2","1003","32240601","322406","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1005"
"1003","1003","0","1","1003","32240701","322407","0","0","0","0","0","8","0","1003","0","0","1003","1003","0","0","1003","0","1002"
"1003","1003","0","4","1002","32240801","322408","0","0","0","0","0","8","0","1001","0","0","1002","1003","0","0","1003","0","1001"
"0","1002","0","1","1001","32250001","322500","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1006","0","1","1005","32250101","322501","0","0","0","0","0","4","0","1007","0","0","0","0","0","0","0","0","1004"
"0","1001","0","1","1001","32250201","322502","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1003"
"0","1002","0","1","1001","32250301","322503","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1006","0","1","1005","32250401","322504","0","0","0","0","0","4","0","1007","0","0","0","0","0","0","0","0","1004"
"0","1001","0","1","1001","32250501","322505","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1003"
"0","1002","0","1","1001","32250601","322506","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"1001","1002","0","1","1001","32260001","322600","1002","1001","0","0","0","11","1001","1003","0","0","1002","1001","0","0","1004","0","1001"
"0","1001","0","1","1001","32260101","322601","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"1001","1002","0","1","1001","32260201","322602","0","0","0","0","0","6","0","1001","0","0","0","1005","0","0","0","0","1001"
"1001","1002","0","1","1001","32260301","322603","1002","1001","0","0","0","11","1001","1003","0","0","1002","1001","0","0","1004","0","1001"
"0","1001","0","1","1001","32260401","322604","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"1001","1002","0","1","1001","32260501","322605","0","0","0","0","0","6","0","1001","0","0","0","1005","0","0","0","0","1001"
"1001","1002","0","1","1001","32260601","322606","1002","1001","0","0","0","11","1001","1003","0","0","1002","1001","0","0","1004","0","1001"
"0","1002","0","2","1002","32270001","322700","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1002","0","2","1002","32270101","322701","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1002","0","2","1002","32270201","322702","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"1005","1007","0","5","1001","32280001","322800","0","1005","0","0","0","9","0","1005","0","0","1005","1001","0","0","1007","0","1005"
"0","1005","0","1","1002","32290001","322900","0","0","0","0","0","4","0","1005","0","0","0","0","0","0","0","0","1005"
"0","1001","0","1","1005","32290101","322901","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1005"
"0","0","0","1","1002","32290201","322902","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1004"
"0","1005","0","1","1002","32290301","322903","0","0","0","0","0","4","0","1005","0","0","0","0","0","0","0","0","1005"
"0","1001","0","1","1005","32290401","322904","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1005"
"0","0","0","1","1002","32290501","322905","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1004"
"0","1005","0","1","1002","32290601","322906","0","0","0","0","0","4","0","1005","0","0","0","0","0","0","0","0","1005"
"0","1001","0","2","1003","32300001","323000","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1003"
"0","1004","0","2","1005","32300002","323000","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1004"
"0","0","0","2","1003","32300101","323001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1003"
"1003","1001","0","1","1003","32300201","323002","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1006"
"0","1001","0","2","1003","32300301","323003","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1003"
"0","1004","0","2","1005","32300302","323003","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1004"
"0","0","0","2","1003","32300401","323004","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1003"
"1003","1001","0","1","1003","32300501","323005","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1006"
"0","1001","0","2","1003","32300601","323006","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1003"
"0","1003","0","1","1001","32310001","323100","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1003"
"0","0","0","1","1003","32310101","323101","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1003"
"0","1003","0","2","1003","32310201","323102","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","1003","0","1","1001","32310301","323103","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1003"
"0","0","0","1","1003","32310401","323104","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1003"
"0","1003","0","2","1003","32310501","323105","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","1003","0","1","1001","32310601","323106","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1003"
"1002","1002","0","1","1002","32320001","323200","0","0","0","0","0","7","0","1001","0","0","1002","1001","0","0","0","0","1001"
"1002","1002","0","1","1002","32320101","323201","0","0","0","0","0","7","0","1001","0","0","1002","1001","0","0","0","0","1001"
"0","1003","0","1","1001","32330001","323300","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1003"
"0","1004","0","1","1004","32330002","323300","0","0","0","0","0","4","0","1004","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1003","32330101","323301","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1003"
"0","1003","0","1","1001","32330201","323302","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1003"
"0","1003","0","1","1001","32330301","323303","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1003"
"0","0","0","2","1003","32330401","323304","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1003"
"0","1003","0","1","1001","32330501","323305","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1003"
"0","1003","0","1","1001","32330601","323306","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1003"
"1003","1003","0","1","1003","32340001","323400","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1001"
"0","1001","0","1","1002","32340101","323401","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1003","0","2","1001","32340201","323402","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1004"
"1003","1003","0","1","1003","32340301","323403","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1001"
"0","1001","0","1","1002","32340401","323404","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1003","0","2","1001","32340501","323405","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1004"
"1003","1003","0","1","1003","32340601","323406","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1001"
"1002","1002","0","1","1002","32350001","323500","0","0","0","0","0","5","0","1001","0","0","0","0","0","0","0","0","1002"
"0","1002","0","1","1002","32350101","323501","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","1002","0","2","1002","32350201","323502","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"1002","1002","0","1","1002","32350301","323503","0","0","0","0","0","5","0","1001","0","0","0","0","0","0","0","0","1002"
"0","1002","0","1","1002","32350401","323504","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","1002","0","2","1002","32350501","323505","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"1002","1002","0","1","1002","32350601","323506","0","0","0","0","0","5","0","1001","0","0","0","0","0","0","0","0","1002"
"0","1001","0","1","1002","32360001","323600","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","1001","0","1","1002","32360101","323601","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"1003","1003","0","2","1001","32370001","323700","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1002"
"1","1","1","3","1","39010001","390100","1","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1"
"0","0","0","2","1","40310101","403101","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","40310201","403102","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","40310301","403103","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","40420101","404201","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","40420501","404205","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"1","1","0","3","1001","40700101","407001","1002","1","0","0","0","13","1001","1001","0","1001","1001","1002","0","0","1","1","1002"
"0","0","0","2","1","40770101","407701","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","40840101","408401","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"1","1001","0","2","1","40840201","408402","0","0","0","0","0","7","0","1001","0","0","1001","1001","0","0","0","0","1001"
"0","1001","0","2","1","40840301","408403","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"1","1","0","4","1002","41810101","418101","0","0","0","0","0","6","0","1001","0","0","0","1002","0","0","0","0","1001"
"1002","1001","0","5","1002","42580101","425801","0","1","0","0","0","9","0","1","0","0","1002","1","0","0","1001","0","2001"
"1","1","0","4","1001","42580102","425801","0","0","0","0","0","8","0","1002","0","0","1001","1002","0","0","1","0","1002"
"1","1","0","4","1001","42580103","425801","0","0","0","0","0","8","0","1002","0","0","1001","1002","0","0","1","0","1002"
"1002","1001","0","5","1002","42580201","425802","0","1","0","0","0","9","0","1","0","0","1002","1","0","0","1001","0","2001"
"1","1","0","4","1001","42580202","425802","0","0","0","0","0","8","0","1002","0","0","1001","1002","0","0","1","0","1002"
"1","1","0","4","1001","42580203","425802","0","0","0","0","0","8","0","1002","0","0","1001","1002","0","0","1","0","1002"
"0","1","0","2","1001","42620101","426201","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1001","42620201","426202","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"1","1","0","2","1002","42710101","427101","0","0","0","0","0","7","0","1002","0","0","1","1001","0","0","0","0","1001"
"0","2001","0","2","1","43010101","430101","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","2001"
"0","2001","0","2","2001","43190101","431901","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"1002","1002","0","2","1","43380101","433801","0","0","0","0","0","6","0","1","0","0","0","1001","0","0","0","0","1002"
"0","0","0","2","1","50120001","501200","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"1002","1","0","3","1001","60010101","600101","0","0","0","0","0","7","0","1","0","0","1001","1","0","0","0","0","1002"
"1001","1","0","3","1002","60010201","600102","0","0","0","0","0","7","0","1","0","0","1002","1","0","0","0","0","1001"
"1002","1","0","3","1001","60020101","600201","0","1","0","0","0","10","1001","1","0","0","1001","1","0","0","1","0","1002"
"1001","1","0","3","1002","60020201","600202","0","0","0","0","0","7","0","1","0","0","1002","1","0","0","0","0","1001"
"1","1002","0","4","1001","60030101","600301","0","0","0","0","0","8","0","1","0","0","1","1001","0","0","1002","0","1"
"1","1001","0","4","1","60030201","600302","0","0","0","0","0","8","0","1","0","0","1","1001","0","0","1001","0","1002"
"1001","1","0","3","1001","60040101","600401","0","0","0","0","0","7","0","1","0","0","1001","1","0","0","0","0","1002"
"1001","1","0","3","1001","60040201","600402","0","0","0","0","0","8","0","1","0","0","1","1","0","0","1002","0","1002"
"1002","1","0","3","1001","60050101","600501","0","0","0","0","0","7","0","1","0","0","1001","1","0","0","0","0","1002"
"1002","1","0","3","1001","60060101","600601","0","1001","0","0","0","9","0","1","0","0","1001","1","0","0","1","0","1002"
"1001","1","0","3","1002","60060102","600601","0","0","0","0","0","7","0","1","0","0","1002","1","0","0","0","0","1001"
"0","0","0","1","2002","60060201","600602","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2001"
"1002","1001","0","6","1","60070101","600701","0","1002","0","0","0","9","0","1","0","0","1","1","0","0","1001","0","1"
