0fd0e9770db88280d3a3f6d0fb4edd5cd8970096ced9b7ccf6d725d8b29d8c4b,6e32842081df46c43df23d989e5e19254fcadcc9c01e121b102e03dcb2a22144,19f2ee0293279d31f8a171dead5632abfcb29cb29165e649036293d6a8d597f1,d9fb607b904d5186b527ae01cb1c8dded569afcb1df29d75373f6f44ce092d09,3a6a3012acb5a4a3ee1d4d0fb8a174335aabe6625eaea7d5062ff3f713ef72b9,1a5bfc032ce1d429290b2c7e1cec1a33ad3539efa33daee2872614a11ab8861d,bf41472db6438431773dc7fdb7f31b07f0be89e332fafe42a529d2efc03dbf3d,e7ef0ebb6100c60e13ae05f3548cd38386e19dde7a5744c6a5b7e661e4905833,bc367559f83cec9eaf7db50bc9d4e15e0ce0947423e790c05871bb86c23568f1,e7e8531b2947679b01d3f4878ae7e2781d9bbcfc682e8b9b9ad256444da42c2d,8a9870072d60e78259b26ca4bf04b291faecb525745ebe2e724cf589418cb15b,f26e52914a2f41473c02fa2af85bb5d9ae36f2b833eccfcb1786fbf5e9528895,282d131a4a9078f9cff5294001208ee6fcd6124f631ebf010608b0b83358ea4e,56b6a886b0811f0857df3ba5dc1ab81990f8a927f6440ad37f4babbba0b56452,9b6bf202e6c2bb8a6c4843bffd415e8285540f589596b14d463b5d81c659b470,8df496b23ce821d9cb7e9d4a75bfee876ca06b564d61c56775ab87ed0ca7e79f,06fe21500f4ed23ba27141f2e2cc10708e4649db0ca758df61baf2ca104ea903,4ae1a3955106f746f5cb9cb30f7515fab35edfb844786715e5d052cef8928059,9e1f5b44fae52258594df21dfe12e24a5e036f0b232b2e58e6c27fbbd47574b8,02d2a374864cf440e296aabc1b906cc574b09dd73985c162a0ca7d5dec4bb7db,c47797b1d4185ef2bb10daa3e4433b27a871768997037cbd4c68c6f82bb66cc8,21ae580c2a739cc3263105f18ed4a1076075ea8d18cab1bc63176a6713924d22,12f6959f86deca7e1a6a473265496961d80e78e9a56cf4891bb6b512eede4fe2,1712d8a94a5c8c112b31d64a45478eb7dd81c107aeef01063304d18bbefeca31,c606c1f7990a704743703a99fb64d503499a243f6dd32cf896d306ec9cf54023,14fc1d767d1f0105b732f059bd29692ecc064345c5336bf4feba5f820aa69708,a97adeab7ddf3236ad251b3769469781b05efdb5846aaaa2b10707fb7f4ec5c8,3b8ec91b549239872dcc7763492666e441912c4cfd3079c15d325fc73bf8d41a,5ed8754852b00b1b3568bf63e28ddf5c532928e5bc97f61785d3a6ff75cc28b4,63e3e508b57c33c64da37042bdcc778eb039abae9dc6d28915a1da9d15a9b7a9,24d95823143a0768efa402efc501571927e219c7a6b6854c34f3b845b5229480
"25","0","0","0","1","0","0","0","2","10025032","44000","10025032","465","0","0","0","0","0","0","500","10","加百列之杖","從天界降臨的戰士們手拿的聖護杖。\n天界的神聖魔力將恢復生命力，\n並傳遞吶喊的聲音，\n讓傷者們振奮起來。","0","300","196","0","0","2","0","0"
"25","0","0","0","1","0","0","0","2","10025033","44000","10025033","502","0","0","0","0","0","0","500","10","妖精癒杖雅娜克西比亞","在與現世不同次元的妖精界中之泉水\n精靈所擁有的法杖。其寶玉可從中湧\n出無限的生命力，並能透過蝴蝶將治\n癒之力分給裝備者以及其夥伴們。","0","300","202","0","0","2","0","0"
"25","0","0","0","1","0","0","0","2","10025034","44000","10025034","521","0","0","0","0","0","0","500","10","葡萄法杖‧龍眼","用吉歐‧提格尼亞土生土長的\n巨大果實製成的法杖。在每一顆果實中\n所寄宿的治癒之力傳說\n是眾神對人們信賴的證明。","0","300","262","0","0","2","0","0"
"25","0","0","0","1","0","0","0","2","10025035","44000","10025035","540","0","0","0","0","0","0","500","10","機械人族EX靈杖","為了充分發揮機械人族性能所製作的靈杖。\n被調整成其他種族也能裝備，\n隨時都展開的防禦領域\n會一直保護裝備者。","0","300","322","0","0","2","0","0"
"28","0","0","0","1","0","0","0","11","10028032","44000","10028032","0","8","0","0","0","367","0","800","10","妖精輝裝庫胡林","為了與現世不同次元的妖精界之騎士\n而製作的鎧甲。在鍛冶妖精的鬼斧神\n工下，此鎧甲甚至能有如身體的一部\n分般，加強裝備者的能力。","0","0","201","0","0","11","0","0"
"28","0","0","0","1","0","0","0","11","10028033","44000","10028033","0","8","0","0","0","384","0","800","10","白蓮閣鱗甲","用吉歐‧提格尼亞土生土長的\n巨大果實製成的鎧甲。其堅固的外皮\n猶如真正的龍鱗覆蓋住穿戴者，\n引出穿戴者熾熱的心。","0","0","261","0","0","11","0","0"
"28","0","0","0","1","0","0","0","11","10028034","44000","10028034","0","8","0","0","0","401","0","800","10","機械人族外骨骼","為了徹體提升機械人族性能所製作的特殊骨骼。\n被修改成其他種族也能裝備，\n會輔助操作身體的動作，\n讓運動性能戲劇性地提升了。","0","0","321","0","0","11","0","0"
"31","0","0","0","1","0","0","0","19","10031032","44000","10031032","0","0","0","0","0","0","0","800","10","妖精鎧甲奧伯隆","為了與現世不同次元的妖精界之王位\n繼承者而製作的重鎧。上頭刻著精靈\n王所簽下的必定守護盟約，甚至有著\n能夠扭轉死滅命運的威力。","0","2590","201","0","0","19","0","0"
"31","0","0","0","1","0","0","0","19","10031033","44000","10031033","0","0","0","0","0","0","0","800","10","鳳梨重殼甲","用吉歐‧提格尼亞土生土長的\n巨大果實製成的重鎧甲。厚厚的果皮外殼\n輕柔地包覆著穿戴者，\n形成一個完美無缺的保護領域。","0","2740","261","0","0","19","0","0"
"31","0","0","0","1","0","0","0","19","10031034","44000","10031034","0","0","0","0","0","0","0","800","10","機械人族外殼","為了徹體提升機械人族性能所製作的特殊裝甲。\n被修改成其他種族也能裝備，\n會產生特殊的力場，\n讓承受的衝擊戲劇性地減輕了。","0","2890","321","0","0","19","0","0"
"34","0","0","0","1","0","0","0","6","10034032","44000","10034032","0","0","0","0","0","379","0","500","10","妖精舞裝安溫","為了與現世不同次元的妖精界之隨從\n而製作的外衣。儘管外觀相當華麗，\n其仍擁有足以守護主人的強大魔力，\n可以使裝備者的基本能力有所提升。","0","370","201","0","0","6","0","0"
"34","0","0","0","1","0","0","0","6","10034034","44000","10034034","0","0","0","0","0","414","0","500","10","機械人族外套","為了徹體提升機械人族性能所製作的特殊兵裝。\n被修改成其他種族也能裝備，\n因為使用了特殊的摩擦無效化的素材，\n讓速度戲劇性地提升了。","0","370","321","0","0","6","0","0"
"37","0","0","0","1","0","0","0","9","10037032","44000","10037032","386","0","0","0","0","0","0","800","10","妖精麗裝緹坦妮雅","為了與現世不同次元的妖精界之王族\n而製作的衣裝。其不僅外觀華麗，並\n且在裁縫妖精的高超技術下織入了相\n當高密度的魔力。","5","0","201","0","0","9","0","0"
"37","0","0","0","1","0","0","0","9","10037033","44000","10037033","403","0","0","0","0","0","0","800","10","葡萄柚靈裝","用吉歐‧提格尼亞土生土長的\n巨大果實製成的長袍。清爽的柑橘香\n可以提升穿戴者的魔力，\n喚醒天真的破壞本能。","5","0","261","0","0","9","0","0"
"37","0","0","0","1","0","0","0","9","10037034","44000","10037034","421","0","0","0","0","0","0","800","10","機械人族外衣","為了徹體提升機械人族性能所製作的特殊兵裝。\n被修改成其他種族也能裝備，\n內部蘊藏的迴路，\n讓魔力運用效率戲劇性地提升了。","5","0","321","0","0","9","0","0"
"40","0","0","0","1","0","0","0","0","10040032","44000","10040032","0","0","0","0","0","371","0","500","10","妖精叢盾斯普利坎","為了與現世不同次元的妖精界之衛兵\n而製作的大盾。以精靈花做為材料，\n將其再生能力移植至特殊的合金上，\n成功造出了實質上不會損壞的盾。","0","525","201","0","0","0","0","0"
"40","0","0","0","1","0","0","0","15","10040033","44000","10040033","0","0","0","0","0","308","0","800","10","麝香貓果薰盾","用吉歐‧提格尼亞土生土長的\n巨大果實製成的重盾。其獨特的氣味\n可以阻擋一切攻擊，但裝備需要\n一定的決心和勇氣。","0","360","261","0","0","15","0","0"
"43","0","0","0","1","0","0","0","6","10043033","44000","10043033","0","0","0","0","0","439","0","500","10","翠華西瓜海水鞋","用吉歐‧提格尼亞土生土長的\n巨大果實製成的涼鞋。絕佳的舒適性\n讓穿戴者無論攻守都可以擁有\n無懈可擊的穩定重心。","0","0","261","0","0","6","0","0"
"46","0","0","0","1","0","0","0","4","10046032","44000","10046032","385","0","0","0","0","0","0","500","10","妖精舞屣希爾基","為了與現世不同次元的妖精界之舞者\n而製作的鞋子。每踏一步，腳下便會\n出現妖精圓環，可從中取出來自異界\n的強大魔力。","0","500","201","0","0","4","0","0"
"46","0","0","0","1","0","0","0","4","10046033","44000","10046033","402","0","0","0","0","0","0","500","10","紅玉莓短靴","用吉歐‧提格尼亞土生土長的\n巨大果實製成的靴子。\n清新的香氣能帶來靈感，\n賦予預知戰況的能力。","0","500","261","0","0","4","0","0"
"49","0","0","0","1","0","0","0","0","10049034","44000","10049034","0","0","0","0","0","456","0","800","10","機械人族護目罩","為了徹體提升機械人族性能所製作的感覺擴張兵裝。\n被修改成其他種族也能裝備，\n預測未來並投影在螢幕上，\n讓攻擊精確度跟生存率戲劇性地提升了。","0","525","321","0","0","0","0","0"
"52","0","0","0","1","0","0","0","4","10052034","44000","10052034","475","0","0","0","0","0","0","500","10","機械人族全罩式頭盔","為了徹體提升機械人族性能所製作的感覺擴張兵裝。\n被修改成其他種族也能裝備，\n讓魔力可視化，\n讓魔力運用準確度戲劇性地提升了。","0","0","321","0","0","4","0","0"
"55","0","0","0","1","0","0","0","0","10055032","44000","10055032","0","9","0","0","0","458","0","500","10","梅塔特隆戒指","從天界降臨的戰士們配戴的紅玉戒指。\n純白雙翼的加護，\n將使所有來自邪惡敵人的攻擊\n昇華為上天必滅的審判。","0","0","198","0","0","0","0","0"
"55","0","0","0","1","0","0","0","0","10055033","44000","10055033","0","9","0","0","0","495","0","500","10","妖精晶翅瑪查","存在於與現世不同次元的\n妖精界女神姐妹佩戴的耳環。\n眷屬蝴蝶在戰場上翩翩起舞，\n翅膀被敵人的鮮血染紅。","0","0","258","0","0","0","0","0"
"55","0","0","0","1","0","0","0","0","10055034","44000","10055034","0","9","0","0","0","514","0","500","10","紅玉徽章","用吉歐‧提格尼亞土生土長的\n魔法果實製成的徽章。模樣的\n切面是一個魔法陣，一定能讓\n瞧不起可愛的對手感到後悔。","0","0","318","0","0","0","0","0"
"58","0","0","0","1","0","0","0","33","10058032","44000","10058032","0","0","0","0","0","0","0","500","10","生命樹戒指","從天界降臨的戰士們配戴的翠玉戒指。\n黃金之翼將包覆\n裝備者的肉體與靈魂，\n拒絕並驅逐所有邪惡。","0","1180","198","0","0","33","0","0"
"58","0","0","0","1","0","0","0","34","10058033","44000","10058033","0","0","0","0","0","0","0","500","10","妖精舞翅尼曼","存在於與現世不同次元的\n妖精界女神姐妹佩戴的耳環。\n眷屬蝴蝶會依附於老樹，吸取其生命力，\n轉化成自己的力量。","0","1420","258","0","0","34","0","0"
"58","0","0","0","1","0","0","0","34","10058034","44000","10058034","0","0","0","0","0","0","0","500","10","鬼木天蓼徽章","用吉歐‧提格尼亞土生土長的\n魔法果實製成的徽章。將滿溢\n大地的豐收之力轉換成\n無限的生命力，賦予給裝備者。","0","1590","318","0","0","34","0","0"
"61","0","0","0","1","0","0","0","0","10061032","44000","10061032","455","0","0","0","0","0","0","500","10","聖德芬戒指","從天界降臨的戰士們配戴的蒼玉戒指。\n純白單翼將與\n被安置在天界的另一片翅膀相連，\n把巨大的魔力帶到地上。","7","0","198","0","0","0","0","0"
"61","0","0","0","1","0","0","0","0","10061033","44000","10061033","493","0","0","0","0","0","0","500","10","妖精環翅摩莉甘","存在於與現世不同次元的\n妖精界女神姐妹佩戴的耳環。\n眷屬蝴蝶會施展咒術，吐出悲嘆和慟哭，\n並顫抖著蒼藍色的翅膀。","7","0","258","0","0","0","0","0"
"61","0","0","0","1","0","0","0","0","10061034","44000","10061034","512","0","0","0","0","0","0","500","10","巨峰徽章","用吉歐‧提格尼亞土生土長的\n魔法果實製成的徽章。將會對\n裝備者的魔力引起特殊反應，\n引導至極大魔法的破壞快感。","7","0","318","0","0","0","0","0"
"1","0","0","0","0","0","0","1","0","10001032","2200","11001032","0","0","0","0","0","0","0","20","10","米迦勒之劍（碎片）","「米迦勒之劍」的碎片。","0","0","196","0","0","0","0","0"
"1","0","0","0","0","0","0","1","0","10001033","2200","11001033","0","0","0","0","0","0","0","20","10","妖精煌劍阿喀琉亞娜（碎片）","「妖精煌劍阿喀琉亞娜」的碎片。","0","0","202","0","0","0","0","0"
"1","0","0","0","0","0","0","1","0","10001034","2200","11001034","0","0","0","0","0","0","0","20","10","香蕉祕劍（碎片）","「香蕉祕劍」的碎片。","0","0","262","0","0","0","0","0"
"1","0","0","0","0","0","0","1","0","10001035","2200","11001035","0","0","0","0","0","0","0","20","10","機械人族EX劍（碎片）","「機械人族EX劍」的碎片。","0","0","322","0","0","0","0","0"
"7","0","0","0","0","0","0","1","0","10007032","2200","11007032","0","0","0","0","0","0","0","20","10","撒但耶爾短劍（碎片）","「撒但耶爾短劍」的碎片。","0","0","196","0","0","0","0","0"
"7","0","0","0","0","0","0","1","0","10007033","2200","11007033","0","0","0","0","0","0","0","20","10","妖精夢刃得伊達彌亞（碎片）","「妖精夢刃得伊達彌亞」的碎片。","0","0","202","0","0","0","0","0"
"7","0","0","0","0","0","0","1","0","10007034","2200","11007034","0","0","0","0","0","0","0","20","10","未完刃‧雲愁（碎片）","「未完刃‧雲愁」的碎片。","0","0","262","0","0","0","0","0"
"7","0","0","0","0","0","0","1","0","10007035","2200","11007035","0","0","0","0","0","0","0","20","10","機械人族EX匕首（碎片）","「機械人族EX匕首」的碎片。","0","0","322","0","0","0","0","0"
"10","0","0","0","0","0","0","1","0","10010032","2200","11010032","0","0","0","0","0","0","0","20","10","烏列爾拳套（碎片）","「烏列爾拳套」的碎片。","0","0","196","0","0","0","0","0"
"10","0","0","0","0","0","0","1","0","10010033","2200","11010033","0","0","0","0","0","0","0","20","10","妖精幻腕卡西卡摩（碎片）","「妖精幻腕卡西卡摩」的碎片。","0","0","202","0","0","0","0","0"
"10","0","0","0","0","0","0","1","0","10010034","2200","11010034","0","0","0","0","0","0","0","20","10","菴羅手甲（碎片）","「菴羅手甲」的碎片。","0","0","262","0","0","0","0","0"
"10","0","0","0","0","0","0","1","0","10010035","2200","11010035","0","0","0","0","0","0","0","20","10","機械人族EX短劍（碎片）","「機械人族EX短劍」的碎片。","0","0","322","0","0","0","0","0"
"19","0","0","0","0","0","0","1","0","10019032","2200","11019032","0","0","0","0","0","0","0","20","10","卡麥爾之斧（碎片）","「卡麥爾之斧」的碎片。","0","0","196","0","0","0","0","0"
"22","0","0","0","0","0","0","1","0","10022032","2200","11022032","0","0","0","0","0","0","0","20","10","約斐爾之杖（碎片）","「約斐爾之杖」的碎片。","0","0","196","0","0","0","0","0"
"22","0","0","0","0","0","0","1","0","10022033","2200","11022033","0","0","0","0","0","0","0","20","10","妖精崩杖庫普里斯（碎片）","「妖精崩杖庫普里斯」的碎片。","0","0","202","0","0","0","0","0"
"22","0","0","0","0","0","0","1","0","10022034","2200","11022034","0","0","0","0","0","0","0","20","10","蘋果法杖‧北斗（碎片）","「蘋果法杖‧北斗」的碎片。","0","0","262","0","0","0","0","0"
"22","0","0","0","0","0","0","1","0","10022035","2200","11022035","0","0","0","0","0","0","0","20","10","機械人族EX魔杖（碎片）","「機械人族EX魔杖」的碎片。","0","0","322","0","0","0","0","0"
"25","0","0","0","0","0","0","1","0","10025032","2200","11025032","0","0","0","0","0","0","0","20","10","加百列之杖（碎片）","「加百列之杖」的碎片。","0","0","196","0","0","0","0","0"
"25","0","0","0","0","0","0","1","0","10025033","2200","11025033","0","0","0","0","0","0","0","20","10","妖精癒杖雅娜克西比亞（碎片）","「妖精癒杖雅娜克西比亞」的碎片。","0","0","202","0","0","0","0","0"
"25","0","0","0","0","0","0","1","0","10025034","2200","11025034","0","0","0","0","0","0","0","20","10","葡萄法杖‧龍眼（碎片）","「葡萄法杖‧龍眼」的碎片。","0","0","262","0","0","0","0","0"
"25","0","0","0","0","0","0","1","0","10025035","2200","11025035","0","0","0","0","0","0","0","20","10","機械人族EX靈杖（碎片）","「機械人族EX靈杖」的碎片。","0","0","322","0","0","0","0","0"
"34","0","0","0","0","0","0","1","0","10034032","2200","11034032","0","0","0","0","0","0","0","20","10","妖精舞裝安溫（碎片）","「妖精舞裝安溫」的碎片。","0","0","201","0","0","0","0","0"
"34","0","0","0","0","0","0","1","0","10034034","2200","11034034","0","0","0","0","0","0","0","20","10","機械人族外套（碎片）","「機械人族外套」的碎片。","0","0","321","0","0","0","0","0"
"40","0","0","0","0","0","0","1","0","10040032","2200","11040032","0","0","0","0","0","0","0","20","10","妖精叢盾斯普利坎（碎片）","「妖精叢盾斯普利坎」的碎片。","0","0","201","0","0","0","0","0"
"43","0","0","0","0","0","0","1","0","10043033","2200","11043033","0","0","0","0","0","0","0","20","10","翠華西瓜海水鞋（碎片）","「翠華西瓜海水鞋」的碎片。","0","0","261","0","0","0","0","0"
"46","0","0","0","0","0","0","1","0","10046032","2200","11046032","0","0","0","0","0","0","0","20","10","妖精舞屣希爾基（碎片）","「妖精舞屣希爾基」的碎片。","0","0","201","0","0","0","0","0"
"46","0","0","0","0","0","0","1","0","10046033","2200","11046033","0","0","0","0","0","0","0","20","10","紅玉莓短靴（碎片）","「紅玉莓短靴」的碎片。","0","0","261","0","0","0","0","0"
"52","0","0","0","0","0","0","1","0","10052034","2200","11052034","0","0","0","0","0","0","0","20","10","機械人族全罩式頭盔（碎片）","「機械人族全罩式頭盔」的碎片。","0","0","321","0","0","0","0","0"
"55","0","0","0","0","0","0","1","0","10055032","2200","11055032","0","0","0","0","0","0","0","20","10","梅塔特隆戒指（碎片）","「梅塔特隆戒指」的碎片。","0","0","198","0","0","0","0","0"
"55","0","0","0","0","0","0","1","0","10055033","2200","11055033","0","0","0","0","0","0","0","20","10","妖精晶翅瑪查（碎片）","「妖精晶翅瑪查」的碎片。","0","0","258","0","0","0","0","0"
"55","0","0","0","0","0","0","1","0","10055034","2200","11055034","0","0","0","0","0","0","0","20","10","紅玉徽章（碎片）","「紅玉徽章」的碎片。","0","0","318","0","0","0","0","0"
"58","0","0","0","0","0","0","1","0","10058032","2200","11058032","0","0","0","0","0","0","0","20","10","生命樹戒指（碎片）","「生命樹戒指」的碎片。","0","0","198","0","0","0","0","0"
"58","0","0","0","0","0","0","1","0","10058033","2200","11058033","0","0","0","0","0","0","0","20","10","妖精舞翅尼曼（碎片）","「妖精舞翅尼曼」的碎片。","0","0","258","0","0","0","0","0"
"58","0","0","0","0","0","0","1","0","10058034","2200","11058034","0","0","0","0","0","0","0","20","10","鬼木天蓼徽章（碎片）","「鬼木天蓼徽章」的碎片。","0","0","318","0","0","0","0","0"
"61","0","0","0","0","0","0","1","0","10061032","2200","11061032","0","0","0","0","0","0","0","20","10","聖德芬戒指（碎片）","「聖德芬戒指」的碎片。","0","0","198","0","0","0","0","0"
