350c2736ffd8ff2be936dd9a83336a11b966f198ff44a08272bdd5e65a999602,2c2a6744a5b2421f0b0f2369320b6ce4d9ef0a65d68695fea7d24ba141eea90c,f0c94135a20f189b98990741fce85056e0049410f45ae3b20da12445a838b6f0,754234af306326a46f376b4e05cad0e62b1b1fa2d5f4a4c3e24f5e5abd836053,c6f304f9098abc4b223d35127cd7b5f155d8622ec2877cc90877cbca628d997f,ea052cb414c4010a9c1b454c5e40201f50adad384f47c8365f7cadc02f5a8d87,634db7cced186011310f63e87a5f09e5a5e60b3c23cc1a9c34fccb64b0d228a5,ba5e5398feeb3a81175b35dc924d94d297de8a331fc1bb309ef892791096b8fb,1e8a477c1dc52c04e7549c0be34a8af1b55c07989d14e9b41f3d3821d6ef7b69,f6e42491ffd45fddb15491b5e8f6f6f99b782f35c736bfe874f105fb977246b0,3503863126a6fbed898c6b87e96011e5d4a55272f6c916ab7af8b7809e7fa8d7
"40152","4013133","","1","31","0","0","401313","1401520021","0",""
"40152","401500","","1","31","0","1","400015","1401520022","0",""
"40152","0","","","91","","","0","1401520023","",""
"40152","0","","","93","","","1","1401520024","",""
"40152","travel_topdrama_r_4013_touch_1","","1","3","travel_topdrama_r_4013_touch_loop","0.2","1000001","1401520025","0","0.3"
"40152","se_travel_top_aruma_01","","","23","","","se_travel_top","1401520026","",""
"40152","1","","","32","","","401309","1401520027","",""
"40152","0","","","93","","","1","1401520028","",""
"40152","travel_topdrama_r_4013_danger_1","","","3","","0","7","1401520029","0",""
"40152","0","","","93","","","1.63","1401520030","",""
"40152","se_travel_top_aruma_04","","","23","","","se_travel_top","1401520031","",""
"40152","0","","","93","","","0.04","1401520032","",""
"40152","travel_topdrama_r_4013_touch_loop","","","3","","0.3","1000001","1401520033","1",""
"40152","0","","","93","","","0.4","1401520034","",""
"40152","se_travel_top_aruma_05","","","23","","","se_travel_top","1401520035","",""
"40152","0","","","93","","","0.83","1401520036","",""
"40152","-20","","0","2","0","","8","1401520037","-195",""
"40152","travel_topdrama_r_4013_catch_1","","","3","","0","8","1401520038","0",""
"40152","se_travel_top_aruma_06","","","23","","","se_travel_top","1401520039","",""
"40152","travel_topdrama_r_4013_safe","","0","3","travel_topdrama_r_4013_static","0.1","7","1401520040","0","0.1"
"40152","travel_topdrama_r_4013_catch","","","3","","0.1","1000001","1401520041","0",""
"40152","1","","","32","","","401313","1401520042","",""
"40152","0","","","93","","","0.66","1401520043","",""
"40152","1","","","32","","","401312","1401520044","",""
"40152","se_travel_top_aruma_07","","","23","","","se_travel_top","1401520045","",""
"40152","0","","","93","","","0.97","1401520046","",""
"40152","1","","","4","","","1000001","1401520047","",""
"40152","travel_topdrama_r_4013_runaway","","","3","","0","1000001","1401520048","1",""
"40152","travel_topdrama_r_4000_run_normal","","","3","","0.1","1000002","1401520049","1",""
"40152","travel_topdrama_r_4000_run_normal","","","3","","0.1","1000003","1401520050","1",""
"40152","se_travel_top_aruma_08","","","23","","","se_travel_top","1401520051","",""
"40152","1","","0","4","","","8","1401520052","",""
"40152","-1600","","0","2","2.5","","8","1401520053","-195",""
"40152","travel_topdrama_r_4013_runaway_1","","1","3","","0","8","1401520054","1",""
"40152","-1600","","0","2","2.5","","1000001","1401520055","-195",""
"40152","-20","","0","2","1.4","","1000002","1401520056","-195",""
"40152","-215","","0","2","1.4","","1000003","1401520057","-140",""
"40152","0","","","93","","","1.4","1401520058","",""
"40152","1","","","32","","","401310","1401520059","",""
"40152","travel_topdrama_r_4013_touch_2","","1","3","travel_topdrama_r_4013_touch_loop","0.2","1000002","1401520060","0","0.3"
"40152","travel_topdrama_r_4000_idle","","","3","","0.2","1000003","1401520061","1",""
"40152","0","","","93","","","1","1401520062","",""
"40152","travel_topdrama_r_4013_danger_2","","","3","","0","7","1401520063","0",""
"40152","0","","","93","","","1.67","1401520064","",""
"40152","1","","","32","","","401304","1401520065","",""
"40152","se_travel_top_aruma_10","","","23","","","se_travel_top","1401520066","",""
"40152","0","","","93","","","0.3","1401520067","",""
"40152","travel_topdrama_r_4013_touch_loop","","","3","","0.3","1000002","1401520068","1",""
"40152","0","","","93","","","0.2","1401520069","",""
"40152","se_travel_top_aruma_05","","","23","","","se_travel_top","1401520070","",""
"40152","0","","","93","","","0.83","1401520071","",""
"40152","0","","0","4","","","8","1401520072","",""
"40152","-20","","0","2","0","","8","1401520073","-195",""
"40152","travel_topdrama_r_4013_catch_2","","","3","","0","8","1401520074","0",""
"40152","se_travel_top_aruma_11","","","23","","","se_travel_top","1401520075","",""
"40152","travel_topdrama_r_4013_safe","","0","3","travel_topdrama_r_4013_static","0.1","7","1401520076","0","0.1"
"40152","travel_topdrama_r_4013_catch","","1","3","travel_topdrama_r_4013_runaway","0.1","1000002","1401520077","0","0"
"40152","1","","","32","","","4013132","1401520078","",""
"40152","0","","","93","","","0.66","1401520079","",""
"40152","1","","","32","","","4013122","1401520080","",""
"40152","se_travel_top_aruma_12","","","23","","","se_travel_top","1401520081","",""
"40152","0","","","93","","","0.97","1401520082","",""
"40152","1","","","4","","","1000002","1401520083","",""
"40152","travel_topdrama_r_4013_runaway","","","3","","0","1000002","1401520084","1",""
"40152","travel_topdrama_r_4000_run_normal","","","3","","0.1","1000003","1401520085","1",""
"40152","se_travel_top_aruma_08","","","23","","","se_travel_top","1401520086","",""
"40152","1","","0","4","","","8","1401520087","",""
"40152","-1600","","0","2","2.5","","8","1401520088","-195",""
"40152","travel_topdrama_r_4013_runaway_2","","","3","","0","8","1401520089","1",""
"40152","-1600","","0","2","2.5","","1000002","1401520090","-195",""
"40152","-20","","0","2","1.4","","1000003","1401520091","-195",""
"40152","0","","","93","","","1.4","1401520092","",""
"40152","travel_topdrama_r_4013_touch_3","","1","3","travel_topdrama_r_4013_touch_loop","0.2","1000003","1401520093","0","0.3"
"40152","1","","","32","","","401311","1401520094","",""
"40152","0","","","93","","","1","1401520095","",""
"40152","travel_topdrama_r_4013_danger_3_in","","","3","","0","7","1401520096","0",""
"40152","0","","","93","","","2.16","1401520097","",""
"40152","1","","","32","","","4013042","1401520098","",""
"40152","0","","","93","","","0.54","1401520099","",""
"40152","travel_topdrama_r_4013_touch_loop","","","3","","0.3","1000003","1401520100","1",""
"40152","0","","","93","","","1.07","1401520101","",""
"40152","travel_topdrama_r_4013_danger_3_safe","","1","3","travel_topdrama_r_4013_static","0.1","7","1401520102","0","0.1"
"40152","1","","","32","","","401315","1401520103","",""
"40152","se_travel_top_aruma_15","","","23","","","se_travel_top","1401520104","",""
"40152","0","","","93","","","0.83","1401520105","",""
"40152","1","","","32","","","401316","1401520106","",""
"40152","0","","","93","","","1.2","1401520107","",""
"40152","0","","0","4","","","8","1401520108","",""
"40152","-20","","0","2","0","","8","1401520109","-195",""
"40152","travel_topdrama_r_4013_catch_3","","","3","","0","8","1401520110","0",""
"40152","se_travel_top_aruma_16","","","23","","","se_travel_top","1401520111","",""
"40152","1","","","32","","","4013133","1401520112","",""
"40152","travel_topdrama_r_4013_catch","","1","3","travel_topdrama_r_4013_runaway","0.1","1000003","1401520113","0","0"
"40152","0","","","93","","","0.66","1401520114","",""
"40152","1","","","32","","","4013123","1401520115","",""
"40152","se_travel_top_aruma_17","","","23","","","se_travel_top","1401520116","",""
"40152","0","","","93","","","0.97","1401520117","",""
"40152","1","","","4","","","1000003","1401520118","",""
"40152","travel_topdrama_r_4013_runaway","","","3","","0","1000003","1401520119","1",""
"40152","se_travel_top_aruma_08","","","23","","","se_travel_top","1401520120","",""
"40152","1","","0","4","","","8","1401520121","",""
"40152","-1600","","0","2","2.5","","8","1401520122","-195",""
"40152","travel_topdrama_r_4013_runaway_3","","","3","","0","8","1401520123","1",""
"40152","-1600","","0","2","2.5","","1000003","1401520124","-195",""
"40152","0","","","93","","","1","1401520125","",""
"40152","","","","111","","","0","1401520126","",""
"40152","","","","91","","","0","1401520127","",""
"40161","401600","","1","31","0","1","401600","1401610001","0",""
"40161","0","normal","-77","5","0","1","0","1401610002","110","0"
"40161","0","","","91","","","0","1401610003","",""
"40162","1000001","travel_topdrama_r_4016_look_in","-184","1","-134","1.75","1","1401620001","50","0"
"40162","1000002","travel_topdrama_r_4016_look_in","-184","1","134","1.75","1","1401620002","55","1"
"40162","401699","static","-310","5","-7","1","19","1401620003","30","0"
"40162","401698","empty","-310","5","-7","1","26","1401620004","70","0"
"40162","401601","","1","31","0","1","401601","1401620005","0",""
"40162","401602","","1","31","0","1","401602","1401620006","0",""
"40162","401603","","1","31","0","0","401603","1401620007","0",""
"40162","401605","","1","31","0","0","401605","1401620008","0",""
"40162","401606","","1","31","0","0","401606","1401620009","0",""
"40162","401607","","1","31","0","0","401607","1401620010","0",""
"40162","401608","","1","31","0","0","401608","1401620011","0",""
"40162","401609","","1","31","0","0","401609","1401620012","0",""
"40162","400016","","1","31","0","0","400016","1401620013","0",""
"40162","401620","","1","31","0","1","401620","1401620014","0",""
"40162","","","","91","","","0","1401620015","",""
"40162","1","","","32","","","400016","1401620016","",""
"40162","1","","","32","","","401603","1401620017","",""
"40162","1","","","32","","","401606","1401620018","",""
"40162","travel_topdrama_r_4016_look_out","","","3","","0","1000001","1401620019","0",""
"40162","travel_topdrama_r_4016_look_out","","","3","","0","1000002","1401620020","0",""
"40162","start","","","3","","0","401699","1401620021","0",""
"40162","0","","","93","","","1.7","1401620022","",""
"40162","travel_topdrama_r_4016_hop_R","","0","3","travel_topdrama_r_4016_jump_surprise","0.2","1000002","1401620023","0","0"
"40162","","","","91","","","1401620019","1401620024","",""
"40162","travel_topdrama_r_4016_hop_L","","1","3","travel_topdrama_r_4016_jump_normal","0.2","1000001","1401620025","0","0"
"40162","","","","91","","","1401620021","1401620026","",""
"40162","bound","","","3","","0","401699","1401620027","1",""
"40162","","","","91","","","1401620023","1401620028","",""
"40162","travel_topdrama_r_4016_jump_normal","","","3","","0.2","1000002","1401620029","1",""
"40162","bound","","","3","","0.2","401699","1401620030","1",""
"40162","0","","","93","","","4.6","1401620031","",""
"40162","jump","","1","3","idle","0","401699","1401620032","0","0"
"40162","rock_1","","","3","","0","401698","1401620033","0",""
"40162","10","","","122","","","10","1401620034","0.3",""
"40162","1","","","32","","","401607","1401620035","",""
"40162","se_travel_top_mandragora_06","","","23","","","se_travel_top","1401620036","0",""
"40162","travel_topdrama_r_4016_bounce_normal_L","","","3","","0","1000001","1401620037","0",""
"40162","0","","","93","","","0.2","1401620038","",""
"40162","travel_topdrama_r_4016_bounce_normal_R","","","3","","0","1000002","1401620039","0",""
"40162","1","","","32","","","401605","1401620040","",""
"40162","0","","","93","","","0.7","1401620041","",""
"40162","10","","","122","","","10","1401620042","0.3",""
"40162","se_travel_top_mandragora_07","","","23","","","se_travel_top","1401620043","0",""
"40162","se_travel_top_mandragora_08","","","23","","","se_travel_top","1401620044","0",""
"40162","0","","","91","","","1401620037","1401620045","",""
"40162","travel_topdrama_r_4016_run","","","3","","0","1000001","1401620046","0",""
"40162","travel_topdrama_r_4016_run","","","3","","0","1000002","1401620047","0",""
"40162","1","","","32","","","401608","1401620048","",""
"40162","1","","","32","","","401609","1401620049","",""
"40162","0","","","93","","","2.13","1401620050","",""
"40162","","","","111","","","","1401620051","",""
"40162","","","","91","","","0","1401620052","",""
"40171","401700","","1","31","0","1","401700","1401710001","0",""
"40171","0","normal","-77","5","0","1","0","1401710002","110","0"
"40171","0","","","91","","","0","1401710003","",""
"40172","1000001","travel_topdrama_r_4016_look_in","-184","1","-134","1.75","1","1401720001","50","0"
"40172","1000002","travel_topdrama_r_4016_look_in","-184","1","134","1.75","1","1401720002","55","1"
"40172","401799","static","-310","5","-7","1","19","1401720003","30","0"
"40172","401701","","1","31","0","1","401701","1401720004","0",""
"40172","401702","","1","31","0","1","401702","1401720005","0",""
"40172","401703","","1","31","0","0","401703","1401720006","0",""
"40172","401705","","1","31","0","0","401705","1401720007","0",""
"40172","401706","","1","31","0","0","401706","1401720008","0",""
"40172","401707","","1","31","0","0","401707","1401720009","0",""
"40172","401708","","1","31","0","0","401708","1401720010","0",""
"40172","400017","","1","31","0","0","400017","1401720011","0",""
"40172","401720","","1","31","0","1","401720","1401720012","0",""
"40172","","","","91","","","0","1401720013","",""
"40172","1","","","32","","","400017","1401720014","",""
"40172","1","","","32","","","401703","1401720015","",""
"40172","1","","","32","","","401706","1401720016","",""
"40172","travel_topdrama_r_4016_look_out","","","3","","0","1000001","1401720017","0",""
"40172","travel_topdrama_r_4016_look_out","","","3","","0","1000002","1401720018","0",""
"40172","start","","","3","","0","401799","1401720019","0",""
"40172","0","","","93","","","1.7","1401720020","",""
"40172","travel_topdrama_r_4016_hop_R","","0","3","travel_topdrama_r_4016_jump_surprise","0.2","1000002","1401720021","0","0"
"40172","","","","91","","","1401720017","1401720022","",""
"40172","travel_topdrama_r_4016_hop_L","","1","3","travel_topdrama_r_4016_jump_normal","0.2","1000001","1401720023","0","0"
"40172","","","","91","","","1401720019","1401720024","",""
"40172","bound","","","3","","0","401799","1401720025","1",""
"40172","","","","91","","","1401720021","1401720026","",""
"40172","travel_topdrama_r_4016_jump_normal","","","3","","0.2","1000002","1401720027","1",""
"40172","bound2","","","3","","0.2","401799","1401720028","1",""
"40172","0","","","93","","","2.5","1401720029","",""
"40172","1","","","32","","","401707","1401720030","",""
"40172","0","","","93","","","1.4","1401720031","",""
"40172","travel_topdrama_r_4016_jump_dreamy_in","","1","3","travel_topdrama_r_4016_jump_dreamy_loop","0.1","1000002","1401720032","0","0"
"40172","bound2","","","3","","0.2","401799","1401720033","1",""
"40172","0","","","93","","","0.66","1401720034","",""
"40172","travel_topdrama_r_4016_jump_dreamy_in","","1","3","travel_topdrama_r_4016_jump_dreamy_loop","0.1","1000001","1401720035","0","0"
"40172","0","","","93","","","2.2","1401720036","",""
"40172","1","","","32","","","401708","1401720037","",""
"40172","0","","","93","","","2.5","1401720038","",""
"40172","1","","","32","","","401705","1401720039","",""
"40172","0","","","93","","","2.3","1401720040","",""
"40172","","","","111","","","","1401720041","",""
"40172","","","","91","","","0","1401720042","",""
"40181","401800","","1","31","0","1","401800","1401810001","0",""
"40181","0","normal","-77","5","0","1","0","1401810002","110","0"
