ed5696f874a6b936de3a34c363b3d06515b25c2a338e25d2434d79fe1f92a038,3fce26d6e113c63fbe49e375ac4959da133bcf75bf4c53d8178a62a54d2fe78c,4b7ffe77c2149edde3560a5e73d886bdc28ee11999057a85baf7d13fa2bc61d2,dd06fdf4ea4bdd7f079d265700f30192b4be017ad8cb676e06506d8e97829f1a,f0a8d1e6499511c5033412ed759640075d4712ae4e49a4ded4e29220e9b60c82,6241bf952e817acb48dc03f187e38875756800b49f0727887ecc961517f91c35,86031a07567afe1febcc2f7446ce3a94583371a859a2e44887dcfb89ff8a73c3,a0ef354122e8f1ba9498dc6aabff3d33df031275533f8b2222900e3e10203fe3,4a23ca005eed16217051cb229a872c34e730fc150cc86867a128568eb0f476bf,4eab4926774273506a2f3bc6710246a8879101c3d4f2322209858ca7932ecd85,993c0325240c4c803b43fed05cbb3ee2740bcf0ceed7e3d176eba232e583ab50,3f3f4fc7118864445768f5f0ada8fde0ccf69f28bdcaa3b11420cba7a985bf72,c18b90bde03b1af6d1443dbb4052709e7a54986795fa9a5eb73be0faf10b93bd,8227db7a0735fe61b45bb5d0999e123eb565d43bb265ab3364c3be2e0445ca66,99e71d68257049447bf6aa1d145ce6bbb968ab200a1ff9f2e124594ef329ab55
"81150002","2024/12/19 15:59:59","10150","2","0","2024/12/01 16:00:00","1","6011","10150102","9016","0","0","通過SPECIAL的MODE2","81150002","601"
"81150003","2024/12/19 15:59:59","10150","3","0","2024/12/01 16:00:00","1","6011","10150103","9016","0","0","討伐SPECIAL的Boss","81150003","601"
"81150004","2024/12/19 15:59:59","10150","5","0","2024/12/01 16:00:00","1","6011","10150104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81150004","601"
"81150011","2024/12/19 15:59:59","10150","1","0","2024/12/01 16:00:00","1","6013","10150111","9023","0","0","通過EXHIBITION＋的MODE1","81150011","601"
"81150012","2024/12/19 15:59:59","10150","2","0","2024/12/01 16:00:00","1","6013","10150112","9023","0","0","通過EXHIBITION＋的MODE2","81150012","601"
"81150013","2024/12/19 15:59:59","10150","5","0","2024/12/01 16:00:00","1","6013","10150113","9022","0","0","在5次以內討伐EXHIBITION＋的Boss","81150013","601"
"81151001","2024/12/28 15:59:59","10151","1","0","2024/12/18 16:00:00","1","6011","10151101","9016","0","0","通過SPECIAL的MODE1","81151001","601"
"81151002","2024/12/28 15:59:59","10151","2","0","2024/12/18 16:00:00","1","6011","10151102","9016","0","0","通過SPECIAL的MODE2","81151002","601"
"81151003","2024/12/28 15:59:59","10151","3","0","2024/12/18 16:00:00","1","6011","10151103","9016","0","0","討伐SPECIAL的Boss","81151003","601"
"81151004","2024/12/28 15:59:59","10151","5","0","2024/12/18 16:00:00","1","6011","10151104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81151004","601"
"81152001","2025/01/26 15:59:59","10152","1","0","2025/01/01 16:00:00","1","6011","10152101","9016","0","0","通過SPECIAL的MODE1","81152001","601"
"81152002","2025/01/26 15:59:59","10152","2","0","2025/01/01 16:00:00","1","6011","10152102","9016","0","0","通過SPECIAL的MODE2","81152002","601"
"81152003","2025/01/26 15:59:59","10152","3","0","2025/01/01 16:00:00","1","6011","10152103","9016","0","0","討伐SPECIAL的Boss","81152003","601"
"81152004","2025/01/26 15:59:59","10152","5","0","2025/01/01 16:00:00","1","6011","10152104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81152004","601"
"81152011","2025/01/26 15:59:59","10152","1","0","2025/01/01 16:00:00","1","6013","10152111","9023","0","0","通過EXHIBITION＋的MODE1","81152011","601"
"81152012","2025/01/26 15:59:59","10152","2","0","2025/01/01 16:00:00","1","6013","10152112","9023","0","0","通過EXHIBITION＋的MODE2","81152012","601"
"81152013","2025/01/26 15:59:59","10152","5","0","2025/01/01 16:00:00","1","6013","10152113","9022","0","0","在5次以內討伐EXHIBITION＋的Boss","81152013","601"
"81153001","2025/01/26 15:59:59","10153","1","0","2025/01/16 16:00:00","1","6011","10153101","9016","0","0","通過SPECIAL的MODE1","81153001","601"
"81153002","2025/01/26 15:59:59","10153","2","0","2025/01/16 16:00:00","1","6011","10153102","9016","0","0","通過SPECIAL的MODE2","81153002","601"
"81153003","2025/01/26 15:59:59","10153","3","0","2025/01/16 16:00:00","1","6011","10153103","9016","0","0","討伐SPECIAL的Boss","81153003","601"
"81153008","2025/01/26 15:59:59","10153","5","0","2025/01/16 16:00:00","1","6011","10153104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81153004","601"
"81154001","2025/02/19 15:59:59","10154","1","0","2025/02/01 16:00:00","1","6011","10154101","9016","0","0","通過SPECIAL的MODE1","81154001","601"
"81154002","2025/02/19 15:59:59","10154","2","0","2025/02/01 16:00:00","1","6011","10154102","9016","0","0","通過SPECIAL的MODE2","81154002","601"
"81154003","2025/02/19 15:59:59","10154","3","0","2025/02/01 16:00:00","1","6011","10154103","9016","0","0","討伐SPECIAL的Boss","81154003","601"
"81154004","2025/02/19 15:59:59","10154","5","0","2025/02/01 16:00:00","1","6011","10154104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81154004","601"
"81154011","2025/02/19 15:59:59","10154","1","0","2025/02/01 16:00:00","1","6013","10154111","9023","0","0","通過EXHIBITION＋的MODE1","81154011","601"
"81154012","2025/02/19 15:59:59","10154","2","0","2025/02/01 16:00:00","1","6013","10154112","9023","0","0","通過EXHIBITION＋的MODE2","81154012","601"
"81154013","2025/02/19 15:59:59","10154","5","0","2025/02/01 16:00:00","1","6013","10154113","9022","0","0","在5次以內討伐EXHIBITION＋的Boss","81154013","601"
"81155001","2025/02/27 15:59:59","10155","1","0","2025/02/18 16:00:00","1","6011","10155101","9016","0","0","通過SPECIAL的MODE1","81155001","601"
"81155002","2025/02/27 15:59:59","10155","2","0","2025/02/18 16:00:00","1","6011","10155102","9016","0","0","通過SPECIAL的MODE2","81155002","601"
"81155003","2025/02/27 15:59:59","10155","3","0","2025/02/18 16:00:00","1","6011","10155103","9016","0","0","討伐SPECIAL的Boss","81155003","601"
"81155004","2025/02/27 15:59:59","10155","5","0","2025/02/18 16:00:00","1","6011","10155104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81155004","601"
"81156001","2025/03/19 15:59:59","10156","1","0","2025/03/01 16:00:00","1","6011","10156101","9016","0","0","通過SPECIAL的MODE1","81156001","601"
"81156002","2025/03/19 15:59:59","10156","2","0","2025/03/01 16:00:00","1","6011","10156102","9016","0","0","通過SPECIAL的MODE2","81156002","601"
"81156003","2025/03/19 15:59:59","10156","3","0","2025/03/01 16:00:00","1","6011","10156103","9016","0","0","討伐SPECIAL的Boss","81156003","601"
"81156004","2025/03/19 15:59:59","10156","5","0","2025/03/01 16:00:00","1","6011","10156104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81156004","601"
"81156011","2025/03/19 15:59:59","10156","1","0","2025/03/01 16:00:00","1","6013","10156111","9023","0","0","通過EXHIBITION＋的MODE1","81156011","601"
"81156012","2025/03/19 15:59:59","10156","2","0","2025/03/01 16:00:00","1","6013","10156112","9023","0","0","通過EXHIBITION＋的MODE2","81156012","601"
"81156013","2025/03/19 15:59:59","10156","5","0","2025/03/01 16:00:00","1","6013","10156113","9022","0","0","在5次以內討伐EXHIBITION＋的Boss","81156013","601"
"81157001","2025/03/27 15:59:59","10157","1","0","2025/03/18 16:00:00","1","6011","10157101","9016","0","0","通過SPECIAL的MODE1","81157001","601"
"81157002","2025/03/27 15:59:59","10157","2","0","2025/03/18 16:00:00","1","6011","10157102","9016","0","0","通過SPECIAL的MODE2","81157002","601"
"81157003","2025/03/27 15:59:59","10157","3","0","2025/03/18 16:00:00","1","6011","10157103","9016","0","0","討伐SPECIAL的Boss","81157003","601"
"81157004","2025/03/27 15:59:59","10157","5","0","2025/03/18 16:00:00","1","6011","10157104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81157004","601"
"81158001","2025/04/19 15:59:59","10158","1","0","2025/04/01 16:00:00","1","6011","10158101","9016","0","0","通過SPECIAL的MODE1","81158001","601"
"81158002","2025/04/19 15:59:59","10158","2","0","2025/04/01 16:00:00","1","6011","10158102","9016","0","0","通過SPECIAL的MODE2","81158002","601"
"81158003","2025/04/19 15:59:59","10158","3","0","2025/04/01 16:00:00","1","6011","10158103","9016","0","0","討伐SPECIAL的Boss","81158003","601"
"81158004","2025/04/19 15:59:59","10158","5","0","2025/04/01 16:00:00","1","6011","10158104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81158004","601"
"81158011","2025/04/19 15:59:59","10158","1","0","2025/04/01 16:00:00","1","6013","10158111","9023","0","0","通過EXHIBITION＋的MODE1","81158011","601"
"81158012","2025/04/19 15:59:59","10158","2","0","2025/04/01 16:00:00","1","6013","10158112","9023","0","0","通過EXHIBITION＋的MODE2","81158012","601"
"81158013","2025/04/19 15:59:59","10158","5","0","2025/04/01 16:00:00","1","6013","10158113","9022","0","0","在5次以內討伐EXHIBITION＋的Boss","81158013","601"
"81159001","2025/04/27 15:59:59","10159","1","0","2025/04/18 16:00:00","1","6011","10159101","9016","0","0","通過SPECIAL的MODE1","81159001","601"
"81159002","2025/04/27 15:59:59","10159","2","0","2025/04/18 16:00:00","1","6011","10159102","9016","0","0","通過SPECIAL的MODE2","81159002","601"
"81159003","2025/04/27 15:59:59","10159","3","0","2025/04/18 16:00:00","1","6011","10159103","9016","0","0","討伐SPECIAL的Boss","81159003","601"
"81159004","2025/04/27 15:59:59","10159","5","0","2025/04/18 16:00:00","1","6011","10159104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81159004","601"
"81160001","2025/05/19 15:59:59","10160","1","0","2025/05/01 16:00:00","1","6011","10160101","9016","0","0","通過SPECIAL的MODE1","81160001","601"
"81160002","2025/05/19 15:59:59","10160","2","0","2025/05/01 16:00:00","1","6011","10160102","9016","0","0","通過SPECIAL的MODE2","81160002","601"
"81160003","2025/05/19 15:59:59","10160","3","0","2025/05/01 16:00:00","1","6011","10160103","9016","0","0","討伐SPECIAL的Boss","81160003","601"
"81160004","2025/05/19 15:59:59","10160","5","0","2025/05/01 16:00:00","1","6011","10160104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81160004","601"
"81160011","2025/05/19 15:59:59","10160","1","0","2025/05/01 16:00:00","1","6013","10160111","9023","0","0","通過EXHIBITION＋的MODE1","81160011","601"
"81160012","2025/05/19 15:59:59","10160","2","0","2025/05/01 16:00:00","1","6013","10160112","9023","0","0","通過EXHIBITION＋的MODE2","81160012","601"
"81160013","2025/05/19 15:59:59","10160","5","0","2025/05/01 16:00:00","1","6013","10160113","9022","0","0","在5次以內討伐EXHIBITION＋的Boss","81160013","601"
"81161001","2025/05/27 15:59:59","10161","1","0","2025/05/18 16:00:00","1","6011","10161103","9016","0","0","通過SPECIAL的MODE1","81161001","601"
"81161002","2025/05/27 15:59:59","10161","2","0","2025/05/18 16:00:00","1","6011","10161104","9016","0","0","通過SPECIAL的MODE2","81161002","601"
"81161003","2025/05/27 15:59:59","10161","3","0","2025/05/18 16:00:00","1","6011","10161105","9016","0","0","討伐SPECIAL的Boss","81161003","601"
"81161004","2025/05/27 15:59:59","10161","5","0","2025/05/18 16:00:00","1","6011","10161106","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81161004","601"
"81163001","2025/06/27 15:59:59","10163","1","0","2025/06/18 16:00:00","1","6011","10163103","9016","0","0","通過SPECIAL的MODE1","81163001","601"
"81163002","2025/06/27 15:59:59","10163","2","0","2025/06/18 16:00:00","1","6011","10163104","9016","0","0","通過SPECIAL的MODE2","81163002","601"
"81163003","2025/06/27 15:59:59","10163","3","0","2025/06/18 16:00:00","1","6011","10163105","9016","0","0","討伐SPECIAL的Boss","81163003","601"
"81163004","2025/06/27 15:59:59","10163","5","0","2025/06/18 16:00:00","1","6011","10163106","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81163004","601"
"81164001","2025/07/27 15:59:59","10164","1","0","2025/07/12 16:00:00","1","6011","10164103","9016","0","0","通過SPECIAL紅霧精靈的MODE1","81164001","601"
"81164002","2025/07/27 15:59:59","10164","2","0","2025/07/12 16:00:00","1","6011","10164104","9016","0","0","通過SPECIAL紅霧精靈的MODE2","81164002","601"
"81164003","2025/07/27 15:59:59","10164","3","0","2025/07/12 16:00:00","1","6011","10164105","9016","0","0","討伐SPECIAL紅霧精靈","81164003","601"
"81164004","2025/07/27 15:59:59","10164","5","0","2025/07/12 16:00:00","1","6011","10164106","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的紅霧精靈","81164004","601"
"81165001","2025/07/27 15:59:59","10165","1","0","2025/07/17 16:00:00","1","6011","10165103","9016","0","0","通過SPECIAL顯露的苦衷 埃拉＆志那都的MODE1","81165001","601"
"81165002","2025/07/27 15:59:59","10165","2","0","2025/07/17 16:00:00","1","6011","10165104","9016","0","0","通過SPECIAL顯露的苦衷 埃拉＆志那都的MODE2","81165002","601"
"81165003","2025/07/27 15:59:59","10165","3","0","2025/07/17 16:00:00","1","6011","10165105","9016","0","0","討伐SPECIAL顯露苦衷 埃拉＆志那都","81165003","601"
"81165004","2025/07/27 15:59:59","10165","5","0","2025/07/17 16:00:00","1","6011","10165106","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的顯露苦衷 埃拉＆志那都","81165004","601"
"81166001","2025/08/27 15:59:59","10166","1","0","2025/08/18 16:00:00","1","6011","10166101","9016","0","0","通過SPECIAL的MODE1","81166001","601"
"81166002","2025/08/27 15:59:59","10166","2","0","2025/08/18 16:00:00","1","6011","10166102","9016","0","0","通過SPECIAL的MODE2","81166002","601"
"81166003","2025/08/27 15:59:59","10166","3","0","2025/08/18 16:00:00","1","6011","10166103","9016","0","0","討伐SPECIAL的Boss","81166003","601"
"81166004","2025/08/27 15:59:59","10166","5","0","2025/08/18 16:00:00","1","6011","10166104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81166004","601"
"81167001","2025/09/27 15:59:59","10167","1","0","2025/09/18 16:00:00","1","6011","10167101","9016","0","0","通過SPECIAL的MODE1","81167001","601"
"81167002","2025/09/27 15:59:59","10167","2","0","2025/09/18 16:00:00","1","6011","10167102","9016","0","0","通過SPECIAL的MODE2","81167002","601"
"81167003","2025/09/27 15:59:59","10167","3","0","2025/09/18 16:00:00","1","6011","10167103","9016","0","0","討伐SPECIAL的Boss","81167003","601"
"81167004","2025/09/27 15:59:59","10167","5","0","2025/09/18 16:00:00","1","6011","10167104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81167004","601"
"81168001","2025/10/27 15:59:59","10168","1","0","2025/10/18 16:00:00","1","6011","10168101","9016","0","0","通過SPECIAL的MODE1","81168001","601"
"81168002","2025/10/27 15:59:59","10168","2","0","2025/10/18 16:00:00","1","6011","10168102","9016","0","0","通過SPECIAL的MODE2","81168002","601"
"81168003","2025/10/27 15:59:59","10168","3","0","2025/10/18 16:00:00","1","6011","10168103","9016","0","0","討伐SPECIAL的Boss","81168003","601"
"81168004","2025/10/27 15:59:59","10168","5","0","2025/10/18 16:00:00","1","6011","10168104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81168004","601"
"81169001","2025/11/27 15:59:59","10169","1","0","2025/11/18 16:00:00","1","6011","10169101","9016","0","0","通過SPECIAL的MODE1","81169001","601"
"81169002","2025/11/27 15:59:59","10169","2","0","2025/11/18 16:00:00","1","6011","10169102","9016","0","0","通過SPECIAL的MODE2","81169002","601"
"81169003","2025/11/27 15:59:59","10169","3","0","2025/11/18 16:00:00","1","6011","10169103","9016","0","0","討伐SPECIAL的Boss","81169003","601"
"81169004","2025/11/27 15:59:59","10169","5","0","2025/11/18 16:00:00","1","6011","10169104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81169004","601"
"81170001","2025/12/27 15:59:59","10170","1","0","2025/12/18 16:00:00","1","6011","10170101","9016","0","0","通過SPECIAL的MODE1","81170001","601"
"81170002","2025/12/27 15:59:59","10170","2","0","2025/12/18 16:00:00","1","6011","10170102","9016","0","0","通過SPECIAL的MODE2","81170002","601"
"81170003","2025/12/27 15:59:59","10170","3","0","2025/12/18 16:00:00","1","6011","10170103","9016","0","0","討伐SPECIAL的Boss","81170003","601"
"81170004","2025/12/27 15:59:59","10170","5","0","2025/12/18 16:00:00","1","6011","10170104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81170004","601"
"81171001","2026/01/27 15:59:59","10171","1","0","2026/01/18 16:00:00","1","6011","10171101","9016","0","0","通過SPECIAL的MODE1","81171001","601"
"81171002","2026/01/27 15:59:59","10171","2","0","2026/01/18 16:00:00","1","6011","10171102","9016","0","0","通過SPECIAL的MODE2","81171002","601"
"81171003","2026/01/27 15:59:59","10171","3","0","2026/01/18 16:00:00","1","6011","10171103","9016","0","0","討伐SPECIAL的Boss","81171003","601"
"81171004","2026/01/27 15:59:59","10171","5","0","2026/01/18 16:00:00","1","6011","10171104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81171004","601"
"81172001","2026/02/23 15:59:59","10172","1","0","2026/02/10 16:00:00","1","6011","10172101","9016","0","0","通過SPECIAL的MODE1","81172001","601"
"81172002","2026/02/23 15:59:59","10172","2","0","2026/02/10 16:00:00","1","6011","10172102","9016","0","0","通過SPECIAL的MODE2","81172002","601"
"81172003","2026/02/23 15:59:59","10172","3","0","2026/02/10 16:00:00","1","6011","10172103","9016","0","0","討伐SPECIAL的Boss","81172003","601"
"81172004","2026/02/23 15:59:59","10172","5","0","2026/02/10 16:00:00","1","6011","10172104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81172004","601"
"81173001","2026/03/27 15:59:59","10173","1","0","2026/03/18 16:00:00","1","6011","10173101","9016","0","0","通過SPECIAL的MODE1","81173001","601"
"81173002","2026/03/27 15:59:59","10173","2","0","2026/03/18 16:00:00","1","6011","10173102","9016","0","0","通過SPECIAL的MODE2","81173002","601"
"81173003","2026/03/27 15:59:59","10173","3","0","2026/03/18 16:00:00","1","6011","10173103","9016","0","0","討伐SPECIAL的Boss","81173003","601"
"81173004","2026/03/27 15:59:59","10173","5","0","2026/03/18 16:00:00","1","6011","10173104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的Boss","81173004","601"
"81174001","2026/04/23 15:59:59","10174","1","0","2026/04/11 16:00:00","1","6011","10174101","9016","0","0","通過SPECIAL喧囂獨角兔的MODE1","81174001","601"
"81174002","2026/04/23 15:59:59","10174","2","0","2026/04/11 16:00:00","1","6011","10174102","9016","0","0","通過SPECIAL喧囂獨角兔的MODE2","81174002","601"
"81174003","2026/04/23 15:59:59","10174","3","0","2026/04/11 16:00:00","1","6011","10174103","9016","0","0","討伐SPECIAL的喧囂獨角兔","81174003","601"
"81174004","2026/04/23 15:59:59","10174","5","0","2026/04/11 16:00:00","1","6011","10174104","9015","0","0","在5次以內討伐SPECIAL或EXHIBITION的喧囂獨角兔","81174004","601"
"81175001","2026/04/23 15:59:59","10175","1","0","2026/04/11 16:00:00","1","6011","10175101","9016","0","0","通過SPECIAL糾結的盆栽小花的MODE1","81175001","601"
"81175002","2026/04/23 15:59:59","10175","2","0","2026/04/11 16:00:00","1","6011","10175102","9016","0","0","通過SPECIAL糾結的盆栽小花的MODE2","81175002","601"
