866c259f8965e2206dd8bc1866f07dba045977424f1075b87c0dce643658977b,c5be1e3c854fdd68d20943624bdd43baecaa9035a9ebe468e7ddf0666147e5ac,d56e5ae91a7b979010afe9cca7fbf58b9c7398d02473a2c56a3b72869551f1ab,c27539c776fb21999539fec1f1cc8f76ff1dd4f6a754299cf96f11032a282171,3a7058fb84e2a27ab4a1f58ece951e6a6f1d38ab3dfae2ff60e59d43ad64e563,0c6432f26cfbb932444a779827b86e7fe660f9ac17fc952680966c16894e838a,0728ec4499371eb24f67e45eb4ab4d53cd11b3636c5ce7b9381fe36cee9b6f3b,4a9f72cd45b2637bdc199d2329a239c0955e988862a7cced21ea5b36d184fc31,236d31c2cca1151435dee941b540c3232b27739e6e6a5a8f8b7e423ac1bbc2a4,e14819837fc7ecee16a05a1ccf3c3366f4247cd3d460bc62d85766eacea02c5b,4c0b30c3639d03c5bbb7e279cb1ee3a45192e9360ceaa41bc1c7d6a77bd19c75,fa5a414225a5ffcfdc282eb5ad2a2d4a9d1515b4b21079a7c5da3bcb1d8ef211,361df0706d38ea6718bc9a200f48ea3a39ff96acc39bb3a0806a7ae0c1cc375e,8b7806f8b6db0617035d8bf373578a17295ee0ffd8d069d9c0cf44e76a128e52,427b3faaf72f2784af82a5410681fa1eb4557a7e17c14775cad635e8eb83bc49,20d9dd3b50b72a8153feaa6ce61cb9851577c1daf1ad9930c42b8ee4b8bb58d8,27c8c5181990849c9f2e9aebedffe45e521bf16d3ce1ffdead775e19684b4f33,03b824a9a1116588ae6c1cefbdff1391977c0a036e2c530f333c648991b1bc56,8d5f25b63275b1b91ae041c5ee5959fb284e227e9aedda9c323665a8be31e6c9,e62f9bdb96931a565c85f2859f33a002d660c173b9bfcadae9cf64217b42040a,e074874db13f23f2f13d32af7d224a63d1f0f64f495d635cf56fbc7bf3b665ae,cdb10f46fef9d567ecb375d33d249f4da3d3239641313f044ad3645666d53ef6,a6e99e8738550ed4ab49299622466722f08a5f4338b722c93e9fefccf2df3c9f,18f4c596a8805e6d24f69c5517da0a160a4ffefb261f039019b7329d15297cc7,b9ac1328a6a726aff9b0e6f640f3580d9b114ae54fa5416b60ddaf934a57f07d,66bc197c5f26ed8d5e5067959619212f5a332ce9d95f20eca15b6366d25f35da,55a71b8880675d3faf558b5570d4babb060b256078c4ae1383f2c5f746f10af6,3ff33e5f7e1ae9dae42a4f357dd42ddb152ebdd8fed355391b260a0ff99e9bd5,b74649cbb08300e32abb6339e75f51ef7f9f2e0e8d24116a0c089030a2dfd211,7bd4cfbeab79ae7035e83d8180d09784647d759d3213cda640d5dd9d5bda14a1,bfa7d63f94ce1d77d4586bba45c9d114b24bc37a8999091cbe04e400c0d28adb,d65c3896abd61613c2f94a220cd192681056bbadd0fba167009694127ca5cf70,5fc57b281d90fcbf8f23d1e0a6d1508a908d390bc07ffb86c1d8979bd246ed25,a2a027e6e5aae7465c204d3a3abcb12e319918fc08b52084d3e620f41b690eda,adc7c89c45f39648364af0c54e843142bc2ab60294d7b280843b43a0f2cb05ba,5ea2b7c3eef1572e5071146f0e76d5733e3f1bae363577ead3ccb13dfa832989,1088dd7ec91bc0506912b23d9dda5620bc1fe5468c38ae549ce855f759120960,d974f703c56fb44b6294bd65a3cabc76359fdf27d7b88fd45a5840e0ff4b2550,be4cec6b806b6a8ed5413dfb80e86e85adc7ac754344833b293d23410b2fee83,d582bc6ade4f50293a1f06f41046222d1bd2f30beb685b957825ff264db0daa6,4d8967569835cfd6fea3a7f613d470d5bb19a424c7ea37d04abe72c5bd8ea758,1770a6210e0f4ee9a93438d82b24df51e90d4f102ba5e0d6be460a1f2022620b,585f40bcc239df129d6cf20aefd2ec4c31b0fdb13e15212d9d8b607da4bd33ff,720d991c71c549326255886d784975b09303ec5d6b4c033256711c87b26aafd9
"18","90","蘭德索爾 市中心 1-4","0","18","0","1","-28","54","0","bgm_M41","0","101253","101251","650061193","0","650061192","bgm_M41","bgm_M41","31046","101251","1","bgm_M41","0","650061191","10","19","20061201","5","20061","0","270","650061121","650061119","67","0","100190","101252","bgm_M41","bgm_M41","20061204","0","0","2"
"20","90","蘭德索爾 市中心 1-5","0","20","0","1","52","54","0","bgm_M41","0","101253","101251","650061203","0","650061202","bgm_M41","bgm_M41","31053","101251","1","bgm_M41","0","650061201","10","20","20061201","5","20061","0","300","650061121","650061120","281","0","100260","101252","bgm_M41","bgm_M41","20061205","0","0","2"
"8","90","遊俠集訓所周圍 1-1","0","8","0","1","-20","0","0","bgm_M41","0","100066","100064","650062013","0","650062012","bgm_M41","bgm_M41","0","100064","0","bgm_M41","0","650062011","8","1","20062101","0","20062","0","120","650062124","650062101","-806","0","100010","100065","bgm_M41","bgm_M41","20062101","0","0","0"
"8","90","遊俠集訓所周圍 1-2","0","8","0","1","-173","0","0","bgm_M41","0","100113","100111","650062023","0","650062022","bgm_M41","bgm_M41","0","100111","0","bgm_M41","0","650062021","8","2","20062101","0","20062","0","120","650062125","650062102","-706","0","100050","100112","bgm_M41","bgm_M41","20062102","0","0","0"
"8","90","遊俠集訓所周圍 1-3","0","8","0","1","-135","0","0","bgm_M41","0","100113","100111","650062033","0","650062032","bgm_M41","bgm_M41","0","100111","0","bgm_M41","0","650062031","8","3","20062101","0","20062","0","120","650062126","650062103","-552","0","100050","100112","bgm_M41","bgm_M41","20062103","0","0","0"
"8","90","遊俠集訓所周圍 1-4","0","8","0","1","96","0","0","bgm_M41","0","100023","100021","650062043","0","650062042","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650062041","8","4","20062101","0","20062","0","120","650062127","650062104","-623","0","100020","100022","bgm_M41","bgm_M41","20062104","0","0","0"
"8","90","遊俠集訓所周圍 1-5","0","8","0","1","35","0","0","bgm_M41","0","100033","100031","650062053","0","650062052","bgm_M41","bgm_M41","0","100031","0","bgm_M41","0","650062051","8","5","20062101","0","20062","0","120","650062123","650062105","-443","0","100040","100032","bgm_M41","bgm_M41","20062105","0","0","0"
"9","90","遊俠集訓所周圍 1-6","0","9","0","1","-159","0","0","bgm_M41","0","100066","100064","650062063","0","650062062","bgm_M41","bgm_M41","0","100064","0","bgm_M41","0","650062061","9","6","20062101","0","20062","0","135","650062124","650062106","-356","0","100010","100065","bgm_M41","bgm_M41","20062106","0","0","0"
"9","90","遊俠集訓所周圍 1-7","0","9","0","1","-109","0","0","bgm_M41","0","100033","100031","650062073","0","650062072","bgm_M41","bgm_M41","0","100031","0","bgm_M41","0","650062071","9","7","20062101","0","20062","0","135","650062125","650062107","-214","0","100040","100032","bgm_M41","bgm_M41","20062107","0","0","0"
"9","90","遊俠集訓所周圍 1-8","0","9","0","1","64","0","0","bgm_M41","0","101623","101621","650062083","0","650062082","bgm_M41","bgm_M41","0","101621","0","bgm_M41","0","650062081","9","8","20062101","0","20062","0","135","650062126","650062108","-124","0","100450","101622","bgm_M41","bgm_M41","20062108","0","0","0"
"9","90","遊俠集訓所周圍 1-9","0","9","0","1","56","0","0","bgm_M41","0","102023","102021","650062093","0","650062092","bgm_M41","bgm_M41","0","102021","0","bgm_M41","0","650062091","9","9","20062101","0","20062","0","135","650062127","650062109","79","0","100560","102022","bgm_M41","bgm_M41","20062109","0","0","0"
"9","90","遊俠集訓所周圍 1-10","0","9","0","1","-99","0","0","bgm_M41","0","100023","100021","650062103","0","650062102","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650062101","9","10","20062101","0","20062","0","135","650062122","650062110","-15","0","100020","100022","bgm_M41","bgm_M41","20062110","0","0","0"
"10","90","遊俠集訓所周圍 1-11","0","10","0","1","-85","0","0","bgm_M41","0","100023","100021","650062113","0","650062112","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650062111","10","11","20062101","0","20062","0","150","650062124","650062111","176","0","100020","100022","bgm_M41","bgm_M41","20062111","0","0","0"
"10","90","遊俠集訓所周圍 1-12","0","10","0","1","15","0","0","bgm_M41","0","101673","101671","650062123","0","650062122","bgm_M41","bgm_M41","0","101671","0","bgm_M41","0","650062121","10","12","20062101","0","20062","0","150","650062125","650062112","302","0","100460","101672","bgm_M41","bgm_M41","20062112","0","0","0"
"10","90","遊俠集訓所周圍 1-13","0","10","0","1","-82","0","0","bgm_M41","0","102023","102021","650062133","0","650062132","bgm_M41","bgm_M41","0","102021","0","bgm_M41","0","650062131","10","13","20062101","0","20062","0","150","650062126","650062113","439","0","100560","102022","bgm_M41","bgm_M41","20062113","0","0","0"
"10","90","遊俠集訓所周圍 1-14","0","10","0","1","54","0","0","bgm_M41","0","100023","100021","650062143","0","650062142","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650062141","10","14","20062101","0","20062","0","150","650062127","650062114","534","0","100020","100022","bgm_M41","bgm_M41","20062114","0","0","0"
"10","90","遊俠集訓所周圍 1-15","0","10","0","1","-85","0","0","bgm_M41","0","101673","101671","650062153","0","650062152","bgm_M41","bgm_M41","0","101671","0","bgm_M41","0","650062151","10","15","20062101","0","20062","0","150","650062123","650062115","673","0","100460","101672","bgm_M41","bgm_M41","20062115","0","0","0"
"16","90","遊俠集訓所周圍 1-1","0","16","0","1","-191","54","0","bgm_M41","0","100693","100691","650062163","0","650062162","bgm_M41","bgm_M41","31012","100691","1","bgm_M41","0","650062161","10","16","20062201","5","20062","0","240","650062121","650062116","-439","0","100020","100692","bgm_M41","bgm_M41","20062201","0","0","2"
"16","90","遊俠集訓所周圍 1-2","0","16","0","1","-195","54","0","bgm_M41","0","102043","102041","650062173","0","650062172","bgm_M41","bgm_M41","31038","102041","1","bgm_M41","0","650062171","10","17","20062201","5","20062","0","240","650062121","650062117","-172","0","100560","102042","bgm_M41","bgm_M41","20062202","0","0","2"
"18","90","遊俠集訓所周圍 1-3","0","18","0","1","38","54","0","bgm_M41","0","101693","101691","650062183","0","650062182","bgm_M41","bgm_M41","31012","101691","1","bgm_M41","0","650062181","10","18","20062201","5","20062","0","270","650062121","650062118","-23","0","100460","101692","bgm_M41","bgm_M41","20062203","0","0","2"
"18","90","遊俠集訓所周圍 1-4","0","18","0","1","-173","54","0","bgm_M41","0","100693","100691","650062193","0","650062192","bgm_M41","bgm_M41","31038","100691","1","bgm_M41","0","650062191","10","19","20062201","5","20062","0","270","650062121","650062119","58","0","100020","100692","bgm_M41","bgm_M41","20062204","0","0","2"
"20","90","遊俠集訓所周圍 1-5","0","20","0","1","-4","54","0","bgm_M41","0","101693","101691","650062203","0","650062202","bgm_M41","bgm_M41","31012","101691","1","bgm_M41","0","650062201","10","20","20062201","5","20062","0","300","650062121","650062120","243","0","100460","101692","bgm_M41","bgm_M41","20062205","0","0","2"
"8","90","跳蚤市場會場 1-1","0","8","0","1","-69","0","0","bgm_M41","0","101583","101581","650063013","0","650063012","bgm_M41","bgm_M41","0","101581","0","bgm_M41","0","650063011","8","1","20063101","0","20063","0","120","650063124","650063101","-445","0","100190","101582","bgm_M41","bgm_M41","20063101","0","0","0"
"8","90","跳蚤市場會場 1-2","0","8","0","1","15","0","0","bgm_M41","0","101583","101581","650063023","0","650063022","bgm_M41","bgm_M41","0","101581","0","bgm_M41","0","650063021","8","2","20063101","0","20063","0","120","650063125","650063102","-212","0","100200","101582","bgm_M41","bgm_M41","20063102","0","0","0"
"8","90","跳蚤市場會場 1-3","0","8","0","1","-92","0","0","bgm_M41","0","101583","101581","650063033","0","650063032","bgm_M41","bgm_M41","0","101581","0","bgm_M41","0","650063031","8","3","20063101","0","20063","0","120","650063126","650063103","5","0","100200","101582","bgm_M41","bgm_M41","20063103","0","0","0"
"8","90","跳蚤市場會場 1-4","0","8","0","1","30","0","0","bgm_M41","0","101583","101581","650063043","0","650063042","bgm_M41","bgm_M41","0","101581","0","bgm_M41","0","650063041","8","4","20063101","0","20063","0","120","650063127","650063104","183","0","100590","101582","bgm_M41","bgm_M41","20063104","0","0","0"
"8","90","跳蚤市場會場 1-5","0","8","0","1","-62","0","0","bgm_M41","0","101583","101581","650063053","0","650063052","bgm_M41","bgm_M41","0","101581","0","bgm_M41","0","650063051","8","5","20063101","0","20063","0","120","650063123","650063105","381","0","100190","101582","bgm_M41","bgm_M41","20063105","0","0","0"
"9","90","智慧森林周圍 1-6","0","9","0","1","-121","0","0","bgm_M41","0","100066","100064","650063063","0","650063062","bgm_M41","bgm_M41","0","100064","0","bgm_M41","0","650063061","9","6","20063102","0","20063","0","135","650063124","650063106","-647","0","100010","100065","bgm_M41","bgm_M41","20063106","0","0","0"
"9","90","智慧森林周圍 1-7","0","9","0","1","-23","0","0","bgm_M41","0","100113","100111","650063073","0","650063072","bgm_M41","bgm_M41","0","100111","0","bgm_M41","0","650063071","9","7","20063102","0","20063","0","135","650063125","650063107","-470","0","100050","100112","bgm_M41","bgm_M41","20063107","0","0","0"
"9","90","智慧森林周圍 1-8","0","9","0","1","-180","0","0","bgm_M41","0","101623","101621","650063083","0","650063082","bgm_M41","bgm_M41","0","101621","0","bgm_M41","0","650063081","9","8","20063102","0","20063","0","135","650063126","650063108","-335","0","100450","101622","bgm_M41","bgm_M41","20063108","0","0","0"
"9","90","智慧森林周圍 1-9","0","9","0","1","56","0","0","bgm_M41","0","101623","101621","650063093","0","650063092","bgm_M41","bgm_M41","0","101621","0","bgm_M41","0","650063091","9","9","20063102","0","20063","0","135","650063127","650063109","-298","0","100450","101622","bgm_M41","bgm_M41","20063109","0","0","0"
"9","90","智慧森林周圍 1-10","0","9","0","1","-45","0","0","bgm_M41","0","100023","100021","650063103","0","650063102","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650063101","9","10","20063102","0","20063","0","135","650063122","650063110","-114","0","100020","100022","bgm_M41","bgm_M41","20063110","0","0","0"
"10","90","智慧森林周圍 1-11","0","10","0","1","54","0","0","bgm_M41","0","100023","100021","650063113","0","650063112","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650063111","10","11","20063102","0","20063","0","150","650063124","650063111","38","0","100020","100022","bgm_M41","bgm_M41","20063111","0","0","0"
"10","90","智慧森林周圍 1-12","0","10","0","1","-100","0","0","bgm_M41","0","100023","100021","650063123","0","650063122","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650063121","10","12","20063102","0","20063","0","150","650063125","650063112","142","0","100020","100022","bgm_M41","bgm_M41","20063112","0","0","0"
"10","90","智慧森林周圍 1-13","0","10","0","1","65","0","0","bgm_M41","0","102023","102021","650063133","0","650063132","bgm_M41","bgm_M41","0","102021","0","bgm_M41","0","650063131","10","13","20063102","0","20063","0","150","650063126","650063113","250","0","100560","102022","bgm_M41","bgm_M41","20063113","0","0","0"
"10","90","智慧森林周圍 1-14","0","10","0","1","-70","0","0","bgm_M41","0","100023","100021","650063143","0","650063142","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650063141","10","14","20063102","0","20063","0","150","650063127","650063114","371","0","100020","100022","bgm_M41","bgm_M41","20063114","0","0","0"
"10","90","智慧森林周圍 1-15","0","10","0","1","-6","0","0","bgm_M41","0","101673","101671","650063153","0","650063152","bgm_M41","bgm_M41","0","101671","0","bgm_M41","0","650063151","10","15","20063102","0","20063","0","150","650063123","650063115","556","0","100460","101672","bgm_M41","bgm_M41","20063115","0","0","0"
"16","90","智慧森林周圍 1-1","0","16","0","1","-73","54","0","bgm_M41","0","100693","100691","650063163","0","650063162","bgm_M41","bgm_M41","31257","100691","1","bgm_M41","0","650063161","10","16","20063201","5","20063","0","240","650063121","650063116","-520","0","100020","100692","bgm_M41","bgm_M41","20063201","0","0","2"
"16","90","智慧森林周圍 1-2","0","16","0","1","44","54","0","bgm_M41","0","100693","100691","650063173","0","650063172","bgm_M41","bgm_M41","31057","100691","1","bgm_M41","0","650063171","10","17","20063201","5","20063","0","240","650063121","650063117","-308","0","100020","100692","bgm_M41","bgm_M41","20063202","0","0","2"
"18","90","智慧森林周圍 1-3","0","18","0","1","-179","54","0","bgm_M41","0","100693","100691","650063183","0","650063182","bgm_M41","bgm_M41","31257","100691","1","bgm_M41","0","650063181","10","18","20063201","5","20063","0","270","650063121","650063118","-234","0","100020","100692","bgm_M41","bgm_M41","20063203","0","0","2"
"18","90","智慧森林周圍 1-4","0","18","0","1","-176","54","0","bgm_M41","0","100693","100691","650063193","0","650063192","bgm_M41","bgm_M41","31057","100691","1","bgm_M41","0","650063191","10","19","20063201","5","20063","0","270","650063121","650063119","61","0","100020","100692","bgm_M41","bgm_M41","20063204","0","0","2"
"20","90","智慧森林周圍 1-5","0","20","0","1","5","54","0","bgm_M41","0","101693","101691","650063203","0","650063202","bgm_M41","bgm_M41","31257","101691","1","bgm_M41","0","650063201","10","20","20063201","5","20063","0","300","650063121","650063120","289","0","100460","101692","bgm_M41","bgm_M41","20063205","0","0","2"
"8","90","魔族的城鎮 1-1","0","8","0","1","-145","0","0","bgm_M41","0","100773","100771","650064013","0","650064012","bgm_M41","bgm_M41","0","100771","0","bgm_M41","0","650064011","8","1","20064101","0","20064","0","120","650064124","650064101","-676","0","100060","100772","bgm_M41","bgm_M41","20064101","0","0","0"
"8","90","魔族的城鎮 1-2","0","8","0","1","93","0","0","bgm_M41","0","100773","100771","650064023","0","650064022","bgm_M41","bgm_M41","0","100771","0","bgm_M41","0","650064021","8","2","20064101","0","20064","0","120","650064125","650064102","-625","0","100060","100772","bgm_M41","bgm_M41","20064102","0","0","0"
"8","90","魔族的城鎮 1-3","0","8","0","1","98","0","0","bgm_M41","0","103273","103271","650064033","0","650064032","bgm_M41","bgm_M41","0","103271","0","bgm_M41","0","650064031","8","3","20064101","0","20064","0","120","650064126","650064103","-482","0","110451","103272","bgm_M41","bgm_M41","20064103","0","0","0"
"8","90","魔族的城鎮 1-4","0","8","0","1","40","0","0","bgm_M41","0","103273","103271","650064043","0","650064042","bgm_M41","bgm_M41","0","103271","0","bgm_M41","0","650064041","8","4","20064101","0","20064","0","120","650064127","650064104","-322","0","110452","103272","bgm_M41","bgm_M41","20064104","0","0","0"
"8","90","魔族的城鎮 1-5","0","8","0","1","-135","0","0","bgm_M41","0","103273","103271","650064053","0","650064052","bgm_M41","bgm_M41","0","103271","0","bgm_M41","0","650064051","8","5","20064101","0","20064","0","120","650064123","650064105","-536","0","110452","103272","bgm_M41","bgm_M41","20064105","0","0","0"
"9","90","魔族的城鎮 1-6","0","9","0","1","-185","0","0","bgm_M41","0","103273","103271","650064063","0","650064062","bgm_M41","bgm_M41","0","103271","0","bgm_M41","0","650064061","9","6","20064101","0","20064","0","135","650064124","650064106","-385","0","110451","103272","bgm_M41","bgm_M41","20064106","0","0","0"
"9","90","魔族的城鎮 1-7","0","9","0","1","-165","0","0","bgm_M41","0","103273","103271","650064073","0","650064072","bgm_M41","bgm_M41","0","103271","0","bgm_M41","0","650064071","9","7","20064101","0","20064","0","135","650064125","650064107","-222","0","110452","103272","bgm_M41","bgm_M41","20064107","0","0","0"
"9","90","魔族的城鎮 1-8","0","9","0","1","71","0","0","bgm_M41","0","103273","103271","650064083","0","650064082","bgm_M41","bgm_M41","0","103271","0","bgm_M41","0","650064081","9","8","20064101","0","20064","0","135","650064126","650064108","-187","0","110451","103272","bgm_M41","bgm_M41","20064108","0","0","0"
"9","90","魔族的城鎮 1-9","0","9","0","1","-91","0","0","bgm_M41","0","103273","103271","650064093","0","650064092","bgm_M41","bgm_M41","0","103271","0","bgm_M41","0","650064091","9","9","20064101","0","20064","0","135","650064127","650064109","-88","0","110451","103272","bgm_M41","bgm_M41","20064109","0","0","0"
"9","90","魔族的城鎮 1-10","0","9","0","1","43","0","0","bgm_M41","0","103273","103271","650064103","0","650064102","bgm_M41","bgm_M41","0","103271","0","bgm_M41","0","650064101","9","10","20064101","0","20064","0","135","650064122","650064110","13","0","110452","103272","bgm_M41","bgm_M41","20064110","0","0","0"
"10","90","魔族的城鎮 1-11","0","10","0","1","107","0","0","bgm_M41","0","103273","103271","650064113","0","650064112","bgm_M41","bgm_M41","0","103271","0","bgm_M41","0","650064111","10","11","20064101","0","20064","0","150","650064124","650064111","194","0","110451","103272","bgm_M41","bgm_M41","20064111","0","0","0"
"10","90","魔族的城鎮 1-12","0","10","0","1","-87","0","0","bgm_M41","0","103273","103271","650064123","0","650064122","bgm_M41","bgm_M41","0","103271","0","bgm_M41","0","650064121","10","12","20064101","0","20064","0","150","650064125","650064112","107","0","110451","103272","bgm_M41","bgm_M41","20064112","0","0","0"
"10","90","魔族的城鎮 1-13","0","10","0","1","-87","0","0","bgm_M41","0","103273","103271","650064133","0","650064132","bgm_M41","bgm_M41","0","103271","0","bgm_M41","0","650064131","10","13","20064101","0","20064","0","150","650064126","650064113","281","0","110452","103272","bgm_M41","bgm_M41","20064113","0","0","0"
"10","90","魔族的城鎮 1-14","0","10","0","1","60","0","0","bgm_M41","0","103273","103271","650064143","0","650064142","bgm_M41","bgm_M41","0","103271","0","bgm_M41","0","650064141","10","14","20064101","0","20064","0","150","650064127","650064114","378","0","110452","103272","bgm_M41","bgm_M41","20064114","0","0","0"
"10","90","魔族的城鎮 1-15","0","10","0","1","-90","0","0","bgm_M41","0","103273","103271","650064153","0","650064152","bgm_M41","bgm_M41","0","103271","0","bgm_M41","0","650064151","10","15","20064101","0","20064","0","150","650064123","650064115","468","0","110452","103272","bgm_M41","bgm_M41","20064115","0","0","0"
"16","90","魔族的城鎮 1-1","0","16","0","1","-38","54","0","bgm_M41","0","103283","103281","650064163","0","650064162","bgm_M41","bgm_M41","31044","103281","1","bgm_M41","0","650064161","10","16","20064201","5","20064","0","240","650064121","650064116","-518","0","110452","103282","bgm_M41","bgm_M41","20064201","0","0","2"
"16","90","魔族的城鎮 1-2","0","16","0","1","-184","54","0","bgm_M41","0","103283","103281","650064173","0","650064172","bgm_M41","bgm_M41","31008","103281","1","bgm_M41","0","650064171","10","17","20064201","5","20064","0","240","650064121","650064117","-384","0","110452","103282","bgm_M41","bgm_M41","20064202","0","0","2"
"18","90","魔族的城鎮 1-3","0","18","0","1","51","54","0","bgm_M41","0","103283","103281","650064183","0","650064182","bgm_M41","bgm_M41","31044","103281","1","bgm_M41","0","650064181","10","18","20064201","5","20064","0","270","650064121","650064118","-190","0","110451","103282","bgm_M41","bgm_M41","20064203","0","0","2"
