166543828b17950d9190737ffb8ed82e17a53b32cc2eb4700853e746b049642b,7a37838250ec5d5de9f98c44bf260084208a4540880f1cadfe0b9b3968aa7e68,05092627a1b5e23728ac8584d0f7bc420920175629eb11b5a70afdf60c364590,bcfa388abe0072f6b5de53cc2dc800d44aa8832e390e985c7a102190ee535a86,967cbc9ee6155f24cfc370e290c2627f460fd01ca561b2b47306db91f210a6e3,653656675b98a7968b24104e86729565f509e4d7442225601f4dd709bda958ad,a241ff8c6f36811dba222ac2ca0c8cacff6e7a0f91f62029db694845c416c19e,4226a70e2ec9ef9db5a2f8a530ee54873f35bcbbab311fc7920360632e55e58c,01df54d5b9b80b7acbe61962e2c829537fa88ce2b7863b78d6d94c944bf86c28,c6b258dbf26283d9d16123ac1222f58ce07b1471d602b07179bff5e58350e4dc,89b051f5705171e6a1862280fed234ba85fdcb45751a05597e7e6cc7d08a1af4,ff626e10bf61ae08b1457d24cce0cb514f5bec41ac231d83047ec98c6fbc6197,9d2cd74d4a78e0e94236526386eca229035af4aedacd4b87c93bcb6c5056b5e4,2798b248cf51908dbfad018d6f8bd80048dea6e18fff174d45eb44a4fc23253e,0fe5a72348f266148ce8ce2f8811c6c08627f1d8a2700a9b6e3da64d13a2e1a2,9fbc154fd9027cf8c1aaac0958d5494f6580c46d3396dc3312508a5332333cc1,dec981e57bdf3ceabbcebfafce9fc0cda091671fe3a1d43ef5bc3475318d7af3,0eec9b0c1a5de560d1538e9d7dd1bd91bfd20818329594c3b6d4f86738723737,6d8f82386e21b540d6df214008b37673da9a609e45340a144363044a81b13f17,c716196e87323d6b7418a3c3ecf36266df4748977d5c63ac83ffa81865ba88cc,6844932d6f58a10856d66eca683c187f47e0698a9e88b10f79d180566ed6846d,1bd589d4dc8b365fd91f107e3174673303c9410fc877cc7f0b19644ace07c004,b06a6d7028bdf4c3fbb27d0b94f846b50c752dd9799243d7c5853ea1233011fb,8c48fba8ae2c8803f3079c7cdde494e4056ce9492059e678885f4613bb31f7e3,42023f231d515d9d4967a3ad592f637f7cf7e5ac9ee340e1243c41a2858897be,fddd051fe5dd4c073c3f900aa06c4953f326719bac78993d76854501e23d831f,14531f249c3a4952be1e7c27115e7ae3e02ca27f985639542db2affe0a316351,61f4b102fb62cd2ecd945758a9598509dc7e174f7ad6c2683c1845fde061e906,3b6d4c1116d7b912d956154568142cdba46f7fbca6ac3c9501c2b9090bdef79b,b0ff59303cf58fd6e3eabfc40f62b6aa9214055515a3b2b809d2f06e7301c47a,16068688c6c5b9169d0e56f0250d5f0476642bd6be6fe0f9bad93abe13382073,e4091e495eedfea3912041b37ebdca0fa34e95eda068b92baac59ee9e9cdf4a7,5972312a19ee6e9322f757bb769b7a685a9e1aa5aa99191c322b6a22df09f06d,0211eaf41895f570dfe2ac7a7f3435763ab77ad45934b3871a1e6deeb1f893c7,de345f2229c21ea5317c040d3391d5b38d8760393acf7fec0e88e8c180362f45,84e4cca0f839677454fc75ceb4295aeb10c3ecf8a341b9c3091589d35a243578,468a6c5ed91e470085175567f72614dbdaccd0230627f176fecb1e58024c3c3d,6a01735eada64ace895030967a9ec32dcbeddd1b1a75630de4fda2758c07ffb9,f9c5b1c4edead1326131ff923a5da24a9b45d03fb70c481dbd95408ce9f3ccd4,90479a21d4b604de0cc7d3923c0ca3ab322e79cbedc25bc7d79ebbf3bbc90ba7,7093d1840fe1215809cd8c024be3a00e9ff039a798101760a92eeb50369150e0,32ea4645b7a0c9d0888381662c5e2150aef63c507d6a62f5b1d367e209d094ea,fcd5b3d8fdfea8e9e81aca4551a27c9998815042085f7aaf1c02da205d4bf7ea,4acb98db2457bb748bfcf234827cc2001fba8cd01dd282283d72bdd1ec0c95e9
"650045023","bgm_M41","20045102","120","650045102","650045125","0","0","25","0","20045","0","100039","650045021","2","0","8","8","0","0","100037","bgm_M41","蘭德索爾近郊 1-2","8","100038","20045101","0","0","0","0","bgm_M41","bgm_M41","1","0","100037","0","bgm_M41","1","650045022","-210","bgm_M41","90","100040","0"
"650045033","bgm_M41","20045103","120","650045103","650045126","0","0","-156","0","20045","0","100113","650045031","3","0","8","8","0","0","100111","bgm_M41","蘭德索爾近郊 1-3","8","100112","20045101","0","0","0","0","bgm_M41","bgm_M41","1","0","100111","0","bgm_M41","1","650045032","-85","bgm_M41","90","100050","0"
"650045043","bgm_M41","20045104","120","650045104","650045127","0","0","-21","0","20045","0","102973","650045041","4","0","8","8","0","0","102971","bgm_M41","蘭德索爾近郊 1-4","8","102972","20045101","0","0","0","0","bgm_M41","bgm_M41","1","0","102971","0","bgm_M41","1","650045042","103","bgm_M41","90","100130","0"
"650045053","bgm_M41","20045105","120","650045105","650045123","0","0","28","0","20045","0","101463","650045051","5","0","8","8","0","0","101461","bgm_M41","蘭德索爾近郊 1-5","8","101462","20045101","0","0","0","0","bgm_M41","bgm_M41","1","0","101461","0","bgm_M41","1","650045052","347","bgm_M41","90","100320","0"
"650045063","bgm_M41","20045106","135","650045106","650045124","0","0","-56","0","20045","0","102663","650045061","6","0","9","9","0","0","102661","bgm_M41","港小鎮‧大間 1-6","9","102662","20045102","0","0","0","0","bgm_M41","bgm_M41","1","0","102661","0","bgm_M41","1","650045062","-353","bgm_M41","90","100190","0"
"650045073","bgm_M41","20045107","135","650045107","650045125","0","0","27","0","20045","0","102663","650045071","7","0","9","9","0","0","102661","bgm_M41","港小鎮‧大間 1-7","9","102662","20045102","0","0","0","0","bgm_M41","bgm_M41","1","0","102661","0","bgm_M41","1","650045072","-9","bgm_M41","90","100590","0"
"650045083","bgm_M41","20045108","135","650045108","650045126","0","0","-41","0","20045","0","102663","650045081","8","0","9","9","0","0","102661","bgm_M41","港小鎮‧大間 1-8","9","102662","20045102","0","0","0","0","bgm_M41","bgm_M41","1","0","102661","0","bgm_M41","1","650045082","351","bgm_M41","90","100200","0"
"650045093","bgm_M41","20045109","135","650045109","650045127","0","0","-48","0","20045","0","100043","650045091","9","0","9","9","0","0","100041","bgm_M41","塔帕斯海灘 周邊 1-9","9","100042","20045103","0","0","0","0","bgm_M41","bgm_M41","1","0","100041","0","bgm_M41","1","650045092","-374","bgm_M41","90","100500","0"
"650045103","bgm_M41","20045110","135","650045110","650045122","0","0","-98","0","20045","0","100583","650045101","10","0","9","9","0","0","100581","bgm_M41","塔帕斯海灘 周邊 1-10","9","100582","20045103","0","0","0","0","bgm_M41","bgm_M41","1","0","100581","0","bgm_M41","1","650045102","-77","bgm_M41","90","100100","0"
"650045113","bgm_M41","20045111","150","650045111","650045124","0","0","2","0","20045","0","100203","650045111","11","0","10","10","0","0","100201","bgm_M41","塔帕斯海灘 周邊 1-11","10","100202","20045103","0","0","0","0","bgm_M41","bgm_M41","1","0","100201","0","bgm_M41","1","650045112","316","bgm_M41","90","100110","0"
"650045123","bgm_M41","20045112","150","650045112","650045125","0","0","-8","0","20045","0","100023","650045121","12","0","10","10","0","0","100021","bgm_M41","加托羅斯山 1-12","10","100022","20045104","0","0","0","0","bgm_M41","bgm_M41","1","0","100021","0","bgm_M41","1","650045122","-427","bgm_M41","90","100020","0"
"650045133","bgm_M41","20045113","150","650045113","650045126","0","0","-56","0","20045","0","100033","650045131","13","0","10","10","0","0","100031","bgm_M41","加托羅斯山 1-13","10","100032","20045104","0","0","0","0","bgm_M41","bgm_M41","1","0","100031","0","bgm_M41","1","650045132","-238","bgm_M41","90","100040","0"
"650045143","bgm_M41","20045114","150","650045114","650045127","0","0","29","0","20045","0","102973","650045141","14","0","10","10","0","0","102971","bgm_M41","加托羅斯山 1-14","10","102972","20045104","0","0","0","0","bgm_M41","bgm_M41","1","0","102971","0","bgm_M41","1","650045142","-36","bgm_M41","90","100330","0"
"650045153","bgm_M41","20045115","150","650045115","650045123","0","0","-88","0","20045","0","101463","650045151","15","0","10","10","0","0","101461","bgm_M41","加托羅斯山 1-15","10","101462","20045104","0","0","0","0","bgm_M41","bgm_M41","1","0","101461","0","bgm_M41","1","650045152","144","bgm_M41","90","100320","0"
"650045163","bgm_M41","20045201","240","650045116","650045121","0","54","-27","0","20045","0","102983","650045161","16","0","16","16","0","0","102981","bgm_M41","加托羅斯山 1-1","10","102982","20045201","1","0","0","2","bgm_M41","bgm_M41","2","5","102981","31208","bgm_M41","1","650045162","-478","bgm_M41","90","100130","0"
"650045173","bgm_M41","20045202","240","650045117","650045121","0","54","68","0","20045","0","102983","650045171","17","0","16","16","0","0","102981","bgm_M41","加托羅斯山 1-2","10","102982","20045201","1","0","0","2","bgm_M41","bgm_M41","2","5","102981","31044","bgm_M41","1","650045172","-266","bgm_M41","90","100330","0"
"650045183","bgm_M41","20045203","270","650045118","650045121","0","54","26","0","20045","0","102983","650045181","18","0","18","18","0","0","102981","bgm_M41","加托羅斯山 1-3","10","102982","20045201","1","0","0","2","bgm_M41","bgm_M41","2","5","102981","31208","bgm_M41","1","650045182","-68","bgm_M41","90","100140","0"
"650045193","bgm_M41","20045204","270","650045119","650045121","0","54","-110","0","20045","0","101483","650045191","19","0","18","18","0","0","101481","bgm_M41","加托羅斯山 1-4","10","101482","20045201","1","0","0","2","bgm_M41","bgm_M41","2","5","101481","31044","bgm_M41","1","650045192","60","bgm_M41","90","100330","0"
"650045203","bgm_M41","20045205","300","650045120","650045121","0","54","57","0","20045","0","101483","650045201","20","0","20","20","0","0","101481","bgm_M41","加托羅斯山 1-5","10","101482","20045201","1","0","0","2","bgm_M41","bgm_M41","2","5","101481","31208","bgm_M41","1","650045202","230","bgm_M41","90","100320","0"
"650046013","bgm_M41","20046101","120","650046101","650046124","0","0","-144","0","20046","0","101243","650046011","1","0","8","8","0","0","101241","bgm_M41","王城蘭德索爾 1-1","8","101242","20046101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650046012","-451","bgm_M41","90","100190","0"
"650046023","bgm_M41","20046102","120","650046102","650046125","0","0","13","0","20046","0","101243","650046021","2","0","8","8","0","0","101241","bgm_M41","王城蘭德索爾 1-2","8","101242","20046101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650046022","-232","bgm_M41","90","100190","0"
"650046033","bgm_M41","20046103","120","650046103","650046126","0","0","-176","0","20046","0","101243","650046031","3","0","8","8","0","0","101241","bgm_M41","王城蘭德索爾 1-3","8","101242","20046101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650046032","-64","bgm_M41","90","100200","0"
"650046043","bgm_M41","20046104","120","650046104","650046127","0","0","9","0","20046","0","101243","650046041","4","0","8","8","0","0","101241","bgm_M41","王城蘭德索爾 1-4","8","101242","20046101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650046042","92","bgm_M41","90","100190","0"
"650046053","bgm_M41","20046105","120","650046105","650046123","0","0","-70","0","20046","0","101243","650046051","5","0","8","8","0","0","101241","bgm_M41","王城蘭德索爾 1-5","8","101242","20046101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650046052","300","bgm_M41","90","100200","0"
"650046063","bgm_M41","20046106","135","650046106","650046124","0","0","22","0","20046","0","101243","650046061","6","0","9","9","0","0","101241","bgm_M41","王城蘭德索爾 1-6","9","101242","20046101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650046062","458","bgm_M41","90","100190","0"
"650046073","bgm_M41","20046107","135","650046107","650046125","0","0","-4","0","20046","0","100067","650046071","7","0","9","9","0","0","100065","bgm_M41","蘭德索爾近郊 1-7","9","100066","20046102","0","0","0","0","bgm_M41","bgm_M41","1","0","100065","0","bgm_M41","1","650046072","-381","bgm_M41","90","100020","0"
"650046083","bgm_M41","20046108","135","650046108","650046126","0","0","-113","0","20046","0","100113","650046081","8","0","9","9","0","0","100111","bgm_M41","蘭德索爾近郊 1-8","9","100112","20046102","0","0","0","0","bgm_M41","bgm_M41","1","0","100111","0","bgm_M41","1","650046082","52","bgm_M41","90","100050","0"
"650046093","bgm_M41","20046109","135","650046109","650046127","0","0","-21","0","20046","0","100023","650046091","9","0","9","9","0","0","100021","bgm_M41","蘭德索爾近郊 1-9","9","100022","20046102","0","0","0","0","bgm_M41","bgm_M41","1","0","100021","0","bgm_M41","1","650046092","398","bgm_M41","90","100020","0"
"650046103","bgm_M41","20046110","135","650046110","650046122","0","0","-37","0","20046","0","100243","650046101","10","0","9","9","0","0","100241","bgm_M41","伊麗絲樹海 1-10","9","100242","20046103","0","0","0","0","bgm_M41","bgm_M41","1","0","100241","0","bgm_M41","1","650046102","-337","bgm_M41","90","100050","0"
"650046113","bgm_M41","20046111","150","650046111","650046124","0","0","38","0","20046","0","100243","650046111","11","0","10","10","0","0","100241","bgm_M41","伊麗絲樹海 1-11","10","100242","20046103","0","0","0","0","bgm_M41","bgm_M41","1","0","100241","0","bgm_M41","1","650046112","-52","bgm_M41","90","100050","0"
"650046123","bgm_M41","20046112","150","650046112","650046125","0","0","-77","0","20046","0","100123","650046121","12","0","10","10","0","0","100121","bgm_M41","伊麗絲樹海 1-12","10","100122","20046103","0","0","0","0","bgm_M41","bgm_M41","1","0","100121","0","bgm_M41","1","650046122","252","bgm_M41","90","100040","0"
"650046133","bgm_M41","20046113","150","650046113","650046126","0","0","-109","0","20046","0","100083","650046131","13","0","10","10","0","0","100081","bgm_M41","佛洛拉湖畔 1-13","10","100082","20046104","0","0","0","0","bgm_M41","bgm_M41","1","0","100081","0","bgm_M41","1","650046132","-388","bgm_M41","90","100120","0"
"650046143","bgm_M41","20046114","150","650046114","650046127","0","0","29","0","20046","0","102367","650046141","14","0","10","10","0","0","102365","bgm_M41","佛洛拉湖畔 1-14","10","102366","20046104","0","0","0","0","bgm_M41","bgm_M41","1","0","102365","0","bgm_M41","1","650046142","-43","bgm_M41","90","100040","0"
"650046153","bgm_M41","20046115","150","650046115","650046123","0","0","-90","0","20046","0","100043","650046151","15","0","10","10","0","0","100041","bgm_M41","佛洛拉湖畔 1-15","10","100042","20046104","0","0","0","0","bgm_M41","bgm_M41","1","0","100041","0","bgm_M41","1","650046152","190","bgm_M41","90","100070","0"
"650046163","bgm_M41","20046201","240","650046116","650046121","0","54","-27","0","20046","0","100713","650046161","16","0","16","16","0","0","100711","bgm_M41","佛洛拉湖畔 1-1","10","100712","20046201","1","0","0","2","bgm_M41","bgm_M41","2","5","100711","31059","bgm_M41","1","650046162","-478","bgm_M41","90","100120","0"
"650046173","bgm_M41","20046202","240","650046117","650046121","0","54","68","0","20046","0","102373","650046171","17","0","16","16","0","0","102371","bgm_M41","佛洛拉湖畔 1-2","10","102372","20046201","1","0","0","2","bgm_M41","bgm_M41","2","5","102371","31060","bgm_M41","1","650046172","-266","bgm_M41","90","100040","0"
"650046183","bgm_M41","20046203","270","650046118","650046121","0","54","26","0","20046","0","102373","650046181","18","0","18","18","0","0","102371","bgm_M41","佛洛拉湖畔 1-3","10","102372","20046201","1","0","0","2","bgm_M41","bgm_M41","2","5","102371","31059","bgm_M41","1","650046182","-68","bgm_M41","90","100040","0"
"650046193","bgm_M41","20046204","270","650046119","650046121","0","54","-161","0","20046","0","100413","650046191","19","0","18","18","0","0","100411","bgm_M41","佛洛拉湖畔 1-4","10","100412","20046201","1","0","0","2","bgm_M41","bgm_M41","2","5","100411","31060","bgm_M41","1","650046192","58","bgm_M41","90","100070","0"
"650046203","bgm_M41","20046205","300","650046120","650046121","0","54","2","0","20046","0","100413","650046201","20","0","20","20","0","0","100411","bgm_M41","佛洛拉湖畔 1-5","10","100412","20046201","1","0","0","2","bgm_M41","bgm_M41","2","5","100411","31059","bgm_M41","1","650046202","223","bgm_M41","90","100070","0"
"650047013","bgm_M41","20047101","120","650047101","650047124","0","0","90","0","20047","0","101243","650047011","1","0","8","8","0","0","101241","bgm_M41","王城蘭德索爾 1-1","8","101242","20047101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650047012","-679","bgm_M41","90","100200","0"
"650047023","bgm_M41","20047102","120","650047102","650047125","0","0","-147","0","20047","0","101243","650047021","2","0","8","8","0","0","101241","bgm_M41","王城蘭德索爾 1-2","8","101242","20047101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650047022","-596","bgm_M41","90","100190","0"
"650047033","bgm_M41","20047103","120","650047103","650047126","0","0","32","0","20047","0","101243","650047031","3","0","8","8","0","0","101241","bgm_M41","王城蘭德索爾 1-3","8","101242","20047101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650047032","-446","bgm_M41","90","100590","0"
"650047043","bgm_M41","20047104","120","650047104","650047127","0","0","65","0","20047","0","101243","650047041","4","0","8","8","0","0","101241","bgm_M41","王城蘭德索爾 1-4","8","101242","20047101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650047042","-252","bgm_M41","90","100200","0"
"650047053","bgm_M41","20047105","120","650047105","650047123","0","0","-171","0","20047","0","101243","650047051","5","0","8","8","0","0","101241","bgm_M41","王城蘭德索爾 1-5","8","101242","20047101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650047052","-221","bgm_M41","90","100190","0"
"650047063","bgm_M41","20047106","135","650047106","650047124","0","0","-98","0","20047","0","101243","650047061","6","0","9","9","0","0","101241","bgm_M41","王城蘭德索爾 1-6","9","101242","20047101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650047062","-32","bgm_M41","90","100200","0"
"650047073","bgm_M41","20047107","135","650047107","650047125","0","0","30","0","20047","0","101243","650047071","7","0","9","9","0","0","101241","bgm_M41","王城蘭德索爾 1-7","9","101242","20047101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650047072","112","bgm_M41","90","100590","0"
"650047083","bgm_M41","20047108","135","650047108","650047126","0","0","-93","0","20047","0","101243","650047081","8","0","9","9","0","0","101241","bgm_M41","王城蘭德索爾 1-8","9","101242","20047101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650047082","244","bgm_M41","90","100200","0"
"650047093","bgm_M41","20047109","135","650047109","650047127","0","0","-60","0","20047","0","101243","650047091","9","0","9","9","0","0","101241","bgm_M41","王城蘭德索爾 1-9","9","101242","20047101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650047092","442","bgm_M41","90","100590","0"
"650047103","bgm_M41","20047110","135","650047110","650047122","0","0","32","0","20047","0","101243","650047101","10","0","9","9","0","0","101241","bgm_M41","王城蘭德索爾 1-10","9","101242","20047101","0","0","0","0","bgm_M41","bgm_M41","1","0","101241","0","bgm_M41","1","650047102","583","bgm_M41","90","100190","0"
"650047113","bgm_M41","20047111","150","650047111","650047124","0","0","-41","0","20047","0","81008503","650047111","11","0","10","10","0","0","81008501","bgm_M41","世界之間的夾縫 1-11","10","81008502","20047102","0","0","0","0","bgm_M41","bgm_M41","1","0","81008503","0","bgm_M41","1","650047112","-418","bgm_M41","90","100720","0"
"650047123","bgm_M41","20047112","150","650047112","650047125","0","0","80","0","20047","0","81008503","650047121","12","0","10","10","0","0","81008501","bgm_M41","世界之間的夾縫 1-12","10","81008502","20047102","0","0","0","0","bgm_M41","bgm_M41","1","0","81008503","0","bgm_M41","1","650047122","-245","bgm_M41","90","100721","0"
"650047133","bgm_M41","20047113","150","650047113","650047126","0","0","-117","0","20047","0","81008503","650047131","13","0","10","10","0","0","81008501","bgm_M41","世界之間的夾縫 1-13","10","81008502","20047102","0","0","0","0","bgm_M41","bgm_M41","1","0","81008503","0","bgm_M41","1","650047132","-150","bgm_M41","90","100721","0"
"650047143","bgm_M41","20047114","150","650047114","650047127","0","0","-69","0","20047","0","81008503","650047141","14","0","10","10","0","0","81008501","bgm_M41","世界之間的夾縫 1-14","10","81008502","20047102","0","0","0","0","bgm_M41","bgm_M41","1","0","81008503","0","bgm_M41","1","650047142","57","bgm_M41","90","100720","0"
"650047153","bgm_M41","20047115","150","650047115","650047123","0","0","5","0","20047","0","81008503","650047151","15","0","10","10","0","0","81008501","bgm_M41","世界之間的夾縫 1-15","10","81008502","20047102","0","0","0","0","bgm_M41","bgm_M41","1","0","81008503","0","bgm_M41","1","650047152","252","bgm_M41","90","100721","0"
"650047163","bgm_M41","20047201","240","650047116","650047121","0","54","-26","0","20047","0","81008506","650047161","16","0","16","16","0","0","81008504","bgm_M41","世界之間的夾縫 1-1","10","81008505","20047201","1","0","0","2","bgm_M41","bgm_M41","2","5","81008506","31212","bgm_M41","1","650047162","-499","bgm_M41","90","100721","0"
"650047173","bgm_M41","20047202","240","650047117","650047121","0","54","-193","0","20047","0","81008506","650047171","17","0","16","16","0","0","81008504","bgm_M41","世界之間的夾縫 1-2","10","81008505","20047201","1","0","0","2","bgm_M41","bgm_M41","2","5","81008506","31058","bgm_M41","1","650047172","-283","bgm_M41","90","100720","0"
"650047183","bgm_M41","20047203","270","650047118","650047121","0","54","23","0","20047","0","81008506","650047181","18","0","18","18","0","0","81008504","bgm_M41","世界之間的夾縫 1-3","10","81008505","20047201","1","0","0","2","bgm_M41","bgm_M41","2","5","81008506","31212","bgm_M41","1","650047182","-80","bgm_M41","90","100720","0"
"650047193","bgm_M41","20047204","270","650047119","650047121","0","54","-153","0","20047","0","81008506","650047191","19","0","18","18","0","0","81008504","bgm_M41","世界之間的夾縫 1-4","10","81008505","20047201","1","0","0","2","bgm_M41","bgm_M41","2","5","81008506","31058","bgm_M41","1","650047192","35","bgm_M41","90","100721","0"
"650047203","bgm_M41","20047205","300","650047120","650047121","0","54","-12","0","20047","0","81008506","650047201","20","0","20","20","0","0","81008504","bgm_M41","世界之間的夾縫 1-5","10","81008505","20047201","1","0","0","2","bgm_M41","bgm_M41","2","5","81008506","31212","bgm_M41","1","650047202","260","bgm_M41","90","100721","0"
