ac8bcff9d018273c4a7e2e34530753343c2054002e4cc4c169c02d1d30014f36,35a99d05607ae5c86b1c3b6301bf8962bb733f2a4fe46cbdec099a1fa647d834,ce1f3a91541c99a6d7528360e52e9dd860e72429845df35562394a30051f7a72,92ec3e557e1f028a90622a294b722d1ec642f269aad47e56519ca68b579cb76e,b686e199abd457280daa12fff17bb74625bc745c8a8df760eae19439a0b6507d,4e5dd8e546169069e97c8dd5acd6d1766f237620f0a5feb8184552ce5dc63a8d,ef594f14f081a75a5effa7ed480fc5cbce7c3d1c48b47ed681f7db96949ab2a7,858b3b62f7be36d4c1aed4614135210d3bd435efec509a1c532c8b0bc54d04a0
"131601","103011","102282","3","102401","102551","102581","102041"
"131601","103041","103281","4","103431","102552","102582","103011"
"131601","103042","103282","5","103491","103551","103581","103552"
"131601","104041","103343","6","103491","103552","103582","103042"
"131601","104042","104281","7","103553","103583","103401","104041"
"131601","104043","104312","8","104401","104551","103553","104042"
"131601","104044","104402","9","104432","104552","104551","104043"
"131601","105041","104284","10","104402","104553","104552","104044"
"131601","105042","105281","11","104433","105551","104554","105041"
"131601","105043","105312","12","105401","105552","105551","105042"
"131601","105044","105283","13","105431","105553","105552","105043"
"131601","105045","105344","14","105491","105554","105553","105044"
"131601","105046","105285","15","105432","105555","105554","105045"
"131601","105047","105346","16","105285","105556","105555","105046"
"131601","106041","105347","17","105346","105557","105556","105047"
"131601","106042","106341","18","105347","106551","105557","106041"
"131601","106043","106431","19","106341","106552","106551","106042"
"131601","107041","106343","20","106431","106553","106552","106043"
"131601","107042","107341","21","106343","107551","106553","107041"
"131601","107043","107342","22","107341","107552","107551","107042"
"131601","108041","107343","23","107342","107553","107552","107043"
"131601","108042","108431","24","107343","108551","107553","108041"
"131601","108043","108492","25","108431","108552","108551","108042"
"131601","108044","108343","26","108492","108553","108552","108043"
"131601","109041","108494","27","108343","108554","108553","108044"
"131601","109042","109341","28","108494","109551","108554","109041"
"131601","109043","109432","29","109341","109552","109551","109042"
"131601","109044","109493","30","109432","109553","109552","109043"
"131601","10004032","109494","31","109493","109554","109553","109044"
"131601","10004033","10034032","32","109494","10055032","109554","10004032"
"131601","999999","10043033","33","10040032","10055033","10055032","10004033"
"180101","101101","101281","1","101101","101071","101551","101071"
"180101","102101","102341","2","102071","101551","101551","102071"
"180101","103071","102342","3","102101","102551","102551","102101"
"180101","103101","103341","4","103071","102552","102552","103071"
"180101","103072","103342","5","103101","103551","103551","103101"
"180101","104101","103343","6","103101","103552","103552","103072"
"180101","104102","104341","7","103553","103072","103552","104101"
"180101","104103","104342","8","104101","104551","103553","104102"
"180101","104104","104343","9","104102","104552","104551","104103"
"180101","105101","104344","10","104103","104554","104552","104104"
"180101","105102","105341","11","104104","105551","104553","105101"
"180101","105103","105282","12","105101","105552","105551","105102"
"180101","105104","105343","13","105102","105553","105552","105103"
"180101","105105","105344","14","105103","105554","105553","105104"
"180101","105106","105345","15","105104","105555","105554","105105"
"180101","105107","105286","16","105105","105556","105555","105106"
"180101","106101","105347","17","105106","105557","105556","105107"
"180101","106102","106341","18","105107","106551","105557","106101"
"180101","106103","106342","19","106101","106552","106551","106102"
"180101","107101","106343","20","106102","106553","106552","106103"
"180101","107102","107341","21","106103","107551","106553","107101"
"180101","107103","107492","22","107101","107552","107551","107102"
"180101","108101","107493","23","107102","107553","107552","107103"
"180101","108102","108431","24","107103","108551","107553","108101"
"180101","108103","108342","25","108101","108552","108551","108102"
"180101","108104","108343","26","108102","108553","108552","108103"
"180101","109101","108434","27","108103","108554","108553","108104"
"180101","109102","109341","28","108104","109551","108554","109101"
"180101","109103","109432","29","109101","109552","109551","109102"
"180101","109104","109343","30","109102","109553","109552","109103"
"180101","10010032","109434","31","109103","109554","109553","109104"
"180101","10010033","10034032","32","109104","10055032","109554","10010032"
"180101","999999","10043033","33","10010032","10055033","10055032","10010033"
"180201","101251","101371","1","101521","101611","101611","101251"
"180201","102222","102371","2","102461","101611","101611","102221"
"180201","103221","102372","3","102521","102611","102611","102222"
"180201","103252","103521","4","103521","102613","102613","103221"
"180201","103222","103371","5","103522","103611","103611","103252"
"180201","104221","103372","6","103522","103371","103613","103222"
"180201","104222","104371","7","103614","103222","103613","104221"
"180201","104223","104522","8","104221","104611","103614","104222"
"180201","104224","104462","9","104222","104612","104611","104223"
"180201","105221","104463","10","104223","104613","104612","104224"
"180201","105222","105521","11","104224","105611","104613","105221"
"180201","105223","105372","12","105221","105612","105611","105222"
"180201","105224","105373","13","105222","105613","105612","105223"
"180201","105225","105523","14","105223","105614","105613","105224"
"180201","105226","105375","15","105224","105615","105614","105225"
"180201","105227","105376","16","105225","105616","105615","105226"
"180201","106221","105377","17","105226","105617","105616","105227"
"180201","106222","106371","18","105227","106611","105617","106221"
"180201","106223","106372","19","106221","106612","106611","106222"
"180201","107221","106373","20","106222","106613","106612","106223"
"180201","107222","107371","21","106223","107611","106613","107221"
"180201","107223","107372","22","107221","107612","107611","107222"
"180201","108221","107373","23","107222","107613","107612","107223"
"180201","108222","108521","24","107223","108611","107613","108221"
"180201","108223","108462","25","108221","108612","108611","108222"
"180201","108224","108523","26","108222","108613","108612","108223"
"180201","109221","108524","27","108223","108614","108613","108224"
"180201","109222","109461","28","108224","109611","108614","109221"
"180201","109223","109522","29","109221","109612","109611","109222"
"180201","109224","109463","30","109222","109613","109612","109223"
"180201","10022032","109524","31","109223","109614","109613","109224"
"180201","10022033","10046032","32","109224","10061032","109614","10022032"
"180201","999999","10046033","33","10022032","10061033","10061032","10022033"
"180301","101011","101281","1","101401","101011","101551","101011"
"180301","102013","102281","2","102071","101551","101551","102011"
"180301","103011","102282","3","102401","102011","102551","102013"
"180301","103012","103281","4","103431","102552","102552","103011"
"180301","103013","103282","5","103401","103071","103551","103012"
"180301","104011","103283","6","103401","103552","103552","103013"
"180301","104012","104281","7","103013","103553","103552","104011"
"180301","104013","104282","8","104011","104551","103553","104012"
"180301","104014","104402","9","104012","104552","104551","104013"
"180301","105011","104284","10","104013","104553","104552","104014"
"180301","105012","105281","11","104014","105551","104553","105011"
"180301","105013","105282","12","105011","105552","105551","105012"
"180301","105014","105283","13","105012","105553","105552","105013"
"180301","105015","105284","14","105013","105554","105553","105014"
"180301","105016","105285","15","105014","105555","105554","105015"
"180301","105017","105286","16","105015","105556","105555","105016"
"180301","106011","105287","17","105016","105557","105556","105017"
"180301","106012","106281","18","105017","106551","105557","106011"
"180301","106013","106282","19","106011","106552","106551","106012"
"180301","107011","106283","20","106012","106553","106552","106013"
"180301","107012","107281","21","106013","107551","106553","107011"
"180301","107013","107282","22","107011","107552","107551","107012"
"180301","108011","107283","23","107012","107553","107552","107013"
