6ca1b6c9cb55e3251bfbcd3dbbc6a733c4753a4f26678d4100205518d2138704,e36fce8e46cc5dd2694964fc08dfdeffc787047a476574be41c99b0710b13895,35a40e5b25c25709693e5d7ea8499c8e762d8692f4e383366bd6a05fff830955,09481062ec42f2f86b52ed77a2a809c8fa7e67defb90495f030f9aa47a3c8c08,14f2f23037e8023adfd986f926a0816ca48cb27f57f821725e1d15cd2cfcf9c6,0f89999672f78bd2b63f2f16e4581239d735de4ce164dfc44c7525209d2eab99,f5bcdf6e10b28c4d05ae3ccb46c81845f22381e0097e86e84358c14fe8e26efc,d5de15013996c6b03bd7ad7e79171cbbad61a429e5dde224b35130c46b8b2655,de4cfb1d75f7779408952bf463ee0f9e6a985931be255964cfcde4f1abbd0bbf,04cd0a39e81b154dcd0ff484058fe0ace6e29ab67418e5145fa10208c0b28074,7a3c8ca90d70e18772a6bdc0def01482c8f2bb050dd1000cd3b3ab2efd6cd96a,e853daed1dc54e7db7bd8b1fae2dd837b59ca4aa8c25136bf35fbfbabb50bd70,9e1894f2d44602889e25bb856970ee2d03dfa1c3ebd05801065334a8902cb197,eba68350989a560a193d1c34ac9f16418b62674f484bb2777b820bd5b14729d0,34a43c17feed90ca251edb6c4a7ba3a615e8bc743283415c7c7e18c51a18143c,7e8a0646400311be5aab9a6e72057fd0616ac1597c47240437b29b96a65781ed,4c1de733e31b9d6d391246d40f47bf877c27ec1b35eb9e41e06e363ec927b8ec,049c446072aebcc0c5dab08491c91380e7c42c8855d13c6c1559ea27cfb85ff0,1a70363b22cab712aa7eb967984619183fce1270ebb65f7b9091c25078bb954a,0efa07d489cbe582eca3f3a6ab7c2ae6460074e153a6ef3ad3218862b2851a01,78eaa192e2599c021b72d585d4b9d466dcd711693efb0eb4edc760d7dbbf66dc,f04a7e83ac90e0c9f0d7e98336eb1c073cf7bca5de260f031c7ca85701529a36,a6f3c522634595d39d14a4416d3c310130a8cb46704443b465acefe3cd6d40d5,74f019aa7916e1fbcf97d0e3733feee16a8c377a1457c7cb2df66d76cab75f3b,6b7d75e386364e56853ffb16e213aa01900faca6a43495f11b3590aa3c9b298b,4af5bca1ec1078c54f44c2fcf5d508d843efee4d5788b467ce015c57c4589fe3,481ea39bca235a6d785c09a47b0a7be340516097086e65c298004b77d64e48de,52ffcffae7c4b6ee11d377d91e170fd6e0421e794d7ea8aa367f2f7bc60bf86d,440c20e320064f60b977f1360ccc7380e1376bd9f36f2c28951c484f2aeb74b5,ff9709cb4d874d2319b1d3e2df14bdcf8d2476cc08e5b44f634b411c9f792720,570ab923476981a0973ab6011447668225a1b3fcc691a7c170758454f4cd0cf6,2e32151601604374c8e1ae8996c55df2c8abd22164771babcd8e19695469a8ec,6dff9da4dbd8a7ba82bd60ea0346cd75739298e10f69a25c7f7568e5c317a341,d8adc90beaec54b2f2b64d5b1eba1f27728443758f2a7f5e90150f77fcd0f417,d015ecc5711b2c03917f8a41f608d69768f07e4551580e704679fabe218abf12,a4e4d849bae0cfefda65f6debbff9e88681f8e547c62eb5f94f034a55a13e57b,851a6df154cf7f7c88fcd86be1790fd06912883552b45aa42900d188fcc828b4,222af78cb7f9e68fb96d6cd826d1e49d4cb83abd9fd49ae331f62c9020c6e85c,bf2baaa7c9be869b8744164a7539c6e5c28249fccbb8a0029274e17952334ce0,ec4ccf692207d12f32010cf0cedb72679bda0a3e0318c9ac6136b2b79d8c1489,6bde9fecc7bceba8c9a325ba1f7405e68248796135794c7d0deef26b74bdf7ec,6fe4e2a3a791169610ff241f786e3305f9ccd87181831362323ed0cd9ae5b527,562516b9b4a5385bbabf499e86e5124297daab2326569c1a277283e8e6260915,58a67eb16aabbf06f9462e66ce6aebc35f604e708640944ab70bac4c8fb6b19e
"0","60000","0","0","1","924212402","0","城堡多倫多獸A","0","0","300000039","311002","0","0","0","0","0","0","0","4000000","0","1","0","0","0","60","0","0","0","470","0","0","10000","10000","0","0","0","0","30000","0","0","0","0","0"
"0","0","0","0","1","924212403","0","城堡多倫多獸B","0","0","300000039","311002","0","0","0","0","0","0","0","16000000","0","1","0","0","0","60","0","0","0","470","0","0","1800","1800","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924212404","0","城堡多倫多獸C","0","0","300000039","311002","0","0","0","0","0","0","0","32000000","0","1","0","0","0","60","0","0","0","470","0","0","1200","1200","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924212405","250","爆裂敵人","0","400","300000009","217300","0","0","0","400","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","0","10","0","1","924212406","0","爆裂敵人","0","0","300000009","217301","0","0","0","0","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","5000","0","0","1","924213101","0","花朵騎士","50000","0","300000039","311203","0","70","0","50000","0","0","0","80000000","0","1","0","0","50000","60","0","0","0","100","0","0","300","400","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924213102","250","爆裂敵人","0","100","300000009","217300","0","0","0","100","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","10000","0","0","1","924213201","0","花朵騎士","50000","0","300000039","311203","0","70","0","50000","0","0","0","150000000","0","1","0","0","50000","60","0","0","0","200","0","0","500","600","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924213202","250","爆裂敵人","0","200","300000009","217300","0","0","0","200","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","20000","0","0","1","924213301","0","花朵騎士","50000","0","300000039","311203","0","70","0","50000","0","0","0","300000000","0","1","0","0","50000","60","0","0","0","470","0","0","1000","1200","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924213302","250","爆裂敵人","0","300","300000009","217300","0","0","0","300","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","0","10","0","1","924213303","0","爆裂敵人","0","0","300000009","217301","0","0","0","0","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","20000","0","0","1","924213401","0","花朵騎士","50000","0","300000039","311203","0","70","0","50000","0","0","0","1000000000","0","1","0","0","50000","60","0","0","0","470","0","0","1000","1200","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924213402","250","爆裂敵人","0","300","300000009","217300","0","0","0","300","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","0","10","0","1","924213403","0","爆裂敵人","0","0","300000009","217301","0","0","0","0","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","18000","0","0","1","924221101","0","夢魘","2000","0","300000039","304003","0","130","0","4000","0","0","0","80000000","0","1","0","0","10000","60","0","0","0","100","0","0","400","400","0","0","0","0","9000","0","0","0","0","0"
"0","0","0","0","1","924221102","250","爆裂敵人","0","100","300000039","217300","0","0","0","100","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","36000","0","0","1","924221201","0","夢魘","4000","0","300000039","304003","0","130","0","4000","0","0","0","150000000","0","1","0","0","15000","60","0","0","0","200","0","0","1200","900","0","0","0","0","18000","0","0","0","0","0"
"0","0","0","0","1","924221202","250","爆裂敵人","0","200","300000039","217300","0","0","0","200","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","72000","0","0","1","924221301","0","夢魘","7000","0","300000039","304003","0","130","0","4000","0","0","0","300000000","0","1","0","0","18000","60","0","0","0","475","0","0","3200","2200","0","0","0","0","36000","0","0","0","0","0"
"0","0","0","0","1","924221302","250","爆裂敵人","0","400","300000039","217300","0","0","0","400","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","0","10","0","1","924221303","0","爆裂敵人","0","0","300000039","217301","0","0","0","0","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","72000","0","0","1","924221401","0","夢魘","7000","0","300000039","304003","0","130","0","4000","0","0","0","1000000000","0","1","0","0","18000","60","0","0","0","475","0","0","3200","2200","0","0","0","0","36000","0","0","0","0","0"
"0","0","0","0","1","924221402","250","爆裂敵人","0","400","300000039","217300","0","0","0","400","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","0","10","0","1","924221403","0","爆裂敵人","0","0","300000039","217301","0","0","0","0","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"300","0","0","0","1","924222101","0","詛咒鎧甲‧洛克斯（複部位）","50000","1","300000039","309603","0","90","0","50000","0","0","0","80000000","0","1","0","0","50000","60","0","0","0","100","0","0","0","0","0","0","0","0","0","300","0","300","0","0"
"0","15000","0","0","1","924222102","0","詛咒鎧甲‧洛克斯（複部位）A","0","0","300000039","309603","0","0","0","0","0","0","0","1800000","0","1","0","0","0","60","0","0","0","100","0","0","3000","3000","0","0","0","0","1000","0","0","0","0","0"
"0","0","0","0","1","924222103","0","詛咒鎧甲‧洛克斯（複部位）B","0","0","300000039","309603","0","0","0","0","0","0","0","3600000","0","1","0","0","0","60","0","0","0","100","0","0","500","700","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924222104","0","詛咒鎧甲‧洛克斯（複部位）C","0","0","300000039","309603","0","0","0","0","0","0","0","3000000","0","1","0","0","0","60","0","0","0","100","0","0","200","400","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924222105","250","爆裂敵人","0","100","300000039","217300","0","0","0","100","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","50","0","5000","0","0"
"300","0","0","0","1","924222201","0","詛咒鎧甲‧洛克斯（複部位）","50000","1","300000039","309603","0","90","0","50000","0","0","0","150000000","0","1","0","0","50000","60","0","0","0","200","0","0","0","0","0","0","0","0","0","300","0","300","0","0"
"0","30000","0","0","1","924222202","0","詛咒鎧甲‧洛克斯（複部位）A","0","0","300000039","309603","0","0","0","0","0","0","0","3600000","0","1","0","0","0","60","0","0","0","200","0","0","5000","5000","0","0","0","0","1000","0","0","0","0","0"
"0","0","0","0","1","924222203","0","詛咒鎧甲‧洛克斯（複部位）B","0","0","300000039","309603","0","0","0","0","0","0","0","7200000","0","1","0","0","0","60","0","0","0","200","0","0","800","1200","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924222204","0","詛咒鎧甲‧洛克斯（複部位）C","0","0","300000039","309603","0","0","0","0","0","0","0","6000000","0","1","0","0","0","60","0","0","0","200","0","0","400","800","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924222205","250","爆裂敵人","0","150","300000039","217300","0","0","0","150","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","50","0","5000","0","0"
"300","0","0","0","1","924222301","0","詛咒鎧甲‧洛克斯（複部位）","50000","1","300000039","309603","0","90","0","50000","0","0","0","300000000","0","1","0","0","50000","60","0","0","0","475","0","0","0","0","0","0","0","0","0","300","0","300","0","0"
"0","56000","0","0","1","924222302","0","詛咒鎧甲‧洛克斯（複部位）A","0","0","300000039","309603","0","0","0","0","0","0","0","4200000","0","1","0","0","0","60","0","0","0","475","0","0","10000","10000","0","0","0","0","1000","0","0","0","0","0"
"0","0","0","0","1","924222303","0","詛咒鎧甲‧洛克斯（複部位）B","0","0","300000039","309603","0","0","0","0","0","0","0","9000000","0","1","0","0","0","60","0","0","0","475","0","0","1600","2400","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924222304","0","詛咒鎧甲‧洛克斯（複部位）C","0","0","300000039","309603","0","0","0","0","0","0","0","7200000","0","1","0","0","0","60","0","0","0","475","0","0","1000","1600","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924222305","250","爆裂敵人","0","250","300000039","217300","0","0","0","250","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","50","0","5000","0","0"
"0","0","10","0","1","924222306","0","爆裂敵人","0","0","300000039","217301","0","0","0","0","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"300","0","0","0","1","924222401","0","詛咒鎧甲‧洛克斯（複部位）","50000","1","300000039","309603","0","90","0","50000","0","0","0","1000000000","0","1","0","0","50000","60","0","0","0","475","0","0","0","0","0","0","0","0","0","300","0","300","0","0"
"0","56000","0","0","1","924222402","0","詛咒鎧甲‧洛克斯（複部位）A","0","0","300000039","309603","0","0","0","0","0","0","0","4200000","0","1","0","0","0","60","0","0","0","475","0","0","10000","10000","0","0","0","0","1000","0","0","0","0","0"
"0","0","0","0","1","924222403","0","詛咒鎧甲‧洛克斯（複部位）B","0","0","300000039","309603","0","0","0","0","0","0","0","9000000","0","1","0","0","0","60","0","0","0","475","0","0","1600","2400","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924222404","0","詛咒鎧甲‧洛克斯（複部位）C","0","0","300000039","309603","0","0","0","0","0","0","0","7200000","0","1","0","0","0","60","0","0","0","475","0","0","1000","1600","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","924222405","250","爆裂敵人","0","250","300000039","217300","0","0","0","250","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","50","0","5000","0","0"
"0","0","10","0","1","924222406","0","爆裂敵人","0","0","300000039","217301","0","0","0","0","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","8000","0","0","1","924223101","0","雷霆號角","50000","0","300000039","323602","0","70","0","20000","0","0","0","80000000","0","1","0","0","50000","60","0","0","0","100","0","0","400","400","0","0","0","0","8000","0","0","0","0","0"
"0","0","0","0","1","924223102","250","爆裂敵人","0","100","300000039","217300","0","0","0","100","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","20000","0","0","1","924223201","0","雷霆號角","50000","0","300000039","323602","0","70","0","35000","0","0","0","150000000","0","1","0","0","50000","60","0","0","0","200","0","0","700","800","0","0","0","0","20000","0","0","0","0","0"
"0","0","0","0","1","924223202","250","爆裂敵人","0","200","300000039","217300","0","0","0","200","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","42000","0","0","1","924223301","0","雷霆號角","50000","0","300000039","323602","0","70","0","50000","0","0","0","300000000","0","1","0","0","50000","60","0","0","0","475","0","0","1400","1600","0","0","0","0","36000","0","0","0","0","0"
"0","0","0","0","1","924223302","250","爆裂敵人","0","250","300000039","217300","0","0","0","250","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","0","10","0","1","924223303","0","爆裂敵人","0","0","300000039","217301","0","0","0","0","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","42000","0","0","1","924223401","0","雷霆號角","50000","0","300000039","323602","0","70","0","50000","0","0","0","1000000000","0","1","0","0","50000","60","0","0","0","475","0","0","1400","1600","0","0","0","0","36000","0","0","0","0","0"
"0","0","0","0","1","924223402","250","爆裂敵人","0","250","300000039","217300","0","0","0","250","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","0","10","0","1","924223403","0","爆裂敵人","0","0","300000039","217301","0","0","0","0","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3280","0","0","0","1","925010101","0","守門者","3280","3280","200000001","251500","0","0","0","3280","0","0","0","5487808","0","0","0","0","3280","42","0","0","0","328","0","0","684","456","0","0","0","0","21492","3280","0","0","0","0"
"3280","9522","0","0","1","925010102","0","生者劍士","3280","3280","200000001","251000","0","0","0","3280","0","0","0","6031619","0","0","0","0","3280","42","0","0","0","328","0","0","821","365","0","0","0","0","0","3280","0","0","0","0"
"328","0","0","0","32","925010103","0","依里（天使）的闇影","328","328","200000001","613801","0","23","0","328","0","1580","0","4741865","0","5","6","0","328","42","0","0","1","328","18","0","805","545","0","0","0","198","25618","328","0","0","0","0"
"3280","0","0","0","1","925010104","0","翼耳兔","3280","3280","200000001","256000","0","0","0","3280","0","0","0","5934648","0","0","0","0","3280","42","0","0","0","328","0","0","205","137","0","0","0","0","37466","3280","0","0","0","0"
"328","0","0","0","32","925010105","0","凱留（夏日）的闇影","328","328","200000001","607801","0","34","0","328","0","45","0","4412463","0","6","0","0","328","42","0","0","1","328","18","0","179","152","0","0","0","2393","47338","328","0","0","0","0"
"3280","10131","0","0","1","925010201","0","擰扭相思樹","3280","3280","200000001","251900","0","0","0","3280","0","0","0","14956327","0","0","0","0","3280","42","0","0","0","328","0","0","912","608","0","0","0","0","0","3280","0","0","0","0"
"3280","10588","0","0","1","925010202","0","叢林護衛","3280","3280","200000001","251300","0","0","0","3280","0","0","0","15250939","0","0","0","0","3280","42","0","0","0","328","0","0","1140","456","0","0","0","0","0","3280","0","0","0","0"
"3280","0","0","0","1","925010203","0","小狸貓","3280","3280","200000001","250600","0","0","0","3280","0","0","0","16903254","0","0","0","0","3280","42","0","0","0","328","0","0","456","304","0","0","0","0","5274","3280","0","0","0","0"
"328","21192","0","0","32","925010204","0","空花的闇影","328","328","200000001","604503","0","23","0","328","0","256","0","12861731","0","6","22","0","328","42","0","0","1","328","6","0","1557","1083","0","0","0","60","0","328","0","0","876","0"
"328","39156","0","0","32","925010205","0","美冬的闇影","328","328","200000001","604801","0","28","0","328","0","62","0","11084446","0","6","32","0","328","42","0","0","1","328","3","0","781","888","0","0","0","0","0","328","0","0","858","0"
"3280","9248","0","0","1","925010301","0","岩龜暴君","3280","3280","200000001","251100","0","0","0","3280","0","0","0","16082234","0","0","0","0","3280","42","0","0","0","328","0","0","1812","1208","0","0","0","0","0","3280","0","0","0","0"
"3280","9874","0","0","1","925010302","0","高等獸人","3280","3280","200000001","252900","0","0","0","3280","0","0","0","17611260","0","0","0","0","3280","42","0","0","0","328","0","0","1812","725","0","0","0","0","0","3280","0","0","0","0"
"328","21443","0","0","32","925010303","0","望的闇影","328","328","200000001","602901","0","25","0","328","0","49","0","13515272","0","6","29","0","328","45","0","0","1","328","4","0","1794","2326","0","0","0","0","0","328","0","0","565","0"
"328","0","0","0","32","925010304","0","茜里的闇影","328","328","200000001","600601","0","29","0","328","0","153","0","11466214","0","6","3","0","328","42","0","0","1","328","21","0","1290","1070","0","0","0","598","38792","328","0","0","0","0"
"328","0","0","0","32","925010305","0","霞（夏日）的闇影","328","328","200000001","615701","0","18","0","328","0","146","0","9102962","0","5","0","0","328","42","0","0","1","328","30","0","606","430","0","0","0","1430","40648","328","0","0","0","0"
"0","12000","0","0","1","925011101","0","沙陸樹懶","5000","0","300000008","309004","0","110","0","5000","0","0","0","80000000","0","1","0","0","10000","60","0","0","0","100","0","0","400","500","0","0","0","0","10000","0","0","0","0","0"
"0","0","0","0","1","925011102","250","爆裂敵人","0","200","300000009","217300","0","0","0","200","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","24000","0","0","1","925011201","0","沙陸樹懶","5000","0","300000008","309004","0","110","0","5000","0","0","0","150000000","0","1","0","0","10000","60","0","0","0","200","0","0","700","800","0","0","0","0","18000","0","0","0","0","0"
"0","0","0","0","1","925011202","250","爆裂敵人","0","350","300000009","217300","0","0","0","350","0","0","0","1000000000","0","1","0","0","0","100","0","0","0","500","0","0","0","0","0","0","150","0","0","100","0","5000","0","0"
"0","36000","0","0","1","925011301","0","沙陸樹懶","5000","0","300000008","309004","0","110","0","5000","0","0","0","300000000","0","1","0","0","10000","60","0","0","0","450","0","0","1100","1400","0","0","0","0","30000","0","0","0","0","0"
