d14af3171265832e385f6b4c6f9a9ad6706adc307884798f9b8aaad0f6598f45,7db413d48a36aa3423a35ab3a270301690d329babc3253960e380aa03de328f0,a6e79fc14ec91ec45c1774380dd7297240ba06b73d9f2c49db9f0b0d0b11c277,8213a7a4315c9f7a5356c842ad2ec82b377621d168b05598bf49e9366bde6ad3,d0895e2639813b33a4f3026942ed0359b4e4c6e2572b449276dc96948f62e3ac,992b0255f7981baf23082dc06a5af6b8c891fba13b1caaaae69a24aaa13290df,f6b79a1a370613bf9fd50ddbe86af9d5f18e5093bc0c0dd435b4116635d362bb,dc973cb12543b49267b31874b6041710819679e851a2a6f4610b96e79a12a1e6,8a7a5f87ba973b66a8e82ad5ba301a05ccf836b6f58ee9f64661c9e1d01ae003,0efc3f8980546060f266c154edab816c0f7f4176f204e468a231d352d7264309,c3cd58db66e7cfc93e41c39c1e02dd74c756cd3e9583ccfb3186b341dcedc5b5
"bgm_M610","25","","0","0","","bgm_M610","1009814","","1009814009",""
"1","93","","","","","0","1009814","","1009814010",""
"333","6","","1","1","0.8","1","1009814","0.4","1009814011","0"
"122911","3","","","1","0.2","lsv_walk","1009814","","1009814012",""
"122911","2","","2","-220","","100","1009814","0","1009814013",""
"122911","6","","1","1","0.4","1","1009814","1","1009814014","0"
"122711","3","","","1","0.2","lsv_walk","1009814","","1009814015",""
"122711","2","","2","-250","","270","1009814","0","1009814016",""
"122711","6","","1","1","0.4","1","1009814","1","1009814017","0"
"2","93","","","","","0","1009814","","1009814018",""
"122911","3","","","1","0.2","lsv_idle_normal","1009814","","1009814019",""
"122711","3","","","1","0.2","lsv_idle_normal","1009814","","1009814020",""
"0.6","93","","","","","0","1009814","","1009814021",""
"122711","3","","","1","0.2","lsv_idle_sad","1009814","","1009814022",""
"122911","3","","","1","0.2","lsv_idle_sad","1009814","","1009814023",""
"vo_lsv","21","","0","0","","vo_lsv_1421","1009814","","1009814024",""
"122711","11","0","1","10","0","…………","1009814","1","1009814025","0"
"122911","11","0","1","10","0","…………","1009814","1","1009814026","0"
"0","91","","","","","","1009814","","1009814027",""
"122711","3","","","1","0.2","lsv_idle_normal","1009814","","1009814028",""
"122911","3","","","1","0.2","lsv_idle_normal","1009814","","1009814029",""
"122811","3","","","1","0.2","lsv_walk","1009814","","1009814030",""
"122811","2","","2","-235","","-200","1009814","0","1009814031",""
"122811","6","","1","1","0.4","1","1009814","1","1009814032","0"
"2","93","","","","","0","1009814","","1009814033",""
"122811","3","","","1","0.2","lsv_idle_normal","1009814","","1009814034",""
"0.6","93","","","","","0","1009814","","1009814035",""
"122811","3","","","1","0.2","lsv_talk_bitter","1009814","","1009814036",""
"vo_lsv","21","","0","0","","vo_lsv_1422","1009814","","1009814037",""
"122811","11","0","1","10","0","啊……\n啊哈哈，對不起唷？\n觀察日記寫不太出來……","1009814","1","1009814038","0"
"0","91","","","","","","1009814","","1009814039",""
"122811","3","","","1","0.2","lsv_talk_bitter_sad","1009814","","1009814040",""
"vo_lsv","21","","0","0","","vo_lsv_1423","1009814","","1009814041",""
"122811","11","0","1","10","0","而且……\n禊還把真正的心情\n寫上去了。","1009814","1","1009814042","0"
"0","91","","","","","","1009814","","1009814043",""
"122811","3","","","1","0.2","lsv_idle_sad2","1009814","","1009814044",""
"122711","3","","","1","0.2","lsv_talk_normal_suprise1","1009814","","1009814045",""
"vo_lsv","21","","0","0","","vo_lsv_1424","1009814","","1009814046",""
"122711","11","0","1","10","0","不會，沒關係唷。\n……我懂的。","1009814","1","1009814047","0"
"0","91","","","","","","1009814","","1009814048",""
"122711","3","","","1","0.2","lsv_idle_normal_talkR","1009814","","1009814049",""
"122911","3","","","1","0.2","lsv_talk_normal_bitter","1009814","","1009814050",""
"vo_lsv","21","","0","0","","vo_lsv_1425","1009814","","1009814051",""
"122911","11","0","1","10","0","……美美也懂唷。\n禊，\n謝謝妳寫出來。","1009814","1","1009814052","0"
"0","91","","","","","","1009814","","1009814053",""
"122911","3","","","1","0.2","lsv_idle_sad_normal","1009814","","1009814054",""
"122811","3","","","1","0.2","lsv_idle_sad","1009814","","1009814055",""
"vo_lsv","21","","0","0","","vo_lsv_1426","1009814","","1009814056",""
"122811","11","0","1","10","0","……嗯。","1009814","1","1009814057","0"
"0","91","","","","","","1009814","","1009814058",""
"122811","3","","","1","0.2","lsv_idle_normal_talkR","1009814","","1009814059",""
"122911","3","","","1","0.2","lsv_talk_wish_sad","1009814","","1009814060",""
"vo_lsv","21","","0","0","","vo_lsv_1427","1009814","","1009814061",""
"122911","11","0","1","10","0","……為什麼\n一定要說掰掰了呢？","1009814","1","1009814062","0"
"0","91","","","","","","1009814","","1009814063",""
"122911","3","","","1","0.2","lsv_idle_wish_sad","1009814","","1009814064",""
"122711","3","","","1","0.2","lsv_talk_normal_sad","1009814","","1009814065",""
"vo_lsv","21","","0","0","","vo_lsv_1428","1009814","","1009814066",""
"122711","11","0","1","10","0","美美……","1009814","1","1009814067","0"
"0","91","","","","","","1009814","","1009814068",""
"122711","3","","","1","0.2","lsv_idle_normal_talkR","1009814","","1009814069",""
"122911","3","","","1","0.2","lsv_talk_wish_surprise","1009814","","1009814070",""
"vo_lsv","21","","0","0","","vo_lsv_1429","1009814","","1009814071",""
"122911","11","0","1","10","0","美美明白唷？\n理由美美很清楚。\n可是……","1009814","1","1009814072","0"
"0","91","","","","","","1009814","","1009814073",""
"122911","3","","","1","0.2","lsv_talk_wish_sad","1009814","","1009814074",""
"vo_lsv","21","","0","0","","vo_lsv_1430","1009814","","1009814075",""
"122911","11","0","1","10","0","怎麼會……\n為什麼……\n忍不住會這麼想。","1009814","1","1009814076","0"
"0","91","","","","","","1009814","","1009814077",""
"122911","3","","","1","0.2","lsv_idle_normal","1009814","","1009814078",""
"122811","3","","","1","0.2","lsv_talk_anger_shy","1009814","","1009814079",""
"vo_lsv","21","","0","0","","vo_lsv_1431","1009814","","1009814080",""
"122811","11","0","1","10","0","……為什麼呢。\n啊──真是的！\n好難喔～！！","1009814","1","1009814081","0"
"0","91","","","","","","1009814","","1009814082",""
"122811","3","","","1","0.2","lsv_idle_normal_talkR","1009814","","1009814083",""
"122711","3","","","1","0.2","lsv_talk_joy3_blink2","1009814","","1009814084",""
"vo_lsv","21","","0","0","","vo_lsv_1432","1009814","","1009814085",""
"122711","11","0","1","10","0","……對啊，\n真的好難喔。","1009814","1","1009814086","0"
"0","91","","","","","","1009814","","1009814087",""
"122711","3","","","1","0.2","lsv_talk_sad","1009814","","1009814088",""
"vo_lsv","21","","0","0","","vo_lsv_1433","1009814","","1009814089",""
"122711","11","0","1","10","0","一定比任何學習……\n都還來得困難……\n困難很多很多。","1009814","1","1009814090","0"
"0","91","","","","","","1009814","","1009814091",""
"122711","3","","","1","0.2","lsv_idle_wish_angerR","1009814","","1009814092",""
"0","22","","","1","0.2","0","1009814","","1009814093",""
"0","91","","","","","","1009814","","1009814094",""
"bgm_M612","25","","0","0","","bgm_M612","1009814","","1009814095",""
"","102","","","","","","1009814","","1009814096",""
"0","22","","","","","0.2","1009814","","1009814097",""
"0.2","93","","","","","","1009814","","1009814098",""
"122811","12","0","0","1","0","12","1009814","0","1009814099","0"
"122811","3","","","1","0.2","lsv_talk_anger","1009814","","1009814100",""
"3","93","","","","","0","1009814","","1009814101",""
"122811","3","","","1","0.2","lsv_idle_anger1","1009814","","1009814102",""
"122711","12","0","0","1","0","12","1009814","0","1009814103","0"
"122711","3","","","1","0.2","lsv_talk_thinking","1009814","","1009814104",""
"3","93","","","","","0","1009814","","1009814105",""
"122711","3","","","1","0.2","lsv_idle_wish_angerR","1009814","","1009814106",""
"122911","12","0","0","1","0","12","1009814","0","1009814107","0"
"122911","3","","","1","0.2","lsv_idle_bitter","1009814","","1009814108",""
"3","93","","","","","0","1009814","","1009814109",""
"122911","3","","","1","0.2","lsv_idle_normal","1009814","","1009814110",""
"1009814099","101","","","","","","1009814","","1009814111",""
"333","6","","1","1","1","1","1009814","0","1009814112","0"
"122811","4","","","","","1","1009814","","1009814113",""
"122811","3","","","1","0.2","lsv_run_sad","1009814","","1009814114",""
"122811","2","","0.8","-235","","-750","1009814","0","1009814115",""
"122911","4","","","","","0","1009814","","1009814116",""
"122911","3","","","1","0.2","lsv_run_sad","1009814","","1009814117",""
"122911","2","","0.8","-220","","750","1009814","0","1009814118",""
"122711","4","","","","","0","1009814","","1009814119",""
"122711","3","","","1","0.2","lsv_run_sad","1009814","","1009814120",""
"122711","2","","0.8","-250","","850","1009814","0","1009814121",""
"0.6","93","","","","","","1009814","","1009814122",""
"122811","6","","1","1","0.2","1","1009814","0","1009814123","0"
"122911","6","","1","1","0.2","1","1009814","0","1009814124","0"
"122711","6","","1","1","0.2","1","1009814","0","1009814125","0"
"0","91","","","","","","1009814","","1009814126",""
"1","1","lsv_idle_normal","-650","102","1.95","122711","1009815","-235","1009815001","0"
"1","1","lsv_idle_normal","650","100","1.95","122911","1009815","-220","1009815002","1"
"1","1","lsv_idle_normal","750","101","1.95","122811","1009815","-250","1009815003","1"
"1","5","lsv_white_loop","0","0","1","333","1009815","0","1009815004","0"
"333","6","","1","1","0","1","1009815","0","1009815005","0"
"122711","6","","1","1","0","1","1009815","0","1009815006","0"
"122911","6","","1","1","0","1","1009815","0","1009815007","0"
"122811","6","","1","1","0","1","1009815","0","1009815008","0"
"1","93","","","","","0","1009815","","1009815009",""
"333","6","","1","1","0.8","1","1009815","0.4","1009815010","0"
"122711","3","","","1","0.2","lsv_walk","1009815","","1009815011",""
"122711","2","","2","-235","","-200","1009815","0","1009815012",""
"122711","6","","1","1","0.4","1","1009815","1","1009815013","0"
"122911","3","","","1","0.2","lsv_walk","1009815","","1009815014",""
"122911","2","","2","-220","","100","1009815","0","1009815015",""
"122911","6","","1","1","0.4","1","1009815","1","1009815016","0"
"122811","3","","","1","0.2","lsv_walk","1009815","","1009815017",""
"122811","2","","2","-250","","270","1009815","0","1009815018",""
"122811","6","","1","1","0.4","1","1009815","1","1009815019","0"
"2","93","","","","","0","1009815","","1009815020",""
"122711","3","","","1","0.2","lsv_idle_normal","1009815","","1009815021",""
"122911","3","","","1","0.2","lsv_idle_normal","1009815","","1009815022",""
"122811","3","","","1","0.2","lsv_idle_normal","1009815","","1009815023",""
"0.6","93","","","","","0","1009815","","1009815024",""
"122911","3","","","1","0.2","lsv_talk_surprise","1009815","","1009815025",""
"vo_lsv","21","","0","0","","vo_lsv_1521","1009815","","1009815026",""
"122911","11","0","1","10","0","圖畫和日記\n累積了很多呢。","1009815","1","1009815027","0"
"0","91","","","","","","1009815","","1009815028",""
"122911","3","","","1","0.2","lsv_idle_surprise","1009815","","1009815029",""
"122811","3","","lsv_talk_cool_joy_loop","0","0","lsv_talk_cool_joy","1009815","1","1009815030","0.2"
"vo_lsv","21","","0","0","","vo_lsv_1522","1009815","","1009815031",""
"122811","11","0","1","10","0","這表示，\n我們和小繆的回憶\n就是有這麼多啊。","1009815","1","1009815032","0"
"0","91","","","","","","1009815","","1009815033",""
"122811","3","","","1","0.2","lsv_idle_cool","1009815","","1009815034",""
"122911","3","","","1","0.2","lsv_talk_wish_dere","1009815","","1009815035",""
"vo_lsv","21","","0","0","","vo_lsv_1523","1009815","","1009815036",""
"122911","11","0","1","10","0","……嗯。\n製造了很多回憶呢。\n和小繆一起的回憶……","1009815","1","1009815037","0"
"0","91","","","","","","1009815","","1009815038",""
"122911","3","","","1","0.2","lsv_idle_normal_joyR","1009815","","1009815039",""
"122711","3","","","1","0.2","lsv_talk_wish_joy","1009815","","1009815040",""
"vo_lsv","21","","0","0","","vo_lsv_1524","1009815","","1009815041",""
"122711","11","0","1","10","0","……很難忘記呢。\n不對……\n是不想忘記呢。","1009815","1","1009815042","0"
"0","91","","","","","","1009815","","1009815043",""
"122711","3","","","1","0.2","lsv_idle_wish_joy","1009815","","1009815044",""
"122811","3","","","1","0.2","lsv_talk_joy3_blink2","1009815","","1009815045",""
"vo_lsv","21","","0","0","","vo_lsv_1525","1009815","","1009815046",""
"122811","11","0","1","10","0","對啊……\n禊也是一樣的心情。","1009815","1","1009815047","0"
"0","91","","","","","","1009815","","1009815048",""
"122811","3","","","1","0.2","lsv_idle_sad_normal","1009815","","1009815049",""
"122911","3","","","1","0.2","lsv_talk_wish_dere","1009815","","1009815050",""
"vo_lsv","21","","0","0","","vo_lsv_1526","1009815","","1009815051",""
"122911","11","0","1","10","0","美美也是唷。\n一定永遠都……","1009815","1","1009815052","0"
"0","91","","","","","","1009815","","1009815053",""
"122911","3","","","1","0.2","lsv_idle_normal","1009815","","1009815054",""
"122711","3","","","1","0.2","lsv_talk_joy1_normal","1009815","","1009815055",""
"vo_lsv","21","","0","0","","vo_lsv_1527","1009815","","1009815056",""
"122711","11","0","1","10","0","那麼……下次再\n見到小繆時，\n再繼續寫這本日記吧。","1009815","1","1009815057","0"
"0","91","","","","","","1009815","","1009815058",""
"122711","3","","","1","0.2","lsv_idle_normal","1009815","","1009815059",""
"122811","3","","lsv_exactly_loop","0","0","lsv_exactly_in","1009815","1","1009815060","0.2"
"vo_lsv","21","","0","0","","vo_lsv_1528","1009815","","1009815061",""
"122811","11","0","1","10","0","好主意！\n禊贊成！","1009815","1","1009815062","0"
"0","91","","","","","","1009815","","1009815063",""
"122811","3","","","1","0.2","lsv_idle_joy","1009815","","1009815064",""
"122911","3","","lsv_idle_normal_joy","0","0.2","lsv_handsup_joy","1009815","1","1009815065","0.2"
"vo_lsv","21","","0","0","","vo_lsv_1529","1009815","","1009815066",""
"122911","11","0","1","10","0","美美也贊成～♪","1009815","1","1009815067","0"
"0","91","","","","","","1009815","","1009815068",""
"122711","3","","","1","0.2","lsv_talk_wish_dere","1009815","","1009815069",""
"vo_lsv","21","","0","0","","vo_lsv_1530","1009815","","1009815070",""
"122711","11","0","1","10","0","也要好好珍惜這本日記。\n……感覺期待的事\n好像又多了一件。呵呵。","1009815","1","1009815071","0"
"0","91","","","","","","1009815","","1009815072",""
"122711","3","","","1","0.2","lsv_idle_wish_dere","1009815","","1009815073",""
"122811","3","","","1","0.2","lsv_talk_wish_joy","1009815","","1009815074",""
"vo_lsv","21","","0","0","","vo_lsv_1531","1009815","","1009815075",""
"122811","11","0","1","10","0","那麼，\n就期待那一天的到來吧！","1009815","1","1009815076","0"
"0","91","","","","","","1009815","","1009815077",""
"122811","3","","","1","0.2","lsv_idle_normal","1009815","","1009815078",""
"122811","3","","lsv_idle_normal","0","0","lsv_smile","1009815","1","1009815079","0.2"
"122911","3","","lsv_idle_normal_joyR","0","0","lsv_smile_mimi","1009815","1","1009815080","0.2"
"122711","3","","lsv_idle_normal_joy","0","0","lsv_smile_kyouka","1009815","1","1009815081","0.2"
"vo_lsv","21","","0","0","","vo_lsv_1532","1009815","","1009815082",""
"122811","11","0","1","10","0","……再見囉！","1009815","1","1009815083","0"
"122911","11","0","1","10","0","……再見囉！","1009815","1","1009815084","0"
"122711","11","0","1","10","0","……再見囉！","1009815","1","1009815085","0"
"0","91","","","","","","1009815","","1009815086",""
"0","22","","","1","0.2","0","1009815","","1009815087",""
"0","91","","","","","","1009815","","1009815088",""
"","102","","","","","","1009815","","1009815089",""
"0","22","","","","","0.2","1009815","","1009815090",""
"0.2","93","","","","","","1009815","","1009815091",""
"122811","12","0","0","1","0","10","1009815","0","1009815092","0"
"122811","3","","","1","0.2","lsv_talk_normal","1009815","","1009815093",""
"3","93","","","","","0","1009815","","1009815094",""
"122811","3","","","1","0.2","lsv_idle_normal","1009815","","1009815095",""
"122911","12","0","0","1","0","6","1009815","0","1009815096","0"
"122911","3","","","1","0.2","lsv_talk_joy3","1009815","","1009815097",""
"3","93","","","","","0","1009815","","1009815098",""
"122911","3","","","1","0.2","lsv_idle_normal_joyR","1009815","","1009815099",""
"122711","12","0","0","1","0","7","1009815","0","1009815100","0"
"122711","3","","","1","0.2","lsv_talk_surprise_dere","1009815","","1009815101",""
