c1adb60c9252b7a1f5ba0e66a23e37e3c59d964b2e46dca4f50f0fcbe51a0b0e,df19b4c8aa6ed9301e44fc41938a0997687420a22769f1af043bec26045e6a77,577072809ba0ccb2d69f08a42b044cdf2a648fdcfd94528aa9d26c3acc4f15b9,27989063e85b4542fa3c13bd893901331d6c717946406dd38712a583788431a7,42275fcf13bd5e9c0b2ef8bebdba3d6d2ddfdd1fa8127e24e7ef80bc5459eff3,3e0e92e89ff2facd7a982167d46aa42536ccd6ead9f24fd6fbc515382845a27a,7ac168034fee9db6a305208de3dbb209db19362a521b1bb85131971a077c5dcc,6e4446e8cdf0e99d66423e35bb5ddf8b1c6c579c8c7c1e714697e81bc646f559,4df80098072eb20808d336cd9054a8fa4f7a28b9ad8aa38ec1adc3429872d6b2,8a8993d27086081fe8cffc91be21f52d39f5275ddb9a0ece2e7f343e39654efc,3df7f5fbc9c464429a23615ded301d4f2cf6da89e2b39a301f75a84998d2915b
"10","0","0.5","0","34314071","100711","1","1","這天終於到來了～！\n今天是宮子的生日，\n所以要準備像山一樣多的布丁，\n盛大地慶祝一番～♪","34314","11"
"","","","","34314072","0","","","","34314","91"
"1","0.2","","","34314073","100711","","","wac_birthday_idle_smile","34314","3"
"1","0.2","","","34314074","100611","","","wac_birthday_talk_smile","34314","3"
"0","","","","34314075","vo_wac_34314","0","","vo_wac_34314_001","34314","21"
"10","0","0.5","0","34314076","100611","1","1","我們當然準備了很多\n香甜又滑嫩的布丁囉～♪\n一口氣塞滿嘴巴，\n可能會從嘴邊滴下來唷～♪","34314","11"
"","","","","34314077","0","","","","34314","91"
"1","0.2","","","34314078","100611","","","wac_birthday_idle_smile","34314","3"
"1","0.2","","","34314079","100711","","","wac_birthday_talk_doya","34314","3"
"0","","","","34314080","vo_wac_34314","0","","vo_wac_34314_002","34314","21"
"10","0","0.5","0","34314081","100711","1","1","你們很懂該送什麼禮物嘛！\n真的很感謝喲～♪\n之後除了生日以外，\n盂蘭盆節和忌日時也交出布丁來吧～","34314","11"
"","","","","34314082","0","","","","34314","91"
"1","0.2","","","34314083","100711","","","wac_birthday_idle_doya","34314","3"
"1","0.2","","","34314084","102211","","","wac_birthday_talk_sad","34314","3"
"0","","","","34314085","vo_wac_34314","0","","vo_wac_34314_003","34314","21"
"10","0","0.5","0","34314086","102211","1","1","等一下，妳也太貪心了吧！？\n一年內辦好幾次的話，\n蘭德索爾的布丁\n會全消失的！","34314","11"
"","","","","34314087","0","","","","34314","91"
"1","0.2","","","34314088","102211","","","wac_birthday_idle_sad","34314","3"
"1","0.2","","","34314089","103111","","","wac_birthday_talk_wish","34314","3"
"0","","","","34314090","vo_wac_34314","0","","vo_wac_34314_004","34314","21"
"10","0","0.5","0","34314091","103111","1","1","不過，妳開心真是太好了。\n只要宮子一直都這麼開心，\n靈魂就能維持純潔，\n不會轉變成惡靈吧……","34314","11"
"","","","","34314092","0","","","","34314","91"
"1","0.2","","","34314093","103111","","","wac_birthday_idle_wish","34314","3"
"1","0.2","","","34314094","104411","","","wac_birthday_talk_sad","34314","3"
"0","","","","34314095","vo_wac_34314","0","","vo_wac_34314_005","34314","21"
"10","0","0.5","0","34314096","104411","1","1","嗯～\n無止境地要求布丁，\n其實已經有一半算是惡靈了吧？","34314","11"
"","","","","34314097","0","","","","34314","91"
"","","","","34314098","0","","","","34314","22"
"","","","","34414001","bgm_M321","","","bgm_M321_2C","34414","25"
"250","2","wac_birthday_idle_normal","0","34414002","1","-1000","-70","102911","34414","1"
"256","2","wac_birthday_idle_smile","1","34414003","1","230","-270","104211","34414","1"
"257","2","wac_birthday_idle_normal","1","34414004","1","410","-310","105411","34414","1"
"","","","","34414005","102911","","","300","34414","13"
"","","","","34414006","104211","","","300","34414","13"
"","","","","34414007","105411","","","300","34414","13"
"0","0","","","34414008","502","0","1","502","34414","31"
"0","1","","","34414009","600","0","1","600","34414","31"
"0","0","","","34414010","602","0","1","602","34414","31"
"0","0","","","34414011","603","0","1","603","34414","31"
"30","1","","","34414012","604","60","1","604","34414","31"
"0","1","","","34414013","615","0","1","615","34414","31"
"0","0","","","34414014","700","0","1","700","34414","31"
"0","0","","","34414015","701","0","1","701","34414","31"
"0","0","","","34414016","702","0","1","702","34414","31"
"0","0","","","34414017","800","0","1","800","34414","31"
"30","1","","","34414018","959","60","1","959","34414","31"
"","","","","34414019","1","","","","34414","93"
"0","0.2","","0.2","34414020","105411","wac_birthday_reaction_03","1","wac_birthday_reaction_01","34414","3"
"","","","","34414021","0.1","","","","34414","93"
"0","0.2","","0.2","34414022","104211","wac_birthday_reaction_04","1","wac_birthday_reaction_01","34414","3"
"","","","","34414023","0.3","","","","34414","93"
"1","0.2","","","34414024","102911","","","wac_birthday_run_01","34414","3"
"-70","","","","34414025","102911","3","","0","34414","2"
"","","","","34414026","2.5","","","","34414","93"
"","","","","34414027","602","","","1","34414","32"
"","","","","34414028","0.6","","","","34414","93"
"","","","","34414029","502","","","1","34414","32"
"","","","","34414030","600","","","0","34414","32"
"","","","","34414031","615","","","0","34414","32"
"","","","","34414032","604","","","0","34414","32"
"","","","","34414033","701","","","1","34414","32"
"0","","","","34414034","959","0.01","","0","34414","33"
"0","0.2","","0.2","34414035","102911","wac_birthday_wish_02","1","wac_birthday_blowout_01","34414","3"
"-330","","","","34414036","102911","0.01","","-200","34414","2"
"1","0.2","","","34414037","104211","","","wac_birthday_idle_smile","34414","3"
"-320","","","","34414038","104211","0.01","","180","34414","2"
"1","0.2","","","34414039","105411","","","wac_birthday_idle_normal","34414","3"
"-340","","","","34414040","105411","0.01","","320","34414","2"
"","","","","34414041","0","","","","34414","93"
"","","","","34414042","800","","","1","34414","32"
"","","","","34414043","0.7","","","","34414","93"
"","","","","34414044","702","","","1","34414","32"
"","","","","34414045","0.5","","","","34414","93"
"0","","","","34414046","se_common","","","se_sys_login_birthday_blow_candle","34414","23"
"","","","","34414047","701","","","0","34414","32"
"","","","","34414048","0.4","","","","34414","93"
"0","","","","34414049","se_common","","","se_sys_login_birthday_cracker","34414","23"
"","","","","34414050","700","","","1","34414","32"
"0","","","","34414051","se_common","","","se_sys_login_birthday_calendar_applause","34414","23"
"0","0.2","","0.2","34414052","104211","wac_birthday_idle_smile","1","wac_birthday_clap","34414","3"
"","","","","34414053","0.1","","","","34414","93"
"0","0.2","","0.2","34414054","105411","wac_birthday_idle_normal","1","wac_birthday_clap","34414","3"
"","","","","34414055","2","","","","34414","93"
"","","","","34414056","1","","","","34414","131"
"0","","","","34414057","vo_wac_34414","0","","vo_wac_34414_000","34414","21"
"10","0","0.5","0","34414058","102911","1","1","各位，今天謝謝你們為我慶生♪\n這種時候果然該來場\n生日演唱會之類的嗎？","34414","11"
"","","","","34414059","0","","","","34414","91"
"1","0.2","","","34414060","102911","","","wac_birthday_idle_normal","34414","3"
"1","0.2","","","34414061","104211","","","wac_birthday_talk_normal","34414","3"
"0","","","","34414062","vo_wac_34414","0","","vo_wac_34414_001","34414","21"
"10","0","0.5","0","34414063","104211","1","1","好像會很開心……\n但仔細想想，\n由慶生對象來唱歌跳舞，\n是件很奇怪的事呢。","34414","11"
"","","","","34414064","0","","","","34414","91"
"1","0.2","","","34414065","104211","","","wac_birthday_idle_normal","34414","3"
"1","0.2","","","34414066","105411","","","wac_birthday_talk_wish","34414","3"
"0","","","","34414067","vo_wac_34414","0","","vo_wac_34414_002","34414","21"
"10","0","0.5","0","34414068","105411","1","1","就想成是回禮怎麼樣？\n想想，這次騎士先生也\n幫忙準備了蛋糕。\n這樣不就能成為偶像風格的回禮嗎？","34414","11"
"","","","","34414069","0","","","","34414","91"
"1","0.2","","","34414070","105411","","","wac_birthday_idle_wish","34414","3"
"1","0.2","","","34414071","102911","","","wac_birthday_talk_smile","34414","3"
"0","","","","34414072","vo_wac_34414","0","","vo_wac_34414_003","34414","21"
"10","0","0.5","0","34414073","102911","1","1","紡希，說得好♪\n那麼就注入感謝的心意……\n為你舉辦一場生日演唱會吧♪","34414","11"
"","","","","34414074","0","","","","34414","91"
"","","","","34414075","0","","","","34414","22"
"","","","","35314001","bgm_M321","","","bgm_M321_2C","35314","25"
"250","2","wac_birthday_idle_normal","0","35314002","1","-1000","-70","103611","35314","1"
"256","2","wac_birthday_idle_smile","1","35314003","1","230","-270","100411","35314","1"
"257","2","wac_birthday_idle_wish","1","35314004","1","410","-310","102011","35314","1"
"","","","","35314005","103611","","","300","35314","13"
"","","","","35314006","100411","","","300","35314","13"
"","","","","35314007","102011","","","300","35314","13"
"0","0","","","35314008","502","0","1","502","35314","31"
"0","1","","","35314009","600","0","1","600","35314","31"
"0","0","","","35314010","602","0","1","602","35314","31"
"0","0","","","35314011","603","0","1","603","35314","31"
"30","1","","","35314012","604","60","1","604","35314","31"
"0","1","","","35314013","615","0","1","615","35314","31"
"0","0","","","35314014","700","0","1","700","35314","31"
"0","0","","","35314015","701","0","1","701","35314","31"
"0","0","","","35314016","702","0","1","702","35314","31"
"0","0","","","35314017","800","0","1","800","35314","31"
"30","1","","","35314018","960","60","1","960","35314","31"
"","","","","35314019","1","","","","35314","93"
"0","0.2","","0.2","35314020","102011","wac_birthday_reaction_03","1","wac_birthday_reaction_02","35314","3"
"","","","","35314021","0.1","","","","35314","93"
"0","0.2","","0.2","35314022","100411","wac_birthday_reaction_03","1","wac_birthday_reaction_01","35314","3"
"","","","","35314023","0.3","","","","35314","93"
"1","0.2","","","35314024","103611","","","wac_birthday_kyoka_run_01","35314","3"
"-70","","","","35314025","103611","3","","0","35314","2"
"","","","","35314026","2.5","","","","35314","93"
"","","","","35314027","602","","","1","35314","32"
"","","","","35314028","0.6","","","","35314","93"
"","","","","35314029","502","","","1","35314","32"
"","","","","35314030","600","","","0","35314","32"
"","","","","35314031","615","","","0","35314","32"
"","","","","35314032","604","","","0","35314","32"
"","","","","35314033","701","","","1","35314","32"
"0","","","","35314034","960","0.01","","0","35314","33"
"0","0.2","","0.2","35314035","103611","wac_birthday_wish_04","1","wac_birthday_blowout_03","35314","3"
"-330","","","","35314036","103611","0.01","","-200","35314","2"
"1","0.2","","","35314037","100411","","","wac_birthday_idle_smile","35314","3"
"-320","","","","35314038","100411","0.01","","180","35314","2"
"1","0.2","","","35314039","102011","","","wac_birthday_idle_wish","35314","3"
"-340","","","","35314040","102011","0.01","","320","35314","2"
"","","","","35314041","0","","","","35314","93"
"","","","","35314042","800","","","1","35314","32"
"","","","","35314043","0.7","","","","35314","93"
"","","","","35314044","702","","","1","35314","32"
"","","","","35314045","0.5","","","","35314","93"
"0","","","","35314046","se_common","","","se_sys_login_birthday_blow_candle","35314","23"
"","","","","35314047","701","","","0","35314","32"
"","","","","35314048","0.4","","","","35314","93"
"0","","","","35314049","se_common","","","se_sys_login_birthday_cracker","35314","23"
"","","","","35314050","700","","","1","35314","32"
"0","","","","35314051","se_common","","","se_sys_login_birthday_calendar_applause","35314","23"
"0","0.2","","0.2","35314052","100411","wac_birthday_idle_smile","1","wac_birthday_clap","35314","3"
"","","","","35314053","0.1","","","","35314","93"
"0","0.2","","0.2","35314054","102011","wac_birthday_idle_wish","1","wac_birthday_clap_to_wish","35314","3"
"","","","","35314055","2","","","","35314","93"
"","","","","35314056","1","","","","35314","131"
"0","","","","35314057","vo_wac_35314","0","","vo_wac_35314_000","35314","21"
"10","0","0.5","0","35314058","103611","1","1","那個，今天謝謝你們……！\n可是這麼壯觀的生日蛋糕，\n我真的可以收下嗎？\n錢沒問題嗎……？","35314","11"
"","","","","35314059","0","","","","35314","91"
"1","0.2","","","35314060","103611","","","wac_birthday_idle_wish","35314","3"
"1","0.2","","","35314061","100411","","","wac_birthday_talk_normal","35314","3"
"0","","","","35314062","vo_wac_35314","0","","vo_wac_35314_001","35314","21"
"10","0","0.5","0","35314063","100411","1","1","鏡華還真是認真耶～\n禊收到蛋糕時，只有思考\n該從哪個裝飾開始吃而已呢。","35314","11"
"","","","","35314064","0","","","","35314","91"
"1","0.2","","","35314065","100411","","","wac_birthday_idle_normal","35314","3"
"1","0.2","","","35314066","103611","","","wac_birthday_talk_sad","35314","3"
"0","","","","35314067","vo_wac_35314","0","","vo_wac_35314_002","35314","21"
"10","0","0.5","0","35314068","103611","1","1","可是，需要回禮對吧？\n我得努力準備跟這個一樣\n壯觀的禮物給大家才行！","35314","11"
"","","","","35314069","0","","","","35314","91"
"1","0.2","","","35314070","103611","","","wac_birthday_idle_sad","35314","3"
"1","0.2","","","35314071","102011","","","wac_birthday_talk_smile","35314","3"
"0","","","","35314072","vo_wac_35314","0","","vo_wac_35314_003","35314","21"
"10","0","0.5","0","35314073","102011","1","1","鏡華，不要緊的。\n美美我們，還有哥哥，\n只要看到鏡華高興，\n就覺得很開心了喔♪","35314","11"
"","","","","35314074","0","","","","35314","91"
"1","0.2","","","35314075","102011","","","wac_birthday_idle_smile","35314","3"
"1","0.2","","","35314076","103611","","","wac_birthday_talk_wish","35314","3"
"0","","","","35314077","vo_wac_35314","0","","vo_wac_35314_004","35314","21"
"10","0","0.5","0","35314078","103611","1","1","……嗯，我知道了。\n之後要是有誰生日，\n再像這樣一起慶生吧♪\n我想這樣就會是最棒的回禮了。","35314","11"
"","","","","35314079","0","","","","35314","91"
"","","","","35314080","0","","","","35314","22"
"","","","","35514001","bgm_M321","","","bgm_M321_2C","35514","25"
"250","2","wac_birthday_idle_normal","0","35514002","1","-1000","-70","109311","35514","1"
"256","2","wac_birthday_idle_smile","1","35514003","1","230","-270","109211","35514","1"
"257","2","wac_birthday_idle_normal","1","35514004","1","410","-310","109411","35514","1"
"","","","","35514005","109311","","","300","35514","13"
"","","","","35514006","109211","","","300","35514","13"
"","","","","35514007","109411","","","300","35514","13"
"0","0","","","35514008","502","0","1","502","35514","31"
"0","1","","","35514009","600","0","1","600","35514","31"
"0","0","","","35514010","602","0","1","602","35514","31"
"0","0","","","35514011","603","0","1","603","35514","31"
"30","1","","","35514012","604","60","1","604","35514","31"
"0","1","","","35514013","615","0","1","615","35514","31"
"0","0","","","35514014","700","0","1","700","35514","31"
