tbl,idx,stat
"v1_38670f19179a895658125b4aa09d549391f611a4d9be50fcdf0698d37d118d94","","61"
"v1_f6ed27c427e5439651c02ce2364e831455bd3425f24e30d5aa03d0716e899c3f","","3"
"v1_fcce325c7fa4e07ac32f9481f40b9c8997d4efcc18ff882aa432ba5815393b4b","sqlite_autoindex_v1_fcce325c7fa4e07ac32f9481f40b9c8997d4efcc18ff882aa432ba5815393b4b_1","47 1"
"v1_a9cf8a9acb2d19b68a202b88dbb10b36dc9efcd94ff00d05b5b5faa5c65cc243","","8"
"v1_60387e246f9de655e8282d5b7013c7f055811daa9466b04164df93e02935fac6","v1_60387e246f9de655e8282d5b7013c7f055811daa9466b04164df93e02935fac6_0_a64b8580fc6bafd985b981df7d81fc2be5e3c72dce523b800a5e22bcc6610d56","13 13"
"v1_1920c059a46a0a5e7267dd59878c1689b088ac37d1a3da32069e553ee29dbfd7","v1_1920c059a46a0a5e7267dd59878c1689b088ac37d1a3da32069e553ee29dbfd7_0_8616469751de98e0aa50da87e6941a7f13244765d6a52ddb2b4e4130bb7d771b","17 3"
"v1_1920c059a46a0a5e7267dd59878c1689b088ac37d1a3da32069e553ee29dbfd7","v1_1920c059a46a0a5e7267dd59878c1689b088ac37d1a3da32069e553ee29dbfd7_0_14bbf05faa930cc6b515b18e54967a723e2772a3c7f177ca898634da042a3825","17 17"
"v1_b48ea163bb4d088dec1ba1c98e5743703c262198370127c3c5279adeeb1a6696","v1_b48ea163bb4d088dec1ba1c98e5743703c262198370127c3c5279adeeb1a6696_0_bf4eab73b69501162bd76210b028cf76c84878be2fba268e2e12599c7c403a53_1_810122ab1bf6ab0e32b876402bc34eb913ac8ce2b5d220840b8e9c64a03f433d","3129 14 5"
"v1_75de7bd1049e165d17e70421cbc4bbd4875d999a5978b08c9b38d0916ee4c656","","90"
"v1_471197b5d2488206d0417023839b71477b4bba0f3d22cb3a02b8682b9136dc73","","2"
"v1_06dd39e956412b832b08c509d8be6a31e3ed940cc149d7f883298b57b5727396","v1_06dd39e956412b832b08c509d8be6a31e3ed940cc149d7f883298b57b5727396_0_69bcb0ed754c41f3c686b0a782bb05f254e86849cfbfd7899c7303a411d499d8","3897 58"
"v1_3cf46806dea9bad897f3ba93f37ae950b87c1a4bdbe44213eac6deee167ff6d5","","1508"
"v1_85312e4d5f192591b7e0f49d7578bf0c3d6154b398a69b397940e04e97fa4ba6","v1_85312e4d5f192591b7e0f49d7578bf0c3d6154b398a69b397940e04e97fa4ba6_0_c2b4e3ee23d21de6a19f437560e8d7819e636abdc92ee6bbe84b7722ce16d571","87 1"
"v1_0bb59eda79805088847c0cedd4cae60fe5418635df9ac91bdcb0963b1404b4e1","v1_0bb59eda79805088847c0cedd4cae60fe5418635df9ac91bdcb0963b1404b4e1_0_99332459d0b70115040b32d381796bf7b6e2f09bc02a063774040814c27e64ca","9367 1"
"v1_7262b08c1ff6a18f3687c11f5409b8ac2040e6e961b47bc6709e903d1ade9bbc","","219"
"v1_dd92186dbc0d5a31c48dae8cfb24681a3d4150027392e76a8ef0bb8271f12ca6","","36"
"v1_066b6d0af7fe5ef5600b5e9abeed392565dee7f1ae43d6de6a65bee8929c19f0","v1_066b6d0af7fe5ef5600b5e9abeed392565dee7f1ae43d6de6a65bee8929c19f0_0_c7f865b5548eff06d70cd9920f03df0e74e8580adae824a42970eef3a4119fb8_1_e9b32002db46073c69caad0ac82ddac513ffe00f584a906519f317ead4f3d321","11 1 1"
"v1_066b6d0af7fe5ef5600b5e9abeed392565dee7f1ae43d6de6a65bee8929c19f0","v1_066b6d0af7fe5ef5600b5e9abeed392565dee7f1ae43d6de6a65bee8929c19f0_0_c7f865b5548eff06d70cd9920f03df0e74e8580adae824a42970eef3a4119fb8","11 1"
"v1_3ff2c3869f16ed75029d0ca68382f983fdf692078b2fccaf7799057b5a8ed0bc","","29"
"v1_7b88bf4a8453ed297d7857d5b03eafd96c39afaf34b26c9c2491922445ba155c","","4"
"v1_5d9e635c464e226bcde6c6d07b12712264411aab23cce337fdd480888fc69745","v1_5d9e635c464e226bcde6c6d07b12712264411aab23cce337fdd480888fc69745_0_b4ceedd9ba6b6dabcad4f179f5276a0a085d606b5514981cb1d2997152f0ae36","634 2"
"v1_5d9e635c464e226bcde6c6d07b12712264411aab23cce337fdd480888fc69745","v1_5d9e635c464e226bcde6c6d07b12712264411aab23cce337fdd480888fc69745_0_9792d9de75310ea408e231b08e80c8ca165495ce805778bde1e692d5271350d2","634 2"
"v1_f055b37c8503928864be08c1734239d43fe85b1108c1995954d35957418ec21a","v1_f055b37c8503928864be08c1734239d43fe85b1108c1995954d35957418ec21a_0_6f47f5c9552942763bca50bd0fcd3cc0b52fb9eb58745e5d8cfb4dce552b1b20","229 46"
"v1_f55c5186bae8f8b9182f72628e8ec2a34c52f302b9a3505ff7de67a148de6eaf","v1_f55c5186bae8f8b9182f72628e8ec2a34c52f302b9a3505ff7de67a148de6eaf_0_ed10801615ebb79802a66eb74551b07f7ad25aeb00b5e077a68dfadacf9a5b21","15 5"
"v1_c4b428df344d90e371b1b26a7763a7dbf0133dc8f7cf30592635874fe5a73b4f","","3"
"v1_e33c4f21da195c7a8ded6bac214d6338f3372cc1b0142112b131e2a7eff8659c","sqlite_autoindex_v1_e33c4f21da195c7a8ded6bac214d6338f3372cc1b0142112b131e2a7eff8659c_1","75 5 1"
"v1_30475cff3b888bd9d991da95ba396f480795dde64dbeced9d09caab8dced9630","","1"
"v1_b177ce2980cd32e402d0b7aa37c78a0519a3c4c2d6e283eed00cb48fc34d8a2a","","5"
"v1_cd0072c353c44dc656742993232af529349a1378ac2ce17b763feff87874c93d","","235"
