f813d980a0a4bcde99a525dd39b950a5af6d0ad6892a6d3a6d1de836508739c1,109ad53b9040780b6f0b88393979e0cf246eda90421a721a3539306911658844,245c48357e024ff8522b1605d91bbb5b700db9de5a4f6027a78eab1a94f3b37c,70b0022db8a9a58a56797c60bf0f94b39b8ed22a508e71f67185eac640df9077,be09742f8b62f5ca0d69468ec4945d5ca4cd9ffa7dce0fd4b95f535ad925cf20
"500104702","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","11","85001047","深域怪物"
"500104703","戰鬥開始時，將全體角色TP上升的上限值提升至150。","17","85001047","賦予TP上升上限"
"500104704","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","boss_def_lower_limit","85001047","提升物理防禦力（不可降低）"
"500104705","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","boss_magic_def_lower_limit","85001047","提升魔法防禦力（不可降低）"
"500104706","戰鬥開始時，特大幅度降低全體角色的HP吸收。","9","85001047","降低HP吸收"
"500104801","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","16","85001048","闇屬性獎勵特大幅度提升"
"500104802","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","11","85001048","深域怪物"
"500104803","戰鬥開始時，將全體角色TP上升的上限值提升至150。","17","85001048","賦予TP上升上限"
"500104804","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","boss_def_lower_limit","85001048","提升物理防禦力（不可降低）"
"500104805","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","boss_magic_def_lower_limit","85001048","提升魔法防禦力（不可降低）"
"500104806","戰鬥開始時，特大幅度降低全體角色的HP吸收。","9","85001048","降低HP吸收"
"500104901","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","16","85001049","闇屬性獎勵特大幅度提升"
"500104902","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","11","85001049","深域怪物"
"500104903","戰鬥開始時，將全體角色TP上升的上限值提升至150。","17","85001049","賦予TP上升上限"
"500104904","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","boss_def_lower_limit","85001049","提升物理防禦力（不可降低）"
"500104905","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","boss_magic_def_lower_limit","85001049","提升魔法防禦力（不可降低）"
"500104906","戰鬥開始時，特大幅度降低全體角色的HP吸收。","9","85001049","降低HP吸收"
"500105001","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","16","85001050","闇屬性獎勵特大幅度提升"
"500105002","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","11","85001050","深域怪物"
"500105003","戰鬥開始時，將全體角色TP上升的上限值提升至150。","17","85001050","賦予TP上升上限"
"500105004","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","boss_def_lower_limit","85001050","提升物理防禦力（不可降低）"
"500105005","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","boss_magic_def_lower_limit","85001050","提升魔法防禦力（不可降低）"
"500105006","戰鬥開始時，特大幅度降低全體角色的HP吸收。","9","85001050","降低HP吸收"
"500105007","戰鬥開始時，所有怪物的TP下降為\n減少100％的狀態。","boss_tp_down_cut","85001050","減少TP下降"
"500105008","戰鬥開始時，特大幅度恢復所有怪物的TP。","energy_recover","85001050","TP恢復"
"500105101","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","16","85001051","闇屬性獎勵特大幅度提升"
"500105102","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","11","85001051","深域怪物"
"500105103","戰鬥開始時，將全體角色TP上升的上限值提升至150。","17","85001051","賦予TP上升上限"
"500105104","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","boss_def_lower_limit","85001051","提升物理防禦力（不可降低）"
"500105105","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","boss_magic_def_lower_limit","85001051","提升魔法防禦力（不可降低）"
"500105106","戰鬥開始時，大幅度降低全體角色的HP吸收。","9","85001051","降低HP吸收"
"500105201","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","16","85001052","闇屬性獎勵特大幅度提升"
"500105202","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","11","85001052","深域怪物"
"500105203","戰鬥開始時，將全體角色TP上升的上限值提升至150。","17","85001052","賦予TP上升上限"
"500105204","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","boss_def_lower_limit","85001052","提升物理防禦力（不可降低）"
"500105205","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","boss_magic_def_lower_limit","85001052","提升魔法防禦力（不可降低）"
"500105206","戰鬥開始時，大幅度降低全體角色的HP吸收。","9","85001052","降低HP吸收"
"500105301","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","16","85001053","闇屬性獎勵特大幅度提升"
"500105302","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","11","85001053","深域怪物"
"500105303","戰鬥開始時，將全體角色TP上升的上限值提升至150。","17","85001053","賦予TP上升上限"
"500105304","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","boss_def_lower_limit","85001053","提升物理防禦力（不可降低）"
"500105305","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","boss_magic_def_lower_limit","85001053","提升魔法防禦力（不可降低）"
"500105306","戰鬥開始時，大幅度降低全體角色的HP吸收。","9","85001053","降低HP吸收"
"500105401","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","16","85001054","闇屬性獎勵特大幅度提升"
"500105402","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","11","85001054","深域怪物"
"500105403","戰鬥開始時，將全體角色TP上升的上限值提升至150。","17","85001054","賦予TP上升上限"
"500105404","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","boss_def_lower_limit","85001054","提升物理防禦力（不可降低）"
"500105405","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","boss_magic_def_lower_limit","85001054","提升魔法防禦力（不可降低）"
"500105406","戰鬥開始時，大幅度降低全體角色的HP吸收。","9","85001054","降低HP吸收"
"500105501","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","16","85001055","闇屬性獎勵特大幅度提升"
"500105502","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","11","85001055","深域怪物"
"500105503","戰鬥開始時，將全體角色TP上升的上限值提升至150。","17","85001055","賦予TP上升上限"
"500105504","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","boss_def_lower_limit","85001055","提升物理防禦力（不可降低）"
"500105505","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","boss_magic_def_lower_limit","85001055","提升魔法防禦力（不可降低）"
"500105506","戰鬥開始時，大幅度降低全體角色的HP吸收。","9","85001055","降低HP吸收"
"500105601","戰鬥中，發動「傷害降低」、「提升詛咒、咒術持續傷害」效果。","25","85001056","危險領域"
"500105602","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","16","85001056","闇屬性獎勵特大幅度提升"
"500105603","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","11","85001056","深域怪物"
"500105604","戰鬥開始時，將全體角色TP上升的上限值提升至150。","17","85001056","賦予TP上升上限"
"500105605","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","boss_def_lower_limit","85001056","提升物理防禦力（不可降低）"
"500105606","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","boss_magic_def_lower_limit","85001056","提升魔法防禦力（不可降低）"
"500105607","戰鬥開始時，大幅度降低全體角色的HP吸收。","9","85001056","降低HP吸收"
"500105608","戰鬥開始時，所有怪物的傷害為\n減少50％的狀態。","boss_damage_cut","85001056","傷害降低"
"500105609","戰鬥開始時，提升所有怪物受到的詛咒、咒術狀態所造成的持續傷害。","19","85001056","提升詛咒、咒術持續傷害"
"500105701","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","16","85001057","闇屬性獎勵特大幅度提升"
"500105702","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","11","85001057","深域怪物"
"500105703","戰鬥開始時，將全體角色TP上升的上限值提升至150。","17","85001057","賦予TP上升上限"
"500105704","戰鬥開始時，大幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","boss_def_lower_limit","85001057","提升物理防禦力（不可降低）"
"500105705","戰鬥開始時，大幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","boss_magic_def_lower_limit","85001057","提升魔法防禦力（不可降低）"
"500105706","戰鬥開始時，大幅度降低全體角色的HP吸收。","9","85001057","降低HP吸收"
"500105801","當編成4名以上闇屬性角色時，屬性獎勵數值將會強化，闇屬性以外的屬性獎勵將會無效。。","16","85001058","闇屬性獎勵特大幅度提升"
"500105802","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","11","85001058","深域怪物"
