ed6c2e41bcf920076b19d2b344c999960e87e0325e6853b20bc7c3efaf13866d,93aa48b1eb42d8e580f17452d1a3c4e7b355384550a626f836717d8b821b5ff9,afd07ee974b5c778b66bfd697654b13646df9cc80b23a8ce31ce27acaab3322b,5d6cb727ffcc5c50d83e6deed334de8506f1eee6136495e0b75d0570a773c56e,24463dbf0e18bd3279dba7c362bcc4a32177c87d719801f193aafba736a51bed,bbd24c9faeb490b943b9fd6c831a411c09048170e9d240743bf171a21e28a3ae,c66e2afa510de707586da870bab38fd982b295269e8c3d2be3c951942d0ba7ef,d0eb3218b33a27830eda0e4409b13941220235ba2c21c5f813f99fa5a8d695db,0e5c390d000677f9391a9dc59fce2a4a7938700db7afee7f6f82b6a3c6f81390,599cf8694cd2d96e59bd07186a62d92f8f6efe3232ea06fd9518623623acfe90,0aa62c14515e80cdb4576376e8f71d12edfebe34040c5a1f87861adcc0f605c7,499511b7f759e61621050c5a50223ac61bc5c10dd38e6a9bcf0e295fa0374103,17c688b802c174761c04d8a998ef91b27487164cdcfc0cde6de86c6cdf28ffee,d5d41b409ac2137bb9a7d660c861e3927870dd957829c8ca67fd1577c70e4afd,d3ccd3a73e74e61e9b3168dfe58e1deacd60e2bf84cd1cae0d16a453b67166a7,1eab9864fba39123700e1520f93af278939fae4b01271659b8229c7f8e9bc4c1,de4c755cfe765180ac152d0cba7cde933c88d0892e2cc88dee2b3e82a8c87dc6,9ee30bf655bf9b822ac1a141005b1061c1af58f0991e08aab24a31cf49dbc81b,da3e445980386624798557dfd7738dd22899d69056fae4a9d2ededaf16eb5804,8d575b0762d25e003e5bcd79ef16891ec26da8d86aa9c893a8a58d01d7e501be,1ea0b38fe9921aa370ba2f0eee6e02cc61d33e024d4c13bb768f6d63b2c57f90,d590b0cc64631ab29c6b31ddb67d5c410e4571756d1c4e7d52c5508d32b9d136,2318e52a6a23f144d6b4abda4740a06ad9025a48cf1dc9ac2a58940180180946,825510b7477ebf480bcce9440479de87eed9eda12b9197cfdd88f07e6a4b71bb
"1","0","1002","0","1002","0","9","1","0","0","5","1002","42580201","0","1001","0","0","425802","1001","1","0","0","0","2001"
"1002","0","1001","0","1001","0","8","0","0","0","4","1","42580202","0","1","0","0","425802","1","1002","0","0","0","1002"
"1002","0","1001","0","1001","0","8","0","0","0","4","1","42580203","0","1","0","0","425802","1","1002","0","0","0","1002"
"0","0","0","0","1001","0","3","0","0","0","2","0","42620101","0","0","0","0","426201","1","0","0","0","0","1"
"0","0","0","0","1001","0","3","0","0","0","2","0","42620201","0","0","0","0","426202","1","0","0","0","0","1"
"1001","0","1","0","1002","0","7","0","0","0","2","1","42710101","0","0","0","0","427101","1","1002","0","0","0","1001"
"0","0","0","0","1","0","4","0","0","0","2","0","43010101","0","0","0","0","430101","2001","1","0","0","0","2001"
"0","0","0","0","2001","0","3","0","0","0","2","0","43190101","0","0","0","0","431901","2001","0","0","0","0","1001"
"1001","0","0","0","1","0","6","0","0","0","2","1002","43380101","0","0","0","0","433801","1002","1","0","0","0","1002"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","43560101","0","0","0","0","435601","1","1","0","0","0","1002"
"0","0","0","0","1","0","2","0","0","0","2","0","50120001","0","0","0","0","501200","0","0","0","0","0","1"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60010101","0","0","0","0","600101","1","1","0","0","0","1002"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60010201","0","0","0","0","600102","1","1","0","0","0","1001"
"1","0","1001","1001","1001","0","10","1","0","0","3","1002","60020101","0","1","0","0","600201","1","1","0","0","0","1002"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60020201","0","0","0","0","600202","1","1","0","0","0","1001"
"1001","0","1","0","1001","0","8","0","0","0","4","1","60030101","0","1002","0","0","600301","1002","1","0","0","0","1"
"1001","0","1","0","1","0","8","0","0","0","4","1","60030201","0","1001","0","0","600302","1001","1","0","0","0","1002"
"1","0","1001","0","1001","0","7","0","0","0","3","1001","60040101","0","0","0","0","600401","1","1","0","0","0","1002"
"1","0","1","0","1001","0","8","0","0","0","3","1001","60040201","0","1002","0","0","600402","1","1","0","0","0","1002"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60050101","0","0","0","0","600501","1","1","0","0","0","1002"
"1","0","1001","0","1001","0","9","1001","0","0","3","1002","60060101","0","1","0","0","600601","1","1","0","0","0","1002"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60060102","0","0","0","0","600601","1","1","0","0","0","1001"
"0","0","0","0","2002","0","2","0","0","0","1","0","60060201","0","0","0","0","600602","0","0","0","0","0","2001"
"1","0","1","0","1","0","9","1002","0","0","6","1002","60070101","0","1001","0","0","600701","1001","1","0","0","0","1"
"1","0","1001","0","1001","0","9","1002","0","0","6","1002","60070201","0","1","0","0","600702","1","1001","0","0","0","1"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60080101","0","0","0","0","600801","1","1","0","0","0","1001"
"1002","0","1","1002","1002","0","10","1","0","0","3","1","60080201","0","1001","0","0","600802","1","1001","0","0","0","1001"
"1","0","1001","0","1","0","7","0","0","0","3","1001","60090101","0","0","0","0","600901","1","1","0","0","0","1001"
"1","0","1001","0","1","0","7","0","0","0","3","1001","60090201","0","0","0","0","600902","1","1","0","0","0","1001"
"1","0","1","1002","1","0","10","1","0","0","3","1002","60100101","0","1001","0","0","601001","1002","1","0","0","0","1001"
"1","0","1001","1","1001","0","10","1002","0","0","3","1","60100201","0","1","0","0","601002","1","1002","0","0","0","1002"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60110101","0","0","0","0","601101","1","1","0","0","0","1001"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60110201","0","0","0","0","601102","1","1","0","0","0","1001"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60120101","0","0","0","0","601201","1","1","0","0","0","1002"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60120201","0","0","0","0","601202","1","1","0","0","0","1002"
"1002","0","1","0","1002","0","7","0","0","0","3","1","60130101","0","0","0","0","601301","1","1001","0","0","0","1001"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60140101","0","0","0","0","601401","1","1","0","0","0","1001"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60150101","0","0","0","0","601501","1","1","0","0","0","1001"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60160101","0","0","0","0","601601","1","1","0","0","0","1002"
"1002","0","1","0","1","0","8","0","0","0","4","1","60160201","0","1001","0","0","601602","1001","1","0","0","0","1001"
"1","0","1001","0","1001","0","9","1001","0","0","5","1","60170101","0","1","0","0","601701","1","1001","0","0","0","1002"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60170201","0","0","0","0","601702","1","1","0","0","0","1002"
"1","0","1002","0","1","0","9","1001","0","0","5","1","60180101","0","1","0","0","601801","1002","1001","0","0","0","1"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60180201","0","0","0","0","601802","1","1","0","0","0","1001"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60200101","0","0","0","0","602001","1","1","0","0","0","1002"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60200201","0","0","0","0","602002","1","1","0","0","0","1001"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60210101","0","0","0","0","602101","1","1","0","0","0","1002"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60210201","0","0","0","0","602102","1","1","0","0","0","1002"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60220101","0","0","0","0","602201","1","1","0","0","0","1001"
"1","0","1001","0","1001","0","9","1001","0","0","3","1002","60220201","0","1","0","0","602202","1","1","0","0","0","1002"
"1","0","1001","0","1001","0","9","1001","0","0","3","1002","60230101","0","1","0","0","602301","1","1","0","0","0","1002"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60230201","0","0","0","0","602302","1","1","0","0","0","1002"
"1","0","1001","0","1001","0","9","1001","0","0","3","1002","60250101","0","1","0","0","602501","1","1","0","0","0","1002"
"1","0","1002","1","1001","0","11","1001","0","0","3","1001","60250201","0","1","0","1001","602502","1","1","0","0","0","1002"
"1001","0","1","0","1001","0","8","0","0","0","3","1","60250301","0","1001","0","0","602503","1","1002","0","0","0","1002"
"1001","0","1002","1001","1002","0","12","1","1002","0","4","1","60260101","0","1","0","1","602601","1","1001","0","0","0","1001"
"1","0","1002","1","1001","0","11","1001","0","0","3","1001","60260201","0","1","0","1001","602602","1","1","0","0","0","1002"
"1002","0","1","0","1002","0","8","0","0","0","3","1","60270101","0","1001","0","0","602701","1","1002","0","0","0","1001"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60270201","0","0","0","0","602702","1","1","0","0","0","1001"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60280101","0","0","0","0","602801","1","1","0","0","0","1001"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60280201","0","0","0","0","602802","1","1","0","0","0","1002"
"1","0","1001","0","1001","0","9","1001","0","0","3","1002","60290101","0","1","0","0","602901","1","1","0","0","0","1002"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60290201","0","0","0","0","602902","1","1","0","0","0","1001"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60300101","0","0","0","0","603001","1","1","0","0","0","1001"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60300201","0","0","0","0","603002","1","1","0","0","0","1002"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60300301","0","0","0","0","603003","1","1","0","0","0","1002"
"1","0","1002","0","1002","0","9","0","0","0","3","1001","60310101","0","0","0","0","603101","1","1","0","0","0","1001"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60310201","0","0","0","0","603102","1","1","0","0","0","1001"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60310301","0","0","0","0","603103","1","1","0","0","0","1001"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60320101","0","0","0","0","603201","1","1","0","0","0","1001"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60320201","0","0","0","0","603202","1","1","0","0","0","1001"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60330101","0","0","0","0","603301","1","1","0","0","0","1002"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60330201","0","0","0","0","603302","1","1","0","0","0","1002"
"1001","0","1","0","1","0","8","0","0","0","4","1","60340101","0","1002","0","0","603401","1002","1","0","0","0","1002"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60340201","0","0","0","0","603402","1","1","0","0","0","1001"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60360101","0","0","0","0","603601","1","1","0","0","0","1001"
"1","0","1002","1","1001","0","12","1","1001","0","3","1001","60360201","0","1001","0","1002","603602","1","1002","0","0","0","1002"
"1","0","1002","1","1001","0","10","1001","0","0","3","1001","60370101","0","1001","0","0","603701","1","1002","0","0","0","1002"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60380101","0","0","0","0","603801","1","1","0","0","0","1001"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60380201","0","0","0","0","603802","1","1","0","0","0","1001"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60400101","0","0","0","0","604001","1","1","0","0","0","1001"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60400201","0","0","0","0","604002","1","1","0","0","0","1002"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60420101","0","0","0","0","604201","1","1","0","0","0","1001"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60420201","0","0","0","0","604202","1","1","0","0","0","1002"
"0","0","0","0","2002","0","5","0","0","0","1","2005","60420202","0","0","0","0","604202","2003","2004","0","0","0","2001"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60430101","0","0","0","0","604301","1","1","0","0","0","1002"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60430201","0","0","0","0","604302","1","1","0","0","0","1001"
"1","0","1002","1","1002","0","12","1","1001","0","3","1001","60440101","0","1001","0","1002","604401","1","1002","0","0","0","1001"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60440201","0","0","0","0","604402","1","1","0","0","0","1001"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60450101","0","0","0","0","604501","1","1","0","0","0","1001"
"1","0","1001","0","1001","0","9","1001","0","0","3","1002","60450201","0","1","0","0","604502","1","1","0","0","0","1002"
"1","0","1","0","1002","0","9","1002","0","0","3","1002","60450301","0","1001","0","0","604503","1","1001","0","0","0","1001"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60460101","0","0","0","0","604601","1","1","0","0","0","1001"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60460201","0","0","0","0","604602","1","1","0","0","0","1001"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60470101","0","0","0","0","604701","1","1","0","0","0","1002"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60480101","0","0","0","0","604801","1","1","0","0","0","1002"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60480201","0","0","0","0","604802","1","1","0","0","0","1002"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60490101","0","0","0","0","604901","1","1","0","0","0","1002"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60490201","0","0","0","0","604902","1","1","0","0","0","1002"
"1","1001","1","1","1001","0","13","1","1","0","3","1002","60490301","0","1001","0","1002","604903","1","1","0","0","0","1002"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60500101","0","0","0","0","605001","1","1","0","0","0","1001"
"1","0","1002","0","1001","0","7","0","0","0","3","1002","60500201","0","0","0","0","605002","1","1","0","0","0","1002"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60510101","0","0","0","0","605101","1","1","0","0","0","1002"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60510201","0","0","0","0","605102","1","1","0","0","0","1002"
"1","0","1","0","1","0","7","0","0","0","3","1","60520101","0","0","0","0","605201","1","1","0","0","0","1001"
"1","0","1002","0","1","0","7","0","0","0","2","1002","60520201","0","0","0","0","605202","1002","1","0","0","0","1001"
"1002","0","0","0","1","0","6","0","0","0","4","1","60530101","0","0","0","0","605301","1002","1","0","0","0","1001"
"1","0","1002","0","1002","0","7","0","0","0","3","1002","60530201","0","0","0","0","605302","1","1","0","0","0","1001"
"1002","0","1","1","1","0","11","1002","0","0","4","1","60540101","0","1","0","1001","605401","1002","1","0","0","0","1001"
"1","0","1","0","1002","0","8","0","0","0","3","1001","60550101","0","1002","0","0","605501","1","1","0","0","0","1001"
"1","0","1","0","1002","0","9","1002","0","0","3","1002","60560101","0","1001","0","0","605601","1","1001","0","0","0","1001"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60570101","0","0","0","0","605701","1","1","0","0","0","1001"
"0","0","0","0","1","0","5","0","0","0","2","1001","60570201","0","0","0","0","605702","1001","1","0","0","0","1"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60580101","0","0","0","0","605801","1","1","0","0","0","1001"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60580201","0","0","0","0","605802","1","1","0","0","0","1002"
"1","0","1001","0","1001","0","9","0","0","0","3","1002","60590101","0","0","0","0","605901","1","1","0","0","0","1002"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60590201","0","0","0","0","605902","1","1","0","0","0","1001"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60600101","0","0","0","0","606001","1","1","0","0","0","1002"
"1002","0","1","0","1002","0","9","0","0","0","4","1","60600201","0","1001","0","0","606002","1001","1","0","0","0","1"
"1001","0","1","0","1001","0","9","1001","0","0","3","1","60610101","0","1002","0","0","606101","1","1002","0","0","0","1002"
"1002","0","1001","1","1002","0","11","1002","0","0","4","1","60630101","0","1","0","1002","606301","1","1002","0","0","0","1001"
"1002","0","1","1002","1001","0","11","1","0","0","5","1001","60640101","0","1001","0","1","606401","1002","1","0","0","0","2001"
"1001","1","1002","1002","1001","0","16","1","1001","1","8","1","60650101","1002","1001","0","1","606501","1001","1002","1","0","0","1002"
"1","0","1002","0","1002","0","9","1002","0","0","3","1001","60660101","0","1","0","0","606601","1","1","0","0","0","1001"
"1","0","1002","0","1002","0","9","1002","0","0","3","1001","60660201","0","1","0","0","606602","1","1","0","0","0","1001"
"1","0","1001","0","1","0","9","1002","0","0","3","1002","60670101","0","1","0","0","606701","1001","1","0","0","0","2001"
"1001","0","1","0","1001","0","9","1001","0","0","3","1","60680101","0","1002","0","0","606801","1","1002","0","0","0","1002"
"1002","1001","1001","1001","1001","0","13","2001","2001","0","3","2001","60690101","0","2001","0","1002","606901","2001","1001","0","0","0","1002"
"1002","1001","1001","1001","1001","0","13","1","1","0","3","1","60700101","0","1","0","1002","607001","1","1001","0","0","0","1002"
"1001","1002","1002","1002","1002","0","13","1","1","0","3","1","60710101","0","1","0","1001","607101","1","1002","0","0","0","1001"
"1","1002","1001","1","1002","0","13","1","1","0","3","1","60750101","0","1002","0","1001","607501","1","1001","0","0","0","1001"
"1002","0","1001","1","1002","0","11","1002","0","0","4","1","60760101","0","1","0","1002","607601","1","1002","0","0","0","1001"
"1","1002","1002","1","1002","0","13","1","1","0","3","1001","60770101","0","1","0","1001","607701","1","1","0","0","0","1001"
"1","1001","1002","1","1001","0","13","1001","1","0","3","1001","60780101","0","1","0","1002","607801","1","1002","0","0","0","1002"
"1","0","1001","1001","1001","0","10","1002","0","0","3","1002","60830101","0","1","0","0","608301","1","1","0","0","0","1002"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60870101","0","0","0","0","608701","1","1","0","0","0","1001"
"1","1","1002","1","1002","0","13","1001","1002","0","3","1001","60870201","0","1","0","1","608702","1","1002","0","0","0","1001"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60880101","0","0","0","0","608801","1","1","0","0","0","1002"
"1001","0","1","1001","1001","0","10","1","0","0","4","1","60880201","0","1002","0","0","608802","1","1002","0","0","0","1002"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","60890101","0","0","0","0","608901","1","1","0","0","0","1001"
"1","0","0","0","1002","0","6","0","0","0","3","1002","60890201","0","0","0","0","608902","1001","1","0","0","0","1001"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60920101","0","0","0","0","609201","1","1","0","0","0","1002"
"1001","0","0","0","1001","0","6","0","0","0","3","1","60930101","0","0","0","0","609301","1","1002","0","0","0","1001"
"1001","0","1","1","1","0","11","1002","0","0","4","1002","60940101","0","1","0","1001","609401","1001","1","0","0","0","1002"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","60950101","0","0","0","0","609501","1","1","0","0","0","1002"
"1","0","1001","0","1001","0","7","0","0","0","4","1001","60960101","0","0","0","0","609601","1","1002","0","0","0","1002"
