e8abe84008bace5b6abae3df2221662d8455056afcc89824eb1fd00e6d2b1285,07fe82521389c79e888e93c613db2885cc73ac8e1a83cc5fd25009432002c3d2,47c92fdb98f959ad2488b5256863ec9051313968497511fa6fe28cb746e1bf1b,51d87f74c2721bbe8ede99b3cb5ba65e977eb1b59b3d46865949d1c333c4840c,c779abfded361676e0334c2ec03eaea75f0b2edfcbed0080911f0f90b12cdb52,a6dcc42514b1a6de69beac5243ddb9970d6f35bbfec521ebf6b16a6c79a1b333,9c3b36005f4feb64c164bf5fd3d6e12a2d747f037e6e65bb4954ca5d0afa9425,f4e2cf8e0dec3ace79b35ebe68da9a359d60c9c18e0e25c51efaeac56953a42e,bd2f34202a2e1aff8c0447ad66254e08cb87c3b71c1871e44498298587bd5022,f2cd3c4ab1cc8d04312244d302eff36889c8fac8305577c40cb58fdce4261344,32610ab0df055f6f80ae026df69d573b9a0d9c35a53fa425a10cf371b30b3764
"","401309","","40152","","1","","","1401520027","","32"
"","1","","40152","","0","","","1401520028","","93"
"","7","","40152","0","travel_topdrama_r_4013_danger_1","0","","1401520029","","3"
"","1.63","","40152","","0","","","1401520030","","93"
"","se_travel_top","","40152","","se_travel_top_aruma_04","","","1401520031","","23"
"","0.04","","40152","","0","","","1401520032","","93"
"","1000001","","40152","1","travel_topdrama_r_4013_touch_loop","0.3","","1401520033","","3"
"","0.4","","40152","","0","","","1401520034","","93"
"","se_travel_top","","40152","","se_travel_top_aruma_05","","","1401520035","","23"
"","0.83","","40152","","0","","","1401520036","","93"
"0","8","0","40152","-195","-20","","","1401520037","","2"
"","8","","40152","0","travel_topdrama_r_4013_catch_1","0","","1401520038","","3"
"","se_travel_top","","40152","","se_travel_top_aruma_06","","","1401520039","","23"
"0","7","travel_topdrama_r_4013_static","40152","0","travel_topdrama_r_4013_safe","0.1","","1401520040","0.1","3"
"","1000001","","40152","0","travel_topdrama_r_4013_catch","0.1","","1401520041","","3"
"","401313","","40152","","1","","","1401520042","","32"
"","0.66","","40152","","0","","","1401520043","","93"
"","401312","","40152","","1","","","1401520044","","32"
"","se_travel_top","","40152","","se_travel_top_aruma_07","","","1401520045","","23"
"","0.97","","40152","","0","","","1401520046","","93"
"","1000001","","40152","","1","","","1401520047","","4"
"","1000001","","40152","1","travel_topdrama_r_4013_runaway","0","","1401520048","","3"
"","1000002","","40152","1","travel_topdrama_r_4000_run_normal","0.1","","1401520049","","3"
"","1000003","","40152","1","travel_topdrama_r_4000_run_normal","0.1","","1401520050","","3"
"","se_travel_top","","40152","","se_travel_top_aruma_08","","","1401520051","","23"
"0","8","","40152","","1","","","1401520052","","4"
"0","8","2.5","40152","-195","-1600","","","1401520053","","2"
"1","8","","40152","1","travel_topdrama_r_4013_runaway_1","0","","1401520054","","3"
"0","1000001","2.5","40152","-195","-1600","","","1401520055","","2"
"0","1000002","1.4","40152","-195","-20","","","1401520056","","2"
"0","1000003","1.4","40152","-140","-215","","","1401520057","","2"
"","1.4","","40152","","0","","","1401520058","","93"
"","401310","","40152","","1","","","1401520059","","32"
"1","1000002","travel_topdrama_r_4013_touch_loop","40152","0","travel_topdrama_r_4013_touch_2","0.2","","1401520060","0.3","3"
"","1000003","","40152","1","travel_topdrama_r_4000_idle","0.2","","1401520061","","3"
"","1","","40152","","0","","","1401520062","","93"
"","7","","40152","0","travel_topdrama_r_4013_danger_2","0","","1401520063","","3"
"","1.67","","40152","","0","","","1401520064","","93"
"","401304","","40152","","1","","","1401520065","","32"
"","se_travel_top","","40152","","se_travel_top_aruma_10","","","1401520066","","23"
"","0.3","","40152","","0","","","1401520067","","93"
"","1000002","","40152","1","travel_topdrama_r_4013_touch_loop","0.3","","1401520068","","3"
"","0.2","","40152","","0","","","1401520069","","93"
"","se_travel_top","","40152","","se_travel_top_aruma_05","","","1401520070","","23"
"","0.83","","40152","","0","","","1401520071","","93"
"0","8","","40152","","0","","","1401520072","","4"
"0","8","0","40152","-195","-20","","","1401520073","","2"
"","8","","40152","0","travel_topdrama_r_4013_catch_2","0","","1401520074","","3"
"","se_travel_top","","40152","","se_travel_top_aruma_11","","","1401520075","","23"
"0","7","travel_topdrama_r_4013_static","40152","0","travel_topdrama_r_4013_safe","0.1","","1401520076","0.1","3"
"1","1000002","travel_topdrama_r_4013_runaway","40152","0","travel_topdrama_r_4013_catch","0.1","","1401520077","0","3"
"","4013132","","40152","","1","","","1401520078","","32"
"","0.66","","40152","","0","","","1401520079","","93"
"","4013122","","40152","","1","","","1401520080","","32"
"","se_travel_top","","40152","","se_travel_top_aruma_12","","","1401520081","","23"
"","0.97","","40152","","0","","","1401520082","","93"
"","1000002","","40152","","1","","","1401520083","","4"
"","1000002","","40152","1","travel_topdrama_r_4013_runaway","0","","1401520084","","3"
"","1000003","","40152","1","travel_topdrama_r_4000_run_normal","0.1","","1401520085","","3"
"","se_travel_top","","40152","","se_travel_top_aruma_08","","","1401520086","","23"
"0","8","","40152","","1","","","1401520087","","4"
"0","8","2.5","40152","-195","-1600","","","1401520088","","2"
"","8","","40152","1","travel_topdrama_r_4013_runaway_2","0","","1401520089","","3"
"0","1000002","2.5","40152","-195","-1600","","","1401520090","","2"
"0","1000003","1.4","40152","-195","-20","","","1401520091","","2"
"","1.4","","40152","","0","","","1401520092","","93"
"1","1000003","travel_topdrama_r_4013_touch_loop","40152","0","travel_topdrama_r_4013_touch_3","0.2","","1401520093","0.3","3"
"","401311","","40152","","1","","","1401520094","","32"
"","1","","40152","","0","","","1401520095","","93"
"","7","","40152","0","travel_topdrama_r_4013_danger_3_in","0","","1401520096","","3"
"","2.16","","40152","","0","","","1401520097","","93"
"","4013042","","40152","","1","","","1401520098","","32"
"","0.54","","40152","","0","","","1401520099","","93"
"","1000003","","40152","1","travel_topdrama_r_4013_touch_loop","0.3","","1401520100","","3"
"","1.07","","40152","","0","","","1401520101","","93"
"1","7","travel_topdrama_r_4013_static","40152","0","travel_topdrama_r_4013_danger_3_safe","0.1","","1401520102","0.1","3"
"","401315","","40152","","1","","","1401520103","","32"
"","se_travel_top","","40152","","se_travel_top_aruma_15","","","1401520104","","23"
"","0.83","","40152","","0","","","1401520105","","93"
"","401316","","40152","","1","","","1401520106","","32"
"","1.2","","40152","","0","","","1401520107","","93"
"0","8","","40152","","0","","","1401520108","","4"
"0","8","0","40152","-195","-20","","","1401520109","","2"
"","8","","40152","0","travel_topdrama_r_4013_catch_3","0","","1401520110","","3"
"","se_travel_top","","40152","","se_travel_top_aruma_16","","","1401520111","","23"
"","4013133","","40152","","1","","","1401520112","","32"
"1","1000003","travel_topdrama_r_4013_runaway","40152","0","travel_topdrama_r_4013_catch","0.1","","1401520113","0","3"
"","0.66","","40152","","0","","","1401520114","","93"
"","4013123","","40152","","1","","","1401520115","","32"
"","se_travel_top","","40152","","se_travel_top_aruma_17","","","1401520116","","23"
"","0.97","","40152","","0","","","1401520117","","93"
"","1000003","","40152","","1","","","1401520118","","4"
"","1000003","","40152","1","travel_topdrama_r_4013_runaway","0","","1401520119","","3"
"","se_travel_top","","40152","","se_travel_top_aruma_08","","","1401520120","","23"
"0","8","","40152","","1","","","1401520121","","4"
"0","8","2.5","40152","-195","-1600","","","1401520122","","2"
"","8","","40152","1","travel_topdrama_r_4013_runaway_3","0","","1401520123","","3"
"0","1000003","2.5","40152","-195","-1600","","","1401520124","","2"
"","1","","40152","","0","","","1401520125","","93"
"","0","","40152","","","","","1401520126","","111"
"","0","","40152","","","","","1401520127","","91"
"1","401600","0","40161","0","401600","1","","1401610001","","31"
"-77","0","0","40161","110","0","1","normal","1401610002","0","5"
"","0","","40161","","0","","","1401610003","","91"
"-184","1","-134","40162","50","1000001","1.75","travel_topdrama_r_4016_look_in","1401620001","0","1"
"-184","1","134","40162","55","1000002","1.75","travel_topdrama_r_4016_look_in","1401620002","1","1"
"-310","19","-7","40162","30","401699","1","static","1401620003","0","5"
"-310","26","-7","40162","70","401698","1","empty","1401620004","0","5"
"1","401601","0","40162","0","401601","1","","1401620005","","31"
"1","401602","0","40162","0","401602","1","","1401620006","","31"
"1","401603","0","40162","0","401603","0","","1401620007","","31"
"1","401605","0","40162","0","401605","0","","1401620008","","31"
"1","401606","0","40162","0","401606","0","","1401620009","","31"
"1","401607","0","40162","0","401607","0","","1401620010","","31"
"1","401608","0","40162","0","401608","0","","1401620011","","31"
"1","401609","0","40162","0","401609","0","","1401620012","","31"
"1","400016","0","40162","0","400016","0","","1401620013","","31"
"1","401620","0","40162","0","401620","1","","1401620014","","31"
"","0","","40162","","","","","1401620015","","91"
"","400016","","40162","","1","","","1401620016","","32"
"","401603","","40162","","1","","","1401620017","","32"
"","401606","","40162","","1","","","1401620018","","32"
"","1000001","","40162","0","travel_topdrama_r_4016_look_out","0","","1401620019","","3"
"","1000002","","40162","0","travel_topdrama_r_4016_look_out","0","","1401620020","","3"
"","401699","","40162","0","start","0","","1401620021","","3"
"","1.7","","40162","","0","","","1401620022","","93"
"0","1000002","travel_topdrama_r_4016_jump_surprise","40162","0","travel_topdrama_r_4016_hop_R","0.2","","1401620023","0","3"
"","1401620019","","40162","","","","","1401620024","","91"
"1","1000001","travel_topdrama_r_4016_jump_normal","40162","0","travel_topdrama_r_4016_hop_L","0.2","","1401620025","0","3"
"","1401620021","","40162","","","","","1401620026","","91"
"","401699","","40162","1","bound","0","","1401620027","","3"
"","1401620023","","40162","","","","","1401620028","","91"
"","1000002","","40162","1","travel_topdrama_r_4016_jump_normal","0.2","","1401620029","","3"
"","401699","","40162","1","bound","0.2","","1401620030","","3"
"","4.6","","40162","","0","","","1401620031","","93"
"1","401699","idle","40162","0","jump","0","","1401620032","0","3"
"","401698","","40162","0","rock_1","0","","1401620033","","3"
"","10","","40162","0.3","10","","","1401620034","","122"
"","401607","","40162","","1","","","1401620035","","32"
"","se_travel_top","","40162","0","se_travel_top_mandragora_06","","","1401620036","","23"
"","1000001","","40162","0","travel_topdrama_r_4016_bounce_normal_L","0","","1401620037","","3"
"","0.2","","40162","","0","","","1401620038","","93"
"","1000002","","40162","0","travel_topdrama_r_4016_bounce_normal_R","0","","1401620039","","3"
"","401605","","40162","","1","","","1401620040","","32"
"","0.7","","40162","","0","","","1401620041","","93"
"","10","","40162","0.3","10","","","1401620042","","122"
"","se_travel_top","","40162","0","se_travel_top_mandragora_07","","","1401620043","","23"
"","se_travel_top","","40162","0","se_travel_top_mandragora_08","","","1401620044","","23"
"","1401620037","","40162","","0","","","1401620045","","91"
"","1000001","","40162","0","travel_topdrama_r_4016_run","0","","1401620046","","3"
"","1000002","","40162","0","travel_topdrama_r_4016_run","0","","1401620047","","3"
"","401608","","40162","","1","","","1401620048","","32"
"","401609","","40162","","1","","","1401620049","","32"
"","2.13","","40162","","0","","","1401620050","","93"
"","","","40162","","","","","1401620051","","111"
"","0","","40162","","","","","1401620052","","91"
"1","401700","0","40171","0","401700","1","","1401710001","","31"
"-77","0","0","40171","110","0","1","normal","1401710002","0","5"
"","0","","40171","","0","","","1401710003","","91"
"-184","1","-134","40172","50","1000001","1.75","travel_topdrama_r_4016_look_in","1401720001","0","1"
"-184","1","134","40172","55","1000002","1.75","travel_topdrama_r_4016_look_in","1401720002","1","1"
"-310","19","-7","40172","30","401799","1","static","1401720003","0","5"
"1","401701","0","40172","0","401701","1","","1401720004","","31"
"1","401702","0","40172","0","401702","1","","1401720005","","31"
"1","401703","0","40172","0","401703","0","","1401720006","","31"
"1","401705","0","40172","0","401705","0","","1401720007","","31"
"1","401706","0","40172","0","401706","0","","1401720008","","31"
"1","401707","0","40172","0","401707","0","","1401720009","","31"
"1","401708","0","40172","0","401708","0","","1401720010","","31"
"1","400017","0","40172","0","400017","0","","1401720011","","31"
"1","401720","0","40172","0","401720","1","","1401720012","","31"
"","0","","40172","","","","","1401720013","","91"
"","400017","","40172","","1","","","1401720014","","32"
"","401703","","40172","","1","","","1401720015","","32"
"","401706","","40172","","1","","","1401720016","","32"
"","1000001","","40172","0","travel_topdrama_r_4016_look_out","0","","1401720017","","3"
"","1000002","","40172","0","travel_topdrama_r_4016_look_out","0","","1401720018","","3"
"","401799","","40172","0","start","0","","1401720019","","3"
"","1.7","","40172","","0","","","1401720020","","93"
"0","1000002","travel_topdrama_r_4016_jump_surprise","40172","0","travel_topdrama_r_4016_hop_R","0.2","","1401720021","0","3"
"","1401720017","","40172","","","","","1401720022","","91"
"1","1000001","travel_topdrama_r_4016_jump_normal","40172","0","travel_topdrama_r_4016_hop_L","0.2","","1401720023","0","3"
"","1401720019","","40172","","","","","1401720024","","91"
"","401799","","40172","1","bound","0","","1401720025","","3"
"","1401720021","","40172","","","","","1401720026","","91"
"","1000002","","40172","1","travel_topdrama_r_4016_jump_normal","0.2","","1401720027","","3"
"","401799","","40172","1","bound2","0.2","","1401720028","","3"
"","2.5","","40172","","0","","","1401720029","","93"
"","401707","","40172","","1","","","1401720030","","32"
"","1.4","","40172","","0","","","1401720031","","93"
"1","1000002","travel_topdrama_r_4016_jump_dreamy_loop","40172","0","travel_topdrama_r_4016_jump_dreamy_in","0.1","","1401720032","0","3"
"","401799","","40172","1","bound2","0.2","","1401720033","","3"
"","0.66","","40172","","0","","","1401720034","","93"
"1","1000001","travel_topdrama_r_4016_jump_dreamy_loop","40172","0","travel_topdrama_r_4016_jump_dreamy_in","0.1","","1401720035","0","3"
"","2.2","","40172","","0","","","1401720036","","93"
"","401708","","40172","","1","","","1401720037","","32"
"","2.5","","40172","","0","","","1401720038","","93"
"","401705","","40172","","1","","","1401720039","","32"
"","2.3","","40172","","0","","","1401720040","","93"
"","","","40172","","","","","1401720041","","111"
"","0","","40172","","","","","1401720042","","91"
"1","401800","0","40181","0","401800","1","","1401810001","","31"
"-77","0","0","40181","110","0","1","normal","1401810002","0","5"
"","0","","40181","","0","","","1401810003","","91"
"-184","1","-134","40182","50","1000001","1.75","travel_topdrama_r_4016_look_in","1401820001","0","1"
"-184","1","134","40182","55","1000002","1.75","travel_topdrama_r_4016_look_in","1401820002","1","1"
"-310","19","-7","40182","30","401899","1","static","1401820003","0","5"
"-310","26","-7","40182","70","401898","1","empty","1401820004","0","5"
"1","401801","0","40182","0","401801","1","","1401820005","","31"
