6e3b4ba392da270e9b9735e01539b35189c2afb9a61a48a3658d55d5b3551b85,2b433a7b235e109238f95769fe8b4df7817aa64f2f20b060959645902ebca684,e94af4a0f11d872c92279ffaf4cd41ca80d8b51ce5475a5e4a8ae01b32ff17c9,d32e18a154cbdf1aa29463b81219e7de2df78fd29e631cf0b739dc7494f897d7,851f152d072894f845b0c75a1033f23263a7dc249ee6e83b2e4cc65e697bf071,a1bc5752d1a79da0047c672a57b09937eba69a9f8965c965cbd3db8266d5c878,49ba6a234370b1ff5c0440286a321d2d241c997f4d44a7d01b6bffd6ecebcc2b,1f394562fc6b8bbb31675966794cd99ca69d861956b41f5ad9aaba39653bd987,f1fd4a8c828edf37ae4f998bd5cf546f3cfc281d708ff57ae9b30e86e7718df0,9bb0288d4882ff96d9023a2a17563bfacd72d78be41fd5215c65e29d44388d40,41508c671a791c47f0a5cc5da52f7e24e4512fcf0279b6ab18b21bc9aeb0aa5c,05f7a76b1248aa345516a6c35e11fafa79724f578f4d286e333053ca25763ad5,7bcd334de6353cb2856a31765007484743d4e028968c989fea744b731da43003
"0","0","0","10080765","0","0","2","5","10080768","1","10080767","0","8"
"0","0","0","10080767","0","0","14","4","10080769","3","10080768","0","8"
"0","0","0","10080768","0","0","2","3","10080770","3","10080769","0","8"
"0","0","0","10080769","0","0","6","2","10080771","0","10080770","0","8"
"0","0","0","10080770","0","0","2","1","10080772","1","10080771","0","8"
"0","0","0","10080771","0","0","13","0","10080773","0","10080772","0","8"
"0","0","0","10080772","0","0","7","74","10080774","10001","10080773","0","8"
"0","0","0","10080773","0","0","5","73","10080775","0","10080774","0","8"
"0","0","0","10080774","0","0","14","72","10080776","4","10080775","0","8"
"0","0","0","10080775","0","0","6","71","10080777","0","10080776","0","8"
"0","0","0","10080776","0","0","12","70","10080778","0","10080777","0","8"
"0","0","0","10080777","0","0","3","69","10080779","2","10080778","0","8"
"0","0","0","10080778","0","10080783","4","68","10080780","0","10080779","0","8"
"0","0","0","10080779","0","0","7","67","10080781","10003","10080780","0","8"
"0","0","0","10080780","0","0","15","66","10080782","0","10080781","0","8"
"0","0","0","10080781","0","0","14","65","10080786","4","10080782","0","8"
"0","0","0","10080779","0","0","2","67","10080784","1","10080783","0","8"
"0","0","0","10080783","0","0","7","66","10080785","10001","10080784","0","8"
"0","0","0","10080784","0","0","6","65","10080786","0","10080785","0","8"
"0","0","0","10080782","10080785","0","11","64","10080787","10001","10080786","0","8"
"0","0","0","10080786","0","0","4","63","10080788","0","10080787","0","8"
"0","0","0","10080787","0","0","14","62","10080847","4","10080788","0","8"
"0","0","0","10080847","0","10080792","7","60","10080791","10001","10080790","0","8"
"0","0","0","10080790","0","0","7","59","10080794","10002","10080791","0","8"
"0","0","0","10080790","0","0","3","59","10080793","2","10080792","0","8"
"0","0","0","10080792","0","0","7","58","10080796","10003","10080793","0","8"
"0","0","0","10080791","0","0","3","58","10080795","3","10080794","0","8"
"0","0","0","10080794","0","0","2","57","10080797","3","10080795","0","8"
"0","0","0","10080793","0","0","3","57","10080798","3","10080796","0","8"
"0","0","0","10080795","0","0","12","56","10080803","0","10080797","0","8"
"0","0","0","10080796","0","0","4","56","10080799","0","10080798","0","8"
"0","0","0","10080798","0","0","7","55","10080800","10001","10080799","0","8"
"0","0","0","10080799","0","0","11","54","10080801","10001","10080800","0","8"
"0","0","0","10080800","10080802","0","6","53","10080804","0","10080801","0","8"
"0","0","0","10080803","0","0","4","54","10080801","0","10080802","0","8"
"0","0","0","10080797","0","0","2","55","10080802","2","10080803","0","8"
"0","0","0","10080801","0","0","7","52","10080805","10002","10080804","0","8"
"0","0","0","10080804","0","0","15","51","10080806","0","10080805","0","8"
"0","0","0","10080805","0","0","14","50","10080807","4","10080806","0","8"
"0","0","0","10080806","0","0","7","49","10080808","10002","10080807","0","8"
"0","0","0","10080807","0","0","4","48","10080809","0","10080808","0","8"
"0","0","0","10080808","0","0","2","47","10080810","1","10080809","0","8"
"0","0","0","10080809","0","0","3","46","10080811","3","10080810","0","8"
"0","0","0","10080810","0","0","14","45","10080812","6","10080811","0","8"
"0","0","0","10080811","0","0","12","44","10080813","0","10080812","0","8"
"0","0","0","10080812","0","0","11","43","10080814","10001","10080813","0","8"
"0","0","0","10080813","0","0","3","42","10080815","2","10080814","0","8"
"0","0","0","10080814","0","0","2","41","10080816","2","10080815","0","8"
"0","0","0","10080815","0","0","4","40","10080817","0","10080816","0","8"
"0","0","0","10080816","0","0","3","39","10080818","2","10080817","0","8"
"0","0","0","10080817","0","0","16","38","10080819","10080818","10080818","0","8"
"0","0","0","10080818","0","0","12","37","10080820","0","10080819","0","8"
"0","0","0","10080819","0","0","14","36","10080821","3","10080820","0","8"
"0","0","0","10080820","0","0","2","35","10080822","1","10080821","0","8"
"0","0","0","10080821","0","0","14","34","10080823","3","10080822","0","8"
"0","0","0","10080822","0","0","6","33","10080824","0","10080823","0","8"
"0","0","0","10080823","0","0","2","32","10080349","2","10080824","0","8"
"0","0","0","10080349","0","0","14","30","10080353","1","10080825","0","8"
"0","0","0","10080352","0","0","14","30","10080356","6","10080826","0","8"
"0","0","0","10080370","0","0","15","14","10080441","0","10080827","0","8"
"0","0","0","10080448","0","0","4","5","10080382","0","10080828","0","8"
"0","0","0","10080383","0","0","7","2","10080385","10003","10080829","0","8"
"0","0","0","10080597","0","0","14","62","10080599","3","10080830","0","8"
"0","0","0","10080850","0","0","11","52","10080614","10001","10080831","0","8"
"0","0","0","10080641","0","0","14","22","10080643","2","10080832","0","8"
"0","0","0","10080647","0","0","14","16","10080649","2","10080833","0","8"
"0","0","0","10080835","0","0","15","12","10080063","0","10080834","0","8"
"0","0","0","10080650","0","0","14","13","10080834","3","10080835","0","8"
"0","0","0","10080502","0","10080505","14","53","10080504","3","10080836","0","8"
"0","0","0","10080511","0","0","11","47","10080127","10001","10080837","0","8"
"0","0","0","10080128","0","0","3","44","10080564","1","10080838","0","8"
"0","0","0","10080666","0","0","2","33","10080668","1","10080839","0","8"
"0","0","0","10080697","0","0","3","5","10080186","2","10080840","0","8"
"0","0","0","10080705","0","0","3","64","10080707","2","10080841","0","8"
"0","0","0","10080726","0","0","11","48","10080728","10001","10080842","0","8"
"0","0","0","10080735","0","0","3","39","10080473","2","10080843","0","8"
"0","0","0","10080255","0","0","11","26","10080744","10001","10080844","0","8"
"0","0","0","10080744","0","0","14","24","10080746","6","10080845","0","8"
"0","0","0","10080754","0","0","3","14","10080756","3","10080846","0","8"
"0","0","0","10080788","0","0","2","61","10080790","2","10080847","0","8"
"0","0","0","10080361","0","0","11","23","10080363","10001","10080848","0","8"
"0","0","0","10080367","0","0","14","17","10080369","6","10080849","0","8"
"0","0","0","10080611","0","0","14","53","10080831","3","10080850","0","8"
"0","0","0","10080583","0","0","14","9","10080653","4","10080851","0","8"
"0","0","0","10080493","0","0","2","62","10080495","1","10080852","0","8"
"0","0","0","0","0","0","1","71","10090002","0","10090001","0","9"
"0","0","0","10090001","10090369","0","7","70","10090003","10001","10090002","0","9"
"0","0","0","10090002","0","0","2","69","10090004","1","10090003","0","9"
"0","0","0","10090003","0","0","4","68","10090012","0","10090004","0","9"
"0","0","0","10090004","0","0","12","67","10090013","0","10090012","0","9"
"0","0","0","10090012","0","0","5","66","10090014","0","10090013","0","9"
"0","0","0","10090013","0","0","2","65","10090015","1","10090014","0","9"
"0","0","0","10090014","0","0","4","64","10090018","0","10090015","0","9"
"0","0","0","10090015","0","0","11","63","10090019","10001","10090018","0","9"
"0","0","0","10090018","0","10090023","6","62","10090020","0","10090019","0","9"
"0","0","0","10090019","0","0","2","61","10090022","2","10090020","0","9"
"0","0","0","10090022","0","0","2","59","10090380","2","10090021","0","9"
"0","0","0","10090020","0","0","12","60","10090021","0","10090022","0","9"
"0","0","0","10090019","0","0","3","61","10090025","1","10090023","0","9"
"0","0","0","10090025","0","0","3","59","10090380","2","10090024","0","9"
"0","0","0","10090023","0","0","4","60","10090024","0","10090025","0","9"
"0","0","0","10090380","0","0","7","57","10090028","10002","10090027","0","9"
"0","0","0","10090027","0","0","2","56","10090029","2","10090028","0","9"
"0","0","0","10090028","0","0","12","55","10090030","0","10090029","0","9"
"0","0","0","10090029","0","0","14","54","10090031","4","10090030","0","9"
"0","0","0","10090030","0","0","11","53","10090032","10001","10090031","0","9"
"0","0","0","10090031","0","0","4","52","10090033","0","10090032","0","9"
"0","0","0","10090032","0","10090035","2","51","10090034","1","10090033","0","9"
"0","0","0","10090033","0","0","12","50","10090037","0","10090034","0","9"
"0","0","0","10090033","0","0","7","50","10090036","10002","10090035","0","9"
"0","0","0","10090035","0","0","3","49","10090039","3","10090036","0","9"
"0","0","0","10090034","0","0","14","49","10090038","2","10090037","0","9"
"0","0","0","10090037","0","0","6","48","10090040","0","10090038","0","9"
"0","0","0","10090036","0","0","4","48","10090041","0","10090039","0","9"
"0","0","0","10090038","0","0","7","47","10090043","10002","10090040","0","9"
"0","0","0","10090039","0","0","2","47","10090042","3","10090041","0","9"
"0","0","0","10090041","0","0","7","46","10090045","10003","10090042","0","9"
"0","0","0","10090040","0","0","14","46","10090044","2","10090043","0","9"
"0","0","0","10090043","0","0","11","45","10090047","10001","10090044","0","9"
"0","0","0","10090042","0","0","3","45","10090046","2","10090045","0","9"
"0","0","0","10090045","0","0","2","44","10090048","3","10090046","0","9"
"0","0","0","10090044","0","0","7","44","10090048","10001","10090047","0","9"
"0","0","0","10090046","10090047","0","14","43","10090049","2","10090048","0","9"
"0","0","0","10090048","0","0","7","42","10090402","10001","10090049","0","9"
"0","0","0","10090476","0","0","4","74","10090093","0","10090092","0","9"
"0","0","0","10090092","0","0","3","73","10090094","2","10090093","0","9"
"0","0","0","10090093","0","0","2","72","10090095","2","10090094","0","9"
"0","0","0","10090094","0","10090097","6","71","10090096","0","10090095","0","9"
"0","0","0","10090095","0","0","4","70","10090099","0","10090096","0","9"
"0","0","0","10090095","0","0","2","70","10090098","3","10090097","0","9"
"0","0","0","10090097","0","0","6","69","10090101","0","10090098","0","9"
"0","0","0","10090096","0","0","3","69","10090100","2","10090099","0","9"
"0","0","0","10090099","0","0","7","68","10090102","10003","10090100","0","9"
"0","0","0","10090098","0","0","5","68","10090102","0","10090101","0","9"
"0","0","0","10090100","10090101","0","11","67","10090103","10001","10090102","0","9"
"0","0","0","10090102","0","0","4","66","10090104","0","10090103","0","9"
"0","0","0","10090103","0","0","7","65","10090105","10001","10090104","0","9"
"0","0","0","10090104","0","0","14","64","10090106","4","10090105","0","9"
"0","0","0","10090105","0","0","3","63","10090107","1","10090106","0","9"
"0","0","0","10090106","0","0","7","62","10090108","10001","10090107","0","9"
"0","0","0","10090107","0","0","12","61","10090110","0","10090108","0","9"
"0","0","0","10090108","0","0","6","60","10090156","0","10090110","0","9"
"0","0","0","10090156","0","0","7","58","10090113","10001","10090112","0","9"
"0","0","0","10090112","0","0","2","57","10090114","1","10090113","0","9"
"0","0","0","10090113","0","0","11","56","10090477","10001","10090114","0","9"
"0","0","0","10090477","0","0","14","54","10090117","3","10090116","0","9"
"0","0","0","10090116","0","0","2","53","10090118","1","10090117","0","9"
"0","0","0","10090117","0","0","4","52","10090119","0","10090118","0","9"
"0","0","0","10090118","0","10090121","6","51","10090120","0","10090119","0","9"
"0","0","0","10090119","0","0","3","50","10090123","3","10090120","0","9"
"0","0","0","10090119","0","0","2","50","10090122","1","10090121","0","9"
"0","0","0","10090121","0","0","7","49","10090125","10003","10090122","0","9"
"0","0","0","10090120","0","0","2","49","10090124","3","10090123","0","9"
"0","0","0","10090123","0","0","2","48","10090126","2","10090124","0","9"
"0","0","0","10090122","0","0","14","48","10090127","5","10090125","0","9"
"0","0","0","10090124","0","0","3","47","10090129","3","10090126","0","9"
"0","0","0","10090125","0","0","6","47","10090128","0","10090127","0","9"
"0","0","0","10090127","0","0","7","46","10090130","10002","10090128","0","9"
"0","0","0","10090126","0","0","14","46","10090131","4","10090129","0","9"
"0","0","0","10090128","0","0","7","45","10090133","10003","10090130","0","9"
"0","0","0","10090129","0","0","7","45","10090132","10001","10090131","0","9"
"0","0","0","10090131","0","0","2","44","10090134","3","10090132","0","9"
"0","0","0","10090130","0","0","5","44","10090134","0","10090133","0","9"
"0","0","0","10090132","10090133","0","4","43","10090135","0","10090134","0","9"
"0","0","0","10090134","0","0","3","42","10090478","1","10090135","0","9"
"0","0","0","10090478","0","0","12","40","10090138","0","10090137","0","9"
"0","0","0","10090137","0","0","3","39","10090139","2","10090138","0","9"
"0","0","0","10090138","0","0","2","38","10090140","2","10090139","0","9"
"0","0","0","10090139","0","0","7","37","10090141","10001","10090140","0","9"
"0","0","0","10090140","0","0","12","36","10090142","0","10090141","0","9"
"0","0","0","10090141","0","0","2","35","10090143","1","10090142","0","9"
"0","0","0","10090142","0","0","6","34","10090144","0","10090143","0","9"
"0","0","0","10090143","0","0","4","33","10090145","0","10090144","0","9"
"0","0","0","10090144","0","0","2","32","10090146","1","10090145","0","9"
"0","0","0","10090145","0","0","14","31","10090479","3","10090146","0","9"
"0","0","0","10090479","0","0","2","29","10090149","1","10090148","0","9"
"0","0","0","10090148","0","0","11","28","10090150","10001","10090149","0","9"
"0","0","0","10090149","0","0","7","27","10090399","10002","10090150","0","9"
"0","0","0","10090398","0","0","2","24","10090480","2","10090153","0","9"
"0","0","0","10090110","0","0","4","59","10090112","0","10090156","0","9"
"0","0","0","10090492","0","0","6","10","10090162","0","10090161","0","9"
"0","0","0","10090161","0","0","12","9","10090163","0","10090162","0","9"
"0","0","0","10090162","0","0","7","8","10090164","10002","10090163","0","9"
"0","0","0","10090163","0","0","15","7","10090165","2","10090164","0","9"
"0","0","0","10090164","0","10090166","4","6","10090167","0","10090165","0","9"
"0","0","0","10090165","0","0","7","9","10090169","10003","10090166","0","9"
"0","0","0","10090165","0","0","2","5","10090168","1","10090167","0","9"
"0","0","0","10090167","10090172","0","11","4","10090173","10001","10090168","0","9"
"0","0","0","10090166","0","0","2","8","10090170","3","10090169","0","9"
"0","0","0","10090169","0","0","14","7","10090171","6","10090170","0","9"
"0","0","0","10090170","0","0","6","6","10090172","0","10090171","0","9"
"0","0","0","10090171","0","0","3","5","10090168","3","10090172","0","9"
"0","0","0","10090168","0","0","3","3","10090174","2","10090173","0","9"
"0","0","0","10090173","0","0","7","2","10090175","10002","10090174","0","9"
"0","0","0","10090174","0","0","7","1","10090493","10003","10090175","0","9"
"0","0","0","10090493","0","0","6","74","10090178","0","10090177","0","9"
"0","0","0","10090177","0","0","12","73","10090179","0","10090178","0","9"
"0","0","0","10090178","0","0","2","72","10090494","1","10090179","0","9"
"0","0","0","10090498","0","0","2","66","10090184","1","10090183","0","9"
"0","0","0","10090183","0","0","11","65","10090185","10001","10090184","0","9"
"0","0","0","10090184","0","0","6","64","10090186","0","10090185","0","9"
"0","0","0","10090185","0","0","2","63","10090188","1","10090186","0","9"
"0","0","0","10090188","0","0","2","61","10090189","1","10090187","0","9"
"0","0","0","10090186","0","0","3","62","10090187","2","10090188","0","9"
"0","0","0","10090187","0","10090191","7","60","10090190","10001","10090189","0","9"
