96c6c4e396b8c0e78fe9798fd259c3ece2591d44ece7967fc7ea9129d1e5811d,3f1f6c96f14f03cec4c8f0055aac1ab09e45420c3bd51410bc320cb2fa58eb9c,be78b72379ba819c83ffb218a8a8d6eaa2b98fe901dbae2d7e915fe20be7a64b,e75ff26cd75b110d0cee67368271332ac2616be4ae72727eadb04fd3ee6c9e5e,02a71be0f52672685750599b99d1b63fd73e16cac0f7d08b580f26a032fd88cc,42a78b540bb19b6b9c07af56ba69e04e44d9071912cf6d069058b9bcdc842e6f,5be04ea4d6c91ecd240e0100f4fb25e4933fa64b40eebf0ba79a5ad62ef93f29,94c28d8c1ac5b15876301f8f5ecfde6dcdb9fcbbe7daf9b07bcae03ea27e2cc9,f44093ffbb4670110ab4bcd48b53e015c42f78d6d2bfb002e75cd46f172c1d06,ac22205714f07d249295f3464d7bf3a643601315f596980430b77dbddcc0930e,1a3fe661b0a1238cfe0796e2aecf49f8cc446e290bade9ca6c1e62433caf8976,d6422d6f28cbb9660676321fcb8cc57df4673bbb2056af92c633e67886c163ad,932ebcef18b518573908d61e3b72162a9fddbf3c0ce0b3dbf0195b314f1b8369,27b8c0028998d212780a303be3890ec13c2c606b3c1c8b98c50afa6a7784e699
"20060101","601","0","9003","72060001","2018/01/01 12:00:00","72060001","2030/12/31 14:59:59","0","1","20060102","8004","完成活動冒險1-1（NORMAL）後篇","20060"
"20060102","601","0","9003","72060002","2018/01/01 12:00:00","72060002","2030/12/31 14:59:59","0","1","20060102","8004","完成活動冒險1-2（NORMAL）後篇","20060"
"20060103","601","0","9003","72060003","2018/01/01 12:00:00","72060003","2030/12/31 14:59:59","0","1","20060102","8004","完成活動冒險1-3（NORMAL）後篇","20060"
"20060104","601","0","9003","72060004","2018/01/01 12:00:00","72060004","2030/12/31 14:59:59","0","1","20060102","8004","完成活動冒險1-4（NORMAL）後篇","20060"
"20060105","601","0","9003","72060005","2018/01/01 12:00:00","72060005","2030/12/31 14:59:59","0","1","20060102","8004","完成活動冒險1-5（NORMAL）後篇","20060"
"20060106","601","0","9003","72060006","2018/01/01 12:00:00","72060006","2030/12/31 14:59:59","0","1","20060102","8004","完成活動冒險1-6（NORMAL）後篇","20060"
"20060107","601","0","9003","72060007","2018/01/01 12:00:00","72060007","2030/12/31 14:59:59","0","1","20060102","8004","完成活動冒險1-7（NORMAL）後篇","20060"
"20060108","601","0","9003","72060008","2018/01/01 12:00:00","72060008","2030/12/31 14:59:59","0","1","20060102","8004","完成活動冒險1-8（NORMAL）後篇","20060"
"20060109","601","0","9003","72060009","2018/01/01 12:00:00","72060009","2030/12/31 14:59:59","0","1","20060102","8004","完成活動冒險1-9（NORMAL）後篇","20060"
"20060110","601","0","9003","72060010","2018/01/01 12:00:00","72060010","2030/12/31 14:59:59","0","1","20060102","8004","完成活動冒險1-10（NORMAL）後篇","20060"
"20060111","601","0","9003","72060011","2018/01/01 12:00:00","72060011","2030/12/31 14:59:59","0","1","20060102","8004","完成活動冒險1-11（NORMAL）後篇","20060"
"20060112","601","0","9003","72060012","2018/01/01 12:00:00","72060012","2030/12/31 14:59:59","0","1","20060102","8004","完成活動冒險1-12（NORMAL）後篇","20060"
"20060113","601","0","9003","72060013","2018/01/01 12:00:00","72060013","2030/12/31 14:59:59","0","1","20060102","8004","完成活動冒險1-13（NORMAL）後篇","20060"
"20060114","601","0","9003","72060014","2018/01/01 12:00:00","72060014","2030/12/31 14:59:59","0","1","20060102","8004","完成活動冒險1-14（NORMAL）後篇","20060"
"20060115","601","0","9003","72060015","2018/01/01 12:00:00","72060015","2030/12/31 14:59:59","0","1","20060102","8004","完成活動冒險1-15（NORMAL）後篇","20060"
"20060201","601","0","9003","72060016","2018/01/01 12:00:00","72060016","2030/12/31 14:59:59","0","1","20060103","8005","完成活動冒險1-1（HARD）後篇","20060"
"20060202","601","0","9003","72060017","2018/01/01 12:00:00","72060017","2030/12/31 14:59:59","0","1","20060103","8005","完成活動冒險1-2（HARD）後篇","20060"
"20060203","601","0","9003","72060018","2018/01/01 12:00:00","72060018","2030/12/31 14:59:59","0","1","20060103","8005","完成活動冒險1-3（HARD）後篇","20060"
"20060204","601","0","9003","72060019","2018/01/01 12:00:00","72060019","2030/12/31 14:59:59","0","1","20060103","8005","完成活動冒險1-4（HARD）後篇","20060"
"20060205","601","0","9003","72060020","2018/01/01 12:00:00","72060020","2030/12/31 14:59:59","0","1","20060103","8005","完成活動冒險1-5（HARD）後篇","20060"
"2006001","601","0","9019","72060021","2018/01/01 12:00:00","72060021","2030/12/31 14:59:59","0","1","20060104","8006","打倒1隻象徵久遠庭園之人（NORMAL限定）","20060"
"2006001","601","0","9019","72060022","2018/01/01 12:00:00","72060022","2030/12/31 14:59:59","0","1","20060105","8006","打倒1隻象徵久遠庭園之人（NORMAL限定）","20060"
"2006002","601","0","9019","72060023","2018/01/01 12:00:00","72060023","2030/12/31 14:59:59","0","1","20060104","8007","打倒1隻象徵久遠庭園之人（HARD限定）","20060"
"2006003","601","0","9019","72060024","2018/01/01 12:00:00","72060024","2030/12/31 14:59:59","0","1","20060104","8010","打倒1隻象徵久遠庭園之人（VERY HARD限定）","20060"
"20061101","601","0","9003","72061001","2018/01/01 12:00:00","72061001","2030/12/31 14:59:59","0","1","20061102","8004","完成活動任務1-1 (NORMAL)","20061"
"20061102","601","0","9003","72061002","2018/01/01 12:00:00","72061002","2030/12/31 14:59:59","0","1","20061102","8004","完成活動任務1-2 (NORMAL)","20061"
"20061103","601","0","9003","72061003","2018/01/01 12:00:00","72061003","2030/12/31 14:59:59","0","1","20061102","8004","完成活動任務1-3 (NORMAL)","20061"
"20061104","601","0","9003","72061004","2018/01/01 12:00:00","72061004","2030/12/31 14:59:59","0","1","20061102","8004","完成活動任務1-4 (NORMAL)","20061"
"20061105","601","0","9003","72061005","2018/01/01 12:00:00","72061005","2030/12/31 14:59:59","0","1","20061102","8004","完成活動任務1-5 (NORMAL)","20061"
"20061106","601","0","9003","72061006","2018/01/01 12:00:00","72061006","2030/12/31 14:59:59","0","1","20061102","8004","完成活動任務1-6 (NORMAL)","20061"
"20061107","601","0","9003","72061007","2018/01/01 12:00:00","72061007","2030/12/31 14:59:59","0","1","20061102","8004","完成活動任務1-7 (NORMAL)","20061"
"20061108","601","0","9003","72061008","2018/01/01 12:00:00","72061008","2030/12/31 14:59:59","0","1","20061102","8004","完成活動任務1-8 (NORMAL)","20061"
"20061109","601","0","9003","72061009","2018/01/01 12:00:00","72061009","2030/12/31 14:59:59","0","1","20061102","8004","完成活動任務1-9 (NORMAL)","20061"
"20061110","601","0","9003","72061010","2018/01/01 12:00:00","72061010","2030/12/31 14:59:59","0","1","20061102","8004","完成活動任務1-10 (NORMAL)","20061"
"20061111","601","0","9003","72061011","2018/01/01 12:00:00","72061011","2030/12/31 14:59:59","0","1","20061102","8004","完成活動任務1-11 (NORMAL)","20061"
"20061112","601","0","9003","72061012","2018/01/01 12:00:00","72061012","2030/12/31 14:59:59","0","1","20061102","8004","完成活動任務1-12 (NORMAL)","20061"
"20061113","601","0","9003","72061013","2018/01/01 12:00:00","72061013","2030/12/31 14:59:59","0","1","20061102","8004","完成活動任務1-13 (NORMAL)","20061"
"20061114","601","0","9003","72061014","2018/01/01 12:00:00","72061014","2030/12/31 14:59:59","0","1","20061102","8004","完成活動任務1-14 (NORMAL)","20061"
"20061115","601","0","9003","72061015","2018/01/01 12:00:00","72061015","2030/12/31 14:59:59","0","1","20061102","8004","完成活動任務1-15 (NORMAL)","20061"
"20061201","601","0","9003","72061016","2018/01/01 12:00:00","72061016","2030/12/31 14:59:59","0","1","20061103","8005","完成活動任務1-1 (HARD)","20061"
"20061202","601","0","9003","72061017","2018/01/01 12:00:00","72061017","2030/12/31 14:59:59","0","1","20061103","8005","完成活動任務1-2 (HARD)","20061"
"20061203","601","0","9003","72061018","2018/01/01 12:00:00","72061018","2030/12/31 14:59:59","0","1","20061103","8005","完成活動任務1-3 (HARD)","20061"
"20061204","601","0","9003","72061019","2018/01/01 12:00:00","72061019","2030/12/31 14:59:59","0","1","20061103","8005","完成活動任務1-4 (HARD)","20061"
"20061205","601","0","9003","72061020","2018/01/01 12:00:00","72061020","2030/12/31 14:59:59","0","1","20061103","8005","完成活動任務1-5 (HARD)","20061"
"2006101","601","0","9019","72061021","2018/01/01 12:00:00","72061021","2030/12/31 14:59:59","0","1","20061104","8006","打倒1隻祈福託災的招財貓（NORMAL限定）","20061"
"2006101","601","0","9019","72061022","2018/01/01 12:00:00","72061022","2030/12/31 14:59:59","0","1","20061105","8006","打倒1隻祈福託災的招財貓（NORMAL限定）","20061"
"2006101","601","0","9019","72061023","2018/01/01 12:00:00","72061023","2030/12/31 14:59:59","0","1","20061106","8006","打倒1隻祈福託災的招財貓（NORMAL限定）","20061"
"2006102","601","0","9019","72061024","2018/01/01 12:00:00","72061024","2030/12/31 14:59:59","0","1","20061104","8007","打倒1隻祈福託災的招財貓（HARD限定）","20061"
"2006103","601","0","9019","72061025","2018/01/01 12:00:00","72061025","2030/12/31 14:59:59","0","1","20061104","8010","打倒1隻祈福託災的招財貓（VERY HARD限定）","20061"
"20062101","601","0","9003","72062001","2018/01/01 12:00:00","72062001","2030/12/31 14:59:59","0","1","20062102","8004","完成活動任務1-1 (NORMAL)","20062"
"20062102","601","0","9003","72062002","2018/01/01 12:00:00","72062002","2030/12/31 14:59:59","0","1","20062102","8004","完成活動任務1-2 (NORMAL)","20062"
"20062103","601","0","9003","72062003","2018/01/01 12:00:00","72062003","2030/12/31 14:59:59","0","1","20062102","8004","完成活動任務1-3 (NORMAL)","20062"
"20062104","601","0","9003","72062004","2018/01/01 12:00:00","72062004","2030/12/31 14:59:59","0","1","20062102","8004","完成活動任務1-4 (NORMAL)","20062"
"20062105","601","0","9003","72062005","2018/01/01 12:00:00","72062005","2030/12/31 14:59:59","0","1","20062102","8004","完成活動任務1-5 (NORMAL)","20062"
"20062106","601","0","9003","72062006","2018/01/01 12:00:00","72062006","2030/12/31 14:59:59","0","1","20062102","8004","完成活動任務1-6 (NORMAL)","20062"
"20062107","601","0","9003","72062007","2018/01/01 12:00:00","72062007","2030/12/31 14:59:59","0","1","20062102","8004","完成活動任務1-7 (NORMAL)","20062"
"20062108","601","0","9003","72062008","2018/01/01 12:00:00","72062008","2030/12/31 14:59:59","0","1","20062102","8004","完成活動任務1-8 (NORMAL)","20062"
"20062109","601","0","9003","72062009","2018/01/01 12:00:00","72062009","2030/12/31 14:59:59","0","1","20062102","8004","完成活動任務1-9 (NORMAL)","20062"
"20062110","601","0","9003","72062010","2018/01/01 12:00:00","72062010","2030/12/31 14:59:59","0","1","20062102","8004","完成活動任務1-10 (NORMAL)","20062"
"20062111","601","0","9003","72062011","2018/01/01 12:00:00","72062011","2030/12/31 14:59:59","0","1","20062102","8004","完成活動任務1-11 (NORMAL)","20062"
"20062112","601","0","9003","72062012","2018/01/01 12:00:00","72062012","2030/12/31 14:59:59","0","1","20062102","8004","完成活動任務1-12 (NORMAL)","20062"
"20062113","601","0","9003","72062013","2018/01/01 12:00:00","72062013","2030/12/31 14:59:59","0","1","20062102","8004","完成活動任務1-13 (NORMAL)","20062"
"20062114","601","0","9003","72062014","2018/01/01 12:00:00","72062014","2030/12/31 14:59:59","0","1","20062102","8004","完成活動任務1-14 (NORMAL)","20062"
"20062115","601","0","9003","72062015","2018/01/01 12:00:00","72062015","2030/12/31 14:59:59","0","1","20062102","8004","完成活動任務1-15 (NORMAL)","20062"
"20062201","601","0","9003","72062016","2018/01/01 12:00:00","72062016","2030/12/31 14:59:59","0","1","20062103","8005","完成活動任務1-1 (HARD)","20062"
"20062202","601","0","9003","72062017","2018/01/01 12:00:00","72062017","2030/12/31 14:59:59","0","1","20062103","8005","完成活動任務1-2 (HARD)","20062"
"20062203","601","0","9003","72062018","2018/01/01 12:00:00","72062018","2030/12/31 14:59:59","0","1","20062103","8005","完成活動任務1-3 (HARD)","20062"
"20062204","601","0","9003","72062019","2018/01/01 12:00:00","72062019","2030/12/31 14:59:59","0","1","20062103","8005","完成活動任務1-4 (HARD)","20062"
"20062205","601","0","9003","72062020","2018/01/01 12:00:00","72062020","2030/12/31 14:59:59","0","1","20062103","8005","完成活動任務1-5 (HARD)","20062"
"2006201","601","0","9019","72062021","2018/01/01 12:00:00","72062021","2030/12/31 14:59:59","0","1","20062104","8006","打倒1隻大王猩猩（NORMAL限定）","20062"
"2006201","601","0","9019","72062022","2018/01/01 12:00:00","72062022","2030/12/31 14:59:59","0","1","20062105","8006","打倒1隻大王猩猩（NORMAL限定）","20062"
"2006201","601","0","9019","72062023","2018/01/01 12:00:00","72062023","2030/12/31 14:59:59","0","1","20062106","8006","打倒1隻大王猩猩（NORMAL限定）","20062"
"2006202","601","0","9019","72062024","2018/01/01 12:00:00","72062024","2030/12/31 14:59:59","0","1","20062104","8007","打倒1隻大王猩猩（HARD限定）","20062"
"2006203","601","0","9019","72062025","2018/01/01 12:00:00","72062025","2030/12/31 14:59:59","0","1","20062104","8010","打倒1隻大王猩猩（VERY HARD限定）","20062"
"20063101","601","0","9003","72063001","2018/01/01 12:00:00","72063001","2030/12/31 14:59:59","0","1","20063102","8004","完成活動任務1-1 (NORMAL)","20063"
"20063102","601","0","9003","72063002","2018/01/01 12:00:00","72063002","2030/12/31 14:59:59","0","1","20063102","8004","完成活動任務1-2 (NORMAL)","20063"
"20063103","601","0","9003","72063003","2018/01/01 12:00:00","72063003","2030/12/31 14:59:59","0","1","20063102","8004","完成活動任務1-3 (NORMAL)","20063"
"20063104","601","0","9003","72063004","2018/01/01 12:00:00","72063004","2030/12/31 14:59:59","0","1","20063102","8004","完成活動任務1-4 (NORMAL)","20063"
"20063105","601","0","9003","72063005","2018/01/01 12:00:00","72063005","2030/12/31 14:59:59","0","1","20063102","8004","完成活動任務1-5 (NORMAL)","20063"
"20063106","601","0","9003","72063006","2018/01/01 12:00:00","72063006","2030/12/31 14:59:59","0","1","20063102","8004","完成活動任務1-6 (NORMAL)","20063"
"20063107","601","0","9003","72063007","2018/01/01 12:00:00","72063007","2030/12/31 14:59:59","0","1","20063102","8004","完成活動任務1-7 (NORMAL)","20063"
"20063108","601","0","9003","72063008","2018/01/01 12:00:00","72063008","2030/12/31 14:59:59","0","1","20063102","8004","完成活動任務1-8 (NORMAL)","20063"
"20063109","601","0","9003","72063009","2018/01/01 12:00:00","72063009","2030/12/31 14:59:59","0","1","20063102","8004","完成活動任務1-9 (NORMAL)","20063"
"20063110","601","0","9003","72063010","2018/01/01 12:00:00","72063010","2030/12/31 14:59:59","0","1","20063102","8004","完成活動任務1-10 (NORMAL)","20063"
"20063111","601","0","9003","72063011","2018/01/01 12:00:00","72063011","2030/12/31 14:59:59","0","1","20063102","8004","完成活動任務1-11 (NORMAL)","20063"
"20063112","601","0","9003","72063012","2018/01/01 12:00:00","72063012","2030/12/31 14:59:59","0","1","20063102","8004","完成活動任務1-12 (NORMAL)","20063"
"20063113","601","0","9003","72063013","2018/01/01 12:00:00","72063013","2030/12/31 14:59:59","0","1","20063102","8004","完成活動任務1-13 (NORMAL)","20063"
"20063114","601","0","9003","72063014","2018/01/01 12:00:00","72063014","2030/12/31 14:59:59","0","1","20063102","8004","完成活動任務1-14 (NORMAL)","20063"
"20063115","601","0","9003","72063015","2018/01/01 12:00:00","72063015","2030/12/31 14:59:59","0","1","20063102","8004","完成活動任務1-15 (NORMAL)","20063"
"20063201","601","0","9003","72063016","2018/01/01 12:00:00","72063016","2030/12/31 14:59:59","0","1","20063103","8005","完成活動任務1-1 (HARD)","20063"
"20063202","601","0","9003","72063017","2018/01/01 12:00:00","72063017","2030/12/31 14:59:59","0","1","20063103","8005","完成活動任務1-2 (HARD)","20063"
"20063203","601","0","9003","72063018","2018/01/01 12:00:00","72063018","2030/12/31 14:59:59","0","1","20063103","8005","完成活動任務1-3 (HARD)","20063"
"20063204","601","0","9003","72063019","2018/01/01 12:00:00","72063019","2030/12/31 14:59:59","0","1","20063103","8005","完成活動任務1-4 (HARD)","20063"
"20063205","601","0","9003","72063020","2018/01/01 12:00:00","72063020","2030/12/31 14:59:59","0","1","20063103","8005","完成活動任務1-5 (HARD)","20063"
"2006301","601","0","9019","72063021","2018/01/01 12:00:00","72063021","2030/12/31 14:59:59","0","1","20063104","8006","打倒1隻智慧的鍊金術師‧莫夫（NORMAL限定）","20063"
"2006301","601","0","9019","72063022","2018/01/01 12:00:00","72063022","2030/12/31 14:59:59","0","1","20063105","8006","打倒1隻智慧的鍊金術師‧莫夫（NORMAL限定）","20063"
"2006302","601","0","9019","72063023","2018/01/01 12:00:00","72063023","2030/12/31 14:59:59","0","1","20063104","8007","打倒1隻智慧的鍊金術師‧莫夫（HARD限定）","20063"
"2006303","601","0","9019","72063024","2018/01/01 12:00:00","72063024","2030/12/31 14:59:59","0","1","20063104","8010","打倒1隻智慧的鍊金術師‧莫夫（VERY HARD限定）","20063"
"20064101","601","0","9003","72064001","2018/01/01 12:00:00","72064001","2030/12/31 14:59:59","0","1","20064102","8004","完成活動任務1-1 (NORMAL)","20064"
"20064102","601","0","9003","72064002","2018/01/01 12:00:00","72064002","2030/12/31 14:59:59","0","1","20064102","8004","完成活動任務1-2 (NORMAL)","20064"
"20064103","601","0","9003","72064003","2018/01/01 12:00:00","72064003","2030/12/31 14:59:59","0","1","20064102","8004","完成活動任務1-3 (NORMAL)","20064"
"20064104","601","0","9003","72064004","2018/01/01 12:00:00","72064004","2030/12/31 14:59:59","0","1","20064102","8004","完成活動任務1-4 (NORMAL)","20064"
"20064105","601","0","9003","72064005","2018/01/01 12:00:00","72064005","2030/12/31 14:59:59","0","1","20064102","8004","完成活動任務1-5 (NORMAL)","20064"
"20064106","601","0","9003","72064006","2018/01/01 12:00:00","72064006","2030/12/31 14:59:59","0","1","20064102","8004","完成活動任務1-6 (NORMAL)","20064"
"20064107","601","0","9003","72064007","2018/01/01 12:00:00","72064007","2030/12/31 14:59:59","0","1","20064102","8004","完成活動任務1-7 (NORMAL)","20064"
"20064108","601","0","9003","72064008","2018/01/01 12:00:00","72064008","2030/12/31 14:59:59","0","1","20064102","8004","完成活動任務1-8 (NORMAL)","20064"
"20064109","601","0","9003","72064009","2018/01/01 12:00:00","72064009","2030/12/31 14:59:59","0","1","20064102","8004","完成活動任務1-9 (NORMAL)","20064"
