d4ed562a59cbef511dcd5ffe1850378320137fe5f62cc883a6d9cc444939742f,2e3969aa3766c30d625f812be1d9edd37ac30dce807842e3365d717ddf9ec1c4,69f2703bb695ce3b847e34cbbb2870a4b5f40ad19c1782dc4d63b1c15fc4f148,f22cc1ba0aa95c7b892f630e38a98b6a026c7f2074524cef6c822401dabd3999,ab90ec9747f9bb3df5b332ddb8cb14f21c1fdd229323c94be7c95eceab631e63,11cf816a6972ebd67fde549a6336567f9a1fbab653420d539956c0e1125b7208,46783f17e4660c16be31a0455b51b7631fcb386721175d688b7b74815fd7f916,11e443ed5ccbbe59c282cb929dd27a4b334aecad5730b70c74505a41649e2395,f7aaed4140f0f3c34a5d3eee360c594bf679e079543d4dc8440c0de8dda657f9,a37a4227da23d4645238059af9987d91e50c48850ee154231b9602763ddf4799,ab89395fdc832d597449348f49de879cd48c342f0a647e855d19b737a8fb51cd,99cbda9c64c5002e903b8a289dd9a5a35b27bfe500df8865567ebe41f6c671c5,450f8e686b2a5b9825abfcbc76c21b3fc713c8f7f230753fd068cb3053f7209a,b6e8c499503ddd3d5dd6517851c6cac000ef6d54b48ee6b54660be1fedb0a483,336031f47b1138a74880ab7e2aa4c39f089839382b435e7ac64514d4815052aa,e91346d17626ab1809774249615f271f874aac9efdc4b736c908b6f2872ce1d2,b32057d2dfab326865bcb84bf484148ba4a7eeab854804119a2c80bcb08408ef,85ab91acdfcd78724ebbf748ea02d40ee9f7b9f20f9cdd10bfb03d166cc0495f,e7ff6c9b525053559833fe500cddfb5392ffa787c103665c7b5978327d806072,a58d171a406b1eb2927e89e129892343f620f950bc3dae05ad3728bdb5db2f4c,c9bf9300b77a3cc1f39979c1c64b429b66a3fe2845c35c821efb62b975b8a8f7
"3","8","3","316400205","3000","0","0","0","0","","0","","0","1","0","8","1","99","0.75","0","1"
"7","0.14","3","316400301","0","0","0","0","1","","0","","0","2","0","26","1","1","2121","0","316400302"
"3","0","3","316400302","3000","0","0","0","0","","0","","4","1","0","1","1","99","0","0.002","2"
"7","0.1","3","316400303","0","0","0","0","1","","0","","0","2","0","26","1","1","2121","0","316400304"
"3","0","2","316400304","400","0","0","0","0","","0","","1","1","0","1","1","99","0","0.002","2"
"7","50","1","316400401","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","3"
"7","0","3","316400402","3000","0","0","1","31640302","","0","","0","2","0","14","1","1","120","0","1"
"7","0","3","316400403","0","0","0","0","31640301","","0","","0","2","0","14","1","1","0","0","3"
"7","3","3","316400404","3000","0","0","0","1","","0","","0","2","0","10","1","1","1","100","20"
"7","5","3","316400405","3000","0","0","0","1","","0","","0","2","0","10","1","1","1","100","40"
"7","100","3","316400406","0","0","0","0","20","","0","","121","2","0","35","1","1","50","20","1"
"7","0","3","316400407","3000","0","0","0","31640302","","0","","0","2","0","22","1","1","120","0","1"
"7","50","1","316400501","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","3"
"7","0","3","316400502","3000","0","0","1","31640102","","0","","0","2","0","14","1","1","120","0","1"
"7","0","3","316400503","0","0","0","0","31640101","","0","","0","2","0","14","1","1","0","0","3"
"7","3","3","316400504","3000","0","0","0","1","","0","","0","2","0","10","1","1","1","100","20"
"7","3","3","316400505","3000","0","0","0","1","","0","","0","2","0","10","1","1","1","100","40"
"7","100","3","316400506","0","0","0","0","20","","0","","121","2","0","35","1","1","50","20","1"
"7","0","3","316400507","3000","0","0","0","31640102","","0","","0","2","0","22","1","1","120","0","1"
"7","50","1","316400601","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","3"
"7","0","3","316400602","3000","0","0","1","31640202","","0","","0","2","0","14","1","1","120","0","1"
"7","0","3","316400603","0","0","0","0","31640201","","0","","0","2","0","14","1","1","0","0","3"
"7","3","3","316400604","3000","0","0","0","1","","0","","0","2","0","10","1","1","1","100","20"
"7","3","3","316400605","3000","0","0","0","1","","0","","0","2","0","10","1","1","1","100","40"
"7","100","3","316400606","0","0","0","0","20","","0","","121","2","0","35","1","1","50","20","1"
"7","0","3","316400607","3000","0","0","0","31640202","","0","","0","2","0","22","1","1","120","0","1"
"3","0","3","316404101","3000","0","0","0","0","","0","","0","1","0","92","1","99","0.5","0","0"
"7","0","3","316404102","0","0","0","0","1","","0","","0.8","2","0","26","1","1","2121","0","316404103"
"3","0","2","316404103","3000","0","0","0","2","","0","","0","1","0","46","1","99","7","0","1"
"3","0","3","316404201","3000","0","0","0","0","","0","","0","1","0","92","1","99","0.5","0","0"
"7","0","3","316404202","0","0","0","0","1","","0","","0.3","2","0","26","1","1","2121","0","316404203"
"3","0","3","316404203","3000","0","0","0","2","","0","","0","1","0","46","1","99","7","0","1"
"3","1000","3","316404204","3000","0","0","0","0","","0","","0","1","0","3","1","99","3000","10","3"
"7","100","3","316404205","0","0","0","0","15","","0","","121","2","0","35","1","1","70","15","1"
"3","8","3","316404206","3000","0","0","0","0","","0","","0","1","0","8","1","99","0.75","0","1"
"3","0","3","316404301","3000","0","0","0","0","","0","","0","1","0","92","1","99","0.5","0","0"
"7","0","3","316404302","0","0","0","0","1","","0","","100","2","0","26","1","1","2121","0","316404303"
"3","2","3","316404303","3000","0","0","0","0","","0","","0","1","0","1","1","99","5000","0","2"
"3","0","2","316404304","400","0","0","0","0","","0","","0","1","0","92","1","99","0.5","0","0"
"7","0","3","316404305","0","0","0","0","1","","0","","500","2","0","26","1","1","2121","0","316404306"
"3","1.5","2","316404306","400","0","0","0","0","","0","","0","1","0","1","1","99","5000","0","2"
"7","40","3","316404401","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","3"
"7","0","3","316404402","0","0","0","1","31640602","","0","","0","2","0","14","1","1","120","0","1"
"7","0","3","316404403","3000","0","0","0","31640601","","0","","0","2","0","14","1","1","0","0","3"
"7","0","3","316404404","3000","0","0","0","1","","0","","300","2","0","10","1","1","1","90","20"
"7","0","3","316404405","3000","0","0","0","1","","0","","580","2","0","10","1","1","1","90","40"
"7","100","3","316404406","0","0","0","0","40","","0","","121","2","0","35","1","1","70","40","1"
"7","0","3","316404407","3000","0","0","0","31640602","","0","","0","2","0","22","1","1","120","0","1"
"7","90","3","316404501","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","7"
"7","0","3","316404502","0","0","0","0","0","","0","","50","2","0","10","1","1","1","90","1020"
"7","0","3","316404503","0","0","0","0","0","","0","","50","2","0","10","1","1","1","90","1040"
"7","90","3","316404601","0","0","0","0","-1","","0","","85","2","0","35","1","1","0","-1","1"
"34","0","3","316405201","3000","0","0","0","1","","0","","25","2","0","10","1","99","2","90","10"
"34","0","3","316405202","3000","0","0","0","1","","0","","25","2","0","10","1","99","2","90","30"
"7","0","0","316405301","0","0","0","0","0","","0","","0","0","0","17","1","1","100","0","2"
"7","0","1","316405302","0","0","0","316405305","316405303","","0","","2","2","0","28","1","1","1","0","50"
"34","0","3","316405303","3000","0","0","0","1","","0","","1200","2","0","10","1","99","1","4","21"
"34","0","3","316405304","3000","0","0","0","1","","0","","1500","2","0","10","1","99","1","4","41"
"34","0","3","316405305","3000","0","0","0","1","","0","","1200","2","0","10","1","99","1","4","21"
"34","0","3","316405306","3000","0","0","0","1","","0","","1500","2","0","10","1","99","1","4","41"
"7","45","3","316405401","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","7"
"7","0","3","316405402","0","0","0","1","31640502","","0","","0","2","0","14","1","1","120","0","1"
"7","0","3","316405403","3000","0","0","0","31640501","","0","","0","2","0","14","1","1","0","0","3"
"7","0","3","316405404","3000","0","0","0","31640502","","0","","0","2","0","22","1","1","120","0","1"
"34","0","3","316405501","3000","0","0","0","1","","0","","50","2","0","10","1","99","2","90","20"
"34","0","3","316405502","3000","0","0","0","1","","0","","50","2","0","10","1","99","2","90","40"
"7","90","3","316405601","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","7"
"7","0","3","316405602","0","0","0","0","0","","0","","50","2","0","10","1","1","1","90","1020"
"7","0","3","316405603","0","0","0","0","0","","0","","50","2","0","10","1","1","1","90","1040"
"3","0","3","316500101","3000","0","0","0","0","","0","","0","1","0","49","1","99","100","0","10"
"7","0.0024","3","316500102","3000","0","0","0","1","","0","","0","2","0","26","1","1","285","0","316500103"
"3","0","3","316500103","3000","0","0","0","1","","0","","0","1","0","46","1","99","20","0","1"
"7","0.00063","3","316500201","3000","0","0","0","1","","0","","0","2","0","26","1","1","285","0","316500202"
"5","0","3","316500202","3000","0","0","0","1","","0","","0","1","0","46","1","3","4","0","1"
"7","0.0008","3","316500301","3000","0","0","0","1","","0","","0","2","0","26","1","1","285","0","316500302"
"3","0","3","316500302","3000","0","0","0","1","","0","","0","1","0","46","1","3","7.5","0","1"
"7","25","3","316500401","3000","0","0","0","0","","0","","0","2","0","17","1","1","100","0","3"
"7","120","3","316500402","3000","0","0","0","35","","0","","85","2","0","35","1","1","99","35","1"
"0","90","0","316500501","0","0","0","0","0","","0","","0","0","0","17","1","1","100","0","7"
"7","0","1","316500502","250","0","0","1","610100110","","1","","0","2","-800","15","2","1","0","0","2"
"0","89","0","316500601","0","0","0","0","0","","0","","0","0","0","17","1","1","100","0","7"
"7","120","3","316500602","0","0","0","0","1","","120","","85","2","-1","77","1","1","99","0","2"
"0","90","0","316500701","0","0","0","0","0","","0","","0","0","0","17","1","1","100","0","7"
"7","0","1","316500702","250","0","0","1","610100111","","1","","0","2","-800","15","2","1","0","0","2"
"3","0","3","316504101","3000","0","0","0","0","","0","","0","1","0","49","1","99","100","0","10"
"7","0","3","316504102","3000","0","0","0","1","","0","","0.5","2","0","26","1","1","285","0","316504104"
"3","0","3","316504103","3000","0","0","0","0","","0","","0","1","0","92","1","99","0.5","0","0"
"3","0","3","316504104","3000","0","0","0","1","","0","","0","1","0","46","1","99","20","0","1"
"7","0","3","316504201","3000","0","0","0","1","","0","","0.25","2","0","26","1","1","285","0","316504203"
"5","0","3","316504202","3000","0","0","0","0","","0","","0","1","0","92","1","3","0.5","0","0"
"5","0","3","316504203","3000","0","0","0","1","","0","","0","1","0","46","1","3","5","0","1"
"7","0","3","316504301","3000","0","0","0","1","","0","","0.45","2","0","26","1","1","285","0","316504303"
"3","0","3","316504302","3000","0","0","0","0","","0","","0","1","0","92","1","3","0.5","0","0"
"3","0","3","316504303","3000","0","0","0","1","","0","","0","1","0","46","1","3","5","0","1"
"7","16","3","316504401","3000","0","0","0","0","","0","","0","2","0","17","1","1","100","0","3"
"7","120","3","316504402","3000","0","0","0","50","","0","","85","2","0","35","1","1","99","20","1"
"7","90","0","316504501","0","0","0","0","0","","0","","0","0","0","17","1","1","100","0","7"
"7","0","1","316504502","250","0","0","1","610100110","","1","","0","2","-800","15","2","1","0","0","2"
"0","89","0","316504601","0","0","0","0","0","","0","","0","0","0","17","1","1","100","0","7"
"7","120","3","316504602","0","0","0","0","1","","120","","85","2","-1","77","1","1","99","0","2"
"7","90","3","316504701","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","7"
"7","0","3","316504702","0","0","0","0","0","","0","","50","2","0","10","1","1","1","120","1020"
"7","0","3","316504703","0","0","0","0","0","","0","","50","2","0","10","1","1","1","120","1040"
"3","0","3","316505101","3000","0","0","0","0","","0","","0","1","0","49","1","99","100","0","10"
"3","0","3","316505102","3000","0","0","0","0","","0","","0","1","0","92","1","99","0.5","0","0"
"3","0","3","316505103","3000","0","0","0","1","","0","","0","1","0","46","1","99","40","0","1"
"7","0","3","316505104","0","0","0","316505106","0","","0","","1","2","0","28","1","1","0","0","599"
"3","0","3","316505105","3000","0","0","0","0","","0","","0","1","0","92","1","99","0.5","0","0"
"3","0","3","316505106","3000","0","0","0","1","","0","","0","1","0","46","1","99","30","0","1"
"5","0","3","316505201","3000","0","0","0","0","","0","","0","1","0","92","1","3","0.5","0","0"
"5","5","3","316505202","3000","0","0","0","0","","0","","5","1","0","1","1","3","5","0","1"
"7","0","3","316505203","0","0","0","316505205","0","","0","","1","2","0","28","1","1","0","0","599"
"5","0","3","316505204","3000","0","0","0","0","","0","","0","1","0","92","1","3","0.5","0","0"
"5","0.1","3","316505205","3000","0","0","0","0","","0","","10","1","0","1","1","3","50","0","1"
"0","0","0","316505301","0","0","0","0","0","","0","","0","0","0","17","1","0","100","1","10"
"7","0","3","316505302","-1","0","0","0","1","","0","","70","2","2","10","1","1","2","15","21"
"7","0","3","316505303","-1","0","0","0","1","","0","","70","2","2","10","1","1","2","15","41"
"7","16","3","316505401","3000","0","0","0","0","","0","","0","2","0","17","1","1","100","0","3"
"7","90","3","316505402","3000","0","0","0","50","","0","","85","2","0","35","1","1","99","50","0"
"7","90","3","316505501","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","7"
"7","0","3","316505502","0","0","0","0","0","","0","","140","2","0","10","1","1","1","120","1020"
"7","0","3","316505503","0","0","0","0","0","","0","","80","2","0","10","1","1","1","120","1040"
"3","0","3","316507101","3000","0","0","0","0","","0","","0","1","0","49","1","99","100","0","10"
"7","0","3","316507102","3000","0","0","0","1","","0","","2","2","0","26","1","1","285","0","316507103"
"3","0","3","316507103","3000","0","0","80","1","","0","","0","1","0","46","1","99","40","0","1"
"7","0","3","316507201","3000","0","0","0","1","","0","","1","2","0","26","1","1","285","0","316507202"
"5","0","3","316507202","3000","0","0","80","1","","0","","0","1","0","46","1","3","20","0","1"
"7","0","3","316507301","3000","0","0","0","1","","0","","1.5","2","0","26","1","1","285","0","316507302"
"3","0","3","316507302","3000","0","0","80","1","","0","","0","1","0","46","1","3","30","0","1"
"7","25","3","316507401","3000","0","0","0","0","","0","","0","2","0","17","1","1","100","0","3"
"7","120","3","316507402","3000","0","0","0","50","","0","","85","2","0","35","1","1","99","20","1"
"7","90","0","316507501","0","0","0","0","0","","0","","0","0","0","17","1","1","100","0","7"
"7","0","1","316507502","250","0","0","1","610100110","","1","","0","2","-800","15","2","1","0","0","2"
"0","89","0","316507601","0","0","0","0","0","","0","","0","0","0","17","1","1","100","0","7"
"7","120","3","316507602","0","0","0","0","1","","120","","85","2","-1","77","1","1","99","0","2"
"4","1","3","316600101","3000","0","0","100","0","","0","對後方３名敵人造成物理傷害","4.7","1","0","1","1","3","4.7","0.00005","1"
"4","1","3","316600102","3000","0","0","0","0","","0","對後方３名敵人施加暈眩（必中）","0","1","0","8","1","3","0","0","7"
"4","0","3","316600201","3000","0","0","0","0","","0","","0","1","0","7","1","2","0","0","4"
"4","1","3","316600202","3000","0","0","100","0","","0","對後方２名敵人造成物理傷害","3.3","1","0","1","1","2","3.3","0.00003","1"
"4","0.01","3","316600203","3000","0","0","0","1","","0","降低後方２名敵人的物理防禦力（必中）","0","1","0","10","1","2","1","12","21"
"4","0","3","316600301","3000","0","0","0","0","","0","","0","1","0","93","1","1","0","0","316600302"
"4","1","3","316600302","3000","0","0","100","0","","0","對後方１名敵人造成物理傷害（無視挑釁）","5","1","0","1","1","1","5","0.00006","1"
"7","20","1","316600501","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","316600502","0","0","0","0","2","","0","","0","2","0","10","1","1","1","20","21"
"7","1","1","316600503","0","0","0","0","2","","0","","0","2","0","10","1","1","1","20","41"
"7","20","1","316600601","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","316600602","0","0","0","0","2","","0","","0","2","0","10","1","1","1","20","21"
"7","1","1","316600603","0","0","0","0","2","","0","","0","2","0","10","1","1","1","20","41"
"4","1","3","316601101","3000","0","0","100","0","","0","對後方３名敵人造成物理傷害","4.7","1","0","1","1","3","4.7","0.00005","1"
"4","3","3","316601102","3000","0","0","0","0","","0","對後方３名敵人施加暈眩（必中）","0","1","0","8","1","3","0","0","7"
"4","0","3","316601201","3000","0","0","0","0","","0","","0","1","0","7","1","2","0","0","4"
"4","1","3","316601202","3000","0","0","100","0","","0","對後方２名敵人造成物理傷害","3.3","1","0","1","1","2","3.3","0.00003","1"
"4","0.01","3","316601203","3000","0","0","0","1","","0","降低後方２名敵人的物理防禦力（必中）","0","1","0","10","1","2","1","12","21"
"4","0","3","316601204","3000","0","0","0","0","","0","降低後方２名敵人的ＴＰ（必中）","0","1","0","16","1","2","600","0","2"
"4","0","3","316601301","3000","0","0","0","0","","0","","0","1","0","93","1","1","0","0","316601302"
"4","1","3","316601302","3000","0","0","100","0","","0","對後方１名敵人造成物理傷害（無視挑釁）","5","1","0","1","1","1","5","0.00006","1"
"7","20","1","316601501","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","316601502","0","0","0","0","2","","0","","0","2","0","10","1","1","1","20","21"
"7","1","1","316601503","0","0","0","0","2","","0","","0","2","0","10","1","1","1","20","41"
"7","20","1","316601601","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","316601602","0","0","0","0","2","","0","","0","2","0","10","1","1","1","20","21"
"7","1","1","316601603","0","0","0","0","2","","0","","0","2","0","10","1","1","1","20","41"
"4","1","9","316602101","3000","0","0","80","0","","0","","10","1","0","1","1","3","100","0.01","1"
"4","3","9","316602102","3000","0","0","0","0","","0","","0","1","0","8","1","3","0","0","7"
"4","0","9","316602201","3000","0","0","0","0","","0","","0","1","0","7","1","2","0","0","4"
"4","1","9","316602202","3000","0","0","80","0","","0","","10","1","0","1","1","2","100","0.01","1"
"4","0","9","316602203","3000","0","0","0","1","","0","","300","1","0","10","1","2","1","12","21"
"4","0","3","316602301","3000","0","0","0","0","","0","","0","1","0","93","1","1","0","0","316602302"
"4","1","3","316602302","3000","0","0","100","0","","0","","10","1","0","1","1","1","100","0.01","1"
