121f9cc45ebd232e12f4795e1ccadb1d9aa599c6ff56e5701e597c744f5a6d70,10564a10de4a7989b516cb12cfb6b736421678d9f601951433078a332b990015,5b577999f211447851c4ec32d2fef3d40d95479deae18824721ce958167a778c,0feb89820bd6e81bbda66bf4879f2c0ccb30bc5308b6b468036498ae08770624,2b7a06a89e13ab5f79e1a0ede483c16f27a9de24c0496f654e30605006350b19,5f4f0483f1b7c8c81773beddbdf24a86131ae73472d600c8ee34fe67d84a5b08,4f52547a8ae838c516c85d634bbc2defd71d29e73b09ca45b85af7efa8197fc3,290394c984b851ba9ecd914e17f425f71f71783ff6b1a681cd6677fb4061a8ec,2f640a671ae0f39d8a8e6d764ee7d29adac9adff13e5e65df5e39f0e3f780e21,a86d5be45baed07d3282c6faa4775608a75196ca2311d9048aa50a61ca2a5311,42f66d6c6c1b8205b8a6e6984a447a5d0e8819c833ff6cc7dc7b6d46bcf000d8,cc23372ab2aad86dc0a127b6e57aeac6f881fefa359b8b4dc6cad905c85e8a64,d35777592cf8ae27452db965f7ceea6418e22afb4f72b9ab640911c7ecbde9a9,7462c32610c6de2c99c9a58dc43dab449e07d63898c64a305c02b4beb9b6215e
"71140016","完成活動冒險1-1（HARD）","10140201","10140103","2024/07/01 16:00:00","71140016","6005","10140","2024/07/17 15:59:59","9003","601","0","1","0"
"71140017","完成活動冒險1-2（HARD）","10140202","10140103","2024/07/01 16:00:00","71140017","6005","10140","2024/07/17 15:59:59","9003","601","0","1","0"
"71140018","完成活動冒險1-3（HARD）","10140203","10140103","2024/07/01 16:00:00","71140018","6005","10140","2024/07/17 15:59:59","9003","601","0","1","0"
"71140019","完成活動冒險1-4（HARD）","10140204","10140103","2024/07/01 16:00:00","71140019","6005","10140","2024/07/17 15:59:59","9003","601","0","1","0"
"71140020","完成活動冒險1-5（HARD）","10140205","10140103","2024/07/01 16:00:00","71140020","6005","10140","2024/07/17 15:59:59","9003","601","0","1","0"
"71140021","將討伐證交換的獎賞一覽重置1次","0","10140104","2024/07/01 16:00:00","71140021","6002","10140","2024/07/17 15:59:59","9006","601","0","1","0"
"71140022","將討伐證交換的獎賞一覽重置2次","0","10140104","2024/07/01 16:00:00","71140022","6002","10140","2024/07/17 15:59:59","9006","601","0","2","0"
"71140023","將討伐證交換的獎賞一覽重置3次","0","10140104","2024/07/01 16:00:00","71140023","6002","10140","2024/07/17 15:59:59","9006","601","0","3","0"
"71140024","將討伐證交換的獎賞一覽重置4次","0","10140104","2024/07/01 16:00:00","71140024","6002","10140","2024/07/17 15:59:59","9006","601","0","4","0"
"71140025","將討伐證交換的獎勵清單重置5次","0","10140104","2024/07/01 16:00:00","71140025","6002","10140","2024/07/17 15:59:59","9006","601","0","5","0"
"71140026","打倒5隻地獄的聖女富美惠（EX、EX＋除外）","0","10140105","2024/07/01 16:00:00","71140026","6008","10140","2024/07/17 15:59:59","9011","601","0","5","0"
"71140027","打倒10隻地獄的聖女富美惠（EX、EX＋除外）","0","10140105","2024/07/01 16:00:00","71140027","6008","10140","2024/07/17 15:59:59","9011","601","0","10","0"
"71140028","打倒15隻地獄的聖女富美惠（EX、EX＋除外）","0","10140105","2024/07/01 16:00:00","71140028","6008","10140","2024/07/17 15:59:59","9011","601","0","15","0"
"71140029","打倒20隻地獄的聖女富美惠（EX、EX＋除外）","0","10140105","2024/07/01 16:00:00","71140029","6008","10140","2024/07/17 15:59:59","9011","601","0","20","0"
"71140030","打倒25隻地獄的聖女富美惠（EX、EX＋除外）","0","10140105","2024/07/01 16:00:00","71140030","6008","10140","2024/07/17 15:59:59","9011","601","0","25","0"
"71140031","打倒30隻地獄的聖女富美惠（EX、EX＋除外）","0","10140105","2024/07/01 16:00:00","71140031","6008","10140","2024/07/17 15:59:59","9011","601","0","30","0"
"71140032","打倒1隻地獄的聖女富美惠（VERY HARD限定）","1014003","10140106","2024/07/01 16:00:00","71140032","6010","10140","2024/07/17 15:59:59","9019","601","0","1","0"
"71141001","完成活動冒險1-1（NORMAL）","10141101","10141102","2024/07/18 16:00:00","71141001","6004","10141","2024/07/28 15:59:59","9003","601","0","1","0"
"71141002","完成活動冒險1-2（NORMAL）","10141102","10141102","2024/07/18 16:00:00","71141002","6004","10141","2024/07/28 15:59:59","9003","601","0","1","0"
"71141003","完成活動冒險1-3（NORMAL）","10141103","10141102","2024/07/18 16:00:00","71141003","6004","10141","2024/07/28 15:59:59","9003","601","0","1","0"
"71141004","完成活動冒險1-4（NORMAL）","10141104","10141102","2024/07/18 16:00:00","71141004","6004","10141","2024/07/28 15:59:59","9003","601","0","1","0"
"71141005","完成活動冒險1-5（NORMAL）","10141105","10141102","2024/07/18 16:00:00","71141005","6004","10141","2024/07/28 15:59:59","9003","601","0","1","0"
"71141006","完成活動冒險1-6（NORMAL）","10141106","10141102","2024/07/18 16:00:00","71141006","6004","10141","2024/07/28 15:59:59","9003","601","0","1","0"
"71141007","完成活動冒險1-7（NORMAL）","10141107","10141102","2024/07/18 16:00:00","71141007","6004","10141","2024/07/28 15:59:59","9003","601","0","1","0"
"71141008","完成活動冒險1-8（NORMAL）","10141108","10141102","2024/07/18 16:00:00","71141008","6004","10141","2024/07/28 15:59:59","9003","601","0","1","0"
"71141009","完成活動冒險1-9（NORMAL）","10141109","10141102","2024/07/18 16:00:00","71141009","6004","10141","2024/07/28 15:59:59","9003","601","0","1","0"
"71141010","完成活動冒險1-10（NORMAL）","10141110","10141102","2024/07/18 16:00:00","71141010","6004","10141","2024/07/28 15:59:59","9003","601","0","1","0"
"71141011","完成活動冒險1-11（NORMAL）","10141111","10141102","2024/07/18 16:00:00","71141011","6004","10141","2024/07/28 15:59:59","9003","601","0","1","0"
"71141012","完成活動冒險1-12（NORMAL）","10141112","10141102","2024/07/18 16:00:00","71141012","6004","10141","2024/07/28 15:59:59","9003","601","0","1","0"
"71141013","完成活動冒險1-13（NORMAL）","10141113","10141102","2024/07/18 16:00:00","71141013","6004","10141","2024/07/28 15:59:59","9003","601","0","1","0"
"71141014","完成活動冒險1-14（NORMAL）","10141114","10141102","2024/07/18 16:00:00","71141014","6004","10141","2024/07/28 15:59:59","9003","601","0","1","0"
"71141015","完成活動冒險1-15（NORMAL）","10141115","10141102","2024/07/18 16:00:00","71141015","6004","10141","2024/07/28 15:59:59","9003","601","0","1","0"
"71141016","完成活動冒險1-1（HARD）","10141201","10141103","2024/07/18 16:00:00","71141016","6005","10141","2024/07/28 15:59:59","9003","601","0","1","0"
"71141017","完成活動冒險1-2（HARD）","10141202","10141103","2024/07/18 16:00:00","71141017","6005","10141","2024/07/28 15:59:59","9003","601","0","1","0"
"71141018","完成活動冒險1-3（HARD）","10141203","10141103","2024/07/18 16:00:00","71141018","6005","10141","2024/07/28 15:59:59","9003","601","0","1","0"
"71141019","完成活動冒險1-4（HARD）","10141204","10141103","2024/07/18 16:00:00","71141019","6005","10141","2024/07/28 15:59:59","9003","601","0","1","0"
"71141020","完成活動冒險1-5（HARD）","10141205","10141103","2024/07/18 16:00:00","71141020","6005","10141","2024/07/28 15:59:59","9003","601","0","1","0"
"71141021","將討伐證交換的獎賞一覽重置1次","0","10141104","2024/07/18 16:00:00","71141021","6002","10141","2024/07/28 15:59:59","9006","601","0","1","0"
"71141022","將討伐證交換的獎賞一覽重置2次","0","10141104","2024/07/18 16:00:00","71141022","6002","10141","2024/07/28 15:59:59","9006","601","0","2","0"
"71141023","將討伐證交換的獎賞一覽重置3次","0","10141104","2024/07/18 16:00:00","71141023","6002","10141","2024/07/28 15:59:59","9006","601","0","3","0"
"71141024","將討伐證交換的獎賞一覽重置4次","0","10141104","2024/07/18 16:00:00","71141024","6002","10141","2024/07/28 15:59:59","9006","601","0","4","0"
"71141025","將討伐證交換的獎勵清單重置5次","0","10141104","2024/07/18 16:00:00","71141025","6002","10141","2024/07/28 15:59:59","9006","601","0","5","0"
"71141026","打倒5隻祈福託災的招財貓（全難易度皆可）","0","10141105","2024/07/18 16:00:00","71141026","6008","10141","2024/07/28 15:59:59","9011","601","0","5","0"
"71141027","打倒10隻祈福託災的招財貓（全難易度皆可）","0","10141105","2024/07/18 16:00:00","71141027","6008","10141","2024/07/28 15:59:59","9011","601","0","10","0"
"71141028","打倒15隻祈福託災的招財貓（全難易度皆可）","0","10141105","2024/07/18 16:00:00","71141028","6008","10141","2024/07/28 15:59:59","9011","601","0","15","0"
"71141029","打倒20隻祈福託災的招財貓（全難易度皆可）","0","10141105","2024/07/18 16:00:00","71141029","6008","10141","2024/07/28 15:59:59","9011","601","0","20","0"
"71141030","打倒25隻祈福託災的招財貓（全難易度皆可）","0","10141105","2024/07/18 16:00:00","71141030","6008","10141","2024/07/28 15:59:59","9011","601","0","25","0"
"71141031","打倒30隻祈福託災的招財貓（全難易度皆可）","0","10141105","2024/07/18 16:00:00","71141031","6008","10141","2024/07/28 15:59:59","9011","601","0","30","0"
"71141033","打倒1隻祈福託災的招財貓（VERY HARD限定）","1014103","10141107","2024/07/18 16:00:00","71141033","6010","10141","2024/07/28 15:59:59","9019","601","0","1","0"
"71142001","完成活動冒險1-1（NORMAL）","10142101","10142102","2024/08/01 16:00:00","71142001","6004","10142","2024/08/17 15:59:59","9003","601","0","1","0"
"71142002","完成活動冒險1-2（NORMAL）","10142102","10142102","2024/08/01 16:00:00","71142002","6004","10142","2024/08/17 15:59:59","9003","601","0","1","0"
"71142003","完成活動冒險1-3（NORMAL）","10142103","10142102","2024/08/01 16:00:00","71142003","6004","10142","2024/08/17 15:59:59","9003","601","0","1","0"
"71142004","完成活動冒險1-4（NORMAL）","10142104","10142102","2024/08/01 16:00:00","71142004","6004","10142","2024/08/17 15:59:59","9003","601","0","1","0"
"71142005","完成活動冒險1-5（NORMAL）","10142105","10142102","2024/08/01 16:00:00","71142005","6004","10142","2024/08/17 15:59:59","9003","601","0","1","0"
"71142006","完成活動冒險1-6（NORMAL）","10142106","10142102","2024/08/01 16:00:00","71142006","6004","10142","2024/08/17 15:59:59","9003","601","0","1","0"
"71142007","完成活動冒險1-7（NORMAL）","10142107","10142102","2024/08/01 16:00:00","71142007","6004","10142","2024/08/17 15:59:59","9003","601","0","1","0"
"71142008","完成活動冒險1-8（NORMAL）","10142108","10142102","2024/08/01 16:00:00","71142008","6004","10142","2024/08/17 15:59:59","9003","601","0","1","0"
"71142009","完成活動冒險1-9（NORMAL）","10142109","10142102","2024/08/01 16:00:00","71142009","6004","10142","2024/08/17 15:59:59","9003","601","0","1","0"
"71142010","完成活動冒險1-10（NORMAL）","10142110","10142102","2024/08/01 16:00:00","71142010","6004","10142","2024/08/17 15:59:59","9003","601","0","1","0"
"71142016","完成活動冒險1-1（HARD）","10142201","10142103","2024/08/01 16:00:00","71142016","6005","10142","2024/08/17 15:59:59","9003","601","0","1","0"
"71142017","完成活動冒險1-2（HARD）","10142202","10142103","2024/08/01 16:00:00","71142017","6005","10142","2024/08/17 15:59:59","9003","601","0","1","0"
"71142018","完成活動冒險1-3（HARD）","10142203","10142103","2024/08/01 16:00:00","71142018","6005","10142","2024/08/17 15:59:59","9003","601","0","1","0"
"71142019","完成活動冒險1-4（HARD）","10142204","10142103","2024/08/01 16:00:00","71142019","6005","10142","2024/08/17 15:59:59","9003","601","0","1","0"
"71142020","完成活動冒險1-5（HARD）","10142205","10142103","2024/08/01 16:00:00","71142020","6005","10142","2024/08/17 15:59:59","9003","601","0","1","0"
"71142021","將討伐證交換的獎賞一覽重置1次","0","10142104","2024/08/01 16:00:00","71142021","6002","10142","2024/08/17 15:59:59","9006","601","0","1","0"
"71142022","將討伐證交換的獎賞一覽重置2次","0","10142104","2024/08/01 16:00:00","71142022","6002","10142","2024/08/17 15:59:59","9006","601","0","2","0"
"71142023","將討伐證交換的獎賞一覽重置3次","0","10142104","2024/08/01 16:00:00","71142023","6002","10142","2024/08/17 15:59:59","9006","601","0","3","0"
"71142024","將討伐證交換的獎賞一覽重置4次","0","10142104","2024/08/01 16:00:00","71142024","6002","10142","2024/08/17 15:59:59","9006","601","0","4","0"
"71142025","將討伐證交換的獎勵清單重置5次","0","10142104","2024/08/01 16:00:00","71142025","6002","10142","2024/08/17 15:59:59","9006","601","0","5","0"
"71142026","打倒5隻剛雷獸‧雷葛宏（EX、EX＋除外）","0","10142105","2024/08/01 16:00:00","71142026","6008","10142","2024/08/17 15:59:59","9011","601","0","5","0"
"71142027","打倒10隻剛雷獸‧雷葛宏（EX、EX＋除外）","0","10142105","2024/08/01 16:00:00","71142027","6008","10142","2024/08/17 15:59:59","9011","601","0","10","0"
"71142028","打倒15隻剛雷獸‧雷葛宏（EX、EX＋除外）","0","10142105","2024/08/01 16:00:00","71142028","6008","10142","2024/08/17 15:59:59","9011","601","0","15","0"
"71142029","打倒20隻剛雷獸‧雷葛宏（EX、EX＋除外）","0","10142105","2024/08/01 16:00:00","71142029","6008","10142","2024/08/17 15:59:59","9011","601","0","20","0"
"71142030","打倒25隻剛雷獸‧雷葛宏（EX、EX＋除外）","0","10142105","2024/08/01 16:00:00","71142030","6008","10142","2024/08/17 15:59:59","9011","601","0","25","0"
"71142031","打倒30隻剛雷獸‧雷葛宏（EX、EX＋除外）","0","10142105","2024/08/01 16:00:00","71142031","6008","10142","2024/08/17 15:59:59","9011","601","0","30","0"
"71142032","打倒1隻剛雷獸‧雷葛宏（VERY HARD限定）","1014203","10142106","2024/08/01 16:00:00","71142032","6010","10142","2024/08/17 15:59:59","9019","601","0","1","0"
"71143001","完成活動冒險1-1（NORMAL）","10143101","10143102","2024/08/18 16:00:00","71143001","6004","10143","2024/08/28 15:59:59","9003","601","0","1","0"
"71143002","完成活動冒險1-2（NORMAL）","10143102","10143102","2024/08/18 16:00:00","71143002","6004","10143","2024/08/28 15:59:59","9003","601","0","1","0"
"71143003","完成活動冒險1-3（NORMAL）","10143103","10143102","2024/08/18 16:00:00","71143003","6004","10143","2024/08/28 15:59:59","9003","601","0","1","0"
"71143004","完成活動冒險1-4（NORMAL）","10143104","10143102","2024/08/18 16:00:00","71143004","6004","10143","2024/08/28 15:59:59","9003","601","0","1","0"
"71143005","完成活動冒險1-5（NORMAL）","10143105","10143102","2024/08/18 16:00:00","71143005","6004","10143","2024/08/28 15:59:59","9003","601","0","1","0"
"71143006","完成活動冒險1-6（NORMAL）","10143106","10143102","2024/08/18 16:00:00","71143006","6004","10143","2024/08/28 15:59:59","9003","601","0","1","0"
"71143007","完成活動冒險1-7（NORMAL）","10143107","10143102","2024/08/18 16:00:00","71143007","6004","10143","2024/08/28 15:59:59","9003","601","0","1","0"
"71143008","完成活動冒險1-8（NORMAL）","10143108","10143102","2024/08/18 16:00:00","71143008","6004","10143","2024/08/28 15:59:59","9003","601","0","1","0"
"71143009","完成活動冒險1-9（NORMAL）","10143109","10143102","2024/08/18 16:00:00","71143009","6004","10143","2024/08/28 15:59:59","9003","601","0","1","0"
"71143010","完成活動冒險1-10（NORMAL）","10143110","10143102","2024/08/18 16:00:00","71143010","6004","10143","2024/08/28 15:59:59","9003","601","0","1","0"
"71143011","完成活動冒險1-11（NORMAL）","10143111","10143102","2024/08/18 16:00:00","71143011","6004","10143","2024/08/28 15:59:59","9003","601","0","1","0"
"71143012","完成活動冒險1-12（NORMAL）","10143112","10143102","2024/08/18 16:00:00","71143012","6004","10143","2024/08/28 15:59:59","9003","601","0","1","0"
"71143013","完成活動冒險1-13（NORMAL）","10143113","10143102","2024/08/18 16:00:00","71143013","6004","10143","2024/08/28 15:59:59","9003","601","0","1","0"
"71143014","完成活動冒險1-14（NORMAL）","10143114","10143102","2024/08/18 16:00:00","71143014","6004","10143","2024/08/28 15:59:59","9003","601","0","1","0"
"71143015","完成活動冒險1-15（NORMAL）","10143115","10143102","2024/08/18 16:00:00","71143015","6004","10143","2024/08/28 15:59:59","9003","601","0","1","0"
"71143016","完成活動冒險1-1（HARD）","10143201","10143103","2024/08/18 16:00:00","71143016","6005","10143","2024/08/28 15:59:59","9003","601","0","1","0"
"71143017","完成活動冒險1-2（HARD）","10143202","10143103","2024/08/18 16:00:00","71143017","6005","10143","2024/08/28 15:59:59","9003","601","0","1","0"
"71143018","完成活動冒險1-3（HARD）","10143203","10143103","2024/08/18 16:00:00","71143018","6005","10143","2024/08/28 15:59:59","9003","601","0","1","0"
"71143019","完成活動冒險1-4（HARD）","10143204","10143103","2024/08/18 16:00:00","71143019","6005","10143","2024/08/28 15:59:59","9003","601","0","1","0"
"71143020","完成活動冒險1-5（HARD）","10143205","10143103","2024/08/18 16:00:00","71143020","6005","10143","2024/08/28 15:59:59","9003","601","0","1","0"
"71143021","將討伐證交換的獎賞一覽重置1次","0","10143104","2024/08/18 16:00:00","71143021","6002","10143","2024/08/28 15:59:59","9006","601","0","1","0"
"71143022","將討伐證交換的獎賞一覽重置2次","0","10143104","2024/08/18 16:00:00","71143022","6002","10143","2024/08/28 15:59:59","9006","601","0","2","0"
"71143023","將討伐證交換的獎賞一覽重置3次","0","10143104","2024/08/18 16:00:00","71143023","6002","10143","2024/08/28 15:59:59","9006","601","0","3","0"
"71143024","將討伐證交換的獎賞一覽重置4次","0","10143104","2024/08/18 16:00:00","71143024","6002","10143","2024/08/28 15:59:59","9006","601","0","4","0"
"71143025","將討伐證交換的獎勵清單重置5次","0","10143104","2024/08/18 16:00:00","71143025","6002","10143","2024/08/28 15:59:59","9006","601","0","5","0"
"71143026","打倒5隻大王猩猩（全難易度皆可）","0","10143105","2024/08/18 16:00:00","71143026","6008","10143","2024/08/28 15:59:59","9011","601","0","5","0"
"71143027","打倒10隻大王猩猩（全難易度皆可）","0","10143105","2024/08/18 16:00:00","71143027","6008","10143","2024/08/28 15:59:59","9011","601","0","10","0"
"71143028","打倒15隻大王猩猩（全難易度皆可）","0","10143105","2024/08/18 16:00:00","71143028","6008","10143","2024/08/28 15:59:59","9011","601","0","15","0"
