a5923585095f5487b08eb5f495e8ff3946733f3606255cea055036b95f4b604b,b032ae6f880940de2205f36782950c4616d7d2b3d83d45661cc033f2b17ed7fd,012815ba62a67f309ffdaecbc73b7ea901ab6269ac0248e9cd6808e98edccddf,7761172c4f8f6206b72c304c46d7b995c4535cf270622a5ad1befe425fd1f68f,542956fb1202f86292abf8bd3a45473b00dfe5dcfaf8ce1d4912a1e483c26e92,e50f9f9a9d3cf7d45b9c2f478eb00fe7670136ae31ad9d6f8e10bca52af73596,15ab128832a826294bdd74cefe2a0dae6b502c8f4d8ef9d31f8d2fe893331c7c,86d42b9c2aad1b23ced4c111f77e3a1bc69a43e938e7bc53c1a4c32e684f8f77,be0ec74603175de4fa41a007ebf3ab9353e28168d1ee571be51ea51a1b0d53eb,39c3365dc5d2de3a8d72d2d591f7f8b2b1123f5890595398c9b9fe657e89f903,032cf0379339ff0cc499e0a2dcbb241702d30bd1bf3b84a9100636bfd3c40812
"","","31","","","","1007416","4","1","","1007416108"
"","-220","103111","0","","","1007416","2","-1100","5","1007416109"
"","-220","31","0","","","1007416","2","-1000","2","1007416110"
"","","4","","","","1007416","93","","","1007416111"
"","","0","","","","1007416","91","","","1007416112"
"","1","117631","","0.2","","1007416","3","mhp_sit_talk_worry","","1007416113"
"","0","vo_mhp_1007416","","","","1007416","21","vo_mhp_6015","0","1007416114"
"0","6","117631","0","","0.5","1007416","11","剛、剛才那是什麼啊……","1","1007416115"
"","","0","","","","1007416","91","","","1007416116"
"","","0","","","","1007416","22","0","","1007416117"
"","","0","","","","1007416","91","","","1007416118"
"0","100","1","-240","1.7","mhp_idle_normal","1007417","1","103111","-1000","1007417001"
"1","100","1","-200","1.7","mhp_sit_idle","1007417","1","117631","365","1007417002"
"1","104","1","-220","1.7","mhp_sit_idle","1007417","1","117531","185","1007417003"
"","-240","1","0.85","1","","1007417","31","1","-154","1007417004"
"","173","20","1","0","","1007417","31","120","-237","1007417005"
"","0","30","1","0","","1007417","31","130","160","1007417006"
"","0","11","1","0","","1007417","31","111","0","1007417007"
"0","110","1","-220","1.7","NoItem","1007417","5","11","-200","1007417008"
"0","105","1","-220","1.7","NoItem","1007417","5","12","-200","1007417009"
"1","110","1","-220","1.7","NoItem","1007417","5","21","185","1007417010"
"1","105","1","-220","1.7","NoItem","1007417","5","22","185","1007417011"
"0","1","11","0","0","","1007417","6","1","1","1007417012"
"0","1","12","0","0","","1007417","6","1","1","1007417013"
"0","1","21","0","0","","1007417","6","1","1","1007417014"
"0","1","22","0","0","","1007417","6","1","1","1007417015"
"","","0","","","","1007417","91","","","1007417016"
"","1","117531","","0.2","","1007417","3","mhp_sit_talk_normal","","1007417017"
"","0","vo_mhp_1007417","","","","1007417","21","vo_mhp_6101","0","1007417018"
"0","4","117531","0","0","0.5","1007417","11","忍，請進～","1","1007417019"
"","","0","","","","1007417","91","","","1007417020"
"","1","117531","","0.2","","1007417","3","mhp_sit_idle","","1007417021"
"","1","103111","0","0.2","","1007417","3","mhp_walk","","1007417022"
"","-220","103111","0","","","1007417","2","-200","4","1007417023"
"","","0","","","","1007417","91","","","1007417024"
"","0","103111","0","0.2","","1007417","3","mhp_sit_in","","1007417025"
"","","0","","","","1007417","91","","","1007417026"
"","1","103111","0","0.2","","1007417","3","mhp_sit_idle_sad","","1007417027"
"","","0","","","","1007417","91","","","1007417028"
"","1","103111","0","0.2","","1007417","3","mhp_sit_talk_sad","","1007417029"
"","0","vo_mhp_1007417","","","","1007417","21","vo_mhp_6102","0","1007417030"
"0","3","103111","0","0","1","1007417","11","打擾了。\n父親前幾天真的是失禮了，\n我是為此來道歉的……","1","1007417031"
"","","0","","","","1007417","91","","","1007417032"
"","1","103111","0","0.2","","1007417","3","mhp_sit_idle_sad","","1007417033"
"","1","117531","0","0.2","","1007417","3","mhp_sit_talk_normal","","1007417034"
"","0","vo_mhp_1007417","","","","1007417","21","vo_mhp_6103","0","1007417035"
"0","7","117531","0","0","0.5","1007417","11","哎呀，謝謝妳特地過來。\n但妳可以不用放在心上啊。","1","1007417036"
"","","0","","","","1007417","91","","","1007417037"
"","1","117531","0","0.2","","1007417","3","mhp_sit_idle","","1007417038"
"","1","103111","0","0.2","","1007417","3","mhp_sit_talk_wish2","","1007417039"
"","0","vo_mhp_1007417","","","","1007417","21","vo_mhp_6104","0","1007417040"
"0","4","103111","0","0","0.5","1007417","11","我不能這麼做。","1","1007417041"
"","","0","","","","1007417","91","","","1007417042"
"","1","103111","0","0.2","","1007417","3","mhp_sit_idle_sad","","1007417043"
"","1","117531","0","0.2","","1007417","3","mhp_sit_talk_normal","","1007417044"
"","0","vo_mhp_1007417","","","","1007417","21","vo_mhp_6105","0","1007417045"
"0","5","117531","0","0","0.5","1007417","11","有禮貌是很好，\n但妳好像是個經常操勞的人，\n妳再放鬆一點會比較好喔。","1","1007417046"
"","","0","","","","1007417","91","","","1007417047"
"","1","117531","0","0.2","","1007417","3","mhp_sit_idle","","1007417048"
"","1","103111","0","0.2","","1007417","3","mhp_sit_talk_sad","","1007417049"
"","0","vo_mhp_1007417","","","","1007417","21","vo_mhp_6106","0","1007417050"
"0","4","103111","0","0","1","1007417","11","是這樣嗎……\n這並不是父親造成的，\n只是因為我成長的環境很特殊……","1","1007417051"
"","","0","","","","1007417","91","","","1007417052"
"","1","103111","0","0.2","","1007417","3","mhp_sit_talk_sad2","","1007417053"
"","0","vo_mhp_1007417","","","","1007417","21","vo_mhp_6107","0","1007417054"
"0","5","103111","0","0","0.5","1007417","11","該說就算和公會成員在一起時，\n我也沒辦法和大家一樣，\n露出開心的笑容嗎……","1","1007417055"
"","","0","","","","1007417","91","","","1007417056"
"","1","103111","0","0.2","","1007417","3","mhp_sit_talk_worry","","1007417057"
"","0","vo_mhp_1007417","","","","1007417","21","vo_mhp_6108","0","1007417058"
"0","5","103111","0","0","0.5","1007417","11","沒辦法好好擺出笑臉，\n這樣果然不太好嗎？","1","1007417059"
"","","0","","","","1007417","91","","","1007417060"
"","1","103111","0","0.2","","1007417","3","mhp_sit_idle_sad","","1007417061"
"","1","117531","0","0.2","","1007417","3","mhp_sit_talk_normal","","1007417062"
"","0","vo_mhp_1007417","","","","1007417","21","vo_mhp_6109","0","1007417063"
"0","5","117531","0","0","0.5","1007417","11","沒這回事喔。\n就算能夠露出笑容，\n也不見得就是正常人。","1","1007417064"
"","","0","","","","1007417","91","","","1007417065"
"","1","117531","0","0.2","","1007417","3","mhp_sit_talk_joy1","","1007417066"
"","0","vo_mhp_1007417","","","","1007417","21","vo_mhp_6110","0","1007417067"
"0","5","117531","0","0","0.5","1007417","11","像我們公會，雖然大家都笑臉迎人，\n但基本上都是些很不妙的人。\n包含我在內，呢♪","1","1007417068"
"","","0","","","","1007417","91","","","1007417069"
"","1","117531","0","0.2","","1007417","3","mhp_sit_talk_normal","","1007417070"
"","0","vo_mhp_1007417","","","","1007417","21","vo_mhp_6111","0","1007417071"
"0","5","117531","0","0","0.5","1007417","11","但大家還是充滿了魅力喔。\n沒辦法單憑一個表情來判斷人的好壞，\n也不應該這麼做。","1","1007417072"
"","","0","","","","1007417","91","","","1007417073"
"","1","117531","0","0.2","","1007417","3","mhp_sit_talk_wish","","1007417074"
"","0","vo_mhp_1007417","","","","1007417","21","vo_mhp_6112","0","1007417075"
"0","5","117531","0","0","0.5","1007417","11","我對妳還不太了解，\n但我知道妳就算無法露出笑容，\n也不是那種會讓別人感到不快的女孩。","1","1007417076"
"","","0","","","","1007417","91","","","1007417077"
"","1","117531","0","0.2","","1007417","3","mhp_sit_talk_bitter","","1007417078"
"","0","vo_mhp_1007417","","","","1007417","21","vo_mhp_6113","0","1007417079"
"0","5","117531","0","0","0.5","1007417","11","我是醫生，\n所以很有看人的眼光喔♪","1","1007417080"
"","","0","","","","1007417","91","","","1007417081"
"","1","117531","0","0.2","","1007417","3","mhp_sit_idle","","1007417082"
"","1","103111","0","0.2","","1007417","3","mhp_sit_talk_wish","","1007417083"
"","0","vo_mhp_1007417","","","","1007417","21","vo_mhp_6114","0","1007417084"
"0","5","103111","0","0","0.5","1007417","11","……原來醫生\n也有在做人生諮詢啊。","1","1007417085"
"","","0","","","","1007417","91","","","1007417086"
"","1","103111","0","0.2","","1007417","3","mhp_sit_idle_wish","","1007417087"
"","1","117531","0","0.2","","1007417","3","mhp_sit_talk_normal","","1007417088"
"","0","vo_mhp_1007417","","","","1007417","21","vo_mhp_6115","0","1007417089"
"0","6","117531","0","0","0.5","1007417","11","其實這不是我的專門，\n但要為迷惘的少年少女做諮商，這我還是辦得到的。","1","1007417090"
"","","0","","","","1007417","91","","","1007417091"
"","1","117531","0","0.2","","1007417","3","mhp_sit_idle","","1007417092"
"","1","103111","0","0.2","","1007417","3","mhp_sit_talk_normal","","1007417093"
"","0","vo_mhp_1007417","","","","1007417","21","vo_mhp_6116","0","1007417094"
"0","4","103111","0","0","1","1007417","11","……謝謝妳。\n我總覺得心裡輕鬆了一點。","1","1007417095"
"","","0","","","","1007417","91","","","1007417096"
"","","0","","","","1007417","22","0","","1007417097"
"","1","103111","0","0.2","","1007417","3","mhp_sit_idle","","1007417098"
"0","0","117531","1","0.2","","1007417","3","mhp_sit_out","mhp_idle_normal","1007417099"
"","","1","","","","1007417","93","","","1007417100"
"","","111","1","1","","1007417","32","1","","1007417101"
"","","120","1","1","","1007417","32","1","","1007417102"
"","","se_10031400","","","","1007417","23","se_10031400_rose","","1007417103"
"","0","117531","0","0.2","","1007417","3","mhp_mitsuki_kime","","1007417104"
"","","1","","","","1007417","93","","","1007417105"
"","","130","1","1","","1007417","32","1","","1007417106"
"","","4","","","","1007417","93","","","1007417107"
"","","130","1","1","","1007417","32","0","","1007417108"
"","","1.2","","","","1007417","93","","","1007417109"
"0","0","117531","1","0.2","","1007417","3","mhp_sit_in","mhp_sit_idle","1007417110"
"","","2","","","","1007417","93","","","1007417111"
"","1","117531","0","0.2","","1007417","3","mhp_sit_talk_normal","","1007417112"
"","0","vo_mhp_1007417","","","","1007417","21","vo_mhp_6117","0","1007417113"
"0","4","117531","0","0","0.5","1007417","11","那真是太好了。\n不提這個，妳很擅長占卜吧？\n我也想更了解妳，\n所以能請妳為我占卜一下嗎？","1","1007417114"
"","","0","","","","1007417","91","","","1007417115"
"","1","117531","0","0.2","","1007417","3","mhp_sit_idle","","1007417116"
"","1","103111","0","0.2","","1007417","3","mhp_sit_talk_wish","","1007417117"
"","0","vo_mhp_1007417","","","","1007417","21","vo_mhp_6118","0","1007417118"
"0","4","103111","0","0","0.5","1007417","11","好的，我也想更了解醫生，\n那我就認真地為妳占卜囉。","1","1007417119"
"","","0","","","","1007417","91","","","1007417120"
"","1","103111","0","0.2","","1007417","3","mhp_sit_idle_wish","","1007417121"
"","1","117531","0","0.2","","1007417","3","mhp_sit_talk_normal","","1007417122"
"","0","vo_mhp_1007417","","","","1007417","21","vo_mhp_6119","0","1007417123"
"0","3","117531","0","0","1.5","1007417","11","這真令人開心。那麼，那個……\n能用占卜算出我接下來\n有、有沒有好姻緣之類嗎？","1","1007417124"
"","","3","","","","1007417","93","1","","1007417125"
"","1","117531","0","0.2","","1007417","3","mhp_mitsuki_sit_shy","","1007417126"
"","","1007417124","","","","1007417","91","","","1007417127"
"","","0","","","","1007417","22","0","","1007417128"
"","","0.5","","","","1007417","93","0","","1007417129"
"0","0","117631","1","0.2","","1007417","3","mhp_yuki_sit_yareyare_in","mhp_yuki_sit_yareyare_loop","1007417130"
"","","2","","","","1007417","93","0","","1007417131"
"","","0","","","","1007417","91","","","1007417132"
"0","100","1","0","1.7","mhp_sit_idle_sad","1009011","1","100931","0","1009011001"
"0","101","1","0","1.7","NoItem_sit_idle","1009011","5","31","0","1009011002"
"","1","100931","","0.2","","1009011","3","mhp_anna_dark_loop","","1009011003"
"","1","31","","0.2","","1009011","3","mhp_anna_dark_loop","","1009011004"
"","0","vo_mhp","","","","1009011","21","vo_mhp_0301","0","1009011005"
"0","3","100931","0","0","0","1009011","11","嗚，我的頭……給我\n平靜下來！可惡，又有\n攻擊從某個地方……！","0","1009011006"
"","","0","","","","1009011","91","","","1009011007"
"0","100","1","0","1.7","mhp_sit_idle","1009012","1","100931","0","1009012001"
"","1","100931","","0.2","","1009012","3","mhp_anna_huhu_loop","","1009012002"
"","1","31","","0.2","","1009012","3","NoItem","","1009012003"
"","0","vo_mhp","","","","1009012","21","vo_mhp_0302","0","1009012004"
"0","3","100931","0","0","0","1009012","11","一波未平一波又起，\n強者總是會被盯上啊。","0","1009012005"
"","","0","","","","1009012","91","","","1009012006"
"0","100","1","0","1.7","mhp_sit_idle","1009013","1","100931","0","1009013001"
"","1","100931","","0.2","","1009013","3","mhp_anna_chill_loop","","1009013002"
"","1","31","","0.2","","1009013","3","NoItem","","1009013003"
"","0","vo_mhp","","","","1009013","21","vo_mhp_0303","0","1009013004"
"0","6","100931","0","0","0","1009013","11","嗚嗚，好難受……","0","1009013005"
"","","0","","","","1009013","91","","","1009013006"
"0","100","1","0","1.7","mhp_sit_idle_sad","1025011","1","102511","0","1025011001"
"","1","102511","","0.2","","1025011","3","mhp_sit_talk_sad","","1025011002"
"","0","vo_mhp","","","","1025011","21","vo_mhp_0201","0","1025011003"
"0","5","102511","0","0","0","1025011","11","拿這種事情來看診，\n是不是真的\n很失禮呢……","0","1025011004"
"","","0","","","","1025011","91","","","1025011005"
"","1","102511","","0.2","","1025011","3","mhp_sit_idle_sad","","1025011006"
"0","100","1","0","1.7","mhp_sit_idle","1025012","1","102511","0","1025012001"
"","1","102511","","0.2","","1025012","3","mhp_sit_talk_joy2","","1025012002"
"","0","vo_mhp","","","","1025012","21","vo_mhp_0202","0","1025012003"
"0","5","102511","0","0","0","1025012","11","深月醫生好厲害喔，\n她一定可以幫我……！","0","1025012004"
"","","0","","","","1025012","91","","","1025012005"
"","1","102511","","0.2","","1025012","3","mhp_sit_idle_joy2","","1025012006"
"0","100","1","0","1.7","mhp_sit_idle","1025013","1","102511","0","1025013001"
"","1","102511","","0.2","","1025013","3","mhp_sit_talk_sad2","","1025013002"
"","0","vo_mhp","","","","1025013","21","vo_mhp_0203","0","1025013003"
"0","4","102511","0","0","0","1025013","11","今天是最後的診療……\n真希望可以治好冒失。","0","1025013004"
"","","0","","","","1025013","91","","","1025013005"
"","1","102511","","0.2","","1025013","3","mhp_sit_idle_sad2","","1025013006"
"0","100","1","0","1.7","mhp_sit_idle","1031011","1","103111","0","1031011001"
"","1","103111","","0.2","","1031011","3","mhp_sit_talk_sad","","1031011002"
"","0","vo_mhp","","","","1031011","21","vo_mhp_0601","0","1031011003"
"0","4","103111","0","0","0","1031011","11","我有不好的預感……\n希望爸爸\n不要給人添麻煩。","0","1031011004"
"","","0","","","","1031011","91","","","1031011005"
"","1","103111","","0.2","","1031011","3","mhp_sit_idle_sad","","1031011006"
"0","100","1","0","1.7","mhp_sit_idle","1031012","1","103111","0","1031012001"
"","1","103111","","0.2","","1031012","3","mhp_sit_talk_wish","","1031012002"
"","0","vo_mhp","","","","1031012","21","vo_mhp_0602","0","1031012003"
"0","4","103111","0","0","0","1031012","11","那個醫生是個很棒\n的人……我可能還想\n再和她多聊一下。","0","1031012004"
"","","0","","","","1031012","91","","","1031012005"
"","1","103111","","0.2","","1031012","3","mhp_sit_idle_wish","","1031012006"
"0","100","1","0","1.7","mhp_sit_idle","1044011","1","104431","0","1044011001"
"","1","104431","","0.2","","1044011","3","mhp_sit_talk_thinking","","1044011002"
"","0","vo_mhp","","","","1044011","21","vo_mhp_0501","0","1044011003"
"0","5","104431","0","0","0","1044011","11","好了，就來見識一下\n那什麼名醫的技術吧！","0","1044011004"
"","","0","","","","1044011","91","","","1044011005"
"","1","104431","","0.2","","1044011","3","mhp_sit_idle_thinking","","1044011006"
"0","100","1","0","1.7","mhp_sit_idle","1044012","1","104431","0","1044012001"
"","1","104431","","0.2","","1044012","3","mhp_sit_talk_sad","","1044012002"
"","0","vo_mhp","","","","1044012","21","vo_mhp_0502","0","1044012003"
"0","4","104431","0","0","0","1044012","11","冷靜……\n妾身要保持鎮定……","0","1044012004"
"","","0","","","","1044012","91","","","1044012005"
"","1","104431","","0.2","","1044012","3","mhp_sit_idle_sad","","1044012006"
"0","100","1","0","1.7","mhp_sit_idle","1044013","1","104431","0","1044013001"
"","1","104431","","0.2","","1044013","3","mhp_sit_talk_memory","","1044013002"
"","0","vo_mhp","","","","1044013","21","vo_mhp_0503","0","1044013003"
"0","4","104431","0","0","0","1044013","11","那傢伙就快成為\n妾身的人了……\n呵呵呵，你就等著吧！","0","1044013004"
