18beae7d53c98f54df39934bc348a781416acc54b55f7bb0e1da19ba4d1ade5c,58c35e46f8065dc4fe676f83ea79cd374bbd0c567a1de8b21dadd3b883b1d767,17b4bf623638ad5b9e30ca8d908f41de6bd88a0757a12b51eba6ba55b9a4efc4,ddff980a907a81b4210661485c44ead45f77d6a72de1e56359e498625fadd6d6,bf4a32942471240eb6845ecc2e463098152f158251a41eb78a5c625928f5fe8d,3028b90378ff7bc0a91980589d2b6e061a5507f51a5c794168d8184c6a27c9d4,73094aebe98bec6eb533356c10faee0a04de295a05cd6b4d7e3e3e890266f4a8,1311092b5b8aa1274b1e75769807465fc00e6e338f3974194bef58de62a0fa13,3dca30bee7aba25cfede1e08f22fda8344b8debd916836044f466ce399372b89,2ddbb700d5681988b378b08077816d166e59d9d0480689644a130972d99cdf02,7d84ad4e09612a69a104e1485931487cf455dc411c07ad24e440349159cadb3f,7c2b40804e0959b94a5d84a30f67934143a78c5f065a93b1e93a3406b9be954a,75d58e0bbc1323998486532c9c2e7cea8c8f7e6c15a2b0b17c9ec72563903b10,14df60799b4715da3a147566f8441a1c639e3f6b2b3382dd28d696806cbadeb6
"花凜","2022/05/25 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","20023005","1","20023","-416.5","1","2030/01/01 14:59:59","5","0","0"
"花凜","2022/05/25 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","20023006","2","20023","-363","1","2030/01/01 14:59:59","1","0","5.506"
"花凜","2022/05/25 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","20023007","1","20023","-363","2","2030/01/01 14:59:59","2","0","1.216"
"花凜","2022/05/25 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","20023008","1","20023","-363","2","2030/01/01 14:59:59","3","0","1.539"
"花凜","2022/05/25 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","20023009","1","20023","-363","2","2030/01/01 14:59:59","4","0","1.875"
"琪愛兒","2022/05/25 16:00:00","","51","110901","20023101","7","20023","-285","1","2030/01/01 14:59:59","101","8","9.376"
"克蘿依","2022/05/25 16:00:00","","51","110801","20023102","7","20023","-285","1","2030/01/01 14:59:59","201","8","11.12"
"優妮","2022/05/25 16:00:00","","51","111001","20023103","4","20023","-285","1","2030/01/01 14:59:59","301","8","15.936"
"琪愛兒","2022/05/25 16:00:00","","51","110901","20023104","3","20023","-285","1","2030/01/01 14:59:59","102","8","8.78"
"克蘿依","2022/05/25 16:00:00","","51","110801","20023105","6","20023","-285","1","2030/01/01 14:59:59","202","8","9.573"
"優妮","2022/05/25 16:00:00","","51","111001","20023106","1","20023","-285","1","2030/01/01 14:59:59","302","8","0"
"琪愛兒","2022/05/25 16:00:00","","51","110901","20023107","2","20023","-285","1","2030/01/01 14:59:59","103","8","12.005"
"克蘿依","2022/05/25 16:00:00","","51","110801","20023108","1","20023","-285","2","2030/01/01 14:59:59","203","8","5.22"
"優妮","2022/05/25 16:00:00","","51","111001","20023109","4","20023","-285","1","2030/01/01 14:59:59","303","8","6.41"
"琪愛兒","2022/05/25 16:00:00","","52","110901","20023110","1","20023","-285","4","2030/01/01 14:59:59","104","8","10.08"
"克蘿依","2022/05/25 16:00:00","","52","110801","20023111","3","20023","-285","7","2030/01/01 14:59:59","204","8","9.208"
"優妮","2022/05/25 16:00:00","","52","111001","20023112","1","20023","-285","1","2030/01/01 14:59:59","304","8","0"
"琪愛兒","2022/05/25 16:00:00","","52","110901","20023113","4","20023","-285","4","2030/01/01 14:59:59","105","8","0"
"克蘿依","2022/05/25 16:00:00","","52","110801","20023114","2","20023","-285","1","2030/01/01 14:59:59","205","8","10.982"
"優妮","2022/05/25 16:00:00","","52","111001","20023115","2","20023","-285","2","2030/01/01 14:59:59","305","8","0"
"琪愛兒","2022/05/25 16:00:00","","52","110901","20023116","7","20023","-285","1","2030/01/01 14:59:59","106","8","14.69"
"克蘿依","2022/05/25 16:00:00","","52","110801","20023117","5","20023","-285","1","2030/01/01 14:59:59","206","8","14.72"
"優妮","2022/05/25 16:00:00","","52","111001","20023118","1","20023","-285","1","2030/01/01 14:59:59","306","8","0"
"花凜","2022/06/24 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","20024001","2","20024","-416.5","1","2030/01/01 14:59:59","1","0","3.414"
"花凜","2022/06/24 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","20024002","2","20024","-416.5","1","2030/01/01 14:59:59","2","0","3.099"
"花凜","2022/06/24 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","20024003","2","20024","-416.5","1","2030/01/01 14:59:59","3","0","2.801"
"花凜","2022/06/24 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","20024004","2","20024","-416.5","2","2030/01/01 14:59:59","4","0","0"
"花凜","2022/06/24 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","20024005","1","20024","-416.5","1","2030/01/01 14:59:59","5","0","0"
"花凜","2022/06/24 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","20024006","2","20024","-363","1","2030/01/01 14:59:59","1","0","5.506"
"花凜","2022/06/24 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","20024007","1","20024","-363","2","2030/01/01 14:59:59","2","0","1.216"
"花凜","2022/06/24 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","20024008","1","20024","-363","2","2030/01/01 14:59:59","3","0","1.539"
"花凜","2022/06/24 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","20024009","1","20024","-363","2","2030/01/01 14:59:59","4","0","1.875"
"真陽","2022/06/24 16:00:00","","51","103301","20024101","1","20024","-285","4","2030/01/01 14:59:59","101","8","4.004"
"鈴","2022/06/24 16:00:00","","51","102601","20024102","5","20024","-285","1","2030/01/01 14:59:59","201","8","5.52"
"莉瑪","2022/06/24 16:00:00","","51","105201","20024103","1","20024","-285","5","2030/01/01 14:59:59","301","8","3.438"
"栞","2022/06/24 16:00:00","","51","103801","20024104","1","20024","-285","4","2030/01/01 14:59:59","401","8","4.628"
"真陽","2022/06/24 16:00:00","","51","103301","20024105","2","20024","-285","1","2030/01/01 14:59:59","102","8","5.483"
"鈴","2022/06/24 16:00:00","","51","102601","20024106","1","20024","-285","4","2030/01/01 14:59:59","202","8","6.927"
"莉瑪","2022/06/24 16:00:00","","51","105201","20024107","2","20024","-285","1","2030/01/01 14:59:59","302","8","4.387"
"栞","2022/06/24 16:00:00","","51","103801","20024108","2","20024","-285","1","2030/01/01 14:59:59","402","8","3.582"
"真陽","2022/06/24 16:00:00","","51","103301","20024109","1","20024","-285","1","2030/01/01 14:59:59","103","8","0"
"鈴","2022/06/24 16:00:00","","51","102601","20024110","2","20024","-285","1","2030/01/01 14:59:59","203","8","5.699"
"莉瑪","2022/06/24 16:00:00","","51","105201","20024111","2","20024","-285","2","2030/01/01 14:59:59","303","8","0"
"栞","2022/06/24 16:00:00","","51","103801","20024112","2","20024","-285","2","2030/01/01 14:59:59","403","8","0"
"真陽","2022/06/24 16:00:00","","52","103301","20024113","2","20024","-285","1","2030/01/01 14:59:59","104","8","10.586"
"鈴","2022/06/24 16:00:00","","52","102601","20024114","5","20024","-285","5","2030/01/01 14:59:59","204","8","0"
"莉瑪","2022/06/24 16:00:00","","52","105201","20024115","1","20024","-285","2","2030/01/01 14:59:59","304","8","5.407"
"栞","2022/06/24 16:00:00","","52","103801","20024116","2","20024","-285","2","2030/01/01 14:59:59","404","8","0"
"真陽","2022/06/24 16:00:00","","52","103301","20024117","2","20024","-285","7","2030/01/01 14:59:59","105","8","7.692"
"鈴","2022/06/24 16:00:00","","52","102601","20024118","2","20024","-285","1","2030/01/01 14:59:59","205","8","4.989"
"莉瑪","2022/06/24 16:00:00","","52","105201","20024119","1","20024","-285","1","2030/01/01 14:59:59","305","8","0"
"栞","2022/06/24 16:00:00","","52","103801","20024120","5","20024","-285","2","2030/01/01 14:59:59","405","8","7.758"
"真陽","2022/06/24 16:00:00","","52","103301","20024121","2","20024","-285","1","2030/01/01 14:59:59","106","8","6.587"
"鈴","2022/06/24 16:00:00","","52","102601","20024122","2","20024","-285","2","2030/01/01 14:59:59","206","8","0"
"莉瑪","2022/06/24 16:00:00","","52","105201","20024123","2","20024","-285","2","2030/01/01 14:59:59","306","8","0"
"栞","2022/06/24 16:00:00","","52","103801","20024124","2","20024","-285","2","2030/01/01 14:59:59","406","8","0"
"花凜","2022/07/26 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","20025001","2","20025","-416.5","1","2030/01/01 14:59:59","1","0","3.414"
"花凜","2022/07/26 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","20025002","2","20025","-416.5","1","2030/01/01 14:59:59","2","0","3.099"
"花凜","2022/07/26 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","20025003","2","20025","-416.5","1","2030/01/01 14:59:59","3","0","2.801"
"花凜","2022/07/26 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","20025004","2","20025","-416.5","2","2030/01/01 14:59:59","4","0","0"
"花凜","2022/07/26 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","20025005","1","20025","-416.5","1","2030/01/01 14:59:59","5","0","0"
"花凜","2022/07/26 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","20025006","2","20025","-363","1","2030/01/01 14:59:59","1","0","5.506"
"花凜","2022/07/26 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","20025007","1","20025","-363","2","2030/01/01 14:59:59","2","0","1.216"
"花凜","2022/07/26 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","20025008","1","20025","-363","2","2030/01/01 14:59:59","3","0","1.539"
"花凜","2022/07/26 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","20025009","1","20025","-363","2","2030/01/01 14:59:59","4","0","1.875"
"璃乃","2022/07/26 16:00:00","","51","101101","20025101","6","20025","-285","2","2030/01/01 14:59:59","101","8","12.688"
"璃乃（奇幻）","2022/07/26 16:00:00","","51","112901","20025102","6","20025","-285","2","2030/01/01 14:59:59","111","8","12.688"
"步未","2022/07/26 16:00:00","","51","105501","20025103","5","20025","-285","4","2030/01/01 14:59:59","201","8","9.506"
"步未（奇幻）","2022/07/26 16:00:00","","51","113001","20025104","5","20025","-285","4","2030/01/01 14:59:59","211","8","9.506"
"日和（奇幻）","2022/07/26 16:00:00","","51","900103","20025106","1","20025","-285","3","2030/01/01 14:59:59","311","8","7.071"
"祈梨","2022/07/26 16:00:00","","51","906601","20025107","4","20025","-285","6","2030/01/01 14:59:59","401","30","8.59"
"帆稀","2022/07/26 16:00:00","","51","106701","20025108","2","20025","-285","1","2030/01/01 14:59:59","501","-8","11.933"
"璃乃","2022/07/26 16:00:00","","51","101101","20025109","2","20025","-285","1","2030/01/01 14:59:59","102","8","10.355"
"璃乃（奇幻）","2022/07/26 16:00:00","","51","112901","20025110","2","20025","-285","1","2030/01/01 14:59:59","112","8","10.355"
"步未","2022/07/26 16:00:00","","51","105501","20025111","1","20025","-285","6","2030/01/01 14:59:59","202","8","6.107"
"步未（奇幻）","2022/07/26 16:00:00","","51","113001","20025112","1","20025","-285","6","2030/01/01 14:59:59","212","8","6.107"
"日和","2022/07/26 16:00:00","","51","100101","20025113","2","20025","-285","1","2030/01/01 14:59:59","302","8","6.516"
"日和（奇幻）","2022/07/26 16:00:00","","51","900103","20025114","2","20025","-285","1","2030/01/01 14:59:59","312","8","6.516"
"祈梨","2022/07/26 16:00:00","","51","906601","20025115","7","20025","-285","5","2030/01/01 14:59:59","402","30","10.04"
"帆稀","2022/07/26 16:00:00","","51","106701","20025116","2","20025","-285","2","2030/01/01 14:59:59","502","-8","0"
"璃乃（奇幻）","2022/07/26 16:00:00","","51","112901","20025118","3","20025","-285","4","2030/01/01 14:59:59","113","8","9.009"
"步未（奇幻）","2022/07/26 16:00:00","","51","113001","20025120","4","20025","-285","4","2030/01/01 14:59:59","213","8","0"
"日和（奇幻）","2022/07/26 16:00:00","","51","900103","20025122","2","20025","-285","6","2030/01/01 14:59:59","313","8","5.681"
"祈梨","2022/07/26 16:00:00","","51","906601","20025123","4","20025","-285","1","2030/01/01 14:59:59","403","30","12.143"
"帆稀","2022/07/26 16:00:00","","51","106701","20025124","3","20025","-285","1","2030/01/01 14:59:59","503","-8","12.817"
"璃乃","2022/07/26 16:00:00","","52","101101","20025125","1","20025","-285","1","2030/01/01 14:59:59","104","8","0"
"璃乃（奇幻）","2022/07/26 16:00:00","","52","112901","20025126","1","20025","-285","1","2030/01/01 14:59:59","114","8","0"
"步未","2022/07/26 16:00:00","","52","105501","20025127","2","20025","-285","1","2030/01/01 14:59:59","204","8","8.895"
"步未（奇幻）","2022/07/26 16:00:00","","52","113001","20025128","2","20025","-285","1","2030/01/01 14:59:59","214","8","8.895"
"日和","2022/07/26 16:00:00","","52","100101","20025129","1","20025","-285","2","2030/01/01 14:59:59","304","8","5.1"
"日和（奇幻）","2022/07/26 16:00:00","","52","900103","20025130","1","20025","-285","2","2030/01/01 14:59:59","314","8","5.1"
"祈梨","2022/07/26 16:00:00","","52","906601","20025131","5","20025","-285","2","2030/01/01 14:59:59","404","30","12.162"
"帆稀","2022/07/26 16:00:00","","52","106701","20025132","1","20025","-285","1","2030/01/01 14:59:59","504","-8","0"
"璃乃","2022/07/26 16:00:00","","52","101101","20025133","5","20025","-285","2","2030/01/01 14:59:59","105","8","7.23"
"璃乃（奇幻）","2022/07/26 16:00:00","","52","112901","20025134","5","20025","-285","2","2030/01/01 14:59:59","115","8","7.23"
"步未","2022/07/26 16:00:00","","52","105501","20025135","2","20025","-285","1","2030/01/01 14:59:59","205","8","7.989"
"步未（奇幻）","2022/07/26 16:00:00","","52","113001","20025136","2","20025","-285","1","2030/01/01 14:59:59","215","8","7.989"
"日和","2022/07/26 16:00:00","","52","100101","20025137","1","20025","-285","2","2030/01/01 14:59:59","305","8","3.524"
"日和（奇幻）","2022/07/26 16:00:00","","52","900103","20025138","1","20025","-285","2","2030/01/01 14:59:59","315","8","3.524"
"祈梨","2022/07/26 16:00:00","","52","906601","20025139","2","20025","-285","6","2030/01/01 14:59:59","405","30","5.52"
"帆稀","2022/07/26 16:00:00","","52","106701","20025140","2","20025","-285","1","2030/01/01 14:59:59","505","-8","6.533"
"璃乃","2022/07/26 16:00:00","","52","101101","20025141","1","20025","-285","1","2030/01/01 14:59:59","106","8","0"
"璃乃（奇幻）","2022/07/26 16:00:00","","52","112901","20025142","1","20025","-285","1","2030/01/01 14:59:59","116","8","0"
"步未","2022/07/26 16:00:00","","52","105501","20025143","1","20025","-285","1","2030/01/01 14:59:59","206","8","0"
"步未（奇幻）","2022/07/26 16:00:00","","52","113001","20025144","1","20025","-285","1","2030/01/01 14:59:59","216","8","0"
"日和","2022/07/26 16:00:00","","52","100101","20025145","2","20025","-285","1","2030/01/01 14:59:59","306","8","13.262"
"日和（奇幻）","2022/07/26 16:00:00","","52","900103","20025146","2","20025","-285","1","2030/01/01 14:59:59","316","8","13.262"
"祈梨","2022/07/26 16:00:00","","52","906601","20025147","2","20025","-285","2","2030/01/01 14:59:59","406","30","0"
"帆稀","2022/07/26 16:00:00","","52","106701","20025148","2","20025","-285","2","2030/01/01 14:59:59","506","-8","0"
"花凜","2022/08/26 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","20026001","2","20026","-416.5","1","2030/01/01 14:59:59","1","0","3.414"
"花凜","2022/08/26 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","20026002","2","20026","-416.5","1","2030/01/01 14:59:59","2","0","3.099"
"花凜","2022/08/26 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","20026003","2","20026","-416.5","1","2030/01/01 14:59:59","3","0","2.801"
"花凜","2022/08/26 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","20026004","2","20026","-416.5","2","2030/01/01 14:59:59","4","0","0"
"花凜","2022/08/26 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","20026005","1","20026","-416.5","1","2030/01/01 14:59:59","5","0","0"
"花凜","2022/08/26 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","20026006","2","20026","-363","1","2030/01/01 14:59:59","1","0","5.506"
"花凜","2022/08/26 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","20026007","1","20026","-363","2","2030/01/01 14:59:59","2","0","1.216"
"花凜","2022/08/26 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","20026008","1","20026","-363","2","2030/01/01 14:59:59","3","0","1.539"
"花凜","2022/08/26 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","20026009","1","20026","-363","2","2030/01/01 14:59:59","4","0","1.875"
"流夏（夏日）","2022/08/26 16:00:00","","51","113101","20026102","5","20026","-285","4","2030/01/01 14:59:59","111","-8","14.15"
"七七香（夏日）","2022/08/26 16:00:00","","51","113301","20026104","2","20026","-285","5","2030/01/01 14:59:59","211","8","9.48"
"杏奈（夏日）","2022/08/26 16:00:00","","51","113201","20026106","3","20026","-285","3","2030/01/01 14:59:59","311","8","0"
"流夏","2022/08/26 16:00:00","","51","105601","20026107","2","20026","-285","1","2030/01/01 14:59:59","102","-8","9.376"
"流夏（夏日）","2022/08/26 16:00:00","","51","113101","20026108","2","20026","-285","1","2030/01/01 14:59:59","112","-8","9.376"
"七七香","2022/08/26 16:00:00","","51","101301","20026109","3","20026","-285","3","2030/01/01 14:59:59","202","8","0"
"七七香（夏日）","2022/08/26 16:00:00","","51","113301","20026110","3","20026","-285","3","2030/01/01 14:59:59","212","8","0"
"杏奈","2022/08/26 16:00:00","","51","100901","20026111","1","20026","-285","4","2030/01/01 14:59:59","302","8","8.18"
"杏奈（夏日）","2022/08/26 16:00:00","","51","113201","20026112","1","20026","-285","4","2030/01/01 14:59:59","312","8","8.18"
"流夏","2022/08/26 16:00:00","","51","105601","20026113","4","20026","-285","4","2030/01/01 14:59:59","103","-8","0"
