f3ef84b895a22268622cbcdf412d717cb1cc8923a57894957a2433dc05ceb1d6,6a4606c2b4f7ae0d0906f1e691549c15b1dbfc54ca9c5e0ecf4aa6362fa2f6e9,61bc5a4afac597d1b1adece6acfe4725bcc1e6e7997c0417b3d98264bcfbfb80,c69fad87cd073612416e48a1fd590645527a69bea087e53a9bcd3f001aed2d65,a5a7061f9f3860ed3d8a6c78d7ad71775c1c8ed51d430a6f78bf3acb58c33bbe,57ec4bc05790b34c0bea04669f16d22d24faefc87d8fa3bb319cbcc0546560f1,55a220d0d1259bcfbcdd6bab353641a67cc0410d3fffbeed6c42e033b9024aac,043b32a0f6fe340a583e0fdae153047358fa0ec49b9212e8f0fa7e8d60086ff7,5d025ab1c051db0ff68a39528bd14635219dd01ad09ef2c8c812b3ab75345275,89146b2849e7b6ef62032409023d362e9bb833b0e34ee65254ba7030c1e10f8e,2eedc0d3d225e61c996140e8f0f7a12e5fbc4d2f0e6ffd06a91f68635c94af13
"1007415","4","117631","0","0","11","0","真是的，妳別嚇我啦。\n說是這麼說，醫生果然很溫柔呢♪","0.5","1007415099","1"
"1007415","","0","","","91","","","","1007415100",""
"1007415","1","117631","","","3","0.2","mhp_sit_idle_joy2","","1007415101",""
"1007415","1","117531","","","3","0.2","mhp_talk_thinking","","1007415102",""
"1007415","0","vo_mhp_1007415","","","21","","vo_mhp_3214","","1007415103","0"
"1007415","6","117531","0","0","11","0","不過，因為這是效果很好的安眠藥，\n她或許會睡上一星期左右呢。","0.5","1007415104","1"
"1007415","","0","","","91","","","","1007415105",""
"1007415","1","117531","","","3","0.2","mhp_idle_thinking","","1007415106",""
"1007415","1","117631","","","3","0.2","mhp_sit_idle_surprise2","","1007415107",""
"1007415","0","vo_mhp_1007415","","","21","","vo_mhp_3215","","1007415108","0"
"1007415","8","117631","0","0","11","0","咦？","0.5","1007415109","1"
"1007415","","0","","","91","","","","1007415110",""
"1007415","","111","","1","32","1","1","","1007415111",""
"1007415","","120","","1","32","1","1","","1007415112",""
"1007415","","se_10031400","","","23","","se_10031400_rose","","1007415113",""
"1007415","0","117531","","0","3","0.2","mhp_mitsuki_kime","","1007415114",""
"1007415","","1","","","93","","","","1007415115",""
"1007415","","130","","1","32","1","1","","1007415116",""
"1007415","","4","","","93","","","","1007415117",""
"1007415","","130","","1","32","1","0","","1007415118",""
"1007415","","0","","","91","","","","1007415119",""
"1007416","100","1","0","-240","1","1.7","103111","mhp_idle_normal","1007416001","-1100"
"1007416","100","1","1","-200","1","1.7","117631","mhp_sit_idle","1007416002","365"
"1007416","100","1","1","-220","1","1.7","117531","mhp_sit_idle","1007416003","185"
"1007416","-240","1","","0.85","31","1","1","","1007416004","-154"
"1007416","110","1","0","-220","5","1.7","11","NoItem","1007416005","-200"
"1007416","105","1","0","-220","5","1.7","12","NoItem","1007416006","-200"
"1007416","110","1","1","-220","5","1.7","21","NoItem","1007416007","185"
"1007416","105","1","1","-220","5","1.7","22","NoItem","1007416008","185"
"1007416","1","11","0","0","6","0","1","","1007416009","1"
"1007416","1","12","0","0","6","0","1","","1007416010","1"
"1007416","1","21","0","0","6","0","1","","1007416011","1"
"1007416","1","22","0","0","6","0","1","","1007416012","1"
"1007416","110","1","0","-240","5","1.7","31","mhp_skull_idle","1007416013","-1000"
"1007416","","0","","","91","","","","1007416014",""
"1007416","1","117531","","","3","0.2","mhp_sit_talk_normal","","1007416015",""
"1007416","0","vo_mhp_1007416","","","21","","vo_mhp_6001","","1007416016","0"
"1007416","7","117531","0","0","11","0","下一位請進～","0.5","1007416017","1"
"1007416","","0","","","91","","","","1007416018",""
"1007416","1","117531","","","3","0.2","mhp_sit_idle","","1007416019",""
"1007416","1","103111","","","3","0.2","mhp_walk","","1007416020",""
"1007416","-220","103111","","0","2","","-300","","1007416021","4"
"1007416","-220","31","","0","2","","-200","","1007416022","4"
"1007416","","0","","","91","","","","1007416023",""
"1007416","0","103111","","0","3","0.2","mhp_idle_sad","","1007416024",""
"1007416","","0","","","91","","","","1007416025",""
"1007416","1","103111","","0","3","0.2","mhp_idle_sad","","1007416026",""
"1007416","","0","","","91","","","","1007416027",""
"1007416","1","31","","","3","0.2","mhp_skull_talk","","1007416028",""
"1007416","0","vo_mhp_1007416","","","21","","vo_mhp_6002","","1007416029","0"
"1007416","5","31","0","0","11","0","如何？忍，妳能從這個房間感覺到\n相當強烈的靈魂氣息吧？","0.5","1007416030","1"
"1007416","","0","","","91","","","","1007416031",""
"1007416","1","31","","","3","0.2","mhp_skull_idle","","1007416032",""
"1007416","1","103111","","0","3","0.2","mhp_talk_sad","","1007416033",""
"1007416","0","vo_mhp_1007416","","","21","","vo_mhp_6003","","1007416034","0"
"1007416","6","103111","0","0","11","0","爸爸，你說的是真的嗎？\n但我什麼都沒感覺到……","0.5","1007416035","1"
"1007416","","0","","","91","","","","1007416036",""
"1007416","1","103111","","","3","0.2","mhp_idle_sad","","1007416037",""
"1007416","1","31","","","3","0.2","mhp_skull_talk","","1007416038",""
"1007416","0","vo_mhp_1007416","","","21","","vo_mhp_6004","","1007416039","0"
"1007416","7","31","0","0","11","0","妳看！她果然是符合本大爺\n喜好的超級美女！呼～這種成熟得\n恰到好處的感覺真讓人受不了！","1","1007416040","1"
"1007416","","3","","","93","","1","","1007416041",""
"1007416","0","31","0","1","3","0.2","mhp_skull_excite_in","","1007416042","mhp_skull_excite_loop"
"1007416","","1007416040","","","91","","","","1007416043",""
"1007416","1","117631","","0","3","0.2","mhp_sit_talk_worry","","1007416044",""
"1007416","0","vo_mhp_1007416","","","21","","vo_mhp_6005","","1007416045","0"
"1007416","5","117631","0","0","11","0","嗚哇，什麼？骷髏頭在說話？\n真讓人不舒服……","0.5","1007416046","1"
"1007416","","0","","","91","","","","1007416047",""
"1007416","1","117631","","0","3","0.2","mhp_sit_idle_sad","","1007416048",""
"1007416","1","103111","","0","3","0.2","mhp_talk_worry","","1007416049",""
"1007416","0","vo_mhp_1007416","","","21","","vo_mhp_6006","","1007416050","0"
"1007416","5","103111","0","0","11","0","很抱歉突然來叨擾，\n我們馬上回去……","0.5","1007416051","1"
"1007416","","0","","","91","","","","1007416052",""
"1007416","1","31","","","3","0.2","mhp_skull_talk","","1007416053",""
"1007416","1","103111","","","3","0.2","mhp_idle_worry","","1007416054",""
"1007416","0","vo_mhp_1007416","","","21","","vo_mhp_6007","","1007416055","0"
"1007416","4","31","0","0","11","0","等、等等，忍！\n妳還沒跟那位女醫談談啊！","0.5","1007416056","1"
"1007416","","0","","","91","","","","1007416057",""
"1007416","","0","","","22","","0","","1007416058",""
"1007416","0","不可燃垃圾是什麼時候會有人來收？","","","103","","1007416062","","1007416059",""
"1007416","0","會說話的骷髏頭，真想砍砍看。","","","103","","1007416075","","1007416060",""
"1007416","0","默默地拿下眼罩。","","","103","","1007416088","","1007416061",""
"1007416","1","117531","","","3","0.2","mhp_sit_idle_bitter2","","1007416062",""
"1007416","","0.5","","","93","","","","1007416063",""
"1007416","0","31","0","1","3","0.2","mhp_skull_trouble_in","","1007416064","mhp_skull_trouble_loop"
"1007416","0","vo_mhp_1007416","","","21","","vo_mhp_6008","","1007416065","0"
"1007416","5","31","0","0","11","0","咿！好、好冷淡的眼神……\n但、但也讓人興奮到全身顫抖！","0.5","1007416066","1"
"1007416","","6","","","93","","1","","1007416067",""
"1007416","0","31","0","1","3","0.2","mhp_skull_excite_in","","1007416068","mhp_skull_excite_loop"
"1007416","","1007416066","","","91","","","","1007416069",""
"1007416","1","103111","","","3","0.2","mhp_talk_sad2","","1007416070",""
"1007416","0","vo_mhp_1007416","","","21","","vo_mhp_6009","","1007416071","0"
"1007416","6","103111","0","0","11","0","爸爸，你安靜一下。","0.5","1007416072","1"
"1007416","","0","","","91","","","","1007416073",""
"1007416","","1007416097","","","101","","","","1007416074",""
"1007416","1","117531","","","3","0.2","mhp_sit_idle_bitter2","","1007416075",""
"1007416","","0.5","","","93","","","","1007416076",""
"1007416","0","31","0","1","3","0.2","mhp_skull_trouble_in","","1007416077","mhp_skull_trouble_loop"
"1007416","0","vo_mhp_1007416","","","21","","vo_mhp_6010","","1007416078","0"
"1007416","5","31","0","0","11","0","嗚咿！解剖就饒了本大爺吧……\n不過，想到能被那隻美麗的手觸碰，\n就讓人有點興奮起來啦……！","0.5","1007416079","1"
"1007416","","9","","","93","","1","","1007416080",""
"1007416","0","31","0","1","3","0.2","mhp_skull_excite_in","","1007416081","mhp_skull_excite_loop"
"1007416","","1007416079","","","91","","","","1007416082",""
"1007416","1","103111","","0","3","0.2","mhp_talk_sad2","","1007416083",""
"1007416","0","vo_mhp_1007416","","","21","","vo_mhp_6011","","1007416084","0"
"1007416","5","103111","0","0","11","0","爸爸，這樣很噁心。","0.5","1007416085","1"
"1007416","","0","","","91","","","","1007416086",""
"1007416","","1007416097","","","101","","","","1007416087",""
"1007416","0","117531","0","1","3","0.2","mhp_mitsuki_sit_kaihou_in","","1007416088","mhp_mitsuki_sit_kaihou_loop"
"1007416","","1","","","93","","","","1007416089",""
"1007416","0","31","0","1","3","0.2","mhp_skull_trouble_in","","1007416090","mhp_skull_trouble_loop"
"1007416","0","vo_mhp_1007416","","","21","","vo_mhp_6012","","1007416091","0"
"1007416","5","31","0","0","11","0","慢、慢著慢著！那東西不行。\n本大爺的第六感正在奮力說著快逃！\n忍，撤退！撤退～！","0.5","1007416092","1"
"1007416","","0","","","91","","","","1007416093",""
"1007416","1","103111","","0","3","0.2","mhp_talk_sad2","","1007416094",""
"1007416","0","vo_mhp_1007416","","","21","","vo_mhp_6013","","1007416095","0"
"1007416","5","103111","0","0","11","0","是嗎？但我覺得\n讓你吃到一點苦頭比較好喔？","0.5","1007416096","1"
"1007416","","0","","","91","","","","1007416097",""
"1007416","","1","","","93","","","","1007416098",""
"1007416","1","103111","","0","3","0.2","mhp_talk_sad","","1007416099",""
"1007416","0","vo_mhp_1007416","","","21","","vo_mhp_6014","","1007416100","0"
"1007416","3","103111","0","0","11","0","打擾到各位了……\n我日後再來為此致歉。","0.5","1007416101","1"
"1007416","","0","","","91","","","","1007416102",""
"1007416","","0","","","22","","0","","1007416103",""
"1007416","0","103111","0.2","1","3","0.2","mhp_shinobu_bow","","1007416104","mhp_idle_normal"
"1007416","","4","","","93","","","","1007416105",""
"1007416","1","103111","","0","3","0.2","mhp_walk","","1007416106",""
"1007416","","103111","","","4","","1","","1007416107",""
"1007416","","31","","","4","","1","","1007416108",""
"1007416","-220","103111","","0","2","","-1100","","1007416109","5"
"1007416","-220","31","","0","2","","-1000","","1007416110","2"
"1007416","","4","","","93","","","","1007416111",""
"1007416","","0","","","91","","","","1007416112",""
"1007416","1","117631","","","3","0.2","mhp_sit_talk_worry","","1007416113",""
"1007416","0","vo_mhp_1007416","","","21","","vo_mhp_6015","","1007416114","0"
"1007416","6","117631","0","0","11","","剛、剛才那是什麼啊……","0.5","1007416115","1"
"1007416","","0","","","91","","","","1007416116",""
"1007416","","0","","","22","","0","","1007416117",""
"1007416","","0","","","91","","","","1007416118",""
"1007417","100","1","0","-240","1","1.7","103111","mhp_idle_normal","1007417001","-1000"
"1007417","100","1","1","-200","1","1.7","117631","mhp_sit_idle","1007417002","365"
"1007417","104","1","1","-220","1","1.7","117531","mhp_sit_idle","1007417003","185"
"1007417","-240","1","","0.85","31","1","1","","1007417004","-154"
"1007417","173","20","","1","31","0","120","","1007417005","-237"
"1007417","0","30","","1","31","0","130","","1007417006","160"
"1007417","0","11","","1","31","0","111","","1007417007","0"
"1007417","110","1","0","-220","5","1.7","11","NoItem","1007417008","-200"
"1007417","105","1","0","-220","5","1.7","12","NoItem","1007417009","-200"
"1007417","110","1","1","-220","5","1.7","21","NoItem","1007417010","185"
"1007417","105","1","1","-220","5","1.7","22","NoItem","1007417011","185"
"1007417","1","11","0","0","6","0","1","","1007417012","1"
"1007417","1","12","0","0","6","0","1","","1007417013","1"
"1007417","1","21","0","0","6","0","1","","1007417014","1"
"1007417","1","22","0","0","6","0","1","","1007417015","1"
"1007417","","0","","","91","","","","1007417016",""
"1007417","1","117531","","","3","0.2","mhp_sit_talk_normal","","1007417017",""
"1007417","0","vo_mhp_1007417","","","21","","vo_mhp_6101","","1007417018","0"
"1007417","4","117531","0","0","11","0","忍，請進～","0.5","1007417019","1"
"1007417","","0","","","91","","","","1007417020",""
"1007417","1","117531","","","3","0.2","mhp_sit_idle","","1007417021",""
"1007417","1","103111","","0","3","0.2","mhp_walk","","1007417022",""
"1007417","-220","103111","","0","2","","-200","","1007417023","4"
"1007417","","0","","","91","","","","1007417024",""
"1007417","0","103111","","0","3","0.2","mhp_sit_in","","1007417025",""
"1007417","","0","","","91","","","","1007417026",""
"1007417","1","103111","","0","3","0.2","mhp_sit_idle_sad","","1007417027",""
"1007417","","0","","","91","","","","1007417028",""
"1007417","1","103111","","0","3","0.2","mhp_sit_talk_sad","","1007417029",""
"1007417","0","vo_mhp_1007417","","","21","","vo_mhp_6102","","1007417030","0"
"1007417","3","103111","0","0","11","0","打擾了。\n父親前幾天真的是失禮了，\n我是為此來道歉的……","1","1007417031","1"
"1007417","","0","","","91","","","","1007417032",""
"1007417","1","103111","","0","3","0.2","mhp_sit_idle_sad","","1007417033",""
"1007417","1","117531","","0","3","0.2","mhp_sit_talk_normal","","1007417034",""
"1007417","0","vo_mhp_1007417","","","21","","vo_mhp_6103","","1007417035","0"
"1007417","7","117531","0","0","11","0","哎呀，謝謝妳特地過來。\n但妳可以不用放在心上啊。","0.5","1007417036","1"
"1007417","","0","","","91","","","","1007417037",""
"1007417","1","117531","","0","3","0.2","mhp_sit_idle","","1007417038",""
"1007417","1","103111","","0","3","0.2","mhp_sit_talk_wish2","","1007417039",""
"1007417","0","vo_mhp_1007417","","","21","","vo_mhp_6104","","1007417040","0"
"1007417","4","103111","0","0","11","0","我不能這麼做。","0.5","1007417041","1"
"1007417","","0","","","91","","","","1007417042",""
"1007417","1","103111","","0","3","0.2","mhp_sit_idle_sad","","1007417043",""
"1007417","1","117531","","0","3","0.2","mhp_sit_talk_normal","","1007417044",""
"1007417","0","vo_mhp_1007417","","","21","","vo_mhp_6105","","1007417045","0"
"1007417","5","117531","0","0","11","0","有禮貌是很好，\n但妳好像是個經常操勞的人，\n妳再放鬆一點會比較好喔。","0.5","1007417046","1"
"1007417","","0","","","91","","","","1007417047",""
"1007417","1","117531","","0","3","0.2","mhp_sit_idle","","1007417048",""
"1007417","1","103111","","0","3","0.2","mhp_sit_talk_sad","","1007417049",""
"1007417","0","vo_mhp_1007417","","","21","","vo_mhp_6106","","1007417050","0"
"1007417","4","103111","0","0","11","0","是這樣嗎……\n這並不是父親造成的，\n只是因為我成長的環境很特殊……","1","1007417051","1"
"1007417","","0","","","91","","","","1007417052",""
"1007417","1","103111","","0","3","0.2","mhp_sit_talk_sad2","","1007417053",""
"1007417","0","vo_mhp_1007417","","","21","","vo_mhp_6107","","1007417054","0"
"1007417","5","103111","0","0","11","0","該說就算和公會成員在一起時，\n我也沒辦法和大家一樣，\n露出開心的笑容嗎……","0.5","1007417055","1"
"1007417","","0","","","91","","","","1007417056",""
"1007417","1","103111","","0","3","0.2","mhp_sit_talk_worry","","1007417057",""
"1007417","0","vo_mhp_1007417","","","21","","vo_mhp_6108","","1007417058","0"
"1007417","5","103111","0","0","11","0","沒辦法好好擺出笑臉，\n這樣果然不太好嗎？","0.5","1007417059","1"
"1007417","","0","","","91","","","","1007417060",""
"1007417","1","103111","","0","3","0.2","mhp_sit_idle_sad","","1007417061",""
"1007417","1","117531","","0","3","0.2","mhp_sit_talk_normal","","1007417062",""
"1007417","0","vo_mhp_1007417","","","21","","vo_mhp_6109","","1007417063","0"
"1007417","5","117531","0","0","11","0","沒這回事喔。\n就算能夠露出笑容，\n也不見得就是正常人。","0.5","1007417064","1"
"1007417","","0","","","91","","","","1007417065",""
"1007417","1","117531","","0","3","0.2","mhp_sit_talk_joy1","","1007417066",""
"1007417","0","vo_mhp_1007417","","","21","","vo_mhp_6110","","1007417067","0"
"1007417","5","117531","0","0","11","0","像我們公會，雖然大家都笑臉迎人，\n但基本上都是些很不妙的人。\n包含我在內，呢♪","0.5","1007417068","1"
"1007417","","0","","","91","","","","1007417069",""
"1007417","1","117531","","0","3","0.2","mhp_sit_talk_normal","","1007417070",""
"1007417","0","vo_mhp_1007417","","","21","","vo_mhp_6111","","1007417071","0"
"1007417","5","117531","0","0","11","0","但大家還是充滿了魅力喔。\n沒辦法單憑一個表情來判斷人的好壞，\n也不應該這麼做。","0.5","1007417072","1"
"1007417","","0","","","91","","","","1007417073",""
