9967dd5e10f86ce4e214653b2fb61b7dacdd63628ddfaacd310f1973641a366b,9385b55fe507852c899ad8e560bdcabf5aa800afbca329b4a60b70c23e674bb6,69f4dbaa75e803caefa079190779e01a203c59758d8da8cb9b6d1c59cf8b47f1,020f61078b66093f87dade25f24938ca0b4a345229ffb6256c16eb3f4025942f,5791034aa7c60bfe0e3926c657d50cdd4b8257cf0f2f73b8d80b3262d0bd7a66,2dceca5d48a2ef12a99b000e53a798c7d6a9c9a1cb5f40dd9f05410cd5f50671,2a694df34fa9626f879ae7658cc53fbcafe774393f4f63d554094432be6f6e14,44fc48cd256c3c9f7719066b389e140a29cb391ada206ef5821a28f3e75e700f,746840393d86f7623110d2ef5bc5fd151b24b84f56671ac55190060a7074d8ee,12b0e7167d5b8b847d8409038fcbf2c8fb78f7e3acbf9dcc75bf155424cf30fb,a9f000fae43fdc191c7cdb077bca583e613f86a136baba865305ce6e2b3b4de6,542ffa68e7944c42b8ff044b83da3ee460631288a87a8aa1e730feacf8349ac4,0cf41a7a967ae940b26a1d6f2b365ef61116ec48ca49265b26c969aa9a12a013,b0005c1a74c734f0b65e964ea1c442fa58de9d24463de6f443a69af93df965b7,77ead8dc59db43b5b1826f0a5e1ff30851e1134f7d3011941035123363b8f482,f90323709f033273e74b31c457677653fe6c3d7f6cf8165614b6445be5ba3ec0,819d279c607c3ed4516aee3cb985dceec0ac16602f938023f2b615374fcfd397,b6cd36b2cf562eade84ce528b81a04be930ee56d5d6458ef752421f4f1720d17,1bdc7f85d1867a4a7a501487b5ddcf39be76b37ea22d4e0c0b6d777fcbe0f3ae,6cb589fed220380165324c229f2ebb1c466b3818ea619aa1d25d76b54a933672,b0079c5baa60e5f41eda842069a2f148d2adcc6f8602f84f4cc185ea12a7b9a3,5f36d8d0b17245cc214a5983339c5b269226c89423ed73a4848ea7c75ef84e9c,06ebb7bfd530daa06eb598dc28ecce925f8a4106e3a3d7fbbae2d9cbe0500f83,0d3daa5497aa6a5fb1838a0122f9e935333a6871cde12597d43fcfacbc54061a,3205bd7ed0b4188ae619af5253b9a8424d5df6159fe57857fe9c97941208775a,ded7f43091304a9e26aac36d69182e63fed046729201adb2c4c98ddd3d4d342b,64bcec583e48cca378c736eaeb7ff86e86ca3d04fa7a554906bf208075e2f160,83bfe1a1161e781a84b83bf8abca09778274b0742e5e457510ac685c00efc63a,16bf5ec9f6ee5fb258e5e66322be4d71724441d77c12d52118af247fb08b9093,1a05dc06e074cb01940ad6657aa6a2458e70a17318b37454380d70aab6dbf082,9c25e7575596e4f30b7289a32194a057ee6aabfa82f0dc6883e31387a5d094bd,f9766c09b15982f76d3d82853bfa0bdde9b4d705d84ed2d88ae9d83672dc0baf,b17fbc856a51deee38a7b47f588994242db3bf768202b227ac8c5c1a33395c61,cbb7650992f4a1d52c2ccc2a6e7240154132650a7260fce792cdec54fdbc96cf,dab80c172d0c7670bb6d8dd94dcb80a02b40861bcfe23e54964eb4119d33edf7,5f3b9ab2528c722c2c3892d58a571758197865dd6808fea78325f239236b0b7f,4fd4c0daa7dbeda67a2937fa16c82125f1977dc76d602bf6f54d185ef43b009c,253e9d78473f7b198cbe3fe63600726021ea4d3f8b8a8ddfc0dfaa4c4327746f,8328e873542ff12d640c939436c98052c3ed0b659d57ec47ee303f934ac2e396,f90eb7a5ffd91cc78efad5524395d5164612c7bfd33d68813f435854a46e464d
"55","204300","0","0","0","20317","200000009","1941","55","55","55","55","55","55","1","0","30","70","55","55","55","55","0","55","55","0","55","55","55","10","1","620430055","55","49","10","0","0","0","0","1"
"56","204300","0","0","0","20884","200000009","1991","56","56","56","56","56","56","1","0","30","70","56","56","56","56","0","56","56","0","56","56","56","10","1","620430056","56","49","10","0","0","0","0","1"
"57","204300","0","0","0","20684","200000009","1991","57","57","57","57","57","57","1","0","30","70","57","57","57","57","0","57","57","0","57","57","57","10","1","620430057","57","49","10","0","0","0","0","1"
"58","204300","0","0","0","20684","200000009","1991","58","58","58","58","58","58","1","0","30","71","58","58","58","58","0","58","58","0","58","58","58","10","1","620430058","58","49","10","0","0","0","0","1"
"59","204300","0","0","0","20684","200000009","1991","59","59","59","59","59","59","1","0","30","73","59","59","59","59","0","59","59","0","59","59","59","10","1","620430059","59","50","10","0","0","0","0","1"
"60","204300","0","0","0","20684","200000009","1991","60","60","60","60","60","60","1","0","30","74","60","60","60","60","0","60","60","0","60","60","60","10","1","620430060","60","50","10","0","0","0","0","1"
"61","204300","0","0","0","20684","200000009","1991","61","61","61","61","61","61","1","0","30","75","61","61","61","61","0","61","61","0","61","61","61","10","1","620430061","61","50","10","0","0","0","0","1"
"62","204300","0","0","0","21303","200000009","2055","62","62","62","62","62","62","1","0","30","77","62","62","62","62","0","62","62","0","62","62","62","10","1","620430062","62","52","10","0","0","0","0","1"
"63","204300","0","0","0","21923","200000009","2119","63","63","63","63","63","63","1","0","30","78","63","63","63","63","0","63","63","0","63","63","63","10","1","620430063","63","53","10","0","0","0","0","1"
"64","204300","0","0","0","22542","200000009","2183","64","64","64","64","64","64","1","0","30","80","64","64","64","64","0","64","64","0","64","64","64","10","1","620430064","64","55","10","0","0","0","0","1"
"65","204300","0","0","0","23161","200000009","2248","65","65","65","65","65","65","1","0","30","81","65","65","65","65","0","65","65","0","65","65","65","10","1","620430065","65","57","10","0","0","0","0","1"
"66","204300","0","0","0","23781","200000009","2312","66","66","66","66","66","66","1","0","30","83","66","66","66","66","0","66","66","0","66","66","66","10","1","620430066","66","58","10","0","0","0","0","1"
"67","204300","0","0","0","24400","200000009","2376","67","67","67","67","67","67","1","0","30","84","67","67","67","67","0","67","67","0","67","67","67","10","1","620430067","67","60","10","0","0","0","0","1"
"68","204300","0","0","0","25020","200000009","2440","68","68","68","68","68","68","1","0","30","86","68","68","68","68","0","68","68","0","68","68","68","10","1","620430068","68","61","10","0","0","0","0","1"
"69","204300","0","0","0","25639","200000009","2504","69","69","69","69","69","69","1","0","30","88","69","69","69","69","0","69","69","0","69","69","69","10","1","620430069","69","63","10","0","0","0","0","1"
"70","204300","0","0","0","26258","200000009","2568","70","70","70","70","70","70","1","0","30","89","70","70","70","70","0","70","70","0","70","70","70","10","1","620430070","70","65","10","0","0","0","0","1"
"71","204300","0","0","0","26878","200000009","2633","71","71","71","71","71","71","1","0","30","91","71","71","71","71","0","71","71","0","71","71","71","10","1","620430071","71","66","10","0","0","0","0","1"
"72","204300","0","0","0","27497","200000009","2697","72","72","72","72","72","72","1","0","30","92","72","72","72","72","0","72","72","0","72","72","72","10","1","620430072","72","68","10","0","0","0","0","1"
"1","204400","0","0","0","308","200000006","0","1","1","1","1","1","1","1","0","30","6","1","1","1","1","0","1","1","0","1","1","1","10","1","620440001","1","4","10","0","0","0","33","1"
"2","204400","0","0","0","342","200000006","0","2","2","2","2","2","2","1","0","30","6","2","2","2","2","0","2","2","0","2","2","2","10","1","620440002","2","4","10","0","0","0","37","1"
"3","204400","0","0","0","358","200000006","0","3","3","3","3","3","3","1","0","30","6","3","3","3","3","0","3","3","0","3","3","3","10","1","620440003","3","4","10","0","0","0","38","1"
"4","204400","0","0","0","399","200000006","0","4","4","4","4","4","4","1","0","30","7","4","4","4","4","0","4","4","0","4","4","4","10","1","620440004","4","5","10","0","0","0","43","1"
"5","204400","0","0","0","417","200000006","0","5","5","5","5","5","5","1","0","30","8","5","5","5","5","0","5","5","0","5","5","5","10","1","620440005","5","5","10","0","0","0","45","1"
"6","204400","0","0","0","435","200000006","0","6","6","6","6","6","6","1","0","30","8","6","6","6","6","0","6","6","0","6","6","6","10","1","620440006","6","5","10","0","0","0","47","1"
"7","204400","0","0","0","579","200000006","0","7","7","7","7","7","7","1","0","30","9","7","7","7","7","0","7","7","0","7","7","7","10","1","620440007","7","5","10","0","0","0","66","1"
"8","204400","0","0","0","723","200000006","0","8","8","8","8","8","8","1","0","30","9","8","8","8","8","0","8","8","0","8","8","8","10","1","620440008","8","6","10","0","0","0","77","1"
"9","204400","0","0","0","867","200000006","0","9","9","9","9","9","9","1","0","30","10","9","9","9","9","0","9","9","0","9","9","9","10","1","620440009","9","6","10","0","0","0","84","1"
"10","204400","0","0","0","1011","200000006","0","10","10","10","10","10","10","1","0","30","10","10","10","10","10","0","10","10","0","10","10","10","10","1","620440010","10","7","10","0","0","0","87","1"
"11","204400","0","0","0","1155","200000006","0","11","11","11","11","11","11","1","0","30","11","11","11","11","11","0","11","11","0","11","11","11","10","1","620440011","11","7","10","0","0","0","89","1"
"12","204400","0","0","0","1299","200000006","0","12","12","12","12","12","12","1","0","30","11","12","12","12","12","0","12","12","0","12","12","12","10","1","620440012","12","7","10","0","0","0","92","1"
"13","204400","0","0","0","1442","200000006","0","13","13","13","13","13","13","1","0","30","15","13","13","13","13","0","13","13","0","13","13","13","10","1","620440013","13","10","10","0","0","0","103","1"
"14","204400","0","0","0","1587","200000006","0","14","14","14","14","14","14","1","0","30","15","14","14","14","14","0","14","14","0","14","14","14","10","1","620440014","14","10","10","0","0","0","103","1"
"15","204400","0","0","0","1731","200000006","0","15","15","15","15","15","15","1","0","30","15","15","15","15","15","0","15","15","0","15","15","15","10","1","620440015","15","10","10","0","0","0","106","1"
"16","204400","0","0","0","1875","200000006","0","16","16","16","16","16","16","1","0","30","16","16","16","16","16","0","16","16","0","16","16","16","10","1","620440016","16","10","10","0","0","0","110","1"
"17","204400","0","0","0","2019","200000006","0","17","17","17","17","17","17","1","0","30","16","17","17","17","17","0","17","17","0","17","17","17","10","1","620440017","17","10","10","0","0","0","150","1"
"18","204400","0","0","0","2163","200000006","0","18","18","18","18","18","18","1","0","30","16","18","18","18","18","0","18","18","0","18","18","18","10","1","620440018","18","11","10","0","0","0","156","1"
"19","204400","0","0","0","2306","200000006","0","19","19","19","19","19","19","1","0","30","16","19","19","19","19","0","19","19","0","19","19","19","10","1","620440019","19","11","10","0","0","0","162","1"
"20","204400","0","0","0","2450","200000006","0","20","20","20","20","20","20","1","0","30","17","20","20","20","20","0","20","20","0","20","20","20","10","1","620440020","20","12","10","0","0","0","168","1"
"21","204400","0","0","0","2594","200000006","0","21","21","21","21","21","21","1","0","30","17","21","21","21","21","0","21","21","0","21","21","21","10","1","620440021","21","12","10","0","0","0","171","1"
"22","204400","0","0","0","2738","200000006","0","22","22","22","22","22","22","1","0","30","25","22","22","22","22","0","22","22","0","22","22","22","10","1","620440022","22","18","10","0","0","0","197","1"
"23","204400","0","0","0","2882","200000006","0","23","23","23","23","23","23","1","0","30","25","23","23","23","23","0","23","23","0","23","23","23","10","1","620440023","23","18","10","0","0","0","200","1"
"24","204400","0","0","0","3026","200000006","0","24","24","24","24","24","24","1","0","30","25","24","24","24","24","0","24","24","0","24","24","24","10","1","620440024","24","18","10","0","0","0","221","1"
"25","204400","0","0","0","3170","200000006","0","25","25","25","25","25","25","1","0","30","25","25","25","25","25","0","25","25","0","25","25","25","10","1","620440025","25","18","10","0","0","0","242","1"
"26","204400","0","0","0","3314","200000006","0","26","26","26","26","26","26","1","0","30","25","26","26","26","26","0","26","26","0","26","26","26","10","1","620440026","26","18","10","0","0","0","242","1"
"27","204400","0","0","0","3458","200000006","0","27","27","27","27","27","27","1","0","30","25","27","27","27","27","0","27","27","0","27","27","27","10","1","620440027","27","18","10","0","0","0","244","1"
"28","204400","0","0","0","3602","200000006","0","28","28","28","28","28","28","1","0","30","25","28","28","28","28","0","28","28","0","28","28","28","10","1","620440028","28","18","10","0","0","0","245","1"
"29","204400","0","0","0","3746","200000006","0","29","29","29","29","29","29","1","0","30","27","29","29","29","29","0","29","29","0","29","29","29","10","1","620440029","29","19","10","0","0","0","249","1"
"30","204400","0","0","0","3890","200000006","0","30","30","30","30","30","30","1","0","30","28","30","30","30","30","0","30","30","0","30","30","30","10","1","620440030","30","20","10","0","0","0","315","1"
"31","204400","0","0","0","3890","200000006","0","31","31","31","31","31","31","1","0","30","28","31","31","31","31","0","31","31","0","31","31","31","10","1","620440031","31","20","10","0","0","0","315","1"
"32","204400","0","0","0","4470","200000006","0","32","32","32","32","32","32","1","0","30","28","32","32","32","32","0","32","32","0","32","32","32","10","1","620440032","32","20","10","0","0","0","344","1"
"33","204400","0","0","0","5051","200000006","0","33","33","33","33","33","33","1","0","30","28","33","33","33","33","0","33","33","0","33","33","33","10","1","620440033","33","21","10","0","0","0","372","1"
"34","204400","0","0","0","5631","200000006","0","34","34","34","34","34","34","1","0","30","28","34","34","34","34","0","34","34","0","34","34","34","10","1","620440034","34","21","10","0","0","0","401","1"
"35","204400","0","0","0","6574","200000006","0","35","35","35","35","35","35","1","0","30","28","35","35","35","35","0","35","35","0","35","35","35","10","1","620440035","35","21","10","0","0","0","433","1"
"36","204400","0","0","0","7073","200000006","0","36","36","36","36","36","36","1","0","30","30","36","36","36","36","0","36","36","0","36","36","36","10","1","620440036","36","23","10","0","0","0","481","1"
"37","204400","0","0","0","7571","200000006","0","37","37","37","37","37","37","1","0","30","33","37","37","37","37","0","37","37","0","37","37","37","10","1","620440037","37","24","10","0","0","0","528","1"
"38","204400","0","0","0","8070","200000006","0","38","38","38","38","38","38","1","0","30","35","38","38","38","38","0","38","38","0","38","38","38","10","1","620440038","38","26","10","0","0","0","576","1"
"39","204400","0","0","0","8569","200000006","0","39","39","39","39","39","39","1","0","30","38","39","39","39","39","0","39","39","0","39","39","39","10","1","620440039","39","27","10","0","0","0","623","1"
"40","204400","0","0","0","9068","200000006","0","40","40","40","40","40","40","1","0","30","40","40","40","40","40","0","40","40","0","40","40","40","10","1","620440040","40","29","10","0","0","0","671","1"
"41","204400","0","0","0","9566","200000006","0","41","41","41","41","41","41","1","0","30","43","41","41","41","41","0","41","41","0","41","41","41","10","1","620440041","41","30","10","0","0","0","718","1"
"42","204400","0","0","0","10065","200000006","0","42","42","42","42","42","42","1","0","30","45","42","42","42","42","0","42","42","0","42","42","42","10","1","620440042","42","32","10","0","0","0","766","1"
"43","204400","0","0","0","10202","200000006","0","43","43","43","43","43","43","1","0","30","47","43","43","43","43","0","43","43","0","43","43","43","10","1","620440043","43","32","10","0","0","0","780","1"
"44","204400","0","0","0","10338","200000006","0","44","44","44","44","44","44","1","0","30","49","44","44","44","44","0","44","44","0","44","44","44","10","1","620440044","44","33","10","0","0","0","794","1"
"45","204400","0","0","0","10475","200000006","0","45","45","45","45","45","45","1","0","30","51","45","45","45","45","0","45","45","0","45","45","45","10","1","620440045","45","33","10","0","0","0","808","1"
"46","204400","0","0","0","10611","200000006","0","46","46","46","46","46","46","1","0","30","53","46","46","46","46","0","46","46","0","46","46","46","10","1","620440046","46","34","10","0","0","0","822","1"
"47","204400","0","0","0","13149","200000006","0","47","47","47","47","47","47","1","0","30","63","47","47","47","47","0","47","47","0","47","47","47","10","1","620440047","47","38","10","0","0","0","1110","1"
"48","204400","0","0","0","13202","200000006","0","48","48","48","48","48","48","1","0","30","63","48","48","48","48","0","48","48","0","48","48","48","10","1","620440048","48","38","10","0","0","0","1170","1"
"49","204400","0","0","0","13202","200000006","0","49","49","49","49","49","49","1","0","30","69","49","49","49","49","0","49","49","0","49","49","49","10","1","620440049","49","40","10","0","0","0","1170","1"
"50","204400","0","0","0","13202","200000006","0","50","50","50","50","50","50","1","0","30","75","50","50","50","50","0","50","50","0","50","50","50","10","1","620440050","50","43","10","0","0","0","1170","1"
"51","204400","0","0","0","13734","200000006","0","51","51","51","51","51","51","1","0","30","76","51","51","51","51","0","51","51","0","51","51","51","10","1","620440051","51","43","10","0","0","0","1177","1"
"52","204400","0","0","0","14266","200000006","0","52","52","52","52","52","52","1","0","30","76","52","52","52","52","0","52","52","0","52","52","52","10","1","620440052","52","43","10","0","0","0","1185","1"
"53","204400","0","0","0","14798","200000006","0","53","53","53","53","53","53","1","0","30","77","53","53","53","53","0","53","53","0","53","53","53","10","1","620440053","53","43","10","0","0","0","1193","1"
"54","204400","0","0","0","15330","200000006","0","54","54","54","54","54","54","1","0","30","77","54","54","54","54","0","54","54","0","54","54","54","10","1","620440054","54","43","10","0","0","0","1201","1"
"55","204400","0","0","0","16301","200000006","0","55","55","55","55","55","55","1","0","30","77","55","55","55","55","0","55","55","0","55","55","55","10","1","620440055","55","43","10","0","0","0","1248","1"
"56","204400","0","0","0","18731","200000006","0","56","56","56","56","56","56","1","0","30","77","56","56","56","56","0","56","56","0","56","56","56","10","1","620440056","56","43","10","0","0","0","1318","1"
"57","204400","0","0","0","21160","200000006","0","57","57","57","57","57","57","1","0","30","77","57","57","57","57","0","57","57","0","57","57","57","10","1","620440057","57","43","10","0","0","0","1388","1"
"58","204400","0","0","0","21160","200000006","0","58","58","58","58","58","58","1","0","30","80","58","58","58","58","0","58","58","0","58","58","58","10","1","620440058","58","45","10","0","0","0","1499","1"
"59","204400","0","0","0","23904","200000006","0","59","59","59","59","59","59","1","0","30","80","59","59","59","59","0","59","59","0","59","59","59","10","1","620440059","59","45","10","0","0","0","1579","1"
"60","204400","0","0","0","23904","200000006","0","60","60","60","60","60","60","1","0","30","83","60","60","60","60","0","60","60","0","60","60","60","10","1","620440060","60","47","10","0","0","0","1706","1"
"61","204400","0","0","0","27004","200000006","0","61","61","61","61","61","61","1","0","30","83","61","61","61","61","0","61","61","0","61","61","61","10","1","620440061","61","47","10","0","0","0","1797","1"
"62","204400","0","0","0","27302","200000006","0","62","62","62","62","62","62","1","0","30","85","62","62","62","62","0","62","62","0","62","62","62","10","1","620440062","62","50","10","0","0","0","1881","1"
