7a87765b5ae75c07ae802476fdfb07a8d4613bd1a2c3ae906aef08332485f401,f6082ee04eac398e19ac4aa118b217c280cdda6bb4a1e8836404c39249a27b31,ca2f82b9af2c553b43a8fb8cfb5ee033d10bd8ae2e77314e07eab549631351e1,993c93657a95253950a47ad46c1d28c2cf30418c3edffcae369710c49d791928,7050101cf0559700a77f82f65b2d72fb5af53243fd1e607c65464a83017448e9,5d092e91a1fbd0687fe838aa33212b9ef0eea028e30c854886eac74ef55db5a7,0d1b114cf09b7340730ab11cf332b8c7e40ca22c5f1ea8bf80cb4dc725970e30,3abf532870c9f9e50392af85b5ebc8b1084d04b475f792cbe16c991619ef23c9,24a3c9afc4fc61bf8b88757daf203bddeaa7eb796b54ba253b277a72f1c95e1e,cae330d641d546f9740689afff6482c36e71ceeade6fcbb0b53d19496cecbeb7,2a7766961c02926f66c29a08ed6018182e7a576f25a6b5bad670747b69954ac2
"","122911","1","0.2","lsv_idle_normal","3","1009814","1009814019","","",""
"","122711","1","0.2","lsv_idle_normal","3","1009814","1009814020","","",""
"","0.6","","","0","93","1009814","1009814021","","",""
"","122711","1","0.2","lsv_idle_sad","3","1009814","1009814022","","",""
"","122911","1","0.2","lsv_idle_sad","3","1009814","1009814023","","",""
"","vo_lsv","0","","vo_lsv_1421","21","1009814","1009814024","","0",""
"1","122711","10","0","…………","11","1009814","1009814025","0","1","0"
"1","122911","10","0","…………","11","1009814","1009814026","0","1","0"
"","0","","","","91","1009814","1009814027","","",""
"","122711","1","0.2","lsv_idle_normal","3","1009814","1009814028","","",""
"","122911","1","0.2","lsv_idle_normal","3","1009814","1009814029","","",""
"","122811","1","0.2","lsv_walk","3","1009814","1009814030","","",""
"0","122811","-235","","-200","2","1009814","1009814031","","2",""
"1","122811","1","0.4","1","6","1009814","1009814032","","1","0"
"","2","","","0","93","1009814","1009814033","","",""
"","122811","1","0.2","lsv_idle_normal","3","1009814","1009814034","","",""
"","0.6","","","0","93","1009814","1009814035","","",""
"","122811","1","0.2","lsv_talk_bitter","3","1009814","1009814036","","",""
"","vo_lsv","0","","vo_lsv_1422","21","1009814","1009814037","","0",""
"1","122811","10","0","啊……\n啊哈哈，對不起唷？\n觀察日記寫不太出來……","11","1009814","1009814038","0","1","0"
"","0","","","","91","1009814","1009814039","","",""
"","122811","1","0.2","lsv_talk_bitter_sad","3","1009814","1009814040","","",""
"","vo_lsv","0","","vo_lsv_1423","21","1009814","1009814041","","0",""
"1","122811","10","0","而且……\n禊還把真正的心情\n寫上去了。","11","1009814","1009814042","0","1","0"
"","0","","","","91","1009814","1009814043","","",""
"","122811","1","0.2","lsv_idle_sad2","3","1009814","1009814044","","",""
"","122711","1","0.2","lsv_talk_normal_suprise1","3","1009814","1009814045","","",""
"","vo_lsv","0","","vo_lsv_1424","21","1009814","1009814046","","0",""
"1","122711","10","0","不會，沒關係唷。\n……我懂的。","11","1009814","1009814047","0","1","0"
"","0","","","","91","1009814","1009814048","","",""
"","122711","1","0.2","lsv_idle_normal_talkR","3","1009814","1009814049","","",""
"","122911","1","0.2","lsv_talk_normal_bitter","3","1009814","1009814050","","",""
"","vo_lsv","0","","vo_lsv_1425","21","1009814","1009814051","","0",""
"1","122911","10","0","……美美也懂唷。\n禊，\n謝謝妳寫出來。","11","1009814","1009814052","0","1","0"
"","0","","","","91","1009814","1009814053","","",""
"","122911","1","0.2","lsv_idle_sad_normal","3","1009814","1009814054","","",""
"","122811","1","0.2","lsv_idle_sad","3","1009814","1009814055","","",""
"","vo_lsv","0","","vo_lsv_1426","21","1009814","1009814056","","0",""
"1","122811","10","0","……嗯。","11","1009814","1009814057","0","1","0"
"","0","","","","91","1009814","1009814058","","",""
"","122811","1","0.2","lsv_idle_normal_talkR","3","1009814","1009814059","","",""
"","122911","1","0.2","lsv_talk_wish_sad","3","1009814","1009814060","","",""
"","vo_lsv","0","","vo_lsv_1427","21","1009814","1009814061","","0",""
"1","122911","10","0","……為什麼\n一定要說掰掰了呢？","11","1009814","1009814062","0","1","0"
"","0","","","","91","1009814","1009814063","","",""
"","122911","1","0.2","lsv_idle_wish_sad","3","1009814","1009814064","","",""
"","122711","1","0.2","lsv_talk_normal_sad","3","1009814","1009814065","","",""
"","vo_lsv","0","","vo_lsv_1428","21","1009814","1009814066","","0",""
"1","122711","10","0","美美……","11","1009814","1009814067","0","1","0"
"","0","","","","91","1009814","1009814068","","",""
"","122711","1","0.2","lsv_idle_normal_talkR","3","1009814","1009814069","","",""
"","122911","1","0.2","lsv_talk_wish_surprise","3","1009814","1009814070","","",""
"","vo_lsv","0","","vo_lsv_1429","21","1009814","1009814071","","0",""
"1","122911","10","0","美美明白唷？\n理由美美很清楚。\n可是……","11","1009814","1009814072","0","1","0"
"","0","","","","91","1009814","1009814073","","",""
"","122911","1","0.2","lsv_talk_wish_sad","3","1009814","1009814074","","",""
"","vo_lsv","0","","vo_lsv_1430","21","1009814","1009814075","","0",""
"1","122911","10","0","怎麼會……\n為什麼……\n忍不住會這麼想。","11","1009814","1009814076","0","1","0"
"","0","","","","91","1009814","1009814077","","",""
"","122911","1","0.2","lsv_idle_normal","3","1009814","1009814078","","",""
"","122811","1","0.2","lsv_talk_anger_shy","3","1009814","1009814079","","",""
"","vo_lsv","0","","vo_lsv_1431","21","1009814","1009814080","","0",""
"1","122811","10","0","……為什麼呢。\n啊──真是的！\n好難喔～！！","11","1009814","1009814081","0","1","0"
"","0","","","","91","1009814","1009814082","","",""
"","122811","1","0.2","lsv_idle_normal_talkR","3","1009814","1009814083","","",""
"","122711","1","0.2","lsv_talk_joy3_blink2","3","1009814","1009814084","","",""
"","vo_lsv","0","","vo_lsv_1432","21","1009814","1009814085","","0",""
"1","122711","10","0","……對啊，\n真的好難喔。","11","1009814","1009814086","0","1","0"
"","0","","","","91","1009814","1009814087","","",""
"","122711","1","0.2","lsv_talk_sad","3","1009814","1009814088","","",""
"","vo_lsv","0","","vo_lsv_1433","21","1009814","1009814089","","0",""
"1","122711","10","0","一定比任何學習……\n都還來得困難……\n困難很多很多。","11","1009814","1009814090","0","1","0"
"","0","","","","91","1009814","1009814091","","",""
"","122711","1","0.2","lsv_idle_wish_angerR","3","1009814","1009814092","","",""
"","0","1","0.2","0","22","1009814","1009814093","","",""
"","0","","","","91","1009814","1009814094","","",""
"","bgm_M612","0","","bgm_M612","25","1009814","1009814095","","0",""
"","","","","","102","1009814","1009814096","","",""
"","0","","","0.2","22","1009814","1009814097","","",""
"","0.2","","","","93","1009814","1009814098","","",""
"0","122811","1","0","12","12","1009814","1009814099","0","0","0"
"","122811","1","0.2","lsv_talk_anger","3","1009814","1009814100","","",""
"","3","","","0","93","1009814","1009814101","","",""
"","122811","1","0.2","lsv_idle_anger1","3","1009814","1009814102","","",""
"0","122711","1","0","12","12","1009814","1009814103","0","0","0"
"","122711","1","0.2","lsv_talk_thinking","3","1009814","1009814104","","",""
"","3","","","0","93","1009814","1009814105","","",""
"","122711","1","0.2","lsv_idle_wish_angerR","3","1009814","1009814106","","",""
"0","122911","1","0","12","12","1009814","1009814107","0","0","0"
"","122911","1","0.2","lsv_idle_bitter","3","1009814","1009814108","","",""
"","3","","","0","93","1009814","1009814109","","",""
"","122911","1","0.2","lsv_idle_normal","3","1009814","1009814110","","",""
"","1009814099","","","","101","1009814","1009814111","","",""
"0","333","1","1","1","6","1009814","1009814112","","1","0"
"","122811","","","1","4","1009814","1009814113","","",""
"","122811","1","0.2","lsv_run_sad","3","1009814","1009814114","","",""
"0","122811","-235","","-750","2","1009814","1009814115","","0.8",""
"","122911","","","0","4","1009814","1009814116","","",""
"","122911","1","0.2","lsv_run_sad","3","1009814","1009814117","","",""
"0","122911","-220","","750","2","1009814","1009814118","","0.8",""
"","122711","","","0","4","1009814","1009814119","","",""
"","122711","1","0.2","lsv_run_sad","3","1009814","1009814120","","",""
"0","122711","-250","","850","2","1009814","1009814121","","0.8",""
"","0.6","","","","93","1009814","1009814122","","",""
"0","122811","1","0.2","1","6","1009814","1009814123","","1","0"
"0","122911","1","0.2","1","6","1009814","1009814124","","1","0"
"0","122711","1","0.2","1","6","1009814","1009814125","","1","0"
"","0","","","","91","1009814","1009814126","","",""
"-235","1","102","1.95","122711","1","1009815","1009815001","lsv_idle_normal","-650","0"
"-220","1","100","1.95","122911","1","1009815","1009815002","lsv_idle_normal","650","1"
"-250","1","101","1.95","122811","1","1009815","1009815003","lsv_idle_normal","750","1"
"0","1","0","1","333","5","1009815","1009815004","lsv_white_loop","0","0"
"0","333","1","0","1","6","1009815","1009815005","","1","0"
"0","122711","1","0","1","6","1009815","1009815006","","1","0"
"0","122911","1","0","1","6","1009815","1009815007","","1","0"
"0","122811","1","0","1","6","1009815","1009815008","","1","0"
"","1","","","0","93","1009815","1009815009","","",""
"0.4","333","1","0.8","1","6","1009815","1009815010","","1","0"
"","122711","1","0.2","lsv_walk","3","1009815","1009815011","","",""
"0","122711","-235","","-200","2","1009815","1009815012","","2",""
"1","122711","1","0.4","1","6","1009815","1009815013","","1","0"
"","122911","1","0.2","lsv_walk","3","1009815","1009815014","","",""
"0","122911","-220","","100","2","1009815","1009815015","","2",""
"1","122911","1","0.4","1","6","1009815","1009815016","","1","0"
"","122811","1","0.2","lsv_walk","3","1009815","1009815017","","",""
"0","122811","-250","","270","2","1009815","1009815018","","2",""
"1","122811","1","0.4","1","6","1009815","1009815019","","1","0"
"","2","","","0","93","1009815","1009815020","","",""
"","122711","1","0.2","lsv_idle_normal","3","1009815","1009815021","","",""
"","122911","1","0.2","lsv_idle_normal","3","1009815","1009815022","","",""
"","122811","1","0.2","lsv_idle_normal","3","1009815","1009815023","","",""
"","0.6","","","0","93","1009815","1009815024","","",""
"","122911","1","0.2","lsv_talk_surprise","3","1009815","1009815025","","",""
"","vo_lsv","0","","vo_lsv_1521","21","1009815","1009815026","","0",""
"1","122911","10","0","圖畫和日記\n累積了很多呢。","11","1009815","1009815027","0","1","0"
"","0","","","","91","1009815","1009815028","","",""
"","122911","1","0.2","lsv_idle_surprise","3","1009815","1009815029","","",""
"1","122811","0","0","lsv_talk_cool_joy","3","1009815","1009815030","","lsv_talk_cool_joy_loop","0.2"
"","vo_lsv","0","","vo_lsv_1522","21","1009815","1009815031","","0",""
"1","122811","10","0","這表示，\n我們和小繆的回憶\n就是有這麼多啊。","11","1009815","1009815032","0","1","0"
"","0","","","","91","1009815","1009815033","","",""
"","122811","1","0.2","lsv_idle_cool","3","1009815","1009815034","","",""
"","122911","1","0.2","lsv_talk_wish_dere","3","1009815","1009815035","","",""
"","vo_lsv","0","","vo_lsv_1523","21","1009815","1009815036","","0",""
"1","122911","10","0","……嗯。\n製造了很多回憶呢。\n和小繆一起的回憶……","11","1009815","1009815037","0","1","0"
"","0","","","","91","1009815","1009815038","","",""
"","122911","1","0.2","lsv_idle_normal_joyR","3","1009815","1009815039","","",""
"","122711","1","0.2","lsv_talk_wish_joy","3","1009815","1009815040","","",""
"","vo_lsv","0","","vo_lsv_1524","21","1009815","1009815041","","0",""
"1","122711","10","0","……很難忘記呢。\n不對……\n是不想忘記呢。","11","1009815","1009815042","0","1","0"
"","0","","","","91","1009815","1009815043","","",""
"","122711","1","0.2","lsv_idle_wish_joy","3","1009815","1009815044","","",""
"","122811","1","0.2","lsv_talk_joy3_blink2","3","1009815","1009815045","","",""
"","vo_lsv","0","","vo_lsv_1525","21","1009815","1009815046","","0",""
"1","122811","10","0","對啊……\n禊也是一樣的心情。","11","1009815","1009815047","0","1","0"
"","0","","","","91","1009815","1009815048","","",""
"","122811","1","0.2","lsv_idle_sad_normal","3","1009815","1009815049","","",""
"","122911","1","0.2","lsv_talk_wish_dere","3","1009815","1009815050","","",""
"","vo_lsv","0","","vo_lsv_1526","21","1009815","1009815051","","0",""
"1","122911","10","0","美美也是唷。\n一定永遠都……","11","1009815","1009815052","0","1","0"
"","0","","","","91","1009815","1009815053","","",""
"","122911","1","0.2","lsv_idle_normal","3","1009815","1009815054","","",""
"","122711","1","0.2","lsv_talk_joy1_normal","3","1009815","1009815055","","",""
"","vo_lsv","0","","vo_lsv_1527","21","1009815","1009815056","","0",""
"1","122711","10","0","那麼……下次再\n見到小繆時，\n再繼續寫這本日記吧。","11","1009815","1009815057","0","1","0"
"","0","","","","91","1009815","1009815058","","",""
"","122711","1","0.2","lsv_idle_normal","3","1009815","1009815059","","",""
"1","122811","0","0","lsv_exactly_in","3","1009815","1009815060","","lsv_exactly_loop","0.2"
"","vo_lsv","0","","vo_lsv_1528","21","1009815","1009815061","","0",""
"1","122811","10","0","好主意！\n禊贊成！","11","1009815","1009815062","0","1","0"
"","0","","","","91","1009815","1009815063","","",""
"","122811","1","0.2","lsv_idle_joy","3","1009815","1009815064","","",""
"1","122911","0","0.2","lsv_handsup_joy","3","1009815","1009815065","","lsv_idle_normal_joy","0.2"
"","vo_lsv","0","","vo_lsv_1529","21","1009815","1009815066","","0",""
"1","122911","10","0","美美也贊成～♪","11","1009815","1009815067","0","1","0"
"","0","","","","91","1009815","1009815068","","",""
"","122711","1","0.2","lsv_talk_wish_dere","3","1009815","1009815069","","",""
"","vo_lsv","0","","vo_lsv_1530","21","1009815","1009815070","","0",""
"1","122711","10","0","也要好好珍惜這本日記。\n……感覺期待的事\n好像又多了一件。呵呵。","11","1009815","1009815071","0","1","0"
"","0","","","","91","1009815","1009815072","","",""
"","122711","1","0.2","lsv_idle_wish_dere","3","1009815","1009815073","","",""
"","122811","1","0.2","lsv_talk_wish_joy","3","1009815","1009815074","","",""
"","vo_lsv","0","","vo_lsv_1531","21","1009815","1009815075","","0",""
"1","122811","10","0","那麼，\n就期待那一天的到來吧！","11","1009815","1009815076","0","1","0"
"","0","","","","91","1009815","1009815077","","",""
"","122811","1","0.2","lsv_idle_normal","3","1009815","1009815078","","",""
"1","122811","0","0","lsv_smile","3","1009815","1009815079","","lsv_idle_normal","0.2"
"1","122911","0","0","lsv_smile_mimi","3","1009815","1009815080","","lsv_idle_normal_joyR","0.2"
"1","122711","0","0","lsv_smile_kyouka","3","1009815","1009815081","","lsv_idle_normal_joy","0.2"
"","vo_lsv","0","","vo_lsv_1532","21","1009815","1009815082","","0",""
"1","122811","10","0","……再見囉！","11","1009815","1009815083","0","1","0"
"1","122911","10","0","……再見囉！","11","1009815","1009815084","0","1","0"
"1","122711","10","0","……再見囉！","11","1009815","1009815085","0","1","0"
"","0","","","","91","1009815","1009815086","","",""
"","0","1","0.2","0","22","1009815","1009815087","","",""
"","0","","","","91","1009815","1009815088","","",""
"","","","","","102","1009815","1009815089","","",""
"","0","","","0.2","22","1009815","1009815090","","",""
"","0.2","","","","93","1009815","1009815091","","",""
"0","122811","1","0","10","12","1009815","1009815092","0","0","0"
"","122811","1","0.2","lsv_talk_normal","3","1009815","1009815093","","",""
"","3","","","0","93","1009815","1009815094","","",""
"","122811","1","0.2","lsv_idle_normal","3","1009815","1009815095","","",""
"0","122911","1","0","6","12","1009815","1009815096","0","0","0"
"","122911","1","0.2","lsv_talk_joy3","3","1009815","1009815097","","",""
"","3","","","0","93","1009815","1009815098","","",""
"","122911","1","0.2","lsv_idle_normal_joyR","3","1009815","1009815099","","",""
"0","122711","1","0","7","12","1009815","1009815100","0","0","0"
"","122711","1","0.2","lsv_talk_surprise_dere","3","1009815","1009815101","","",""
"","3","","","0","93","1009815","1009815102","","",""
"","122711","1","0.2","lsv_idle_wish_joy","3","1009815","1009815103","","",""
"","1009815092","","","","101","1009815","1009815104","","",""
"0","333","1","1","1","6","1009815","1009815105","","1","0"
"","122711","","","1","4","1009815","1009815106","","",""
"","122711","1","0.2","lsv_run","3","1009815","1009815107","","",""
"0","122711","-235","","-750","2","1009815","1009815108","","0.8",""
"","122911","","","0","4","1009815","1009815109","","",""
"","122911","1","0.2","lsv_run","3","1009815","1009815110","","",""
"0","122911","-220","","750","2","1009815","1009815111","","0.8",""
