ca680ce50f13236d4bdc1708dceaa15fffdf5142a33eda4a55aa494117c33d33,b7a06d0da18854a4c6508849b758bb6ba514b5319fb8d23fdf173ae7cbbf7044,a1595080253ed69fb5b14d445988ad872ff2f7d054f8b8bc523c90e3f054cf6c,09ec7e67ae22ba5d49f18fe74f186270fcda4a5b72d4617c035bd44b195700a0,990c0abf9ea21e3a6fe5cdb4c860db965106fcc9ba43a21ea763ae2fce6578ee,e291ffbfff9ebd5d897f8a3b9679e5165dcd421dd2563785ce27f0d748cf7d19,ecab7d741843185242d95c95636b14e6caf49fbafb9d297dd40e494332fb16f7,d1011ef0f00ea48aa5c96d4ce7fbff8cf764bceb751cba7caae95cb36ca08e39,0cd552365cb91a654f1df9a5ebd5e778d99b8891a9b74a5cc37d1f744234c434,3a445b0a93378e66a6b7b0c7f1cce0d1c1819fed7e00e8821c37ae09aedccd96,bafa88523234068b8fec4509830e985687052491203c7726b5ce1a3ecc0418fc,64304b8ac8a804506d0d1f51f1be8f57019e27a174b14b5b5dbb98da8ec70770,fe0b40374f07c499a21919c28260f868772e38bf53887096efc6dcb20f9f5379,4950eebaef60026558f4798f8df377380cd835cf867a16ee64ddf3b9098e8ddb,2446929ceb29310f781dda0de70c9fbdad3683d099e652477d620aed50a46a9f,e66717025cdc755a69aae87fb817db0d94a52558766d773e4d322ea56cec6c51,b405c3126f44aa1b577e8e3098c1c2c842fb4414bb42e705e0c7daf061d1c5ab,20b71ea5649a33fa0a8427724f0ac3a291c138732f368488e52f6977e1c5984e,ea61fa7cbfb054cb3595c339a38a4b45930d031d628a6fdaaa3750f4afe99201,7e3ee7a705b5004d8f611b4f3d2582a4651e55a22c334fa79ba4b2dcfd4320eb,0a6c8c9c688b7be984d09e0168758ea114784575140b82d9427298214e3eaa00
"3","‧對自身施加｛1｝的烙印","1","0","1","1","","1","0","0","318807603","0","35","1","2","0","7","120","0","163","0"
"3","‧提升自身｛1｝的物理防禦力（不可降低）","1","0","1","1","","0","0","0","318807604","0","10","90","2","0","7","1","1","0","1020"
"3","‧提升自身｛1｝的魔法防禦力（不可降低）","1","0","1","1","","0","0","0","318807605","0","10","90","2","0","7","1","1","0","1040"
"3","‧降低敵方全體｛1/2｝的ＨＰ吸收","1","0","2","99","","0","0","0","318807606","0","10","90","1","0","3","0","1","90","91"
"3","‧減少自身｛1｝的ＴＰ降低","1","0","0.5","1","","0","0","0","318807607","0","98","0","2","0","7","0","1","90","0"
"3","","1","0","2","99","","0","0","3000","318808101","0","1","0.00008","1","100","3","1","0","2","1"
"3","","1","0","50","99","","1","0","3000","318808102","0","46","0","1","100","3","0","0","0","1"
"3","","1","0","0","99","","0","0","3000","318808103","0","8","0","1","0","20","1","0","0","7"
"3","","1","0","9","1","","3","0","-1","318808104","0","26","0","2","0","7","0","0","0.0005","318808103"
"3","","1","0","0","99","","0","0","3000","318808105","0","8","0","1","0","21","1","0","0","7"
"3","","1","0","10","1","","3","0","-1","318808106","0","26","0","2","0","7","0","0","0.0005","318808105"
"1","","1","0","3","1","","1","0","3000","318808107","0","10","90","2","0","7","0","0","5","21"
"1","","1","0","3","1","","1","0","3000","318808108","0","10","90","2","0","7","0","0","5","41"
"3","","1","0","1.1","99","","0","0","3000","318808201","0","1","0.00003","1","100","3","1","0","1.1","1"
"3","","1","0","1","99","","1","0","3000","318808202","0","10","90","1","0","3","0.01","0","0","21"
"1","","1","0","3","1","","1","0","3000","318808203","0","10","90","2","0","7","0","0","5","21"
"1","","1","0","3","1","","1","0","3000","318808204","0","10","90","2","0","7","0","0","5","41"
"1","","1","0","1","1","","1","0","3000","318808301","0","10","90","2","0","7","0","0","90","80"
"1","","1","0","2","1","","0","0","3000","318808302","0","83","0","2","0","7","90","0","0","2"
"1","","1","0","1","1","","0","0","3000","318808303","0","35","1","2","0","7","90","0","152","0"
"1","","1","0","3","1","","1","0","3000","318808304","0","10","90","2","0","7","0","0","5","21"
"1","","1","0","3","1","","1","0","3000","318808305","0","10","90","2","0","7","0","0","5","41"
"1","","1","0","100","1","","0","0","3000","318808401","0","17","0","2","0","7","40","0","0","7"
"1","","1","0","2","1","","1","0","3000","318808402","0","10","90","2","0","7","1","0","0","10"
"3","","1","0","9","1","","0","0","3000","318808501","0","1","0.00049","1","100","3","1","0","9","1"
"1","","1","0","3","1","","1","0","3000","318808502","0","10","90","2","0","7","0","0","5","21"
"1","","1","0","3","1","","1","0","3000","318808503","0","10","90","2","0","7","0","0","5","41"
"3","","1","0","7","1","","1","0","3000","318900101","0","26","0","2","0","7","0","0","0.0007","318900102"
"3","","1","0","6","99","","1","0","3000","318900102","0","46","0","1","0","3","0","0","0.005","1"
"3","","1","0","100","99","","0","0","3000","318900103","0","49","0","1","0","3","0","0","0","10"
"3","","1","0","1","99","","1","0","3000","318900201","0","10","12","2","0","3","10","0","0","10"
"3","","1","0","1","99","","1","0","3000","318900202","0","10","12","1","0","3","8","0","0","11"
"3","","1","0","1","99","","1","0","3000","318900203","0","10","12","1","0","3","8","0","0","31"
"3","","1","0","20","1","","0","0","3000","318900301","0","1","0.0002","1","0","38","3.5","0","0.2","2"
"3","","1","0","4","1","","0","0","3000","318900302","0","11","0","1","0","38","100","0","0","0"
"3","","1","0","100","1","","0","0","3000","318900303","0","49","0","1","0","38","0","0","0","1"
"1","","1","0","100","1","","0","0","3000","318900401","0","17","0","2","0","7","50","0","0","3"
"1","","1","0","1","1","","1","0","3000","318900402","0","10","90","2","0","7","8","0","0","10"
"1","","1","0","2","1","","0","0","3000","318900403","0","8","0","2","0","7","90","0","0","2"
"3","","1","0","60","1","","0","0","3000","318900501","0","1","0.0006","1","0","3","3.5","0","0.6","1"
"3","","1","0","7","1","","1","0","3000","318904101","0","26","0","2","0","7","0","0","0.0007","318904103"
"3","","1","0","0.7","99","","0","0","3000","318904102","0","92","0","1","0","3","0","0","0","0"
"3","","1","0","6","99","","1","0","3000","318904103","0","46","0","1","0","3","0","0","0.005","1"
"3","","1","0","100","99","","0","0","3000","318904104","0","49","0","1","0","3","0","0","0","10"
"3","","1","0","1","99","","1","0","3000","318904201","0","10","12","2","0","3","10","0","0","10"
"3","","1","0","1","99","","1","0","3000","318904202","0","10","12","1","0","3","8","0","0","11"
"3","","1","0","1","99","","1","0","3000","318904203","0","10","12","1","0","3","8","0","0","31"
"3","","1","0","0","1","","0","0","3000","318904301","0","93","0","1","0","38","0","0","0","318904302"
"3","","1","0","0.7","1","","0","0","3000","318904302","0","92","0","1","0","38","0","0","0","0"
"3","","1","0","20","1","","0","0","3000","318904303","0","1","0.0002","1","0","38","3.5","0","0.2","2"
"3","","1","0","4","1","","0","0","3000","318904304","0","11","0","1","0","38","100","0","0","0"
"3","","1","0","100","1","","0","0","3000","318904305","0","49","0","1","0","38","0","0","0","1"
"1","","1","0","100","1","","0","0","3000","318904401","0","17","0","2","0","7","38","0","0","3"
"1","","1","0","1","1","","1","0","3000","318904402","0","10","90","2","0","7","8","0","0","10"
"1","","1","0","2","1","","0","0","3000","318904403","0","8","0","2","0","7","90","0","0","2"
"3","","1","0","0.7","1","","0","0","3000","318904501","0","92","0","1","0","3","0","0","0","0"
"3","","1","0","60","1","","0","0","3000","318904502","0","1","0.0006","1","0","3","3.5","0","0.6","1"
"3","","1","0","100","1","","0","0","0","318904601","0","17","0","2","0","7","90","0","0","7"
"3","","1","0","1","1","","0","0","0","318904602","0","10","90","2","0","7","1","1","0","1020"
"3","","1","0","1","1","","0","0","0","318904603","0","10","90","2","0","7","1","1","0","1040"
"3","","1","0","1","99","","1","0","3000","318904701","0","10","18","1","0","3","10","0","0","11"
"3","","1","0","1","99","","1","0","3000","318904702","0","10","18","1","0","3","3","0","0","31"
"3","","1","0","1","1","","1","0","0","318904703","0","10","90","2","0","7","8","0","0","10"
"3","","1","0","400","1","","0","0","0","318904704","0","16","0","2","0","7","0","0","0","1"
"3","","1","0","1","99","","1","0","3000","318904801","0","10","18","1","0","3","10","0","0","11"
"3","","1","0","1","99","","1","0","3000","318904802","0","10","18","1","0","3","3","0","0","31"
"3","","1","0","1","1","","1","0","0","318904803","0","10","90","2","0","7","8","0","0","10"
"3","","1","0","600","1","","0","0","0","318904804","0","16","0","2","0","7","0","0","0","1"
"3","","1","0","1","99","","1","0","3000","318904901","0","10","18","1","0","3","10","0","0","11"
"3","","1","0","1","99","","1","0","3000","318904902","0","10","18","1","0","3","3","0","0","31"
"3","","1","0","1","1","","1","0","0","318904903","0","10","90","2","0","7","8","0","0","10"
"3","","1","0","1000","1","","0","0","0","318904904","0","16","0","2","0","7","0","0","0","1"
"3","","1","0","30","99","","1","0","3000","319000101","0","46","0","1","0","3","0","0","0","1"
"3","","1","0","1","99","","1","0","3000","319000102","0","10","18","1","0","3","8","0","0","11"
"3","","1","0","1","99","","1","0","3000","319000103","0","10","18","1","0","3","8","0","0","31"
"3","","1","0","4","99","","1","0","3000","319000201","0","26","0","2","0","3","0","0","20","319000202"
"3","","1","0","10","99","物理傷害+{0}","2","0","3000","319000202","0","46","0","1","0","3","0","0","0.01","1"
"3","","1","0","60","3","","0","0","3000","319000301","0","1","0.0006","1","0","3","2.5","0","0.6","2"
"3","","1","0","300","3","","0","0","3000","319000302","0","3","0","1","0","3","500","0","0","3"
"3","","1","0","0","3","","0","0","3000","319000303","0","8","0","1","0","3","1","0","0","7"
"3","","1","0","60","1","","0","0","3000","319000401","0","1","0.0012","1","0","3","3.5","0","0.6","1"
"3","","1","0","100","1","","0","0","0","319000501","0","17","0","2","0","7","50","0","0","3"
"3","","1","0","120","1","","31900202","0","3000","319000502","0","22","0","2","0","7","0","0","0","1"
"3","","1","0","1.1","1","","0","0","3000","319000503","0","8","0","2","0","7","90","0","0","2"
"3","","1","1400","0","1","","610149102","1","-1","319000601","0","15","0","2","1","7","9","1400","9","2"
"3","","1","1200","0","1","","610149103","1","-1","319000602","0","15","0","2","1","7","7","1200","7","2"
"3","","1","1000","0","1","","610149104","1","-1","319000603","0","15","0","2","1","7","5","1000","5","2"
"3","","1","0","700","99","","0","0","3000","319000604","0","3","0","1","0","3","2000","0","0","3"
"3","","1","1400","0","1","","610149202","1","-1","319000701","0","15","0","2","1","7","9","1400","9","2"
"3","","1","1200","0","1","","610149203","1","-1","319000702","0","15","0","2","1","7","7","1200","7","2"
"3","","1","1000","0","1","","610149204","1","-1","319000703","0","15","0","2","1","7","5","1000","5","2"
"3","","1","0","700","99","","0","0","3000","319000704","0","3","0","1","0","3","2000","0","0","3"
"3","","1","1400","0","1","","610149302","1","-1","319000801","0","15","0","2","1","7","9","1400","9","2"
"3","","1","1200","0","1","","610149303","1","-1","319000802","0","15","0","2","1","7","7","1200","7","2"
"3","","1","1000","0","1","","610149304","1","-1","319000803","0","15","0","2","1","7","5","1000","5","2"
"3","","1","0","700","99","","0","0","3000","319000804","0","3","0","1","0","3","2000","0","0","3"
"3","","1","0","0.5","99","","0","0","3000","319003101","0","92","0","1","0","3","0","0","0","0"
"3","","1","0","0","99","","1","0","3000","319003102","0","46","0","1","0","3","0","0","0.02","1"
"3","","1","0","1","99","","1","0","3000","319003103","0","10","18","1","0","3","8","0","0","11"
"3","","1","0","1","99","","1","0","3000","319003104","0","10","18","1","0","3","8","0","0","31"
"3","","1","0","4","99","","1","0","3000","319003201","0","26","0","2","0","3","0","0","20","319003203"
"3","","1","0","0.5","99","","0","0","3000","319003202","0","92","0","1","0","3","0","0","0","0"
"3","","1","0","10","99","","2","0","3000","319003203","0","46","0","1","0","3","0","0","0.01","1"
"3","","1","0","0.5","3","","0","0","3000","319003301","0","92","0","1","0","3","0","0","0","0"
"3","","1","0","60","3","","0","0","3000","319003302","0","1","0.0006","1","0","3","2.5","0","0.6","2"
"3","","1","0","300","3","","0","0","3000","319003303","0","3","0","1","0","3","500","0","0","3"
"3","","1","0","0","3","","0","0","3000","319003304","0","8","0","1","0","3","1","0","0","7"
"3","","1","0","0.5","1","","0","0","3000","319003401","0","92","0","1","0","3","0","0","0","0"
"3","","1","0","60","1","","0","0","3000","319003402","0","1","0.0012","1","0","3","3.5","0","0.6","1"
"1","","1","0","100","1","","0","0","0","319003501","0","17","0","2","0","7","34","0","0","3"
"3","","1","0","120","1","","31900502","0","3000","319003502","0","22","0","2","0","7","0","0","0","1"
"3","","1","0","1.1","1","","0","0","3000","319003503","0","8","0","2","0","7","90","0","0","2"
"3","","1","0","100","1","","0","0","0","319003601","0","17","0","2","0","7","90","0","0","7"
"3","","1","0","1","1","","0","0","0","319003602","0","10","90","2","0","7","1","1","0","1020"
"3","","1","0","1","1","","0","0","0","319003603","0","10","90","2","0","7","1","1","0","1040"
"1","","1","1400","0","1","","610149407","1","-1","319003701","0","15","0","2","1","7","9","1400","9","2"
"1","","1","1200","0","1","","610149408","1","-1","319003702","0","15","0","2","1","7","7","1200","7","2"
"1","","1","1000","0","1","","610149409","1","-1","319003703","0","15","0","2","1","7","5","1000","5","2"
"3","","1","0","700","99","","0","0","3000","319003704","0","3","0","1","0","3","2000","0","0","3"
"3","","1","0","7","1","","1","0","-1","319100101","0","26","0","2","0","7","0","0","0.005","319100102"
"3","","1","0","0","99","","1","0","3000","319100102","0","46","0","1","0","3","0","0","0.01","1"
"3","","1","0","0","99","","319100104","0","3000","319100103","0","23","0","1","319100105","3","0","0","0","950"
"3","","1","0","0","99","","0","0","3000","319100104","0","8","0","1","0","3","3","0","0","3"
"3","","1","0","0","99","","0","0","3000","319100105","0","8","0","1","0","3","1","0","0","3"
"3","","1","0","7","1","","1","0","-1","319100201","0","26","0","2","0","7","0","0","0.005","319100202"
"2","","1","0","0","3","","1","0","3000","319100202","0","46","0","1","0","3","0","0","0.01","1"
"3","","1","0","1","1","","1","0","3000","319100301","0","10","90","2","1","7","5","0","0","10"
"3","","1","0","100","1","","0","0","3000","319100401","0","17","0","2","1","7","50","0","0","3"
"3","","1","0","1","1","","1","0","3000","319100402","0","10","90","2","1","7","8","0","0","10"
"2","","1","0","60","1","","0","0","3000","319100501","0","1","0.0012","1","0","3","3.5","0","0.6","1"
"3","","1","0","0.5","99","","0","0","3000","319104101","0","92","0","1","0","3","0","0","0","0"
"3","","1","0","7","1","","1","0","-1","319104102","0","26","0","2","0","7","0","0","0.001","319104103"
"3","","1","0","0","99","","1","0","3000","319104103","0","46","0","1","0","3","0","0","0.01","1"
"3","","1","0","0","99","","319104105","0","3000","319104104","0","23","0","1","319104106","3","0","0","0","950"
"3","","1","0","0","99","","0","0","3000","319104105","0","8","0","1","0","3","3","0","0","3"
"3","","1","0","0","99","","0","0","3000","319104106","0","8","0","1","0","3","1","0","0","3"
"2","","1","0","0.5","3","","0","0","3000","319104201","0","92","0","1","0","3","0","0","0","0"
"3","","1","0","7","1","","1","0","-1","319104202","0","26","0","2","0","7","0","0","0.001","319104203"
"2","","1","0","0","3","","1","0","3000","319104203","0","46","0","1","0","3","0","0","0.01","1"
"3","","1","0","1","1","","1","0","3000","319104301","0","10","90","2","1","7","5","0","0","10"
"3","","1","0","100","1","","0","0","3000","319104401","0","17","0","2","1","7","26","0","0","3"
"3","","1","0","1","1","","1","0","3000","319104402","0","10","90","2","1","7","8","0","0","10"
"2","","1","0","0.5","1","","0","0","3000","319104501","0","92","0","1","0","3","0","0","0","0"
"2","","1","0","60","1","","0","0","3000","319104502","0","1","0.0012","1","0","3","3.5","0","0.6","1"
"2","","1","0","5000000","1","","1","0","3000","319104601","0","46","0","1","0","3","0","0","0.1","1"
"2","","1","0","5000000","1","","1","0","3000","319104701","0","46","0","1","0","3","0","0","0.1","1"
"3","","1","0","100","1","","0","0","0","319104801","0","17","0","2","0","7","83","0","0","7"
"3","","1","0","1","1","","0","0","0","319104802","0","10","90","2","0","7","1","1","0","1020"
"3","","1","0","1","1","","0","0","0","319104803","0","10","90","2","0","7","1","1","0","1040"
"2","","1","0","0.5","99","","0","0","3000","319104901","0","92","0","1","0","3","0","0","0","0"
"2","","1","0","40","2","","0","0","3000","319104902","0","1","0.0004","1","0","4","3","0","0.4","1"
"2","","1","0","-360","2","","0","0","3000","319104903","0","3","0","1","0","4","1500","0","0","3"
"2","","1","0","0","2","","0","0","3000","319104904","0","8","0","1","0","4","4","0","0","7"
"2","","1","0","0.5","99","","0","0","290","319105001","0","92","0","1","0","3","0","0","0","0"
"2","","1","0","60","99","","0","0","290","319105002","0","1","0.0006","1","0","3","2.5","0","0.6","1"
"2","","1","0","2","99","","1","0","290","319105003","0","10","20","1","1","3","0","0","50","11"
"2","","1","0","2","99","","1","0","290","319105004","0","10","20","1","1","3","0","0","50","31"
"1","","1","0","1000","99","","0","0","550","319105005","0","3","0","1","0","3","3000","0","0","3"
"1","","1","0","90","2","","0","0","2160","319200101","0","1","0.00135","1","0","1","3","0","0.9","2"
"3","","1","0","0","99","","0","0","2160","319200102","0","8","0","1","0","1","3","0","0","3"
"1","","1","0","60","2","","0","0","2160","319200201","0","1","0.0006","1","0","1","3.5","0","0.6","2"
"1","","1","0","500","2","","0","0","2160","319200202","0","3","0","1","0","1","2000","0","0","3"
"1","","1","0","40","2","","0","0","2160","319200301","0","1","0.0008","1","0","1","3.5","0","0.4","2"
"1","","1","0","2","2","","1","0","2160","319200302","0","10","12","1","0","1","0","0","30","41"
"3","","1","0","90","99","","0","0","3000","319201101","0","1","0.00135","1","100","3","1.5","0","0.9","2"
"3","","1","0","0","99","","0","0","3000","319201102","0","8","0","1","0","3","3","0","0","3"
"9","","1","0","20","2","","0","0","3000","319201201","0","1","0.0002","1","50","3","3","0","0.2","2"
"9","","1","0","3000","2","","0","0","3000","319201202","0","3","0","1","0","3","2000","0","0","3"
"9","","1","0","60","2","","0","0","3000","319201301","0","1","0.0012","1","50","3","3","0","0.6","2"
"9","","1","0","1","2","","1","0","3000","319201302","0","10","12","1","0","3","0.03","0","0","41"
"3","","1","0","90","99","","0","0","3000","319202101","0","1","0.00135","1","100","3","1.5","0","0.9","2"
"3","","1","0","0","99","","0","0","3000","319202102","0","8","0","1","0","3","3","0","0","3"
"9","","1","0","20","2","","0","0","3000","319202201","0","1","0.0002","1","80","3","3","0","0.2","2"
"9","","1","0","3000","2","","0","0","3000","319202202","0","3","0","1","0","3","2000","0","0","3"
"9","","1","0","60","2","","0","0","3000","319202203","0","1","0.0006","1","80","3","3","0","0.6","2"
