69bcb0ed754c41f3c686b0a782bb05f254e86849cfbfd7899c7303a411d499d8,21b4e5ed46a14b225325bfbb8f6cb9246e36c2d941cec39677df94a7f3d02c99,975fa7512e62c4c003df5d75e950f8a0b1305d94ce81daeee61fe223261346a6,7ad86a9057439dab8af0c5e030c732120048646718f8bac08b4010cd5ab1753c,d42d50db2495dcf5f760061ade9d80e58bce834930a4115ead1fbfb450b01133,a3472bc378c6c8ec61c649b98d9a7176ac8c19db1afa924881a2ea2314389bd8,8db8c485abf3c915c310650f687348d101a7aa59c5a999c5977f36fd45afa924,af19795347366397c2cd684f4a7da96d452ecf6bfa5625ed28bf4cb10b940a6a,4d3fd0310e420e80c652057a73ea464c7a83b89d0fd9aa88109c07990eb45cbc,8fc5e7a8d489a9a5365776ac0256346fe50a7717c63ccaa2aecb6d7b8347f050,eb300eacf24c57aa12f920c9dd9d66e290491612894609ec53db7ceb595be11d
"1070501","vo_adv_1070501","0","","0","","","","1070501042","21","vo_adv_1070501_001"
"1070501","107011","5","","1","0","0","1","1070501043","11","不過有段時間你還像個幼兒一樣，\n現在都成長這麼多了……\n實在令人非常高興。"
"1070501","0","","","","","","","1070501044","91",""
"1070501","vo_adv_1070501","0","","0","","","","1070501045","21","vo_adv_1070501_002"
"1070501","107011","5","","1","0","0","1","1070501046","11","不過，這個嘛……\n光是接受他人的好意，\n並不合我的個性。\n我就給你什麼獎勵吧。"
"1070501","0","","","","","","","1070501047","91",""
"1070501","vo_adv_1070501","0","","0","","","","1070501048","21","vo_adv_1070501_003"
"1070501","107011","5","","1","0","0","1","1070501049","11","你不需要急著決定。\n因為今天一整天，我打算讓你\n陪我到我膩了為止。\n呵呵……我可是很期待喔。"
"1070501","0","","","","","","","1070501050","91",""
"1070501","9","0","","0","1","","1","1070501051","31","9"
"1070501","0","","","","","","","1070501052","131",""
"1070501","0","0","","0","","","","1070501053","22","1"
"1070501","","","","","","","","1070501054","111",""
"1070501","0","","","","","","","1070501055","91",""
"1071501","1","850","cmn_talk_def_N","400","1.5","1","-220","1071501001","1","107111"
"1071501","8","0","","0","1","","1","1071501002","31","8"
"1071501","7","0","","0","1","","1","1071501003","31","7"
"1071501","77","0","","0","1","","1","1071501004","31","77"
"1071501","3","0","","0","1","","1","1071501005","31","3"
"1071501","2","0","","0","1","","1","1071501006","31","2"
"1071501","1","0","","0","1","","1","1071501007","31","1"
"1071501","12","0","","0","0","","1","1071501008","31","12"
"1071501","107111","1","","","0.3","","","1071501009","3","blb_run_01"
"1071501","107111","-220","","1.3","","","0","1071501010","2","90"
"1071501","bgm_M321","0","","0","","","","1071501011","25","bgm_M321_2C"
"1071501","0","1.25","","1.25","0","","0","1071501012","121","0"
"1071501","12","0","","0","1","","1","1071501013","32","1"
"1071501","se_common","0","","0","","","","1071501014","23","se_sys_login_birthday_new_01"
"1071501","1.3","","","","","","","1071501015","93",""
"1071501","107111","0","","blb_idle","0.05","0.3","0","1071501016","3","blb_stop"
"1071501","107111","-220","","0.25","","","0","1071501017","2","80"
"1071501","1.4","","","","","","","1071501018","93",""
"1071501","0","1.4","","1.4","3","","1","1071501019","121","0"
"1071501","1","","","","","","","1071501020","131",""
"1071501","107111","0","","blb_idle","0.3","0.3","1","1071501021","3","blb_blowout_01"
"1071501","0.7","","","","","","","1071501022","93",""
"1071501","12","0","","0","1","","1","1071501023","32","0"
"1071501","13","0","","0","1","","1","1071501024","31","13"
"1071501","0.2","","","","","","","1071501025","93",""
"1071501","se_common","0","","0","","","","1071501026","23","se_sys_login_birthday_blow_candle"
"1071501","1.2","","","","","","","1071501027","93",""
"1071501","se_adv_tickle_02","0","","0","","","","1071501028","23","se_adv_tickle_02"
"1071501","4","0","","0","1","","1","1071501029","31","4"
"1071501","1","","","","","","","1071501030","93",""
"1071501","se_common","0","","0","","","","1071501031","23","se_sys_login_birthday_02"
"1071501","107111","1","","","0.3","","0","1071501032","3","blb_idle"
"1071501","1.05","","","","","","","1071501033","93",""
"1071501","se_common","0","","0","","","","1071501034","23","se_sys_login_birthday_cracker"
"1071501","6","0","","0","1","","1","1071501035","31","6"
"1071501","107111","0","","blb_wish_01","0","","1","1071501036","3","blb_joy_01"
"1071501","2","","","","","","","1071501037","93",""
"1071501","vo_adv_1071501","0","","0","","","","1071501038","21","vo_adv_1071501_000"
"1071501","107111","","","","","","","1071501039","13","870"
"1071501","107111","5","","1","0","0","1","1071501040","11","呵呵，看你特地把我叫出來，\n還以為有什麼事情，\n沒想到竟然是要慶祝我的生日。\n這招還蠻有趣的嘛。"
"1071501","0","","","","","","","1071501041","91",""
"1071501","vo_adv_1071501","0","","0","","","","1071501042","21","vo_adv_1071501_001"
"1071501","107111","6","","1","0","0","1","1071501043","11","親手製作的蛋糕這點也不錯，\n我正好已經厭煩了那些\n奢侈的做法了。"
"1071501","0","","","","","","","1071501044","91",""
"1071501","vo_adv_1071501","0","","0","","","","1071501045","21","vo_adv_1071501_002"
"1071501","107111","5","","1","0","0","1","1071501046","11","小子你做得很好。\n顯然是已經明瞭該如何取悅我了。"
"1071501","0","","","","","","","1071501047","91",""
"1071501","vo_adv_1071501","0","","0","","","","1071501048","21","vo_adv_1071501_003"
"1071501","107111","4","","1","0","0","1","1071501049","11","那麼接下來，\n就拿小子你來作陪好了。\n你想必不會拒絕吧？\n嗯，很懂事嘛。"
"1071501","0","","","","","","","1071501050","91",""
"1071501","vo_adv_1071501","0","","0","","","","1071501051","21","vo_adv_1071501_004"
"1071501","107111","5","","1","0","0","1","1071501052","11","好了，開始這場愉快的\n生日派對！\n還請不要中途倒下哦？"
"1071501","0","","","","","","","1071501053","91",""
"1071501","9","0","","0","1","","1","1071501054","31","9"
"1071501","0","","","","","","","1071501055","131",""
"1071501","0","0","","0","","","","1071501056","22","1"
"1071501","","","","","","","","1071501057","111",""
"1071501","0","","","","","","","1071501058","91",""
"1092501","1","850","cmn_talk_def_N","400","1.5","1","-220","1092501001","1","109211"
"1092501","8","0","","0","1","","1","1092501002","31","8"
"1092501","7","0","","0","1","","1","1092501003","31","7"
"1092501","66","0","","0","1","","1","1092501004","31","66"
"1092501","3","0","","0","1","","1","1092501005","31","3"
"1092501","2","0","","0","1","","1","1092501006","31","2"
"1092501","1","0","","0","1","","1","1092501007","31","1"
"1092501","12","0","","0","0","","1","1092501008","31","12"
"1092501","109211","1","","","0.3","","","1092501009","3","blb_run_01"
"1092501","109211","-220","","1.3","","","0","1092501010","2","90"
"1092501","bgm_M321","0","","0","","","","1092501011","25","bgm_M321_2C"
"1092501","0","1.25","","1.25","0","","0","1092501012","121","0"
"1092501","12","0","","0","1","","1","1092501013","32","1"
"1092501","se_common","0","","0","","","","1092501014","23","se_sys_login_birthday_new_01"
"1092501","1.3","","","","","","","1092501015","93",""
"1092501","109211","0","","blb_idle","0.05","0.3","0","1092501016","3","blb_stop"
"1092501","109211","-220","","0.25","","","0","1092501017","2","80"
"1092501","1.4","","","","","","","1092501018","93",""
"1092501","0","1.4","","1.4","3","","1","1092501019","121","0"
"1092501","1","","","","","","","1092501020","131",""
"1092501","109211","0","","blb_idle","0.3","0.3","1","1092501021","3","blb_blowout_01"
"1092501","0.7","","","","","","","1092501022","93",""
"1092501","12","0","","0","1","","1","1092501023","32","0"
"1092501","13","0","","0","1","","1","1092501024","31","13"
"1092501","0.2","","","","","","","1092501025","93",""
"1092501","se_common","0","","0","","","","1092501026","23","se_sys_login_birthday_blow_candle"
"1092501","1.2","","","","","","","1092501027","93",""
"1092501","se_adv_tickle_02","0","","0","","","","1092501028","23","se_adv_tickle_02"
"1092501","4","0","","0","1","","1","1092501029","31","4"
"1092501","1","","","","","","","1092501030","93",""
"1092501","se_common","0","","0","","","","1092501031","23","se_sys_login_birthday_02"
"1092501","109211","1","","","0.3","","0","1092501032","3","blb_idle"
"1092501","1.05","","","","","","","1092501033","93",""
"1092501","se_common","0","","0","","","","1092501034","23","se_sys_login_birthday_cracker"
"1092501","6","0","","0","1","","1","1092501035","31","6"
"1092501","109211","0","","blb_wish_01","0","","1","1092501036","3","blb_joy_01"
"1092501","2","","","","","","","1092501037","93",""
"1092501","vo_adv_1092501","0","","0","","","","1092501038","21","vo_adv_1092501_000"
"1092501","109211","","","","","","","1092501039","13","870"
"1092501","109211","5","","1","0","0","1","1092501040","11","好棒，好厲害！\n這就是我的生日蛋糕吧！？\n而且還是手工的～！\n真捨不得吃……！"
"1092501","0","","","","","","","1092501041","91",""
"1092501","vo_adv_1092501","0","","0","","","","1092501042","21","vo_adv_1092501_001"
"1092501","109211","7","","1","0","0","1","1092501043","11","對了！我記得魔導書裡\n有時間停止的魔法！"
"1092501","0","","","","","","","1092501044","91",""
"1092501","vo_adv_1092501","0","","0","","","","1092501045","21","vo_adv_1092501_002"
"1092501","109211","4","","1","0","0","1","1092501046","11","啊……那是禁術。\n真可惜……"
"1092501","0","","","","","","","1092501047","91",""
"1092501","vo_adv_1092501","0","","0","","","","1092501048","21","vo_adv_1092501_003"
"1092501","109211","5","","1","0","0","1","1092501049","11","既然如此我要用力看，大口品嚐！\n咦？我太誇裝了嗎？\n但我就是這麼開心啊！"
"1092501","0","","","","","","","1092501050","91",""
"1092501","vo_adv_1092501","0","","0","","","","1092501051","21","vo_adv_1092501_004"
"1092501","109211","6","","1","0","0","1","1092501052","11","既然決定了就把古蕾婭她們叫來，\n大家一起享用吧！\n嘿嘿！多虧有你，\n我才能度過最棒的生日呢！"
"1092501","0","","","","","","","1092501053","91",""
"1092501","9","0","","0","1","","1","1092501054","31","9"
"1092501","0","","","","","","","1092501055","131",""
"1092501","0","0","","0","","","","1092501056","22","1"
"1092501","","","","","","","","1092501057","111",""
"1092501","0","","","","","","","1092501058","91",""
"1093501","1","850","cmn_talk_def_N","400","1.5","1","-220","1093501001","1","109311"
"1093501","8","0","","0","1","","1","1093501002","31","8"
"1093501","7","0","","0","1","","1","1093501003","31","7"
"1093501","76","0","","0","1","","1","1093501004","31","76"
"1093501","3","0","","0","1","","1","1093501005","31","3"
"1093501","2","0","","0","1","","1","1093501006","31","2"
"1093501","1","0","","0","1","","1","1093501007","31","1"
"1093501","12","0","","0","0","","1","1093501008","31","12"
"1093501","109311","1","","","0.3","","","1093501009","3","blb_run_01"
"1093501","109311","-220","","1.3","","","0","1093501010","2","90"
"1093501","bgm_M321","0","","0","","","","1093501011","25","bgm_M321_2C"
"1093501","0","1.25","","1.25","0","","0","1093501012","121","0"
"1093501","12","0","","0","1","","1","1093501013","32","1"
"1093501","se_common","0","","0","","","","1093501014","23","se_sys_login_birthday_new_01"
"1093501","1.3","","","","","","","1093501015","93",""
"1093501","109311","0","","blb_idle","0.05","0.3","0","1093501016","3","blb_stop"
"1093501","109311","-220","","0.25","","","0","1093501017","2","80"
"1093501","1.4","","","","","","","1093501018","93",""
"1093501","0","1.4","","1.4","3","","1","1093501019","121","0"
"1093501","1","","","","","","","1093501020","131",""
"1093501","109311","0","","blb_idle","0.3","0.3","1","1093501021","3","blb_blowout_02"
"1093501","0.7","","","","","","","1093501022","93",""
"1093501","12","0","","0","1","","1","1093501023","32","0"
"1093501","13","0","","0","1","","1","1093501024","31","13"
"1093501","0.2","","","","","","","1093501025","93",""
"1093501","se_common","0","","0","","","","1093501026","23","se_sys_login_birthday_blow_candle"
"1093501","1.2","","","","","","","1093501027","93",""
"1093501","se_adv_tickle_02","0","","0","","","","1093501028","23","se_adv_tickle_02"
"1093501","4","0","","0","1","","1","1093501029","31","4"
"1093501","1","","","","","","","1093501030","93",""
"1093501","se_common","0","","0","","","","1093501031","23","se_sys_login_birthday_02"
"1093501","109311","1","","","0.3","","0","1093501032","3","blb_idle"
"1093501","1.05","","","","","","","1093501033","93",""
"1093501","se_common","0","","0","","","","1093501034","23","se_sys_login_birthday_cracker"
"1093501","6","0","","0","1","","1","1093501035","31","6"
"1093501","109311","0","","blb_wish_02","0","","1","1093501036","3","blb_joy_02"
"1093501","2","","","","","","","1093501037","93",""
"1093501","vo_adv_1093501","0","","0","","","","1093501038","21","vo_adv_1093501_000"
"1093501","109311","","","","","","","1093501039","13","870"
"1093501","109311","6","","1","0","0","1","1093501040","11","哇～！是露的生日蛋糕！\n這些蛋糕，\n露可以全部吃掉嗎！？"
"1093501","0","","","","","","","1093501041","91",""
"1093501","vo_adv_1093501","0","","0","","","","1093501042","21","vo_adv_1093501_001"
"1093501","109311","7","","1","0","0","1","1093501043","11","……說笑的，開玩笑的哦！\n確實對露來說，\n是有辦法吃掉整個蛋糕……"
"1093501","0","","","","","","","1093501044","91",""
"1093501","vo_adv_1093501","0","","0","","","","1093501045","21","vo_adv_1093501_002"
"1093501","109311","6","","1","0","0","1","1093501046","11","但是和最喜歡的人一起吃，\n就會覺得更加美味！\n所以你一定也願意\n和露一起享用蛋糕對吧！"
"1093501","0","","","","","","","1093501047","91",""
"1093501","vo_adv_1093501","0","","0","","","","1093501048","21","vo_adv_1093501_003"
"1093501","109311","6","","1","0","0","1","1093501049","11","既然決定了……來吧來吧！\n這個看起來很美味的蛋糕，\n就由你說聲「啊」，\n餵給露吃吧！"
"1093501","0","","","","","","","1093501050","91",""
"1093501","vo_adv_1093501","0","","0","","","","1093501051","21","vo_adv_1093501_004"
"1093501","109311","6","","1","0","0","1","1093501052","11","嘿嘿……今天可是\n要將露捧得高高在上的日子哦！\n我會盡情撒嬌，\n你就做好覺悟吧！！"
"1093501","0","","","","","","","1093501053","91",""
"1093501","9","0","","0","1","","1","1093501054","31","9"
"1093501","0","","","","","","","1093501055","131",""
"1093501","0","0","","0","","","","1093501056","22","1"
"1093501","","","","","","","","1093501057","111",""
"1093501","0","","","","","","","1093501058","91",""
"1094501","8","0","","0","1","","1","1094501001","31","8"
"1094501","0.1","","","","","","","1094501002","93",""
"1094501","1","850","cmn_talk_def_N","400","1.5","1","-220","1094501003","1","109411"
"1094501","8","0","","0","1","","1","1094501004","31","8"
"1094501","7","0","","0","1","","1","1094501005","31","7"
"1094501","61","0","","0","1","","1","1094501006","31","61"
"1094501","3","0","","0","1","","1","1094501007","31","3"
"1094501","2","0","","0","1","","1","1094501008","31","2"
"1094501","1","0","","0","1","","1","1094501009","31","1"
"1094501","12","0","","0","0","","1","1094501010","31","12"
"1094501","109411","1","","","0.3","","","1094501011","3","blb_run_01"
"1094501","109411","-220","","1.3","","","0","1094501012","2","90"
"1094501","bgm_M321","0","","0","","","","1094501013","25","bgm_M321_2C"
"1094501","0","1.25","","1.25","0","","0","1094501014","121","0"
"1094501","12","0","","0","1","","1","1094501015","32","1"
"1094501","se_common","0","","0","","","","1094501016","23","se_sys_login_birthday_new_01"
"1094501","1.3","","","","","","","1094501017","93",""
"1094501","109411","0","","blb_idle","0.05","0.3","0","1094501018","3","blb_stop"
